,Regione Puglia,,,,,,
,Liceo Scientifico Via dei Mandorli,,,,,,
Parm,SO2,NO2,NOX,CO,O3,PM10,BENZENE


03/04/2007 0.00,"5,06480598","68,30142363","77,15641022","1,9721534",,,
03/04/2007 1.00,"5,36848116","50,0146614","44,84601974","1,8151048",,,
03/04/2007 2.00,"7,21716976","48,16454742","48,95061111","1,83787365",,,
03/04/2007 3.00,"6,73590708","35,94784743","31,53507042","1,7538328",,,
03/04/2007 4.00,"6,91349506","31,85176302","26,94137955","1,73825145",,,
03/04/2007 5.00,"6,38250685","39,90473784","31,86269951","1,72119465",,,
03/04/2007 6.00,"6,97387505","70,22303442","49,30131149","1,783167",,,
03/04/2007 7.00,"7,41429281","95,69833911","80,79499054","1,96908405",,,
03/04/2007 8.00,"6,88152885","80,17465302","66,04936981","1,91631975",,,
03/04/2007 9.00,"7,06622124","115,1610273","97,72077942","1,9739014",,,
03/04/2007 10.00,"6,56187105","101,97260271","86,76908112","2,1042562",,,
03/04/2007 11.00,"6,66842413","85,46199354","73,04911041","2,09143485",,,
03/04/2007 12.00,"6,49794006","75,36354408","56,91222","2,1253932",,,
03/04/2007 13.00,"6,32567883","64,99953504","49,74087143","1,97164855",,,
03/04/2007 14.00,"6,46419811","56,05280307","41,21353149","1,83740675",,,
03/04/2007 15.00,"6,05752087","65,22809535","49,11476135","1,82264305",,,
03/04/2007 16.00,"4,83926916","69,65995707","50,44498062","1,80873265",,,
03/04/2007 17.00,"4,12536621","20,3475294","16,15113068","1,64204935",,,
03/04/2007 18.00,"4,17508984","19,86106518","15,53995037","1,6353667",,,
03/04/2007 19.00,"4,48942089","24,67215531","18,86243057","1,672123",,,
03/04/2007 20.00,"4,11115885","23,62005558","18,83596992","1,6230111",,,
03/04/2007 21.00,"5,29034185","25,63616781","21,05820084","1,6473336",,,
03/04/2007 22.00,"5,94741678","17,88326516","17,10622025","1,630355",,,
03/04/2007 23.00,"5,6224308","12,45291221","14,08695984","1,59592975",,,
04/04/2007 0.00,"3,82346606","11,86684528","13,29806042","1,5891298",,,
04/04/2007 1.00,,"13,8446547","14,00827026","1,5106446",,,
04/04/2007 2.00,"4,43436909",,,"1,56208755",,,
04/04/2007 3.00,"6,05752087","13,13473333","13,9363699",,,,
04/04/2007 4.00,"6,07528019","11,5412517","13,00026989","1,57164635",,,
04/04/2007 5.00,"5,59934521","11,51571336","13,15493011","1,61267605",,,
04/04/2007 6.00,"5,46792984","17,18484422","16,06497955","1,6622928",,,
04/04/2007 7.00,"4,14667606","28,26516627","22,58308983","1,6795428",,,
04/04/2007 8.00,"4,39885092","33,88832172","25,71903038","1,6879746",,,
04/04/2007 9.00,"3,95665693","47,6959527","33,92958069","1,74202115",,,
04/04/2007 10.00,"4,26565981","59,42107215","40,76311111","1,7419441",,,
04/04/2007 11.00,"6,57607794","59,15165652","41,09685135","1,668121",,,
04/04/2007 12.00,"6,24931717","62,7612579","43,2600708","1,68898545",,,
04/04/2007 13.00,"5,76805401","38,00097774","28,70980072","1,68311815",,,
04/04/2007 14.00,"3,08470106","65,88821349","46,69921112","1,78025405",,,
04/04/2007 15.00,"2,67447305","61,12053684","46,22100067","1,767159",,,
04/04/2007 16.00,"2,58745503","55,57653387","42,69298172","1,74450745",,,
04/04/2007 17.00,"3,32622099","38,53851111","32,8137207","1,7679755",,,
04/04/2007 18.00,"3,03497601","46,40761818","36,39194107","1,77030655",,,
04/04/2007 19.00,"2,67269707","29,2930011","24,71170044","1,681875",,,
04/04/2007 20.00,"2,75616288","20,69355816","19,51498985","1,6542106",,,
04/04/2007 21.00,"3,09535599","11,88728046","15,10988998","1,6648182",,,
04/04/2007 22.00,"2,56614399","25,66553022","21,90950966","1,6796601",,,
04/04/2007 23.00,"2,94085503","28,23578505","23,3719902","1,6407671",,,
05/04/2007 0.00,"3,51979089","30,61451646","24,09848976","1,6095676",,,
05/04/2007 1.00,"3,29425502","28,55371167","23,11219025","1,54942145",,,
05/04/2007 2.00,"2,89290595","20,81614293","18,58905983","1,54250535",,,
05/04/2007 3.00,"3,16106391","17,82197465","17,12994957","1,53733725",,,
05/04/2007 4.00,"3,11844301","25,0705323","21,41431999","1,57191775",,,
05/04/2007 5.00,"3,73289704","44,23446126","31,40209961","1,60875225",,,
05/04/2007 6.00,"4,11648703","80,07505407","57,01261139","1,7067794",,,
05/04/2007 7.00,"4,04900312","109,2977622","82,74250031","1,66928595",,,
05/04/2007 8.00,"3,77551794","122,11073919","111,46569824","1,82990875",,,
05/04/2007 9.00,"3,65475798","122,13756225","105,03649902","1,7326567",,,
05/04/2007 10.00,"3,11844301","101,5781382","84,82022858","1,7544538",,,
05/04/2007 11.00,"3,20546103","62,9055306","52,82661057","1,61551195",,,
05/04/2007 12.00,"2,94973397","33,83469441","34,07611084","1,5517916",,,
05/04/2007 13.00,"2,45248795","33,25882626","30,40427971","1,60735385",,,
05/04/2007 14.00,"2,78990507","32,45953293","29,4681797","1,62456475",,,
05/04/2007 15.00,"2,98702788","26,87469345","24,93284035","1,6411558",,,
05/04/2007 16.00,"2,47202301","21,44689866","20,50399971","1,64636185",,,
05/04/2007 17.00,"2,4347291","28,01489922","24,04693985","1,7388736",,,
05/04/2007 18.00,"3,17704701","31,78536372","27,90937042","1,7572897",,,
05/04/2007 19.00,"3,18947792","28,21024107","23,33740044","1,76626545",,,
05/04/2007 20.00,"2,70999098","27,33179526","23,00230026","1,78417785",,,
05/04/2007 21.00,"2,8751471","16,49535802","17,11436081","1,7744638",,,
05/04/2007 22.00,"2,10974407","26,90405586","22,3300705","1,76782025",,,
05/04/2007 23.00,"2,44716001","35,28771048","27,47524071","2,37522495",,,
06/04/2007 0.00,"2,25181389","31,33209915","25,12549019","2,0978852",,,
06/04/2007 1.00,,"26,25798879","22,89851952","1,6793887",,,
06/04/2007 2.00,"2,62297201",,,"2,07130985",,,
06/04/2007 3.00,"2,94973397","16,84775961","18,28178024",,,,
06/04/2007 4.00,"2,55371308","22,76201862","20,91439056","3,14123305",,,
06/04/2007 5.00,"1,95346606","34,70038704","27,89241028","3,3247788",,,
06/04/2007 6.00,"1,85401702","31,84028892","26,76568985","3,2313735",,,
06/04/2007 7.00,"2,26602101","49,87804437","39,87450027","3,2107816",,,
06/04/2007 8.00,"2,30508995","82,88536212","65,39546967","2,03672935",,,
06/04/2007 9.00,"2,83430195","76,72211514","70,72988129","1,85924295",,,
06/04/2007 10.00,"2,212744","44,48726766","38,80070114","1,5986495",,,
06/04/2007 11.00,"2,25359011","26,10604161","24,93214989","1,5751435",,,
06/04/2007 12.00,"2,19853806","29,51644509","28,92484093","1,6396401",,,
06/04/2007 13.00,"2,31219411","21,44050326","20,57114983","1,6988536",,,
06/04/2007 14.00,"2,50398898","23,44002507","21,86474037","1,6992032",,,
06/04/2007 15.00,"2,41519499","21,40474545","20,05833054","1,70821805",,,
06/04/2007 16.00,"2,21096897","26,65890513","22,92497063","1,65797915",,,
06/04/2007 17.00,"2,0777781","26,84405196","22,16250992","1,67188955",,,
06/04/2007 18.00,"2,31397009","26,81850798","22,18354988","1,6905782",,,
06/04/2007 19.00,"2,45781589","32,46209109","24,7293396","1,70161245",,,
06/04/2007 20.00,"2,443609","42,0574671","29,49464035","1,71000515",,,
06/04/2007 21.00,"2,85028505","101,11200759","67,20661163","1,73980625",,,
06/04/2007 22.00,"3,27649593","55,82552184","38,74100113","1,7853819",,,
06/04/2007 23.00,"3,09535599","35,55074952","28,38554955","1,7570183",,,
07/04/2007 0.00,"3,31734109","25,33994793","23,57007027","1,71373575",,,
07/04/2007 1.00,"3,20723701","20,094723","21,05546951","1,66936415",,,
07/04/2007 2.00,"2,53772998","20,14069464","20,32695007","1,8122298",,,
07/04/2007 3.00,"2,81476688","23,37746301","21,53507042","2,34134365",,,
07/04/2007 4.00,"3,06161499","47,59251651","36,9739418","2,5545364",,,
07/04/2007 5.00,"3,0189929","44,1118953","35,60575104","2,6290587",,,
07/04/2007 6.00,"2,56614399","53,38293048","39,65132141","2,0000501",,,
07/04/2007 7.00,"2,560817","47,88108072","37,28395081","2,07923565",,,
07/04/2007 8.00,"2,80056","57,53008404","44,13851166","2,1335145",,,
07/04/2007 9.00,"3,00478601","19,65295134","18,86243057","1,8293648",,,
07/04/2007 10.00,"3,09180498","21,23876601","18,46356964","1,7279946",,,
07/04/2007 11.00,"3,30490994","15,53773528","14,51091957","1,6873536",,,
07/04/2007 12.00,"3,28537512","12,32650337","11,96784019","1,62942235",,,
07/04/2007 13.00,"2,83785391","12,29586376","12,21475983","1,66023315",,,
07/04/2007 14.00,"2,66736889","10,01033402","10,36629963","1,68098145",,,
07/04/2007 15.00,"2,47735","8,43345786","9,46479511","1,6546384",,,
07/04/2007 16.00,"3,56596398","7,45540745","8,6996336","1,6168333",,,
07/04/2007 17.00,"2,88757801","11,62679958","11,12806988","1,606964",,,
07/04/2007 18.00,"2,92487192","16,30127456","13,67249966","1,62172885",,,
07/04/2007 19.00,"2,28910708","16,86690443","14,83108997","1,57541375",,,
07/04/2007 20.00,"2,87869906","40,44992688","28,05521011","1,6030011",,,
07/04/2007 21.00,"2,49510908","65,28298293","46,20878983","1,71703855",,,
07/04/2007 22.00,"2,95328593","84,04217712","64,89214325","1,87194815",,,
07/04/2007 23.00,"3,00478601","20,84294718","20,77194023","1,5576589",,,
08/04/2007 0.00,"3,11844301","19,47164175","19,9810009","1,61951395",,,
08/04/2007 1.00,,"17,64322134","19,42206001","1,59017975",,,
08/04/2007 2.00,"3,00301099",,,"1,5470513",,,
08/04/2007 3.00,"3,55886102","14,90186511","17,37688065",,,,
08/04/2007 4.00,"3,24275398","16,09187788","18,10268974","1,55237465",,,
08/04/2007 5.00,"3,27649593","13,6761171","17,0987606","1,5558718",,,
08/04/2007 6.00,"2,87869906","15,25044639","17,71875954","1,59798825",,,
08/04/2007 7.00,"2,95506191","20,094723","20,88928986","1,70503255",,,
08/04/2007 8.00,"3,15218401","21,47370291","19,55433083","1,80267215",,,
08/04/2007 9.00,"2,67802501","16,4698178","15,61795998","1,7811476",,,
08/04/2007 10.00,"2,5519371","9,97714377","11,12738991","1,75542555",,,
08/04/2007 11.00,"2,67447305","8,76160207","9,95523071","1,7171938",,,
08/04/2007 12.00,"2,67447305","7,56904243","8,56939411","1,70033135",,,
08/04/2007 13.00,"3,24275398","8,43090346","8,64401054","1,6939201",,,
08/04/2007 14.00,"3,58017111","5,976838","7,13268185","1,6789218",,,
08/04/2007 15.00,"3,52511907","6,13005674","7,31040621","1,6916661",,,
08/04/2007 16.00,"3,33154798","5,85170824","7,31515408","1,69625115",,,
08/04/2007 17.00,"3,35108304","9,27361027","9,42545128","1,6629138",,,
08/04/2007 18.00,"3,2285471","12,26138879","11,14027977","1,6727831",,,
08/04/2007 19.00,"3,38660002","30,52003383","21,65920067","1,6651287",,,
08/04/2007 20.00,"2,85738802","42,292404","29,07406998","1,6901895",,,
08/04/2007 21.00,"2,01739812","40,77808614","29,00419998","1,70425515",,,
08/04/2007 22.00,"2,17545104","44,3161719","30,92457008","1,7646336",,,
08/04/2007 23.00,"2,30508995","32,42635209","25,03391075","1,7806807",,,
09/04/2007 0.00,"2,18255496","22,83735267","20,47212029","1,6814863",,,
09/04/2007 1.00,"2,08133006","15,39344565","16,71549988","1,5643795",,,
09/04/2007 2.00,"2,41874599","12,24350612","14,38609982","1,52474935",,,
09/04/2007 3.00,"2,48800611","9,60047916","12,82118988","1,53275335",,,
09/04/2007 4.00,"2,12395096","8,61093585","11,94342041","1,59348255",,,
09/04/2007 5.00,"3,25340891","8,81139778","12,32736015","1,59344345",,,
09/04/2007 6.00,"2,88757801","12,26010783","13,76745987","1,5818641",,,
09/04/2007 7.00,"3,471843","20,48544432","19,03676033","1,72562445",,,
09/04/2007 8.00,"2,85738802","23,99033043","19,69271088","1,83608655",,,
09/04/2007 9.00,"2,212744","11,18246412","11,95901966","1,7033225",,,
09/04/2007 10.00,"1,97832894","8,84587275","10,19400024","1,6919375",,,
09/04/2007 11.00,"3,19658089","8,39770569","9,84533978","1,7100822",,,
09/04/2007 12.00,"2,77924991","8,4998534","9,64251804","1,70813985",,,
09/04/2007 13.00,"2,2837801","8,01210257","8,96350574","1,7119475",,,
09/04/2007 14.00,"2,18432999","6,60120585","7,39723301","1,679",,,
09/04/2007 15.00,"2,67447305","9,01313691","9,21109772","1,70495435",,,
09/04/2007 16.00,"2,90711308","7,50903288","8,30620003","1,67732905",,,
09/04/2007 17.00,"2,64428306","8,05040914","8,59856224","1,67628025",,,
09/04/2007 18.00,"2,179003","9,63239973","9,75172997","1,64395375",,,
09/04/2007 19.00,"2,2802279","12,65720198","11,7066803","1,64931505",,,
09/04/2007 20.00,"2,58212709","26,33714127","20,05628967","1,6673045",,,
09/04/2007 21.00,"3,41679001","133,66101969","84,4600296","1,81724265",,,
09/04/2007 22.00,"3,240978","90,61911243","60,88521957","1,888967",,,
09/04/2007 23.00,"3,52689505","53,13140316","37,02753067","1,7719384",,,
10/04/2007 0.00,"2,76326704","50,02743339","35,03865051","1,7189418",,,
10/04/2007 1.00,,"27,02917998","22,21272087","1,6451187",,,
10/04/2007 2.00,"2,88580298",,,"1,6753867",,,
10/04/2007 3.00,"2,20208907","44,86521699","32,20050049",,,,
10/04/2007 4.00,"3,67784405","37,74945042","28,33806992","1,61722085",,,
10/04/2007 5.00,"3,28892708","68,43676158","49,12020111","1,60929505",,,
10/04/2007 6.00,"3,73467302","58,92311502","43,41405106","1,6608944",,,
10/04/2007 7.00,"3,23565102","94,5185571","84,73136139","1,78689645",,,
10/04/2007 8.00,"3,56596398","82,68106671","67,67874146","1,95311515",,,
10/04/2007 9.00,"3,4043591","53,61404895","42,72011185","1,99359975",,,
10/04/2007 10.00,"3,68849993","47,08816398","37,47251129","1,9325221",,,
10/04/2007 11.00,"3,090029","35,79717933","28,97299957","1,8330954",,,
10/04/2007 12.00,"3,07049394","35,29538496","27,00786972","1,7438853",,,
10/04/2007 13.00,"3,05806303","32,89366773","26,63274956","1,7875577",,,
10/04/2007 14.00,"3,31378889","24,30825705","19,71236992","1,7912883",,,
10/04/2007 15.00,"2,57502389","31,29252291","24,75444031","1,7393796",,,
10/04/2007 16.00,"2,4347291","43,69818816","31,71754074","1,74155425",,,
10/04/2007 17.00,"2,67092109","62,58504582","43,17596054","1,87276465",,,
10/04/2007 18.00,"3,04918289","82,75640076","52,74182129","1,8543474",,,
10/04/2007 19.00,"2,57502389","80,75050236","48,86378098","1,7971556",,,
10/04/2007 20.00,"2,96571708","159,21030411","110,95709991","1,91161855",,,
10/04/2007 21.00,"3,31734109","104,95917927","74,38745117","1,9121234",,,
10/04/2007 22.00,"3,85010505","72,33108993","46,61172104","1,76995695",,,
10/04/2007 23.00,"4,00815821","61,56996417","40,47957993","1,7203793",,,
11/04/2007 0.00,"3,97974396","41,15729574","29,44713974","1,64939325",,,
11/04/2007 1.00,"3,96020889","29,03507838","23,09320068","1,58501165",,,
11/04/2007 2.00,"3,15751195","33,0519915","24,8941803","1,623593",,,
11/04/2007 3.00,"2,93375111","31,00649805","24,1914196","1,60859585",,,
11/04/2007 4.00,"3,11844301","60,17951016","40,74819183","1,55163635",,,
11/04/2007 5.00,"3,52511907","43,02913527","31,11923981","1,56881045",,,
11/04/2007 6.00,"2,92309594","72,25191864","48,18273163","1,7213108",,,
11/04/2007 7.00,"3,49848104","100,31277069","74,28501892","1,9521043",,,
11/04/2007 8.00,"3,15928793","105,66015273","80,32627106","2,06066315",,,
11/04/2007 9.00,"3,14508104","68,8810914","55,4551506","1,7915597",,,
11/04/2007 10.00,"4,34735107","52,13674917","41,64360046","1,76879085",,,
11/04/2007 11.00,"4,46811008","44,46174249","37,05873108","1,67950485",,,
11/04/2007 12.00,"4,39529896","30,39235155","26,99090958","1,62973285",,,
11/04/2007 13.00,"3,24630594","29,46025962","26,36750984","1,70095235",,,
11/04/2007 14.00,"4,01703691","19,28393676","19,68387985","1,713891",,,
11/04/2007 15.00,"3,34753108","18,69787923","18,53140068","1,68230165",,,
11/04/2007 16.00,"3,25340891","26,98066899","22,63939095","1,80542985",,,
11/04/2007 17.00,"3,31201291","26,42908455","21,59951019","1,7200688",,,
11/04/2007 18.00,"3,04207993","28,60352055","24,69948959","1,74567355",,,
11/04/2007 19.00,"3,16283989","37,13146668","27,36738014","1,7373579",,,
11/04/2007 20.00,"3,0225451","62,74464867","39,99118042","1,6774843",,,
11/04/2007 21.00,"3,14685702","56,55713679","36,97190094","1,72441925",,,
11/04/2007 22.00,"3,03852797","51,14465334","34,79920959","1,80201205",,,
11/04/2007 23.00,"2,91954398","53,07012018","36,24473953","1,7396119",,,
12/04/2007 0.00,"2,77392197","43,52071581","30,76651001","1,7113656",,,
12/04/2007 1.00,,"29,24830854","23,22682953","1,57922255",,,
12/04/2007 2.00,"2,89823389",,,"1,52509895",,,
12/04/2007 3.00,"2,46847105","17,41339324","16,79351044",,,,
12/04/2007 4.00,"3,05983901","23,70688254","20,1973896","1,57739635",,,
12/04/2007 5.00,"3,63167095","57,33728154","38,94112015","1,5521021",,,
12/04/2007 6.00,"3,77019","102,60463752","68,04775238","1,6621364",,,
12/04/2007 7.00,"3,28537512","121,24894023","98,53819275","1,9043149",,,
12/04/2007 8.00,"3,46118689","94,2657507","73,50495148","1,91635885",,,
12/04/2007 9.00,"2,83430195","59,34955653","47,48812103","1,7697626",,,
12/04/2007 10.00,"3,20546103","52,04354562","42,05942154","1,68824715",,,
12/04/2007 11.00,"3,10068393","53,97157062","42,68009186","1,70060275",,,
12/04/2007 12.00,"3,29070306","48,38033574","38,25193024","1,6986604",,,
12/04/2007 13.00,"3,46118689","50,04914013","37,90665054","1,804304",,,
12/04/2007 14.00,"3,99395108","42,36390081","31,81521988","1,81285195",,,
12/04/2007 15.00,"2,83430195","51,04123596","39,00217056","1,79952575",,,
12/04/2007 16.00,"3,34042692","59,76198459","42,8015213","1,7752803",,,
12/04/2007 17.00,"3,60858488","77,70653649","55,50400162","1,8285874",,,
12/04/2007 18.00,"3,01721811","80,2602009","53,67250061","1,85026835",,,
12/04/2007 19.00,"2,653162","87,8139207","54,70560074","1,9451882",,,
12/04/2007 20.00,"2,95328593","112,5231129","67,05467224","1,9900267",,,
12/04/2007 21.00,"3,3386519","106,4454138","66,21421051","2,0150484",,,
12/04/2007 22.00,"3,65120602","116,36245962","91,39601135","2,03870965",,,
12/04/2007 23.00,"3,78617311","89,6755464","73,03282166","1,9695889",,,
13/04/2007 0.00,"3,6689651","74,73280716","73,20580292","1,9369128",,,
13/04/2007 1.00,"3,471843","70,54607736","63,67860031","1,77353115",,,
13/04/2007 2.00,"3,99039888","61,91599293","44,69203186","1,68824715",,,
13/04/2007 3.00,"3,79327703","52,18783713","37,19033051","1,66302995",,,
13/04/2007 4.00,"2,98880291","48,08153889","34,39764023","1,59184955",,,
13/04/2007 5.00,"3,2285471","57,75990462","42,40605164","1,59231645",,,
13/04/2007 6.00,"3,91936398","80,89989138","98,89768982","1,7319966",,,
13/04/2007 7.00,"4,08451986","91,95339978","88,08573151","1,82295355",,,
13/04/2007 8.00,"3,6103611","122,56533927","130,07650757","2,0368064",,,
13/04/2007 9.00,"3,21256399","125,77396788","134,00610352","2,1722511",,,
13/04/2007 10.00,"5,49811983","112,85503416","95,05901337","2,12652135",,,
13/04/2007 11.00,"7,61141491","99,10364508","82,72621155","1,9056742",,,
13/04/2007 12.00,"5,19621992","63,06897069","49,75783157","1,8011185",,,
13/04/2007 13.00,"4,22303915","60,17823108","43,92008972","1,8246245",,,
13/04/2007 14.00,"5,36848116","57,23258508","42,74996185","1,7650223",,,
13/04/2007 15.00,"3,9886229","59,71473387","42,03432083","1,774542",,,
13/04/2007 16.00,"3,44875598","60,03649773","41,93732071","1,7392232",,,
13/04/2007 17.00,"4,01526117","21,7814157","17,12113953","1,7238753",,,
13/04/2007 18.00,"2,99768305","21,80949903","17,00242996","1,72247805",,,
13/04/2007 19.00,"2,37790108","35,01959274","24,11137962","1,72352685",,,
13/04/2007 20.00,"2,4347291","42,04215576","28,56464005","1,75025745",,,
13/04/2007 21.00,"2,45071197","27,47734704","21,32341957","1,7519675",,,
13/04/2007 22.00,"2,25181389","25,1305362","20,41378021","1,6915488",,,
13/04/2007 23.00,"2,00851798","21,81971286","19,15546989","1,645857",,,
14/04/2007 0.00,"2,14526105","32,27824215","24,46750069","1,6449255",,,
14/04/2007 1.00,,"29,60836956","24,02725983","1,5848564",,,
14/04/2007 2.00,"2,30331397",,,"1,62782845",,,
14/04/2007 3.00,"2,17367506","45,95561388","33,06335068",,,,
14/04/2007 4.00,"2,31041789","34,25348025","26,34852028","1,794046",,,
14/04/2007 5.00,"3,10068393","41,15601666","30,81534958","1,6643122",,,
14/04/2007 6.00,"2,57324791","67,90048848","46,29087067","1,644109",,,
14/04/2007 7.00,"2,48090196","70,55629119","53,43643951","1,67379395",,,
14/04/2007 8.00,"3,35285902","59,03290899","44,77614975","1,8183294",,,
14/04/2007 9.00,"4,44502401","72,09231579","55,85334015","1,84556715",,,
14/04/2007 10.00,"6,2297821","68,55804846","51,1545105","1,7540651",,,
14/04/2007 11.00,"5,77160501","53,31399183","38,52325058","1,6683924",,,
14/04/2007 12.00,"4,95470095","56,31454422","40,11328125","1,6433707",,,
14/04/2007 13.00,"5,03639078","59,49638739","40,74412155","1,61345345",,,
14/04/2007 14.00,"5,34006596","31,23761652","23,17053032","1,61722085",,,
14/04/2007 15.00,"3,78617311","9,13188256","9,58485985","1,59017975",,,
14/04/2007 16.00,"2,93197489","10,09333126","10,13973045","1,50073735",,,
14/04/2007 17.00,"3,32089305","11,26290884","11,48215961","1,52028045",,,
14/04/2007 18.00,"3,3422029","14,86228699","13,65892982","1,5118107",,,
14/04/2007 19.00,"3,07582211","17,17590758","14,98235989","1,5138692",,,
14/04/2007 20.00,"5,49101591","22,24873134","17,71537018","1,56826535",,,
14/04/2007 21.00,"4,57466316","26,7750945","20,77737045","1,67111215",,,
14/04/2007 22.00,"3,91581202","20,93742981","18,10609055","1,5918116",,,
14/04/2007 23.00,"4,84282112","18,92259666","17,4297905","1,5408735",,,
15/04/2007 0.00,"5,36848116","49,72737627","33,68199158","1,6708005",,,
15/04/2007 1.00,"3,81813908","59,83859772","39,32505035","1,7226724",,,
15/04/2007 2.00,"4,79131985","59,24997639","40,43481064","1,64057275",,,
15/04/2007 3.00,"4,79487181","36,91439928","27,38027","1,5506255",,,
15/04/2007 4.00,"4,94937277","30,63240477","23,78577995","1,5187268",,,
15/04/2007 5.00,"5,11097813","23,38511868","19,92741013","1,56418515",,,
15/04/2007 6.00,"4,82861423","29,91738024","23,50765991","1,5709851",,,
15/04/2007 7.00,"5,18023777","38,63811006","30,88928986","1,72714015",,,
15/04/2007 8.00,"4,90675211","33,96235788","25,48772049","1,8203511",,,
15/04/2007 9.00,"4,56578398","30,56472639","23,8088398","1,856951",,,
15/04/2007 10.00,"4,98666716","18,44251279","16,20878983","1,7731045",,,
15/04/2007 11.00,"5,27968693","8,92631372","10,0278101","1,6361832",,,
15/04/2007 12.00,"5,30987692","8,00316594","9,09849453","1,62899455",,,
15/04/2007 13.00,"4,887218","7,75801521","8,77153778","1,68102055",,,
15/04/2007 14.00,"4,61550808","6,20539079","8,43644047","1,70126285",,,
15/04/2007 15.00,"4,76468182","5,28607273","8,04436302","1,70491525",,,
15/04/2007 16.00,"4,78776789","5,28096581","7,88224077","1,68576085",,,
15/04/2007 17.00,"4,64392185","6,83997435","9,28774929","1,725897",,,
15/04/2007 18.00,"4,29940224","8,46027151","10,07732964","1,7119866",,,
15/04/2007 19.00,"4,39707518","13,90338517","13,34486008","1,69869835",,,
15/04/2007 20.00,"4,26921177","17,70961688","15,40495968","1,6708396",,,
15/04/2007 21.00,"4,69719791","25,21736316","20,34052086","1,65319975",,,
15/04/2007 22.00,"4,43614388","44,09400699","30,67630005","1,7088402",,,
15/04/2007 23.00,"4,48942089","31,81858218","24,50209999","1,68933505",,,
16/04/2007 0.00,"4,48942089","19,75890807","18,06335068","1,63113125",,,
16/04/2007 1.00,,"13,1692177","14,72187996","1,5975616",,,
16/04/2007 2.00,"4,43614388",,,"1,560573",,,
16/04/2007 3.00,"4,45745516","18,55487997","17,52408028",,,,
16/04/2007 4.00,"4,54269695","16,01654759","15,75702","1,55633755",,,
16/04/2007 5.00,"4,48231697","21,41114085","19,11070061","1,5296449",,,
16/04/2007 6.00,"4,68654299","37,20550284","27,55459976","1,61924255",,,
16/04/2007 7.00,"4,8410449","92,43476649","64,97354126","1,92292535",,,
16/04/2007 8.00,"4,73449183","73,60153614","58,39981079","1,84451835",,,
16/04/2007 9.00,"4,77000999","46,46891997","38,90787125","1,6594178",,,
16/04/2007 10.00,"4,47343779","44,2983024","36,84302139","1,65899",,,
16/04/2007 11.00,"4,86590719","45,82665252","41,37498093","1,67643435",,,
16/04/2007 12.00,"5,45372295","33,89597739","32,10826111","1,6477223",,,
16/04/2007 13.00,"5,33118677","31,95773856","28,14542961","1,73226915",,,
16/04/2007 14.00,"5,0843401","23,18466051","20,95577049","1,6860702",,,
16/04/2007 15.00,"4,29762602","22,73009805","21,74670982","2,18923085",,,
16/04/2007 16.00,"3,88029504","22,23342","21,09008026","2,29817725",,,
16/04/2007 17.00,"3,21078801","31,2631605","27,11231995","1,6261575",,,
16/04/2007 18.00,"1,94813895","32,22715419","25,72649002","1,6051769",,,
16/04/2007 19.00,"2,34948707","31,67429067","24,41798973","1,6103059",,,
16/04/2007 20.00,"3,43810105","35,93633571","26,89389992","1,6450796",,,
16/04/2007 21.00,"1,98365605","53,68172733","35,6898613","1,65801825",,,
16/04/2007 22.00,"2,10974407","79,17616179","50,01016998","1,64473",,,
16/04/2007 23.00,"2,45781589","75,69042426","51,21693039","1,74163245",,,
17/04/2007 0.00,"2,88225102","40,07581479","29,66286087","1,65005335",,,
17/04/2007 1.00,"2,85561299","24,53042196","21,35326958","1,5931709",,,
17/04/2007 2.00,"1,45977199","21,33836496","19,11408997","1,5433989",,,
17/04/2007 3.00,"3,02432108","39,37230198","29,15615082","1,55528875",,,
17/04/2007 4.00,"1,90906894","29,27767095","23,44659996","1,53415175",,,
17/04/2007 5.00,"1,54501402","47,76233319","33,64400101","1,56535125",,,
17/04/2007 6.00,"1,98898399","94,51218051","66,80233002","1,68789755",,,
17/04/2007 7.00,"2,02982903","103,65807276","109,02639771","1,76078685",,,
17/04/2007 8.00,"1,72615397","82,07457588","68,03620911","1,81891245",,,
17/04/2007 9.00,"2,94085503","53,64596952","43,92551041","1,75725175",,,
17/04/2007 10.00,"2,92131996","47,27840832","38,97571182","1,7318793",,,
17/04/2007 11.00,"2,7206459","46,32718662","39,04219055","1,728772",,,
17/04/2007 12.00,"3,06694198","45,30317022","36,82743073","1,7105491",,,
17/04/2007 13.00,"2,89468193","26,91173034","26,26102066","1,73141355",,,
17/04/2007 14.00,"2,54305792","28,29450987","24,01641083","1,76424605",,,
17/04/2007 15.00,"2,8680439","35,84313216","29,01505089","1,7472272",,,
17/04/2007 16.00,"2,33527994","35,78822577","30,09630966","1,77155085",,,
17/04/2007 17.00,"3,79682803","43,17468705","33,64332962","1,8322789",,,
17/04/2007 18.00,"3,29247904","39,02627322","30,59556961","1,8184076",,,
17/04/2007 19.00,"3,38127303","38,24103096","28,23294067","1,78301175",,,
17/04/2007 20.00,"1,99075997","45,12695814","33,0606308","1,7586122",,,
17/04/2007 21.00,"2,73307705","66,7066554","44,32233047","1,81351205",,,
17/04/2007 22.00,"2,65138602","91,46309832","70,38053131","1,83344385",,,
17/04/2007 23.00,"2,16657209","78,24025143","59,85009003","1,7941242",,,
18/04/2007 0.00,"2,9603889","32,64979608","26,36478996","1,68847945",,,
