"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
"","NO2","NOX","PM10"
"2012-03-08 23:00:08","11.28369286","14.83998418",""
"2012-03-09 00:00:08","6.25444645","9.4024187","20.02441978"
"2012-03-09 01:00:08","4.78071126","6.88109871",""
"2012-03-09 02:00:08","3.07595677","4.85003656","24.90842056"
"2012-03-09 03:00:08","0.80987349","2.21069264",""
"2012-03-09 04:00:08","0.15704212","1.24120539","18.07081032"
"2012-03-09 05:00:08","0.09020242","0.9383618",""
"2012-03-09 06:00:08","2.36342511","4.58091491","9.52380943"
"2012-03-09 07:00:08","4.90206399","8.93161546",""
"2012-03-09 08:00:08","17.0345663","30.05478536","11.23320961"
"2012-03-09 09:00:08","30.29103208","55.08053272",""
"2012-03-09 10:00:08","20.60176176","35.53253152","13.67521"
"2012-03-09 11:00:08","12.46865103","21.33975552",""
"2012-03-09 12:00:08","16.76980402","25.8512916","8.05860806"
"2012-03-09 13:00:08","32.24561232","45.87526608",""
"2012-03-09 14:00:08","23.10210328","34.97615864","7.32600689"
"2012-03-09 15:00:08","17.37914886","30.32844992",""
"2012-03-09 16:00:08","19.25391648","25.90381424","26.12940979"
"2012-03-09 17:00:08","30.25728528","38.01493848",""
"2012-03-09 18:00:08","32.76022712","45.29357832","30.03663063"
"2012-03-09 19:00:08","38.19571808","53.47426152",""
"2012-03-09 20:00:08","28.52333072","43.881834","27.8388195"
"2012-03-09 21:00:08","31.52140408","42.307302",""
"2012-03-09 22:00:08","25.56418568","32.61112936","38.0952301"
"2012-03-09 23:00:08","18.46352627","23.94019024",""
"2012-03-10 00:00:08","12.43750646","15.4294576","38.58362961"
"2012-03-10 01:00:08","9.78530626","12.06964531",""
"2012-03-10 02:00:08","","","28.08300972"
"2012-03-10 03:00:08","13.90993958","15.81660701",""
"2012-03-10 04:00:08","8.49587258","10.01458947","29.30401993"
"2012-03-10 05:00:08","8.23889213","12.06445806",""
"2012-03-10 06:00:08","13.40311809","18.56035569","25.39682007"
"2012-03-10 07:00:08","23.6004852","28.24679816",""
"2012-03-10 08:00:08","29.4785468","37.26920112","25.39682007"
"2012-03-10 09:00:08","15.12475363","22.28525864",""
"2012-03-10 10:00:08","12.40051118","17.99876496","25.15262032"
"2012-03-10 11:00:08","11.89110466","17.46635709",""
"2012-03-10 12:00:08","12.01439807","17.96245034","16.11721039"
"2012-03-10 13:00:08","10.43034814","16.80943978",""
"2012-03-10 14:00:08","11.67955142","18.85217469","11.47741032"
"2012-03-10 15:00:08","9.63605171","13.24794782",""
"2012-03-10 16:00:08","11.04034306","14.5864243","12.69841003"
"2012-03-10 17:00:08","13.41415415","17.948183",""
"2012-03-10 18:00:08","17.27012853","22.9895056","10.98900986"
"2012-03-10 19:00:08","19.41809992","24.57765104",""
"2012-03-10 20:00:08","15.44013038","20.75806776","13.18680954"
"2012-03-10 21:00:08","18.93270239","24.90968896",""
"2012-03-10 22:00:08","19.23250208","24.8993068","24.17580986"
"2012-03-10 23:00:08","13.64257314","16.37819582",""
"2012-03-11 00:00:08","12.08837718","15.02999109","35.16482162"
"2012-03-11 01:00:08","9.38815709","11.97561506",""
"2012-03-11 02:00:08","6.7878715","9.78632344","23.19902039"
"2012-03-11 03:00:08","4.69570183","7.32401542",""
"2012-03-11 04:00:08","4.1207424","5.81433846","19.78022003"
"2012-03-11 05:00:08","5.04223271","7.22349967",""
"2012-03-11 06:00:08","4.25507378","6.93362709","28.81562042"
"2012-03-11 07:00:08","5.55683986","9.32135563",""
"2012-03-11 08:00:08","8.3161159","12.57287224","23.19902039"
"2012-03-11 09:00:08","11.44398155","16.2880565",""
"2012-03-11 10:00:08","5.84496679","9.68450944","16.60560989"
"2012-03-11 11:00:08","4.69635","9.10216778",""
"2012-03-11 12:00:08","6.01888231","11.47303822","18.80340958"
"2012-03-11 13:00:08","6.4082439","12.12995553",""
"2012-03-11 14:00:08","4.61328698","8.08144849","19.29179955"
"2012-03-11 15:00:08","2.82611573","5.11137637",""
"2012-03-11 16:00:08","4.0110739","6.3927873","19.53602028"
"2012-03-11 17:00:08","5.37967968","8.68130025",""
"2012-03-11 18:00:08","6.93712605","11.24866119","15.62880993"
"2012-03-11 19:00:08","12.57248602","16.96572474",""
"2012-03-11 20:00:08","15.50113083","22.6516552","17.58241081"
"2012-03-11 21:00:08","9.58348701","14.72520108",""
"2012-03-11 22:00:09","6.67041352","11.52686293","22.22220993"
"2012-03-11 23:00:09","6.14347779","8.86028257",""
"2012-03-12 00:00:09","1.96627594","4.57053849","29.05982971"
"2012-03-12 01:00:09","1.52954264","3.04724235",""
"2012-03-12 02:00:09","","","19.29179955"
"2012-03-12 03:00:09","6.65873311","7.95304813",""
"2012-03-12 04:00:09","2.98899901","4.74498172","11.72161007"
"2012-03-12 05:00:09","0.8189574","2.19577713",""
"2012-03-12 06:00:09","1.29722317","3.2774548","8.30280876"
"2012-03-12 07:00:09","2.52630839","5.77607743",""
"2012-03-12 08:00:09","5.6872765","10.53856734","9.52380943"
"2012-03-12 09:00:09","7.27911593","14.59226163",""
"2012-03-12 10:00:09","5.2959685","9.93547474","12.69841003"
"2012-03-12 11:00:09","5.67105127","10.9827823",""
"2012-03-12 12:00:09","7.60098774","14.05661101","19.29179955"
"2012-03-12 13:00:09","5.98903217","11.44191086",""
"2012-03-12 14:00:09","7.24472287","14.29266079","18.55920982"
"2012-03-12 15:00:09","5.68468001","10.91015115",""
"2012-03-12 16:00:09","6.59189342","12.76482557","19.29179955"
"2012-03-12 17:00:09","8.33493571","13.28101968",""
"2012-03-12 18:00:09","8.77231718","13.75571383","17.82661057"
"2012-03-12 19:00:09","12.13899164","18.23416658",""
"2012-03-12 20:00:09","15.76849918","21.01098712","10.98900986"
"2012-03-12 21:00:09","13.6276519","18.6141804",""
"2012-03-12 22:00:09","7.59904133","10.91922933","16.36141014"
"2012-03-12 23:00:09","3.27193486","5.80007112",""
"2012-03-13 00:00:09","1.0006605","2.41302048","14.16361046"
"2012-03-13 01:00:09","0.00324466","0.69388201",""
"2012-03-13 02:00:09","","0.07392748","21.24542046"
"2012-03-13 03:00:09","0.01297866","0.27820174",""
"2012-03-13 04:00:09","","0.20881334","12.21000957"
"2012-03-13 05:00:09","","0.15434046",""
"2012-03-13 06:00:09","1.28878742","3.24049202","9.52380943"
"2012-03-13 07:00:09","9.12274281","13.52031222",""
"2012-03-13 08:00:09","11.10978498","18.88395022","11.23320961"
"2012-03-13 09:00:09","10.67499045","21.56349776",""
"2012-03-13 10:00:09","6.61330782","14.16361226","10.98900986"
"2012-03-13 11:00:09","6.38488309","12.85561306",""
"2012-03-13 12:00:09","5.56462744","12.20323484","20.02441978"
"2012-03-13 13:00:09","5.58993658","12.58519317",""
"2012-03-13 14:00:09","7.95660636","15.6350301","16.36141014"
"2012-03-13 15:00:09","5.15709611","10.5502401",""
"2012-03-13 16:00:09","4.87351018","10.5696947","10.25640965"
"2012-03-13 17:00:09","7.76646561","14.12081214",""
"2012-03-13 18:00:09","12.47384976","19.78598784","8.54700947"
"2012-03-13 19:00:09","28.33253224","40.1244672",""
"2012-03-13 20:00:09","32.9691896","44.66648056","10.01220989"
"2012-03-13 21:00:09","26.87566472","35.06175888",""
"2012-03-13 22:00:09","18.2376923","24.56988832","15.62880993"
"2012-03-13 23:00:09","13.03452082","16.11815235",""
"2012-03-14 00:00:09","9.66330727","11.70000791","26.12940979"
"2012-03-14 01:00:09","6.32323256","7.54190694",""
"2012-03-14 02:00:09","","","21.48962021"
"2012-03-14 03:00:09","10.17985702","11.51324375",""
"2012-03-14 04:00:09","5.62627606","7.11066299","11.47741032"
"2012-03-14 05:00:09","6.07728626","9.90175279",""
"2012-03-14 06:00:09","13.4673632","29.06066008","21.24542046"
"2012-03-14 07:00:09","11.08317568","20.91110424",""
"2012-03-14 08:00:09","21.90610904","50.14749624","23.19902039"
"2012-03-14 09:00:09","24.24813696","58.0992748",""
"2012-03-14 10:00:09","9.52962597","19.5804096","18.31501007"
"2012-03-14 11:00:09","8.43876496","16.87882817",""
"2012-03-14 12:00:09","8.67692368","15.97807923","19.53602028"
"2012-03-14 13:00:09","9.04941378","17.56752101",""
"2012-03-14 14:00:09","12.86969686","23.64903088","10.98900986"
"2012-03-14 15:00:09","6.08961675","11.65720779",""
"2012-03-14 16:00:09","6.59189342","13.89643512","6.10500622"
"2012-03-14 17:00:09","8.23045638","13.73301648",""
"2012-03-14 18:00:09","16.53163956","24.03099112","4.1514039"
"2012-03-14 19:00:09","26.49670632","38.77044616",""
"2012-03-14 20:00:09","33.60969048","45.77087088","8.05860806"
"2012-03-14 21:00:09","21.834084","25.03679872",""
"2012-03-14 22:00:09","18.10920208","27.3687504","23.68741989"
"2012-03-14 23:00:09","8.09093392","12.18313207",""
"2012-03-15 00:00:09","2.57108552","4.50504102","21.0012207"
"2012-03-15 01:00:09","0.57560569","2.01160755",""
"2012-03-15 02:00:09","0.13173489","1.30086553","21.73381996"
"2012-03-15 03:00:09","0.13108481","0.83719788",""
"2012-03-15 04:00:09","","0.14007312","16.36141014"
"2012-03-15 05:00:09","","0.16471498",""
"2012-03-15 06:00:09","3.48868109","6.8447841","17.09399986"
"2012-03-15 07:00:09","11.45566961","21.48047872",""
"2012-03-15 08:00:09","23.93663392","55.82047672","11.96580982"
"2012-03-15 09:00:09","18.95671902","41.53624976",""
"2012-03-15 10:00:09","12.39077527","21.53042016","18.55920982"
"2012-03-15 11:00:09","11.42191898","19.37680072",""
"2012-03-15 12:00:09","8.90989323","15.56953263","22.22220993"
"2012-03-15 13:00:09","11.14028138","18.92999309",""
"2012-03-15 14:00:09","11.09809884","19.658228","19.53602028"
"2012-03-15 15:00:09","9.23176505","14.95346902",""
"2012-03-15 16:00:09","11.72626923","19.15695896","13.91940975"
"2012-03-15 17:00:09","14.83467264","20.89100912",""
"2012-03-15 18:00:09","24.05150688","32.81213792","13.67521"
"2012-03-15 19:00:09","29.84586112","38.0233704",""
"2012-03-15 20:00:09","28.69009536","35.96705264","20.26861954"
"2012-03-15 21:00:09","19.8412064","23.79040416",""
"2012-03-15 22:00:09","18.34996112","24.59063352","23.93161964"
"2012-03-15 23:00:09","7.13115963","9.00619111",""
"2012-03-16 00:00:09","8.77751018","12.00414784","38.0952301"
"2012-03-16 01:00:09","3.8417013","5.58347594",""
"2012-03-16 02:00:09","","","27.59461975"
"2012-03-16 03:00:09","10.21165166","11.60014033",""
"2012-03-16 04:00:09","5.09349917","6.71119457","20.51280975"
"2012-03-16 05:00:09","2.9202129","4.3325442",""
"2012-03-16 06:00:09","12.69967417","17.85804367","16.36141014"
"2012-03-16 07:00:09","39.3586156","67.90116192",""
"2012-03-16 08:00:09","44.90831032","85.35582904","26.37360954"
"2012-03-16 09:00:09","32.01135408","61.73469424",""
"2012-03-16 10:00:09","15.20132732","23.96418584","32.72283173"
"2012-03-16 11:00:09","11.16364602","17.99811679",""
"2012-03-16 12:00:09","11.83334888","17.97088035","33.45542145"
"2012-03-16 13:00:09","11.20842124","17.59475745",""
"2012-03-16 14:00:09","11.15456211","18.14727","21.48962021"
"2012-03-16 15:00:09","9.73793454","16.18364982",""
"2012-03-16 16:00:09","10.41282083","16.84770081","22.95482063"
"2012-03-16 17:00:09","14.44725746","20.08687928",""
"2012-03-16 18:00:09","14.63285339","17.16610808","20.51280975"
"2012-03-16 19:00:09","19.34672496","23.94019024",""
"2012-03-16 20:00:09","11.07603436","12.9995771","19.78022003"
"2012-03-16 21:00:09","7.73142438","9.79669795",""
"2012-03-16 22:00:09","3.92671264","5.51797846","18.80340958"
"2012-03-16 23:00:09","1.84297871","3.09912065",""
"2012-03-17 00:00:09","0.47826577","1.87542535","22.22220993"
"2012-03-17 01:00:09","0.82350031","2.16464977",""
"2012-03-17 02:00:09","4.85079754","6.33507358","14.65200996"
"2012-03-17 03:00:09","12.01504815","13.62925798",""
"2012-03-17 04:00:09","6.55685028","8.00946742","21.48962021"
"2012-03-17 05:00:09","7.20254224","8.79348876",""
"2012-03-17 06:00:09","7.90144516","9.43808514","25.88521957"
"2012-03-17 07:00:09","7.46211536","8.92124095",""
"2012-03-17 08:00:09","7.34725387","10.04052958","29.05982971"
"2012-03-17 09:00:09","6.62888297","10.050906",""
"2012-03-17 10:00:09","7.86445561","11.13193359","34.4322319"
"2012-03-17 11:00:09","7.89495583","11.65396504",""
"2012-03-17 12:00:09","7.5471267","11.17213913","30.52503014"
"2012-03-17 13:00:09","7.62759322","10.4853927",""
"2012-03-17 14:00:09","4.69375542","6.91092974","19.04759979"
"2012-03-17 15:00:09","2.91891465","4.45445906",""
"2012-03-17 16:00:09","5.10063858","7.1061239","18.07081032"
"2012-03-17 17:00:09","6.32907372","8.4919415",""
"2012-03-17 18:00:09","8.81125506","10.9438731","12.94260979"
"2012-03-17 19:00:09","8.61851973","10.19551821",""
"2012-03-17 20:00:09","7.45303145","9.08271318","14.65200996"
"2012-03-17 21:00:09","4.56591527","6.29746071",""
"2012-03-17 22:00:09","1.73655297","3.14581169","26.61782074"
"2012-03-17 23:00:09","0.43413872","1.89552812",""
"2012-03-18 00:00:09","0.16158503","0.90334352","27.10622025"
"2012-03-18 01:00:09","0.03439497","1.15365874",""
"2012-03-18 02:00:09","","","30.76922989"
"2012-03-18 03:00:09","9.66265719","10.96656854",""
"2012-03-18 04:00:09","6.41732973","7.76304122","30.03663063"
"2012-03-18 05:00:09","6.09350958","7.49781049",""
"2012-03-18 06:00:09","2.94811662","4.18598558","41.02563095"
"2012-03-18 07:00:09","4.87740302","6.81689949",""
"2012-03-18 08:00:09","4.8611797","6.43948025","33.94382095"
"2012-03-18 09:00:09","5.19668025","7.3700583",""
"2012-03-18 10:00:09","3.65091429","5.57504593","17.82661057"
"2012-03-18 11:00:09","3.51139374","5.70344629",""
"2012-03-18 12:00:09","3.97927543","6.03093174","10.01220989"
"2012-03-18 13:00:09","4.02015973","6.40381189",""
"2012-03-18 14:00:09","2.83520155","4.53746662","12.69841003"
"2012-03-18 15:00:09","2.46465978","4.17755557",""
"2012-03-18 16:00:09","2.13629863","3.9259421","19.04759979"
"2012-03-18 17:00:09","2.94422188","4.7151507",""
"2012-03-18 18:00:09","5.69376583","7.38237922","10.25640965"
"2012-03-18 19:00:09","6.47183894","8.0444857",""
"2012-03-18 20:00:09","3.26674378","4.77221816","20.51280975"
"2012-03-18 21:00:09","2.31799982","3.83126369",""
"2012-03-18 22:00:09","1.31993582","2.86566545","27.59461975"
"2012-03-18 23:00:09","0.33744697","1.32161646",""
"2012-03-19 00:00:09","0.46983002","1.8332734","26.86202049"
"2012-03-19 01:00:09","4.23495763","5.45572374",""
"2012-03-19 02:00:09","3.61068007","4.78389092","34.4322319"
"2012-03-19 03:00:09","2.05128729","3.1412726",""
"2012-03-19 04:00:09","3.45169154","4.43046537","32.23442078"
"2012-03-19 05:00:09","6.02018056","7.24814344",""
"2012-03-19 06:00:09","10.78272018","12.33811879","42.97924042"
"2012-03-19 07:00:09","8.74311521","10.37190594",""
"2012-03-19 08:00:09","10.65357987","13.69021636","49.57265091"
"2012-03-19 09:00:09","7.48937092","11.02558242",""
"2012-03-19 10:00:09","6.45302103","10.03858316","25.64101982"
"2012-03-19 11:00:09","5.03769171","8.38040116",""
"2012-03-19 12:00:09","3.94812704","6.98031813","12.69841003"
"2012-03-19 13:00:09","3.68530734","5.83768207",""
"2012-03-19 14:00:09","5.17656218","8.2500563","6.34920597"
"2012-03-19 15:00:09","4.82354198","7.69170832",""
"2012-03-19 16:00:09","8.61787156","11.41143166","11.72161007"
"2012-03-19 17:00:09","10.13703013","12.96909791",""
"2012-03-19 18:00:09","9.97998801","12.10531367","20.75702095"
"2012-03-19 19:00:09","12.01634066","14.50147414",""
"2012-03-19 20:00:09","11.71394257","13.78424661","16.60560989"
"2012-03-19 21:00:09","8.791137","10.12483157",""
"2012-03-19 22:00:09","10.33689722","12.1306037","27.8388195"
"2012-03-19 23:00:09","7.84369129","8.97701017",""
"2012-03-20 00:00:09","7.8073499","9.26753283","40.04883957"
"2012-03-20 01:00:09","6.08896667","7.60610808",""
"2012-03-20 02:00:09","","","42.73503113"
"2012-03-20 03:00:09","13.9281074","15.12013042",""
"2012-03-20 04:00:09","9.66136086","10.65788952","35.40903091"
"2012-03-20 05:00:09","6.92804022","8.35057205",""
"2012-03-20 06:00:10","7.3394663","10.33299674","50.54944992"
"2012-03-20 07:00:10","7.891063","12.08910182",""
"2012-03-20 08:00:10","15.20716466","28.85378168","45.42124176"
"2012-03-20 09:00:10","31.23458496","61.68863416",""
"2012-03-20 10:00:10","16.94825862","27.95173832","23.44322014"
"2012-03-20 11:00:10","25.57324856","37.91769416",""
"2012-03-20 12:00:10","21.52390024","31.97754992","17.82661057"
"2012-03-20 13:00:10","18.71206715","26.05231928",""
"2012-03-20 14:00:10","24.95613144","36.6174768","28.57142067"
"2012-03-20 15:00:10","24.1274324","32.1215044",""
"2012-03-20 16:00:10","24.03917448","32.098178","34.92063141"
"2012-03-20 17:00:10","28.75433856","36.50918112",""
"2012-03-20 18:00:10","30.96786096","42.80533976","34.92063141"
"2012-03-20 19:00:10","37.69343568","51.16238584",""
"2012-03-20 20:00:10","26.87113328","32.44446032","39.80464172"
"2012-03-20 21:00:10","23.48888176","27.80843392",""
"2012-03-20 22:00:10","21.44472432","28.84469968","43.71184158"
"2012-03-20 23:00:10","15.18575217","19.52918712",""
"2012-03-21 00:00:10","9.20126482","11.54761386","64.46884918"
"2012-03-21 01:00:10","7.21032982","8.44914138",""
"2012-03-21 02:00:10","5.25573428","6.21704773","54.70085144"
"2012-03-21 03:00:10","2.97926502","4.50179826",""
"2012-03-21 04:00:10","2.23363855","3.69637782","60.56166077"
"2012-03-21 05:00:10","2.29918","3.63931036",""
"2012-03-21 06:00:10","9.72755238","13.31538979","47.86323166"
"2012-03-21 07:00:10","19.34865608","30.18707664",""
"2012-03-21 08:00:10","20.54790072","33.56634544","42.49084091"
"2012-03-21 09:00:10","28.19886432","49.5269184",""
"2012-03-21 10:00:10","10.68667659","18.04675425","21.97801971"
"2012-03-21 11:00:10","11.58675442","18.73025983",""
"2012-03-21 12:00:10","16.48167709","24.32215048","10.98900986"
"2012-03-21 13:00:10","17.97617277","27.64046472",""
"2012-03-21 14:00:10","13.62181265","22.14713576","5.37240601"
"2012-03-21 15:00:10","8.39333966","13.70512996",""
"2012-03-21 16:00:10","12.71135075","21.49539232","14.65200996"
"2012-03-21 17:00:10","9.93585905","14.22002965",""
"2012-03-21 18:00:10","23.4843312","32.09232728","21.48962021"
"2012-03-21 19:00:10","32.42212816","41.92016024",""
"2012-03-21 20:00:10","32.86729912","42.46098856","24.17580986"
"2012-03-21 21:00:10","40.82261488","76.23291224",""
"2012-03-21 22:00:10","30.27999984","56.4825832","35.65322113"
"2012-03-21 23:00:10","19.15332616","30.63515384",""
"2012-03-22 00:00:10","8.79503174","11.84980929","42.97924042"
"2012-03-22 01:00:10","4.56850986","6.6586681",""
"2012-03-22 02:00:10","","","57.63124084"
"2012-03-22 03:00:10","11.45112287","13.15456574",""
"2012-03-22 04:00:10","5.98968034","7.24425252","44.20024109"
"2012-03-22 05:00:10","3.4737541","4.98232784",""
"2012-03-22 06:00:10","16.60627066","25.81433264","42.49084091"
"2012-03-22 07:00:10","46.8590092","108.75324072",""
"2012-03-22 08:00:10","44.12764072","106.90896376","30.28083038"
"2012-03-22 09:00:10","36.86215544","69.41016968",""
"2012-03-22 10:00:10","14.2934581","24.8214884","15.62880993"
"2012-03-22 11:00:10","14.71397382","22.40651768",""
"2012-03-22 12:00:10","18.6679401","26.75723544","9.27960968"
"2012-03-22 13:00:10","10.77558077","16.51308169",""
"2012-03-22 14:00:10","11.85735404","19.26200424","5.86080599"
"2012-03-22 15:00:10","8.8508392","13.8276949",""
"2012-03-22 16:00:10","11.30381283","17.64080032","12.94260979"
"2012-03-22 17:00:10","11.21815714","16.24266179",""
"2012-03-22 18:00:10","18.45768894","25.07958928","11.23320961"
"2012-03-22 19:00:10","37.98287424","56.23033304",""
"2012-03-22 20:00:10","38.25801104","59.6193148","13.91940975"
"2012-03-22 21:00:10","43.54425128","64.35520496",""
"2012-03-22 22:00:10","27.78028928","31.83487648","27.59461975"
"2012-03-22 23:00:10","12.43491188","14.24337517",""
"2012-03-23 00:00:10","8.14155221","9.55740542","31.74603081"
"2012-03-23 01:00:10","8.35959478","9.8887837",""
"2012-03-23 02:00:10","9.75156328","12.80049202","34.18803024"
"2012-03-23 03:00:10","9.3952965","11.88807032",""
"2012-03-23 04:00:10","7.04679646","8.42060861","30.76922989"
"2012-03-23 05:00:10","7.13310605","8.36418931",""
"2012-03-23 06:00:10","22.13260456","33.73041416","28.81562042"
"2012-03-23 07:00:10","30.74463496","51.73761104",""
"2012-03-23 08:00:10","29.36759344","51.89259776","35.40903091"
"2012-03-23 09:00:10","38.3508004","65.83247352",""
"2012-03-23 10:00:10","29.78224888","39.43190256","44.4444313"
"2012-03-23 11:00:10","8.80995682","11.73308169",""
"2012-03-23 12:00:10","4.81705265","7.37913647","56.41025162"
"2012-03-23 13:00:10","5.2193929","7.85772154",""
"2012-03-23 14:00:10","3.5646047","6.14182391","36.38582993"
"2012-03-23 15:00:10","3.24273479","5.02642621",""
"2012-03-23 16:00:10","1.29462667","3.28783122","27.59461975"
"2012-03-23 17:00:10","2.26867978","3.53166285",""
"2012-03-23 18:00:10","13.95277411","21.27361944","17.33819962"
"2012-03-23 19:00:10","27.32213584","40.73730144",""
"2012-03-23 20:00:10","16.08581852","19.74642856","17.58241081"
"2012-03-23 21:00:10","12.22400872","16.4650924",""
"2012-03-23 22:00:10","16.32917023","21.35403816","20.02441978"
"2012-03-23 23:00:10","10.36026378","13.19088035",""
"2012-03-24 00:00:10","4.7534557","6.36944178","25.39682007"
"2012-03-24 01:00:10","3.5886175","5.57504593",""
"2012-03-24 02:00:10","","","17.09399986"
"2012-03-24 03:00:10","15.71333606","17.62134763",""
"2012-03-24 04:00:10","6.56333961","7.85707146","15.87300968"
"2012-03-24 05:00:10","5.25638245","7.01922733",""
"2012-03-24 06:00:10","20.95997496","34.62792608","18.07081032"
"2012-03-24 07:00:10","39.99716624","66.76241296",""
"2012-03-24 08:00:10","40.73953848","77.28022936","23.68741989"
"2012-03-24 09:00:10","35.27810168","64.1113676",""
"2012-03-24 10:00:10","15.31488482","22.70742824","52.2588501"
"2012-03-24 11:00:10","20.43044656","29.5956568",""
"2012-03-24 12:00:10","16.79835591","24.58933336","49.57265091"
"2012-03-24 13:00:10","17.28700193","24.68141528",""
"2012-03-24 14:00:10","16.91711406","25.3098132","41.75823975"
"2012-03-24 15:00:10","10.37128837","14.98459638",""
"2012-03-24 16:00:10","10.23826288","14.28098803","35.89743042"
"2012-03-24 17:00:10","17.59589891","25.75725944",""
"2012-03-24 18:00:10","15.63156556","19.68157352","35.65322113"
"2012-03-24 19:00:10","35.81283072","42.34297992",""
"2012-03-24 20:00:10","32.9873536","45.36489592","25.39682007"
"2012-03-24 21:00:10","16.49855049","20.40918512",""
"2012-03-24 22:00:10","18.98137618","24.89087488","36.8742218"
"2012-03-24 23:00:10","14.36808919","17.97866219",""
"2012-03-25 00:00:10","10.68992126","13.29463886","33.94382095"
"2012-03-25 01:00:10","12.1980495","16.3464203",""
"2012-03-25 02:00:10","13.03841747","17.00398578","27.59461975"
"2012-03-25 03:00:10","14.40183026","22.25543144",""
"2012-03-25 04:00:10","8.51469048","10.57423378","24.90842056"
"2012-03-25 05:00:10","4.88129776","5.99720979",""
"2012-03-25 06:00:10","15.63351771","23.99921368","17.58241081"
"2012-03-25 07:00:10","21.09754336","37.92612608",""
"2012-03-25 08:00:10","19.00992616","29.86672104","19.29179955"
"2012-03-25 09:00:10","10.36999777","16.59803376",""
"2012-03-25 10:00:10","9.55493511","15.82373877","39.31623077"
"2012-03-25 11:00:10","7.01434982","11.76226263",""
"2012-03-25 12:00:10","10.16947677","15.80168958","34.4322319"
"2012-03-25 13:00:10","9.29795466","14.048181",""
"2012-03-25 14:00:10","4.26740427","7.41285842","27.35042"
"2012-03-25 15:00:10","3.36213728","6.29421796",""
"2012-03-25 16:00:10","4.2382023","7.46603496","19.04759979"
"2012-03-25 17:00:10","7.4874245","11.120909",""
"2012-03-25 18:00:10","10.41866008","14.28617529","23.19902039"
"2012-03-25 19:00:10","18.24677622","23.53425352",""
"2012-03-25 20:00:10","18.00278398","21.07064152","20.75702095"
"2012-03-25 21:00:10","30.45454632","42.71973952",""
"2012-03-25 22:00:10","18.51089798","24.51151496","26.12940979"
"2012-03-25 23:00:10","9.45629694","10.82130816",""
"2012-03-26 00:00:10","8.88718058","12.56768498","28.08300972"
"2012-03-26 01:00:10","6.22589264","9.93352832",""
"2012-03-26 02:00:10","","","22.95482063"
"2012-03-26 03:00:10","9.0656371","10.44842801",""
"2012-03-26 04:00:10","3.6314463","5.22291671","23.19902039"
"2012-03-26 05:00:10","8.03966938","10.27528111",""
"2012-03-26 06:00:10","11.45436754","14.70704282","27.10622025"
"2012-03-26 07:00:10","38.66878512","72.95673848",""
"2012-03-26 08:00:10","39.27163872","75.95666648","36.63003159"
"2012-03-26 09:00:10","19.52127144","30.7447688",""
"2012-03-26 10:00:10","15.82040424","24.38830568","52.50305176"
"2012-03-26 11:00:10","10.41022625","15.09937948",""
"2012-03-26 12:00:10","9.96311652","16.72578404","44.68864059"
"2012-03-26 13:00:10","10.48679994","17.79384254",""
"2012-03-26 14:00:10","8.55427653","14.80756048","35.16482162"
"2012-03-26 15:00:10","7.43291338","11.704547",""
"2012-03-26 16:00:10","7.77944618","12.32190694","27.35042"
"2012-03-26 17:00:10","9.18568967","14.58577613",""
"2012-03-26 18:00:10","11.24670904","17.80032804","19.04759979"
"2012-03-26 19:00:10","15.44596963","22.87342808",""
"2012-03-26 20:00:10","11.46150886","17.0662405","13.67521"
"2012-03-26 21:00:10","9.00333841","13.05469815",""
"2012-03-26 22:00:10","7.80410524","10.64816126","12.69841003"
"2012-03-26 23:00:10","4.99356275","7.50429599",""
"2012-03-27 00:00:10","3.22131848","5.0115107","11.72161007"
"2012-03-27 01:00:10","2.26284053","3.86174288",""
"2012-03-27 02:00:10","1.87347702","3.75344529","12.94260979"
"2012-03-27 03:00:10","0.90072408","2.49991897",""
"2012-03-27 04:00:10","0.62362748","2.23792908","18.31501007"
"2012-03-27 05:00:10","3.08179602","4.93044954",""
"2012-03-27 06:00:10","12.27007645","19.00457065","18.31501007"
"2012-03-27 07:00:10","32.75957704","59.49870584",""
"2012-03-27 08:00:10","32.94842528","68.21694784","21.73381996"
"2012-03-27 09:00:10","13.91383623","25.98423296",""
"2012-03-27 10:00:10","10.64190138","20.39622176","55.43344116"
"2012-03-27 11:00:10","5.69830683","11.9250331",""
"2012-03-27 12:00:10","7.32324298","15.17979055","44.4444313"
"2012-03-27 13:00:10","7.40955257","15.7452722",""
"2012-03-27 14:00:10","7.2057869","12.49570201","25.64101982"
"2012-03-27 15:00:10","6.97087094","11.80571092",""
"2012-03-27 16:00:10","5.41407465","10.86281003","18.07081032"
"2012-03-27 17:00:10","8.69185066","14.48396404",""
"2012-03-27 18:00:10","13.83012314","22.11405816","15.87300968"
"2012-03-27 19:00:10","23.51742792","33.55141272",""
"2012-03-27 20:00:10","20.45249192","25.3065628","13.91940975"
"2012-03-27 21:00:10","12.92939523","17.14665348",""
"2012-03-27 22:00:10","7.3083179","11.0301215","22.71062088"
"2012-03-27 23:00:10","2.54902104","4.15031913",""
"2012-03-28 00:00:10","0.93900997","2.69187038","13.43101025"
"2012-03-28 01:00:10","","",""
"2012-03-28 02:00:10","","","15.87300968"
"2012-03-28 03:00:10","5.74892512","7.40118566",""
"2012-03-28 04:00:10","1.67100961","3.30663766","13.43101025"
