,Provincia di TARANTO,,,
06/04/2006 21.00,"0,617183","16,308159","6,686734","6,076636"
06/04/2006 22.00,"0,535009","15,784182","6,67743","5,5497"
06/04/2006 23.00,"0,487105","15,441781","6,172436","5,981892"
07/04/2006 0.00,"0,493303","16,266656","5,9229","7,190212"
07/04/2006 1.00,"0,496226","15,725817","6,411821","5,904021"
07/04/2006 2.00,"0,432559","14,653219","6,561545","4,595765"
07/04/2006 3.00,"0,523764","26,294855","7,131671","15,370698"
07/04/2006 4.00,"0,520045","24,036822","7,470026","12,591954"
07/04/2006 5.00,"0,602129","29,443901","7,409968","18,09493"
07/04/2006 6.00,"0,397316","19,119999","5,670825","10,432291"
07/04/2006 7.00,"0,291856","24,161331","4,758958","16,876222"
07/04/2006 8.00,"0,206583","24,195059","5,063478","16,442739"
07/04/2006 9.00,"0,414052","20,677648","5,179365","12,745101"
07/04/2006 10.00,"0,404224","19,317126","5,059249","11,567925"
07/04/2006 11.00,"0,506496","15,784182","4,472203","8,933254"
07/04/2006 12.00,"0,57707","14,878893","4,311485","8,273935"
07/04/2006 13.00,"0,366856","13,94507","4,420604","7,172042"
07/04/2006 14.00,"0,390322","14,980056","5,051637","7,239532"
07/04/2006 15.00,"0,412282","15,959272","5,906827","6,907276"
07/04/2006 16.00,"0,381378","19,212081","6,465113","9,305744"
07/04/2006 17.00,"0,328958","22,195126","7,028472","11,426465"
07/04/2006 18.00,"0,455316","20,656903","6,586075","10,565968"
07/04/2006 19.00,"0,472848","18,326251","5,716504","9,567913"
07/04/2006 20.00,"0,426272","15,725817","4,12116","9,413466"
07/04/2006 21.00,"0,33613","13,318633","2,649316","9,262914"
07/04/2006 22.00,"0,417241","11,632566","1,042978","10,04034"
07/04/2006 23.00,"0,266265","6,150254","0,088818","6,905977"
08/04/2006 0.00,"0,391827","2,981745",0,"6,072743"
08/04/2006 1.00,,"1,437048",0,"5,78202"
08/04/2006 2.00,"0,603571",,,
08/04/2006 3.00,"0,819994","6,038713",0,"10,04553"
08/04/2006 4.00,"0,712233","3,447359",0,"6,554256"
08/04/2006 5.00,"0,709354","5,102298",0,"7,981915"
08/04/2006 6.00,"0,766383","5,458966",0,"9,083809"
08/04/2006 7.00,"0,642251","6,231963",0,"9,299253"
08/04/2006 8.00,"0,749112","18,529877","0,692782","18,229911"
08/04/2006 9.00,"1,273527","11,556043","0,559131","10,918992"
08/04/2006 10.00,"2,512693","21,340404","3,737127","15,621178"
08/04/2006 11.00,"3,342581","20,751586","4,780106","13,431669"
08/04/2006 12.00,"2,697272","18,791865","5,114233","10,95793"
08/04/2006 13.00,"2,047106","18,620665","5,458507","10,258371"
08/04/2006 14.00,"1,862347","15,851625","5,03641","8,135063"
08/04/2006 15.00,"1,557772","17,728347","5,395066","9,462786"
08/04/2006 16.00,"1,24996","16,747833","5,538867","8,260956"
08/04/2006 17.00,"1,02832","17,095423","5,417059","8,79568"
08/04/2006 18.00,"1,019505","19,130362","4,967048","11,522507"
08/04/2006 19.00,"1,061243","27,301313","5,61838","18,712716"
08/04/2006 20.00,"0,830968","30,578768","5,746954","21,782173"
08/04/2006 21.00,"1,068259","55,300392","9,958625","40,058807"
08/04/2006 22.00,"1,027421","36,182993","7,703491","24,388305"
08/04/2006 23.00,"0,943227","40,636786","7,353295","29,382507"
09/04/2006 0.00,"1,070058","42,928528","7,77962","31,021722"
09/04/2006 1.00,"1,037496","47,521135","8,731243","34,159983"
09/04/2006 2.00,"1,033537","33,007983","5,458507","24,65566"
09/04/2006 3.00,"1,164327","24,265096","3,970592","18,18967"
09/04/2006 4.00,"1,002594","25,039379","3,518044","19,658858"
09/04/2006 5.00,"0,971651","25,231344","4,441752","18,650415"
09/04/2006 6.00,"1,004573","24,58155","3,689758","18,93725"
09/04/2006 7.00,"1,034437","23,671076","3,282041","18,651716"
09/04/2006 8.00,"0,780595","38,312597","5,956735","29,199528"
09/04/2006 9.00,"0,799305","34,148032","6,017638","24,938597"
09/04/2006 10.00,"0,814057","19,977303","4,833397","12,57508"
09/04/2006 11.00,"0,859752","20,415667","5,470349","12,03646"
09/04/2006 12.00,"0,664019","18,188772","5,280025","10,10004"
09/04/2006 13.00,"0,73508","16,8049","5,713119","8,050701"
09/04/2006 14.00,"0,724646","15,073439","5,594695","6,499742"
09/04/2006 15.00,"0,762785","15,97743","6,108993","6,615254"
09/04/2006 16.00,"0,821793","15,922957","6,047244","6,655488"
09/04/2006 17.00,"0,724826","16,900876","6,174973","7,438104"
09/04/2006 18.00,"0,873964","19,218563","5,469503","10,839824"
09/04/2006 19.00,"1,000256","26,642438","5,669132","17,962544"
09/04/2006 20.00,"1,099921","41,399426","7,151126","30,510357"
09/04/2006 21.00,"1,183396","46,569168","6,914278","35,992576"
09/04/2006 22.00,"1,166845","44,091943","8,440259","31,172271"
09/04/2006 23.00,"1,023103","38,188108","8,820061","24,681625"
10/04/2006 0.00,"0,996118","35,214145","8,543456","22,130004"
10/04/2006 1.00,,"25,473861","6,953188","14,822996"
10/04/2006 2.00,"0,71092",,,
10/04/2006 3.00,"0,7913","14,895753","5,655599","6,228489"
10/04/2006 4.00,"0,71092","12,891927","5,176827","4,957871"
10/04/2006 5.00,"0,709134","12,182484","4,716664","4,953978"
10/04/2006 6.00,"0,750216","15,469017","5,417059","7,168147"
10/04/2006 7.00,"0,844887","20,442913","6,635982","10,275246"
10/04/2006 8.00,"0,707347","17,903437","5,560859","9,383616"
10/04/2006 9.00,"0,485854","15,950193","5,854382","6,978658"
10/04/2006 10.00,"0,616249","15,529974","5,711428","6,777489"
10/04/2006 11.00,"0,491213","16,101941","5,607383","7,518573"
10/04/2006 12.00,"0,45013","15,208325","5,691973","6,48936"
10/04/2006 13.00,"0,503717","14,999511","5,948276","5,883255"
10/04/2006 14.00,"0,459062","15,69469","6,003258","6,494552"
10/04/2006 15.00,"0,632326","17,239386","6,235878","7,683404"
10/04/2006 16.00,"0,632326","20,485703","6,777246","10,101338"
10/04/2006 17.00,"0,603746","16,044873","6,744256","5,708043"
10/04/2006 18.00,"0,534083","14,814044","6,359377","5,066892"
10/04/2006 19.00,"0,555518","15,373039","5,985494","6,199935"
10/04/2006 20.00,"0,575166","13,681786","5,483039","5,278445"
10/04/2006 21.00,"0,510861","14,260235","6,23334","4,706084"
10/04/2006 22.00,"0,628753","14,435328","6,108148","5,073383"
10/04/2006 23.00,"0,62518","14,090333","6,399979","4,280383"
11/04/2006 0.00,"0,616249","12,702568","6,09377","3,361489"
11/04/2006 1.00,"0,560876","12,474303","6,056549","3,19017"
11/04/2006 2.00,"0,573379","12,986608","6,265484","3,382255"
11/04/2006 3.00,"0,5448","16,129177","6,178356","6,660679"
11/04/2006 4.00,"0,68234","12,322555","5,620073","3,708022"
11/04/2006 5.00,"0,546587","12,065756","5,754567","3,244681"
11/04/2006 6.00,"0,568021","12,473004","5,510108","4,032488"
11/04/2006 7.00,"0,65376","17,36649","6,668125","7,147381"
11/04/2006 8.00,"0,62518","16,568851","6,57677","6,48936"
11/04/2006 9.00,"0,51622","16,884015","6,727338","6,578915"
11/04/2006 10.00,"0,641256","17,816538","7,01071","7,072106"
11/04/2006 11.00,"0,648402","17,144708","7,146051","6,192147"
11/04/2006 12.00,"0,537655","17,039654","6,937117","6,407596"
11/04/2006 13.00,"0,364391","17,819135","6,947268","7,172042"
11/04/2006 14.00,"0,34117","15,868484","6,719724","5,58085"
11/04/2006 15.00,"0,421551","15,384713","6,208809","5,868978"
11/04/2006 16.00,"0,410833","15,795853","6,218958","6,264828"
11/04/2006 17.00,"0,371536","13,478159","5,488113","5,066892"
11/04/2006 18.00,"0,382254","16,426184","5,084626","8,636041"
11/04/2006 19.00,"0,412619","39,626466","7,486944","28,166399"
11/04/2006 20.00,"0,596601","41,549862","6,398287","31,761511"
11/04/2006 21.00,"0,684126","40,754834","7,307616","29,570704"
11/04/2006 22.00,"0,526938","27,219594","5,983804","18,057293"
11/04/2006 23.00,"0,455489","19,765891","5,790941","10,894337"
12/04/2006 0.00,"0,310804","12,257707","3,8767","6,318041"
12/04/2006 1.00,,"7,879121","1,652862","5,348529"
12/04/2006 2.00,"0,26166",,,
12/04/2006 3.00,"0,277776","3,392886","0,064288","3,697638"
12/04/2006 4.00,"0,281938","2,041439",0,"4,057147"
12/04/2006 5.00,"0,302215","0,418923",0,"3,676872"
12/04/2006 6.00,"0,365085","0,160824",0,"3,844298"
12/04/2006 7.00,"0,305757","0,42411",0,"4,099978"
12/04/2006 8.00,"0,339848","1,86894",0,"5,772936"
12/04/2006 9.00,"0,371105","1,247689",0,"4,581489"
12/04/2006 10.00,"0,207203","2,615998",0,"4,380319"
12/04/2006 11.00,"0,284239","2,722349",0,"4,207702"
12/04/2006 12.00,"0,393419","4,77157","0,021148","5,095446"
12/04/2006 13.00,"0,259092","5,202166","0,326512","4,722955"
12/04/2006 14.00,"0,411306","9,851819","2,744057","5,648339"
12/04/2006 15.00,"0,323379","12,97234","4,187986","6,555552"
12/04/2006 16.00,"0,423438","17,707594","5,219967","9,710678"
12/04/2006 17.00,"0,557765","18,998085","5,139608","11,125358"
12/04/2006 18.00,"0,509684","19,706218","5,461044","11,340798"
12/04/2006 19.00,"0,539171","17,492297","5,96604","8,350509"
12/04/2006 20.00,"0,440173","16,197917","5,72327","7,427722"
12/04/2006 21.00,"0,501626","15,710253","6,000721","6,514021"
12/04/2006 22.00,"0,605759","16,819167","5,692818","8,096127"
12/04/2006 23.00,"0,698203","17,797086","5,755412","8,978679"
13/04/2006 0.00,"0,572641","23,150993","6,172436","13,696444"
13/04/2006 1.00,"0,543863","23,364983","6,4059","13,55238"
13/04/2006 2.00,"0,532972","17,186211","6,344997","7,462765"
13/04/2006 3.00,"0,64472","17,900845","6,501487","7,937787"
13/04/2006 4.00,"0,706349","32,735618","6,630061","22,585556"
13/04/2006 5.00,"0,793569","36,258191","6,618218","26,128761"
13/04/2006 6.00,"0,657116","28,026325","5,949123","18,917783"
13/04/2006 7.00,"0,503928","25,795517","6,537013","15,783419"
13/04/2006 8.00,"0,344187","27,654078","8,101058","15,243509"
13/04/2006 9.00,"0,43672","31,998925","8,573062","18,867165"
13/04/2006 10.00,"0,71175","17,468952","5,498264","9,04487"
13/04/2006 11.00,"0,570694","17,031871","4,623617","9,949488"
13/04/2006 12.00,"0,493125","16,235528","4,552562","9,261617"
13/04/2006 13.00,"0,434064","16,138256","4,193061","9,71587"
13/04/2006 14.00,"0,44522","16,79193","4,980581","9,161679"
13/04/2006 15.00,"0,87592","21,001904","5,164986","13,091635"
13/04/2006 16.00,"1,043098","17,344441","4,670141","10,190893"
13/04/2006 17.00,"1,189469","18,382021","4,974661","10,761948"
13/04/2006 18.00,"2,058925","19,104436","5,362076","10,89044"
13/04/2006 19.00,"2,31235","18,620665","5,352771","10,420612"
13/04/2006 20.00,"1,407121","12,838751","3,514659","7,454977"
13/04/2006 21.00,"0,904786","10,377095","1,41686","8,210338"
13/04/2006 22.00,"0,646845","5,200867","0,042294","5,900128"
13/04/2006 23.00,"0,623114","3,567977",0,"5,845617"
14/04/2006 0.00,"0,608238","1,804092",0,"5,135682"
14/04/2006 1.00,,"2,890957",0,"6,809936"
14/04/2006 2.00,"0,60493",,,
14/04/2006 3.00,"0,589093","0,809311",0,"5,58734"
14/04/2006 4.00,"0,586105","0,094678",0,"5,194084"
14/04/2006 5.00,"0,520817","0,028533",0,"4,886489"
14/04/2006 6.00,"0,542928","0,141369",0,"5,114913"
14/04/2006 7.00,"0,449851","0,767809",0,"5,562681"
14/04/2006 8.00,"0,447311","1,827438",0,"6,151915"
14/04/2006 9.00,"0,427141","5,81304",0,"8,678871"
14/04/2006 10.00,"0,85742","13,523555","1,431241","11,532884"
14/04/2006 11.00,"1,405728","15,686907","3,787035","9,887189"
14/04/2006 12.00,"1,134861","16,644076","4,202365","10,207757"
14/04/2006 13.00,"1,317729","21,987598","6,275635","12,373911"
14/04/2006 14.00,"1,326096","19,352154","5,977881","10,193485"
14/04/2006 15.00,"1,201793","15,417137","4,956896","7,822275"
14/04/2006 16.00,"1,364343","16,981289","5,257186","8,926764"
14/04/2006 17.00,"0,994722","19,684173","5,310477","11,549757"
14/04/2006 18.00,"0,851146","15,090299","4,856237","7,649657"
14/04/2006 19.00,"0,727441","24,038122","4,978044","16,416781"
14/04/2006 20.00,"0,69995","45,334436","7,214568","34,296269"
14/04/2006 21.00,"0,678287","50,644232","7,23656","39,57599"
14/04/2006 22.00,"0,693526","74,337393","11,678309","56,470404"
14/04/2006 23.00,"0,773605","79,111543","15,560926","55,29064"
15/04/2006 0.00,"0,899552","80,289199","16,175036","55,52685"
15/04/2006 1.00,"0,7125","30,535958","5,169213","22,625784"
15/04/2006 2.00,"0,785259","23,719066","3,936756","17,695186"
15/04/2006 3.00,"0,696215","18,104468","2,974139","13,553672"
15/04/2006 4.00,"0,784661","18,466325","2,680615","14,366137"
15/04/2006 5.00,"0,75493","17,966989","2,407393","14,285678"
15/04/2006 6.00,"0,859064","27,79675","3,785343","22,007999"
15/04/2006 7.00,"0,743128","37,716016","6,883825","27,180017"
15/04/2006 8.00,"0,846514","32,116973","6,43889","22,25979"
15/04/2006 9.00,"1,194772","30,450357","7,578298","18,8438"
15/04/2006 10.00,"1,459064","20,507748","5,900906","11,467996"
15/04/2006 11.00,"1,243625","20,048619","6,00495","10,848908"
15/04/2006 12.00,"1,074353","15,448265","5,263107","7,383595"
15/04/2006 13.00,"0,975299","15,156445","4,848623","7,727529"
15/04/2006 14.00,"0,55996","15,305598","5,354463","7,100657"
15/04/2006 15.00,"0,740288","14,814044","5,647986","6,158403"
15/04/2006 16.00,"0,723107","16,114909","5,395912","7,846934"
15/04/2006 17.00,"0,553536","16,374304","5,682668","7,666531"
15/04/2006 18.00,"0,701295","18,589538","5,477963","10,197382"
15/04/2006 19.00,"0,867431","25,837028","5,310477","17,706865"
15/04/2006 20.00,"1,024153","42,018074","5,483885","33,633053"
15/04/2006 21.00,"1,172361","50,670197","6,897362","40,122401"
15/04/2006 22.00,"1,073158","37,477359","6,705345","27,215063"
15/04/2006 23.00,"0,9251","40,800205","8,043538","28,486982"
16/04/2006 0.00,"1,112749","37,481261","7,612981","25,826339"
16/04/2006 1.00,,"31,109214","6,676584","20,886649"
16/04/2006 2.00,"0,738176",,,
16/04/2006 3.00,"0,866993","29,206564","7,069076","18,380464"
16/04/2006 4.00,"0,768745","21,61407","6,813618","11,174672"
16/04/2006 5.00,"0,846179","20,93575","6,515866","10,95793"
16/04/2006 6.00,"0,805261","25,117198","6,859295","14,610138"
16/04/2006 7.00,"0,738533","20,566121","6,387291","10,780127"
16/04/2006 8.00,"1,06944","22,384472","6,988717","11,676947"
16/04/2006 9.00,"0,875915","26,973176","8,657651","13,830122"
16/04/2006 10.00,"0,791939","18,746471","6,370373","8,985169"
16/04/2006 11.00,"0,875677","21,929243","5,726653","13,157826"
16/04/2006 12.00,"0,368375","15,772508","5,230963","7,757382"
16/04/2006 13.00,"0,399538","15,790666","5,775715","6,939722"
16/04/2006 14.00,"0,349225","15,177197","6,001567","5,979296"
16/04/2006 15.00,"0,226473","16,31205","6,282401","6,684042"
16/04/2006 16.00,"0,23694","15,295221","5,936433","6,197341"
16/04/2006 17.00,"0,324483","15,845139","5,466121","7,469254"
16/04/2006 18.00,"0,24134","21,65818","5,554938","13,150034"
16/04/2006 19.00,"0,282495","39,081699","5,773177","30,250783"
16/04/2006 20.00,"0,332334","57,501354","8,766772","44,089992"
16/04/2006 21.00,"0,560115","40,724988","7,201033","29,704392"
16/04/2006 22.00,"0,721167","25,306562","6,502331","15,347333"
16/04/2006 23.00,"0,590684","37,936508","7,572377","26,344186"
17/04/2006 0.00,"0,712127","48,86481","9,588127","34,187228"
17/04/2006 1.00,"0,757802","57,494851","7,653583","45,791499"
17/04/2006 2.00,"0,692858","40,468188","7,309307","29,281285"
17/04/2006 3.00,"0,594727","30,830368","7,304231","19,644575"
17/04/2006 4.00,"0,725448","24,930433","7,059771","14,115655"
17/04/2006 5.00,"0,608525","23,614002","7,152819","12,655548"
17/04/2006 6.00,"0,744124","24,056267","8,162807","11,548466"
17/04/2006 7.00,"0,755898","23,549167","7,711949","11,73276"
17/04/2006 8.00,"0,707131","25,272834","7,922575","13,134458"
17/04/2006 9.00,"0,905889","18,605101","7,009018","7,863808"
17/04/2006 10.00,"0,624345","17,483218","6,251949","7,902743"
17/04/2006 11.00,"0,30569","15,606496","5,469503","7,225255"
17/04/2006 12.00,"0,323532","13,397749","4,930674","5,841722"
17/04/2006 13.00,"0,472927","17,632369","5,483885","9,230467"
17/04/2006 14.00,"0,358859","32,332243","7,233179","21,256525"
17/04/2006 15.00,"0,415358","16,537723","6,49049","6,590595"
17/04/2006 16.00,"0,41512","24,267677","6,865216","13,750955"
17/04/2006 17.00,"0,384789","21,176987","6,390674","11,386226"
17/04/2006 18.00,"0,46817","34,983288","6,916816","24,394786"
17/04/2006 19.00,"0,457346","47,630081","7,502169","36,15221"
17/04/2006 20.00,"0,53918","52,294001","7,63582","40,614303"
17/04/2006 21.00,"0,531092","59,741242","9,034071","45,921305"
17/04/2006 22.00,"0,530616","52,339394","8,096828","39,952385"
17/04/2006 23.00,"0,593657","29,999012","6,780628","19,616029"
18/04/2006 0.00,"0,601508","32,027491","7,094452","21,164385"
18/04/2006 1.00,,"31,616334","7,157893","20,655622"
18/04/2006 2.00,"0,527182",,,
18/04/2006 3.00,"0,640083","22,523244","6,646979","12,340161"
18/04/2006 4.00,"0,614997","19,483145","6,439736","9,615935"
18/04/2006 5.00,"0,723751","17,510455","6,593687","7,40566"
18/04/2006 6.00,"0,656846","18,937126","6,603838","8,837212"
18/04/2006 7.00,"0,743395","28,525643","7,564766","16,938525"
18/04/2006 8.00,"0,737309","30,375141","7,958103","18,185775"
18/04/2006 9.00,"0,594264","27,669641","7,572377","16,070246"
18/04/2006 10.00,"0,651493","23,324774","7,859981","11,281098"
18/04/2006 11.00,"0,291089","19,262653","7,061463","8,441359"
18/04/2006 12.00,"0,18307","16,98907","5,976189","7,835256"
18/04/2006 13.00,"0,103666","14,609122","5,303709","6,481575"
18/04/2006 14.00,"0,127105","14,043642","5,537175","5,557488"
18/04/2006 15.00,"0,1089","16,121395","6,086156","6,794361"
18/04/2006 16.00,"0,14575","14,111083","5,620073","5,497788"
18/04/2006 17.00,"0,138074","16,91255","5,888218","7,889764"
18/04/2006 18.00,"0,094049","14,976166","5,542249","6,482871"
18/04/2006 19.00,"0,162366","14,220029","5,282563","6,12466"
18/04/2006 20.00,"0,181306","15,116239","4,967893","7,504297"
18/04/2006 21.00,"0,196833","15,214809","5,702968","6,475083"
18/04/2006 22.00,"0,323115","14,012514","5,988032","5,070786"
18/04/2006 23.00,"0,353729","15,900908","6,055702","6,620445"
19/04/2006 0.00,"0,527476","15,986509","6,215577","6,460809"
19/04/2006 1.00,"0,38205","15,257608","6,284939","5,624978"
19/04/2006 2.00,"0,385167","13,153915","5,554092","4,641191"
19/04/2006 3.00,"0,457278","12,61697","5,695356","3,887126"
19/04/2006 4.00,"0,502832","12,806327","5,898369","3,765127"
19/04/2006 5.00,"0,474717","14,675269","6,202042","5,169425"
19/04/2006 6.00,"0,404048","15,428811","6,173282","5,967616"
19/04/2006 7.00,"0,359994","18,004603","6,51925","8,01436"
19/04/2006 8.00,"0,337907","16,730973","6,458347","6,833297"
19/04/2006 9.00,"0,307616","14,942444","6,273096","5,327765"
19/04/2006 10.00,"0,327437","16,527348","6,435506","6,664574"
19/04/2006 11.00,"0,303558","13,370511","5,420442","5,062999"
19/04/2006 12.00,"0,200244","13,152619","5,348541","4,955275"
19/04/2006 13.00,"0,120841","15,116239","6,268867","5,50817"
19/04/2006 14.00,"0,197392","16,043577","6,697732","5,778127"
19/04/2006 15.00,"0,195187","17,043543","7,124905","6,123361"
19/04/2006 16.00,"0,195922","18,778895","7,030164","8,005276"
19/04/2006 17.00,"0,177365","15,948897","6,211347","6,429658"
19/04/2006 18.00,"0,160131","22,743736","6,382216","12,967031"
19/04/2006 19.00,"0,255886","35,342554","6,618218","25,212453"
19/04/2006 20.00,"0,287059","24,898005","6,16736","15,452459"
19/04/2006 21.00,"0,379991","30,437394","6,728183","20,135175"
19/04/2006 22.00,"0,362876","36,662867","7,612981","25,007391"
19/04/2006 23.00,"0,403607","31,176669","7,390512","19,858738"
20/04/2006 0.00,"0,500038","33,293331","6,887211","22,74909"
20/04/2006 1.00,,"26,840885","6,976028","16,155903"
20/04/2006 2.00,"0,191558",,,
20/04/2006 3.00,"0,232102","18,261403","6,606375","8,137657"
20/04/2006 4.00,"0,22599","30,643606","6,561543","20,597211"
20/04/2006 5.00,"0,195663","60,633553","6,81954","50,212062"
20/04/2006 6.00,"0,292402","60,50126","12,105484","41,969279"
20/04/2006 7.00,"0,347651","94,174604","33,184977","43,322953"
20/04/2006 8.00,"0,257114","62,859142","18,981684","33,778405"
20/04/2006 9.00,"0,114693","23,624385","7,390512","12,301222"
20/04/2006 10.00,"0,116228","19,4572","6,007489","10,253184"
20/04/2006 11.00,"0,112478","16,864561","5,626838","8,242785"
20/04/2006 12.00,"0,114752","15,992995","5,142145","8,114296"
20/04/2006 13.00,"0,112331","16,583117","5,6243","7,96504"
20/04/2006 14.00,"0,133562","15,453452","6,211345","5,933871"
20/04/2006 15.00,"0,115401","18,716641","6,690119","8,464722"
20/04/2006 16.00,"0,149449","19,857974","6,6529","9,663955"
20/04/2006 17.00,"0,144813","17,279593","6,437198","7,414744"
20/04/2006 18.00,"0,152048","17,943644","5,955889","8,817744"
20/04/2006 19.00,"0,17074","19,029211","5,540558","10,541311"
20/04/2006 20.00,"0,230507","33,92754","6,056549","24,65826"
20/04/2006 21.00,"0,258974","43,281332","6,981949","32,598642"
20/04/2006 22.00,"0,288445","39,498056","7,161278","28,537593"
20/04/2006 23.00,"0,245981","45,98161","8,298994","33,280023"
21/04/2006 0.00,"0,316615","34,458007","7,392203","23,139749"
21/04/2006 1.00,"0,308465","30,915949","7,12998","19,997607"
21/04/2006 2.00,"0,281475","26,646338","6,427048","16,803544"
21/04/2006 3.00,"0,265205","20,575204","6,058241","11,294079"
21/04/2006 4.00,"0,335041","23,130228","7,203572","12,093566"
21/04/2006 5.00,"0,287027","33,704447","9,359738","19,366838"
21/04/2006 6.00,"0,450325","35,080554","9,944245","19,847057"
21/04/2006 7.00,"0,434763","52,803722","15,499174","29,059339"
21/04/2006 8.00,"0,339087","30,148166","8,578139","17,007306"
21/04/2006 9.00,"0,196076","33,015783","10,23353","17,336976"
21/04/2006 10.00,"0,136574","24,237849","7,216261","13,18248"
21/04/2006 11.00,"0,125766","20,366374","5,674209","11,674352"
21/04/2006 12.00,"0,10793","18,553222","5,314706","10,411528"
21/04/2006 13.00,"0,101523","17,655716","5,609074","9,061744"
21/04/2006 14.00,"0,084011","15,375634","5,66152","6,699615"
21/04/2006 15.00,"0,096739","23,104302","6,849145","12,611423"
21/04/2006 16.00,"0,130077","17,500079","5,565089","8,973488"
21/04/2006 17.00,"0,126682","19,131662","5,210663","11,150015"
21/04/2006 18.00,"0,235203","16,743943","5,352771","8,542594"
21/04/2006 19.00,"0,179865","17,254951","5,543096","8,761935"
21/04/2006 20.00,"0,202898","17,603838","5,530407","9,13053"
21/04/2006 21.00,"0,24728","23,326074","5,803629","14,437523"
21/04/2006 22.00,"0,283099","32,940527","5,894984","23,918469"
21/04/2006 23.00,"0,190495","30,49835","6,106456","21,150123"
22/04/2006 0.00,"0,223745","35,500773","5,981265","26,348086"
22/04/2006 1.00,,"29,274","6,128449","19,891166"
22/04/2006 2.00,"0,52198",,,
22/04/2006 3.00,"0,566353","18,721829","6,383061","8,941042"
22/04/2006 4.00,"0,399179","16,74524","6,01933","7,521169"
22/04/2006 5.00,"0,342448","17,101907","6,052321","7,827466"
22/04/2006 6.00,"0,377184","17,282187","6,132678","7,884574"
22/04/2006 7.00,"0,453957","19,030509","6,678276","8,796978"
22/04/2006 8.00,"0,323735","20,285976","6,635982","10,118212"
22/04/2006 9.00,"0,341237","22,541409","7,033548","11,765206"
22/04/2006 10.00,"0,323233","20,89554","6,526017","10,89693"
22/04/2006 11.00,"0,212936","20,366374","6,499794","10,407634"
22/04/2006 12.00,"0,293849","19,273036","5,829852","10,341446"
22/04/2006 13.00,"0,2161","19,957838","6,263792","10,360904"
22/04/2006 14.00,"0,342065","19,861854","6,388138","10,074083"
22/04/2006 15.00,"0,349603","14,707692","5,861996","5,723616"
22/04/2006 16.00,"0,41322","26,393418","6,949805","15,748379"
22/04/2006 17.00,"0,33089","16,780259","5,463582","8,408912"
22/04/2006 18.00,"0,322376","19,934492","5,340083","11,754823"
22/04/2006 19.00,"0,409821","16,957944","4,895147","9,458892"
22/04/2006 20.00,"0,537944","35,8782","5,667441","27,207281"
22/04/2006 21.00,"0,548202","57,891745","9,319135","43,63314"
22/04/2006 22.00,"0,379785","30,724022","6,486259","20,793191"
22/04/2006 23.00,"0,376032","26,859048","6,459192","16,967078"
23/04/2006 0.00,"0,424809","22,182143","6,43889","12,318098"
23/04/2006 1.00,"0,396163","22,022626","6,965878","11,349891"
23/04/2006 2.00,"0,417477","20,125137","6,446504","10,247996"
23/04/2006 3.00,"0,366778","19,175752","6,525171","9,177254"
23/04/2006 4.00,"0,498478","19,511673","6,599609","9,399191"
23/04/2006 5.00,"0,4045","24,685316","6,828844","14,224677"
23/04/2006 6.00,"0,433589","20,158865","6,834765","9,686021"
23/04/2006 7.00,"0,389867","20,079747","7,269551","8,939743"
23/04/2006 8.00,"0,331422","19,000678","6,892286","8,438765"
23/04/2006 9.00,"0,374435","19,110921","6,477801","9,185041"
23/04/2006 10.00,"0,247672","18,921563","5,998183","9,731445"
23/04/2006 11.00,"0,231945","18,228979","5,378148","9,989722"
23/04/2006 12.00,"0,270199","16,797118","5,327395","8,634743"
23/04/2006 13.00,"0,228812","16,194026","5,527025","7,724935"
23/04/2006 14.00,"0,268307","14,133133","5,534637","5,650935"
23/04/2006 15.00,"0,235227","16,327613","5,907672","7,274573"
23/04/2006 16.00,"0,274012","17,863231","5,810397","8,960509"
23/04/2006 17.00,"0,307743","20,672467","5,381532","12,429713"
23/04/2006 18.00,"0,241494","17,528612","5,04487","9,800233"
23/04/2006 19.00,"0,28566","37,269831","5,00342","29,618733"
23/04/2006 20.00,"0,406244","58,798338","6,44481","48,950525"
23/04/2006 21.00,"0,387974","19,398845","5,782482","10,540011"
23/04/2006 22.00,"0,585332","72,795271","13,61623","51,95382"
23/04/2006 23.00,"0,595709","89,194224","15,010251","66,225215"
24/04/2006 0.00,"0,584534","64,794256","10,027142","49,454108"
24/04/2006 1.00,,"35,002733","7,4548","23,588821"
24/04/2006 2.00,"0,512568",,,
24/04/2006 3.00,"0,59072","22,719091","7,464951","11,281098"
24/04/2006 4.00,"0,670117","22,62701","7,474256","11,174672"
24/04/2006 5.00,"0,841446","29,868021","7,861673","17,826272"
24/04/2006 6.00,"0,994195","51,505454","12,531801","32,313105"
24/04/2006 7.00,"0,617215","55,745257","12,072493","37,260597"
24/04/2006 8.00,"0,560491","43,497922","10,13034","27,9847"
24/04/2006 9.00,"0,591165","31,696754","8,703329","18,36489"
24/04/2006 10.00,"0,502965","22,524544","6,768785","12,154564"
24/04/2006 11.00,"0,536129","18,453355","5,492343","10,039042"
24/04/2006 12.00,"0,462867","16,574038","5,153989","8,677573"
24/04/2006 13.00,"0,462867","15,493659","5,203049","7,521169"
24/04/2006 14.00,"0,5548","23,81763","6,729874","13,508243"
24/04/2006 15.00,"0,58663","15,68172","5,651369","7,021489"
24/04/2006 16.00,"0,610547","15,125317","5,322319","6,969573"
24/04/2006 17.00,"0,551955","17,317204","5,018646","9,628914"
