Stat,Galatina-VIALE STUDENTI,,,,,,,  ,
,,,,,,,,
Parm,SO2,NO2,NOX,CO,O3,PM2.5,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,Aver,Aver,,,
,,,,,
,,,,,
,,,,,,,,
15/03/2014 7.00,"0,1","9,7","11,5","0,9","16,0","42,6",,,
15/03/2014 8.00,"0,3","18,4","29,9","0,8","11,0","42,6",,,
15/03/2014 9.00,"0,1","18,2","32,2","0,8","12,9","42,6",,,
15/03/2014 10.00,"0,9","30,5","63,1","0,9","17,8","42,6",,,
15/03/2014 11.00,"1,6","30,9","39,3","0,7","62,9","42,6",,,
15/03/2014 12.00,"3,1","20,5","24,6","0,6","87,9","42,6",,,
15/03/2014 13.00,"2,2","9,5","11,4","0,5","105,4","42,6",,,
15/03/2014 14.00,"2,2","6,8","8,5","0,5","113,4","42,6",,,
15/03/2014 15.00,"1,6","7,1","9,1","0,5","109,6","42,6",,,
15/03/2014 16.00,"1,5","5,3","6,9","0,5","106,9","42,6",,,
15/03/2014 17.00,"1,6","5,5","7,3","0,5","107,8","42,6",,,
15/03/2014 18.00,"1,0","6,0","7,6","0,5","97,8","42,6",,,
15/03/2014 19.00,"1,5","7,8","9,5","0,5","86,9","42,6",,,
15/03/2014 20.00,"1,3","14,5","16,1","0,6","71,2","42,6",,,
15/03/2014 21.00,"1,3","16,9","18,4","0,7","62,3","42,6",,,
15/03/2014 22.00,"1,1","24,7","26,4","0,8","42,1","42,6",,,
15/03/2014 23.00,"0,9","15,9","17,2","0,7","56,4","42,6",,,
16/03/2014 0.00,"0,9","17,4","18,9","0,7","40,9","42,6",,,
16/03/2014 1.00,"0,7","18,5","20,2","0,7","32,8","27,5",,,
16/03/2014 2.00,"1,2","22,4","24,5","0,8","20,6","27,5",,,
16/03/2014 3.00,"1,5","20,3","22,2","0,8","26,4","27,5",,,
16/03/2014 4.00,"1,2","15,5","17,2","0,7","26,9","27,5",,,
16/03/2014 5.00,"1,3","14,3","15,9","0,7","24,6","27,5",,,
16/03/2014 6.00,"1,6","12,2","13,9","0,6","19,8","27,5",,,
16/03/2014 7.00,"1,7","11,0","12,7","0,6","19,4","27,5",,,
16/03/2014 8.00,"1,3","9,9","11,8","0,6","46,3","27,5",,,
16/03/2014 9.00,"1,1","11,1","13,9","0,6","53,6","27,5",,,
16/03/2014 10.00,"1,8","13,0","17,7","0,6","46,1","27,5",,,
16/03/2014 11.00,"2,6","9,1","12,0","0,6","65,3","27,5",,,
16/03/2014 12.00,"2,9","7,2","9,8","0,5","79,3","27,5",,,
16/03/2014 13.00,"2,7","7,3","9,7","0,5","91,7","27,5",,,
16/03/2014 14.00,"2,6","8,1","10,6","0,5","98,0","27,5",,,
16/03/2014 15.00,"2,5","5,8","7,9","0,5","96,4","27,5",,,
16/03/2014 16.00,"2,2","4,7","6,5","0,5","100,5","27,5",,,
16/03/2014 17.00,"3,0","6,1","8,1","0,5","106,8","27,5",,,
16/03/2014 18.00,"3,2","8,0","10,0","0,5","100,1","27,5",,,
16/03/2014 19.00,"1,9","12,3","13,9","0,5","94,0","27,5",,,
16/03/2014 20.00,"2,2","18,5","20,4","0,5","86,6","27,5",,,
16/03/2014 21.00,"2,2","21,0","23,0","0,5","82,0","27,5",,,
16/03/2014 22.00,"1,6","20,3","22,4","0,6","81,2","27,5",,,
16/03/2014 23.00,"1,0","16,8","18,7","0,6","90,0","27,5",,,
17/03/2014 0.00,"0,8","13,1","14,8","0,6","92,5","27,5",,,
17/03/2014 1.00,"0,8","10,7","12,0","0,6","89,1","32,7",,,
17/03/2014 2.00,"0,9",,,"0,5","91,3","32,7",,,
17/03/2014 3.00,"0,5","6,7","8,5","0,5","92,6","32,7",,,
17/03/2014 4.00,,"7,0","8,6","0,5","89,3","32,7",,,
17/03/2014 5.00,"0,6","5,4","7,0","0,5",,"32,7",,,
17/03/2014 6.00,"0,5","6,8","8,6","0,5","72,3","32,7",,,
17/03/2014 7.00,"0,5","11,2","13,0","0,6","73,1","32,7",,,
17/03/2014 8.00,"0,3","14,1","16,2","0,6","76,6","32,7",,,
17/03/2014 9.00,"0,4","23,3","27,8","0,6","68,8","32,7",,,
17/03/2014 10.00,"1,1","27,3","35,4","0,7","70,3","32,7",,,
17/03/2014 11.00,"1,4","22,6","28,3","0,6","91,6","32,7",,,
17/03/2014 12.00,"2,2","15,7","19,2","0,6","108,3","32,7",,,
17/03/2014 13.00,"1,8","13,0","16,0","0,6","117,5","32,7",,,
17/03/2014 14.00,"1,4","12,1","15,0","0,5","117,4","32,7",,,
17/03/2014 15.00,"1,7","12,7","15,7","0,5","111,6","32,7",,,
17/03/2014 16.00,"1,7","10,6","13,3","0,5","111,9","32,7",,,
17/03/2014 17.00,"2,1","11,3","14,0","0,5","108,5","32,7",,,
17/03/2014 18.00,"2,7","12,1","14,4","0,5","107,8","32,7",,,
17/03/2014 19.00,"2,2","26,0","28,6","0,6","91,1","32,7",,,
17/03/2014 20.00,"1,3","41,3","43,9","0,7","75,8","32,7",,,
17/03/2014 21.00,"0,9","56,4","60,1","0,8","55,9","32,7",,,
17/03/2014 22.00,"0,4","33,0","34,9","0,7","48,7","32,7",,,
17/03/2014 23.00,"0,3","36,2","38,2","0,8","35,0","32,7",,,
18/03/2014 0.00,"0,4","37,3","40,5","0,9","24,6","32,7",,,
18/03/2014 1.00,"0,5","41,8","45,3","1,1","15,3","54,3",,,
18/03/2014 2.00,"0,5","34,5","37,1","1,0","11,8","54,3",,,
18/03/2014 3.00,"0,2","25,5","27,7","1,0","12,8","54,3",,,
18/03/2014 4.00,"0,2","18,1","20,7","0,9","12,5","54,3",,,
18/03/2014 5.00,"0,2","14,4","16,2","0,8","15,8","54,3",,,
18/03/2014 6.00,"0,3","11,8","13,5","0,7","34,1","54,3",,,
18/03/2014 7.00,"0,3","17,2","20,6","0,8","13,1","54,3",,,
18/03/2014 8.00,"0,2","18,5","25,4","0,8","11,6","54,3",,,
18/03/2014 9.00,"0,7","32,9","57,7","0,8","23,0","54,3",,,
18/03/2014 10.00,"1,1","32,1","41,0","0,8","62,0","54,3",,,
18/03/2014 11.00,"1,2","24,4","29,9","0,7","84,6","54,3",,,
18/03/2014 12.00,"0,5","18,3","22,0","0,6","105,1","54,3",,,
18/03/2014 13.00,"0,8","13,7","16,4","0,6","123,0","54,3",,,
18/03/2014 14.00,"1,6","10,5","12,8","0,6","129,5","54,3",,,
18/03/2014 15.00,"1,0","9,9","12,1","0,6","127,4","54,3",,,
18/03/2014 16.00,"1,6","8,5","10,1","0,6","133,8","54,3",,,
18/03/2014 17.00,"1,3","11,7","13,9","0,6","126,7","54,3",,,
18/03/2014 18.00,"1,4","13,1","14,7","0,6","122,4","54,3",,,
18/03/2014 19.00,"1,8","17,8","19,4","0,6","106,2","54,3",,,
18/03/2014 20.00,"1,1","21,1","22,7","0,7","90,3","54,3",,,
18/03/2014 21.00,"0,8","21,1","22,3","0,7","74,2","54,3",,,
18/03/2014 22.00,"0,4","14,9","16,4","0,7","77,8","54,3",,,
18/03/2014 23.00,"0,4","16,2","17,6","0,7","69,8","54,3",,,
19/03/2014 0.00,"0,3","22,3","23,6","0,8","50,6","54,3",,,
19/03/2014 1.00,"0,5","18,7","20,3","0,8","47,2","27,2",,,
19/03/2014 2.00,"0,7",,,"0,7","43,6","27,2",,,
19/03/2014 3.00,"0,5","11,7","13,0",,"47,4","27,2",,,
19/03/2014 4.00,,"8,9","10,5","0,6","47,8","27,2",,,
19/03/2014 5.00,"0,2","7,1","8,6","0,6",,"27,2",,,
19/03/2014 6.00,"0,6","6,9","8,5","0,5","60,1","27,2",,,
19/03/2014 7.00,"0,9","8,5","10,1","0,5","56,0","27,2",,,
19/03/2014 8.00,"0,4","11,8","13,9","0,5","51,4","27,2",,,
19/03/2014 9.00,"0,4","12,8","15,6","0,5","57,8","27,2",,,
19/03/2014 10.00,"1,0","13,4","16,8","0,6","75,9","27,2",,,
19/03/2014 11.00,"0,6","7,1","9,1","0,5","94,6","27,2",,,
19/03/2014 12.00,"0,6","4,7","6,5","0,5","98,1","27,2",,,
19/03/2014 13.00,"0,6","4,2","6,2","0,5","101,1","27,2",,,
19/03/2014 14.00,"1,0","4,1","6,0","0,5","102,2","27,2",,,
19/03/2014 15.00,"1,7","6,1","8,9","0,5","103,0","27,2",,,
19/03/2014 16.00,"1,0","5,0","7,1","0,5","104,2","27,2",,,
19/03/2014 17.00,"0,9","5,4","7,7","0,5","102,0","27,2",,,
19/03/2014 18.00,"1,3","9,5","11,9","0,5","108,8","27,2",,,
19/03/2014 19.00,"1,2","12,6","14,4","0,5","101,1","27,2",,,
19/03/2014 20.00,"0,7","26,8","28,9","0,6","80,0","27,2",,,
19/03/2014 21.00,"1,3","41,7","44,4","0,7","70,0","27,2",,,
19/03/2014 22.00,"1,2","35,5","37,8","0,6","76,2","27,2",,,
19/03/2014 23.00,"0,6","25,0","26,8","0,6","82,6","27,2",,,
20/03/2014 0.00,"0,3","10,8","12,4","0,6","97,6","27,2",,,
20/03/2014 1.00,"0,2","8,9","10,5","0,5","91,8","13,5",,,
20/03/2014 2.00,"0,2","9,2","10,7","0,5","86,2","13,5",,,
20/03/2014 3.00,"0,5","6,9","8,4","0,5","94,8","13,5",,,
20/03/2014 4.00,"0,5","5,9","7,4","0,5","86,0","13,5",,,
20/03/2014 5.00,"0,2","5,4","7,2","0,5","90,4","13,5",,,
20/03/2014 6.00,"0,3","4,8","6,4","0,5","89,7","13,5",,,
20/03/2014 7.00,"0,2","8,1","9,6","0,5","85,1","13,5",,,
20/03/2014 8.00,"0,3","12,4","14,2","0,6","77,0","13,5",,,
20/03/2014 9.00,"0,6","18,4","23,2","0,6","61,7","13,5",,,
20/03/2014 10.00,"0,6","16,2","23,0","0,5","61,2","13,5",,,
20/03/2014 11.00,"0,3","8,7","12,6","0,5","72,4","13,5",,,
20/03/2014 12.00,"0,2","8,2","11,8","0,5","79,0","13,5",,,
20/03/2014 13.00,"0,1","7,6","10,8","0,5","84,0","13,5",,,
20/03/2014 14.00,"0,3","6,5","9,9","0,4","87,8","13,5",,,
20/03/2014 15.00,"0,3","7,3","11,0","0,5","85,1","13,5",,,
20/03/2014 16.00,"0,2","5,8","8,8","0,4","86,9","13,5",,,
20/03/2014 17.00,"0,6","5,5","8,4","0,5","86,8","13,5",,,
20/03/2014 18.00,"0,2","6,8","9,8","0,5","84,7","13,5",,,
20/03/2014 19.00,,"11,7","14,4","0,5","77,7","13,5",,,
20/03/2014 20.00,"0,8","27,8","31,2","0,5","58,1","13,5",,,
20/03/2014 21.00,"0,9","31,3","33,7","0,6","57,9","13,5",,,
20/03/2014 22.00,"0,2","28,6","31,3","0,6","60,7","13,5",,,
20/03/2014 23.00,"0,3","28,9","31,6","0,6","57,0","13,5",,,
21/03/2014 0.00,"0,2","21,6","23,8","0,6","60,4","13,5",,,
21/03/2014 1.00,"0,1","22,4","24,2","0,6","58,4","20,7",,,
21/03/2014 2.00,"0,1",,,"0,5","61,9","20,7",,,
21/03/2014 3.00,"0,1","9,8","11,4",,"48,6","20,7",,,
21/03/2014 4.00,,"8,6","10,3","0,6","41,2","20,7",,,
21/03/2014 5.00,,"8,6","10,4","0,6",,"20,7",,,
21/03/2014 6.00,"0,2","8,2","9,8","0,6","26,2","20,7",,,
21/03/2014 7.00,"0,2","10,8","13,7","0,6","19,4","20,7",,,
21/03/2014 8.00,"0,1","12,7","19,5","0,6","19,5","20,7",,,
21/03/2014 9.00,"0,3","22,1","43,8","0,6","17,1","20,7",,,
21/03/2014 10.00,"1,2","25,5","39,7","0,6","39,6","20,7",,,
21/03/2014 11.00,"0,8","12,8","16,5","0,5","68,0","20,7",,,
21/03/2014 12.00,"1,0","7,2","9,5","0,5","90,3","20,7",,,
21/03/2014 13.00,"0,5","6,5","8,8","0,5","94,9","20,7",,,
21/03/2014 14.00,"0,8","6,7","9,0","0,5","94,2","20,7",,,
21/03/2014 15.00,"0,8","7,2","9,8","0,5","94,6","20,7",,,
21/03/2014 16.00,"0,4","3,2","4,7","0,5","99,9","20,7",,,
21/03/2014 17.00,"0,4","2,7","4,4","0,5","97,5","20,7",,,
21/03/2014 18.00,"0,7","3,2","4,8","0,5","95,1","20,7",,,
21/03/2014 19.00,"0,4","4,5","6,1","0,5","86,0","20,7",,,
21/03/2014 20.00,"0,4","9,8","11,2","0,6","73,1","20,7",,,
21/03/2014 21.00,"0,3","11,5","13,1","0,6","65,0","20,7",,,
21/03/2014 22.00,"0,3","14,7","16,2","0,6","57,0","20,7",,,
21/03/2014 23.00,"0,3","24,2","26,2","0,7","37,0","20,7",,,
22/03/2014 0.00,"0,3","13,4","14,6","0,6","44,8","20,7",,,
22/03/2014 1.00,"0,3","11,2","12,8","0,7","47,5","16,4",,,
22/03/2014 2.00,"0,4","8,8","10,0","0,7","47,6","16,4",,,
22/03/2014 3.00,"0,5","5,9","7,6","0,6","51,4","16,4",,,
22/03/2014 4.00,"0,5","5,0","6,9","0,5","50,5","16,4",,,
22/03/2014 5.00,"0,3","4,8","6,6","0,5","48,2","16,4",,,
22/03/2014 6.00,"0,2","4,3","6,2","0,5","49,6","16,4",,,
22/03/2014 7.00,"0,4","6,4","8,4","0,5","42,9","16,4",,,
22/03/2014 8.00,"0,4","10,3","13,1","0,5","38,6","16,4",,,
22/03/2014 9.00,"0,6","10,0","12,7","0,5","51,8","16,4",,,
22/03/2014 10.00,"0,6","7,2","9,8","0,5","75,3","16,4",,,
22/03/2014 11.00,"0,8","6,0","8,3","0,5","83,4","16,4",,,
22/03/2014 12.00,"1,1","4,1","6,0","0,5","90,5","16,4",,,
22/03/2014 13.00,"1,1","3,9","5,9","0,5","94,4","16,4",,,
22/03/2014 14.00,"2,2","4,2","6,1","0,5","99,5","16,4",,,
22/03/2014 15.00,"1,2","5,0","6,7","0,5","99,6","16,4",,,
22/03/2014 16.00,"1,7","4,2","6,0","0,5","101,0","16,4",,,
22/03/2014 17.00,"2,2","4,0","5,8","0,5","99,4","16,4",,,
22/03/2014 18.00,"2,1","4,3","6,0","0,5","96,5","16,4",,,
22/03/2014 19.00,"1,4","5,3","7,3","0,5","88,6","16,4",,,
22/03/2014 20.00,"1,5","6,0","7,6","0,5","78,1","16,4",,,
22/03/2014 21.00,"1,2","5,8","7,2","0,6","69,9","16,4",,,
22/03/2014 22.00,"1,2","9,5","11,2","0,6","57,1","16,4",,,
22/03/2014 23.00,"1,1","9,7","11,4","0,6","51,9","16,4",,,
23/03/2014 0.00,"1,1","8,8","10,2","0,6","49,6","16,4",,,
23/03/2014 1.00,"1,1","7,1","8,9","0,6","51,3","11,7",,,
23/03/2014 2.00,"0,7",,,"0,6","58,6","11,7",,,
23/03/2014 3.00,"0,9","5,7","7,4",,"54,8","11,7",,,
23/03/2014 4.00,,"4,6","6,1","0,5","64,1","11,7",,,
23/03/2014 5.00,"1,1","3,7","5,3","0,5",,"11,7",,,
23/03/2014 6.00,"1,3","3,3","4,7","0,5","61,3","11,7",,,
23/03/2014 7.00,"1,1","3,0","4,5","0,5","68,8","11,7",,,
23/03/2014 8.00,"1,5","3,1","4,7","0,5","76,2","11,7",,,
23/03/2014 9.00,"1,5","3,0","4,8","0,5","80,2","11,7",,,
23/03/2014 10.00,"2,1","3,4","5,1","0,5","86,5","11,7",,,
23/03/2014 11.00,"2,5","3,4","5,0","0,5","89,5","11,7",,,
23/03/2014 12.00,"2,2","2,7","4,1","0,5","88,1","11,7",,,
23/03/2014 13.00,"2,3","2,4","4,2","0,5","87,7","11,7",,,
23/03/2014 14.00,"2,6","2,9","4,5","0,5","97,0","11,7",,,
23/03/2014 15.00,"3,1","2,2","3,9","0,5","95,2","11,7",,,
23/03/2014 16.00,"3,6","1,8","3,5","0,5","94,3","11,7",,,
23/03/2014 17.00,"2,8","1,6","3,6","0,5","91,8","11,7",,,
23/03/2014 18.00,"2,5","1,8","3,5","0,5","95,3","11,7",,,
23/03/2014 19.00,"1,9","2,3","4,0","0,5","96,3","11,7",,,
23/03/2014 20.00,"2,4","2,6","4,5","0,5","91,3","11,7",,,
23/03/2014 21.00,"2,0","2,4","4,2","0,5","93,0","11,7",,,
23/03/2014 22.00,"2,3","2,5","4,2","0,5","95,2","11,7",,,
23/03/2014 23.00,"2,3","2,7","4,4","0,5","94,1","11,7",,,
24/03/2014 0.00,"2,1","2,1","3,9","0,5","88,9","11,7",,,
24/03/2014 1.00,"2,4","2,4","4,0","0,5","83,1","3,8",,,
24/03/2014 2.00,"2,6","2,1","3,6","0,5","81,9","3,8",,,
24/03/2014 3.00,"2,4","1,9","3,4","0,5","79,7","3,8",,,
24/03/2014 4.00,"2,4","2,1","4,0","0,5","79,1","3,8",,,
24/03/2014 5.00,"2,8","2,2","3,9","0,5","70,7","3,8",,,
24/03/2014 6.00,"2,6","2,0","3,6","0,5","70,6","3,8",,,
24/03/2014 7.00,"2,3","2,0","3,6","0,5","76,5","3,8",,,
24/03/2014 8.00,"1,9","1,8","3,7","0,5","85,8","3,8",,,
24/03/2014 9.00,"1,8","3,2","4,9","0,5","80,8","3,8",,,
24/03/2014 10.00,"1,7","5,1","7,3","0,5","88,6","3,8",,,
24/03/2014 11.00,"1,7","4,0","6,0","0,5","82,5","3,8",,,
24/03/2014 12.00,"1,7","3,7","5,7","0,5","78,3","3,8",,,
24/03/2014 13.00,"1,9","3,1","5,4","0,5","82,8","3,8",,,
24/03/2014 14.00,"2,1","1,7","4,0","0,5","90,1","3,8",,,
24/03/2014 15.00,"2,3","2,0","4,1","0,5","90,7","3,8",,,
24/03/2014 16.00,"1,9","1,6","3,9","0,5","91,2","3,8",,,
24/03/2014 17.00,"2,0","1,4","3,6","0,5","92,9","3,8",,,
24/03/2014 18.00,"1,7","1,8","3,8","0,5","90,1","3,8",,,
24/03/2014 19.00,"2,1","2,0","4,0","0,5","88,3","3,8",,,
24/03/2014 20.00,"2,4","2,4","4,3","0,5","89,5","3,8",,,
24/03/2014 21.00,"2,4","3,3","5,4","0,5","83,5","3,8",,,
24/03/2014 22.00,"2,5","7,4","9,2","0,6","68,2","3,8",,,
24/03/2014 23.00,"2,2","5,6","7,3","0,5","76,4","3,8",,,
25/03/2014 0.00,"1,9","2,4","4,4","0,5","85,4","3,8",,,
25/03/2014 1.00,"1,8","1,9","3,6","0,5","87,0","3,5",,,
25/03/2014 2.00,"2,2",,,"0,5","84,0","3,5",,,
25/03/2014 3.00,"2,4","2,5","4,5",,"78,7","3,5",,,
25/03/2014 4.00,,"1,6","3,5","0,5","73,5","3,5",,,
25/03/2014 5.00,"2,4","2,5","4,2","0,5",,"3,5",,,
25/03/2014 6.00,"2,2","2,7","4,5","0,5","71,2","3,5",,,
25/03/2014 7.00,"3,3","7,9","10,0","0,6","62,5","3,5",,,
25/03/2014 8.00,"2,9","9,8","12,7","0,6","63,7","3,5",,,
25/03/2014 9.00,"4,5","9,5","13,4","0,6","67,7","3,5",,,
25/03/2014 10.00,"3,4","6,4","9,8","0,5","77,3","3,5",,,
25/03/2014 11.00,"2,6","3,8","6,3","0,5","84,1","3,5",,,
25/03/2014 12.00,"2,0","3,6","6,1","0,5","89,0","3,5",,,
25/03/2014 13.00,"1,9","2,1","4,4","0,5","94,6","3,5",,,
25/03/2014 14.00,"1,7","2,1","4,1","0,5","91,9","3,5",,,
25/03/2014 15.00,"2,3","2,1","4,5","0,5","85,2","3,5",,,
25/03/2014 16.00,"1,8","2,0","4,1","0,5","86,9","3,5",,,
25/03/2014 17.00,"2,0","1,6","3,5","0,5","88,0","3,5",,,
25/03/2014 18.00,"2,2","2,3","4,1","0,5","87,6","3,5",,,
25/03/2014 19.00,"2,6","3,4","5,2","0,5","83,4","3,5",,,
25/03/2014 20.00,"2,7","5,7","7,6","0,5","75,5","3,5",,,
25/03/2014 21.00,"2,6","9,2","11,2","0,5","73,1","3,5",,,
25/03/2014 22.00,"2,1","5,9","7,8","0,5","75,8","3,5",,,
25/03/2014 23.00,"2,4","7,3","9,3","0,5","64,0","3,5",,,
26/03/2014 0.00,"2,4","9,1","11,1","0,6","52,8","3,5",,,
26/03/2014 1.00,"2,5","5,0","7,1","0,5","62,8","6,1",,,
26/03/2014 2.00,"2,3","3,6","5,1","0,5","66,6","6,1",,,
26/03/2014 3.00,"2,5","2,3","4,0","0,5","76,9","6,1",,,
26/03/2014 4.00,"2,7","1,9","3,7","0,5","81,7","6,1",,,
26/03/2014 5.00,"2,9","1,9","3,6","0,5","85,1","6,1",,,
26/03/2014 6.00,"3,4","2,2","3,9","0,5","75,9","6,1",,,
26/03/2014 7.00,"3,1","4,2","6,1","0,5","62,6","6,1",,,
26/03/2014 8.00,"2,8","4,7","6,6","0,5","59,7","6,1",,,
26/03/2014 9.00,"2,6","7,9","10,2","0,5","66,0","6,1",,,
26/03/2014 10.00,"2,7","5,3","7,8","0,5","81,1","6,1",,,
26/03/2014 11.00,"2,5","2,0","4,2","0,5","88,9","6,1",,,
26/03/2014 12.00,"2,1","1,8","3,7","0,5","91,8","6,1",,,
26/03/2014 13.00,"2,2","2,2","4,2","0,5","89,5","6,1",,,
26/03/2014 14.00,"2,1","1,9","3,6","0,5","92,3","6,1",,,
26/03/2014 15.00,"2,2","2,4","4,8","0,5","91,2","6,1",,,
26/03/2014 16.00,"2,8","1,6","3,6","0,5","95,9","6,1",,,
26/03/2014 17.00,"2,2","1,9","3,7","0,5","95,7","6,1",,,
26/03/2014 18.00,"1,9","1,9","3,7","0,5","92,9","6,1",,,
26/03/2014 19.00,"1,7","2,2","4,2","0,5","88,9","6,1",,,
26/03/2014 20.00,"2,0","4,0","5,9","0,5","78,5","6,1",,,
26/03/2014 21.00,"1,5","5,4","7,3","0,5","73,7","6,1",,,
26/03/2014 22.00,"1,8","8,2","10,1","0,6","66,3","6,1",,,
26/03/2014 23.00,"1,9","8,1","9,9","0,6","62,1","6,1",,,
27/03/2014 0.00,"1,9","5,8","7,4","0,6","66,1","6,1",,,
27/03/2014 1.00,"1,9","4,5","6,2","0,5","66,5","5,5",,,
27/03/2014 2.00,"1,8",,,"0,5","70,6","5,5",,,
27/03/2014 3.00,"1,9","2,7","4,3",,"71,2","5,5",,,
27/03/2014 4.00,,"2,0","3,8","0,5","74,4","5,5",,,
27/03/2014 5.00,"2,2","1,8","3,4","0,5",,"5,5",,,
27/03/2014 6.00,"2,3","1,4","3,0","0,5","87,8","5,5",,,
27/03/2014 7.00,"2,6","1,2","2,8","0,5","89,5","5,5",,,
27/03/2014 8.00,"2,6","1,2","3,1","0,5","86,8","5,5",,,
27/03/2014 9.00,"2,9","2,0","3,6","0,5","87,4","5,5",,,
27/03/2014 10.00,"2,9","2,4","4,5","0,5","88,1","5,5",,,
27/03/2014 11.00,"3,1","1,6","3,4","0,5","89,9","5,5",,,
27/03/2014 12.00,"3,0","2,1","3,7","0,5","104,9","5,5",,,
27/03/2014 13.00,"3,5","2,7","4,4","0,5","91,1","5,5",,,
27/03/2014 14.00,"3,4","3,0","5,2","0,5","88,5","5,5",,,
27/03/2014 15.00,"3,1","2,8","4,8","0,5","97,6","5,5",,,
27/03/2014 16.00,"3,0","2,0","4,0","0,5","100,5","5,5",,,
27/03/2014 17.00,"3,3","1,6","3,5","0,5","101,5","5,5",,,
27/03/2014 18.00,"2,9","2,2","3,9","0,5","95,3","5,5",,,
27/03/2014 19.00,"2,8","2,9","4,9","0,5","91,2","5,5",,,
27/03/2014 20.00,"2,8","2,9","4,6","0,5","87,9","5,5",,,
27/03/2014 21.00,"3,2","5,9","7,6","0,6","77,4","5,5",,,
27/03/2014 22.00,"3,2","5,9","7,6","0,6","69,6","5,5",,,
27/03/2014 23.00,"2,9","3,2","4,9","0,5","77,6","5,5",,,
28/03/2014 0.00,"3,0","4,6","6,3","0,6","66,7","5,5",,,
28/03/2014 1.00,"2,8","6,2","7,8","0,6","52,5","5,3",,,
28/03/2014 2.00,"2,7","2,8","4,4","0,5","77,3","5,3",,,
28/03/2014 3.00,"2,8","2,7","4,5","0,5","73,3","5,3",,,
28/03/2014 4.00,"2,3","2,5","4,5","0,5","81,7","5,3",,,
28/03/2014 5.00,"2,9","2,7","4,3","0,5","79,0","5,3",,,
28/03/2014 6.00,"2,7","3,0","5,0","0,5","65,3","5,3",,,
28/03/2014 7.00,"2,7","7,2","9,1","0,5","49,6","5,3",,,
28/03/2014 8.00,"2,4","13,0","16,5","0,6","35,9","5,3",,,
28/03/2014 9.00,"2,4","12,9","16,3","0,6","63,5","5,3",,,
28/03/2014 10.00,"2,2","10,6","14,4","0,5","77,9","5,3",,,
28/03/2014 11.00,"2,1","4,1","6,4","0,5","88,6","5,3",,,
28/03/2014 12.00,"2,4","3,7","5,9","0,5","92,2","5,3",,,
28/03/2014 13.00,"2,5","3,8","6,0","0,5","92,5","5,3",,,
28/03/2014 14.00,"2,3","3,8","6,1","0,5","89,6","5,3",,,
28/03/2014 15.00,"2,0","6,7","9,4","0,5","89,0","5,3",,,
28/03/2014 16.00,"1,6","11,3","14,0","0,5","85,2","5,3",,,
28/03/2014 17.00,"1,6","10,1","12,8","0,5","80,2","5,3",,,
28/03/2014 18.00,"2,1","10,1","12,3","0,6","78,4","5,3",,,
28/03/2014 19.00,"2,0","10,2","12,4","0,6","77,2","5,3",,,
28/03/2014 20.00,"1,7","9,9","11,9","0,6","82,6","5,3",,,
28/03/2014 21.00,"1,2","11,9","13,8","0,6","80,9","5,3",,,
28/03/2014 22.00,"1,0","13,3","15,6","0,6","77,7","5,3",,,
28/03/2014 23.00,"1,2","10,4","12,5","0,6","81,0","5,3",,,
29/03/2014 0.00,"1,1","8,8","10,9","0,6","75,8","5,3",,,
29/03/2014 1.00,"1,1","8,2","10,1","0,6","74,3","9,7",,,
29/03/2014 2.00,"1,0",,,"0,6","75,5","9,7",,,
29/03/2014 3.00,"1,0","4,4","6,6",,"74,2","9,7",,,
29/03/2014 4.00,,"3,2","5,1","0,5","79,8","9,7",,,
29/03/2014 5.00,"1,0","2,6","4,3","0,5",,"9,7",,,
29/03/2014 6.00,"0,8","2,6","4,6","0,5","78,6","9,7",,,
29/03/2014 7.00,"0,9","3,7","5,2","0,5","67,1","9,7",,,
29/03/2014 8.00,"0,5","6,8","9,2","0,5","66,5","9,7",,,
29/03/2014 9.00,"0,7","7,6","11,0","0,5","68,1","9,7",,,
29/03/2014 10.00,"1,4","10,9","16,3","0,6","69,8","9,7",,,
29/03/2014 11.00,"1,7","8,0","12,0","0,6","81,0","9,7",,,
29/03/2014 12.00,"2,4","6,4","9,6","0,6","90,5","9,7",,,
29/03/2014 13.00,"2,2","5,3","8,2","0,6","94,9","9,7",,,
29/03/2014 14.00,"1,8","5,9","8,8","0,6","97,9","9,7",,,
29/03/2014 15.00,"2,0","6,5","10,3","0,6","99,4","9,7",,,
29/03/2014 16.00,"2,0","3,8","6,3","0,6","104,5","9,7",,,
29/03/2014 17.00,"2,4","3,7","5,7","0,5","102,7","9,7",,,
29/03/2014 18.00,"2,7","4,3","6,7","0,5","102,1","9,7",,,
29/03/2014 19.00,"2,9","10,4","13,0","0,5","96,2","9,7",,,
29/03/2014 20.00,"2,3","20,3","22,4","0,6","79,9","9,7",,,
29/03/2014 21.00,"2,0","19,1","21,3","0,6","79,9","9,7",,,
29/03/2014 22.00,"0,8","20,8","23,7","0,6","66,4","9,7",,,
29/03/2014 23.00,"0,4","19,5","22,2","0,6","62,3","9,7",,,
30/03/2014 0.00,"0,3","20,0","22,2","0,6","51,7","9,7",,,
30/03/2014 1.00,"0,6","15,9","17,8","0,6","52,3","13,9",,,
30/03/2014 2.00,"0,5","12,3","14,2","0,6","56,4","13,9",,,
