"NetC","Comune di Barletta","","","","","","",""
"Stat","Via Casardi - C. Sportivo","","","","","","",""
,NO2,NOx,O3
03/01/2011 14.00,"22,46900184","29,39007856",
03/01/2011 15.00,"20,96007056","27,00235384",
03/01/2011 16.00,"26,66012496","31,77587216",
03/01/2011 17.00,"21,00228752","25,63014968",
03/01/2011 18.00,"19,52192152","23,94084032",
03/01/2011 19.00,"29,04234312","35,41842336",
03/01/2011 20.00,"41,84551576","52,88997344",
03/01/2011 21.00,"45,75222888","58,83723032",
03/01/2011 22.00,"41,15922248","51,38094656",
03/01/2011 23.00,"30,90510912","36,93848248",
04/01/2011 0.00,"23,4208528","27,52048672",
04/01/2011 1.00,"16,54238309","19,5298372",
04/01/2011 2.00,"10,47030129","13,23368047",
04/01/2011 3.00,,,
04/01/2011 4.00,"8,26534847","10,86410828",
04/01/2011 5.00,"9,75479838","12,9133287",
04/01/2011 6.00,"14,66141485","17,87879652",
04/01/2011 7.00,"23,32087432","27,772756",
04/01/2011 8.00,"32,7536116","40,77362944",
04/01/2011 9.00,"35,3247736","50,20912",
04/01/2011 10.00,"42,19156864","61,36049672",
04/01/2011 11.00,"32,38482504","51,10080032",
04/01/2011 12.00,"20,96072064","32,35105912",
04/01/2011 13.00,"14,4594847","21,91433064",
04/01/2011 14.00,"16,6378263","24,19375968",
04/01/2011 15.00,"12,6083819","17,49813453",
04/01/2011 16.00,"10,33460091","13,88022327",
04/01/2011 17.00,"29,60720528","36,06429696",
04/01/2011 18.00,"73,27590864","107,00817744",
04/01/2011 19.00,"84,32017512","176,53442464",
04/01/2011 20.00,"83,87282448","182,2651284",
04/01/2011 21.00,"77,87734696","173,6032904",
04/01/2011 22.00,"72,89995208","142,067336",
04/01/2011 23.00,"69,17698216","102,63996488",
05/01/2011 0.00,"58,34634344","74,24982408",
05/01/2011 1.00,"48,55388248","55,91320872",
05/01/2011 2.00,"22,7507924","25,91289624",
05/01/2011 3.00,"16,2138403","19,37743168",
05/01/2011 4.00,"18,13052279","21,30084632",
05/01/2011 5.00,"17,06635522","21,2567556",
05/01/2011 6.00,"26,3127528","32,04433608",
05/01/2011 7.00,"37,06874704","46,26240784",
05/01/2011 8.00,"40,5008444","53,776434",
05/01/2011 9.00,"48,4746492","77,51819688",
05/01/2011 10.00,"62,05956216","118,17318672",
05/01/2011 11.00,"58,91835648","103,5043992",
05/01/2011 12.00,"47,9422528","73,85556968",
05/01/2011 13.00,"25,41610128","34,90352176",
05/01/2011 14.00,"27,708704","37,77048928",
05/01/2011 15.00,"29,32801504","38,26462656",
05/01/2011 16.00,"32,09070208","40,44484192",
05/01/2011 17.00,"47,21441176","58,95980864",
05/01/2011 18.00,"67,37327784","102,96097056",
05/01/2011 19.00,"70,17818184","109,69616264",
05/01/2011 20.00,"80,3660444","195,665476",
05/01/2011 21.00,"72,80387408","173,71871784",
05/01/2011 22.00,"63,71458936","127,61515896",
05/01/2011 23.00,"63,28087128","113,52612808",
06/01/2011 0.00,"55,35509592","89,76683216",
06/01/2011 1.00,"47,93705216","66,28058896",
06/01/2011 2.00,"37,65764304","44,85454488",
06/01/2011 3.00,,,
06/01/2011 4.00,"35,0845308","49,00098456",
06/01/2011 5.00,"23,94418632","29,26233784",
06/01/2011 6.00,"23,3987692","29,801866","9,4964813"
06/01/2011 7.00,"26,90944976","35,27509984","6,0254187"
06/01/2011 8.00,"31,2050828","42,85138072","7,36267718"
06/01/2011 9.00,"29,52799112","41,51160408","19,60184657"
06/01/2011 10.00,"27,58664192","38,70626032","28,7628327"
06/01/2011 11.00,"33,68209792","51,6967516","33,8121378"
06/01/2011 12.00,"25,40439984","40,241864","38,7446556"
06/01/2011 13.00,"25,44401648","37,85543944","47,7368787"
06/01/2011 14.00,"23,52278152","34,9048028","56,2248456"
06/01/2011 15.00,"16,63652423","22,71195968","66,83311845"
06/01/2011 16.00,"17,24619985","22,12572136","67,79642415"
06/01/2011 17.00,"22,37615512","26,25334696","65,5107327"
06/01/2011 18.00,"29,28321688","33,40938936","51,00071865"
06/01/2011 19.00,"39,9119484","45,44141416","31,18486245"
06/01/2011 20.00,"55,92385856","73,34324928","9,45462819"
06/01/2011 21.00,"66,82074808","125,04067008","7,70019726"
06/01/2011 22.00,"66,3681968","114,36266632","5,69802324"
06/01/2011 23.00,"71,42090536","142,77676448","2,24113712"
07/01/2011 0.00,"61,3167884","120,7989172","1,16309697"
07/01/2011 1.00,"36,17079536","47,15668848","25,22491965"
07/01/2011 2.00,"14,11472051","17,57270826","46,53598845"
07/01/2011 3.00,"9,60156879","12,40037542","53,36132235"
07/01/2011 4.00,"7,57581244","10,60925206","51,49551855"
07/01/2011 5.00,"14,38352094","17,23938739","34,7126409"
07/01/2011 6.00,"19,63035104","23,94279056","32,3547105"
07/01/2011 7.00,"23,10206504","26,56462056","33,33555225"
07/01/2011 8.00,"33,20291248","39,43515296","27,74755725"
07/01/2011 9.00,"44,25367976","61,72429296","19,85700906"
07/01/2011 10.00,"72,569482","183,82281568","8,94902138"
07/01/2011 11.00,"53,93316064","97,46957272","22,1008494"
07/01/2011 12.00,"48,9207188","82,49987464","26,8025058"
07/01/2011 13.00,"46,84950656","75,63564168","37,9953735"
07/01/2011 14.00,"20,53415344","28,22215248","65,1428148"
07/01/2011 15.00,"24,67007712","32,39063752","62,0855571"
07/01/2011 16.00,"30,76746424","38,76916512","47,00784585"
07/01/2011 17.00,"55,3804108","68,08920712","17,31142697"
07/01/2011 18.00,"74,03296504","133,136384","1,8347636"
07/01/2011 19.00,"49,7654404","72,08714176","9,8684291"
07/01/2011 20.00,"37,99916448","48,41214592","19,17048966"
07/01/2011 21.00,"35,33970632","43,43243752","26,83759785"
07/01/2011 22.00,"34,92157104","43,17043616","25,6110519"
07/01/2011 23.00,"28,08724176","33,23042616","34,74166815"
08/01/2011 0.00,"25,61347704","29,61900232","36,11470695"
08/01/2011 1.00,"21,20421384","24,80852504","37,14548355"
08/01/2011 2.00,"46,03596968","61,74312616","3,20982134"
08/01/2011 3.00,,,"2,3801966"
08/01/2011 4.00,"42,82331256","61,45972952","1,3136297"
08/01/2011 5.00,"40,90469704","53,68955272",
08/01/2011 6.00,"45,32111112","63,12762448","2,50912946"
08/01/2011 7.00,"47,5838484","80,16924224",
08/01/2011 8.00,"52,94496256","156,53576504","1,07331599"
08/01/2011 9.00,"64,81381728","230,810904","2,91482867"
08/01/2011 10.00,"79,5466568","273,4221184","4,99395582"
08/01/2011 11.00,"43,35897848","77,28994232","18,09110289"
08/01/2011 12.00,"31,52063928","52,12345264","26,4953556"
08/01/2011 13.00,"33,55288496","54,84386536","31,5122619"
08/01/2011 14.00,"42,7382668","75,2349056","23,4137988"
08/01/2011 15.00,"41,28516592","55,21152384","42,89144265"
08/01/2011 16.00,"46,48657072","55,10389736","39,3906765"
08/01/2011 17.00,"63,29320368","83,94278456","11,39199264"
08/01/2011 18.00,"70,88460848","131,50605984","3,84368471"
08/01/2011 19.00,"60,32078936","100,15105712","3,48456276"
08/01/2011 20.00,"55,53493864","88,10474968","3,818033"
08/01/2011 21.00,"54,19481784","76,81331896","8,1497745"
08/01/2011 22.00,"40,3794324","50,914648","18,7533212"
08/01/2011 23.00,"39,62690744","47,78831768","20,61439485"
09/01/2011 0.00,"46,1567316","62,78847392","11,15639711"
09/01/2011 1.00,"43,20898208","57,2004436","2,3140404"
09/01/2011 2.00,"45,23929664","87,96534576","0,95585837"
09/01/2011 3.00,"37,22457504","54,7679972","2,80884629"
09/01/2011 4.00,"26,23548888","32,19414128","10,08714294"
09/01/2011 5.00,"26,57310984","36,82953672","13,73506428"
09/01/2011 6.00,"33,46717","47,59247152","6,8435682"
09/01/2011 7.00,"34,33462528","45,87463512","2,297841"
09/01/2011 8.00,"39,21460376","80,77815688","0,79654764"
09/01/2011 9.00,"46,38462288","101,96487592","6,27990888"
09/01/2011 10.00,"59,34167328","98,00066896","15,89857395"
09/01/2011 11.00,"55,33561264","93,49435264","26,3077059"
09/01/2011 12.00,"29,13842112","45,2611508","36,66756135"
09/01/2011 13.00,"23,18061","35,7705564","43,8364941"
09/01/2011 14.00,"23,69356136","35,683656","44,06466225"
09/01/2011 15.00,"19,19598288","27,32530976","46,88228055"
09/01/2011 16.00,"26,8179032","33,8069324","43,33560945"
09/01/2011 17.00,"33,56263616","41,5051224","26,1578415"
09/01/2011 18.00,"30,93369352","37,25688784","25,22898945"
09/01/2011 19.00,"45,02438784","61,37215992","11,04637286"
09/01/2011 20.00,"63,07829488","144,32085744","2,04402513"
09/01/2011 21.00,"59,04625016","106,84603984","2,12233088"
09/01/2011 22.00,"56,70039824","95,84901888","1,49049044"
09/01/2011 23.00,"51,719122","88,30061496","2,04605006"
10/01/2011 0.00,"39,0672268","46,42647656","23,4880527"
10/01/2011 1.00,"26,53676272","30,47695496","21,7687218"
10/01/2011 2.00,"19,30246216","22,58226872","35,3654049"
10/01/2011 3.00,,,"32,7867477"
10/01/2011 4.00,"13,68164486","16,65380298","33,9849447"
10/01/2011 5.00,"14,5068851","17,83469815",
10/01/2011 6.00,"29,2111536","40,35924168","12,28777757"
10/01/2011 7.00,"29,04297408","33,38474368","21,7666869"
10/01/2011 8.00,"35,55916568","46,85839736","14,83064846"
10/01/2011 9.00,"40,25281976","62,19638488","9,2318645"
10/01/2011 10.00,"42,71228272","82,13609752","6,81589157"
10/01/2011 11.00,"37,07197832","72,2019","16,76937749"
10/01/2011 12.00,"32,43222352","51,02359376","24,4452537"
10/01/2011 13.00,"30,21818488","45,39411128","31,1477355"
10/01/2011 14.00,"28,29566888","43,88506528","31,339455"
10/01/2011 15.00,"27,73208776","39,29181032","30,3478203"
10/01/2011 16.00,"34,88065424","47,0334792","23,57309955"
10/01/2011 17.00,"55,01810592","85,84025336","4,53695319"
10/01/2011 18.00,"58,8521248","132,03329384","1,28595306"
10/01/2011 19.00,"64,92872848","206,0577696","2,77847042"
10/01/2011 20.00,"59,67086232","166,03219104","1,09761708"
10/01/2011 21.00,"63,12244296","164,88889152","1,59242297"
10/01/2011 22.00,"66,49025888","210,7943672","2,34441827"
10/01/2011 23.00,"64,28142088","212,2212928","3,19497056"
11/01/2011 0.00,"57,84509352","198,6074704","1,66600256"
11/01/2011 1.00,"42,92005976","73,90484192","2,89660235"
11/01/2011 2.00,"30,90510912","36,42941248","7,54696131"
11/01/2011 3.00,"33,11916688","41,57450888","2,95330623"
11/01/2011 4.00,"29,50850784","34,55138872","5,19916751"
11/01/2011 5.00,"29,986374","52,37247152","3,23074689"
11/01/2011 6.00,"30,82006336","70,2214504","0,46442802"
11/01/2011 7.00,"38,96527896","99,04540488","2,71728177"
11/01/2011 8.00,"45,3275928","141,66464968",
11/01/2011 9.00,"61,09407864","226,6960888",
11/01/2011 10.00,"73,94791928","229,679",
11/01/2011 11.00,"93,64968352","256,0542752","8,81469005"
11/01/2011 12.00,"58,21192984","95,27899432","25,9749"
11/01/2011 13.00,"30,81421264","44,03487048","46,54273155"
11/01/2011 14.00,"29,45657792","39,66598872","43,5698424"
11/01/2011 15.00,"19,6407332","24,64963784","60,4391235"
11/01/2011 16.00,"18,23635008","22,28460856","62,0673228"
11/01/2011 17.00,"22,95531904","27,49974152","53,3505294"
11/01/2011 18.00,"28,55602592","32,93666648","45,86431185"
11/01/2011 19.00,"27,44509656","31,95680472","45,260166"
11/01/2011 20.00,"29,9649596","35,77703808","41,16536865"
11/01/2011 21.00,"41,320232","49,40629032","28,03647315"
11/01/2011 22.00,"52,27750248","63,57962128","21,8753745"
11/01/2011 23.00,"36,51424792","43,14774072","33,45098295"
12/01/2011 0.00,"20,1705484","23,77159008","48,30527415"
12/01/2011 1.00,"15,00293629","18,07658527","51,7810629"
12/01/2011 2.00,"15,6801361","18,57656754","51,14382"
12/01/2011 3.00,,,"54,92608065"
12/01/2011 4.00,"8,23743136","11,00288506","57,30627525"
12/01/2011 5.00,"10,77546796","15,24204527",
12/01/2011 6.00,"17,71887875","22,31443576","44,78358045"
12/01/2011 7.00,"26,418582","30,56968696","39,0680052"
12/01/2011 8.00,"43,53428976","51,51388792","21,87874605"
12/01/2011 9.00,"53,70758288","80,09949248","15,01046579"
12/01/2011 10.00,"45,65938216","70,532724","19,60319519"
12/01/2011 11.00,"35,2871072","49,84337352","30,64010775"
12/01/2011 12.00,"27,89181624","42,97719032","35,11158105"
12/01/2011 13.00,"23,63058008","36,41514896","43,838529"
12/01/2011 14.00,"29,54357392","42,05115136","41,1491493"
12/01/2011 15.00,"23,10596552","30,26814544","51,0499752"
12/01/2011 16.00,"25,0005472","31,95225416","50,84949765"
12/01/2011 17.00,"32,9536068","40,1465508","32,0826723"
12/01/2011 18.00,"41,71110216","51,71426552","18,52313012"
12/01/2011 19.00,"46,11453376","60,5589672","11,94552734"
12/01/2011 20.00,"46,14569936","64,8124024","7,79065256"
12/01/2011 21.00,"44,64650016","67,27536432","6,0335184"
12/01/2011 22.00,"41,00337536","59,4850924","7,50038405"
12/01/2011 23.00,"33,33797616","43,56082832","12,34447946"
13/01/2011 0.00,"27,72038632","33,7258636","16,44467328"
13/01/2011 1.00,"23,6669272","27,51142384","20,91141045"
13/01/2011 2.00,"19,21026552","22,39032304","25,411911"
13/01/2011 3.00,"16,57224662","19,19586816","27,35131035"
13/01/2011 4.00,"14,01473056","16,75626514","32,1427617"
13/01/2011 5.00,"16,11190967","19,68612408","28,7756406"
13/01/2011 6.00,"19,66411696","23,761858","24,37708455"
13/01/2011 7.00,"26,13291008","31,77780328","19,13066547"
13/01/2011 8.00,"34,94883616","46,7552832","13,67903271"
13/01/2011 9.00,"40,18853832","64,5549516","14,38647767"
13/01/2011 10.00,"31,27521496","45,09190056","31,23078735"
13/01/2011 11.00,"27,90089824","40,07909544","37,7955543"
13/01/2011 12.00,"26,19977272","37,91769416","44,97258675"
13/01/2011 13.00,"24,65579448","36,85158208","45,8116638"
13/01/2011 14.00,"23,74744152","33,35688584","56,19581835"
13/01/2011 15.00,"24,11622808","33,45221816","51,17823375"
13/01/2011 16.00,"30,254532","39,72956272","43,94113185"
13/01/2011 17.00,"38,55884512","47,61971752","30,20404065"
13/01/2011 18.00,"57,43409","75,572756","11,11860383"
13/01/2011 19.00,"64,0996088","91,6811648","5,07428649"
13/01/2011 20.00,"80,79651208","184,0011288","3,12611513"
13/01/2011 21.00,"79,07724168","224,160012","4,0333713"
13/01/2011 22.00,"62,85688528","124,2410908","1,35615911"
13/01/2011 23.00,"61,1330452","90,25125648","3,84368471"
14/01/2011 0.00,"47,01766696","57,67062352","13,49204535"
14/01/2011 1.00,"42,36687992","50,43544344","10,74935127"
14/01/2011 2.00,"44,44847432","67,07041704","0,80802488"
14/01/2011 3.00,,,"0,78777363"
14/01/2011 4.00,"33,89050592","51,45876496","2,61646046"
14/01/2011 5.00,"24,86940312","29,5865748",
14/01/2011 6.00,"30,69475088","37,01951304","21,9091299"
14/01/2011 7.00,"36,37012136","44,26637544","17,16696702"
14/01/2011 8.00,"46,44565392","64,06792696","10,4557152"
14/01/2011 9.00,"46,53201896","69,65528808","19,21977015"
14/01/2011 10.00,"45,29189576","70,71623776","24,6140307"
14/01/2011 11.00,"39,47367976","61,55181144","34,5384774"
14/01/2011 12.00,"32,35300936","49,25065352","41,6905524"
14/01/2011 13.00,"26,73932","39,73734456","50,20618995"
14/01/2011 14.00,"25,11222712","36,09995576","55,4836632"
14/01/2011 15.00,"24,58826264","32,8731116","61,36191075"
14/01/2011 16.00,"34,06516712","41,99084688","59,0708328"
14/01/2011 17.00,"46,93457144","55,19534832","43,9100697"
14/01/2011 18.00,"68,35176296","88,46663392","19,1819669"
14/01/2011 19.00,"75,6886232","101,64972096","9,01990173"
14/01/2011 20.00,"86,1686776","122,86175488","5,20389366"
14/01/2011 21.00,"89,0170796","166,132724","4,31148827"
14/01/2011 22.00,"78,78765016","178,68418184","2,81762229"
14/01/2011 23.00,"69,77822968","118,68093744","1,91846781"
15/01/2011 0.00,"46,80015784","59,30609096","12,9837393"
15/01/2011 1.00,"32,88022424","37,37879696","24,95559465"
15/01/2011 2.00,"23,88378624","27,19041816","32,54034525"
15/01/2011 3.00,"21,65481488","24,6211108","32,3648451"
15/01/2011 4.00,"17,77211648","20,96817744","36,38471025"
15/01/2011 5.00,"18,10974126","21,50317416","41,8701024"
15/01/2011 6.00,"24,92783384","29,33690584","29,29204635"
15/01/2011 7.00,"38,75492072","46,62492304","13,89504932"
15/01/2011 8.00,"39,98726208","46,91415128","23,5461072"
15/01/2011 9.00,"43,61868544","58,24906088","22,5105825"
15/01/2011 10.00,"49,41288672","75,39247352","24,90699645"
15/01/2011 11.00,"26,9853944","39,32360688","43,98230865"
15/01/2011 12.00,"21,12044912","29,67542544","39,60803175"
15/01/2011 13.00,"23,7071748","33,69408616","48,219549"
15/01/2011 14.00,"23,02608216","30,26814544","56,53468905"
15/01/2011 15.00,"20,02057112","24,9680432","59,24497635"
15/01/2011 16.00,"22,82155552","26,72480792","53,0521572"
15/01/2011 17.00,"26,5432444","30,21367256","46,1323002"
15/01/2011 18.00,"30,59280304","35,79648312","42,44524095"
15/01/2011 19.00,"31,15573408","36,33084888","40,04816865"
15/01/2011 20.00,"32,71596432","40,47921968","26,77280025"
15/01/2011 21.00,"35,06246632","46,33699496","15,49084782"
15/01/2011 22.00,"36,63761016","49,16308392","12,88856184"
15/01/2011 23.00,"32,7101136","40,27882296","18,73239365"
16/01/2011 0.00,"30,16493568","36,41514896","17,64625181"
16/01/2011 1.00,"27,8833652","33,0916532","16,55807906"
16/01/2011 2.00,"24,26427424","28,74288568","19,01185724"
16/01/2011 3.00,,,"21,68164005"
16/01/2011 4.00,"19,4693224","23,067324","22,9648839"
16/01/2011 5.00,"19,38687696","23,2294616",
16/01/2011 6.00,"19,99135576","24,26702752","18,08232888"
16/01/2011 7.00,"21,87555528","26,57825312","16,64853635"
16/01/2011 8.00,"22,5105496","27,56394648","16,10918012"
16/01/2011 9.00,"20,83087672","29,19100112","20,27688075"
16/01/2011 10.00,"21,09513424","31,94189112","25,5604188"
16/01/2011 11.00,"22,48328448","34,17267888","29,7045126"
16/01/2011 12.00,"22,63978168","33,47426352","32,2642572"
16/01/2011 13.00,"20,69516296","31,5112896","37,9204413"
16/01/2011 14.00,"21,28665928","31,17275088","42,78207675"
16/01/2011 15.00,"19,02847065","26,10419184","47,1766029"
16/01/2011 16.00,"21,72102744","28,2604116","40,70971065"
16/01/2011 17.00,"25,26155432","30,35049528","34,68361365"
16/01/2011 18.00,"37,13755992","44,54524064","22,1811681"
16/01/2011 19.00,"46,98262","62,36305392","12,35932625"
16/01/2011 20.00,"42,54024096","53,6065528","13,77894231"
16/01/2011 21.00,"39,06982712","50,3141844","14,30074454"
16/01/2011 22.00,"32,90490816","40,35471024","20,8756401"
16/01/2011 23.00,"28,95077744","35,56627832","23,8080108"
17/01/2011 0.00,"25,92123256","30,88744224","26,5527318"
17/01/2011 1.00,"21,41782248","24,9083888","33,20392215"
17/01/2011 2.00,"17,37799783","20,60698152","38,80069515"
17/01/2011 3.00,"14,24327192","17,07142966","42,94814055"
17/01/2011 4.00,"13,76670018","16,9300583","43,8108384"
17/01/2011 5.00,"17,05595967","20,17182944","37,76720535"
17/01/2011 6.00,"21,99113568","26,30651968","22,6530255"
17/01/2011 7.00,"31,0895024","37,49617464","17,18857686"
17/01/2011 8.00,"33,68727944","52,03980264","7,30394637"
17/01/2011 9.00,"29,41826144","47,41025792","14,5457844"
17/01/2011 10.00,"24,22400752","41,18283568","24,82260795"
17/01/2011 11.00,"22,70794448","36,97869184","32,97238245"
17/01/2011 12.00,"24,88173552","39,72891264","37,25552775"
17/01/2011 13.00,"19,01484191","30,97499272","36,73303725"
17/01/2011 14.00,"21,02112072","34,59742968","35,6549991"
17/01/2011 15.00,"21,95736976","33,61498672","38,1013479"
17/01/2011 16.00,"27,53469288","39,20104768","35,6860413"
17/01/2011 17.00,"40,54694272","51,20196424","21,8200332"
17/01/2011 18.00,"64,76446856","87,76689928","6,77404046"
17/01/2011 19.00,"71,04301768","113,72975608","3,82275915"
17/01/2011 20.00,"66,44481064","96,88981608","5,30785112"
17/01/2011 21.00,"64,3463524","94,4113096","5,32945098"
17/01/2011 22.00,"65,05729136","105,38502328","5,10128682"
17/01/2011 23.00,"65,11054056","128,56974408","2,45985096"
18/01/2011 0.00,"45,04775248","82,67046328","0,9585596"
18/01/2011 1.00,"40,60602352","56,61420528","2,5206047"
18/01/2011 2.00,"32,0777196","38,09925768","5,08778666"
18/01/2011 3.00,,,"7,53683669"
18/01/2011 4.00,"22,61574784","26,1353192","12,89935479"
18/01/2011 5.00,"22,27877696","27,35448688",
18/01/2011 6.00,"26,150424","38,12067208","3,58379406"
18/01/2011 7.00,"29,37801384","44,85844536","2,73661731"
18/01/2011 8.00,"39,31785176","83,78131616","1,83408729"
18/01/2011 9.00,"35,7078428","80,97920368","3,87743811"
18/01/2011 10.00,"33,44315528","69,92184","7,546287"
18/01/2011 11.00,"32,678948","65,28707552","9,66524234"
18/01/2011 12.00,"31,4109096","59,62837768","14,97106653"
18/01/2011 13.00,"26,63219064","42,47462112","33,8472498"
18/01/2011 14.00,"28,61315648","39,71011768","41,53191"
18/01/2011 15.00,"32,50105552","45,31302336","35,11225935"
18/01/2011 16.00,"26,60297528","34,04751936","41,2227249"
18/01/2011 17.00,"29,44812688","35,04424496","37,78204815"
18/01/2011 18.00,"45,46328744","53,4807432","17,88791015"
18/01/2011 19.00,"23,87940776","45,11149856","7,88920755"
18/01/2011 20.00,,"76,0036252","4,61525694"
18/01/2011 21.00,"61,4947","94,94240584","9,57411074"
18/01/2011 22.00,"51,47109736","78,97472024","21,4203948"
18/01/2011 23.00,"32,55623584","55,3334712","40,0913604"
19/01/2011 0.00,"22,35019016","44,97515384","38,43549045"
19/01/2011 1.00,"19,18170024","41,48307704","41,6797395"
19/01/2011 2.00,"16,47095459","38,70626032","45,7887213"
19/01/2011 3.00,"13,12131797","35,54746424","50,7205608"
19/01/2011 4.00,"11,26631851","33,66815944","55,50391245"
19/01/2011 5.00,"14,53544655","37,86387136","49,3927686"
19/01/2011 6.00,"18,32595214","41,88125104","39,78287355"
19/01/2011 7.00,"29,71823512","54,92686528","22,29390555"
19/01/2011 8.00,"40,30606896","73,56179088","8,23955549"
19/01/2011 9.00,,,
19/01/2011 10.00,,,
19/01/2011 11.00,"34,66834576","51,37832712","27,16162575"
19/01/2011 12.00,"36,32077264","56,2011368","30,9688638"
19/01/2011 13.00,"28,96831048","37,94752136","54,69250605"
19/01/2011 14.00,"26,83086656","33,21291224","66,38962995"
19/01/2011 15.00,"24,50904848","27,8324104","69,5974104"
19/01/2011 16.00,"25,28818848","27,7156828","76,2681717"
19/01/2011 17.00,"32,67439744","35,0221996","68,3425155"
19/01/2011 18.00,"34,31644216","36,96959072","63,5679618"
19/01/2011 19.00,"35,91431968","39,0778384","56,8539888"
19/01/2011 20.00,"43,02263856","46,71247352","47,60119875"
19/01/2011 21.00,"60,03639848","68,23381168","25,0480629"
19/01/2011 22.00,"56,35564552","62,32997632","23,6358822"
19/01/2011 23.00,"49,25055792","52,6189092","33,14315445"
20/01/2011 0.00,"47,3403552","50,10795608","21,306999"
20/01/2011 1.00,"44,41990904","48,60604184","17,12038776"
20/01/2011 2.00,"32,4607888","34,28097456","21,47439945"
20/01/2011 3.00,,,"25,92021705"
20/01/2011 4.00,"25,49141496","27,8713196","19,21234875"
20/01/2011 5.00,"33,1399312","42,81572192",
20/01/2011 6.00,"33,1399312","36,57984864","19,93599111"
20/01/2011 7.00,"49,38040184","60,12708464","6,69303348"
20/01/2011 8.00,"59,82539016","143,06211136","2,68531389"
20/01/2011 9.00,"80,69588352","329,722488","5,52318743"
20/01/2011 10.00,"75,98534648","237,0633352","6,67885901"
20/01/2011 11.00,"41,76435136","67,29870984","19,25622678"
20/01/2011 12.00,"31,87904368","46,10809032","32,9197344"
20/01/2011 13.00,"32,38027448","44,66196824","38,70752865"
20/01/2011 14.00,"28,4599288","36,34058096","55,2514452"
20/01/2011 15.00,"34,50473592","40,50516552","48,3072891"
20/01/2011 16.00,"41,32543264","47,2066108","33,1566606"
20/01/2011 17.00,"58,85732544","67,46210936","25,4544444"
20/01/2011 18.00,"74,38553784","117,6705984","12,17639273"
20/01/2011 19.00,"62,89260144","80,95260776","13,18490114"
20/01/2011 20.00,"45,26786192","54,78352264","22,2736563"
20/01/2011 21.00,"45,8418252","68,04314704","10,07094155"
20/01/2011 22.00,"40,14309008","62,47850048","4,29663749"
20/01/2011 23.00,"35,95003584","46,976406","7,54223715"
