, Brindisi,,,,
,P.za San Giusto Casale,,,,
Parm,SO2,NOX,NO,NO2,PM10



17/02/2005 22.00,"1,046528","78,508442","9,474137","64,008462","22,46641"
17/02/2005 23.00,"0,591236","41,902626","2,830244","37,583763",
18/02/2005 0.00,"0,274533","31,935408","2,101139","28,729691","22,46641"
18/02/2005 1.00,"0,012548","17,038355","1,253756","15,124102",
18/02/2005 2.00,"0,09736","17,817837","1,481021","15,55499","22,46641"
18/02/2005 3.00,"0,037076","13,56895","0,993542","12,052034",
18/02/2005 4.00,"0,08585","12,71943","1,019733","11,161692","21,97802"
18/02/2005 5.00,"0,011038","10,794719","1,260514","8,865764",
18/02/2005 6.00,"0,021132","10,043772","0,92342","8,652912","11,23321"
18/02/2005 7.00,"0,043019","26,213136","2,119725","22,974915",
18/02/2005 8.00,"0,013774","21,187368","2,82771","16,858053","8,791209"
18/02/2005 9.00,"0,222834","27,865488","5,902114","18,817843",
18/02/2005 10.00,"0,755956","17,791899","3,479932","12,458267","16,11721"
18/02/2005 11.00,"1,03964","12,476895","2,718723","8,308976",
18/02/2005 12.00,"1,098132","10,120292","1,963429","7,111041","9,76801"
18/02/2005 13.00,"1,218889","10,942575","2,020879","7,845637",
18/02/2005 14.00,"1,375495","16,077297","3,419949","10,834636","5,860806"
18/02/2005 15.00,"1,375495","13,592295","2,562427","9,665253",
18/02/2005 16.00,"0,970677","18,845041","3,201132","13,940435","10,74481"
18/02/2005 17.00,"0,111606","9,792158","1,481021","7,523766",
18/02/2005 18.00,"0,018679","13,628609","1,408363","11,474485","6,837607"
18/02/2005 19.00,"0,032359","25,095152","1,291774","23,128067",
18/02/2005 20.00,"0,177267","22,511581","1,940618","19,545935","13,67521"
18/02/2005 21.00,"0,046039","13,317336","1,698991","10,716521",
18/02/2005 22.00,"0,03868","13,550791","1,2056","11,708103","16,11721"
18/02/2005 23.00,"0,083775","14,179824","1,446382","11,967678",
19/02/2005 0.00,"0,01651","7,959534","1,130408","6,228489","12,69841"
19/02/2005 1.00,,"7,45501","1,062819","5,827445",
19/02/2005 2.00,"0,737812",,,,"7,814408"
19/02/2005 3.00,"1,296915","6,898608","1,285015","4,929317",
19/02/2005 4.00,"0,480155","5,650918","1,138856","3,905296","5,860806"
19/02/2005 5.00,"1,026979","6,174896","1,061975","4,547743",
19/02/2005 6.00,"1,232057","7,924515","0,985094","6,416679","8,302809"
19/02/2005 7.00,"0,612791","17,729643","1,474261","15,477115",
19/02/2005 8.00,"1,783386","31,822563","2,697602","27,700482","9,27961"
19/02/2005 9.00,"1,38132","41,606935","5,970547","32,463658",
19/02/2005 10.00,"2,587357","15,80623","2,630014","11,776885","9,76801"
19/02/2005 11.00,"2,467414","8,649522","1,867961","5,785915",
19/02/2005 12.00,"2,528337","7,132064","1,4844","4,856637","14,65201"
19/02/2005 13.00,"2,566415","8,739015","1,846839","5,907913",
19/02/2005 14.00,"2,117355","8,575597","1,350914","6,529595","9,27961"
19/02/2005 15.00,"2,024637","5,842871","1,194617","4,011722",
19/02/2005 16.00,"2,355085","6,653481","1,246996","4,742425","13,18681"
19/02/2005 17.00,"2,093969","16,309456","2,279402","12,820372",
19/02/2005 18.00,"3,992412","34,73167","3,07187","30,03664","6,349206"
19/02/2005 19.00,"2,423625","36,791277","2,069035","33,638235",
19/02/2005 20.00,"2,579741","59,30416","4,151587","52,967447","24,42001"
19/02/2005 21.00,"2,307489","72,893853","5,535449","64,440628",
19/02/2005 22.00,"2,177898","55,698566","3,178321","50,854513","31,746031"
19/02/2005 23.00,"2,197064","46,421314","2,417112","42,740216",
20/02/2005 0.00,"1,735979","36,922268","1,962585","33,932857","39,072041"
20/02/2005 1.00,"1,960128","30,115739","1,934703","27,164452",
20/02/2005 2.00,"1,248303","9,693589","1,263049","7,878084","34,67643"
20/02/2005 3.00,"2,340013","15,807527","1,652524","13,438161",
20/02/2005 4.00,"2,050117","18,326251","1,067044","16,716585","18,07081"
20/02/2005 5.00,"2,185641","13,082582","1,154064","11,318733",
20/02/2005 6.00,"1,835615","11,28757","0,739243","10,207757","14,65201"
20/02/2005 7.00,"2,149657","19,787938","1,237704","17,918417",
20/02/2005 8.00,"2,212295","28,353161","2,701826","24,222171","10,74481"
20/02/2005 9.00,"2,250373","32,574781","4,83507","25,169625",
20/02/2005 10.00,"2,596877","23,498574","3,763801","17,732823","15,14041"
20/02/2005 11.00,"3,293693","21,468815","3,566107","16,005348",
20/02/2005 12.00,"4,156144","13,702536","2,62579","9,678232","20,02442"
20/02/2005 13.00,"3,379367","16,20051","2,772794","11,952095",
20/02/2005 14.00,"2,246565","14,646734","2,523562","10,780127","14,16361"
20/02/2005 15.00,"2,22943","10,224051","1,547764","7,853425",
20/02/2005 16.00,"2,269411","12,179889","1,976102","9,152595","7,326007"
20/02/2005 17.00,"2,38174","15,053985","1,818115","12,271378",
20/02/2005 18.00,"2,368412","23,230111","1,941463","20,263663","8,302809"
20/02/2005 19.00,"2,139662","30,170212","3,054973","25,497991",
20/02/2005 20.00,"1,671501","37,657622","3,109043","32,907545","16,60561"
20/02/2005 21.00,"2,22943","30,74997","2,633395","26,725763",
20/02/2005 22.00,"2,191352","29,363501","2,517649","25,516156","22,954821"
20/02/2005 23.00,"2,227526","20,036956","1,666886","17,490123",
21/02/2005 0.00,"2,248469","22,931801","1,638161","20,431077","18,07081"
21/02/2005 1.00,,"20,225021","1,198841","18,397329",
21/02/2005 2.00,"0,15951",,,,"19,0476"
21/02/2005 3.00,"0,212069","8,569111","1,201375","6,729468",
21/02/2005 4.00,"0,165392","6,474497","1,338241","4,423148","13,67521"
21/02/2005 5.00,"0,196999","6,457636","0,759519","5,304404",
21/02/2005 6.00,"0,209496","10,768779","1,457364","8,537401","11,23321"
21/02/2005 7.00,"0,210965","16,956646","1,467503","14,713973",
21/02/2005 8.00,"0,330783","30,273975","3,034698","25,632959","12,69841"
21/02/2005 9.00,"0,883559","55,020226","10,331656","39,18663",
21/02/2005 10.00,"1,131279","30,653966","5,813404","21,744545","23,93162"
21/02/2005 11.00,"0,364964","15,89572","3,136925","11,087713",
21/02/2005 12.00,"0,218684","18,079825","3,388689","12,886572","24,908421"
21/02/2005 13.00,"0,213538","20,144602","3,213806","15,221435",
21/02/2005 14.00,"0,339237","21,821597","4,231004","15,336948","18,55921"
21/02/2005 15.00,"0,309098","14,522224","2,705205","10,376487",
21/02/2005 16.00,"1,168401","22,139353","4,436302","15,339541","19,53602"
21/02/2005 17.00,"1,345186","19,878719","2,79307","15,60172",
21/02/2005 18.00,"1,841361","26,86293","2,569185","22,934687","23,44322"
21/02/2005 19.00,"1,65208","26,56982","2,161123","23,268237",
21/02/2005 20.00,"1,565708","29,903029","2,951057","25,39025","28,327221"
21/02/2005 21.00,"1,204052","35,015716","2,701826","30,889352",
21/02/2005 22.00,"0,387383","20,428648","1,67449","17,870397","31,25762"
21/02/2005 23.00,"0,336664","19,173172","1,653369","16,646501",
22/02/2005 0.00,"0,62077","17,707594","1,132943","15,979401","23,93162"
22/02/2005 1.00,"0,460891","8,330467","0,891316","6,966978",
22/02/2005 2.00,"0,5208","11,239582","1,268118","9,299254","19,53602"
22/02/2005 3.00,"0,416419","16,08508","1,548608","13,717204",
22/02/2005 4.00,"0,601658","10,06193","2,138312","6,783977","31,25762"
22/02/2005 5.00,"0,328946","6,08281","0,999457","4,551638",
22/02/2005 6.00,"0,228607","7,701434","0,790779","6,523105","27,83882"
22/02/2005 7.00,"0,431121","17,01501","1,345843","14,959266",
22/02/2005 8.00,"0,471549","21,584242","1,919497","18,650415","35,164822"
22/02/2005 9.00,"0,530723","20,711376","2,338541","17,133203",
22/02/2005 10.00,"0,560861","18,37424","2,521029","14,514097","36,141621"
22/02/2005 11.00,"1,34004","13,450924","2,140847","10,171422",
22/02/2005 12.00,"0,837985","10,77786","2,036085","7,657445","38,58363"
22/02/2005 13.00,"0,483678","10,694854","1,857823","7,848232",
22/02/2005 14.00,"0,642454","14,209655","2,896987","9,769085","47,37484"
22/02/2005 15.00,"0,688397","11,087837","2,06988","7,915721",
22/02/2005 16.00,"0,342177","11,653316","1,828253","8,852785","42,97924"
22/02/2005 17.00,"0,368639","15,092894","1,797838","12,341463",
22/02/2005 18.00,"0,316449","18,112251","1,742923","15,447271","32,722832"
22/02/2005 19.00,"0,243309","16,772476","1,636473","14,270105",
22/02/2005 20.00,"0,841292","18,428713","1,863736","15,578357","37,606831"
22/02/2005 21.00,"0,416787","18,230275","1,812201","15,458948",
22/02/2005 22.00,"0,376357","11,356311","1,155753","9,591274","39,072041"
22/02/2005 23.00,"0,208393","6,244932","1,189547","4,42185",
23/02/2005 0.00,"0,219787","6,067248","1,253756","4,145403","3,418803"
23/02/2005 1.00,,"6,705359","1,180253","4,896873",
23/02/2005 2.00,"0,039488",,,,"2,930403"
23/02/2005 3.00,"0,071839","14,88408","4,47432","8,020849",
23/02/2005 4.00,"0,003331","5,656107","1,403294","3,504254","2,930403"
23/02/2005 5.00,"0,007493","7,253979","1,586625","4,821595",
23/02/2005 6.00,"0,007969","12,978825","1,329792","10,944951","1,953602"
23/02/2005 7.00,"0,079808","36,267293","3,572021","30,804975",
23/02/2005 8.00,"0,399277","64,169091","13,019952","44,212016","3,907204"
23/02/2005 9.00,"1,594966","103,909703","31,218844","56,022651",
23/02/2005 10.00,"4,924053","36,114257","7,779368","24,188425","24,42001"
23/02/2005 11.00,"2,525421","23,584175","5,048817","15,84442",
23/02/2005 12.00,"1,075086","18,432603","3,238306","13,47061","21,97802"
23/02/2005 13.00,"0,322562","15,654483","3,429241","10,397247",
23/02/2005 14.00,"0,221226","17,302938","3,561883","11,843082","16,11721"
23/02/2005 15.00,"0,035205","11,392625","2,075794","8,211636",
23/02/2005 16.00,"0,003331","11,858238","2,304748","8,32585","10,25641"
23/02/2005 17.00,"0,255481","17,847668","3,163114","13,000781",
23/02/2005 18.00,"0,199817","21,099167","2,189002","17,75099","12,21001"
23/02/2005 19.00,"0,019982","31,423069","2,936695","26,933426",
23/02/2005 20.00,"0,265948","36,63692","2,948523","32,13271","21,48962"
23/02/2005 21.00,"0,326368","46,394068","3,448673","41,128264",
23/02/2005 22.00,"0,255481","30,772015","2,140847","27,504501","27,35042"
23/02/2005 23.00,"0,300083","30,368659","2,20252","27,00612",
24/02/2005 0.00,"0,035205","21,996681","1,574799","19,592664","23,44322"
24/02/2005 1.00,"0,331007","27,236459","1,396535","25,109913",
24/02/2005 2.00,"0,573166","19,24579","0,985094","17,763967","22,954821"
24/02/2005 3.00,"1,375287","17,216041","1,107597","15,526437",
24/02/2005 4.00,"0,336241","11,122855","0,760363","10,096148","17,582411"
24/02/2005 5.00,"0,290568","7,770175","1,014663","6,234978",
24/02/2005 6.00,"0,182215","16,392462","1,283325","14,466075","8,791209"
24/02/2005 7.00,"0,459579","61,035626","10,258146","45,319083",
24/02/2005 8.00,"4,350413","202,327833","82,997937","74,965081","25,39682"
24/02/2005 9.00,"9,528757","333,415697","155,544172","94,696636",
24/02/2005 10.00,"7,796418","167,894665","56,24581","81,604982","66,42247"
24/02/2005 11.00,"4,938327","43,995961","8,443419","31,055466",
24/02/2005 12.00,"1,917884","18,631041","2,365576","15,009882","41,514042"
24/02/2005 13.00,"1,653841","22,214571","3,212116","17,295444",
24/02/2005 14.00,"0,904766","19,826847","3,054973","15,147456","34,18803"
24/02/2005 15.00,"0,329104","17,729643","2,930782","13,239584",
24/02/2005 16.00,"0,297823","15,028046","1,850219","12,196097","21,001221"
24/02/2005 17.00,"0,334932","10,261664","2,01243","7,177233",
24/02/2005 18.00,"0,275463","8,858336","1,682094","6,280403","14,16361"
24/02/2005 19.00,"0,173175","12,926945","1,433708","10,733396",
24/02/2005 20.00,"0,98279","38,728954","3,309272","33,671983","11,23321"
24/02/2005 21.00,"1,739001","57,847655","3,865184","51,949917",
24/02/2005 22.00,"0,335289","77,262065","6,252726","67,709979","27,83882"
24/02/2005 23.00,"1,314271","123,543303","34,11161","71,225915",
25/02/2005 0.00,"1,366129","93,260229","20,011918","62,582091","44,444431"
25/02/2005 1.00,,"49,383574","2,831933","45,067293",
25/02/2005 2.00,"0,160164",,,,"53,724041"
25/02/2005 3.00,"0,092794","21,481778","1,295997","19,505707",
25/02/2005 4.00,"0,087891","12,855613","1,111821","11,231776","42,490841"
25/02/2005 5.00,"0,074272","8,723452","1,099992","7,046148",
25/02/2005 6.00,"0,031779","10,146232","1,142236","8,398531","26,37361"
25/02/2005 7.00,"0,002542","23,005719","1,772493","20,298709",
25/02/2005 8.00,"0,114221","62,739832","7,950027","50,570277","33,211231"
25/02/2005 9.00,"0,121304","43,444751","5,930838","34,363743",
25/02/2005 10.00,"0,114766","32,423064","4,399128","25,68747","42,002441"
25/02/2005 11.00,"0,117854","18,542847","2,669722","14,454399",
25/02/2005 12.00,"0,113677","17,343144","2,484701","13,538097","53,235641"
25/02/2005 13.00,"0,127478","20,582985","3,21465","15,658825",
25/02/2005 14.00,"0,129112","18,750362","2,875865","14,345376","52,74725"
25/02/2005 15.00,"0,129838","16,583117","2,276867","13,096823",
25/02/2005 16.00,"0,117672","17,747801","2,227022","14,338886","43,46764"
25/02/2005 17.00,"0,073908","23,186001","2,812501","18,881437",
25/02/2005 18.00,"0,05248","36,413849","3,600746","30,907517","22,954821"
25/02/2005 19.00,"0,083895","41,875398","3,926012","35,873171",
25/02/2005 20.00,"0,113132","38,303534","3,096372","33,573343","31,25762"
25/02/2005 21.00,"0,108229","48,69491","3,842372","42,825873",
25/02/2005 22.00,"0,106232","31,153304","2,107898","27,936691","22,46641"
25/02/2005 23.00,"0,042129","22,767081","1,390621","20,64654",
26/02/2005 0.00,"6,351517","48,531491","1,880633","45,675996","26,86202"
26/02/2005 1.00,"2,411533","17,28997","1,179409","15,582254",
26/02/2005 2.00,"0,79537","11,299243","0,907367","9,955977","18,07081"
26/02/2005 3.00,"1,078108","11,375765","1,019733","9,817106",
26/02/2005 4.00,"0,884532","9,19555","0,937783","7,763871","15,14041"
26/02/2005 5.00,"0,161072","8,371971","0,941162","7,004616",
26/02/2005 6.00,"0,164159","8,565221","1,200531","6,726873","13,18681"
26/02/2005 7.00,"0,127841","8,688433","1,305291","6,689233",
26/02/2005 8.00,"0,128386","11,141013","1,421035","8,965701","13,18681"
26/02/2005 9.00,"0,729271","17,035762","3,537382","11,613352",
26/02/2005 10.00,"1,559869","8,186503","1,926256","5,233022","14,16361"
26/02/2005 11.00,"0,975509","4,233325","1,180253","2,452977",
26/02/2005 12.00,"0,130929","5,078953","1,374569","2,970829","13,67521"
26/02/2005 13.00,"0,128023","5,453779","1,519883","3,12268",
26/02/2005 14.00,"0,129294","10,792125","2,193227","7,430317","8,302809"
26/02/2005 15.00,"0,128204","5,133425","1,225876","3,273235",
26/02/2005 16.00,"0,201385","5,250153","1,050147","3,64053","6,837607"
26/02/2005 17.00,"0,372263","5,896046","1,140546","4,179148",
26/02/2005 18.00,"0,135832","4,946661","1,219961","3,085041","5,860806"
26/02/2005 19.00,"0,139826","6,31886","1,12027","4,602255",
26/02/2005 20.00,"0,139826","9,335623","1,539314","6,97736","6,349206"
26/02/2005 21.00,"0,139644","12,262895","1,469192","10,014381",
26/02/2005 22.00,"0,1391","16,397651","1,560436","14,011822","10,25641"
26/02/2005 23.00,"0,164341","11,916603","1,121958","10,236308",
27/02/2005 0.00,"0,130929","6,3448","0,94792","4,892978","6,349206"
27/02/2005 1.00,,"5,574397","0,957213","4,107765",
27/02/2005 2.00,"0,303739",,,,"3,418803"
27/02/2005 3.00,"1,342842","6,543237","1,219961","4,673637",
27/02/2005 4.00,"1,19719","7,360332","1,182788","5,548404","3,418803"
27/02/2005 5.00,"0,595043","6,9025","1,099148","5,218745",
27/02/2005 6.00,"1,419219","9,200737","1,37288","7,098063","1,953602"
27/02/2005 7.00,"1,30554","17,21215","1,712509","14,593274",
27/02/2005 8.00,"1,989394","15,986509","2,352904","12,382995","1,953602"
27/02/2005 9.00,"1,911239","12,470412","2,054672","9,322615",
27/02/2005 10.00,"1,99117","8,554844","2,017499","5,461446","5,860806"
27/02/2005 11.00,"0,850822","6,37074","1,442157","4,15968",
27/02/2005 12.00,"0,614581","6,815601","1,573953","4,402382","10,74481"
27/02/2005 13.00,"1,213175","7,076293","1,392312","4,947489",
27/02/2005 14.00,"1,294883","6,475794","0,992697","4,985127","11,72161"
27/02/2005 15.00,"1,293106","6,111345","0,95299","4,651573",
27/02/2005 16.00,"1,296659","6,148957","1,334861","4,102575","11,23321"
27/02/2005 17.00,"1,303764","6,308485","1,336551","4,259617",
27/02/2005 18.00,"1,016012","5,723549","0,828797","4,490638","7,814408"
27/02/2005 19.00,"0,898781","6,68331","1,013818","5,133085",
27/02/2005 20.00,"1,154559","8,805161","1,472572","6,560745","16,60561"
27/02/2005 21.00,"1,218504","9,90759","1,464123","7,678211",
27/02/2005 22.00,"1,017789","16,606462","1,562126","14,219478","18,55921"
27/02/2005 23.00,"0,303739","26,938148","1,59085","24,512891",
28/02/2005 0.00,"0,055065","25,524454","1,568884","23,131969","21,48962"
28/02/2005 1.00,"0,650106","9,96725","1,253756","8,048105",
28/02/2005 2.00,"1,127916","5,833793","0,934402","4,472468","22,46641"
28/02/2005 3.00,"0,241571","11,950325","1,306136","9,952084",
28/02/2005 4.00,"0,120786","10,015237","0,851607","8,713915","21,97802"
28/02/2005 5.00,"0,294858","7,349955","0,901454","5,970212",
28/02/2005 6.00,"0,142101","9,73639","1,042544","8,141552","14,16361"
28/02/2005 7.00,"0,152758","19,804801","1,581556","17,388881",
28/02/2005 8.00,"0,328607","21,051176","1,966808","18,044313","16,11721"
28/02/2005 9.00,"0,1048","18,614179","2,73731","14,42195",
28/02/2005 10.00,"0,959173","12,191562","2,401905","8,510147","25,88522"
28/02/2005 11.00,"1,301988","9,029536","1,734475","6,371254",
28/02/2005 12.00,"1,309093","9,120325","1,502987","6,817723","17,094"
28/02/2005 13.00,"1,296659","12,134494","1,96005","9,131828",
28/02/2005 14.00,"1,444087","8,767548","1,660973","6,222","25,39682"
28/02/2005 15.00,"2,564896","7,683278","1,440467","5,475721",
28/02/2005 16.00,"1,452969","7,2021","1,508056","4,890381","21,97802"
28/02/2005 17.00,"1,147455","8,823319","1,56297","6,42836",
28/02/2005 18.00,"1,158112","6,435587","1,390621","4,303744","11,23321"
28/02/2005 19.00,"2,387272","7,183942","1,376259","5,074679",
28/02/2005 20.00,"2,810019","6,892123","1,039165","5,300509","14,65201"
28/02/2005 21.00,"3,286051","6,270872","1,241083","4,368637",
28/02/2005 22.00,"3,410388","8,095715","1,223341","6,222","14,65201"
28/02/2005 23.00,"4,371336","6,914172","1,185323","5,098042",
01/03/2005 0.00,"3,312695","6,001103","1,328102","3,965","16,11721"
01/03/2005 1.00,,"4,40712","0,894695","3,082446",
01/03/2005 2.00,"3,029063",,,,"12,21001"
01/03/2005 3.00,"3,008596","4,678188","0,938627","3,239488",
01/03/2005 4.00,"3,036506","5,225511","1,168427","3,43417","16,60561"
01/03/2005 5.00,"2,798348","5,206056","1,03832","3,624957",
01/03/2005 6.00,"3,079299","7,321421","1,116045","5,701551","17,582411"
01/03/2005 7.00,"2,770439","7,617132","1,291774","5,637956",
01/03/2005 8.00,"2,162022","5,678154","1,072113","4,035085","11,72161"
01/03/2005 9.00,"2,850445","6,567878","1,323879","4,538658",
01/03/2005 10.00,"2,906262","6,277358","1,219961","4,407575","11,23321"
01/03/2005 11.00,"3,060693","6,420025","1,36274","4,330999",
01/03/2005 12.00,"2,932312","6,256605","1,488624","3,974084","10,74481"
01/03/2005 13.00,"2,49693","5,730034","1,320499","3,705425",
01/03/2005 14.00,"2,917426","7,430368","1,48609","5,152553","14,16361"
01/03/2005 15.00,"2,874633","6,445964","1,33993","4,392",
01/03/2005 16.00,"2,389015","6,119127","1,251221","4,201213","15,62881"
01/03/2005 17.00,"2,342501","7,567847","1,711663","4,943594",
01/03/2005 18.00,"1,531278","5,593852","1,247842","3,680766","12,69841"
01/03/2005 19.00,"1,440109","4,732661","1,056906","3,112298",
01/03/2005 20.00,"1,460575","5,295548","1,121114","3,576935","13,67521"
01/03/2005 21.00,"1,373126","4,477156","1,242773","2,571085",
01/03/2005 22.00,"1,345217","6,076326","1,192926","4,247934","11,23321"
01/03/2005 23.00,"1,397314","4,798806","1,116891","3,086339",
02/03/2005 0.00,"1,615005","4,994648","0,827952","3,726192","10,25641"
02/03/2005 1.00,"2,221561","6,041308","1,024802","4,47117",
02/03/2005 2.00,"2,083877","9,177391","1,805442","6,41019","14,16361"
02/03/2005 3.00,"1,546162","4,765084","0,901454","3,383554",
02/03/2005 4.00,"2,007591","5,580881","1,100838","3,948127","8,302809"
02/03/2005 5.00,"1,655876","4,534224","0,770503","3,417297",
02/03/2005 6.00,"1,994568","5,521221","1,02818","3,945533","11,72161"
02/03/2005 7.00,"1,423363","8,740312","1,161666","6,961787",
02/03/2005 8.00,"1,397314","11,764857","1,418501","9,593871","15,14041"
02/03/2005 9.00,"1,38429","11,715571","1,625489","9,226574",
02/03/2005 10.00,"1,361962","11,753184","1,486934","9,477063","21,001221"
02/03/2005 11.00,"1,441969","9,150155","1,546073","6,781382",
02/03/2005 12.00,"1,410339","10,797314","1,987929","7,750892","27,83882"
02/03/2005 13.00,"1,410339","11,688334","2,187314","8,336232",
02/03/2005 14.00,"1,412199","7,658634","1,435399","5,45885","26,37361"
02/03/2005 15.00,"1,456853","9,751953","1,812201","6,974766",
02/03/2005 16.00,"1,41592","12,030735","2,437389","8,294699","22,46641"
02/03/2005 17.00,"1,406618","9,624849","1,837547","6,808637",
02/03/2005 18.00,"1,160955","8,645633","1,511435","6,329722","15,62881"
02/03/2005 19.00,"0,509497","18,217305","1,30867","16,219506",
02/03/2005 20.00,"0,233445","29,835593","2,252368","26,396115","20,02442"
02/03/2005 21.00,"0,511171","29,600838","2,255746","26,156007",
02/03/2005 22.00,"0,525746","32,205172","2,181401","28,876342","27,83882"
02/03/2005 23.00,"0,101838","27,431004","2,176332","24,106668",
03/03/2005 0.00,"0,11815","22,030407","1,651679","19,508307","32,722832"
03/03/2005 1.00,,"11,648129","1,226721","9,771679",
03/03/2005 2.00,"0,137003",,,,"27,35042"
03/03/2005 3.00,"0,046764","11,042442","1,142236","9,29536",
03/03/2005 4.00,"0,046638","9,0023","1,067888","7,36802","23,93162"
03/03/2005 5.00,"0,046701","8,22671","1,03663","6,639913",
03/03/2005 6.00,"0,0443","10,099541","1,164202","8,318062","29,30402"
03/03/2005 7.00,"0,044868","15,430107","1,14477","13,682162",
03/03/2005 8.00,"0,044553","36,607074","4,002049","30,484411","26,37361"
03/03/2005 9.00,"1,124071","34,64997","5,618246","26,043084",
03/03/2005 10.00,"1,048114","14,623388","2,284472","11,124055","29,30402"
03/03/2005 11.00,"0,308255","11,495085","1,774182","8,77751",
03/03/2005 12.00,"0,191096","10,680587","1,527486","8,341425","28,81562"
03/03/2005 13.00,"0,503583","12,277162","1,94822","9,292765",
03/03/2005 14.00,"1,313649","12,583248","2,113812","9,34468","20,51281"
03/03/2005 15.00,"8,513937","18,32236","2,688309","14,205207",
03/03/2005 16.00,"1,655015","19,870937","2,601291","15,888545","18,07081"
03/03/2005 17.00,"1,418043","23,361102","2,654515","19,299344",
03/03/2005 18.00,"1,440792","31,368596","2,236315","27,954854","16,60561"
03/03/2005 19.00,"1,444584","54,296534","3,07694","49,607261",
03/03/2005 20.00,"1,355482","67,816175","3,810268","62,009733","31,25762"
03/03/2005 21.00,"1,256776","68,48543","4,07386","62,274487",
03/03/2005 22.00,"1,116488","53,352332","2,587772","49,413879","50,305241"
03/03/2005 23.00,"0,061741","36,473483","1,666886","33,938035",
04/03/2005 0.00,"0,0637","28,185844","1,415966","26,030101","45,421242"
04/03/2005 1.00,"0,120257","21,337824","1,312895","19,335692",
04/03/2005 2.00,"0,063637","15,965758","1,290084","13,994946","32,722832"
04/03/2005 3.00,"0,044553","14,072174","1,198841","12,240222",
04/03/2005 4.00,"0,074885","7,111313","1,047613","5,506871","17,582411"
04/03/2005 5.00,"0,069324","7,719593","1,194617","5,889744",
04/03/2005 6.00,"0,255047","13,108523","1,089854","11,443329","10,25641"
04/03/2005 7.00,"0,596919","31,014552","1,568039","28,627151",
04/03/2005 8.00,"0,09972","33,607204","2,479631","29,821195","12,21001"
04/03/2005 9.00,"1,239714","32,935367","3,402206","27,731628",
04/03/2005 10.00,"1,423667","21,529769","2,582703","17,577081","23,93162"
04/03/2005 11.00,"0,78656","19,027913","2,640152","14,985225",
04/03/2005 12.00,"0,461813","13,373105","2,025103","10,271352","21,48962"
04/03/2005 13.00,"0,801662","15,825685","2,588617","11,859948",
04/03/2005 14.00,"1,186696","18,043511","3,120026","13,262949","29,79241"
04/03/2005 15.00,"0,24601","17,839886","2,141693","14,562116",
04/03/2005 16.00,"0,399316","21,047296","2,217728","17,654947","28,81562"
04/03/2005 17.00,"0,234509","22,508981","2,51427","18,662103",
04/03/2005 18.00,"0,338588","24,462223","1,985395","21,429141","23,44322"
04/03/2005 19.00,"0,116908","22,981091","1,921185","20,045617",
04/03/2005 20.00,"0,046511","19,321027","1,931325","16,367457","22,954821"
04/03/2005 21.00,"0,308382","19,88132","1,772493","17,17214",
04/03/2005 22.00,"0,46017","13,434064","1,451451","11,21361","25,88522"
04/03/2005 23.00,"0,33309","10,312246","1,272343","8,364785",
05/03/2005 0.00,"0,266738","7,662525","1,013818","6,110383","25,88522"
05/03/2005 1.00,,"6,148955","1,0662","4,515297",
05/03/2005 2.00,"0,015452",,,,"29,30402"
05/03/2005 3.00,"0,014697","5,168444","1,175184","3,36668",
05/03/2005 4.00,"0,034428","4,704128","0,832175","3,428977","37,606831"
05/03/2005 5.00,"0,032824","5,652216","1,215738","3,788488",
05/03/2005 6.00,"0,038929","7,222851","1,155753","5,452361","42,002441"
05/03/2005 7.00,"0,046072","13,804997","1,450605","11,586102",
05/03/2005 8.00,"0,05778","19,593392","2,236315","16,171488","61,05006"
05/03/2005 9.00,"0,050542","23,861722","2,808278","19,564118",
05/03/2005 10.00,"0,043303","16,27314","1,856978","13,431669","65,445663"
05/03/2005 11.00,"0,044656","13,575433","1,959204","10,575061",
05/03/2005 12.00,"0,059731","13,423687","1,546918","11,056566","52,25885"
05/03/2005 13.00,"0,034806","13,152619","1,779252","10,428394",
05/03/2005 14.00,"0,03147","14,131836","1,661817","11,588694","29,79241"
05/03/2005 15.00,"0,021682","10,901071","1,192926","9,076019",
05/03/2005 16.00,"0,027442","10,470477","1,152374","8,707424","19,0476"
05/03/2005 17.00,"0,018883","10,274633","1,382174","8,158424",
05/03/2005 18.00,"0,01155","9,567781","1,053527","7,955956","14,16361"
05/03/2005 19.00,"0,014225","25,488144","2,020034","22,402559",
05/03/2005 20.00,"0,042831","30,547641","1,793615","27,813385","16,11721"
05/03/2005 21.00,"0,008434","20,340449","1,714198","17,721146",
05/03/2005 22.00,"0,006042","11,409487","1,516504","9,087702","16,11721"
05/03/2005 23.00,"0,00258","24,774797","1,641542","22,270173",
06/03/2005 0.00,"0,03254","39,430601","3,097216","34,699892","18,07081"
06/03/2005 1.00,"0,050258","44,252762","3,349825","39,137321",
06/03/2005 2.00,"0,022941","49,610569","3,300824","44,574111","29,79241"
06/03/2005 3.00,"0,015893","43,448649","3,013576","38,849202",
06/03/2005 4.00,"0,046261","18,214711","1,457364","15,988484","36,141621"
06/03/2005 5.00,"0,019732","16,004666","1,195461","14,17925",
06/03/2005 6.00,"0,012431","17,437824","1,331482","15,404439","24,908421"
06/03/2005 7.00,"0,017026","13,31085","1,183634","11,501737",
06/03/2005 8.00,"0,006924","19,052556","1,553677","16,678949","12,69841"
06/03/2005 9.00,"0,018913","16,304268","1,082251","14,652973",
