TARANTO - Paolo VI -CISI,,,
,,,,,,,,,,,
,SO2,NO2,PM10
03/01/2011 9.00,"1,00122","17,488822","15,8"
03/01/2011 10.00,"0,86309","8,268094","15,8"
03/01/2011 11.00,"0,836909","5,998766","15,8"
03/01/2011 12.00,"1,012054","6,552307","15,8"
03/01/2011 13.00,"1,495962","6,225893","15,8"
03/01/2011 14.00,"2,917894","6,925446","15,8"
03/01/2011 15.00,"3,66452","7,80086","15,8"
03/01/2011 16.00,"7,469881","6,542573","15,8"
03/01/2011 17.00,"12,143742","6,426413","15,8"
03/01/2011 18.00,"11,099192","8,89821","15,8"
03/01/2011 19.00,"5,54147","8,166211","15,8"
03/01/2011 20.00,"3,10929","8,499765","15,8"
03/01/2011 21.00,"1,385819","12,754185","15,8"
03/01/2011 22.00,"0,899203","19,941146","15,8"
03/01/2011 23.00,"0,798088","19,825623","15,8"
04/01/2011 0.00,"0,560648","10,939112","15,8"
04/01/2011 1.00,"0,306957","7,98386","10,4"
04/01/2011 2.00,"0,261815",,"10,4"
04/01/2011 3.00,"0,334041","8,035127","10,4"
04/01/2011 4.00,"0,079448","4,651573","10,4"
04/01/2011 5.00,"0,136325","3,955915","10,4"
04/01/2011 6.00,"0,297928","4,628862","10,4"
04/01/2011 7.00,"0,318693","6,433553","10,4"
04/01/2011 8.00,"0,515507","12,691242","10,4"
04/01/2011 9.00,"0,411683","8,438115","10,4"
04/01/2011 10.00,"0,310568","7,681456","10,4"
04/01/2011 11.00,"1,642218","5,411478","10,4"
04/01/2011 12.00,"0,971427","4,778764","10,4"
04/01/2011 13.00,"1,176366","3,747606","10,4"
04/01/2011 14.00,"0,802601","3,972138","10,4"
04/01/2011 15.00,"0,769197","4,214842","10,4"
04/01/2011 16.00,"1,033721","6,863797","10,4"
04/01/2011 17.00,"1,250397","6,369956","10,4"
04/01/2011 18.00,"0,715028","9,17985","10,4"
04/01/2011 19.00,"1,149757","9,154275","10,4"
04/01/2011 20.00,"1,065321","5,743732","10,4"
04/01/2011 21.00,"1,027402","17,677661","10,4"
04/01/2011 22.00,"0,860381","11,068895","10,4"
04/01/2011 23.00,"0,761975","19,336992","10,4"
05/01/2011 0.00,"0,736696","19,494675","10,4"
05/01/2011 1.00,"1,194423","25,381168","19,700001"
05/01/2011 2.00,"1,205256","30,03534","19,700001"
05/01/2011 3.00,"0,852256","28,999647","19,700001"
05/01/2011 4.00,"1,278384","6,355679","19,700001"
05/01/2011 5.00,"1,890492","7,61267","19,700001"
05/01/2011 6.00,"4,247738","9,246041","19,700001"
05/01/2011 7.00,"4,261281","16,437551","19,700001"
05/01/2011 8.00,"6,218581","28,187182","19,700001"
05/01/2011 9.00,"6,299834","26,137193","19,700001"
05/01/2011 10.00,"6,001906","21,447325","19,700001"
05/01/2011 11.00,"5,944126","17,734125","19,700001"
05/01/2011 12.00,"5,029575","15,033897","19,700001"
05/01/2011 13.00,"3,734037","18,462224","19,700001"
05/01/2011 14.00,"3,686189","22,655001","19,700001"
05/01/2011 15.00,"3,174293","28,706977","19,700001"
05/01/2011 16.00,"3,843277","48,96741","19,700001"
05/01/2011 17.00,"4,227876","62,120684","19,700001"
05/01/2011 18.00,"2,213699","46,97581","19,700001"
05/01/2011 19.00,"2,613646","39,718107","19,700001"
05/01/2011 20.00,"1,456238","32,446791","19,700001"
05/01/2011 21.00,"1,114072","21,028117","19,700001"
05/01/2011 22.00,"1,231437","24,293566","19,700001"
05/01/2011 23.00,"1,053583","10,673048","19,700001"
06/01/2011 0.00,"0,810727","10,817111","19,700001"
06/01/2011 1.00,"0,818852","9,840467","18,79999"
06/01/2011 2.00,"0,694264",,"18,79999"
06/01/2011 3.00,"0,720446","12,517975","18,79999"
06/01/2011 4.00,"0,684333","9,934562","18,79999"
06/01/2011 5.00,"0,637386","10,063701","18,79999"
06/01/2011 6.00,"0,664471","8,132468","18,79999"
06/01/2011 7.00,"0,485714","9,797637","18,79999"
06/01/2011 8.00,"0,895592","7,190212","18,79999"
06/01/2011 9.00,"1,15831","15,757461","18,79999"
06/01/2011 10.00,"2,025914","24,253317","18,79999"
06/01/2011 11.00,"12,952664","30,453915","18,79999"
06/01/2011 12.00,"13,512411","33,254076","18,79999"
06/01/2011 13.00,"37,3503","29,99056","18,79999"
06/01/2011 14.00,"130,908748","37,367019","18,79999"
06/01/2011 15.00,"79,526143","16,937872","18,79999"
06/01/2011 16.00,"33,892521","17,490773","18,79999"
06/01/2011 17.00,"10,999882","23,234489","18,79999"
06/01/2011 18.00,"5,003394","30,303364","18,79999"
06/01/2011 19.00,"3,420761","32,58761","18,79999"
06/01/2011 20.00,"3,231171","49,234112","18,79999"
06/01/2011 21.00,"1,79028","40,315801","18,79999"
06/01/2011 22.00,"2,01508","41,572786","18,79999"
06/01/2011 23.00,"0,986776","19,250015","18,79999"
07/01/2011 0.00,"0,86941","19,724401","18,79999"
07/01/2011 1.00,"0,79899","19,034585","20,4"
07/01/2011 2.00,"0,809824","9,403084","20,4"
07/01/2011 3.00,"0,518215","8,38685","20,4"
07/01/2011 4.00,"0,546202","6,290786","20,4"
07/01/2011 5.00,"0,648221","10,922237","20,4"
07/01/2011 6.00,"0,544397","10,325861","20,4"
07/01/2011 7.00,"2,36808","44,515051","20,4"
07/01/2011 8.00,"6,798187","57,819549","20,4"
07/01/2011 9.00,"4,473441","53,408067","20,4"
07/01/2011 10.00,"6,157189","45,261342","20,4"
07/01/2011 11.00,"2,35183","15,926834","20,4"
07/01/2011 12.00,"1,932924","15,065695","20,4"
07/01/2011 13.00,"2,229949","17,865209","20,4"
07/01/2011 14.00,"2,222728","23,303283","20,4"
07/01/2011 15.00,"3,290756","23,673809","20,4"
07/01/2011 16.00,,"11,923544","20,4"
07/01/2011 17.00,,"22,887958","20,4"
07/01/2011 18.00,"2,664203","54,295827","20,4"
07/01/2011 19.00,"1,892297","44,283373","20,4"
07/01/2011 20.00,"1,188103","34,282637","20,4"
07/01/2011 21.00,"0,937121","30,008744","20,4"
07/01/2011 22.00,"1,318108","26,793257","20,4"
07/01/2011 23.00,"0,896494","18,147486","20,4"
08/01/2011 0.00,"1,241368","12,564695","20,4"
08/01/2011 1.00,,"8,986467","19,5"
08/01/2011 2.00,"2,041261",,"19,5"
08/01/2011 3.00,"1,36686","5,954637","19,5"
08/01/2011 4.00,"0,98497","5,751519","19,5"
08/01/2011 5.00,"1,101432","7,660042","19,5"
08/01/2011 6.00,"0,765586","9,46603","19,5"
08/01/2011 7.00,"0,742113","14,749667","19,5"
08/01/2011 8.00,"0,981358","22,290305","19,5"
08/01/2011 9.00,"0,901911","28,915921","19,5"
08/01/2011 10.00,"1,105947","20,573846","19,5"
08/01/2011 11.00,"0,795378","17,021587","19,5"
08/01/2011 12.00,"0,974135","22,477184","19,5"
08/01/2011 13.00,"1,368665","21,126108","19,5"
08/01/2011 14.00,"1,179977","15,143571","19,5"
08/01/2011 15.00,"0,985873","14,261011","19,5"
08/01/2011 16.00,"0,679819","12,004664","19,5"
08/01/2011 17.00,"0,81795","13,591958","19,5"
08/01/2011 18.00,"0,850451","17,298037","19,5"
08/01/2011 19.00,"0,674402","30,017175","19,5"
08/01/2011 20.00,"0,671693","26,738746","19,5"
08/01/2011 21.00,"0,673499","24,296146","19,5"
08/01/2011 22.00,"0,670791","37,462428","19,5"
08/01/2011 23.00,"0,841422","44,994615","19,5"
09/01/2011 0.00,"0,966914","21,906777","19,5"
09/01/2011 1.00,"1,705415","27,843882","40,5"
09/01/2011 2.00,"2,840252","30,384471","40,5"
09/01/2011 3.00,"7,279386","53,923983","40,5"
09/01/2011 4.00,"12,876826","54,729317","40,5"
09/01/2011 5.00,"17,401723","54,247798","40,5"
09/01/2011 6.00,"49,197028","61,604794","40,5"
09/01/2011 7.00,"81,205374","62,95717","40,5"
09/01/2011 8.00,"56,044855","49,320422","40,5"
09/01/2011 9.00,"87,263255","58,977894","40,5"
09/01/2011 10.00,"59,675067","38,447508","40,5"
09/01/2011 11.00,"29,317963","25,716667","40,5"
09/01/2011 12.00,"85,490124","55,43146","40,5"
09/01/2011 13.00,"100,323354","60,121959","40,5"
09/01/2011 14.00,"85,734783","52,227654","40,5"
09/01/2011 15.00,"63,41182","37,840103","40,5"
09/01/2011 16.00,"41,776793","38,860215","40,5"
09/01/2011 17.00,"22,06476","29,313732","40,5"
09/01/2011 18.00,"15,615963","19,467409","40,5"
09/01/2011 19.00,"13,522337","23,662797","40,5"
09/01/2011 20.00,"24,914943","36,528587","40,5"
09/01/2011 21.00,"25,089185","28,211176","40,5"
09/01/2011 22.00,"22,146008","26,315638","40,5"
09/01/2011 23.00,"16,665019","31,586295","40,5"
10/01/2011 0.00,"14,983095","40,081523","40,5"
10/01/2011 1.00,,"54,380186","31,29999"
10/01/2011 2.00,"23,06147",,"31,29999"
10/01/2011 3.00,"13,829298","26,477223","31,29999"
10/01/2011 4.00,"9,419958","24,684874","31,29999"
10/01/2011 5.00,"6,69346","12,301874","31,29999"
10/01/2011 6.00,"4,737064","13,497219","31,29999"
10/01/2011 7.00,"4,628726","28,921771","31,29999"
10/01/2011 8.00,"5,375353","48,096531","31,29999"
10/01/2011 9.00,"4,97992","44,012135","31,29999"
10/01/2011 10.00,,"16,786028","31,29999"
10/01/2011 11.00,,"19,57125","31,29999"
10/01/2011 12.00,"4,182736","23,959348","31,29999"
10/01/2011 13.00,"3,818902","25,065803","31,29999"
10/01/2011 14.00,"4,412953","28,429222","31,29999"
10/01/2011 15.00,"3,795429","25,356522","31,29999"
10/01/2011 16.00,"3,77015","26,049584","31,29999"
10/01/2011 17.00,"3,66723","34,824497","31,29999"
10/01/2011 18.00,"3,786401","53,061554","31,29999"
10/01/2011 19.00,"3,061441","24,215689","31,29999"
10/01/2011 20.00,"2,705733","20,478457","31,29999"
10/01/2011 21.00,"2,58927","27,137837","31,29999"
10/01/2011 22.00,"2,449334","31,311158","31,29999"
10/01/2011 23.00,"2,594686","25,119645","31,29999"
11/01/2011 0.00,"2,699413","15,383026","31,29999"
11/01/2011 1.00,"2,364469","13,249971","28,700001"
11/01/2011 2.00,"2,045776","10,270711","28,700001"
11/01/2011 3.00,"1,827295","7,527008","28,700001"
11/01/2011 4.00,"2,680454","5,59902","28,700001"
11/01/2011 5.00,"2,628994","10,113669","28,700001"
11/01/2011 6.00,"1,887784","16,614052","28,700001"
11/01/2011 7.00,"2,452042","23,919769","28,700001"
11/01/2011 8.00,"6,07052","51,116689","28,700001"
11/01/2011 9.00,"5,057562","55,122557","28,700001"
11/01/2011 10.00,"3,600421","24,496028","28,700001"
11/01/2011 11.00,"3,478541","18,468065","28,700001"
11/01/2011 12.00,"3,876682","20,40448","28,700001"
11/01/2011 13.00,"4,196278","18,333735","28,700001"
11/01/2011 14.00,"5,731061","24,094334","28,700001"
11/01/2011 15.00,"4,799357","24,65371","28,700001"
11/01/2011 16.00,"5,311253","38,603889","28,700001"
11/01/2011 17.00,"4,744285","37,366367","28,700001"
11/01/2011 18.00,"4,433718","41,759034","28,700001"
11/01/2011 19.00,"9,552672","72,178552","28,700001"
11/01/2011 20.00,"4,57546","39,878412","28,700001"
11/01/2011 21.00,"3,614866","21,751676","28,700001"
11/01/2011 22.00,"3,19596","20,640689","28,700001"
11/01/2011 23.00,"2,740942","17,770457","28,700001"
12/01/2011 0.00,"2,142377","22,836047","28,700001"
12/01/2011 1.00,,"8,948827","15,4"
12/01/2011 2.00,"3,358466",,"15,4"
12/01/2011 3.00,"1,659372","5,82485","15,4"
12/01/2011 4.00,"1,156504","4,835222","15,4"
12/01/2011 5.00,"1,529367","4,669096","15,4"
12/01/2011 6.00,"1,474295","4,34333","15,4"
12/01/2011 7.00,"1,282899","11,520553","15,4"
12/01/2011 8.00,"3,401802","31,833536","15,4"
12/01/2011 9.00,"2,481835","19,158527","15,4"
12/01/2011 10.00,"4,805678","25,53107","15,4"
12/01/2011 11.00,"6,489425","29,034675","15,4"
12/01/2011 12.00,"2,737331","8,46602","15,4"
12/01/2011 13.00,"2,11439","7,607477","15,4"
12/01/2011 14.00,"1,653052","6,339456","15,4"
12/01/2011 15.00,"2,02772","8,359594","15,4"
12/01/2011 16.00,"3,146432","8,445409","15,4"
12/01/2011 17.00,"1,711735","8,504956","15,4"
12/01/2011 18.00,"1,555548","18,926213","15,4"
12/01/2011 19.00,"1,377693","12,059825","15,4"
12/01/2011 20.00,"1,047264","5,21485","15,4"
12/01/2011 21.00,"1,260328","13,580279","15,4"
12/01/2011 22.00,"1,053583","10,473171","15,4"
12/01/2011 23.00,"1,041847","8,789839","15,4"
13/01/2011 0.00,"1,188103","12,974172","15,4"
13/01/2011 1.00,"1,270258","7,979319","19,29999"
13/01/2011 2.00,"1,15199","8,318062","19,29999"
13/01/2011 3.00,"1,179977","7,50819","19,29999"
13/01/2011 4.00,"1,240466","8,24668","19,29999"
13/01/2011 5.00,"1,592563","8,501712","19,29999"
13/01/2011 6.00,"1,386722","9,158434","19,29999"
13/01/2011 7.00,"1,371374","8,657455","19,29999"
13/01/2011 8.00,"1,830906","9,32651","19,29999"
13/01/2011 9.00,"1,737917","10,64839","19,29999"
13/01/2011 10.00,"1,392139","8,283669","19,29999"
13/01/2011 11.00,"2,329259","6,975413","19,29999"
13/01/2011 12.00,"2,522462","6,966978","19,29999"
13/01/2011 13.00,"2,656078","7,409552","19,29999"
13/01/2011 14.00,"3,694313","8,101968","19,29999"
13/01/2011 15.00,"4,027452","8,190222","19,29999"
13/01/2011 16.00,"3,837861","8,096775","19,29999"
13/01/2011 17.00,"7,483423","14,517991","19,29999"
13/01/2011 18.00,"1,673816","16,66597","19,29999"
13/01/2011 19.00,"2,03133","52,903204","19,29999"
13/01/2011 20.00,"3,468611","48,844103","19,29999"
13/01/2011 21.00,"1,4761","22,64785","19,29999"
13/01/2011 22.00,"1,384916","17,627697","19,29999"
13/01/2011 23.00,"1,765","12,773003","19,29999"
14/01/2011 0.00,"1,591661","25,714736","19,29999"
14/01/2011 1.00,,"41,0984","29,1"
14/01/2011 2.00,"3,806263",,"29,1"
14/01/2011 3.00,"1,226924","27,365614","29,1"
14/01/2011 4.00,"0,928093","7,509489","29,1"
14/01/2011 5.00,"0,947052","8,33104","29,1"
14/01/2011 6.00,"1,049069","16,991732","29,1"
14/01/2011 7.00,"1,212479","12,785982","29,1"
14/01/2011 8.00,"2,678649","32,175538","29,1"
14/01/2011 9.00,"14,881974","64,395218","29,1"
14/01/2011 10.00,"14,928023","60,785175","29,1"
14/01/2011 11.00,"17,299709","67,069475","29,1"
14/01/2011 12.00,"22,173101","67,869631","29,1"
14/01/2011 13.00,"28,704956","46,639031","29,1"
14/01/2011 14.00,"17,363811","26,646606","29,1"
14/01/2011 15.00,"34,219335","39,294373","29,1"
14/01/2011 16.00,"17,229291","52,092688","29,1"
14/01/2011 17.00,"8,195743","54,790307","29,1"
14/01/2011 18.00,"4,866166","39,48515","29,1"
14/01/2011 19.00,"3,848695","16,114371","29,1"
14/01/2011 20.00,"2,482738","14,512805","29,1"
14/01/2011 21.00,"1,371374","20,674437","29,1"
14/01/2011 22.00,"1,554645","23,959997","29,1"
14/01/2011 23.00,"1,63951","15,512167","29,1"
15/01/2011 0.00,"1,32172","12,383645","29,1"
15/01/2011 1.00,"1,477003","11,589347","30,6"
15/01/2011 2.00,"1,027402","22,287036","30,6"
15/01/2011 3.00,"1,043652","11,808041","30,6"
15/01/2011 4.00,"0,952468","12,379098","30,6"
15/01/2011 5.00,"0,980456","12,321993","30,6"
15/01/2011 6.00,"1,037333","7,273925","30,6"
15/01/2011 7.00,"3,358466","40,786915","30,6"
15/01/2011 8.00,"4,380452","44,997868","30,6"
15/01/2011 9.00,"4,374132","46,446302","30,6"
15/01/2011 10.00,"8,093725","45,548809","30,6"
15/01/2011 11.00,"4,491498","20,629657","30,6"
15/01/2011 12.00,"10,679374","17,794475","30,6"
15/01/2011 13.00,"5,886346","12,6828","30,6"
15/01/2011 14.00,"3,245615","7,911829","30,6"
15/01/2011 15.00,"1,848963","7,134404","30,6"
15/01/2011 16.00,"1,437279","6,703508","30,6"
15/01/2011 17.00,"1,143865","5,978648","30,6"
15/01/2011 18.00,"0,976845","7,336221","30,6"
15/01/2011 19.00,"0,854964","8,208391","30,6"
15/01/2011 20.00,"0,794476","8,406318","30,6"
15/01/2011 21.00,"0,697875","8,689254","30,6"
15/01/2011 22.00,"0,81795","8,446552","30,6"
15/01/2011 23.00,"0,838714","10,179857","30,6"
16/01/2011 0.00,"0,824269","10,842418","30,6"
16/01/2011 1.00,,"13,556917","19,700001"
16/01/2011 2.00,"1,629579",,"19,700001"
16/01/2011 3.00,"0,982261","13,99041","19,700001"
16/01/2011 4.00,"1,08157","14,452454","19,700001"
16/01/2011 5.00,"1,026499","13,224663","19,700001"
16/01/2011 6.00,"0,957885","12,268784","19,700001"
16/01/2011 7.00,"0,724959","10,540011","19,700001"
16/01/2011 8.00,"0,967816","11,429058","19,700001"
16/01/2011 9.00,"0,942537","11,269422","19,700001"
16/01/2011 10.00,"1,439988","9,43034","19,700001"
16/01/2011 11.00,"3,441526","7,921561","19,700001"
16/01/2011 12.00,"3,975089","9,127934","19,700001"
16/01/2011 13.00,"2,750873","8,501064","19,700001"
16/01/2011 14.00,"2,731011","7,698327","19,700001"
16/01/2011 15.00,"2,006052","6,706104","19,700001"
16/01/2011 16.00,"1,103239","7,617213","19,700001"
16/01/2011 17.00,"0,970525","7,644466","19,700001"
16/01/2011 18.00,"0,935315","9,578946","19,700001"
16/01/2011 19.00,"0,687944","9,728848","19,700001"
16/01/2011 20.00,"0,838714","9,833976","19,700001"
16/01/2011 21.00,"0,752946","9,737934","19,700001"
16/01/2011 22.00,"0,852256","9,64903","19,700001"
16/01/2011 23.00,"0,726765","8,503658","19,700001"
17/01/2011 0.00,"0,656345","9,598414","19,700001"
17/01/2011 1.00,"0,851353","9,190883","33,400002"
17/01/2011 2.00,"0,222092","7,808","33,400002"
17/01/2011 3.00,"0,322305","7,787882","33,400002"
17/01/2011 4.00,"0,506478","7,895604","33,400002"
17/01/2011 5.00,"0,520021","8,170104","33,400002"
17/01/2011 6.00,"0,362029","7,901445","33,400002"
17/01/2011 7.00,"0,543494","9,096785","33,400002"
17/01/2011 8.00,"0,901008","24,1138","33,400002"
17/01/2011 9.00,"6,849647","50,439188","33,400002"
17/01/2011 10.00,"13,876242","48,43788","33,400002"
17/01/2011 11.00,"14,627378","36,021124","33,400002"
17/01/2011 12.00,"17,51097","32,676521","33,400002"
17/01/2011 13.00,"28,606551","37,24113","33,400002"
17/01/2011 14.00,"70,472731","51,716289","33,400002"
17/01/2011 15.00,"82,755516","54,632606","33,400002"
17/01/2011 16.00,"102,915311","72,259009","33,400002"
17/01/2011 17.00,"41,74971","75,130568","33,400002"
17/01/2011 18.00,"15,905767","33,687566","33,400002"
17/01/2011 19.00,"10,753412","60,997385","33,400002"
17/01/2011 20.00,"7,169244","53,118645","33,400002"
17/01/2011 21.00,"4,681089","44,175018","33,400002"
17/01/2011 22.00,"3,152626","26,653089","33,400002"
17/01/2011 23.00,"1,871533","20,255231","33,400002"
18/01/2011 0.00,"1,121294","18,794478","33,400002"
18/01/2011 1.00,,"14,780811","34,799992"
18/01/2011 2.00,"1,551034",,"34,799992"
18/01/2011 3.00,"0,562453","10,601009","34,799992"
18/01/2011 4.00,"0,800796","8,480945","34,799992"
18/01/2011 5.00,"0,726765","14,174051","34,799992"
18/01/2011 6.00,"0,640095","12,026074","34,799992"
18/01/2011 7.00,"0,730376","20,15334","34,799992"
18/01/2011 8.00,"2,604617","42,759048","34,799992"
18/01/2011 9.00,"9,223145","53,529419","34,799992"
18/01/2011 10.00,"18,221487","68,444571","34,799992"
18/01/2011 11.00,"10,936685","47,325594","34,799992"
18/01/2011 12.00,"8,373597","39,991333","34,799992"
18/01/2011 13.00,"8,420543","32,947773","34,799992"
18/01/2011 14.00,"7,310985","38,01532","34,799992"
18/01/2011 15.00,"6,149966","35,977642","34,799992"
18/01/2011 16.00,"6,018156","36,770665","34,799992"
18/01/2011 17.00,"5,17222","47,660459","34,799992"
18/01/2011 18.00,"3,745774","31,057417","34,799992"
18/01/2011 19.00,"6,610402","70,504312","34,799992"
18/01/2011 20.00,"2,879073","45,582557","34,799992"
18/01/2011 21.00,"2,340094","44,833034","34,799992"
18/01/2011 22.00,"2,366274","43,058852","34,799992"
18/01/2011 23.00,"1,834517","31,30986","34,799992"
19/01/2011 0.00,"2,190226","22,856161","34,799992"
19/01/2011 1.00,"1,336164","20,718565",
19/01/2011 2.00,"1,097822","18,808759",
19/01/2011 3.00,"1,049972","27,20468",
19/01/2011 4.00,"2,062026","24,725103",
19/01/2011 5.00,"4,966378","28,785502",
19/01/2011 6.00,"7,692875","31,331274",
19/01/2011 7.00,"8,639927","41,773297",
19/01/2011 8.00,"11,790741","49,584545",
19/01/2011 9.00,"11,232805","48,954427",
19/01/2011 10.00,"8,112684","43,49557",
19/01/2011 11.00,"9,939075","44,761658",
19/01/2011 12.00,"27,722698","37,982874",
19/01/2011 13.00,"36,582914","39,644784",
19/01/2011 14.00,"21,446322","27,219614",
19/01/2011 15.00,"15,543736","34,397491",
19/01/2011 16.00,"12,339658","42,470261",
19/01/2011 17.00,"8,869242","24,708222",
19/01/2011 18.00,"9,503919","58,220589",
19/01/2011 19.00,"8,726597","60,605425",
19/01/2011 20.00,"7,15209","35,512377",
19/01/2011 21.00,"6,518315","44,714278",
19/01/2011 22.00,"6,788256","44,433941",
19/01/2011 23.00,"6,455119","33,642786",
20/01/2011 0.00,"6,162606","20,137775",
20/01/2011 1.00,,"21,704316",
20/01/2011 2.00,"3,599518",,
20/01/2011 3.00,"2,527878","12,98715",
20/01/2011 4.00,"2,954007","10,462797",
20/01/2011 5.00,"2,353635","12,027377",
20/01/2011 6.00,"2,312106","13,911241",
20/01/2011 7.00,"2,096333","25,547302",
20/01/2011 8.00,"5,055757","59,432799",
20/01/2011 9.00,"5,449384","60,162836",
20/01/2011 10.00,"4,524902","51,711111",
20/01/2011 11.00,"3,931753","41,174328",
20/01/2011 12.00,"3,362981","28,736824",
20/01/2011 13.00,"3,983214","16,699069",
20/01/2011 14.00,"3,699731","16,748383",
20/01/2011 15.00,"3,780984","19,507658",
20/01/2011 16.00,"4,490596","36,148979",
20/01/2011 17.00,"3,999465","36,373504",
20/01/2011 18.00,"3,425275","40,986147",
20/01/2011 19.00,"3,517362","32,863396",
20/01/2011 20.00,"3,72501","54,965524",
20/01/2011 21.00,"3,545349","55,219895",
20/01/2011 22.00,"3,844181","54,965524",
20/01/2011 23.00,"3,602226","36,229435",
21/01/2011 0.00,"2,956715","26,401297",
21/01/2011 1.00,"2,424055","14,903464",19
21/01/2011 2.00,"3,307006","12,248666",19
21/01/2011 3.00,"3,129152","9,626318",19
21/01/2011 4.00,"2,632605","6,486766",19
21/01/2011 5.00,"2,29405","6,395265",19
21/01/2011 6.00,"2,426763","6,835893",19
21/01/2011 7.00,"3,120124","21,928193",19
21/01/2011 8.00,"7,931219","48,443711",19
21/01/2011 9.00,"13,151274","57,546458",19
21/01/2011 10.00,"13,584627","49,914213",19
21/01/2011 11.00,"5,072008","34,887442",19
21/01/2011 12.00,"5,950444","25,49279",19
21/01/2011 13.00,"6,279972","16,830806",19
21/01/2011 14.00,"5,043117","17,649759",19
21/01/2011 15.00,"4,772273","11,816473",19
21/01/2011 16.00,"4,798455","20,2085",19
21/01/2011 17.00,"4,766856","22,200098",19
21/01/2011 18.00,"3,573336","29,606383",19
21/01/2011 19.00,"3,795429","16,98201",19
21/01/2011 20.00,"3,167973","12,592594",19
21/01/2011 21.00,"2,285021","8,724297",19
21/01/2011 22.00,"1,816462","9,28952",19
21/01/2011 23.00,"1,97987","9,830083",19
22/01/2011 0.00,"1,600689","6,961137",19
22/01/2011 1.00,,"5,835232",10
22/01/2011 2.00,"3,316937",,10
22/01/2011 3.00,"1,997927","4,691809",10
22/01/2011 4.00,"1,58805","4,820297",10
22/01/2011 5.00,"2,015983","4,681425",10
22/01/2011 6.00,"1,29283","10,523145",10
22/01/2011 7.00,"1,839032","17,121525",10
22/01/2011 8.00,"2,995536","14,700993",10
22/01/2011 9.00,"4,246836","14,98782",10
22/01/2011 10.00,"4,739772","14,579644",10
22/01/2011 11.00,"4,7488","18,164362",10
22/01/2011 12.00,"4,610669","17,656899",10
22/01/2011 13.00,"4,811094","16,974216",10
22/01/2011 14.00,"3,701536","15,146166",10
22/01/2011 15.00,"5,286877","11,769103",10
22/01/2011 16.00,"7,18098","15,186394",10
