,Regione Puglia,,,,
,ASM,,,,
Parm,SO2,NO2,NOX,CO,O3
,,,,,,,,,,
,,,,,,,,,
,,,,,,,,
,,,,,,,
,,,,,,,
21/03/2006 17.00,8,91,111,,
21/03/2006 18.00,19,55,74,,
21/03/2006 19.00,13,54,73,,
21/03/2006 20.00,10,26,44,,
21/03/2006 21.00,7,31,49,,
21/03/2006 22.00,6,35,53,,
21/03/2006 23.00,9,15,32,,
22/03/2006 0.00,6,11,28,,
22/03/2006 1.00,6,35,54,,
22/03/2006 2.00,6,40,60,,
22/03/2006 3.00,5,7,25,,
22/03/2006 4.00,3,10,27,,
22/03/2006 5.00,2,10,27,,
22/03/2006 6.00,7,12,30,,
22/03/2006 7.00,6,22,41,,
22/03/2006 8.00,7,115,181,,
22/03/2006 9.00,6,99,163,,
22/03/2006 10.00,8,36,55,,
22/03/2006 11.00,9,46,66,,
22/03/2006 12.00,10,75,101,,
22/03/2006 13.00,9,118,164,,
22/03/2006 14.00,15,48,67,,
22/03/2006 15.00,10,84,114,,
22/03/2006 16.00,8,76,97,,
22/03/2006 17.00,7,56,75,,
22/03/2006 18.00,5,99,141,,
22/03/2006 19.00,5,80,100,,
22/03/2006 20.00,3,45,63,,
22/03/2006 21.00,4,51,70,,
22/03/2006 22.00,7,68,89,,
22/03/2006 23.00,8,82,102,,
23/03/2006 0.00,9,37,55,,
23/03/2006 1.00,,25,43,,
23/03/2006 2.00,6,,,,
23/03/2006 3.00,7,28,46,,
23/03/2006 4.00,7,30,47,,
23/03/2006 5.00,8,25,42,,
23/03/2006 6.00,5,17,34,,
23/03/2006 7.00,7,27,46,,
23/03/2006 8.00,5,33,53,,
23/03/2006 9.00,5,46,68,,
23/03/2006 10.00,8,47,68,,
23/03/2006 11.00,6,44,64,,
23/03/2006 12.00,8,42,61,,
23/03/2006 13.00,4,45,66,,
23/03/2006 14.00,7,40,59,,
23/03/2006 15.00,6,34,52,,
23/03/2006 16.00,6,34,52,,
23/03/2006 17.00,4,37,55,,
23/03/2006 18.00,4,49,68,,
23/03/2006 19.00,7,32,49,,
23/03/2006 20.00,6,28,45,,
23/03/2006 21.00,7,24,41,,
23/03/2006 22.00,6,16,34,,
23/03/2006 23.00,5,16,33,,
24/03/2006 0.00,3,17,35,,
24/03/2006 1.00,2,15,32,,
24/03/2006 2.00,1,13,31,,
24/03/2006 3.00,4,12,30,,
24/03/2006 4.00,5,11,28,,
24/03/2006 5.00,3,10,28,,
24/03/2006 6.00,4,11,28,,
24/03/2006 7.00,6,19,37,,
24/03/2006 8.00,8,34,53,,
24/03/2006 9.00,6,48,68,,
24/03/2006 10.00,3,39,58,,
24/03/2006 11.00,9,44,64,,
24/03/2006 12.00,5,51,70,,
24/03/2006 13.00,8,57,76,,
24/03/2006 14.00,9,60,79,,
24/03/2006 15.00,10,52,71,,
24/03/2006 16.00,8,40,57,,
24/03/2006 17.00,7,51,69,,
24/03/2006 18.00,7,57,75,,
24/03/2006 19.00,3,70,88,,
24/03/2006 20.00,5,94,112,,
24/03/2006 21.00,5,78,96,,
24/03/2006 22.00,6,85,102,,
24/03/2006 23.00,6,65,85,,
25/03/2006 0.00,1,19,37,,
25/03/2006 1.00,,25,42,,
25/03/2006 2.00,5,30,48,,
25/03/2006 3.00,4,30,47,,
25/03/2006 4.00,3,28,46,,
25/03/2006 5.00,4,27,45,,
25/03/2006 6.00,4,19,37,,
25/03/2006 7.00,3,39,65,,
25/03/2006 8.00,4,92,137,,
25/03/2006 9.00,5,68,90,,
25/03/2006 10.00,6,52,72,,
25/03/2006 11.00,7,45,64,,
25/03/2006 12.00,8,36,54,,
25/03/2006 13.00,6,42,60,,
25/03/2006 14.00,7,31,49,,
25/03/2006 15.00,7,26,44,,
25/03/2006 16.00,6,21,39,,
25/03/2006 17.00,8,24,41,,
25/03/2006 18.00,7,33,51,,
25/03/2006 19.00,8,41,59,,
25/03/2006 20.00,6,43,61,,
25/03/2006 21.00,3,20,38,,
25/03/2006 22.00,2,31,49,,
25/03/2006 23.00,4,64,82,,
26/03/2006 0.00,6,48,66,,
26/03/2006 1.00,5,44,63,,
26/03/2006 2.00,4,32,50,,
26/03/2006 3.00,4,30,48,,
26/03/2006 4.00,4,25,42,,
26/03/2006 5.00,5,15,32,,
26/03/2006 6.00,1,19,36,,
26/03/2006 7.00,2,31,49,,
26/03/2006 8.00,5,40,58,,
26/03/2006 9.00,4,23,41,,
26/03/2006 10.00,5,17,34,,
26/03/2006 11.00,8,20,38,,
26/03/2006 12.00,6,19,36,,
26/03/2006 13.00,6,16,33,,
26/03/2006 14.00,7,16,34,,
26/03/2006 15.00,6,12,29,,
26/03/2006 16.00,7,15,33,,
26/03/2006 17.00,9,18,35,,
26/03/2006 18.00,8,18,36,,
26/03/2006 19.00,6,35,52,,
26/03/2006 20.00,5,58,76,,
26/03/2006 21.00,5,72,90,,
26/03/2006 22.00,6,75,93,,
26/03/2006 23.00,6,89,117,,
27/03/2006 0.00,6,74,95,,
27/03/2006 1.00,,53,72,,
27/03/2006 2.00,2,33,51,,
27/03/2006 3.00,3,21,39,,
27/03/2006 4.00,3,41,60,,
27/03/2006 5.00,5,28,45,,
27/03/2006 6.00,4,41,60,,
27/03/2006 7.00,2,74,103,,
27/03/2006 8.00,3,115,214,,
27/03/2006 9.00,4,183,416,,
27/03/2006 10.00,10,147,182,,
27/03/2006 11.00,10,100,123,,
27/03/2006 12.00,6,83,103,,
27/03/2006 13.00,11,75,94,,
27/03/2006 14.00,11,57,75,,
27/03/2006 15.00,11,53,72,,
27/03/2006 16.00,9,55,75,,
27/03/2006 17.00,8,59,79,,
27/03/2006 18.00,10,92,113,,
27/03/2006 19.00,7,87,105,,
27/03/2006 20.00,7,95,113,,
27/03/2006 21.00,6,148,209,,
27/03/2006 22.00,9,118,164,,
27/03/2006 23.00,8,55,72,,
28/03/2006 0.00,7,28,46,,
28/03/2006 1.00,6,34,54,,
28/03/2006 2.00,7,25,42,,
28/03/2006 3.00,7,36,56,,
28/03/2006 4.00,7,33,51,,
28/03/2006 5.00,7,45,69,,
28/03/2006 6.00,4,57,79,,
28/03/2006 7.00,5,85,199,,
28/03/2006 8.00,8,127,448,,
28/03/2006 9.00,16,154,355,,
28/03/2006 10.00,16,189,385,,
28/03/2006 11.00,18,169,210,,
28/03/2006 12.00,16,152,181,,
28/03/2006 13.00,19,131,158,,
28/03/2006 14.00,18,86,105,,
28/03/2006 15.00,10,66,84,,
28/03/2006 16.00,12,67,85,,
28/03/2006 17.00,10,81,100,,
28/03/2006 18.00,10,108,129,,
28/03/2006 19.00,15,56,78,,
28/03/2006 20.00,31,107,141,,
28/03/2006 21.00,33,42,60,,
28/03/2006 22.00,22,37,56,,
28/03/2006 23.00,18,40,58,,
29/03/2006 0.00,15,18,36,,
29/03/2006 1.00,,24,42,,
29/03/2006 2.00,10,23,40,,
29/03/2006 3.00,6,24,42,,
29/03/2006 4.00,5,16,34,,
29/03/2006 5.00,5,19,37,,
29/03/2006 6.00,9,19,37,,
29/03/2006 7.00,10,33,51,,
29/03/2006 8.00,9,41,60,,
29/03/2006 9.00,10,36,54,,
29/03/2006 10.00,9,32,50,,
29/03/2006 11.00,9,49,68,,
29/03/2006 12.00,3,65,84,,
29/03/2006 13.00,10,90,112,,
29/03/2006 14.00,10,65,86,,
29/03/2006 15.00,9,53,72,,
29/03/2006 16.00,10,67,85,,
29/03/2006 17.00,12,58,78,,
29/03/2006 18.00,12,55,76,,
29/03/2006 19.00,6,100,122,,
29/03/2006 20.00,7,116,136,,
29/03/2006 21.00,6,84,102,,
29/03/2006 22.00,7,40,58,,
29/03/2006 23.00,6,28,45,,
30/03/2006 0.00,4,29,46,,
30/03/2006 1.00,5,24,42,,
30/03/2006 2.00,5,25,42,,
30/03/2006 3.00,4,15,32,,
30/03/2006 4.00,6,12,29,,
30/03/2006 5.00,6,13,30,,
30/03/2006 6.00,3,21,38,,
30/03/2006 7.00,1,41,61,,
30/03/2006 8.00,5,57,79,,
30/03/2006 9.00,5,56,77,,
30/03/2006 10.00,11,63,83,,
30/03/2006 11.00,10,61,80,,
30/03/2006 12.00,8,55,74,,
30/03/2006 13.00,9,45,65,,
30/03/2006 14.00,8,36,57,,
30/03/2006 15.00,10,42,63,,
30/03/2006 16.00,11,48,70,,
30/03/2006 17.00,8,56,79,,
30/03/2006 18.00,9,72,94,,
30/03/2006 19.00,9,95,116,,
30/03/2006 20.00,9,117,142,,
30/03/2006 21.00,8,87,109,,
30/03/2006 22.00,6,78,97,,
30/03/2006 23.00,6,48,66,,
31/03/2006 0.00,5,25,43,,
31/03/2006 1.00,,18,36,,
31/03/2006 2.00,3,19,37,,
31/03/2006 3.00,7,38,55,,
31/03/2006 4.00,5,70,102,,
31/03/2006 5.00,6,38,58,,
31/03/2006 6.00,5,93,145,,
31/03/2006 7.00,5,113,282,,
31/03/2006 8.00,7,169,479,,
31/03/2006 9.00,10,141,210,,
31/03/2006 10.00,10,92,117,,
31/03/2006 11.00,12,84,106,,
31/03/2006 12.00,12,85,107,,
31/03/2006 13.00,9,61,81,,
31/03/2006 14.00,13,54,75,,
31/03/2006 15.00,13,50,71,,
31/03/2006 16.00,14,59,81,,
31/03/2006 17.00,10,61,84,,
31/03/2006 18.00,11,59,82,,
31/03/2006 19.00,10,129,160,,
31/03/2006 20.00,6,179,261,,
31/03/2006 21.00,4,155,217,,
31/03/2006 22.00,3,124,190,,
31/03/2006 23.00,9,81,99,,
01/04/2006 0.00,7,66,85,,
01/04/2006 1.00,5,53,72,,
01/04/2006 2.00,7,45,62,,
01/04/2006 3.00,6,39,56,,
01/04/2006 4.00,6,40,58,,
01/04/2006 5.00,4,45,62,,
01/04/2006 6.00,5,80,111,,
01/04/2006 7.00,4,108,210,,
01/04/2006 8.00,4,127,263,,
01/04/2006 9.00,6,76,100,,
01/04/2006 10.00,10,56,75,,
01/04/2006 11.00,13,67,86,,
01/04/2006 12.00,11,51,69,,
01/04/2006 13.00,11,50,70,,
01/04/2006 14.00,11,36,56,,
01/04/2006 15.00,14,27,47,,
01/04/2006 16.00,11,30,51,,
01/04/2006 17.00,12,33,54,,
01/04/2006 18.00,11,52,73,,
01/04/2006 19.00,9,96,117,,
01/04/2006 20.00,8,131,157,,
01/04/2006 21.00,9,118,172,,
01/04/2006 22.00,8,60,78,,
01/04/2006 23.00,8,15,32,,
02/04/2006 0.00,5,43,60,,
02/04/2006 1.00,,90,110,,
02/04/2006 2.00,9,61,79,,
02/04/2006 3.00,8,57,75,,
02/04/2006 4.00,8,40,57,,
02/04/2006 5.00,8,40,59,,
02/04/2006 6.00,6,53,75,,
02/04/2006 7.00,5,53,72,,
02/04/2006 8.00,6,65,87,,
02/04/2006 9.00,7,63,83,,
02/04/2006 10.00,10,25,43,,
02/04/2006 11.00,10,27,44,,
02/04/2006 12.00,11,24,43,,
02/04/2006 13.00,3,23,42,,
02/04/2006 14.00,9,20,40,,
02/04/2006 15.00,9,15,35,,
02/04/2006 16.00,11,17,37,,
02/04/2006 17.00,9,18,39,,
02/04/2006 18.00,9,21,41,,
02/04/2006 19.00,7,24,43,,
02/04/2006 20.00,7,21,39,,
02/04/2006 21.00,7,15,32,,
02/04/2006 22.00,5,19,36,,
02/04/2006 23.00,4,27,44,,
03/04/2006 0.00,4,27,45,,
03/04/2006 1.00,6,25,42,,
03/04/2006 2.00,5,35,52,,
03/04/2006 3.00,4,39,57,,
03/04/2006 4.00,5,34,52,,
03/04/2006 5.00,6,22,40,,
03/04/2006 6.00,7,36,55,,
03/04/2006 7.00,6,42,60,,
03/04/2006 8.00,5,79,106,,
03/04/2006 9.00,6,54,74,,
03/04/2006 10.00,6,45,63,,
03/04/2006 11.00,7,58,78,,
03/04/2006 12.00,9,44,63,,
03/04/2006 13.00,11,41,60,,
03/04/2006 14.00,11,36,55,,
03/04/2006 15.00,10,32,50,,
03/04/2006 16.00,11,30,49,,
03/04/2006 17.00,10,41,60,,
03/04/2006 18.00,10,35,54,,
03/04/2006 19.00,9,27,44,,
03/04/2006 20.00,8,58,75,,
03/04/2006 21.00,7,59,76,,
03/04/2006 22.00,7,87,105,,
03/04/2006 23.00,6,55,72,,
04/04/2006 0.00,7,97,129,,
04/04/2006 1.00,,86,118,,
04/04/2006 2.00,5,46,64,,
04/04/2006 3.00,7,43,61,,
04/04/2006 4.00,5,23,40,,
04/04/2006 5.00,4,15,32,,
04/04/2006 6.00,7,19,37,,
04/04/2006 7.00,5,30,48,,
04/04/2006 8.00,6,41,61,,
04/04/2006 9.00,8,38,56,,
04/04/2006 10.00,8,40,60,,
04/04/2006 11.00,7,48,67,,
04/04/2006 12.00,9,57,77,,
04/04/2006 13.00,7,38,56,,
04/04/2006 14.00,8,38,56,,
04/04/2006 15.00,7,29,46,,
04/04/2006 16.00,9,32,49,,
04/04/2006 17.00,8,38,55,,
04/04/2006 18.00,7,39,57,,
04/04/2006 19.00,6,43,60,,
04/04/2006 20.00,6,45,63,,
04/04/2006 21.00,5,56,73,,
04/04/2006 22.00,4,39,57,,
04/04/2006 23.00,8,23,41,,
05/04/2006 0.00,4,32,49,,
05/04/2006 1.00,3,18,35,,
05/04/2006 2.00,4,19,36,,
05/04/2006 3.00,4,19,37,,
05/04/2006 4.00,4,22,39,,
05/04/2006 5.00,4,24,42,,
05/04/2006 6.00,5,56,83,,
05/04/2006 7.00,7,84,122,,
05/04/2006 8.00,10,82,107,,
05/04/2006 9.00,42,74,97,,
05/04/2006 10.00,26,54,74,,
05/04/2006 11.00,39,59,79,,
05/04/2006 12.00,35,60,79,,
05/04/2006 13.00,43,54,73,,
05/04/2006 14.00,22,41,59,,
05/04/2006 15.00,44,48,67,,
05/04/2006 16.00,46,49,68,,
05/04/2006 17.00,43,54,73,,
05/04/2006 18.00,21,48,68,,
05/04/2006 19.00,19,63,83,,
05/04/2006 20.00,17,54,73,,
05/04/2006 21.00,16,27,44,,
05/04/2006 22.00,15,25,42,,
05/04/2006 23.00,11,49,69,,
06/04/2006 0.00,9,25,44,,
06/04/2006 1.00,,52,71,,
06/04/2006 2.00,14,40,59,,
06/04/2006 3.00,14,30,49,,
06/04/2006 4.00,13,42,62,,
06/04/2006 5.00,12,39,60,,
06/04/2006 6.00,16,74,101,,
06/04/2006 7.00,20,71,99,,
06/04/2006 8.00,16,64,87,,
06/04/2006 9.00,22,75,107,,
06/04/2006 10.00,25,71,93,,
06/04/2006 11.00,18,89,120,,
06/04/2006 12.00,11,80,115,,
06/04/2006 13.00,14,30,49,,
06/04/2006 14.00,13,62,95,,
06/04/2006 15.00,12,58,84,,
06/04/2006 16.00,11,67,113,,
06/04/2006 17.00,10,99,138,,
06/04/2006 18.00,9,47,70,,
06/04/2006 19.00,12,59,89,,
06/04/2006 20.00,11,21,39,,
06/04/2006 21.00,9,17,34,,
06/04/2006 22.00,7,13,30,,
06/04/2006 23.00,7,9,27,,
07/04/2006 0.00,6,9,26,,
07/04/2006 1.00,5,10,28,,
07/04/2006 2.00,6,8,25,,
07/04/2006 3.00,8,8,25,,
07/04/2006 4.00,6,7,24,,
07/04/2006 5.00,4,14,32,,
07/04/2006 6.00,6,27,46,,
07/04/2006 7.00,4,44,67,,
07/04/2006 8.00,6,,,,
07/04/2006 9.00,3,,,,
07/04/2006 10.00,7,55,80,,
07/04/2006 11.00,7,60,86,,
07/04/2006 12.00,7,36,56,,
07/04/2006 13.00,5,35,55,,
07/04/2006 14.00,5,30,49,,
07/04/2006 15.00,6,32,52,,
07/04/2006 16.00,5,45,66,,
07/04/2006 17.00,7,48,67,,
07/04/2006 18.00,6,32,50,,
07/04/2006 19.00,5,18,36,,
07/04/2006 20.00,6,17,35,,
07/04/2006 21.00,8,17,35,,
07/04/2006 22.00,3,14,31,,
07/04/2006 23.00,4,14,32,,
08/04/2006 0.00,4,12,29,,
08/04/2006 1.00,,11,29,,
08/04/2006 2.00,5,,,,
08/04/2006 3.00,3,11,29,,
08/04/2006 4.00,1,11,29,,
08/04/2006 5.00,2,14,32,,
08/04/2006 6.00,1,30,51,,
08/04/2006 7.00,3,41,63,,
08/04/2006 8.00,4,39,61,,
08/04/2006 9.00,3,34,54,,
08/04/2006 10.00,6,35,55,,
08/04/2006 11.00,7,28,47,,
08/04/2006 12.00,9,34,53,,
08/04/2006 13.00,6,29,47,,
08/04/2006 14.00,6,19,37,,
08/04/2006 15.00,6,17,35,,
08/04/2006 16.00,6,17,34,,
08/04/2006 17.00,9,18,36,,
08/04/2006 18.00,10,22,40,,
08/04/2006 19.00,7,32,49,,
08/04/2006 20.00,7,44,61,,
08/04/2006 21.00,6,61,83,,
08/04/2006 22.00,5,73,91,,
08/04/2006 23.00,4,53,70,,
09/04/2006 0.00,5,45,63,,
09/04/2006 1.00,5,43,61,,
09/04/2006 2.00,2,43,61,,
09/04/2006 3.00,1,32,50,,
09/04/2006 4.00,1,28,46,,
09/04/2006 5.00,2,25,44,,
09/04/2006 6.00,4,31,50,,
09/04/2006 7.00,5,40,59,,
09/04/2006 8.00,4,60,85,,
09/04/2006 9.00,7,43,63,,
09/04/2006 10.00,8,40,59,,
09/04/2006 11.00,10,42,60,,
09/04/2006 12.00,8,32,50,,
09/04/2006 13.00,12,32,49,,
09/04/2006 14.00,9,22,39,,
09/04/2006 15.00,11,16,34,,
09/04/2006 16.00,11,22,41,,
09/04/2006 17.00,12,30,48,,
09/04/2006 18.00,10,38,56,,
09/04/2006 19.00,8,51,68,,
09/04/2006 20.00,8,50,68,,
09/04/2006 21.00,9,24,41,,
09/04/2006 22.00,6,16,33,,
09/04/2006 23.00,7,15,32,,
10/04/2006 0.00,7,16,33,,
10/04/2006 1.00,,31,49,,
10/04/2006 2.00,6,,,,
10/04/2006 3.00,5,17,34,,
10/04/2006 4.00,5,65,83,,
10/04/2006 5.00,5,102,130,,
10/04/2006 6.00,5,114,196,,
10/04/2006 7.00,8,165,322,,
10/04/2006 8.00,10,94,127,,
10/04/2006 9.00,12,60,84,,
10/04/2006 10.00,16,54,77,,
10/04/2006 11.00,28,50,70,,
10/04/2006 12.00,29,35,55,,
10/04/2006 13.00,31,50,73,,
10/04/2006 14.00,18,62,90,,
10/04/2006 15.00,9,32,52,,
10/04/2006 16.00,13,46,68,,
10/04/2006 17.00,22,46,69,,
10/04/2006 18.00,16,35,56,,
10/04/2006 19.00,18,43,66,,
10/04/2006 20.00,17,47,71,,
10/04/2006 21.00,12,28,49,,
10/04/2006 22.00,11,33,54,,
10/04/2006 23.00,11,26,46,,
11/04/2006 0.00,11,13,31,,
11/04/2006 1.00,10,13,31,,
11/04/2006 2.00,11,24,44,,
11/04/2006 3.00,16,48,75,,
11/04/2006 4.00,17,15,33,,
11/04/2006 5.00,15,17,34,,
11/04/2006 6.00,16,46,80,,
11/04/2006 7.00,31,58,88,,
11/04/2006 8.00,34,47,69,,
11/04/2006 9.00,34,81,126,,
11/04/2006 10.00,10,18,36,,
11/04/2006 11.00,8,20,40,,
11/04/2006 12.00,6,20,39,,
11/04/2006 13.00,5,13,32,,
11/04/2006 14.00,5,15,34,,
11/04/2006 15.00,3,13,30,,
11/04/2006 16.00,4,11,29,,
11/04/2006 17.00,4,10,27,,
11/04/2006 18.00,5,15,32,,
11/04/2006 19.00,9,20,38,,
11/04/2006 20.00,10,18,35,,
11/04/2006 21.00,10,14,31,,
11/04/2006 22.00,5,9,26,,
11/04/2006 23.00,7,7,24,,
12/04/2006 0.00,7,7,25,,
12/04/2006 1.00,,7,25,,
12/04/2006 2.00,7,,,,
12/04/2006 3.00,7,7,24,,
12/04/2006 4.00,6,8,26,,
12/04/2006 5.00,5,8,25,,
12/04/2006 6.00,7,11,29,,
12/04/2006 7.00,4,26,47,,
12/04/2006 8.00,3,25,45,,
12/04/2006 9.00,5,26,45,,
12/04/2006 10.00,5,26,47,,
12/04/2006 11.00,7,33,56,,
12/04/2006 12.00,7,35,57,,
12/04/2006 13.00,9,35,57,,
12/04/2006 14.00,8,32,52,,
12/04/2006 15.00,9,27,46,,
12/04/2006 16.00,9,28,47,,
12/04/2006 17.00,5,32,51,,
12/04/2006 18.00,9,41,60,,
12/04/2006 19.00,8,76,96,,
12/04/2006 20.00,6,92,113,,
12/04/2006 21.00,4,57,75,,
12/04/2006 22.00,3,57,75,,
12/04/2006 23.00,5,41,58,,
13/04/2006 0.00,4,28,45,,
13/04/2006 1.00,7,51,69,,
13/04/2006 2.00,4,18,36,,
13/04/2006 3.00,6,14,31,,
13/04/2006 4.00,5,12,29,,
13/04/2006 5.00,6,24,41,,
13/04/2006 6.00,6,24,42,,
13/04/2006 7.00,5,36,57,,
13/04/2006 8.00,6,46,68,,
13/04/2006 9.00,5,46,67,,
13/04/2006 10.00,8,42,64,,
13/04/2006 11.00,6,39,61,,
13/04/2006 12.00,6,47,70,,
13/04/2006 13.00,5,39,60,,
13/04/2006 14.00,6,47,69,,
13/04/2006 15.00,7,29,49,,
13/04/2006 16.00,6,31,50,,
13/04/2006 17.00,6,32,53,,
13/04/2006 18.00,7,31,50,,
13/04/2006 19.00,5,27,45,,
13/04/2006 20.00,5,26,43,,
13/04/2006 21.00,6,22,40,,
13/04/2006 22.00,4,17,35,,
13/04/2006 23.00,7,12,29,,
14/04/2006 0.00,3,12,30,,
14/04/2006 1.00,,14,32,,
14/04/2006 2.00,4,,,,
14/04/2006 3.00,5,13,31,,
14/04/2006 4.00,4,14,32,,
14/04/2006 5.00,4,18,36,,
14/04/2006 6.00,3,23,41,,
14/04/2006 7.00,4,47,71,,
14/04/2006 8.00,5,45,67,,
14/04/2006 9.00,4,47,69,,
14/04/2006 10.00,7,43,64,,
14/04/2006 11.00,8,27,45,,
14/04/2006 12.00,8,24,42,,
14/04/2006 13.00,8,25,43,,
14/04/2006 14.00,12,20,38,,
14/04/2006 15.00,9,21,40,,
14/04/2006 16.00,8,25,45,,
14/04/2006 17.00,10,35,56,,
14/04/2006 18.00,9,50,72,,
14/04/2006 19.00,11,80,102,,
14/04/2006 20.00,6,94,113,,
14/04/2006 21.00,47,102,154,,
14/04/2006 22.00,15,67,85,,
14/04/2006 23.00,8,49,66,,
15/04/2006 0.00,8,42,60,,
15/04/2006 1.00,9,33,51,,
15/04/2006 2.00,7,21,38,,
15/04/2006 3.00,6,26,43,,
15/04/2006 4.00,7,24,41,,
15/04/2006 5.00,4,56,74,,
15/04/2006 6.00,4,91,140,,
15/04/2006 7.00,4,152,271,,
15/04/2006 8.00,11,103,138,,
15/04/2006 9.00,12,85,108,,
15/04/2006 10.00,12,61,80,,
15/04/2006 11.00,13,46,64,,
15/04/2006 12.00,11,44,63,,
15/04/2006 13.00,7,41,59,,
15/04/2006 14.00,10,30,48,,
15/04/2006 15.00,10,30,47,,
15/04/2006 16.00,12,29,47,,
15/04/2006 17.00,7,42,60,,
15/04/2006 18.00,12,63,81,,
15/04/2006 19.00,14,93,111,,
15/04/2006 20.00,8,83,102,,
15/04/2006 21.00,8,30,47,,
15/04/2006 22.00,9,21,38,,
15/04/2006 23.00,12,21,38,,
16/04/2006 0.00,6,20,38,,
16/04/2006 1.00,,15,32,,
16/04/2006 2.00,6,,,,
16/04/2006 3.00,7,9,26,,
16/04/2006 4.00,6,8,25,,
16/04/2006 5.00,4,14,31,,
16/04/2006 6.00,7,21,40,,
16/04/2006 7.00,7,44,66,,
16/04/2006 8.00,6,49,68,,
16/04/2006 9.00,7,25,42,,
16/04/2006 10.00,9,12,29,,
16/04/2006 11.00,9,11,29,,
16/04/2006 12.00,7,24,42,,
16/04/2006 13.00,8,21,39,,
16/04/2006 14.00,7,12,30,,
16/04/2006 15.00,7,10,28,,
16/04/2006 16.00,5,10,28,,
16/04/2006 17.00,5,10,27,,
16/04/2006 18.00,4,16,34,,
16/04/2006 19.00,6,40,57,,
16/04/2006 20.00,8,83,101,,
16/04/2006 21.00,8,60,78,,
16/04/2006 22.00,8,92,111,,
16/04/2006 23.00,5,67,85,,
17/04/2006 0.00,8,58,76,,
17/04/2006 1.00,6,40,58,,
17/04/2006 2.00,6,24,42,,
17/04/2006 3.00,7,24,41,,
17/04/2006 4.00,5,17,35,,
17/04/2006 5.00,4,21,38,,
17/04/2006 6.00,6,54,80,,
17/04/2006 7.00,6,61,85,,
17/04/2006 8.00,6,60,84,,
17/04/2006 9.00,7,52,73,,
17/04/2006 10.00,9,48,68,,
17/04/2006 11.00,9,33,51,,
17/04/2006 12.00,10,30,48,,
17/04/2006 13.00,8,20,37,,
17/04/2006 14.00,12,24,42,,
17/04/2006 15.00,16,23,40,,
17/04/2006 16.00,10,22,40,,
17/04/2006 17.00,7,19,36,,
17/04/2006 18.00,8,24,42,,
17/04/2006 19.00,10,47,64,,
17/04/2006 20.00,8,82,101,,
17/04/2006 21.00,8,97,126,,
17/04/2006 22.00,5,41,60,,
17/04/2006 23.00,5,26,44,,
18/04/2006 0.00,6,24,42,,
18/04/2006 1.00,,12,29,,
18/04/2006 2.00,10,,,,
18/04/2006 3.00,10,16,34,,
18/04/2006 4.00,8,40,58,,
18/04/2006 5.00,6,63,87,,
18/04/2006 6.00,8,122,208,,
18/04/2006 7.00,8,124,216,,
18/04/2006 8.00,4,98,145,,
18/04/2006 9.00,10,108,146,,
18/04/2006 10.00,8,88,117,,
18/04/2006 11.00,7,51,75,,
18/04/2006 12.00,8,46,69,,
18/04/2006 13.00,8,45,66,,
18/04/2006 14.00,11,38,57,,
18/04/2006 15.00,12,32,51,,
18/04/2006 16.00,11,33,52,,
18/04/2006 17.00,10,38,57,,
18/04/2006 18.00,11,42,60,,
18/04/2006 19.00,10,47,64,,
18/04/2006 20.00,8,46,64,,
18/04/2006 21.00,7,44,62,,
18/04/2006 22.00,12,34,51,,
18/04/2006 23.00,8,40,58,,
19/04/2006 0.00,4,58,75,,
19/04/2006 1.00,7,53,72,,
19/04/2006 2.00,7,16,33,,
19/04/2006 3.00,9,9,27,,
19/04/2006 4.00,8,9,26,,
19/04/2006 5.00,9,8,26,,
19/04/2006 6.00,7,11,29,,
19/04/2006 7.00,7,23,42,,
19/04/2006 8.00,5,38,59,,
19/04/2006 9.00,7,41,62,,
19/04/2006 10.00,6,42,63,,
19/04/2006 11.00,7,49,71,,
19/04/2006 12.00,6,41,64,,
19/04/2006 13.00,6,38,58,,
19/04/2006 14.00,9,31,50,,
19/04/2006 15.00,7,28,46,,
19/04/2006 16.00,9,33,52,,
19/04/2006 17.00,9,31,51,,
19/04/2006 18.00,8,41,62,,
19/04/2006 19.00,10,64,85,,
19/04/2006 20.00,8,45,64,,
19/04/2006 21.00,9,24,41,,
19/04/2006 22.00,7,16,33,,
19/04/2006 23.00,6,15,32,,
20/04/2006 0.00,4,11,28,,
20/04/2006 1.00,,11,28,,
20/04/2006 2.00,5,,,,
20/04/2006 3.00,5,11,29,,
20/04/2006 4.00,6,14,32,,
20/04/2006 5.00,6,21,39,,
20/04/2006 6.00,6,29,50,,
20/04/2006 7.00,9,37,55,,
20/04/2006 8.00,4,57,80,,
20/04/2006 9.00,6,48,70,,
20/04/2006 10.00,8,40,61,,
20/04/2006 11.00,9,43,65,,
20/04/2006 12.00,2,39,60,,
20/04/2006 13.00,7,40,60,,
20/04/2006 14.00,9,41,61,,
20/04/2006 15.00,10,38,58,,
20/04/2006 16.00,10,36,55,,
20/04/2006 17.00,11,41,60,,
20/04/2006 18.00,8,44,61,,
20/04/2006 19.00,9,59,76,,
20/04/2006 20.00,9,87,107,,
20/04/2006 21.00,6,112,138,,
20/04/2006 22.00,6,76,95,,
20/04/2006 23.00,7,96,169,,
21/04/2006 0.00,6,86,118,,
21/04/2006 1.00,4,60,80,,
21/04/2006 2.00,5,48,65,,
21/04/2006 3.00,6,38,56,,
21/04/2006 4.00,6,37,55,,
21/04/2006 5.00,8,47,71,,
