, Brindisi,,,
08/03/2010 21.00,"5,11659209","27,41429424","37,04677816",
08/03/2010 22.00,"5,30081147","27,53629896","34,68823056","25,64101982"
08/03/2010 23.00,"5,38208401","14,35121579","17,364545",
09/03/2010 0.00,"6,02323844","9,5218403","11,73891711","22,46640968"
09/03/2010 1.00,"5,87875325","7,35309503","9,23381089",
09/03/2010 2.00,"4,78517823",,,"30,28083038"
09/03/2010 3.00,,"7,22136014","8,59375359",
09/03/2010 4.00,"3,80628929","6,0597647","7,57562889","22,22220993"
09/03/2010 5.00,"3,6437432","6,59124334","8,15083688",
09/03/2010 6.00,"3,31684482","9,48095601","11,51129925","21,24542046"
09/03/2010 7.00,"3,24279603","16,85480962","19,50324128",
09/03/2010 8.00,"3,29968701","40,00949864","56,62198712","22,46640968"
09/03/2010 9.00,"3,53537879","39,48125128","63,42138416",
09/03/2010 10.00,"7,01206042","24,7796156","36,7912776","29,7924099"
09/03/2010 11.00,"7,5556876","21,50313592","30,9425652",
09/03/2010 12.00,"6,02233534","15,6276689","23,55499872","32,96702957"
09/03/2010 13.00,"5,19696153","16,00405758","22,4331136",
09/03/2010 14.00,"4,20452717","12,50628684","20,94353176","32,72283173"
09/03/2010 15.00,"3,72501675","11,90472575","15,30884099",
09/03/2010 16.00,"3,09560155","19,66274032","26,02249208","29,30401993"
09/03/2010 17.00,"2,88519442","29,90620384","39,17900232",
09/03/2010 18.00,"2,94840707","23,47589928","30,53790952","25,88521957"
09/03/2010 19.00,"2,51495049","16,15914754","20,17961128",
09/03/2010 20.00,"2,36396565","10,9840423","14,68610068","23,68741989"
09/03/2010 21.00,"3,18951642","23,3772592","26,79742568",
09/03/2010 22.00,"3,10192221","9,68667","11,87380298","23,44322014"
09/03/2010 23.00,"3,1046315","5,2336698","6,75918386",
10/03/2010 0.00,"3,07212207","4,16487136","5,757271","19,78022003"
10/03/2010 1.00,"3,19674119","3,20249866","4,46743006",
10/03/2010 2.00,"3,01252181","2,50424391","4,04850704","22,22220993"
10/03/2010 3.00,"3,24008674","2,47958485","3,55306195",
10/03/2010 4.00,"3,1037284","2,45816854","3,5368501","16,36141014"
10/03/2010 5.00,"3,32677786","3,03053147","4,06082797",
10/03/2010 6.00,"2,99084954","5,03509522","6,27541153","9,03540897"
10/03/2010 7.00,"2,852685","8,29080675","10,65140402",
10/03/2010 8.00,"3,17868028","12,67306486","16,64018571","6,83760691"
10/03/2010 9.00,"3,24369913","15,93072855","22,214572",
10/03/2010 10.00,"3,04051575","11,28304278","16,46055331","12,21000957"
10/03/2010 11.00,"2,90776979","9,70678615","13,84455682",
10/03/2010 12.00,"3,09560155","7,95855278","11,62802685","20,51280975"
10/03/2010 13.00,"2,90957598","15,81975416","23,96030448",
10/03/2010 14.00,"3,18985915","23,84514472","32,94831056","15,87300968"
10/03/2010 15.00,,"22,42072384","26,15088288",
10/03/2010 16.00,"1,92393314","33,05029664","41,95841936","16,11721039"
10/03/2010 17.00,"2,37826976","35,01462808","47,54643056",
10/03/2010 18.00,"2,20936131","32,14892248","45,623666","14,40781021"
10/03/2010 19.00,"2,41078731","36,43254816","53,14090432",
10/03/2010 20.00,"2,47040182","26,55379864","38,10248896","7,57020807"
10/03/2010 21.00,"2,32136454","24,96131296","31,90816344",
10/03/2010 22.00,"2,3538821","48,72016912","57,67970552","9,03540897"
10/03/2010 23.00,"2,05038794","26,9808056","31,80894976",
11/03/2010 0.00,"1,97270846","21,52325016","24,16781384","9,52380943"
11/03/2010 1.00,"1,58340595","20,27987656","21,76517552",
11/03/2010 2.00,"1,57166366",,,"16,60560989"
11/03/2010 3.00,,"6,53348946","8,06977573",
11/03/2010 4.00,"1,73244221","7,12077556","8,78246417","17,82661057"
11/03/2010 5.00,"1,72341023","5,87416877","7,21377333",
11/03/2010 6.00,"2,10277666","43,68442","67,29935992","12,69841003"
11/03/2010 7.00,"2,80280013","78,39211472","160,1990423",
11/03/2010 8.00,"3,14693971","61,9123764","145,2053678","7,57020807"
11/03/2010 9.00,"5,55863012","32,22354784","55,79581192",
11/03/2010 10.00,"4,78273438","13,4770991","19,59469224","5,61660624"
11/03/2010 11.00,"2,57337307","15,2493472","22,4389452",
11/03/2010 12.00,"1,93296512","14,63805212","22,0556848","14,40781021"
11/03/2010 13.00,"1,41810989","14,45634138","19,15305848",
11/03/2010 14.00,"1,28442829","16,93333738","21,98629832","16,60560989"
11/03/2010 15.00,"1,45243364","12,91771674","18,58953854",
11/03/2010 16.00,"1,47049861","10,70549641","15,59287815","15,38461018"
11/03/2010 17.00,"1,25191073","9,60360507","13,66297992",
11/03/2010 18.00,"1,25913753","11,63412422","15,66615746","11,47741032"
11/03/2010 19.00,"1,09835797","11,3531367","14,45413302",
11/03/2010 20.00,"1,135391","13,66658978","18,13754174","12,94260979"
11/03/2010 21.00,"1,30249326","20,532968","26,47837024",
11/03/2010 22.00,"1,24287875","27,93539072","33,4269224","9,76801014"
11/03/2010 23.00,"1,16519826","16,33500757","19,54021936",
12/03/2010 0.00,"1,35126959","9,05655128","10,97370221","11,96580982"
12/03/2010 1.00,"1,13810131","7,9533617","9,60150378",
12/03/2010 2.00,"1,60598741","8,96829718","10,5392155","15,87300968"
12/03/2010 3.00,"2,04858175","9,90211607","11,35825512",
12/03/2010 4.00,"3,44140088","11,10978498","12,81021836","14,16361046"
12/03/2010 5.00,"3,26887903","14,50436317","16,27638374",
12/03/2010 6.00,"2,66189173","17,71984431","19,53371856","8,05860806"
12/03/2010 7.00,"2,06484053","22,5174328","25,35325384",
12/03/2010 8.00,"1,99258064","42,392386","60,14589872","5,12820482"
12/03/2010 9.00,"3,88580242","36,85047312","52,6513176",
12/03/2010 10.00,"8,52040159","21,87431248","30,84140128","5,12820482"
12/03/2010 11.00,"4,46569175","17,62898798","25,77477336",
12/03/2010 12.00,"2,43246467","23,59725392","34,14673304","17,09399986"
12/03/2010 13.00,"1,69089268","19,71725144","28,75651824",
12/03/2010 14.00,"1,37114076","30,19174192","43,61853248","17,09399986"
12/03/2010 15.00,"1,26455712","23,4415024","32,36467256",
12/03/2010 16.00,"1,35307579","21,24679408","26,83115336","18,31501007"
12/03/2010 17.00,"1,22120038","28,97238304","32,81408816",
12/03/2010 18.00,"1,38378614","63,44451936","75,18496416","16,11721039"
12/03/2010 19.00,"1,18687663","85,4064588","101,547276",
12/03/2010 20.00,"1,51475845","86,48499888","131,2589912","10,7448101"
12/03/2010 21.00,"3,81805801","130,6450671","313,9595776",
12/03/2010 22.00,"4,15677902","113,1360801","286,5546904","18,07081032"
12/03/2010 23.00,"3,66540835","90,228714","232,7613352",
13/03/2010 0.00,"2,89082759","78,221354","205,677664","57,14284134"
13/03/2010 1.00,"1,50662855","55,35618576","111,9172183",
13/03/2010 2.00,"1,49037079",,,"57,14284134"
13/03/2010 3.00,,"36,90758456","60,13811688",
13/03/2010 4.00,"0,47691808","31,21315144","50,07812888","55,67765045"
13/03/2010 5.00,"0,78221843","40,01728048","58,6614984",
13/03/2010 6.00,"0,9375784","46,3723096","78,02401648","38,33943176"
13/03/2010 7.00,"1,30249326","57,2406912","113,2388501",
13/03/2010 8.00,"0,65395643","68,49908256","92,79201768","46,64223099"
13/03/2010 9.00,"0,76144417","49,70460056","69,99317672",
13/03/2010 10.00,"1,208555","24,97752672","35,35098712","37,36262131"
13/03/2010 11.00,"0,89783506","13,34082513","19,43970552",
13/03/2010 12.00,"1,18507044","14,62701606","21,52198824","38,82783127"
13/03/2010 13.00,"1,00803209","16,50308958","24,32993232",
13/03/2010 14.00,"0,94841759","16,11112766","22,51223216","22,71062088"
13/03/2010 15.00,"1,19049003","10,81711132","13,85947042",
13/03/2010 16.00,"1,17603744","15,23700906","20,954564","17,33819962"
13/03/2010 17.00,"1,34765619","21,12545856","28,6884128",
13/03/2010 18.00,"1,17965084","36,07175376","46,48094944","11,96580982"
13/03/2010 19.00,"0,95022378","47,91678496","60,23084888",
13/03/2010 20.00,"1,15977968","49,05631784","60,82486904","11,47741032"
13/03/2010 21.00,"0,9375784","41,16524528","53,24206824",
13/03/2010 22.00,"1,14713329","31,38706696","37,79771616","18,07081032"
13/03/2010 23.00,"1,17965084","21,442124","25,72418184",
14/03/2010 0.00,"1,21216739","18,72049907","23,80141728","23,19902039"
14/03/2010 1.00,"0,62324608","14,39858559","17,29061752",
14/03/2010 2.00,"1,02971047","10,80997","13,34522082","18,31501007"
14/03/2010 3.00,"1,29346128","13,98261852","15,73554586",
14/03/2010 4.00,"1,34043041","4,74372362","6,4316965","14,65200996"
14/03/2010 5.00,"1,37656035","6,64056338","8,03021836",
14/03/2010 6.00,"1,16700547","5,90596724","7,70792017","11,47741032"
14/03/2010 7.00,"1,44340064","9,8274888","12,04889438",
14/03/2010 8.00,"1,46146663","12,22919598","15,45150678","11,23320961"
14/03/2010 9.00,"1,75502368","12,87553419","18,0324869",
14/03/2010 10.00,"2,42614198","11,13119556","16,55847639","15,14041042"
14/03/2010 11.00,"2,27439541","11,27785361","17,72704873",
14/03/2010 12.00,"2,23284587","13,3148659","21,241842","17,58241081"
14/03/2010 13.00,"2,10458387","14,73084913","23,68729",
14/03/2010 14.00,"2,02871058","9,80542432","16,50789443","17,58241081"
14/03/2010 15.00,"2,05580753","4,58538134","7,69041198",
14/03/2010 16.00,"2,27891191","7,294041","11,08329614","18,55920982"
14/03/2010 17.00,"2,11542305","10,06175469","15,19146331",
14/03/2010 18.00,"1,57888945","16,12475831","20,81189056","13,18680954"
14/03/2010 19.00,"1,61501939","23,99959608","29,91471224",
14/03/2010 20.00,"1,65114933","25,98597288","31,76614008","13,67521"
14/03/2010 21.00,"1,50662855","29,81666488","36,37492048",
14/03/2010 22.00,"1,70624836","20,46612448","25,05299336","14,16361046"
14/03/2010 23.00,"1,53824301","16,63482446","21,06739112",
15/03/2010 0.00,"1,81915468","11,8249074","14,77189212","14,65200996"
15/03/2010 1.00,"1,6782473","5,66002094","7,21117874",
15/03/2010 2.00,"1,30068707",,,"16,36141014"
15/03/2010 3.00,,"4,91569082","6,53999409",
15/03/2010 4.00,"1,24829834","2,83001047","4,69958702","18,31501007"
15/03/2010 5.00,"0,85086593","2,72618122","4,17560915",
15/03/2010 6.00,"1,2735891","7,0792431","9,20852086","10,7448101"
15/03/2010 7.00,"1,31333244","20,49273952","25,05299336",
15/03/2010 8.00,"1,57346986","30,07426864","42,04336952","7,32600689"
15/03/2010 9.00,"2,04858175","27,09760968","42,3338788",
15/03/2010 10.00,"2,52188744","14,82948538","24,15550056","12,69841003"
15/03/2010 11.00,"1,82096189","12,34535954","21,0265508",
15/03/2010 12.00,"1,90948055","11,92354366","20,06030248","10,7448101"
15/03/2010 13.00,"2,09013128","13,03906946","20,63225816",
15/03/2010 14.00,"2,61853601","16,32073831","27,51465512","17,33819962"
15/03/2010 15.00,"2,17503756","11,74573913","18,25816026",
15/03/2010 16.00,"1,46869241","10,97740002","18,13365082","14,65200996"
15/03/2010 17.00,"1,32597782","18,03911772","25,11331696",
15/03/2010 18.00,"1,30249326","31,9620436","41,75609152","13,67521"
15/03/2010 19.00,"0,8725443","52,00443064","65,95180144",
15/03/2010 20.00,"1,06764762","60,7248332","71,95871272","12,94260979"
15/03/2010 21.00,"0,65937602","73,7236608","93,41588416",
15/03/2010 22.00,"0,18787651","53,18159168","63,14903888","8,05860806"
15/03/2010 23.00,"0,22400747","64,03894104","80,27688784",
16/03/2010 0.00,"0,20413529","42,04065448","51,4003916","23,19902039"
16/03/2010 1.00,"0,15897236","31,40004944","37,81913056",
16/03/2010 2.00,"0,06142172","13,9073469","15,17784605","23,68741989"
16/03/2010 3.00,"0,21497448","11,11562423","13,02875805",
16/03/2010 4.00,,"15,62563454","17,78930345","18,31501007"
16/03/2010 5.00,"0,11019704","26,30785808","30,95812888",
16/03/2010 6.00,"0,78041224","54,7150348","91,7408192","18,31501007"
16/03/2010 7.00,"2,32317175","71,22331928","185,847356",
16/03/2010 8.00,"2,4830472","84,12740728","231,9623104","21,0012207"
16/03/2010 9.00,"1,21487769","68,03444744","138,9247728",
16/03/2010 10.00,"0,72079773","17,5238624","26,5185796","22,71062088"
16/03/2010 11.00,"1,25191073","11,38947043","17,04159864",
16/03/2010 12.00,"1,07306721","8,46212578","15,020911","38,58362961"
16/03/2010 13.00,"1,31694584","11,0539737","17,42161246",
16/03/2010 14.00,"1,61501939","11,39336518","17,65960675","27,8388195"
16/03/2010 15.00,"1,29707366","5,75606262","9,21630079",
16/03/2010 16.00,"0,78221843","4,5555312","8,00233375","21,0012207"
16/03/2010 17.00,"0,14994038","7,26094428","11,8666693",
16/03/2010 18.00,"0,10839084","17,91322973","22,43699496","12,21000957"
16/03/2010 19.00,"0,70634515","89,77249168","131,257691",
16/03/2010 20.00,"1,63850396","114,6740546","219,7272312","12,45421028"
16/03/2010 21.00,"1,99258064","110,5935216","230,842452",
16/03/2010 22.00,"1,09474457","86,04307832","144,8312085","17,82661057"
16/03/2010 23.00,"0,63047186","59,67615856","95,04423896",
17/03/2010 0.00,"0,29446116","41,66622752","55,23360744","32,23442078"
17/03/2010 1.00,"0,00903299","41,25285312","52,58323128",
17/03/2010 2.00,,,,"47,13063049"
17/03/2010 3.00,,"18,97943358","23,43632088",
17/03/2010 4.00,,"7,8501787","9,77789152","41,02563095"
17/03/2010 5.00,"0,01083919","9,74182738","11,26033395",
17/03/2010 6.00,,"13,85737296","15,72776402","32,23442078"
17/03/2010 7.00,,"19,22797064","23,187302",
17/03/2010 8.00,,"33,88612744","44,10750736","28,81562042"
17/03/2010 9.00,,"41,12436672","60,47596728",
17/03/2010 10.00,,"20,38111696","29,07815488","36,14162064"
17/03/2010 11.00,,"12,80610182","20,05187056",
17/03/2010 12.00,,"12,3576862","19,28081832","32,47863007"
17/03/2010 13.00,,"11,58220768","18,35089418",
17/03/2010 14.00,,"15,45765769","24,37922368","28,08300972"
17/03/2010 15.00,,"5,16488178","8,86676807",
17/03/2010 16.00,,"5,93127638","11,51454009","21,0012207"
17/03/2010 17.00,,"9,54649937","15,91647268",
17/03/2010 18.00,,"22,1040584","28,61774528","28,81562042"
17/03/2010 19.00,,"57,6170684","72,3640376",
17/03/2010 20.00,,"103,6019112","134,9450213","28,81562042"
17/03/2010 21.00,"1,70082877","117,0076889","276,0503536",
17/03/2010 22.00,"0,14813419","69,66261104","86,34542288","28,08300972"
17/03/2010 23.00,,"58,55283944","74,05789752",
18/03/2010 0.00,,"71,461478","96,66869328","42,73503113"
18/03/2010 1.00,,"41,41703656","46,42974608",
18/03/2010 2.00,,"29,71865576","34,72192","49,32844162"
18/03/2010 3.00,,"25,28317904","29,92249408",
18/03/2010 4.00,,"18,87235394","22,96811032","58,36384964"
18/03/2010 5.00,,"13,64257314","16,90347002",
18/03/2010 6.00,,"30,81796016","39,09273288","58,6080513"
18/03/2010 7.00,"0,23123326","63,584038","109,4419622",
18/03/2010 8.00,"0,03432375","70,23953792","114,5410177","50,30524063"
18/03/2010 9.00,"0,16800535","71,09611392","115,7653478",
18/03/2010 10.00,,"43,27234576","62,2378944","44,93283081"
18/03/2010 11.00,,"13,45503462","21,47919768",
18/03/2010 12.00,,"10,29147002","18,14143266","39,07204056"
18/03/2010 13.00,,"9,2492847","18,52793199",
18/03/2010 14.00,,"12,45567238","20,22565224","35,40903091"
18/03/2010 15.00,,"6,193446","9,81680072",
18/03/2010 16.00,,"12,25905186","17,18880543","21,73381996"
18/03/2010 17.00,,"19,43238256","24,51864672",
18/03/2010 18.00,,"21,58359288","32,45354232","15,62880993"
18/03/2010 19.00,"0,42362627","81,72570584","132,6798175",
18/03/2010 20.00,"2,49840288","131,061711","324,3056008","13,67521"
18/03/2010 21.00,"2,97803127","107,4670001","313,5590136",
18/03/2010 22.00,"0,78944422","75,54394216","173,3568336","21,97801971"
18/03/2010 23.00,"0,4642727","68,24729128","147,1151498",
19/03/2010 0.00,"0,50040366","60,45032736","128,3349887","41,75823975"
19/03/2010 1.00,"0,34504369","52,42298656","105,3473951",
19/03/2010 2.00,"0,15626307",,,"52,2588501"
19/03/2010 3.00,,"38,02180256","60,73796864",
19/03/2010 4.00,"0,05780831","35,28588352","63,02192912","54,70085144"
19/03/2010 5.00,"0,00722579","27,03661688","59,67766904",
19/03/2010 6.00,"0,81112259","37,84270552","142,5802874","66,66664886"
19/03/2010 7.00,"1,39101192","45,7480416","184,9258676",
19/03/2010 8.00,"4,76794618","74,41100568","388,2235696","69,84127045"
19/03/2010 9.00,"1,2772025","89,88931488","222,1688552",
19/03/2010 10.00,,"35,97764512","50,116388","69,84127045"
19/03/2010 11.00,"0,78583183","18,46936743","25,4142084",
19/03/2010 12.00,"1,32055823","12,59779325","18,47021445","85,95848083"
19/03/2010 13.00,"0,85989893","10,55363963","16,11426143",
19/03/2010 14.00,"0,80209061","16,70620898","25,132762","55,67765045"
19/03/2010 15.00,"0,21768478","10,67174578","15,55332078",
19/03/2010 16.00,"0,09032587","5,93127638","9,76038334","32,72283173"
19/03/2010 17.00,"0,16258576","8,66199861","12,1195791",
19/03/2010 18.00,"0,04154954","12,82751431","17,8878747","32,47863007"
19/03/2010 19.00,,"50,34120096","61,55049216",
19/03/2010 20.00,"0,06322791","74,1461172","103,0796293","20,75702095"
19/03/2010 21.00,"0,23303945","105,8848774","150,9730305",
19/03/2010 22.00,"0,05780831","89,6096084","120,1361606","24,17580986"
19/03/2010 23.00,,"69,57760352","92,62341752",
20/03/2010 0.00,,"17,20977816","20,39815288","33,45542145"
20/03/2010 1.00,,"23,42463856","25,86425496",
20/03/2010 2.00,,"34,63630064","40,56026936","40,04883957"
20/03/2010 3.00,,"33,39229608","42,63672048",
20/03/2010 4.00,"0,01445157","31,05028728","46,54452344","29,54821968"
20/03/2010 5.00,"0,01806497","32,75569568","51,00674904",
20/03/2010 6.00,"0,35949526","36,4007516","71,39908944","19,29179955"
20/03/2010 7.00,"0,23845904","53,03169088","95,44046272",
20/03/2010 8.00,,"44,72401264","70,91143384","33,45542145"
20/03/2010 9.00,"0,02529076","26,39806624","38,85151496",
20/03/2010 10.00,,"19,57643264","27,01338608","30,28083038"
20/03/2010 11.00,,"20,17735512","26,90832168",
20/03/2010 12.00,,"18,66663803","26,09187856","38,33943176"
20/03/2010 13.00,"0,00722579","17,67052045","24,00699552",
20/03/2010 14.00,"0,00903299","15,80418092","23,75084488","25,15262032"
20/03/2010 15.00,"0,06322791","10,08706383","13,75117474",
20/03/2010 16.00,"0,05058253","15,27141168","18,41768798","20,02441978"
20/03/2010 17.00,"0,05961451","10,94884621","13,06118366",
20/03/2010 18.00,"0,03612994","7,51338182","10,12742615","13,18680954"
20/03/2010 19.00,,"13,07541085","17,76336334",
20/03/2010 20.00,,"40,03999504","52,17727544","12,45421028"
20/03/2010 21.00,,"42,59354752","56,23356432",
20/03/2010 22.00,"0,0650341","41,97446104","53,1753012","17,82661057"
20/03/2010 23.00,,"29,05415928","34,18889264",
21/03/2010 0.00,"0,04154954","18,67767601","25,43885408","20,51280975"
21/03/2010 1.00,,"18,48428868","22,6574868",
21/03/2010 2.00,"0,0036134",,,"24,66422081"
21/03/2010 3.00,,"12,71135075","15,0838158",
21/03/2010 4.00,"0,26013741","9,4069769","11,10729174","27,8388195"
21/03/2010 5.00,"0,21136209","10,88200651","12,84264397",
21/03/2010 6.00,"0,08671247","9,52054014","11,4192135","26,12940979"
21/03/2010 7.00,"0,06322791","11,2025839","14,19798238",
21/03/2010 8.00,"0,15897236","8,19022217","11,39586798","23,93161964"
21/03/2010 9.00,"0,44078814","7,62629689","11,77458547",
21/03/2010 10.00,"0,08490628","3,24468121","6,41743106","22,46640968"
21/03/2010 11.00,"0,04335573","4,55228654","8,06264397",
21/03/2010 12.00,"0,21858788","2,07659452","5,02707438","28,08300972"
21/03/2010 13.00,"0,26555701","1,71838323","3,86303922",
21/03/2010 14.00,"0,2709766","4,44975554","7,62880543","25,64101982"
21/03/2010 15.00,"0,31071994","4,86896727","6,5224859",
21/03/2010 16.00,"0,44982113","6,73920154","8,72799129","20,26861954"
21/03/2010 17.00,"0,4642727","5,70414799","7,96147814",
21/03/2010 18.00,"0,27458898","7,79696583","10,72338699","21,48962021"
21/03/2010 19.00,"0,48233768","6,16035119","9,7720561",
21/03/2010 20.00,"0,45795002","6,85406303","9,5813991","21,24542046"
21/03/2010 21.00,"0,04696913","15,06245111","24,46677416",
21/03/2010 22.00,"0,41730358","8,74376529","13,13640747","25,64101982"
21/03/2010 23.00,"0,44801393","12,55430863","16,10583142",
22/03/2010 0.00,"0,23123326","7,95011512","9,88748545","22,46640968"
22/03/2010 1.00,"0,65215023","5,8547027","7,44722853",
22/03/2010 2.00,"0,76686377","4,76903086","6,48033395","26,61782074"
22/03/2010 3.00,"0,8075102","4,36474419","5,40125086",
22/03/2010 4.00,"0,33420451","4,77681843","6,22029048","21,73381996"
22/03/2010 5.00,"1,04235584","4,24923262","5,35455982",
22/03/2010 6.00,"0,94390109","13,43491465","16,34966305","18,31501007"
22/03/2010 7.00,"0,50943564","20,61019368","26,79937592",
22/03/2010 8.00,"0,62143887","30,90491792","46,87329184","20,75702095"
22/03/2010 9.00,"0,83280096","28,48245216","45,95115336",
22/03/2010 10.00,"0,35768907","20,99955336","34,0669644","21,0012207"
22/03/2010 11.00,"0,73344311","12,9955925","20,55185856",
22/03/2010 12.00,"1,09472931","6,65591865","13,01955368","29,30401993"
22/03/2010 13.00,"0,69550596","10,34663313","17,1764845",
22/03/2010 14.00,"1,08119609","11,86643795","21,26713776","29,30401993"
22/03/2010 15.00,"1,32236544","6,6087649","9,50487895",
22/03/2010 16.00,"0,86712471","13,98261852","18,50588281","29,7924099"
22/03/2010 17.00,"1,17061785","33,5447972","43,52451944",
22/03/2010 18.00,"1,25010454","30,6758412","39,39297424","33,21123123"
22/03/2010 19.00,"1,32778503","57,2101948","83,78454744",
22/03/2010 20.00,"1,21615199","40,56101504","52,63816304","30,52503014"
22/03/2010 21.00,"1,03151666","25,61479632","36,51048128",
22/03/2010 22.00,"1,00441971","14,60884823","18,68486513","30,52503014"
22/03/2010 23.00,"1,43978826","17,61471873","20,89814088",
23/03/2010 0.00,"1,17242506","11,18375453","12,97298883","25,15262032"
23/03/2010 1.00,"1,26636332","9,38491434","11,79014915",
23/03/2010 2.00,"1,32417163",,,"30,03663063"
23/03/2010 3.00,,"31,0528876","33,85165408",
23/03/2010 4.00,"1,70534526","16,8080899","18,66151961","23,19902039"
23/03/2010 5.00,"1,82999387","6,37125435","7,85772154",
23/03/2010 6.00,"1,33139741","8,86446794","10,6280585","18,80340958"
23/03/2010 7.00,"1,38017375","12,46411386","14,85619602",
23/03/2010 8.00,"1,87786711","29,0905064","38,26722688","32,23442078"
23/03/2010 9.00,"1,90948055","47,41905312","66,95242752",
23/03/2010 10.00,"1,47772439","34,52467808","49,218226","18,55920982"
23/03/2010 11.00,"1,49217698","29,55189112","41,5978544",
23/03/2010 12.00,"1,6095998","22,13648592","30,4938188","19,04759979"
23/03/2010 13.00,"1,98174146","19,84055632","28,34861216",
23/03/2010 14.00,"1,65114933","24,82697584","35,80749624","18,55920982"
23/03/2010 15.00,"2,0865189","18,09493091","23,89609952",
23/03/2010 16.00,"1,82818768","19,67637288","25,2825672","16,36141014"
23/03/2010 17.00,"1,86973721","27,57652744","36,05653424",
23/03/2010 18.00,"1,70082877","36,37610592","45,18593272","17,09399986"
23/03/2010 19.00,"2,22562009","34,86212696","44,71449088",
23/03/2010 20.00,"1,82186499","30,88480368","38,96692328","23,93161964"
23/03/2010 21.00,"1,48675739","28,79068568","37,41445576",
23/03/2010 22.00,"1,87877021","18,9411477","22,9960064","24,66422081"
23/03/2010 23.00,"1,88960939","15,90931606","18,3826697",
24/03/2010 0.00,"1,55721108","11,20776925","12,92370321","21,73381996"
24/03/2010 1.00,"1,8119289","13,79508","15,46318146",
24/03/2010 2.00,"1,89683518","10,94689406","13,02032804","23,19902039"
24/03/2010 3.00,"2,26175003","8,64382887","9,97892302",
24/03/2010 4.00,"2,0124518","5,34917946","6,69303822","18,55920982"
24/03/2010 5.00,"2,05219515","6,11492398","7,68003556",
24/03/2010 6.00,"2,09735808","10,28887734","12,60464777","15,62880993"
24/03/2010 7.00,"2,33039753","16,59978133","19,77690584",
24/03/2010 8.00,"2,11000346","22,07226184","29,77268888","18,80340958"
24/03/2010 9.00,"2,44691726","26,78935704","44,4116492",
24/03/2010 10.00,"2,22562009","18,68157266","27,9433064","19,29179955"
24/03/2010 11.00,"1,72521643","17,14424054","25,81108224",
24/03/2010 12.00,"1,58792143","19,35838816","28,06198424","24,17580986"
24/03/2010 13.00,"1,55901829","16,18705892","24,07443176",
24/03/2010 14.00,"2,41169041","18,32983923","29,62938448","21,73381996"
24/03/2010 15.00,"2,03954977","12,74314922","18,84439285",
24/03/2010 16.00,"2,26716962","12,83984289","19,48574648","26,12940979"
24/03/2010 17.00,"2,17684375","17,18252642","25,15157608",
24/03/2010 18.00,"2,35568829","28,02948024","38,95330984","18,07081032"
24/03/2010 19.00,"2,19490872","38,71811472","53,86010312",
24/03/2010 20.00,"1,58430904","35,17361088","45,39994288","17,82661057"
24/03/2010 21.00,"1,62224518","38,4948696","48,14888264",
24/03/2010 22.00,"1,90767436","38,908244","47,1443752","16,36141014"
24/03/2010 23.00,"1,74418449","24,45709944","28,78504528",
25/03/2010 0.00,"1,57166366","21,63357256","24,66002","23,93161964"
25/03/2010 1.00,"1,81734849","21,18970176","24,8967256",
25/03/2010 2.00,"1,43617486",,,"20,75702095"
25/03/2010 3.00,,"21,74389496","26,91805376",
25/03/2010 4.00,"1,83360727","26,48762432","37,64728","19,04759979"
25/03/2010 5.00,"2,00612912","30,55383648","54,61624176",
25/03/2010 6.00,"2,9563529","35,21385848","104,9686853","13,67521"
25/03/2010 7.00,"4,94441704","41,18730976","217,5525224",
25/03/2010 8.00,"6,42665793","66,541902","293,7392216","21,97801971"
25/03/2010 9.00,"2,44782035","54,26856368","92,1869844",
25/03/2010 10.00,"1,82638148","33,6453684","45,01085088","29,7924099"
25/03/2010 11.00,"1,55359869","17,29479333","26,3538608",
25/03/2010 12.00,"1,45153054","15,32396874","20,98179088","45,42124176"
25/03/2010 13.00,"1,49398317","18,42199572","29,96465368",
25/03/2010 14.00,"1,67282771","21,10404416","33,061826","37,11843109"
25/03/2010 15.00,"1,63669776","15,69711083","21,01033704",
25/03/2010 16.00,"1,42714288","15,57900659","21,0622096","21,24542046"
25/03/2010 17.00,"1,71437724","35,02307912","44,77221416",
25/03/2010 18.00,"2,01606521","40,73110656","57,12132504","23,93161964"
25/03/2010 19.00,"1,27539529","46,21202664","71,29337496",
25/03/2010 20.00,"1,36572116","37,94002632","56,8898392","20,02441978"
25/03/2010 21.00,"1,88355926","66,1950652","95,72682296",
25/03/2010 22.00,"1,33049432","34,00035032","43,88894664","29,05982971"
25/03/2010 23.00,"1,43617486","28,71476016","39,86898576",
26/03/2010 0.00,"1,26997672","17,85092912","20,9902228","22,22220993"
26/03/2010 1.00,"1,38559334","15,73150389","19,40855904",
26/03/2010 2.00,"1,34946239","33,29625632","39,29377968","27,59461975"
26/03/2010 3.00,"1,34585","34,17879728","40,083646",
26/03/2010 4.00,"1,52830692","21,96972128","25,77087288","25,64101982"
26/03/2010 5.00,"1,30610666","18,31946281","21,8462252",
26/03/2010 6.00,"1,44159445","11,7119885","15,99493925","16,36141014"
26/03/2010 7.00,"2,06032403","32,27287744","59,75875696",
26/03/2010 8.00,"2,014258","34,2579732","59,46755936","18,80340958"
26/03/2010 9.00,"1,40907791","25,29228016","40,17507784",
26/03/2010 10.00,"1,60779361","15,25063971","23,12051584","18,80340958"
26/03/2010 11.00,"1,30068707","14,37198585","21,4480512",
26/03/2010 12.00,"1,09293837","13,83985713","22,33973152","29,05982971"
