, Brindisi,,,,
,ITC Valzani,,,,
Parm,NO2,SO2,CO,O3,NOX



03/04/2010 0.00,"15,81773126","3,36827756","0,20134229","62,52220275","22,34441592"
03/04/2010 1.00,"13,60889709","2,70050315","0,20292087","70,18683315","20,98995512"
03/04/2010 2.00,"12,05982146","3,01771054","0,1736083","77,34732705","17,85501889"
03/04/2010 3.00,"11,39675898","2,62925925","0,1850719","76,18607745","16,75421739"
03/04/2010 4.00,"12,09285126","2,60268199","0,17628547","67,6139016","17,69987347"
03/04/2010 5.00,"13,8945996","2,62756391","0,205506","60,67160085","19,6322248"
03/04/2010 6.00,"16,79209411","2,89105336","0,19932801","58,8480711","23,56918576"
03/04/2010 7.00,"18,15703076","3,2252243","0,29646338","61,913229","24,92527176"
03/04/2010 8.00,"16,61208505","2,85429898","0,19832145","65,4689574","24,97863568"
03/04/2010 9.00,"15,21577248","3,1104406","0,20628422","73,1767197","24,44340952"
03/04/2010 10.00,"14,4536206","4,22321149","0,15402116","88,22937375","23,25806512"
03/04/2010 11.00,"25,62494904","8,09641938","0,1340449","81,28198575","38,66027672"
03/04/2010 12.00,"23,70759544","7,95845417","0,1440441","86,58345885","36,35769336"
03/04/2010 13.00,"21,33857008","9,07687958","0,13283214","90,5654589","33,39923664"
03/04/2010 14.00,"17,49231631","7,28219901","0,10141442","97,79958825","27,70231792"
03/04/2010 15.00,"21,92813528","8,5849516","0,10182683","94,18548615","32,1071644"
03/04/2010 16.00,"13,09446584","5,6011692","0,10464147","106,2059796","20,75764712"
03/04/2010 17.00,"13,86817767","6,68736283","0,12104816","103,9553004","21,18778976"
03/04/2010 18.00,"12,91445486","3,49945937","0,15278509","100,8765765","19,87684608"
03/04/2010 19.00,"22,37569624","3,31116996","0,24758697","85,8746553","30,08616128"
03/04/2010 20.00,"35,21334224","3,45705047","0,35552305","68,0139789","46,5702972"
03/04/2010 21.00,"37,90193928","3,2896838","0,31646293","52,5028938","45,47030448"
03/04/2010 22.00,"41,62599904","3,5644833","0,37678081","14,33035233","51,34373904"
03/04/2010 23.00,"37,38090016","4,04453578","0,40458237","17,60443461","45,6985208"
04/04/2010 0.00,"30,36548536","3,18225097","0,26429074","18,2117166","37,4749132"
04/04/2010 1.00,"21,78372192","3,10990871","0,20675022","29,0597685","28,46369544"
04/04/2010 2.00,,"3,13305868","0,14056657","23,92677315",
04/04/2010 3.00,"18,56411659","2,5772397",,"25,7342232","24,06745296"
04/04/2010 4.00,"14,54445207",,"0,18942318","27,5281671","20,04594336"
04/04/2010 5.00,"12,66013018","2,84129562","0,17840111",,"18,28598369"
04/04/2010 6.00,"13,79055812","3,03806579","0,19432783","18,7758647","19,93676816"
04/04/2010 7.00,"14,08617053","2,98321797","0,2600047","36,36168795","20,51631448"
04/04/2010 8.00,"12,45617332","3,24501411","0,17113617","63,1810914","19,39333952"
04/04/2010 9.00,"9,85594127","2,85260364","0,13953555","91,2945516","17,00458614"
04/04/2010 10.00,"8,64376769","3,06803475","0,13529611","103,8884679","15,33819402"
04/04/2010 11.00,"8,7651491","2,72142488","0,13538815","112,1079477","15,72893416"
04/04/2010 12.00,"8,59504802","3,59897384","0,1182242","117,3755457","14,76932239"
04/04/2010 13.00,"9,21352266","3,59332135","0,14233155","117,4686125","15,70184494"
04/04/2010 14.00,"7,46131806","2,91367042","0,13740476","119,4553931","13,48053497"
04/04/2010 15.00,"9,36297987","3,11157252","0,14086481","115,367658","16,15333124"
04/04/2010 16.00,"8,77836102","2,7072896","0,14416409","116,3419961","16,30519375"
04/04/2010 17.00,"9,31343613","2,80793497","0,13110211","112,2085955","16,62862194"
04/04/2010 18.00,"9,84603329","3,08103811","0,16203869","108,9150699","16,67130734"
04/04/2010 19.00,"11,95743194","2,16447398","0,14865633","100,3589538","20,21341544"
04/04/2010 20.00,"14,11341844","2,51560747","0,14471514","96,1105215","23,31469856"
04/04/2010 21.00,"11,96486198","3,08895444","0,1487705","94,45106055","20,20192432"
04/04/2010 22.00,"7,84776002","2,86730641","0,13085047","97,32170595","14,74715849"
04/04/2010 23.00,"8,10869258","2,91763062","0,13204227","96,11221725","14,46395305"
05/04/2010 0.00,"6,6611843","2,58459058","0,13408218","97,04260545","12,81972482"
05/04/2010 1.00,"6,92046297","3,3841092","0,12732169","96,41501835","12,970769"
05/04/2010 2.00,"5,8247168","3,64420898","0,13096464","99,4768047","11,35280783"
05/04/2010 3.00,"5,35735134","3,59275387","0,1291088","102,0133475","10,91773988"
05/04/2010 4.00,"4,97834132","3,69057401","0,12571748","104,0991","10,81677098"
05/04/2010 5.00,"5,34661738","3,27441659","0,12885716","99,43281495","11,04005243"
05/04/2010 6.00,"5,79746698","3,52603358","0,12553341","93,42088245","11,95779905"
05/04/2010 7.00,"7,60334524","3,19073377","0,16208529","90,07407045","14,59119091"
05/04/2010 8.00,"8,79239892","3,48758488","0,18435892","84,64320165","16,43160946"
05/04/2010 9.00,"9,0937913","3,56504774","0,19728343","92,7975447","17,38301301"
05/04/2010 10.00,"9,79070957","3,5560005","0,16588901","94,65742335","18,31799822"
05/04/2010 11.00,"8,58761798","3,20147735","0,14714416","98,48299545","16,35526712"
05/04/2010 12.00,"7,50673379","3,36658222","0,12904006","102,2171966","14,73402305"
05/04/2010 13.00,"6,11289726","4,20398816","0,13635044","100,8334646","12,88211147"
05/04/2010 14.00,"6,41594162","3,39032917","0,11785723","100,7894748","12,87390326"
05/04/2010 15.00,"7,74041652","4,39849449","0,15161194","106,4596838","13,77851634"
05/04/2010 16.00,"11,43556875","4,28484271","0,13373734","103,4444208","18,15546292"
05/04/2010 17.00,"7,49434786","3,35810146","0,12622193","99,0039897","14,25216654"
05/04/2010 18.00,"18,18923458","3,98968795","0,16760739","92,80514565","29,41139736"
05/04/2010 19.00,"17,2586355","3,33717973","0,19822359","83,2476393","23,71036784"
05/04/2010 20.00,"18,9679004","4,09994804","0,25808012","76,8449262","25,90786768"
05/04/2010 21.00,"11,31831535","3,96820179","0,17175595","83,98768455","17,62599379"
05/04/2010 22.00,"11,39180498","3,95971899","0,15676823","79,22079165","17,62353114"
05/04/2010 23.00,"10,55864142","3,66569514","0,17067833","73,5708519","16,93070646"
06/04/2010 0.00,"8,94020417","3,63120257","0,13738146","76,10148945","14,85387294"
06/04/2010 1.00,"7,35892854","3,9648101","0,13002565","77,31943695","13,1587511"
06/04/2010 2.00,,"3,11552865","0,13091921","73,5184233",
06/04/2010 3.00,"12,00449774","3,20430156",,"73,8254538","17,40271426"
06/04/2010 4.00,"8,5207324",,"0,12772478","80,1300129","13,86799221"
06/04/2010 5.00,"7,8774878","2,86108644","0,11474901",,"13,72023476"
06/04/2010 6.00,"8,82295077","3,21674151","0,2302075","74,0546394","15,07879489"
06/04/2010 7.00,"10,37863045","3,74033379","0,15733908","71,01655365","17,3403257"
06/04/2010 8.00,"10,4983618","3,52490268","0,15505102","74,099487","17,91986819"
06/04/2010 9.00,"9,60822255","3,56504774","0,15397456","81,9112686","16,6770529"
06/04/2010 10.00,"9,51986903","3,41068646","0,15997081","86,61729405","16,68197821"
06/04/2010 11.00,"9,2771043","3,41746985","0,15191484","89,41855335","16,67048709"
06/04/2010 12.00,"9,0797534","3,74881353","0,15241928","92,8093551","16,41108605"
06/04/2010 13.00,"7,95345538","3,52772994","0,14752162","96,81337995","14,73402305"
06/04/2010 14.00,"7,65288898","3,56222048","0,13138754","98,3865771","13,5724754"
06/04/2010 15.00,"7,77674834","3,85624535","0,12420065","99,13679685","13,64635508"
06/04/2010 16.00,"7,76683845","3,47118677","0,12921248","99,95127555","14,71432371"
06/04/2010 17.00,"8,86341251","3,9648101","0,13916857","98,8949031","15,75355881"
06/04/2010 18.00,"10,54377754","3,47231768","0,17443545","98,58533895","16,71153008"
06/04/2010 19.00,"13,93340938","3,40955454","0,21382061","93,82602705","20,9448128"
06/04/2010 20.00,"15,33137391","3,90147947","0,23817144","90,12905265","23,3894004"
06/04/2010 21.00,"19,10331971","3,84211108","0,28456057","82,96261365","28,01426072"
06/04/2010 22.00,"12,21010657","3,3705414","0,20766475","88,474659","19,06910638"
06/04/2010 23.00,"9,4273875","3,74089822","0,16434189","87,43265055","15,65012917"
07/04/2010 0.00,"9,1268211","3,46383488","0,15784236","89,01005715","14,99095952"
07/04/2010 1.00,"9,2110447","3,79178687","0,13065475","81,9408744","14,60760734"
07/04/2010 2.00,"9,24324852","3,0719919","0,13125007","80,3008647","14,82514132"
07/04/2010 3.00,"9,60244258","3,07085998","0,1261462","82,3891509","15,12558535"
07/04/2010 4.00,"8,2862256","3,26536936","0,13122677","87,86484735","13,92381305"
07/04/2010 5.00,"9,00649321","2,92851761","0,13033438","84,45634995","14,6929074"
07/04/2010 6.00,"13,73110448","3,03523853","0,48421478","80,40574185","20,62055672"
07/04/2010 7.00,"31,32911424","3,69453319","0,3910474","60,51850455","48,13408376"
07/04/2010 8.00,"28,76686216","4,4872674","0,47966079","65,60766975","51,37412072"
07/04/2010 9.00,"14,20094598","3,81666472","0,20626908","91,3156986","23,78506968"
07/04/2010 10.00,"11,51071035","3,4378251","0,13768087","98,7029043","18,98783874"
07/04/2010 11.00,"11,85421454","3,43443341","0,14305851","101,2326641","20,1165344"
07/04/2010 12.00,"12,18368273","3,32360888","0,14848275","102,6443261","20,70430232"
07/04/2010 13.00,"16,05389003","4,47708927","0,19764109","100,9772442","30,59265008"
07/04/2010 14.00,"12,09974784","4,41884975","0,13616986","100,491761","22,053008"
07/04/2010 15.00,"9,70235605","3,36827756","0,18157574","106,4537786","16,8617521"
07/04/2010 16.00,"10,98554514","3,1901673","0,15711074","106,8149334","17,80494552"
07/04/2010 17.00,"12,3777297","3,49323737","0,19535186","101,5134603","19,83415112"
07/04/2010 18.00,"14,2752635","3,05389743","0,16155055","97,5839088","21,80427592"
07/04/2010 19.00,"21,29811216","3,06407557","0,18475619","86,2772862","29,16924256"
07/04/2010 20.00,"29,9451704","3,67587429","0,33012605","71,8056759","40,41612368"
07/04/2010 21.00,"24,88756712","3,94897541","0,32239045","69,8129901","32,90096944"
07/04/2010 22.00,"17,95720382","3,66513172","0,21837576","79,0127331","24,76848776"
07/04/2010 23.00,"13,9045095","2,85939008","0,14848275","81,77171835","19,89409232"
08/04/2010 0.00,"11,56273014","3,33774417","0,13145511","82,07451945","17,41092438"
08/04/2010 1.00,"10,79149817","1,59734698","0,1362153","79,13029845","16,52683279"
08/04/2010 2.00,,"2,44266518","0,12818262","83,24678145",
08/04/2010 3.00,"13,87230568","2,3171389",,"84,0299985","19,70610448"
08/04/2010 4.00,"11,79806483",,"0,09880482","81,1145454","17,66375388"
08/04/2010 5.00,"12,26212635","2,01237248","0,11891388",,"18,10456739"
08/04/2010 6.00,"15,56753268","1,92190321","0,21558791","69,61506615","21,76404744"
08/04/2010 7.00,"20,20813832","1,84726558","0,30765786","70,8837465","28,57327216"
08/04/2010 8.00,"24,58617856","2,9351576","0,35458639","68,782812","42,22372848"
08/04/2010 9.00,"19,76967848","2,49468575","0,20699837","74,75837565","31,229652"
08/04/2010 10.00,"14,91107616","2,00558604","0,18308791","83,72550165","23,55767552"
08/04/2010 11.00,"16,17196942","4,31481166","0,14948931","85,1456025","25,85041208"
08/04/2010 12.00,"21,8117136","5,72839285","0,18070548","84,697326","34,17990624"
08/04/2010 13.00,"23,55731224","7,12217914","0,25095032","84,4436019","38,24902464"
08/04/2010 14.00,"13,12749373","3,59218943","0,18217222","96,72204885","22,25493432"
08/04/2010 15.00,"9,74777178","3,12287953","0,17271242","104,1565959","16,58921944"
08/04/2010 16.00,"10,12595582","2,98604523","0,15954326","103,0790565","16,8445135"
08/04/2010 17.00,"9,4975732","3,09856611","0,14935184","103,9645772","16,01460034"
08/04/2010 18.00,"9,53555699","2,63208651","0,1665519","104,389173","16,47347461"
08/04/2010 19.00,"13,44044606","2,5891142","0,25697337","97,3868427","19,62729184"
08/04/2010 20.00,"15,56835866","1,84274196","0,25349235","88,05768405","21,16151888"
08/04/2010 21.00,"17,93903599","2,45680046","0,30612356","74,56382325","23,74648552"
08/04/2010 22.00,"17,29331535","1,55550252","0,33271352","58,00480455","23,0996368"
08/04/2010 23.00,"20,82414648","2,35502419","0,27202051","41,49737655","26,87323648"
09/04/2010 0.00,"22,1147656","2,54726973","0,32836224","17,82772499","28,60938984"
09/04/2010 1.00,"22,35504664","3,31569357","0,33420239","9,83070764","29,49759032"
09/04/2010 2.00,"17,58479784","4,11125504","0,33509594","8,7041052","24,5690088"
09/04/2010 3.00,"14,06057267","3,39598369","0,29613718","8,29727682","20,7642244"
09/04/2010 4.00,"12,91280481","3,24557854","0,29826796","23,93184045","18,81381041"
09/04/2010 5.00,"14,52380821","3,69622955","0,28942678","26,04634095","20,68294528"
09/04/2010 6.00,"29,3077096","4,03209685","0,58277028","29,4430479","38,10537608"
09/04/2010 7.00,"35,10353608","4,63710913","0,51140471","36,0605826","51,66224"
09/04/2010 8.00,"35,21747216","5,06796627","0,66375526","38,26810995","63,72594664"
09/04/2010 9.00,"21,8662056","4,20568451","0,32330032","66,2944485","33,27201216"
09/04/2010 10.00,"12,32735997","4,01287046","0,21384624","96,2526054","20,07385856"
09/04/2010 11.00,"10,89223571","4,25657214","0,20131899","101,960061","18,49859044"
09/04/2010 12.00,"10,10200994","4,21868787","0,20090658","107,1769262","17,04562914"
09/04/2010 13.00,"10,99462714","3,81327303","0,23986418","108,0032951","18,29501215"
09/04/2010 14.00,"11,67833348","3,94162758","0,2284134","106,690605","20,82743512"
09/04/2010 15.00,"22,55486976","7,89795488","0,20770902","96,919095","34,22751504"
09/04/2010 16.00,"26,41104872","12,78497142","0,21215233","87,9536448","38,01836096"
09/04/2010 17.00,"19,43029848","5,84486884","0,27751698","97,81143855","27,41091"
09/04/2010 18.00,"20,7597312","4,45503867","0,38921602","94,1364291","30,4613148"
09/04/2010 19.00,"20,83818056","3,32417332","0,3292325","88,5177909","28,85483328"
09/04/2010 20.00,"26,61500176","3,35753397","0,36784759","77,1984801","33,9106584"
09/04/2010 21.00,"22,37485496","3,35018309","0,33527885","82,25043855","28,92953512"
09/04/2010 22.00,"14,29342942","3,49889189","0,25988238","93,96811095","20,89802616"
09/04/2010 23.00,"11,42648484","3,44461154","0,24726193","95,27826735","17,39204147"
10/04/2010 0.00,"11,69319737","3,57013782","0,20482331","92,17416705","17,53733818"
10/04/2010 1.00,"9,88484306","3,64703726","0,19737896","97,56613335","15,74042528"
10/04/2010 2.00,,"3,39824753","0,19089807","102,828684",
10/04/2010 3.00,"13,89212356","3,85341809",,"100,7936843","19,72088424"
10/04/2010 4.00,"10,66681091",,"0,14828819","98,7071337","16,57936882"
10/04/2010 5.00,"10,13421566","4,01739408","0,17896148",,"15,98669088"
10/04/2010 6.00,"13,00033043","4,00608606","0,25756985","92,0456292","19,24969096"
10/04/2010 7.00,"19,08845582","3,99590792","0,23044399","84,7142436","27,78440008"
10/04/2010 8.00,"23,1254488","4,51044992","0,29128845","80,7398445","39,91049528"
10/04/2010 9.00,"14,35127698","4,2746666","0,20063514","94,7164554","22,4737436"
10/04/2010 10.00,"13,64192498","4,30689635","0,17642061","100,0375394","21,86584232"
10/04/2010 11.00,"13,95157529","4,19889705","0,19970081","104,1971942","21,72054944"
10/04/2010 12.00,"14,0217629","3,83193193","0,21201719","107,7453017","21,90196"
10/04/2010 13.00,"14,29177745","3,98912351","0,23117678","109,3548477","24,0231328"
10/04/2010 14.00,"12,3587378","4,23282316","0,2006631","114,4203522","23,6315552"
10/04/2010 15.00,"10,48762783","4,31820437","0,20661392","121,5774945","17,20652394"
10/04/2010 16.00,"11,38437304","4,46069319","0,21203932","124,045529","18,64224665"
10/04/2010 17.00,"12,31249608","4,28484271","0,22842971","122,0917457","20,06565608"
10/04/2010 18.00,"13,25961102","4,28258192","0,26411715","118,8565539","19,98028528"
10/04/2010 19.00,"18,31804793","4,07280634","0,29066983","112,487696","25,6870508"
10/04/2010 20.00,"26,42590496","4,45277788","0,37523019","95,32223715","35,34391272"
10/04/2010 21.00,"23,22041784","4,25148206","0,29348564","93,099468","31,1877792"
10/04/2010 22.00,"18,4790651","4,19154618","0,28142206","95,7019854","24,77915672"
10/04/2010 23.00,"17,46176446","3,83306385","0,32431969","96,18918435","24,15857888"
11/04/2010 0.00,"15,59643447","4,2311268","0,2567462","85,982106","21,5030212"
11/04/2010 1.00,"15,34293578","3,43386897","0,29767498","81,85798215","21,27727136"
11/04/2010 2.00,"11,80467079","4,21416426","0,23689926","88,1118084","17,8771847"
11/04/2010 3.00,"11,25142977","3,68209427","0,20109764","85,34097285","17,10062973"
11/04/2010 4.00,"11,94174207","3,3128653","0,25551013","75,0839796","17,85091574"
11/04/2010 5.00,"12,5701247","3,08725808","0,25207571","81,626223","18,30814759"
11/04/2010 6.00,"17,30570129","3,3315242","0,29639348","70,80085425","23,08977088"
11/04/2010 7.00,"26,4614108","4,01117411","0,40583474","64,84645755","35,97846728"
11/04/2010 8.00,"21,14616552","8,26265616","0,52866885","83,4650145","29,75041408"
11/04/2010 9.00,"26,25827992","14,55817194","0,7525201","84,41820555","38,3450644"
11/04/2010 10.00,"16,20747526","5,36368749","0,35778665","100,0062777","26,31091728"
11/04/2010 11.00,"13,35126847","4,60827108","0,33940528","112,4826287","21,67047416"
11/04/2010 12.00,"13,32236668","3,57635779","0,25065674","118,3795494","22,43143104"
11/04/2010 13.00,"12,76995164","4,19154618","0,22215735","118,6544006","22,1958344"
11/04/2010 14.00,"12,76499765","4,58621947","0,28572557","121,7009651","20,02707192"
11/04/2010 15.00,"13,38512234","3,44348064","0,2439044","121,2518706","20,20766032"
11/04/2010 16.00,"13,81367802","3,50341652","0,27856082","120,1117082","23,77357856"
11/04/2010 17.00,"14,89125828","3,23540244","0,30527427","108,1225562","23,9155828"
11/04/2010 18.00,"18,14464482","3,51811827","0,30438188","106,6373186","28,566714"
11/04/2010 19.00,"20,682104","3,54186522","0,33981769","98,4982173","30,56144624"
11/04/2010 20.00,"24,35167176","3,12627224","0,3388554","88,26743835","36,209934"
11/04/2010 21.00,"23,05856704","2,97926184","0,33159978","80,277204","31,11716904"
11/04/2010 22.00,"24,19064312","2,92724127","0,32354147","70,2350124","30,87336992"
11/04/2010 23.00,"19,9876656","3,14210591","0,25990451","64,2332544","25,84876776"
12/04/2010 0.00,"17,741687","2,98774158","0,25035967","47,4847506","24,05513968"
12/04/2010 1.00,"18,11656902","3,88338806","0,24134024","44,0905773","24,67736184"
12/04/2010 2.00,,"3,94558371","0,21242843","72,1346913",
12/04/2010 3.00,"16,79457206","3,66343232",,"65,71508055","22,60546128"
12/04/2010 4.00,"15,18934864",,"0,19343777","58,0411734","21,01131216"
12/04/2010 5.00,"14,92263802","4,37418107","0,20171393",,"20,940702"
12/04/2010 6.00,"23,3896872","4,4018872","0,39780323","42,04544295","29,95647032"
12/04/2010 7.00,"29,47202688","4,86214886","0,41442312","38,0617272","50,58360432"
12/04/2010 8.00,"32,16393168","4,89381417","0,7110263","67,0861443","55,70508752"
12/04/2010 9.00,"19,08597978","4,7072201","0,38026998","95,16239775","33,03230472"
12/04/2010 10.00,"13,42806204","4,55907879","0,2806019","104,3841057","22,88126728"
12/04/2010 11.00,"11,51236232","4,47878766","0,23426519","110,2361988","19,00753807"
12/04/2010 12.00,"10,18788742","4,06375911","0,23739788","112,5469076","17,80330502"
12/04/2010 13.00,"10,20605333","4,17119092","0,27033825","110,6819217","18,27941597"
12/04/2010 14.00,"13,95818125","4,68969312","0,34479224","111,2815988","26,57607344"
12/04/2010 15.00,"12,34717785","4,68064589","0,2248019","115,1536544","22,7162808"
12/04/2010 16.00,"11,81127675","4,44259873","0,28659117","111,6173573","21,47428384"
12/04/2010 17.00,"12,04826342","3,92296563","0,26942373","107,6142302","21,4792168"
12/04/2010 18.00,"9,4042676","4,20624793","0,20585084","109,3506383","17,1129411"
12/04/2010 19.00,"7,50508182","4,03096493","0,18292248","110,9855807","14,33425444"
12/04/2010 20.00,"7,36470852","3,57296305","0,1838603","111,6494967","14,08388569"
12/04/2010 21.00,"7,17809158","3,99307964","0,1754024","110,8857708","13,52404253"
12/04/2010 22.00,"7,17726751","4,29897799","0,17675031","107,8645628","13,19158588"
12/04/2010 23.00,"7,21937931","3,56617864","0,19650172","99,79143615","13,81956125"
13/04/2010 0.00,"7,2243333","4,19437344","0,17508203","96,4082553","13,1603916"
13/04/2010 1.00,"6,3317161","3,0075324","0,17926554","99,03445335","12,16301974"
13/04/2010 2.00,"5,83214874","2,29735113","0,17076104","99,23914035","11,83056118"
13/04/2010 3.00,"5,68434158","2,35785145","0,17064687","98,4457488","11,6901917"
13/04/2010 4.00,"5,66287365","2,79493059","0,1717676","97,35470325","11,50467034"
13/04/2010 5.00,"6,27887034","2,77683612","0,18692309","97,49255775","12,41585115"
13/04/2010 6.00,"6,45309942","2,71633378","0,18269414","101,6885615","13,27941934"
13/04/2010 7.00,"9,24490049","2,50316854","0,1995412","98,9684787","16,9044375"
13/04/2010 8.00,"15,19760466","2,66940431","0,30284408","93,35660355","25,76832992"
13/04/2010 9.00,"13,23979505","2,91932596","0,27484098","92,9802069","21,90278216"
13/04/2010 10.00,"12,2835962","2,91763062","0,23216237","94,94079315","20,58772768"
13/04/2010 11.00,"9,56776081","3,29024722","0,19611261","101,7663665","16,9643634"
13/04/2010 12.00,"10,87159376","2,62077646","0,23712294","101,31809","19,10932913"
13/04/2010 13.00,"9,69045576","2,59722884","0,23616414","99,4154784","17,59304621"
13/04/2010 14.00,"9,1226931","2,80850144","0,2078395","98,839083","16,06713828"
13/04/2010 15.00,"8,78249094","2,52861083","0,19204326","102,129237","15,94728838"
13/04/2010 16.00,"9,20774268","2,63265095","0,19005461","105,7221522","17,00951146"
13/04/2010 17.00,"8,51577841","2,89557698","0,17741319","108,2561613","15,63042792"
13/04/2010 18.00,"8,21025802","2,38838484","0,16314893","107,3055039","14,1503774"
13/04/2010 19.00,"11,5082324","2,36746311","0,15581176","104,7638739","17,35099848"
13/04/2010 20.00,"10,58258731","2,28321382","0,16392599","105,4371465","16,8001857"
13/04/2010 21.00,"8,89479034","2,17182486","0,14781054","109,5088218","14,85141029"
13/04/2010 22.00,"7,20616739","2,75082635","0,13745486","109,1256621","13,37710533"
13/04/2010 23.00,"6,55053494","2,46302043","0,13025399","106,2896898","12,87390326"
14/04/2010 0.00,"6,28712635","2,1452476","0,12961441","105,7771544","12,74584514"
14/04/2010 1.00,"5,96261406","1,43902347","0,12648172","106,6542362","12,43062709"
14/04/2010 2.00,,"1,58999509","0,11951036","104,9668652",
14/04/2010 3.00,"11,67503146","1,45146545",,"107,3088954","17,56442739"
14/04/2010 4.00,"8,14667637",,"0,12089322","107,8375106","14,2546292"
14/04/2010 5.00,"8,14750235","1,30049282","0,15619738",,"14,61910038"
14/04/2010 6.00,"18,03482337","1,0782773","0,2568161","74,23903725","24,76930992"
14/04/2010 7.00,"31,87904368","2,17917573","0,25786926","42,5563026","42,56027872"
14/04/2010 8.00,"29,0732028","2,60720561","0,36746896","35,90918205","46,33307536"
14/04/2010 9.00,"20,242822","2,09266361","0,23131774","61,63071705","31,44306944"
14/04/2010 10.00,"16,6897046","2,02877059","0,23983972","77,954625","25,20929936"
14/04/2010 11.00,"14,84171454","2,12715618","0,21244008","80,83965435","23,27447008"
14/04/2010 12.00,"12,7955495","1,62278927","0,27253195","95,7975858","20,85123952"
14/04/2010 13.00,"15,54111075","2,04799392","0,3103094","100,5061449","27,92642344"
14/04/2010 14.00,"12,47186319","1,52101198","0,29012578","101,4711863","23,13411016"
14/04/2010 15.00,"9,66850026","1,57133619","0,2704932","103,1780085","18,39762346"
14/04/2010 16.00,"9,97732459","2,37651035","0,23940401","100,7226423","19,05761335"
14/04/2010 17.00,"13,50898362","2,40252012","0,30153462","95,37973305","23,73992736"
14/04/2010 18.00,"16,27766286","2,48394216","0,34852257","88,9491498","28,22358648"
14/04/2010 19.00,"20,48971856","2,68636787","0,46561322","79,7181252","32,7212032"
14/04/2010 20.00,"17,0555027","2,15486231","0,340413","81,10522875","26,90770984"
14/04/2010 21.00,"15,90690886","2,44662436","0,27766377","81,6837588","25,34638976"
14/04/2010 22.00,"12,28277022","1,91907595","0,23360813","80,6992263","18,69806749"
14/04/2010 23.00,"11,06564073","2,06100033","0,214593","80,7652209","17,88867582"
15/04/2010 0.00,"9,44803137","2,50203662","0,20561318","84,2236731","15,87669161"
15/04/2010 1.00,"7,7131667","3,22974792","0,18714793","78,63549855","14,45820749"
15/04/2010 2.00,"7,53150566","3,37788923","0,18293296","79,7147337","14,0494085"
15/04/2010 3.00,"9,68831814","2,99792074",,"74,6932389","17,17122459"
15/04/2010 4.00,"7,11781387","3,1726393","0,13184655","72,25987755","13,21457003"
15/04/2010 5.00,"7,29782294","3,1828154","0,12792749","76,40935785","13,17598778"
15/04/2010 6.00,"10,07228407","3,09856611","0,1355361","76,85256705","17,75322974"
15/04/2010 7.00,"20,582202","3,57918607","0,39643319","66,0796269","37,7909668"
15/04/2010 8.00,"26,80161296","4,15196759","0,53701141","58,45731045","49,21520504"
15/04/2010 9.00,"17,99436162","3,86812085","0,30143793","70,56656145","31,10487488"
15/04/2010 10.00,"18,4790651","3,54865166","0,21817771","78,3936048","30,9932332"
15/04/2010 11.00,"15,4775291","3,66343232","0,2794835","77,50974","25,26839928"
15/04/2010 12.00,"16,72851438","3,80366136","0,259682","73,16995665","29,72169584"
15/04/2010 13.00,"22,67213272","3,70640565","0,53932627","67,69846965","44,94660768"
15/04/2010 14.00,"18,99349826","4,39849449","0,34807637","67,00408995","35,4022096"
15/04/2010 15.00,"12,92271279","3,46213954","0,2026168","74,11554675","21,91920624"
15/04/2010 16.00,"12,3356179","2,99452904","0,19833077","76,1488308","20,24953312"
15/04/2010 17.00,"14,37435099","3,60349745","0,29075837","72,538998","23,0815684"
15/04/2010 18.00,"27,80900752","3,0917817","0,4287934","49,81915995","39,81772504"
15/04/2010 19.00,"25,08739024","4,16214369","0,36650201","40,69299255","36,17301328"
15/04/2010 20.00,"28,43820848","3,45818239","0,39634116","45,8126214","41,9175408"
15/04/2010 21.00,"34,70448256","3,93540761","0,44226895","35,5437978","54,60511392"
15/04/2010 22.00,"25,77523224","3,92183676","0,32992567","34,09241535","33,9180196"
15/04/2010 23.00,"15,90608478","3,38580759","0,2457486","41,69188905","22,47083736"
16/04/2010 0.00,"13,63614691","3,176031","0,15579545","47,13799965","19,92856568"
16/04/2010 1.00,"10,57928338","4,14518115","0,12737761","74,72876985","16,37989368"
16/04/2010 2.00,,"4,00891128","0,13313038","76,6546431",
16/04/2010 3.00,"18,26850418","4,00665151","0,12987537","72,45271425","24,46721392"
16/04/2010 4.00,"13,46026394",,"0,15027219","64,39395165","19,60266528"
16/04/2010 5.00,"13,9135915","4,29671822","0,14779773",,"20,38580136"
16/04/2010 6.00,"15,02915554","4,23565042","0,18238075","68,0824872","21,48824144"
16/04/2010 7.00,"22,039624","4,45164596","0,26383056","54,84911355","31,06300208"
16/04/2010 8.00,"25,77441008","4,80447581","0,32041461","53,47555605","39,83906296"
16/04/2010 9.00,"14,80207878","4,37192028","0,24515212","70,21304745","23,94678664"
16/04/2010 10.00,"11,39675898","4,08863696","0,18221998","87,3370701","19,2250644"
16/04/2010 11.00,"12,2084546","3,71941105","0,17910361","87,3709053","20,10915408"
16/04/2010 12.00,"11,3158374","4,03435662",,"88,97450625","19,21603976"
16/04/2010 13.00,"16,7458543","4,3645694","0,29440482","86,72047545","26,85845672"
16/04/2010 14.00,"16,13811363","3,98064072","0,26009324","89,39150115","27,20487288"
16/04/2010 15.00,"17,61204766",,"0,22870581","79,3045218","26,0129512"
16/04/2010 16.00,"15,88461494","3,34509504","0,18271744","80,0615046","24,20207688"
