, Brindisi,,
20/03/2008 14.00,"0,624102","13,362889","16,154381"
20/03/2008 15.00,"0,558422","9,22917","16,154381"
20/03/2008 16.00,"0,583161","13,351201","16,154381"
20/03/2008 17.00,"0,496938","12,115627","16,154381"
20/03/2008 18.00,"0,410137","16,848971","16,154381"
20/03/2008 19.00,"0,694845","24,242936","16,154381"
20/03/2008 20.00,"0,844288","30,313095","16,154381"
20/03/2008 21.00,"0,609201","18,850289","16,154381"
20/03/2008 22.00,"0,581858","18,620571","16,154381"
20/03/2008 23.00,"0,54627","18,001481","16,154381"
21/03/2008 0.00,"0,476684","13,174699","16,154381"
21/03/2008 1.00,"0,511983","9,085105","18,70858"
21/03/2008 2.00,"0,467715","7,696381","18,70858"
21/03/2008 3.00,"0,318417","6,332318","18,70858"
21/03/2008 4.00,"0,49607","6,037702","18,70858"
21/03/2008 5.00,"0,366591","5,484807","18,70858"
21/03/2008 6.00,"0,487679","6,506234","18,70858"
21/03/2008 7.00,"0,528765","15,37978","18,70858"
21/03/2008 8.00,"0,38482","16,420675","18,70858"
21/03/2008 9.00,"0,591118","14,715266","18,70858"
21/03/2008 10.00,"0,786565","23,028127","18,70858"
21/03/2008 11.00,"0,756185","12,802207","18,70858"
21/03/2008 12.00,"1,044655","17,12542","18,70858"
21/03/2008 13.00,"1,596422","18,272736","18,70858"
21/03/2008 14.00,"2,083234","19,732834","18,70858"
21/03/2008 15.00,"1,845398","16,998222","18,70858"
21/03/2008 16.00,"1,515553","14,771077","18,70858"
21/03/2008 17.00,"1,090805","14,210397","18,70858"
21/03/2008 18.00,"1,106718","16,475187","18,70858"
21/03/2008 19.00,"1,205816","17,75099","18,70858"
21/03/2008 20.00,"0,877418","17,954761","18,70858"
21/03/2008 21.00,"1,055939","19,048866","18,70858"
21/03/2008 22.00,"1,130443","23,575838","18,70858"
21/03/2008 23.00,"0,778898","17,623802","18,70858"
22/03/2008 0.00,"1,041038","13,028031","18,70858"
22/03/2008 1.00,,"7,723636","22,10663"
22/03/2008 2.00,"0,7213",,"22,10663"
22/03/2008 3.00,"0,724946","8,690552","22,10663"
22/03/2008 4.00,"0,78858","6,859254","22,10663"
22/03/2008 5.00,"0,855457","6,515318","22,10663"
22/03/2008 6.00,"0,748683","7,622404","22,10663"
22/03/2008 7.00,"0,840216","11,150015","22,10663"
22/03/2008 8.00,"0,537919","14,96057","22,10663"
22/03/2008 9.00,"0,795181","13,238293","22,10663"
22/03/2008 10.00,"0,681059","13,534202","22,10663"
22/03/2008 11.00,"0,68347","11,875522","22,10663"
22/03/2008 12.00,"0,761082","11,242162","22,10663"
22/03/2008 13.00,"0,690962","11,144828","22,10663"
22/03/2008 14.00,"0,627414","10,488101","22,10663"
22/03/2008 15.00,"1,059103","8,841105","22,10663"
22/03/2008 16.00,"0,863924","9,505617","22,10663"
22/03/2008 17.00,"0,848855","8,948827","22,10663"
22/03/2008 18.00,"0,902271","9,684721","22,10663"
22/03/2008 19.00,"0,998684","11,831397","22,10663"
22/03/2008 20.00,"0,760853","14,05206","22,10663"
22/03/2008 21.00,"0,750319","11,465392","22,10663"
22/03/2008 22.00,"0,881749","10,161041","22,10663"
22/03/2008 23.00,"0,757294","8,61138","22,10663"
23/03/2008 0.00,"0,63324","7,277169","22,10663"
23/03/2008 1.00,"0,641248","6,960489","21,41214"
23/03/2008 2.00,"0,850405","7,369318","21,41214"
23/03/2008 3.00,"0,736714","6,511425","21,41214"
23/03/2008 4.00,"0,717512","5,83134","21,41214"
23/03/2008 5.00,"0,510565","5,771638","21,41214"
23/03/2008 6.00,"0,688436","5,800191","21,41214"
23/03/2008 7.00,"0,67486","6,064958","21,41214"
23/03/2008 8.00,"0,858816","6,333617","21,41214"
23/03/2008 9.00,"0,738838","7,382297","21,41214"
23/03/2008 10.00,"0,687029","7,580871","21,41214"
23/03/2008 11.00,"0,788264","8,725593","21,41214"
23/03/2008 12.00,"0,72133","9,89368","21,41214"
23/03/2008 13.00,"0,516134","9,985829","21,41214"
23/03/2008 14.00,"0,510679","7,227849","21,41214"
23/03/2008 15.00,"0,652357","5,846913","21,41214"
23/03/2008 16.00,"0,520898","7,682106","21,41214"
23/03/2008 17.00,"0,473882","6,689233","21,41214"
23/03/2008 18.00,"0,289726","7,820976","21,41214"
23/03/2008 19.00,"0,30712","8,998147","21,41214"
23/03/2008 20.00,"0,379795","9,47187","21,41214"
23/03/2008 21.00,"0,667655","10,785314","21,41214"
23/03/2008 22.00,"0,485191","11,691227","21,41214"
23/03/2008 23.00,"0,515989","8,98387","21,41214"
24/03/2008 0.00,"0,554939","9,297956","21,41214"
24/03/2008 1.00,,"7,107149","11,98127"
24/03/2008 2.00,"0,094791",,"11,98127"
24/03/2008 3.00,"0,256216","6,053277","11,98127"
24/03/2008 4.00,"0,369989","6,284296","11,98127"
24/03/2008 5.00,"0,18465","5,565275","11,98127"
24/03/2008 6.00,"0,268603","6,671063","11,98127"
24/03/2008 7.00,"0,196922","7,174636","11,98127"
24/03/2008 8.00,"0,26327","8,916383","11,98127"
24/03/2008 9.00,"0,317576","6,831998","11,98127"
24/03/2008 10.00,"0,283971","11,465392","11,98127"
24/03/2008 11.00,"0,203172","16,098797","11,98127"
24/03/2008 12.00,"0,265735","13,686057","11,98127"
24/03/2008 13.00,"0,262466","10,9774","11,98127"
24/03/2008 14.00,"0,184134","13,861267","11,98127"
24/03/2008 15.00,"0,211889","11,699019","11,98127"
24/03/2008 16.00,"0,251858","8,713915","11,98127"
24/03/2008 17.00,"0,444364","10,202567","11,98127"
24/03/2008 18.00,"0,499013","8,890425","11,98127"
24/03/2008 19.00,"0,285634","30,453264","11,98127"
24/03/2008 20.00,"0,132008","26,057367","11,98127"
24/03/2008 21.00,"0,175589","22,789318","11,98127"
24/03/2008 22.00,"0,216534","23,726389","11,98127"
24/03/2008 23.00,"0,120481","12,098763","11,98127"
25/03/2008 0.00,"0,150989","9,138318","11,98127"
25/03/2008 1.00,"0,399234","7,345955","11,21042"
25/03/2008 2.00,"0,51983","5,615892","11,21042"
25/03/2008 3.00,"0,287985","4,355658","11,21042"
25/03/2008 4.00,"0,437196","4,668446","11,21042"
25/03/2008 5.00,"0,176048","5,120106","11,21042"
25/03/2008 6.00,"0,178858","5,066892","11,21042"
25/03/2008 7.00,"0,423032","6,863149","11,21042"
25/03/2008 8.00,"0,350949","13,38495","11,21042"
25/03/2008 9.00,"0,407549","21,059265","11,21042"
25/03/2008 10.00,"0,552","18,386953","11,21042"
25/03/2008 11.00,"0,687907","12,802207","11,21042"
25/03/2008 12.00,"0,569949","7,25251","11,21042"
25/03/2008 13.00,"0,7628","7,698977","11,21042"
25/03/2008 14.00,"0,715031","8,590616","11,21042"
25/03/2008 15.00,"1,289109","9,920934","11,21042"
25/03/2008 16.00,"0,624484","12,520568","11,21042"
25/03/2008 17.00,"0,48743","16,78148","11,21042"
25/03/2008 18.00,"0,497809","21,195533","11,21042"
25/03/2008 19.00,"0,608084","18,512841","11,21042"
25/03/2008 20.00,"0,767273","21,213716","11,21042"
25/03/2008 21.00,"0,42091","24,214389","11,21042"
25/03/2008 22.00,"0,406344","18,335035","11,21042"
25/03/2008 23.00,"0,314823","18,423287","11,21042"
26/03/2008 0.00,"0,429913","14,896975","11,21042"
26/03/2008 1.00,,"14,713973",
26/03/2008 2.00,"0,287309",,
26/03/2008 3.00,"0,147935","10,153253",
26/03/2008 4.00,"0,112757","9,413466",
26/03/2008 5.00,"0,149391","8,94753",
26/03/2008 6.00,"0,076239","10,65552",
26/03/2008 7.00,"0,135122","14,944997",
26/03/2008 8.00,"0,163777","18,690654",
26/03/2008 9.00,"0,156672","17,806801",
26/03/2008 10.00,"0,536818","14,551742",
26/03/2008 11.00,"0,390514","11,5848",
26/03/2008 12.00,"0,522199","12,711351",
26/03/2008 13.00,"0,485449","12,207785",
26/03/2008 14.00,"0,451144","15,105926",
26/03/2008 15.00,"0,330349","15,970308",
26/03/2008 16.00,"0,272864","20,533617",
26/03/2008 17.00,"0,226445","14,778869",
26/03/2008 18.00,"0,137102","23,400623",
26/03/2008 19.00,"0,181832","33,51623",
26/03/2008 20.00,"0,15242","20,534917",
26/03/2008 21.00,"0,150382","22,634887",
26/03/2008 22.00,"0,140189","19,309727",
26/03/2008 23.00,"0,114504","14,680222",
27/03/2008 0.00,"0,208798","8,684061",
27/03/2008 1.00,"0,208273","7,528955","14,74358"
27/03/2008 2.00,"0,1862","7,502997","14,74358"
27/03/2008 3.00,"0,277582","7,129211","14,74358"
27/03/2008 4.00,"0,298782","6,272616","14,74358"
27/03/2008 5.00,"0,148925","7,696381","14,74358"
27/03/2008 6.00,"0,271642","10,921584","14,74358"
27/03/2008 7.00,"0,258712","24,580385","14,74358"
27/03/2008 8.00,"0,216894","23,796465","14,74358"
27/03/2008 9.00,"0,27997","21,465488","14,74358"
27/03/2008 10.00,"0,327903","23,757537","14,74358"
27/03/2008 11.00,"0,323885","11,97546","14,74358"
27/03/2008 12.00,"0,256673","11,650997","14,74358"
27/03/2008 13.00,"0,430526","12,882677","14,74358"
27/03/2008 14.00,"0,505426","12,598443","14,74358"
27/03/2008 15.00,"0,293249","8,307679","14,74358"
27/03/2008 16.00,"0,320972","9,55234","14,74358"
27/03/2008 17.00,"0,46384","12,270076","14,74358"
27/03/2008 18.00,"0,426042","10,733396","14,74358"
27/03/2008 19.00,"0,269952","17,850928","14,74358"
27/03/2008 20.00,"0,541943","19,439515","14,74358"
27/03/2008 21.00,"0,202683","16,014444","14,74358"
27/03/2008 22.00,"0,343745","13,510847","14,74358"
27/03/2008 23.00,"0,318934","10,887845","14,74358"
28/03/2008 0.00,"0,43437","9,627616","14,74358"
28/03/2008 1.00,,"8,08185","17,65011"
28/03/2008 2.00,"0,842433",,"17,65011"
28/03/2008 3.00,"0,939971","6,310254","17,65011"
28/03/2008 4.00,"0,875443","6,146722","17,65011"
28/03/2008 5.00,"0,795325","6,998126","17,65011"
28/03/2008 6.00,"0,612512","9,098083","17,65011"
28/03/2008 7.00,"0,758992","12,928102","17,65011"
28/03/2008 8.00,"0,935158","10,89174","17,65011"
28/03/2008 9.00,"1,238892","16,85546","17,65011"
28/03/2008 10.00,"1,079689","17,525164","17,65011"
28/03/2008 11.00,"0,789938","12,079293","17,65011"
28/03/2008 12.00,"0,343736","11,551059","17,65011"
28/03/2008 13.00,"0,552682","9,536765","17,65011"
28/03/2008 14.00,"0,997279","14,46348","17,65011"
28/03/2008 15.00,"1,459644","14,359647","17,65011"
28/03/2008 16.00,"1,707215","13,874248","17,65011"
28/03/2008 17.00,"1,372994","19,213687","17,65011"
28/03/2008 18.00,"1,223877","29,286467","17,65011"
28/03/2008 19.00,"1,560621","24,619331","17,65011"
28/03/2008 20.00,"1,294595","22,403859","17,65011"
28/03/2008 21.00,"0,982379","14,447907","17,65011"
28/03/2008 22.00,"1,115106","11,268119","17,65011"
28/03/2008 23.00,"1,103759","13,558869","17,65011"
29/03/2008 0.00,"0,783175","13,736674","17,65011"
29/03/2008 1.00,"0,949141","10,947543","25,6866"
29/03/2008 2.00,"0,478754","8,687956","25,6866"
29/03/2008 3.00,"0,502479","12,189608","25,6866"
29/03/2008 4.00,"0,620191","12,149378","25,6866"
29/03/2008 5.00,"0,485058","10,241508","25,6866"
29/03/2008 6.00,"0,710509","7,967638","25,6866"
29/03/2008 7.00,"0,519558","9,734041","25,6866"
29/03/2008 8.00,"0,594287","10,881356","25,6866"
29/03/2008 9.00,"0,656753","13,231805","25,6866"
29/03/2008 10.00,"0,810111","15,981994","25,6866"
29/03/2008 11.00,"0,888279","11,395307","25,6866"
29/03/2008 12.00,"0,751313","9,678232","25,6866"
29/03/2008 13.00,"0,985933","9,444614","25,6866"
29/03/2008 14.00,"0,877161","10,93197","25,6866"
29/03/2008 15.00,"0,924728","8,424488","25,6866"
29/03/2008 16.00,"0,708445","8,177894","25,6866"
29/03/2008 17.00,"0,480587","7,366722","25,6866"
29/03/2008 18.00,"0,615491","9,671743","25,6866"
29/03/2008 19.00,"0,775382","13,26944","25,6866"
29/03/2008 20.00,"0,795554","18,373974","25,6866"
29/03/2008 21.00,"0,689878","14,798338","25,6866"
29/03/2008 22.00,"0,891489","16,472583","25,6866"
29/03/2008 23.00,"0,681511","17,199402","25,6866"
30/03/2008 0.00,"0,773434","17,194205","25,6866"
30/03/2008 1.00,,"18,427182","23,75552"
30/03/2008 2.00,"0,954498",,"23,75552"
30/03/2008 3.00,"0,85547","11,025419","23,75552"
30/03/2008 4.00,"0,947394","8,887829","23,75552"
30/03/2008 5.00,"0,64463","11,749633","23,75552"
30/03/2008 6.00,"0,933505","16,760722","23,75552"
30/03/2008 7.00,"0,492317","13,85608","23,75552"
30/03/2008 8.00,"0,639943","13,918373","23,75552"
30/03/2008 9.00,"0,907532","13,42518","23,75552"
30/03/2008 10.00,"1,182168","13,251272","23,75552"
30/03/2008 11.00,"0,960555","11,308359","23,75552"
30/03/2008 12.00,"0,922586","11,445934","23,75552"
30/03/2008 13.00,"0,628703","8,859275","23,75552"
30/03/2008 14.00,"0,598596","6,916361","23,75552"
30/03/2008 15.00,"0,812289","6,615254","23,75552"
30/03/2008 16.00,"0,84525","6,698317","23,75552"
30/03/2008 17.00,"0,732856","7,627593","23,75552"
30/03/2008 18.00,"0,868544","8,497169","23,75552"
30/03/2008 19.00,"1,239646","11,638019","23,75552"
30/03/2008 20.00,"0,916704","21,623839","23,75552"
30/03/2008 21.00,"1,049014","18,433671","23,75552"
30/03/2008 22.00,"1,027875","19,613429","23,75552"
30/03/2008 23.00,"0,924217","17,435612","23,75552"
31/03/2008 0.00,"0,861352","18,590716","23,75552"
31/03/2008 1.00,"0,737021","15,356415","35,337132"
31/03/2008 2.00,"0,664984","13,817142","35,337132"
31/03/2008 3.00,"1,159486","11,003357","35,337132"
31/03/2008 4.00,"0,895914","10,013084","35,337132"
31/03/2008 5.00,"0,598713","13,740569","35,337132"
31/03/2008 6.00,"0,762848","23,195561","35,337132"
31/03/2008 7.00,"0,967485","42,620811","35,337132"
31/03/2008 8.00,"0,899874","54,116059","35,337132"
31/03/2008 9.00,"1,173724","47,294447","35,337132"
31/03/2008 10.00,"1,544476","16,924253","35,337132"
31/03/2008 11.00,"1,954392","12,49461","35,337132"
31/03/2008 12.00,"2,856422","10,382978","35,337132"
31/03/2008 13.00,"2,936786","9,34468","35,337132"
31/03/2008 14.00,"3,003173","8,311572","35,337132"
31/03/2008 15.00,"2,393454","10,17531","35,337132"
31/03/2008 16.00,"2,12965","11,595184","35,337132"
31/03/2008 17.00,"2,157603","13,419993","35,337132"
31/03/2008 18.00,"1,755782","20,564763","35,337132"
31/03/2008 19.00,"1,951451","42,784346","35,337132"
31/03/2008 20.00,"1,270889","36,383238","35,337132"
31/03/2008 21.00,"1,467053","32,000322","35,337132"
31/03/2008 22.00,"1,589812","25,381168","35,337132"
31/03/2008 23.00,"1,523133","20,340237","35,337132"
01/04/2008 0.00,"1,326649","19,875603","35,337132"
01/04/2008 1.00,,"11,541977","30,63899"
01/04/2008 2.00,"0,644088",,"30,63899"
01/04/2008 3.00,"0,611331","9,823594","30,63899"
01/04/2008 4.00,"0,464718","10,336246","30,63899"
01/04/2008 5.00,"0,456377","12,115627","30,63899"
01/04/2008 6.00,"0,567509","17,042358","30,63899"
01/04/2008 7.00,"0,345534","17,545926","30,63899"
01/04/2008 8.00,"0,646493","18,595903","30,63899"
01/04/2008 9.00,"0,902356","20,266263","30,63899"
01/04/2008 10.00,"1,120885","13,099418","30,63899"
01/04/2008 11.00,"0,797972","11,939126","30,63899"
01/04/2008 12.00,"0,768603","8,37517","30,63899"
01/04/2008 13.00,"0,851264","13,301889","30,63899"
01/04/2008 14.00,"0,769703","9,907955","30,63899"
01/04/2008 15.00,"0,582512","8,070169","30,63899"
01/04/2008 16.00,"0,501965","9,349871","30,63899"
01/04/2008 17.00,"0,884659","16,725667","30,63899"
01/04/2008 18.00,"0,840403","20,341538","30,63899"
01/04/2008 19.00,"0,882632","15,705544","30,63899"
01/04/2008 20.00,"0,894825","18,127378","30,63899"
01/04/2008 21.00,"0,765359","20,101429","30,63899"
01/04/2008 22.00,"0,533882","22,837347","30,63899"
01/04/2008 23.00,"0,93995","20,35452","30,63899"
02/04/2008 0.00,"0,871133","12,114336","30,63899"
02/04/2008 1.00,"0,943831","9,391401","38,042461"
02/04/2008 2.00,"1,060236","7,592552","38,042461"
02/04/2008 3.00,"1,063913","5,944255","38,042461"
02/04/2008 4.00,"0,621903","5,735298","38,042461"
02/04/2008 5.00,"0,705057","7,492615","38,042461"
02/04/2008 6.00,"0,431063","11,60557","38,042461"
02/04/2008 7.00,"0,713456","24,732236","38,042461"
02/04/2008 8.00,"0,657875","28,677782","38,042461"
02/04/2008 9.00,"0,805502","24,36104","38,042461"
02/04/2008 10.00,"0,639078","14,758098","38,042461"
02/04/2008 11.00,"0,873334","13,304482","38,042461"
02/04/2008 12.00,"0,68988","12,167545","38,042461"
02/04/2008 13.00,"0,54961","13,975477","38,042461"
02/04/2008 14.00,"1,057165","11,412185","38,042461"
02/04/2008 15.00,"1,34092","10,07019","38,042461"
02/04/2008 16.00,"1,460539","9,161679","38,042461"
02/04/2008 17.00,"1,509545","9,830083","38,042461"
02/04/2008 18.00,"1,272306","16,989139","38,042461"
02/04/2008 19.00,"1,002569","25,074885","38,042461"
02/04/2008 20.00,"0,993823","47,84216","38,042461"
02/04/2008 21.00,"1,00645","65,510089","38,042461"
02/04/2008 22.00,"0,721942","24,494728","38,042461"
02/04/2008 23.00,"0,886483","24,228672","38,042461"
03/04/2008 0.00,"0,67844","19,853538","38,042461"
03/04/2008 1.00,,"21,177368","22,02644"
03/04/2008 2.00,"0,47935",,"22,02644"
03/04/2008 3.00,"0,159323","12,664633","22,02644"
03/04/2008 4.00,"0,121619","11,401799","22,02644"
03/04/2008 5.00,"0,393252","12,863207","22,02644"
03/04/2008 6.00,"0,328418","14,231167","22,02644"
03/04/2008 7.00,"0,308646","12,57508","22,02644"
03/04/2008 8.00,"0,337959","26,361069","22,02644"
03/04/2008 9.00,"0,387388","25,88215","22,02644"
03/04/2008 10.00,"0,386814","14,386909","22,02644"
03/04/2008 11.00,"0,302669","20,964525","22,02644"
03/04/2008 12.00,"0,258987","16,233778","22,02644"
03/04/2008 13.00,"0,402102","24,446697","22,02644"
03/04/2008 14.00,"0,321981","16,218204","22,02644"
03/04/2008 15.00,"0,288645","19,976843","22,02644"
03/04/2008 16.00,"0,394745","21,618639","22,02644"
03/04/2008 17.00,"0,359111","17,296735","22,02644"
03/04/2008 18.00,"0,440037","18,104014","22,02644"
03/04/2008 19.00,"0,375893","19,408367","22,02644"
03/04/2008 20.00,"0,35865","17,020285","22,02644"
03/04/2008 21.00,"0,529355","16,30906","22,02644"
03/04/2008 22.00,"0,221283","13,70163","22,02644"
03/04/2008 23.00,"0,266689","10,171422","22,02644"
04/04/2008 0.00,"0,318418","8,389445","22,02644"
04/04/2008 1.00,"0,433944","7,997488","9,407408"
04/04/2008 2.00,"0,207718","7,393977","9,407408"
04/04/2008 3.00,"0,290369","7,101955","9,407408"
04/04/2008 4.00,"0,465556","6,995532","9,407408"
04/04/2008 5.00,"0,483028","7,630189","9,407408"
04/04/2008 6.00,"0,51694","10,663311","9,407408"
04/04/2008 7.00,"0,472109","18,968394","9,407408"
04/04/2008 8.00,"0,522342","27,485017","9,407408"
04/04/2008 9.00,"0,682931","14,200011","9,407408"
04/04/2008 10.00,"0,676493","11,394017","9,407408"
04/04/2008 11.00,"0,616603","10,241508","9,407408"
04/04/2008 12.00,"0,849841","9,634105","9,407408"
04/04/2008 13.00,"0,675574","12,109137","9,407408"
04/04/2008 14.00,"0,765006","13,48489","9,407408"
04/04/2008 15.00,"0,663964","16,724376","9,407408"
04/04/2008 16.00,"0,805469","15,004695","9,407408"
04/04/2008 17.00,"0,640965","19,082676","9,407408"
04/04/2008 18.00,"0,639708","18,551778","9,407408"
04/04/2008 19.00,"0,375089","15,957329","9,407408"
04/04/2008 20.00,"0,505214","26,037902","9,407408"
04/04/2008 21.00,"0,357501","21,812019","9,407408"
04/04/2008 22.00,"0,30014","17,442102","9,407408"
04/04/2008 23.00,"0,21519","11,427758","9,407408"
05/04/2008 0.00,"0,29876","7,02668","9,407408"
05/04/2008 1.00,,"6,408892","19,380951"
05/04/2008 2.00,"0,299532",,"19,380951"
05/04/2008 3.00,"0,204811","5,974105","19,380951"
05/04/2008 4.00,"0,395461","11,676947","19,380951"
05/04/2008 5.00,"0,292365","8,79568","19,380951"
05/04/2008 6.00,"0,444159","15,542012","19,380951"
05/04/2008 7.00,"0,291069","14,9411","19,380951"
05/04/2008 8.00,"0,341927","14,564711","19,380951"
05/04/2008 9.00,"0,448736","16,524499","19,380951"
05/04/2008 10.00,"0,615037","15,08257","19,380951"
05/04/2008 11.00,"0,663477","14,017019","19,380951"
05/04/2008 12.00,"0,680573","12,277868","19,380951"
05/04/2008 13.00,"0,531282","11,771698","19,380951"
05/04/2008 14.00,"0,705526","10,912503","19,380951"
05/04/2008 15.00,"0,648193","8,774913","19,380951"
05/04/2008 16.00,"0,592155","8,397234","19,380951"
05/04/2008 17.00,"0,615814","9,216189","19,380951"
05/04/2008 18.00,"0,520057","9,031894","19,380951"
05/04/2008 19.00,"0,317578","10,964419","19,380951"
05/04/2008 20.00,"0,275095","11,451122","19,380951"
05/04/2008 21.00,"0,427668","11,333016","19,380951"
05/04/2008 22.00,"0,295215","13,177293","19,380951"
05/04/2008 23.00,"0,193154","15,299311","19,380951"
06/04/2008 0.00,"0,250487","11,961189","19,380951"
06/04/2008 1.00,"0,191341","9,273295","18,17474"
06/04/2008 2.00,"0,269224","10,068892","18,17474"
06/04/2008 3.00,"0,287875","8,732084","18,17474"
06/04/2008 4.00,"0,202307","7,362829","18,17474"
06/04/2008 5.00,"0,388812","9,282381","18,17474"
06/04/2008 6.00,"0,161551","9,444614","18,17474"
06/04/2008 7.00,"0,205243","10,007891","18,17474"
06/04/2008 8.00,"0,239953","10,000106","18,17474"
06/04/2008 9.00,"0,381387","9,536765","18,17474"
06/04/2008 10.00,"0,271901","8,939743","18,17474"
06/04/2008 11.00,"0,34469","9,573105","18,17474"
06/04/2008 12.00,"0,392785","11,358974","18,17474"
06/04/2008 13.00,"0,462464","11,196733","18,17474"
06/04/2008 14.00,"0,833749","10,068892","18,17474"
06/04/2008 15.00,"0,742914","12,663331","18,17474"
06/04/2008 16.00,"0,644395","12,717841","18,17474"
06/04/2008 17.00,"0,632651","13,744465","18,17474"
06/04/2008 18.00,"0,633601","16,263633","18,17474"
06/04/2008 19.00,"0,698705","18,102712","18,17474"
06/04/2008 20.00,"0,539831","22,978818","18,17474"
06/04/2008 21.00,"0,526533","15,514761","18,17474"
06/04/2008 22.00,"0,583607","11,030607","18,17474"
06/04/2008 23.00,"0,441829","9,80802","18,17474"
07/04/2008 0.00,"0,486209","10,337549","18,17474"
07/04/2008 1.00,,"10,013084","25,07189"
07/04/2008 2.00,"0,388891",,"25,07189"
07/04/2008 3.00,"0,380537","7,810595","25,07189"
07/04/2008 4.00,"0,37053","6,894297","25,07189"
07/04/2008 5.00,"0,339376","10,133785","25,07189"
07/04/2008 6.00,"0,417694","40,686995","25,07189"
07/04/2008 7.00,"0,373923","53,468429","25,07189"
07/04/2008 8.00,"0,397853","32,625888","25,07189"
07/04/2008 9.00,"0,409253","16,261038","25,07189"
07/04/2008 10.00,"0,49636","13,486181","25,07189"
07/04/2008 11.00,"0,402727","16,533593","25,07189"
07/04/2008 12.00,"0,461203","11,429058","25,07189"
07/04/2008 13.00,"0,214504","10,860586","25,07189"
07/04/2008 14.00,"0,284293","8,332339","25,07189"
07/04/2008 15.00,"0,288992","9,71587","25,07189"
07/04/2008 16.00,"0,272371","12,695779","25,07189"
07/04/2008 17.00,"0,189094","12,589349","25,07189"
07/04/2008 18.00,"0,375576","17,270776","25,07189"
07/04/2008 19.00,"0,360522","16,691928","25,07189"
07/04/2008 20.00,"0,363307","13,40442","25,07189"
07/04/2008 21.00,"0,400725","12,856718","25,07189"
07/04/2008 22.00,"0,217375","8,855382","25,07189"
07/04/2008 23.00,"0,256534","6,669765","25,07189"
08/04/2008 0.00,"0,296737","5,631467","25,07189"
08/04/2008 1.00,"0,270283","5,079872","39,424622"
08/04/2008 2.00,"0,216592","4,907255","39,424622"
08/04/2008 3.00,"0,291255","4,611338","39,424622"
08/04/2008 4.00,"0,332067","5,820956","39,424622"
08/04/2008 5.00,"0,205975","5,570467","39,424622"
08/04/2008 6.00,"0,166207","8,268744","39,424622"
08/04/2008 7.00,"0,046207","11,724969","39,424622"
08/04/2008 8.00,"0,08963","15,020268","39,424622"
08/04/2008 9.00,"0,246439","11,552352","39,424622"
08/04/2008 10.00,"0,339463","10,177912","39,424622"
08/04/2008 11.00,"0,41021","14,799631","39,424622"
08/04/2008 12.00,"0,266628","15,094248","39,424622"
08/04/2008 13.00,"0,226947","9,018913","39,424622"
08/04/2008 14.00,"0,292038","11,656187","39,424622"
08/04/2008 15.00,"0,312314","12,192201","39,424622"
08/04/2008 16.00,"0,255664","13,689954","39,424622"
08/04/2008 17.00,"0,345989","16,66597","39,424622"
08/04/2008 18.00,"0,180131","17,316205","39,424622"
08/04/2008 19.00,"0,169253","17,911927","39,424622"
08/04/2008 20.00,"0,093895","25,440879","39,424622"
08/04/2008 21.00,"0,197535","19,530352","39,424622"
08/04/2008 22.00,"0,127049","8,247978","39,424622"
08/04/2008 23.00,"0,043075","7,924806","39,424622"
09/04/2008 0.00,"0,050123","6,307659","39,424622"
09/04/2008 1.00,,"5,331658","23,6744"
09/04/2008 2.00,"0,960858",,"23,6744"
09/04/2008 3.00,"0,927614","5,348529","23,6744"
09/04/2008 4.00,"0,59888","5,348529","23,6744"
09/04/2008 5.00,"1,32987","6,541275","23,6744"
09/04/2008 6.00,"1,014911","10,463435","23,6744"
09/04/2008 7.00,"1,15539","20,266263","23,6744"
09/04/2008 8.00,"1,168526","24,420751","23,6744"
09/04/2008 9.00,"1,522542","20,773726","23,6744"
09/04/2008 10.00,"1,516613","11,035805","23,6744"
09/04/2008 11.00,"1,478776","9,209701","23,6744"
09/04/2008 12.00,"1,385376","11,978052","23,6744"
09/04/2008 13.00,"1,048737","12,890457","23,6744"
09/04/2008 14.00,"0,913316","10,321975","23,6744"
09/04/2008 15.00,"1,162656","7,993594","23,6744"
09/04/2008 16.00,"1,341378","9,114957","23,6744"
09/04/2008 17.00,"1,385434","14,807423","23,6744"
09/04/2008 18.00,"0,850893","13,51344","23,6744"
09/04/2008 19.00,"1,019503","15,307102","23,6744"
09/04/2008 20.00,"1,044612","27,40326","23,6744"
09/04/2008 21.00,"1,086982","31,509722","23,6744"
09/04/2008 22.00,"1,132317","24,281865","23,6744"
09/04/2008 23.00,"1,221241","14,835974","23,6744"
10/04/2008 0.00,"0,796667","11,2201","23,6744"
10/04/2008 1.00,"1,026651","10,47253","31,45257"
10/04/2008 2.00,"1,236528","8,998147","31,45257"
10/04/2008 3.00,"1,053155","7,151275","31,45257"
10/04/2008 4.00,"1,307377","7,41734","31,45257"
10/04/2008 5.00,"0,948479","9,138318","31,45257"
10/04/2008 6.00,"1,172303","21,97037","31,45257"
10/04/2008 7.00,"1,235248","22,403859","31,45257"
10/04/2008 8.00,"1,281223","39,391711","31,45257"
10/04/2008 9.00,"1,042403","28,262457","31,45257"
10/04/2008 10.00,"1,448554","18,058585","31,45257"
10/04/2008 11.00,"1,40165","15,292822","31,45257"
10/04/2008 12.00,"1,5523","11,900188","31,45257"
10/04/2008 13.00,"1,20148","14,614035","31,45257"
10/04/2008 14.00,"1,116274","10,887845","31,45257"
10/04/2008 15.00,"1,263088","11,691227","31,45257"
