Stat,TAMBURI-Via Orsini,,,,,,,,
,,,,,,,
Parm,H2S,BENZENE,PM10 giornaliero,PM2.5 giornaliero,PM10 biorario,IPA,IPA 2,NOX,NO2
Unit,ug/m3 293K,ug/m3 293K,ug/m3,ug/m3,ug/m3,ng/m3,ng/m3,ug/m3 293K,ug/m3 293K
,,,,,,,
,,,,,,,,
,,,,,,,,,
,,,,,,,
02/04/2014 10.00,"4,1","2,3","40,8","18,1","71,8","11,3",,"32,4","23,6"
02/04/2014 11.00,"3,9","2,4","40,8","18,1","71,8","24,3",,"53,4","36,4"
02/04/2014 12.00,"2,4","1,5","40,8","18,1","49,0","19,5",,"50,9","38,0"
02/04/2014 13.00,"1,6","1,1","40,8","18,1","49,0","23,0",,"33,1","25,7"
02/04/2014 14.00,"1,3","0,6","40,8","18,1","40,4","12,5",,"28,5","22,7"
02/04/2014 15.00,"1,5","0,6","40,8","18,1","40,4","15,0",,"29,6","24,2"
02/04/2014 16.00,"1,5","0,8","40,8","18,1","28,6","10,9",,"24,4","21,0"
02/04/2014 17.00,"1,4","0,6","40,8","18,1","28,6","15,3",,"26,3","22,5"
02/04/2014 18.00,"1,3","0,7","40,8","18,1","29,6","20,3",,"27,1","24,5"
02/04/2014 19.00,"1,4","0,6","40,8","18,1","29,6","16,7",,"32,3","28,9"
02/04/2014 20.00,"1,2","0,9","40,8","18,1","30,9","31,5",,"52,4","46,8"
02/04/2014 21.00,"1,7","0,9","40,8","18,1","30,9","27,4",,"72,0","52,7"
02/04/2014 22.00,"1,4","1,6","40,8","18,1","27,2","25,4",,"60,5","45,8"
02/04/2014 23.00,"1,7","1,1","40,8","18,1","27,2","42,7",,"80,7","54,8"
03/04/2014 0.00,"1,6","0,9","40,8","18,1","32,4","21,4",,"32,5","29,6"
03/04/2014 1.00,"1,5","0,9","26,2","13,3","32,4","17,0",,"34,6","29,9"
03/04/2014 2.00,"1,4","0,7","26,2","13,3","27,5","2,9",,"10,5","10,4"
03/04/2014 3.00,"1,2","0,6","26,2","13,3","27,5","4,6",,"10,7","10,4"
03/04/2014 4.00,"1,4","0,5","26,2","13,3","30,8","5,5",,"13,9","13,5"
03/04/2014 5.00,"1,5","0,6","26,2","13,3","30,8","22,1",,"42,4","31,7"
03/04/2014 6.00,"2,1","1,8","26,2","13,3","31,4","113,6",,"200,1","77,8"
03/04/2014 7.00,"1,9","2,2","26,2","13,3","31,4","115,4",,"163,7","83,7"
03/04/2014 8.00,"1,5","1,8","26,2","13,3","48,3","58,1",,"61,4","41,8"
03/04/2014 9.00,"1,6","1,7","26,2","13,3","48,3","37,2",,"51,1","33,4"
03/04/2014 10.00,"1,5","1,5","26,2","13,3","37,0","23,2",,"31,4","23,2"
03/04/2014 11.00,"1,4","1,1","26,2","13,3","37,0","19,1",,"26,8","20,3"
03/04/2014 12.00,"1,5","0,9","26,2","13,3","30,3","21,6",,"27,8","21,0"
03/04/2014 13.00,"1,4","0,8","26,2","13,3","30,3","16,7",,"20,8","16,3"
03/04/2014 14.00,"1,5","0,6","26,2","13,3","20,1","15,9",,"20,5","16,1"
03/04/2014 15.00,"1,3","0,6","26,2","13,3","20,1","13,1",,"16,9","13,4"
03/04/2014 16.00,"1,5","0,6","26,2","13,3","29,3","16,1",,"16,6","12,5"
03/04/2014 17.00,"1,5","0,5","26,2","13,3","29,3","13,7",,"14,9","12,4"
03/04/2014 18.00,"1,4","0,8","26,2","13,3","21,2","21,0",,"18,2","15,2"
03/04/2014 19.00,"1,3","0,9","26,2","13,3","21,2","15,4",,"17,8","15,1"
03/04/2014 20.00,"1,3","1,1","26,2","13,3","32,3","13,8",,"19,1","15,3"
03/04/2014 21.00,"1,4","1,0","26,2","13,3","32,3","11,7",,"13,1","11,0"
03/04/2014 22.00,"1,4","0,5","26,2","13,3","37,5","12,0",,"21,6","16,5"
03/04/2014 23.00,"1,2","0,4","26,2","13,3","37,5","12,5",,"16,6","13,3"
04/04/2014 0.00,"1,5","0,4","26,2","13,3","33,1","7,2",,"11,3","8,6"
04/04/2014 1.00,,"0,3","30,0","10,9","33,1","2,8",,"6,3","5,3"
04/04/2014 2.00,"1,2","0,2","30,0","10,9","28,8","1,7",,"2,1","2,0"
04/04/2014 3.00,"1,7",,"30,0","10,9","28,8","1,6",,"0,9","0,9"
04/04/2014 4.00,"1,5","0,3","30,0","10,9","24,5","3,0",,,
04/04/2014 5.00,"1,7","0,3","30,0","10,9","24,5","8,3",,"9,1","7,2"
04/04/2014 6.00,"1,4","0,5","30,0","10,9","30,5","20,3",,"25,6","18,6"
04/04/2014 7.00,"1,0","0,6","30,0","10,9","30,5","25,1",,"45,5","29,0"
04/04/2014 8.00,"1,8","1,2","30,0","10,9","27,3","24,2",,"21,4","15,9"
04/04/2014 9.00,"1,7","2,2","30,0","10,9","27,3","16,6",,"39,2","23,9"
04/04/2014 10.00,"1,6","1,0","30,0","10,9","36,4","15,8",,"13,7","10,4"
04/04/2014 11.00,"1,7","0,8","30,0","10,9","36,4","19,9",,"15,7","11,2"
04/04/2014 12.00,"1,8","0,9","30,0","10,9","29,1","18,0",,"18,3","12,1"
04/04/2014 13.00,"1,9","0,7","30,0","10,9","29,1","14,2",,"12,7","9,4"
04/04/2014 14.00,"1,7","0,4","30,0","10,9","36,8",,,,
04/04/2014 15.00,"1,7","0,4","30,0","10,9","36,8","12,3",,"12,1","9,5"
04/04/2014 16.00,"1,0","0,5","30,0","10,9","34,4","12,9",,"12,4","9,7"
04/04/2014 17.00,"1,9","0,4","30,0","10,9","34,4","12,0",,"10,1","8,0"
04/04/2014 18.00,"2,0","0,6","30,0","10,9","40,3","18,8",,"14,8","11,5"
04/04/2014 19.00,"2,0","0,8","30,0","10,9","40,3","20,2",,"21,3","16,0"
04/04/2014 20.00,"2,5","2,4","30,0","10,9","42,1","35,1",,"65,2","43,6"
04/04/2014 21.00,"2,0","1,1","30,0","10,9","42,1","20,7",,"44,6","35,3"
04/04/2014 22.00,"3,3","0,7","30,0","10,9","26,4","20,5",,"42,3","34,4"
04/04/2014 23.00,"2,2","0,9","30,0","10,9","26,4","21,4",,"51,0","34,9"
05/04/2014 0.00,"2,2","0,6","30,0","10,9","23,1","19,9",,"15,9","14,3"
05/04/2014 1.00,"1,8","0,4","21,6","9,0","23,1","9,2",,"17,2","14,8"
05/04/2014 2.00,"1,8","0,4","21,6","9,0","12,4","9,2",,"12,8","11,4"
05/04/2014 3.00,"1,8","0,6","21,6","9,0","12,4","8,1",,"12,9","12,0"
05/04/2014 4.00,"1,9","0,6","21,6","9,0","14,7","16,8",,"32,3","18,7"
05/04/2014 5.00,"2,0","0,7","21,6","9,0","14,7","42,6",,"69,3","38,0"
05/04/2014 6.00,"1,9","1,1","21,6","9,0","17,6","63,1",,"89,3","54,1"
05/04/2014 7.00,"2,1","1,3","21,6","9,0","17,6","92,2",,"105,4","61,6"
05/04/2014 8.00,"2,1","1,4","21,6","9,0","27,4","63,7",,"78,7","43,7"
05/04/2014 9.00,"1,8","1,6","21,6","9,0","27,4","35,9",,"53,4","32,5"
05/04/2014 10.00,"1,8","1,3","21,6","9,0","29,5","33,4",,"49,4","30,1"
05/04/2014 11.00,"1,8","0,9","21,6","9,0","29,5","24,4",,"32,7","20,1"
05/04/2014 12.00,"1,6","0,8","21,6","9,0","27,5","19,0",,"22,4","16,8"
05/04/2014 13.00,"1,6","0,8","21,6","9,0","27,5","22,5",,"25,2","17,7"
05/04/2014 14.00,"1,7","0,6","21,6","9,0","21,7","12,0",,"20,8","14,7"
05/04/2014 15.00,"2,0","0,6","21,6","9,0","21,7","12,7",,"19,7","13,1"
05/04/2014 16.00,"1,9","0,4","21,6","9,0","25,1","18,6",,"16,9","12,6"
05/04/2014 17.00,"2,2","0,6","21,6","9,0","25,1","28,3",,"54,4","33,4"
05/04/2014 18.00,"2,0","1,0","21,6","9,0","30,9","22,3",,"23,2","19,6"
05/04/2014 19.00,"2,3","1,5","21,6","9,0","30,9","68,6",,"89,9","58,0"
05/04/2014 20.00,"1,7","1,8","21,6","9,0","33,4","61,4",,"85,0","54,7"
05/04/2014 21.00,"1,8","1,2","21,6","9,0","33,4","25,8",,"32,8","26,1"
05/04/2014 22.00,"1,9","0,5","21,6","9,0","24,3","14,1",,"24,1","23,1"
05/04/2014 23.00,"1,9","0,6","21,6","9,0","24,3","28,5",,"29,4","23,2"
06/04/2014 0.00,"1,9","0,4","21,6","9,0","23,8","13,1",,"11,1","9,6"
06/04/2014 1.00,,"0,3","17,1","8,9","23,8","4,4",,"5,3","5,2"
06/04/2014 2.00,"1,8","0,3","17,1","8,9","18,6","4,3",,"6,3","5,8"
06/04/2014 3.00,"1,7",,"17,1","8,9","18,6","3,5",,"6,1","5,6"
06/04/2014 4.00,"1,6","0,3","17,1","8,9","15,4","2,9",,,
06/04/2014 5.00,"1,6","0,3","17,1","8,9","15,4","7,4",,"10,5","8,8"
06/04/2014 6.00,"1,7","0,4","17,1","8,9","12,0","17,5",,"28,3","21,0"
06/04/2014 7.00,"1,6","0,7","17,1","8,9","12,0","39,1",,"53,2","32,8"
06/04/2014 8.00,"1,7","0,6","17,1","8,9","19,7","29,3",,"45,9","31,4"
06/04/2014 9.00,"1,8","0,9","17,1","8,9","19,7","28,5",,"41,1","26,6"
06/04/2014 10.00,"1,8","1,1","17,1","8,9","17,9","26,4",,"38,5","25,6"
06/04/2014 11.00,"1,5","1,2","17,1","8,9","17,9","39,3",,"49,1","33,7"
06/04/2014 12.00,"1,7","1,1","17,1","8,9","16,3","40,1",,"37,6","26,2"
06/04/2014 13.00,"1,7","1,0","17,1","8,9","16,3","24,9",,"42,7","26,4"
06/04/2014 14.00,"1,4","0,6","17,1","8,9","18,4","20,8",,"31,1","21,5"
06/04/2014 15.00,"1,3","0,5","17,1","8,9","18,4","11,1",,"20,2","15,9"
06/04/2014 16.00,"1,8","0,8","17,1","8,9","17,3","9,3",,"16,8","14,1"
06/04/2014 17.00,"1,7","0,8","17,1","8,9","17,3","20,7",,"14,8","11,9"
06/04/2014 18.00,"1,6","0,6","17,1","8,9","18,2","19,2",,"25,0","19,1"
06/04/2014 19.00,"1,5","0,7","17,1","8,9","18,2","23,2",,"25,7","21,5"
06/04/2014 20.00,"1,4","0,9","17,1","8,9","31,5","27,2",,"28,5","22,9"
06/04/2014 21.00,"1,6","0,8","17,1","8,9","31,5","15,3",,"19,1","16,9"
06/04/2014 22.00,"2,1","0,6","17,1","8,9","27,6","16,5",,"29,5","24,2"
06/04/2014 23.00,"1,5","0,6","17,1","8,9","27,6","11,0",,"17,3","15,7"
07/04/2014 0.00,"1,5","0,5","17,1","8,9","21,8","4,2",,"7,0","6,4"
07/04/2014 1.00,"2,4","0,8","41,0","22,9","21,8","11,4",,"12,4","12,1"
07/04/2014 2.00,"3,7","2,3","41,0","22,9","29,1","5,7",,"33,3","32,6"
07/04/2014 3.00,,,"41,0","22,9",,,,,
07/04/2014 4.00,"3,5","1,9","41,0","22,9","29,1","3,2",,"15,8","15,4"
07/04/2014 5.00,"2,9","0,9","41,0","22,9","29,1","4,0",,"20,7","20,2"
07/04/2014 6.00,"4,6","1,1","41,0","22,9","33,0","11,1",,"30,4","26,2"
07/04/2014 7.00,"2,7","1,1","41,0","22,9","33,0","23,3",,"46,9","40,4"
07/04/2014 8.00,"4,6","2,1","41,0","22,9","44,2","49,2",,"121,4","60,7"
07/04/2014 9.00,"4,6","3,6","41,0","22,9","44,2","39,2",,"97,4","56,3"
07/04/2014 10.00,"2,0","3,1","41,0","22,9","52,5","35,5",,"53,6","35,2"
07/04/2014 11.00,"3,2","2,0","41,0","22,9","52,5","29,5",,"61,8","39,7"
07/04/2014 12.00,"2,8","2,7","41,0","22,9","50,3","33,6",,"63,3","43,5"
07/04/2014 13.00,"2,3","1,4","41,0","22,9","50,3","28,6",,"46,3","32,9"
07/04/2014 14.00,"3,1","1,3","41,0","22,9","59,3","27,2",,"51,6","36,3"
07/04/2014 15.00,"2,1","1,0","41,0","22,9","59,3","18,1",,"40,0","30,4"
07/04/2014 16.00,"1,8","1,1","41,0","22,9","45,6","19,6",,"28,9","21,7"
07/04/2014 17.00,"1,6","1,1","41,0","22,9","45,6","18,3",,"33,4","25,8"
07/04/2014 18.00,"2,2","1,6","41,0","22,9","41,2","23,2",,"34,6","26,6"
07/04/2014 19.00,"1,7","1,1","41,0","22,9","41,2","25,3",,"36,9","29,0"
07/04/2014 20.00,"1,4","1,1","41,0","22,9","40,4","23,4",,"25,5","20,5"
07/04/2014 21.00,"1,4","0,9","41,0","22,9","40,4","19,8",,"23,2","18,2"
07/04/2014 22.00,"1,9","1,1","41,0","22,9","44,1","13,5",,"27,8","24,0"
07/04/2014 23.00,"1,7","1,2","41,0","22,9","44,1","8,5",,"30,1","27,6"
08/04/2014 0.00,"2,4","1,6","41,0","22,9","45,3","8,4",,"19,5","19,0"
08/04/2014 1.00,,"0,8","36,5","18,5","45,3","4,1",,"20,8","20,3"
08/04/2014 2.00,"3,5","0,7","36,5","18,5","47,8","5,1",,"27,5","27,4"
08/04/2014 3.00,"2,2",,"36,5","18,5","47,8","3,3",,"10,8","10,8"
08/04/2014 4.00,"4,5","0,7","36,5","18,5","58,1","2,3",,,
08/04/2014 5.00,"4,6","1,4","36,5","18,5","58,1","5,0",,"15,1","14,5"
08/04/2014 6.00,"2,4","0,8","36,5","18,5","59,3","7,1",,"19,2","19,0"
08/04/2014 7.00,"2,8","0,5","36,5","18,5","59,3","24,2",,"44,9","39,6"
08/04/2014 8.00,"4,3","1,2","36,5","18,5","56,1","37,2",,"67,0","47,2"
08/04/2014 9.00,"2,6","0,9","36,5","18,5",,"22,0",,"41,9","31,0"
08/04/2014 10.00,"4,7","2,1","36,5","18,5","52,5","14,4",,"32,2","24,6"
08/04/2014 11.00,"1,9","2,8","36,5","18,5","52,5","12,0",,"21,2","16,2"
08/04/2014 12.00,"1,2","1,2","36,5","18,5","42,2","16,1",,"25,2","18,8"
08/04/2014 13.00,"1,4","1,0","36,5","18,5","42,2","18,3",,"28,2","21,2"
08/04/2014 14.00,"1,7","0,5","36,5","18,5","39,3","7,1",,"25,0","19,1"
08/04/2014 15.00,"1,6","0,6","36,5","18,5","39,3","17,3",,"34,5","25,7"
08/04/2014 16.00,"1,7","0,7","36,5","18,5","33,1","15,1",,"31,0","23,8"
08/04/2014 17.00,"1,5","0,5","36,5","18,5","33,1","16,1",,"22,9","19,8"
08/04/2014 18.00,"1,5","1,2","36,5","18,5","31,2","21,6",,"30,8","26,5"
08/04/2014 19.00,"1,6","0,8","36,5","18,5","31,2","27,2",,"33,9","30,2"
08/04/2014 20.00,"1,9","1,2","36,5","18,5","39,6","28,2",,"53,4","44,1"
08/04/2014 21.00,"1,8","1,8","36,5","18,5","39,6","59,1",,"102,4","68,4"
08/04/2014 22.00,"1,8","1,5","36,5","18,5","36,6","35,9",,"76,0","53,7"
08/04/2014 23.00,"2,3","1,2","36,5","18,5","36,6","48,7",,"86,3","52,3"
09/04/2014 0.00,"1,6","1,0","36,5","18,5","36,3","18,1",,"30,9","27,5"
09/04/2014 1.00,"1,7","0,7","32,6","17,8","36,3","9,4",,"25,5","22,1"
09/04/2014 2.00,"1,9","0,7","32,6","17,8","28,6","10,7",,"17,4","16,0"
09/04/2014 3.00,"1,9","0,6","32,6","17,8","28,6","5,8",,"19,1","18,6"
09/04/2014 4.00,"1,7","0,6","32,6","17,8","21,5","9,3",,"22,9","19,4"
09/04/2014 5.00,"1,8","0,8","32,6","17,8","21,5","45,9",,"52,7","36,4"
09/04/2014 6.00,"2,1","1,6","32,6","17,8","37,4","90,5",,"128,1","58,4"
09/04/2014 7.00,"2,2","2,1","32,6","17,8","37,4","142,8",,"205,6","60,2"
09/04/2014 8.00,"2,5","2,7","32,6","17,8","48,6","90,5",,"148,8","57,8"
09/04/2014 9.00,"2,6","2,4","32,6","17,8","48,6","53,4",,"126,7","57,9"
09/04/2014 10.00,"2,1","1,8","32,6","17,8","47,3","27,8",,"74,6","43,0"
09/04/2014 11.00,"1,7","0,9","32,6","17,8","47,3","12,3",,"39,3","29,4"
09/04/2014 12.00,"1,7","0,7","32,6","17,8","38,7","15,8",,"38,2","29,0"
09/04/2014 13.00,"1,9","0,6","32,6","17,8","38,7","19,0",,"26,3","19,8"
09/04/2014 14.00,"2,1","0,4","32,6","17,8","32,9","15,2",,"31,9","25,4"
09/04/2014 15.00,"2,3","0,8","32,6","17,8","32,9","39,3",,"55,5","42,4"
09/04/2014 16.00,"2,0","1,3","32,6","17,8","42,7","22,7",,"47,4","40,4"
09/04/2014 17.00,"2,7","0,8","32,6","17,8","42,7","22,9",,"45,7","41,4"
09/04/2014 18.00,"1,9","1,2","32,6","17,8","37,6","23,5",,"38,7","34,2"
09/04/2014 19.00,"2,4","1,1","32,6","17,8","37,6","34,8",,"55,3","44,1"
09/04/2014 20.00,"3,0","2,2","32,6","17,8","37,4","13,3",,"28,0","25,7"
09/04/2014 21.00,"5,3","1,6","32,6","17,8","37,4","19,6",,"56,7","47,3"
09/04/2014 22.00,"6,0","2,5","32,6","17,8","42,0","19,0",,"57,0","44,8"
09/04/2014 23.00,"2,6","0,7","32,6","17,8","42,0","14,3",,"37,7","31,6"
10/04/2014 0.00,"5,6","1,4","32,6","17,8","37,5","15,2",,"56,5","49,3"
10/04/2014 1.00,,"1,8","34,3","16,0","37,5","6,3",,"51,6","42,5"
10/04/2014 2.00,"3,5","1,7","34,3","16,0","33,3","5,7",,"32,5","27,7"
10/04/2014 3.00,"2,4",,"34,3","16,0","33,3","4,3",,"16,2","15,2"
10/04/2014 4.00,"4,9","2,3","34,3","16,0","30,1","6,9",,,
10/04/2014 5.00,"2,8","1,5","34,3","16,0","30,1","7,1",,"32,9","29,3"
10/04/2014 6.00,"2,8","1,9","34,3","16,0","27,2","19,6",,"46,3","35,5"
10/04/2014 7.00,"2,0","2,8","34,3","16,0","27,2","29,2",,"46,4","31,3"
10/04/2014 8.00,"3,8","2,9","34,3","16,0","37,9","35,1",,"68,1","39,7"
10/04/2014 9.00,"2,6","2,1","34,3","16,0","37,9","22,3",,"49,8","33,5"
10/04/2014 10.00,"3,0","2,3","34,3","16,0","38,3","24,4",,"61,8","39,6"
10/04/2014 11.00,"3,2","2,2","34,3","16,0","38,3","27,8",,"60,7","41,7"
10/04/2014 12.00,"2,9","2,9","34,3","16,0","45,0","23,7",,"59,2","38,0"
10/04/2014 13.00,"1,9","1,4","34,3","16,0","45,0","18,0",,"33,9","23,7"
10/04/2014 14.00,"2,3","1,2","34,3","16,0","52,6","13,2",,"55,4","33,6"
10/04/2014 15.00,"3,7","1,6","34,3","16,0","52,6","18,1",,"46,5","33,0"
10/04/2014 16.00,"2,6","2,3","34,3","16,0","48,6","16,4",,"40,1","28,8"
10/04/2014 17.00,"1,6","1,9","34,3","16,0","48,6","20,6",,"26,5","20,2"
10/04/2014 18.00,"1,6","0,7","34,3","16,0","39,5","23,5",,"48,2","29,0"
10/04/2014 19.00,"1,9","0,9","34,3","16,0","39,5","33,2",,"42,3","33,5"
10/04/2014 20.00,"3,5","3,1","34,3","16,0","40,4","30,2",,"63,4","51,8"
10/04/2014 21.00,"5,7","3,3","34,3","16,0","40,4","17,0",,"50,2","44,5"
10/04/2014 22.00,"5,9","3,5","34,3","16,0","40,3","34,8",,"71,0","58,6"
10/04/2014 23.00,"2,9","2,5","34,3","16,0","40,3","28,9",,"56,6","45,1"
11/04/2014 0.00,"2,7","2,6","34,3","16,0","44,6","7,0",,"45,2","42,6"
11/04/2014 1.00,"3,8","1,9","25,9","13,2","44,6","6,1",,"38,7","37,6"
11/04/2014 2.00,"2,6","2,8","25,9","13,2","47,1","4,4",,"21,0","20,8"
11/04/2014 3.00,"1,9","1,3","25,9","13,2","47,1","5,1",,"20,6","19,9"
11/04/2014 4.00,"1,9","0,5","25,9","13,2","26,7","4,5",,"20,5","17,1"
11/04/2014 5.00,"2,1","0,6","25,9","13,2","26,7","19,8",,"48,2","32,5"
11/04/2014 6.00,"2,5","1,1","25,9","13,2","29,2","79,7",,"137,4","57,2"
11/04/2014 7.00,"2,4","3,9","25,9","13,2","29,2","85,0",,"115,3","60,7"
11/04/2014 8.00,"3,5","2,7","25,9","13,2","41,2","61,4",,"113,5","60,5"
11/04/2014 9.00,"2,7","1,8","25,9","13,2","41,2","32,8",,"45,6","33,2"
11/04/2014 10.00,"2,1","2,8","25,9","13,2","38,9","31,8",,"67,0","42,7"
11/04/2014 11.00,"1,7","1,1","25,9","13,2","38,9","26,2",,"43,3","31,4"
11/04/2014 12.00,"1,8","1,0","25,9","13,2","38,1","32,0",,"54,5","37,9"
11/04/2014 13.00,"1,8","1,0","25,9","13,2","38,1","28,5",,"27,8","22,5"
11/04/2014 14.00,"1,6","1,3","25,9","13,2","31,5","18,0",,"30,9","26,0"
11/04/2014 15.00,"1,7","1,0","25,9","13,2","31,5","15,2",,"34,6","28,1"
11/04/2014 16.00,"1,9","1,2","25,9","13,2","37,5","19,5",,"26,8","23,9"
11/04/2014 17.00,"2,1","0,7","25,9","13,2","37,5","15,4",,"25,2","21,8"
11/04/2014 18.00,"2,2","0,8","25,9","13,2","36,7","24,5",,"35,7","30,9"
11/04/2014 19.00,"1,5","0,8","25,9","13,2","36,7","33,4",,"64,9","49,0"
11/04/2014 20.00,"1,6","2,2","25,9","13,2","42,7","54,9",,"99,1","63,9"
11/04/2014 21.00,"1,5","1,9","25,9","13,2","42,7","34,0",,"51,4","39,8"
11/04/2014 22.00,"1,3","1,1","25,9","13,2","29,2","21,2",,"43,4","32,5"
11/04/2014 23.00,"1,1","0,9","25,9","13,2","29,2","20,5",,"34,9","27,2"
12/04/2014 0.00,"1,3","0,9","25,9","13,2","22,0","18,5",,"33,0","29,3"
12/04/2014 1.00,,"0,9","13,9","7,9","22,0","11,7",,"22,1","19,4"
12/04/2014 2.00,"1,2","0,8","13,9","7,9","21,6","4,2",,"11,4","11,1"
12/04/2014 3.00,"1,4",,"13,9","7,9","21,6","5,1",,"9,2","9,2"
12/04/2014 4.00,"1,2","0,4","13,9","7,9","18,0","11,4",,,
12/04/2014 5.00,"1,3","0,6","13,9","7,9","18,0","42,5",,"49,0","31,3"
12/04/2014 6.00,"1,7","1,2","13,9","7,9","23,2","46,5",,"73,8","42,8"
12/04/2014 7.00,"2,1","1,3","13,9","7,9","23,2","97,1",,"190,2","76,7"
12/04/2014 8.00,"1,8","2,7","13,9","7,9","19,5","49,4",,"91,9","52,9"
12/04/2014 9.00,"1,5","2,1","13,9","7,9","19,5","27,2",,"66,6","40,4"
12/04/2014 10.00,"1,5","1,9","13,9","7,9","14,9","27,2",,"46,8","32,8"
12/04/2014 11.00,"1,3","1,4","13,9","7,9","14,9","21,8",,"28,5","20,6"
12/04/2014 12.00,"1,4","1,0","13,9","7,9","18,9","17,1",,"18,9","14,0"
12/04/2014 13.00,"1,4","0,7","13,9","7,9","18,9","14,6",,"16,3","12,3"
12/04/2014 14.00,"1,5","0,6","13,9","7,9","15,0","7,0",,"11,5","9,1"
12/04/2014 15.00,"1,4","0,5","13,9","7,9","15,0","9,6",,"12,7","9,9"
12/04/2014 16.00,"1,4","0,6","13,9","7,9","9,6","7,2",,"11,8","9,6"
12/04/2014 17.00,"1,4","0,6","13,9","7,9","9,6","6,6",,"11,3","9,3"
12/04/2014 18.00,"1,3","0,7","13,9","7,9","11,2","15,1",,"14,9","13,0"
12/04/2014 19.00,"1,6","0,9","13,9","7,9","11,2","23,9",,"26,7","22,4"
12/04/2014 20.00,"1,5","1,1","13,9","7,9","16,2","21,7",,"31,7","28,3"
12/04/2014 21.00,"1,6","1,0","13,9","7,9","16,2","12,8",,"32,9","28,5"
12/04/2014 22.00,"1,8","0,8","13,9","7,9","18,3","24,4",,"36,4","31,9"
12/04/2014 23.00,"1,6","1,0","13,9","7,9","18,3","22,3",,"40,3","34,9"
13/04/2014 0.00,"1,3","0,8","13,9","7,9","15,2","12,2",,"16,3","15,4"
13/04/2014 1.00,"1,4","0,6","12,8","7,6","15,2","11,3",,"18,5","16,4"
13/04/2014 2.00,"1,5","0,6","12,8","7,6","16,6","15,5",,"15,1","13,1"
13/04/2014 3.00,"1,8","0,7","12,8","7,6","16,6","6,5",,"9,6","9,1"
13/04/2014 4.00,"1,6","0,6","12,8","7,6","16,4","13,0",,"10,1","9,1"
13/04/2014 5.00,"1,9","0,4","12,8","7,6","16,4","18,8",,"16,4","12,9"
13/04/2014 6.00,"1,6","0,6","12,8","7,6","15,7","22,9",,"24,4","18,7"
13/04/2014 7.00,"1,6","0,8","12,8","7,6","15,7","21,6",,"32,5","23,5"
13/04/2014 8.00,"1,9","0,9","12,8","7,6","17,7","19,1",,"31,3","21,0"
13/04/2014 9.00,"1,6","1,3","12,8","7,6","17,7","28,8",,"38,1","28,5"
13/04/2014 10.00,"1,7","1,1","12,8","7,6","12,7","34,6",,"49,5","33,0"
13/04/2014 11.00,"1,6","1,3","12,8","7,6","12,7","42,2",,"44,9","32,5"
13/04/2014 12.00,"1,5","1,3","12,8","7,6","12,1","34,5",,"47,7","34,5"
13/04/2014 13.00,"1,6","1,0","12,8","7,6","12,1","25,1",,"34,9","25,5"
13/04/2014 14.00,"2,6","1,4","12,8","7,6","8,6","10,7",,"26,0","20,6"
13/04/2014 15.00,"1,5","0,4","12,8","7,6","8,6","7,1",,"7,6","6,9"
13/04/2014 16.00,"1,4","0,3","12,8","7,6","6,4","7,5",,"11,0","9,1"
13/04/2014 17.00,"1,5","0,4","12,8","7,6","6,4","14,4",,"17,7","13,6"
13/04/2014 18.00,"1,6","0,4","12,8","7,6","9,1","12,9",,"15,4","12,4"
13/04/2014 19.00,"1,8","0,6","12,8","7,6","9,1","23,8",,"29,7","24,0"
13/04/2014 20.00,"1,6","0,7","12,8","7,6","13,2","21,7",,"24,2","21,9"
13/04/2014 21.00,"1,8","0,6","12,8","7,6","13,2","18,3",,"23,9","22,0"
13/04/2014 22.00,"1,7","0,7","12,8","7,6","14,9","16,0",,"31,2","27,2"
13/04/2014 23.00,"1,4","0,6","12,8","7,6","14,9","19,4",,"35,6","30,8"
14/04/2014 0.00,"1,5","0,6","12,8","7,6","19,1","8,6",,"24,9","24,4"
14/04/2014 1.00,,"2,5","20,2","10,8","19,1","8,3",,"34,2","33,8"
14/04/2014 2.00,"1,9","2,1","20,2","10,8","23,5","4,7",,"21,0","20,1"
14/04/2014 3.00,"1,5",,"20,2","10,8","23,5","3,1",,"9,9","9,9"
14/04/2014 4.00,"2,1","1,3","20,2","10,8","23,4","7,8",,,
14/04/2014 5.00,"3,4","0,9","20,2","10,8","23,4","10,7",,,
14/04/2014 6.00,"3,3","3,1","20,2","10,8","25,7","44,4",,,
14/04/2014 7.00,"1,9","2,2","20,2","10,8","25,7","53,0",,,
14/04/2014 8.00,"1,6","1,7","20,2","10,8","39,1","47,9",,,
14/04/2014 9.00,"1,7","1,4","20,2","10,8","39,1","27,0",,,
14/04/2014 10.00,,"0,9","20,2","10,8","24,6","20,6",,,
14/04/2014 11.00,"1,3","0,8","20,2","10,8","24,6","14,8",,,
14/04/2014 12.00,"1,4","0,8","20,2","10,8","26,3","16,6",,,
14/04/2014 13.00,"1,8","0,6","20,2","10,8","26,3","11,1",,,
14/04/2014 14.00,"1,6","0,4","20,2","10,8","20,7","10,0",,,
14/04/2014 15.00,"1,6","0,5","20,2","10,8","20,7","9,2",,,
14/04/2014 16.00,"1,5","0,4","20,2","10,8","13,6","13,3",,,
14/04/2014 17.00,"1,6","0,6","20,2","10,8","13,6","14,9",,"19,3","16,0"
14/04/2014 18.00,"1,5","0,7","20,2","10,8","12,4","18,5",,"17,4","14,8"
14/04/2014 19.00,"1,6","0,6","20,2","10,8","12,4","16,2",,"20,1","17,4"
