, Brindisi,,,,
,Via Taranto,,,,
Parm,SO2,NO2,CO,O3,BENZENE
,,,,,,,,
,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,
11/03/2008 3.00,"0,3693","6,360872","0,25966","79,857778","0,771547"
11/03/2008 4.00,"0,303573","5,156446","0,24455","80,681732","0,791785"
11/03/2008 5.00,"0,375448","5,061703","0,238801","79,286425","0,684695"
11/03/2008 6.00,"0,451813","13,186375","0,263753","61,798535","0,600844"
11/03/2008 7.00,"0,507374","40,99976","0,325544","28,259932","0,715205"
11/03/2008 8.00,"1,25827","50,367815","0,575799","18,150416","1,013288"
11/03/2008 9.00,"1,061326","41,797965","0,587555","39,716142","2,414866"
11/03/2008 10.00,"0,408547","29,180044","0,424","64,37843","2,109258"
11/03/2008 11.00,"0,256997","22,172833","0,372442","72,823185","1,488379"
11/03/2008 12.00,"0,005674","15,172123","0,314353","83,227171","1,266673"
11/03/2008 13.00,0,"13,962508","0,286135","89,173747","1,134972"
11/03/2008 14.00,0,"15,710741","0,30007","87,642702","1,084122"
11/03/2008 15.00,0,"20,788009","0,299069","80,459526","1,111072"
11/03/2008 16.00,0,"21,649805","0,395826","78,117358","1,006932"
11/03/2008 17.00,"0,000946","24,183243","0,410631","71,494735","1,115852"
11/03/2008 18.00,"0,013949","29,875707","0,441244","65,707543","1,378543"
11/03/2008 19.00,"0,132163","35,277451","0,532602","51,856496","1,636861"
11/03/2008 20.00,"0,542839","65,083079","0,887018","19,51938","1,889077"
11/03/2008 21.00,"0,906228","60,100544","0,769967","26,734955","2,983369"
11/03/2008 22.00,"1,543875","74,861263","0,869119","14,408892","2,746917"
11/03/2008 23.00,"1,188051","62,373127","0,661017","21,352984","3,164395"
12/03/2008 0.00,"1,031772","29,250139","0,516752","43,588677","2,626402"
12/03/2008 1.00,,"19,068334","0,376841","57,42488","2,088918"
12/03/2008 2.00,"0,385104",,"0,281347","68,639967","1,462446"
12/03/2008 3.00,"0,279461","6,612659",,"89,502642","1,147684"
12/03/2008 4.00,"0,15127","6,765807","0,243222",,"0,739308"
12/03/2008 5.00,"0,156672","10,712635","0,246489","75,974688","0,73702"
12/03/2008 6.00,"0,285627","14,371333","0,268881","68,397296","0,608827"
12/03/2008 7.00,"0,598092","17,630292","0,298766","63,623403","0,630184"
12/03/2008 8.00,"0,650061","26,76601","0,371171","53,688144","0,736308"
12/03/2008 9.00,"0,528916","19,657558","0,409943","59,600743","1,129633"
12/03/2008 10.00,"0,040871","17,911927","0,361978","64,795902","1,389222"
12/03/2008 11.00,0,"15,212354","0,366771","73,106974","1,33888"
12/03/2008 12.00,0,"17,53684","0,374439","76,602851","1,211755"
12/03/2008 13.00,"0,001937","14,614035","0,320243","86,97562","1,198026"
12/03/2008 14.00,"0,001527","27,20338","0,414257","84,579883","1,090936"
12/03/2008 15.00,"0,002701","27,427926","0,326038","82,778512","1,53211"
12/03/2008 16.00,"0,003817","22,179315","0,288703","91,480405","1,210738"
12/03/2008 17.00,0,"15,85091","0,472492","90,192251","1,426342"
12/03/2008 18.00,0,"15,09684","0,332921","90,124641","1,56262"
12/03/2008 19.00,0,"18,262359","0,336451","80,078485","1,137514"
12/03/2008 20.00,"0,045452","24,402588","0,367123","58,938086","1,322608"
12/03/2008 21.00,"0,252214","33,821234","0,450197","58,610785","1,369899"
12/03/2008 22.00,"0,290737","27,155369","0,361631","55,369808","1,57635"
12/03/2008 23.00,"0,552582","25,505773","0,397789","41,094086","1,147176"
13/03/2008 0.00,"0,169592","25,888651","0,365334","38,792337","1,360237"
13/03/2008 1.00,,"26,599878","0,398704","36,045662","1,185313"
13/03/2008 2.00,"0,177577","18,9645","0,340632","39,145989","1,258029"
13/03/2008 3.00,"0,20075","12,808696","0,292102","41,351722","1,068003"
13/03/2008 4.00,"0,252946","12,629589","0,29868","38,170235","0,895519"
13/03/2008 5.00,"0,32075","10,079274","0,28635","46,258823","0,877722"
13/03/2008 6.00,"0,238759","16,710095","0,317455","41,770952","0,873501"
13/03/2008 7.00,"0,713382","38,433876","0,525651","22,477226","0,857789"
13/03/2008 8.00,"0,797737","38,20675","0,542555","22,657096","1,469056"
13/03/2008 9.00,"0,066089","32,509086","0,483481","37,363556","1,986201"
13/03/2008 10.00,0,"20,261062","0,34037","58,599293","1,765512"
13/03/2008 11.00,0,"15,695158","0,349702","70,914752","1,341423"
13/03/2008 12.00,0,"17,567998","0,345032","73,832519","1,38312"
13/03/2008 13.00,0,"15,19678","0,339369","79,105444","1,307353"
13/03/2008 14.00,0,"15,292822","0,352657","83,247103","0,693899"
13/03/2008 15.00,0,"14,819099","0,338803","82,259199","1,250402"
13/03/2008 16.00,0,"16,446636","0,325123","84,350637","0,752122"
13/03/2008 17.00,0,"16,641314","0,352657","88,709373","1,181754"
13/03/2008 18.00,0,"24,231254","0,424233","81,625602","1,28803"
13/03/2008 19.00,0,"43,272346","0,555188","60,397966","1,446174"
13/03/2008 20.00,"0,001537","44,213296","0,54055","60,447323","2,030949"
13/03/2008 21.00,"0,004611","42,305427","0,51585","58,149641","2,334523"
13/03/2008 22.00,"0,01998","44,727261","0,532056","50,696679","1,845855"
13/03/2008 23.00,"0,02536","35,774531","0,555015","52,369568","2,051289"
14/03/2008 0.00,"0,069577","41,299582","0,487402","51,984136","2,177397"
14/03/2008 1.00,,"38,106809","0,404672","50,478948","1,796022"
14/03/2008 2.00,"0,105133",,"0,437651","34,642558","1,426342"
14/03/2008 3.00,"0,127123","39,054264",,"15,974315","1,521432"
14/03/2008 4.00,"0,099844","23,14105","0,472245",,"1,652625"
14/03/2008 5.00,"0,152262","21,728962","0,47916","31,719921","1,608385"
14/03/2008 6.00,"0,495596","32,195001","0,630921","15,488938","1,57635"
14/03/2008 7.00,"1,956473","51,46062","0,916651","9,711289","2,253164"
14/03/2008 8.00,"4,143539","73,842435","1,325084","11,859082","3,105918"
14/03/2008 9.00,"1,97353","66,175887","0,877808","26,078082","4,988893"
14/03/2008 10.00,0,"38,036716","0,44171","63,815202","3,170497"
14/03/2008 11.00,0,"21,181269","0,386121","81,273967","1,874839"
14/03/2008 12.00,0,"17,58876","0,34158","95,250756","1,370916"
14/03/2008 13.00,0,"16,390822","0,336056","92,460629","1,099377"
14/03/2008 14.00,0,"14,59716","0,324312","95,450816","1,038916"
14/03/2008 15.00,0,"15,207164","0,333228","92,893527","1,065307"
14/03/2008 16.00,0,"14,820401","0,308869","91,637634","0,992846"
14/03/2008 17.00,0,"19,579683","0,416742","92,821922","0,797531"
14/03/2008 18.00,0,"25,943162","0,4712","77,258031","1,491939"
14/03/2008 19.00,0,"49,130942","0,625222","51,16724","1,543297"
14/03/2008 20.00,"0,001545","39,588972","0,572287","54,516748","2,073663"
14/03/2008 21.00,"0,008499","38,230112","0,506216","54,069786","2,097054"
14/03/2008 22.00,"0,006181","21,516117","0,369896","64,404686","1,775173"
14/03/2008 23.00,"0,016997","32,660938","0,472288","47,058321","1,14921"
15/03/2008 0.00,"0,077319","23,771818","0,494905","54,959695","1,667371"
15/03/2008 1.00,,"17,323997","0,443536","53,792124","1,775682"
15/03/2008 2.00,"0,090577","9,976743","0,33436","55,595325","1,527025"
15/03/2008 3.00,"0,12208","7,33817","0,288644","59,090026","0,884129"
15/03/2008 4.00,"0,096853","6,159701","0,263634","58,646416","0,681746"
15/03/2008 5.00,"0,179882","6,499742","0,272855","58,422277","0,579436"
15/03/2008 6.00,"0,432821","17,956054","0,399256","42,623532","0,686272"
15/03/2008 7.00,"0,66697","26,541466","0,410609","35,57859","0,989134"
15/03/2008 8.00,"0,551604","31,076232","0,513392","28,754474","1,078528"
15/03/2008 9.00,"0,083704","20,972306","0,65406","55,069421","1,580926"
15/03/2008 10.00,0,"16,778887","0,502952","68,601923","1,819921"
15/03/2008 11.00,0,"14,723057","0,402649","80,398803","1,741612"
15/03/2008 12.00,0,"15,126695","0,366069","82,980848","1,224468"
15/03/2008 13.00,0,"15,044935","0,34332","84,480287","1,104462"
15/03/2008 14.00,0,"12,36612","0,340884","91,337863","0,989134"
15/03/2008 15.00,0,"8,921573","0,272855","90,599198","1,202602"
15/03/2008 16.00,0,"9,670445","0,300432","86,420005","0,617166"
15/03/2008 17.00,0,"12,777549","0,337491","81,231152","0,724816"
15/03/2008 18.00,0,"22,052127","0,426834","68,278758","0,96259"
15/03/2008 19.00,0,"34,506514","0,531792","45,469203","0,853416"
15/03/2008 20.00,"0,000755","42,150976","0,593948","34,972409","0,222621"
15/03/2008 21.00,"0,006039","44,391112","0,583379","34,176167","1,8306"
15/03/2008 22.00,"0,023518","30,291032","0,477682","37,583886","1,622623"
15/03/2008 23.00,"0,10309","32,013304","0,494124","27,058963","1,472921"
16/03/2008 0.00,"0,263586","22,824366","0,480117","40,954798","1,680084"
16/03/2008 1.00,,"18,611486","0,429488","43,551588","1,526517"
16/03/2008 2.00,"0,361375",,"0,440405","39,553049","1,452276"
16/03/2008 3.00,"0,439606","15,061801",,"47,303206","1,05707"
16/03/2008 4.00,"0,300616","10,534821","0,314818",,"1,210738"
16/03/2008 5.00,"0,343902","8,223319","0,278237","54,661942","0,89735"
16/03/2008 6.00,"0,301807","12,449182","0,280543","52,427003","0,698984"
16/03/2008 7.00,"0,427296","14,581586","0,301335","48,673251","0,662067"
16/03/2008 8.00,"0,293865","13,334335","0,319558","52,188542","0,824482"
16/03/2008 9.00,"0,067113","9,815806","0,300811","68,74056","0,832516"
16/03/2008 10.00,"0,003971","9,027999","0,295376","80,513711","0,802057"
16/03/2008 11.00,0,"11,211016","0,331519","79,097644","0,76153"
16/03/2008 12.00,0,"12,748997","0,340871","80,344435","0,794785"
16/03/2008 13.00,0,"11,958584","0,327778","84,29703","0,697001"
16/03/2008 14.00,0,"9,03968","0,279674","84,355462","0,560977"
16/03/2008 15.00,0,"5,731403","0,251141","85,375847","0,732393"
16/03/2008 16.00,0,"7,182424","0,269538","84,460264","0,197247"
16/03/2008 17.00,0,"9,609446","0,285675","82,319389","0,098852"
16/03/2008 18.00,0,"14,810015","0,352744","79,304545","0,645897"
16/03/2008 19.00,0,"24,048256","0,410071","69,039486","0,904418"
16/03/2008 20.00,"0,001589","23,536891","0,455611","68,706283","1,134463"
16/03/2008 21.00,"0,003971","15,551095","0,339","78,908215","1,268707"
16/03/2008 22.00,"0,006354","10,764543","0,29407","83,344477","0,872942"
16/03/2008 23.00,"0,003971","9,810615","0,275149","82,548452","0,75436"
17/03/2008 0.00,"0,01509","8,286913","0,267495","79,311265","0,639591"
17/03/2008 1.00,,"6,224594","0,246269","81,679209","0,576944"
17/03/2008 2.00,"0,188704","5,133085","0,24092","78,239154","0,50133"
17/03/2008 3.00,"0,203398","3,766424","0,230001","77,798478","0,394138"
17/03/2008 4.00,"0,086375","3,875446","0,225348","79,334112","0,404105"
17/03/2008 5.00,"0,187463","4,003936","0,229479","76,299116","0,447683"
17/03/2008 6.00,"0,125927","7,730126","0,249401","65,209805","0,490957"
17/03/2008 7.00,"0,163668","32,82447","0,426078","34,409899","0,666389"
17/03/2008 8.00,"0,411583","43,683769","0,397328","28,701346","1,125819"
17/03/2008 9.00,"0,320718","28,435071","0,405764","46,932078","0,594436"
17/03/2008 10.00,"0,005417","21,455105","0,381103","61,529271","0,617319"
17/03/2008 11.00,"0,00065","18,998249","0,387192","76,13455","1,20006"
17/03/2008 12.00,"0,0026","18,464819","0,3721","76,589982","1,288539"
17/03/2008 13.00,"0,004333","20,129975","0,369055","79,61357","0,468532"
17/03/2008 14.00,"0,012784","22,340267","0,37858","83,503677","1,181245"
17/03/2008 15.00,"0,005732","27,405861","0,405764","82,980391","1,324134"
17/03/2008 16.00,"0,002817","32,248213","0,350788","81,331905","0,786294"
17/03/2008 17.00,"0,005633","40,8012","0,432906","67,616036","0,873756"
17/03/2008 18.00,"0,001083","41,359274","0,483274","63,367205","1,382103"
17/03/2008 19.00,"0,001733","41,553954","0,615542","56,428636","1,656693"
17/03/2008 20.00,"0,018417","41,895303","0,559825","63,288602","1,767037"
17/03/2008 21.00,"0,050584","35,277451","0,473705","67,150505","1,817887"
17/03/2008 22.00,"0,224968","48,340538","0,480925","47,57225","1,474141"
17/03/2008 23.00,"0,314217","20,518054","0,358965","72,111407","1,581943"
18/03/2008 0.00,"0,321033","15,826242","0,322342","66,971815","1,236163"
18/03/2008 1.00,,"11,708103","0,315077","60,071563","1,030729"
18/03/2008 2.00,"0,339288",,"0,396849","53,437331","0,970472"
18/03/2008 3.00,"0,629746","17,006013",,"52,848866","1,14921"
18/03/2008 4.00,"0,260931","14,258417","0,387576",,"1,131768"
18/03/2008 5.00,"0,341132","12,628287","0,342231","49,156601","1,104564"
18/03/2008 6.00,"0,597453","16,536188","0,325749","51,000978","1,074003"
18/03/2008 7.00,"1,05518","34,320915","0,445917","28,594874","0,993558"
18/03/2008 8.00,"0,926186","42,497507","0,517118","32,774677","1,295149"
18/03/2008 9.00,"0,360595","32,377997","0,526013","44,977473","1,965352"
18/03/2008 10.00,"0,677576","25,58623","0,454854","61,193435",
18/03/2008 11.00,"0,554606","20,463543","0,380819","74,696534",
18/03/2008 12.00,"0,073767","16,081934","0,33133","86,300851",
18/03/2008 13.00,"0,038727","15,131883","0,342449","86,767378","1,076901"
18/03/2008 14.00,"0,182455","17,539436","0,337435","87,473989","1,026458"
18/03/2008 15.00,"0,133036","15,124102","0,298804","87,149576","1,008355"
18/03/2008 16.00,"0,201525","17,71076","0,308266","82,197213","0,872535"
18/03/2008 17.00,"0,224106","23,601785","0,352433","74,666626","0,8136"
18/03/2008 18.00,"0,456629","39,417658","0,494882","55,631691","1,069019"
18/03/2008 19.00,"0,545757","38,474105","0,475566","51,578392","1,684152"
18/03/2008 20.00,"0,62692","28,589523","0,375718","69,104889","1,609402"
18/03/2008 21.00,"0,77363","24,698488","0,384133","77,372681","1,205145"
18/03/2008 22.00,"0,778653","18,320756","0,361111","82,669867","1,228536"
18/03/2008 23.00,"0,776337","17,423933","0,350951","75,27189","1,148193"
19/03/2008 0.00,"0,265012","13,464118","0,327232","77,014265","1,046493"
19/03/2008 1.00,,"10,920294","0,31232","78,060243","0,914486"
19/03/2008 2.00,"0,103207","6,92804","0,279227","82,905179","0,833431"
19/03/2008 3.00,"0,095841","6,430956","0,267497","71,812961","0,67483"
19/03/2008 4.00,"0,095293","6,471191","0,271901","72,954836","0,627286"
19/03/2008 5.00,"0,081892","9,012424","0,289822","66,18662","0,851636"
19/03/2008 6.00,"0,123661","21,827602","0,382126","48,708403","0,790616"
19/03/2008 7.00,"0,17358","33,901709","0,489997","40,460337","1,016237"
19/03/2008 8.00,"0,314716","37,355335","0,552828","41,649796","1,317015"
19/03/2008 9.00,"0,172796","30,011993","0,589715","63,658056","1,551433"
19/03/2008 10.00,"0,073663","16,850274","0,415351","83,500945","1,386679"
19/03/2008 11.00,"0,056032","16,004057","0,371183","82,09178","1,178703"
19/03/2008 12.00,"0,092393","16,575125","0,445089","80,635728","1,02178"
19/03/2008 13.00,"0,083772","14,943695","0,372447","82,591664","1,423291"
19/03/2008 14.00,"0,176009","21,122857","0,458823","76,136285","0,985015"
19/03/2008 15.00,"0,133535","13,567953","0,365427","85,239903","1,583977"
19/03/2008 16.00,"0,109006","23,263055","0,391719","70,705134","1,158363"
19/03/2008 17.00,"0,100386","29,522693","0,379337","68,138469","1,093783"
19/03/2008 18.00,"0,193249","27,740711","0,422807","71,785107","0,755733"
19/03/2008 19.00,"0,116687","34,962067","0,455378","64,721055","1,356169"
19/03/2008 20.00,"0,191134","34,772588","0,460262","66,750408","1,633302"
19/03/2008 21.00,"0,411106","43,456643","0,50164","58,602984","1,593639"
19/03/2008 22.00,"0,170837","27,944471","0,397955","72,839905","2,026372"
19/03/2008 23.00,"0,158847","55,52425","0,541883","34,75645","1,493464"
20/03/2008 0.00,"0,116059","42,038073","0,471859","45,108725","1,688728"
20/03/2008 1.00,,"48,526119","0,541361","27,792385","1,473124"
20/03/2008 2.00,"0,713729",,"0,471728","32,599895","1,799073"
20/03/2008 3.00,"0,362422","23,030727",,"43,444557","1,484311"
20/03/2008 4.00,"0,337472","16,614052","0,289318",,"1,116157"
20/03/2008 5.00,"0,409129","17,048847","0,289101","53,893048","0,950539"
20/03/2008 6.00,"0,366324","19,734134","0,335912","57,119744","1,038764"
20/03/2008 7.00,"0,475819","28,332531","0,359209","57,729654","0,874111"
20/03/2008 8.00,"0,891096","56,103108","0,486059","29,261064","1,039984"
20/03/2008 9.00,"0,765993","41,411183","0,402537","43,022534","1,508211"
20/03/2008 10.00,"0,378267","23,941834","0,338134","67,647002","1,49499"
20/03/2008 11.00,"0,344094","32,596042","0,424353","55,367255","1,306845"
20/03/2008 12.00,"0,422135","43,216535","0,499601","42,299108","1,575841"
20/03/2008 13.00,"0,364432","29,735538","0,403626","63,403556","1,893654"
20/03/2008 14.00,"0,108431","20,179306","0,325548","82,944897","1,516347"
20/03/2008 15.00,"0,014426","15,974202","0,287272","89,380489","1,191924"
20/03/2008 16.00,"0,005794","16,989139","0,299465","88,607166","1,048324"
20/03/2008 17.00,"0,021521","20,198769","0,352156","82,680963","0,995948"
20/03/2008 18.00,"0,111151","25,05152","0,422916","77,552033","1,165584"
20/03/2008 19.00,"0,507272","39,077607","0,611992","56,789471","1,408545"
20/03/2008 20.00,"0,668795","49,32172","0,556211","42,550736","2,533855"
20/03/2008 21.00,"0,459738","27,241029","0,399489","62,693113","2,210449"
20/03/2008 22.00,"0,411966","27,901643","0,333517","62,620636","1,596181"
20/03/2008 23.00,"0,467187","24,645277","0,301468","62,834662","1,334812"
21/03/2008 0.00,"0,560246","23,760117","0,272597","63,107476","1,107513"
21/03/2008 1.00,,"20,98397","0,235844","69,106837","1,119717"
21/03/2008 2.00,"0,047488","18,163711","0,225873","70,793695","1,017864"
21/03/2008 3.00,"0,055337","19,460278","0,210152","66,16665","0,919266"
21/03/2008 4.00,"0,045761","17,29414","0,206537","69,555397","0,929589"
21/03/2008 5.00,"0,129983","17,60952","0,237543","71,422757","0,854941"
21/03/2008 6.00,"0,112087","19,873003","0,256311","68,985802","0,842635"
21/03/2008 7.00,"0,043485","27,180017","0,348148","61,369351","0,795141"
21/03/2008 8.00,"0,18524","33,199545","0,424616","51,421904","1,03612"
21/03/2008 9.00,"0,092699","24,36494","0,386207","65,414515","1,412613"
21/03/2008 10.00,"0,017269","17,187714","0,364043","74,851838","1,386171"
21/03/2008 11.00,"0,006907","15,892442","0,374712","83,296357","1,269724"
21/03/2008 12.00,"0,004317","17,488822","0,337784","86,38356","1,325151"
21/03/2008 13.00,"0,004317","27,556412","0,362867","78,488788","1,203111"
21/03/2008 14.00,"0,012951","27,575877","0,362519","81,128131","1,27786"
21/03/2008 15.00,"0,004317","14,010529","0,287663","93,989079","1,360237"
21/03/2008 16.00,0,"16,137736","0,314052","95,150109","1,003169"
21/03/2008 17.00,0,"19,199404","0,323676","93,016776","1,039374"
21/03/2008 18.00,"0,00259","22,807501","0,340702","87,898782","1,170567"
21/03/2008 19.00,"0,016405","23,540792","0,309699","82,739076","1,146668"
21/03/2008 20.00,"0,081475","21,513517","0,301249","84,092259","1,164465"
21/03/2008 21.00,"0,292304","38,969905","0,429231","60,99874","1,167516"
21/03/2008 22.00,"0,068523","32,095059","0,359645","68,047016","1,536687"
21/03/2008 23.00,"0,082338","21,309756","0,268242","80,966754","1,24074"
22/03/2008 0.00,"0,177941","22,435007","0,280174","77,978028","1,071613"
22/03/2008 1.00,,"18,524525","0,256615","79,642976","0,964574"
22/03/2008 2.00,"0,138578",,"0,230923","91,24103","0,875891"
22/03/2008 3.00,"0,153103",,,"95,225322","0,725121"
22/03/2008 4.00,"0,057885",,"0,222833",,"0,63771"
22/03/2008 5.00,"0,056266",,"0,230751","90,274108","0,616811"
22/03/2008 6.00,"0,173204",,"0,234798","89,503045","0,636947"
22/03/2008 7.00,"0,200245","15,076082","0,269689","75,84274","0,675186"
22/03/2008 8.00,"0,18303","11,137036","0,286047","84,724061","0,762648"
22/03/2008 9.00,"0,124425","14,015717","0,314152","84,594959","0,883417"
22/03/2008 10.00,"0,070596","14,07801","0,313325","86,972667","0,989083"
22/03/2008 11.00,"0,033904","11,894991","0,344693","92,73091","1,030323"
22/03/2008 12.00,"0,004328","11,347287","0,317763","96,085806","1,087173"
22/03/2008 13.00,0,"11,223994","0,316805","97,123344","0,995389"
22/03/2008 14.00,0,"10,271352","0,286613","99,474674","0,980947"
22/03/2008 15.00,0,"8,298594","0,236756","101,592824","0,944691"
22/03/2008 16.00,"0,000721","8,390743","0,236277","105,024638","0,762343"
22/03/2008 17.00,0,"10,273955","0,252157","102,175782","0,844924"
22/03/2008 18.00,"0,002164","11,310954","0,273474","102,831579","0,797481"
22/03/2008 19.00,"0,008657","13,983268","0,276693","99,953553","0,805718"
22/03/2008 20.00,"0,134075","16,357082","0,307408","99,626667","0,836279"
22/03/2008 21.00,"0,097559","15,103331","0,329118","96,152419","0,91708"
22/03/2008 22.00,"0,07781","10,815166","0,29253","100,56913","0,941945"
22/03/2008 23.00,"0,038953","9,396594","0,285526","104,699198","0,83572"
23/03/2008 0.00,"0,136239","10,346633","0,306452","102,448437","0,744902"
23/03/2008 1.00,,"9,034489","0,264816","100,529586","0,828957"
23/03/2008 2.00,"0,121634","9,194125","0,272647","98,598825","0,718002"
23/03/2008 3.00,"0,156156","7,274573","0,259162","97,11778","0,747495"
23/03/2008 4.00,"0,126336","5,387467","0,246588","99,883447","0,707171"
23/03/2008 5.00,"0,099079","4,493234","0,234624","99,66344","0,651948"
23/03/2008 6.00,"0,186094","4,895574","0,251199","93,797618","0,571554"
23/03/2008 7.00,"0,136729","6,968274","0,248024","90,500363","0,628862"
23/03/2008 8.00,"0,152912","6,855361","0,2589","87,246121","0,609234"
23/03/2008 9.00,"0,062673","7,718445","0,264252","92,045928","0,618438"
23/03/2008 10.00,"0,061526","7,307022","0,274953","91,492094","0,671678"
23/03/2008 11.00,"0,014434","9,373232","0,289832","92,202076","0,709256"
23/03/2008 12.00,"0,008567","11,604268","0,299664","94,668619","0,768699"
23/03/2008 13.00,"0,00579","15,621178","0,305103","91,186722","0,857941"
23/03/2008 14.00,"0,003944","10,029956","0,247763","100,83632","1,041255"
23/03/2008 15.00,"0,001904","5,103233","0,217788","104,782447","0,82855"
23/03/2008 16.00,"0,001632","4,796936","0,219092","107,652238","0,852144"
23/03/2008 17.00,"0,002175","6,841084","0,232405","105,661743","0,62932"
23/03/2008 18.00,"0,011986","9,260319","0,25716","101,907793","0,626777"
23/03/2008 19.00,"0,036174","12,685393","0,321286","101,842618","0,684899"
23/03/2008 20.00,"0,159498","13,038417","0,318155","98,439206","0,86028"
23/03/2008 21.00,"0,083537","12,621798","0,333381","92,497037","0,981964"
23/03/2008 22.00,"0,066558","11,423861","0,305538","88,771557","0,975659"
23/03/2008 23.00,"0,103391","10,925481","0,304232","86,555568","0,814515"
24/03/2008 0.00,"0,078409","11,064357","0,270864","87,121175","0,775157"
24/03/2008 1.00,,"10,939762","0,252548","81,775191","0,762241"
24/03/2008 2.00,"0,277142",,"0,223138","86,0656","0,659626"
24/03/2008 3.00,"0,194579","5,676892",,"87,273191","0,576181"
24/03/2008 4.00,"0,224165","3,916979","0,244009",,"0,50011"
24/03/2008 5.00,"0,225331","3,911785","0,243531","90,33015","0,493347"
24/03/2008 6.00,"0,276695","8,074062","0,258322","80,396885","0,503466"
24/03/2008 7.00,"0,300396","17,616011","0,276365","67,064858","0,581266"
24/03/2008 8.00,"0,370138","14,736036","0,312667","68,849943","0,529196"
24/03/2008 9.00,"0,341173","11,566632","0,325374","80,225455","0,713781"
24/03/2008 10.00,"0,324737","17,500497","0,39941","67,201555","0,894502"
24/03/2008 11.00,"0,451691","24,120949","0,461388","58,766058","0,940267"
24/03/2008 12.00,"0,459016","23,065775","0,576323","67,356349","1,255487"
24/03/2008 13.00,"0,631059","31,610962","0,56045","61,519355","1,489905"
24/03/2008 14.00,"0,418996","20,94506","0,468285","71,746226","1,677541"
24/03/2008 15.00,"0,246486","10,751563","0,353263","82,304146","1,426342"
24/03/2008 16.00,"0,208585","10,229819","0,385141","83,683227","1,095919"
24/03/2008 17.00,"0,276695","16,743845","0,398499","82,336764","1,105733"
24/03/2008 18.00,"0,48056","22,293536","0,468415","73,681934","1,115649"
24/03/2008 19.00,"0,495014","35,733004","0,560797","48,757143","1,314981"
24/03/2008 20.00,"0,754205","33,103508","0,523843","49,559472","1,598215"
24/03/2008 21.00,"0,472828","35,588935","0,530827","41,510542","1,538721"
24/03/2008 22.00,"0,508787","21,381131","0,407174","64,840415","1,518381"
24/03/2008 23.00,"0,499967","17,517373","0,361287","71,13893","1,156329"
25/03/2008 0.00,"0,341561","11,840478","0,33084","85,796614","0,948607"
25/03/2008 1.00,,,"0,334006","80,798741","0,896485"
25/03/2008 2.00,"0,430347",,"0,303602","85,887526","0,76453"
25/03/2008 3.00,"0,182162",,"0,292499","80,208096","0,644066"
25/03/2008 4.00,"0,138853",,"0,304078","84,205143","0,629269"
25/03/2008 5.00,"0,300614",,"0,300566","77,687991","0,612844"
25/03/2008 6.00,"0,076242",,"0,309111","83,085627","0,671627"
25/03/2008 7.00,"0,127477","19,941795","0,365927","59,03119","0,679356"
25/03/2008 8.00,"0,371284","18,786697","0,433458","64,203271","0,816702"
25/03/2008 9.00,"0,16392","21,793856","0,466073","67,17173","1,061748"
25/03/2008 10.00,"0,063728","17,081286","0,423785","74,899304",
25/03/2008 11.00,"0,004551","13,156524","0,378071","85,214287",
25/03/2008 12.00,0,"15,549804","0,377898","88,783124",
25/03/2008 13.00,0,"14,780161","0,354043","93,686599",
25/03/2008 14.00,0,"16,266226","0,365753","93,544993",
25/03/2008 15.00,0,"13,662693","0,353653","97,290801",
25/03/2008 16.00,0,"14,878797","0,35387","97,718349",
25/03/2008 17.00,"0,002275","23,612186","0,416195","85,221235",
25/03/2008 18.00,"0,051195","36,693439","0,542927","70,156848",
25/03/2008 19.00,"0,063709","32,976321","0,442825","68,604259",
25/03/2008 20.00,"0,089895","19,969061","0,39091","76,48174",
25/03/2008 21.00,"0,129733","25,797793","0,391516","70,135319",
25/03/2008 22.00,"0,240241","27,520065","0,380283","62,597912",
25/03/2008 23.00,"0,469124","49,834387","0,505541","35,807516",
26/03/2008 0.00,"0,785086","45,167231","0,633747","30,638213",
26/03/2008 1.00,,"51,23609","0,823759","19,44317",
26/03/2008 2.00,"0,186234",,"0,638562","23,642865",
26/03/2008 3.00,"0,050483","26,341604",,"33,154847",
26/03/2008 4.00,"0,134489","20,946342","0,402541",,
26/03/2008 5.00,"0,070755","18,464819","0,371325","38,48421",
26/03/2008 6.00,"0,137881","29,765384","0,471763","22,525026",
26/03/2008 7.00,"0,698321","48,915479","0,758583","15,087052",
26/03/2008 8.00,"0,44843","53,718921","0,724363","20,937884",
26/03/2008 9.00,"0,304317","38,574043","0,676821","43,340417",
26/03/2008 10.00,"0,009387","21,764008","0,425876","79,701766",
26/03/2008 11.00,0,"28,61807","0,363401","81,567832",
26/03/2008 12.00,"0,002761","27,717345","0,458355","88,315721",
26/03/2008 13.00,0,"15,087758","0,279549","105,670982",
26/03/2008 14.00,0,"20,640058","0,297181","106,54174",
26/03/2008 15.00,0,"10,321975","0,254515","111,159827",
26/03/2008 16.00,"0,000552","9,452404","0,270101","108,666671",
26/03/2008 17.00,"0,006626","13,124075","0,274891","94,79989",
26/03/2008 18.00,"0,031473","19,170858","0,331009","78,25168",
26/03/2008 19.00,"0,097416","23,789983","0,380075","70,449632",
26/03/2008 20.00,"0,078564","30,682973","0,420478","58,455158",
26/03/2008 21.00,"0,108223","40,663612","0,453348","45,358061",
26/03/2008 22.00,"0,107986","36,701203","0,488918","44,499773",
