,Provincia di TARANTO,,,,
04/01/2006 20.00,"0,672512","62,770962","9,3056","48,53652","22,50087"
04/01/2006 21.00,"0,678944","47,540598","8,444488","34,616835","22,50087"
04/01/2006 22.00,"0,673509","38,342424","8,144198","25,873069","22,50087"
04/01/2006 23.00,"0,582292","34,931397","8,320987","22,188396","22,50087"
05/01/2006 0.00,"0,578743","30,948377","9,072135","17,05014","22,50087"
05/01/2006 1.00,"0,441502","28,271442","9,958625","13,011167","17,10351"
05/01/2006 2.00,"0,633807","28,80969","10,433163","12,821674","17,10351"
05/01/2006 3.00,"0,70678","28,198806","10,871333","11,538081","17,10351"
05/01/2006 4.00,"0,692585","27,887533","11,149628","10,799583","17,10351"
05/01/2006 5.00,"0,577191","28,599581","11,687608","10,686676","17,10351"
05/01/2006 6.00,"0,628428","27,471214","11,040507","10,550395","17,10351"
05/01/2006 7.00,"0,529946","33,629249","11,350948","16,236373","17,10351"
05/01/2006 8.00,"0,710884","31,660424","10,495757","15,578357","17,10351"
05/01/2006 9.00,"0,743766","30,79146","9,650721","16,005348","17,10351"
05/01/2006 10.00,"0,696355","33,125991","9,495079","18,580329","17,10351"
05/01/2006 11.00,"0,798884","29,455582","9,791985","14,451804","17,10351"
05/01/2006 12.00,"0,635969","31,08847","9,732774","16,176674","17,10351"
05/01/2006 13.00,"0,558504","32,281691","9,520454","17,696479","17,10351"
05/01/2006 14.00,"0,728628","32,074181","10,019529","16,723074","17,10351"
05/01/2006 15.00,"0,71543","30,998988","10,329114","15,172123","17,10351"
05/01/2006 16.00,"0,572034","40,894906","10,656476","24,572602","17,10351"
05/01/2006 17.00,"0,830824","45,679439","10,830732","29,093087","17,10351"
05/01/2006 18.00,"0,738332","47,273415","11,113255","30,254684","17,10351"
05/01/2006 19.00,"0,713767","51,362782","10,615876","35,110016","17,10351"
05/01/2006 20.00,"0,461242","45,851939","9,116121","31,896499","17,10351"
05/01/2006 21.00,"0,662475","37,306179","6,762865","26,955489","17,10351"
05/01/2006 22.00,"0,473664","29,764255","4,830013","22,373995","17,10351"
05/01/2006 23.00,"0,500391","22,12767","3,238055","17,174735","17,10351"
06/01/2006 0.00,"0,39021","19,024023","3,009666","14,419355","17,10351"
06/01/2006 1.00,,"18,396287","3,373397","13,233095","21,17581"
06/01/2006 2.00,"0,527875",,,,"21,17581"
06/01/2006 3.00,"0,446936","17,467655","4,897685","9,965063","21,17581"
06/01/2006 4.00,"0,568344","17,941051","4,934904","10,381676","21,17581"
06/01/2006 5.00,"0,571894","17,069483","4,861311","9,622425","21,17581"
06/01/2006 6.00,"0,613428","16,378195","4,434984","9,584785","21,17581"
06/01/2006 7.00,"0,695195","18,76463","4,557638","11,784677","21,17581"
06/01/2006 8.00,"0,558996","18,440385","4,091554","12,175337","21,17581"
06/01/2006 9.00,"0,611771","22,272944","5,060094","14,524483","21,17581"
06/01/2006 10.00,"0,655672","21,15106","5,328242","12,990395","21,17581"
06/01/2006 11.00,"0,971261","22,291089","7,28816","11,124055","21,17581"
06/01/2006 12.00,"1,076813","23,080955","8,16619","10,56727","21,17581"
06/01/2006 13.00,"1,217627","24,37014","7,944568","12,197399","21,17581"
06/01/2006 14.00,"1,04368","25,669708","7,977558","13,447242","21,17581"
06/01/2006 15.00,"1,151953","30,159829","10,851027","13,531608","21,17581"
06/01/2006 16.00,"1,222833","33,665557","12,264505","14,871017","21,17581"
06/01/2006 17.00,"1,208278","37,064922","12,242512","18,306484","21,17581"
06/01/2006 18.00,"1,18189","43,184067","12,500501","24,033992","21,17581"
06/01/2006 19.00,"0,79057","46,224147","10,887401","29,551241","21,17581"
06/01/2006 20.00,"1,017765","41,545982","8,250779","28,91527","21,17581"
06/01/2006 21.00,"0,898369","33,172682","5,682668","24,476563","21,17581"
06/01/2006 22.00,"0,509296","32,611129","4,069562","26,389615","21,17581"
06/01/2006 23.00,"0,630941","29,355719","2,726292","25,19299","21,17581"
07/01/2006 0.00,"0,603725","22,245699","2,115563","19,015125","21,17581"
07/01/2006 1.00,"0,758384","18,225088","1,927776","15,279843","34,115181"
07/01/2006 2.00,"0,609287","18,555817","2,5089","14,719161","34,115181"
07/01/2006 3.00,"0,581716","18,484483","2,687382","14,373928","34,115181"
07/01/2006 4.00,"0,68916","15,037124","2,139247","11,765206","34,115181"
07/01/2006 5.00,"0,497227","10,954247","1,891402","8,059786","34,115181"
07/01/2006 6.00,"0,570237","11,125448","1,660475","8,585425","34,115181"
07/01/2006 7.00,"0,589525","17,742613","1,620718","15,268167","34,115181"
07/01/2006 8.00,"0,725487","17,374272","1,141101","15,635459","34,115181"
07/01/2006 9.00,"0,629521","21,127715","1,910858","18,21044","34,115181"
07/01/2006 10.00,"0,563255","18,743878","2,114718","15,512167","34,115181"
07/01/2006 11.00,"0,693538","17,834698","3,4343","12,577673","34,115181"
07/01/2006 12.00,"1,266498","21,052476","6,170745","11,599081","34,115181"
07/01/2006 13.00,"1,323769","21,87217","6,955726","11,214912","34,115181"
07/01/2006 14.00,"1,661723","22,158798","7,24925","11,051379","34,115181"
07/01/2006 15.00,"1,521619","23,458366","7,559689","11,875522","34,115181"
07/01/2006 16.00,"1,604451","30,50743","8,255009","17,862605","34,115181"
07/01/2006 17.00,"0,979426","49,757121","10,396789","33,839395","34,115181"
07/01/2006 18.00,"1,007944","51,201963","9,880802","36,076953","34,115181"
07/01/2006 19.00,"0,846777","47,787016","8,592517","34,636298","34,115181"
07/01/2006 20.00,"0,84583","46,142447","6,696886","35,899137","34,115181"
07/01/2006 21.00,"0,7714","47,541878","4,773338","40,250887","34,115181"
07/01/2006 22.00,"0,615677","39,204948","3,332795","34,118452","34,115181"
07/01/2006 23.00,"0,780157","26,368773","2,070731","23,209826","34,115181"
08/01/2006 0.00,"0,518527","21,681525","1,535284","19,340873","34,115181"
08/01/2006 1.00,,"18,349597","1,481148","16,089715","25,307421"
08/01/2006 2.00,"0,26111",,,,"25,307421"
08/01/2006 3.00,"0,352599","16,232936","2,641705","12,190908","25,307421"
08/01/2006 4.00,"0,315263","16,043577","3,04773","11,378443","25,307421"
08/01/2006 5.00,"0,266715","14,904831","2,793963","10,628271","25,307421"
08/01/2006 6.00,"0,235106","14,771243","2,545273","10,876169","25,307421"
08/01/2006 7.00,"0,198247","27,49716","3,926606","21,491453","25,307421"
08/01/2006 8.00,"0,217213","26,715074","2,752515","22,510281","25,307421"
08/01/2006 9.00,"0,170096","20,829404","3,025737","16,20133","25,307421"
08/01/2006 10.00,"0,387429","24,751451","4,11524","18,454442","25,307421"
08/01/2006 11.00,"0,835334","24,751451","5,37984","16,514122","25,307421"
08/01/2006 12.00,"0,791557","19,505191","5,455124","11,148713","25,307421"
08/01/2006 13.00,"0,977638","21,19385","6,295091","11,549757","25,307421"
08/01/2006 14.00,"0,79454","23,878585","7,079226","13,03323","25,307421"
08/01/2006 15.00,"0,448502","25,316945","8,33283","12,549121","25,307421"
08/01/2006 16.00,"1,498664","26,888876","9,255694","13,190272","25,307421"
08/01/2006 17.00,"0,527109","36,978021","11,377167","19,547235","25,307421"
08/01/2006 18.00,"0,531403","45,451164","11,795043","27,385077","25,307421"
08/01/2006 19.00,"0,31419","50,589759","10,348577","34,746622","25,307421"
08/01/2006 20.00,"0,374666","41,190596","8,020698","28,91269","25,307421"
08/01/2006 21.00,"0,327907","38,041552","6,110687","28,692045","25,307421"
08/01/2006 22.00,"0,352002","32,401019","4,632922","25,314975","25,307421"
08/01/2006 23.00,"0,356535","33,491738","4,609236","26,442844","25,307421"
09/01/2006 0.00,"0,236179","25,980981","4,931521","18,432369","25,307421"
09/01/2006 1.00,"0,245125","21,483078","5,82816","12,55561","21,91466"
09/01/2006 2.00,"0,225682","21,856607","7,369366","10,564675","21,91466"
09/01/2006 3.00,"0,372877","22,6763","8,710095","9,327808","21,91466"
09/01/2006 4.00,"0,318604","22,780046","9,49677","8,224615","21,91466"
09/01/2006 5.00,"0,308345","24,001794","9,94932","8,752849","21,91466"
09/01/2006 6.00,"0,253236","28,59568","9,600815","13,884632","21,91466"
09/01/2006 7.00,"0,363334","28,825253","8,194105","16,272717","21,91466"
09/01/2006 8.00,"0,370491","37,924805","8,636504","24,699788","21,91466"
09/01/2006 9.00,"0,391723","49,189047","12,197682","30,507775","21,91466"
09/01/2006 10.00,"0,361902","32,170144","8,727013","18,802269","21,91466"
09/01/2006 11.00,"0,351644","27,80065","7,58422","16,183163","21,91466"
09/01/2006 12.00,"0,288305","26,935566","8,172112","14,41546","21,91466"
09/01/2006 13.00,"0,436693","30,525575","9,243004","16,364862","21,91466"
09/01/2006 14.00,"0,429536","30,559303","9,941707","15,326573","21,91466"
09/01/2006 15.00,"0,358563","29,285683","10,301206","13,500464","21,91466"
09/01/2006 16.00,"0,486314","30,362176","9,92648","15,152655","21,91466"
09/01/2006 17.00,"0,258843","39,920876","10,488145","23,856177","21,91466"
09/01/2006 18.00,"0,281507","58,943574","10,509294","42,859621","21,91466"
09/01/2006 19.00,"0,205523","40,596597","6,626676","30,457164","21,91466"
09/01/2006 20.00,"0,221866","35,943056","4,608392","28,897107","21,91466"
09/01/2006 21.00,"0,165922","39,057072","2,939457","34,574006","21,91466"
09/01/2006 22.00,"0,232958","33,327057","1,585191","30,9179","21,91466"
09/01/2006 23.00,"0,204928","20,820322","0,795133","19,614729","21,91466"
10/01/2006 0.00,"0,21447","15,216107","0,644566","14,237658","21,91466"
10/01/2006 1.00,,"13,017735","1,41263","10,859293","23,90951"
10/01/2006 2.00,"0,366444",,,,"23,90951"
10/01/2006 3.00,"0,53186","16,810088","2,184926","13,469315","23,90951"
10/01/2006 4.00,"0,588512","12,31218","2,292353","8,803467","23,90951"
10/01/2006 5.00,"0,432355","10,596282","2,05043","7,457572","23,90951"
10/01/2006 6.00,"0,425145","11,319993","2,267823","7,848232","23,90951"
10/01/2006 7.00,"0,460162","16,532535","2,201843","13,165605","23,90951"
10/01/2006 8.00,"0,448292","20,520731","2,079189","17,344758","23,90951"
10/01/2006 9.00,"0,435086","80,211382","19,285353","50,701363","23,90951"
10/01/2006 10.00,"0,553673","40,224349","5,352771","32,03927","23,90951"
10/01/2006 11.00,"0,474318","18,869681","2,300812","15,35252","23,90951"
10/01/2006 12.00,"0,416598","23,846157","4,222667","17,383694","23,90951"
10/01/2006 13.00,"0,44663","29,725347","6,288321","20,097529","23,90951"
10/01/2006 14.00,"0,507348","31,880916","8,619586","18,677675","23,90951"
10/01/2006 15.00,"0,495448","34,97939","10,439089","18,986563","23,90951"
10/01/2006 16.00,"0,591124","38,487718","10,909393","21,775691","23,90951"
10/01/2006 17.00,"0,787582","45,521202","10,847643","28,90879","23,90951"
10/01/2006 18.00,"0,485981","38,861247","8,510467","25,830239","23,90951"
10/01/2006 19.00,"0,610681","40,644568","5,981265","31,495437","23,90951"
10/01/2006 20.00,"0,438943","44,722272","4,652376","37,61491","23,90951"
10/01/2006 21.00,"0,457194","40,304769","2,984288","35,753769","23,90951"
10/01/2006 22.00,"0,477642","34,94178","1,816118","32,179437","23,90951"
10/01/2006 23.00,"0,710601","28,823953","1,103882","27,150169","23,90951"
11/01/2006 0.00,"0,489038","18,069451","0,846733","16,782782","23,90951"
11/01/2006 1.00,"0,378968","13,622124","1,690927","11,037098","25,11857"
11/01/2006 2.00,"0,401581","13,780356","2,854023","9,410872","25,11857"
11/01/2006 3.00,"0,668758","16,223857","4,268345","9,686021","25,11857"
11/01/2006 4.00,"0,584032","17,437824","4,888379","9,949488","25,11857"
11/01/2006 5.00,"0,480254","17,419666","4,695517","10,227227","25,11857"
11/01/2006 6.00,"0,549191","15,554616","4,348704","8,893022","25,11857"
11/01/2006 7.00,"0,397723","19,21078","3,76758","13,443358","25,11857"
11/01/2006 8.00,"0,456275","21,629632","3,325181","16,542677","25,11857"
11/01/2006 9.00,"0,411404","21,201633","2,832875","16,869732","25,11857"
11/01/2006 10.00,"0,477107","18,557114","0,917787","17,338267","25,11857"
11/01/2006 11.00,"0,372439","13,331603",0,"15,221435","25,11857"
11/01/2006 12.00,"0,38146","13,890597","0,128574","14,345376","25,11857"
11/01/2006 13.00,"0,415292","22,211971","1,673165","19,660158","25,11857"
11/01/2006 14.00,"0,468472","26,704693","3,309109","21,645905","25,11857"
11/01/2006 15.00,"0,466632","29,682557","5,559168","21,173468","25,11857"
11/01/2006 16.00,"0,678255","34,988471","8,081602","22,612822","25,11857"
11/01/2006 17.00,"0,665731","39,120629","8,376817","26,294875","25,11857"
11/01/2006 18.00,"0,368878","42,997264","7,261938","31,884818","25,11857"
11/01/2006 19.00,"0,497051","48,137179","5,197975","40,195075","25,11857"
11/01/2006 20.00,"0,490907","46,582133","3,616165","41,065954","25,11857"
11/01/2006 21.00,"0,366503","44,779345","3,439376","39,533179","25,11857"
11/01/2006 22.00,"0,431436","30,105356","2,939457","25,616096","25,11857"
11/01/2006 23.00,"0,447283","27,764322","2,475064","23,985963","25,11857"
12/01/2006 0.00,"0,343","21,248323","2,028436","18,150734","25,11857"
12/01/2006 1.00,,"16,461203","2,068193","13,299294","39,06213"
12/01/2006 2.00,"0,785247",,,,"39,06213"
12/01/2006 3.00,"0,848045","16,395058","5,19459","8,436168","39,06213"
12/01/2006 4.00,"1,036436","16,644076","5,609921","8,048105","39,06213"
12/01/2006 5.00,"0,970033","17,008526","5,503339","8,576339","39,06213"
12/01/2006 6.00,"1,054021","20,192593","5,285947","12,096159","39,06213"
12/01/2006 7.00,"1,146174","32,307638","6,101381","22,968435","39,06213"
12/01/2006 8.00,"1,133686","42,13222","5,541404","33,659","39,06213"
12/01/2006 9.00,"1,217495","67,921255","10,419626","51,981065","39,06213"
12/01/2006 10.00,"0,914627",,,,"39,06213"
12/01/2006 11.00,,,,,"39,06213"
12/01/2006 12.00,,,,,"39,06213"
12/01/2006 13.00,,,,,"39,06213"
12/01/2006 14.00,"0,347715","21,309277","4,32079","14,694504","39,06213"
12/01/2006 15.00,"0,552762","26,81364","7,097836","15,941755","39,06213"
12/01/2006 16.00,"0,529773","29,048327","9,270919","14,843756","39,06213"
12/01/2006 17.00,"0,348125","35,41389","10,234374","19,735435","39,06213"
12/01/2006 18.00,"0,417189","40,953241","10,008532","25,625178","39,06213"
12/01/2006 19.00,"0,335196","42,34749","9,01377","28,546676","39,06213"
12/01/2006 20.00,"0,255126","40,65107","8,014777","28,381862","39,06213"
12/01/2006 21.00,"0,219143","37,029894","7,166353","26,059967","39,06213"
12/01/2006 22.00,"0,246138","27,010785","6,137755","17,612123","39,06213"
12/01/2006 23.00,"0,209588","27,303895","5,485575","18,906104","39,06213"
13/01/2006 0.00,"0,177832","23,051129","5,516028","14,603649","39,06213"
13/01/2006 1.00,"0,362947","23,331275","6,708727","13,053991","40,357201"
13/01/2006 2.00,"0,402682","23,256038","8,085831","10,865783","40,357201"
13/01/2006 3.00,"0,357933","23,127647","8,910572","9,47187","40,357201"
13/01/2006 4.00,"0,350838","24,53876","9,642263","9,761295","40,357201"
13/01/2006 5.00,"0,323369","27,827878","9,664256","13,018947","40,357201"
13/01/2006 6.00,"0,431254","29,622883","9,015462","15,81067","40,357201"
13/01/2006 7.00,"0,430529","53,452216","9,025612","39,640882","40,357201"
13/01/2006 8.00,"0,305016","52,4561","8,321833","39,723961","40,357201"
13/01/2006 9.00,"0,313815","56,445623","10,94154","39,696693","40,357201"
13/01/2006 10.00,,,,,"40,357201"
13/01/2006 11.00,"2,306634","31,915944","11,174162","14,793142","40,357201"
13/01/2006 12.00,"2,62598","38,247781","15,583758","14,363542","40,357201"
13/01/2006 13.00,"2,482475","46,707942","20,020435","16,022224","40,357201"
13/01/2006 14.00,"2,132973","58,064245","23,192516","22,519364","40,357201"
13/01/2006 15.00,"2,216897","52,773894","23,634066","16,547865","40,357201"
13/01/2006 16.00,"2,686652","53,104612","24,31923","15,827544","40,357201"
13/01/2006 17.00,"2,187832","60,96429","23,370998","25,147559","40,357201"
13/01/2006 18.00,"1,887015","72,579997","20,356265","41,39692","40,357201"
13/01/2006 19.00,"1,757314","65,471257","15,51778","41,707103","40,357201"
13/01/2006 20.00,"1,793645","74,413911","13,69913","53,446362","40,357201"
13/01/2006 21.00,"1,736969","64,68919","11,26382","47,451498","40,357201"
13/01/2006 22.00,"1,887015","65,132757","11,325571","47,800629","40,357201"
13/01/2006 23.00,"1,708268","52,733666","10,259752","37,028267","40,357201"
14/01/2006 0.00,"1,555315","44,08156","9,146574","30,078169","40,357201"
14/01/2006 1.00,,"33,858804","8,453793","20,911294","54,268742"
14/01/2006 2.00,"1,636908",,,,"54,268742"
14/01/2006 3.00,"1,490659","21,531069","8,086678","9,138318","54,268742"
14/01/2006 4.00,"1,370751","21,081022","8,497779","8,057191","54,268742"
14/01/2006 5.00,"1,860371","20,851449","8,525693","7,784637","54,268742"
14/01/2006 6.00,"1,480667","20,680248","8,381045","7,835256","54,268742"
14/01/2006 7.00,"1,519726","23,483011","7,767779","11,580904","54,268742"
14/01/2006 8.00,"1,244487","27,241639","7,719563","15,416125","54,268742"
14/01/2006 9.00,"1,577863","36,546139","7,925112","24,411669","54,268742"
14/01/2006 10.00,"1,575138","26,999102","7,051312","16,198737","54,268742"
14/01/2006 11.00,"1,762265","35,9599","8,227095","23,361695","54,268742"
14/01/2006 12.00,"1,69777","45,129527","9,656643","30,344243","54,268742"
14/01/2006 13.00,"1,832211","38,511044","9,934093","23,295501","54,268742"
14/01/2006 14.00,"1,386194","39,932539","10,879789","23,266935","54,268742"
14/01/2006 15.00,"1,937583","42,510909","11,877932","24,315629","54,268742"
14/01/2006 16.00,"1,783158","54,175926","12,86677","34,471468","54,268742"
14/01/2006 17.00,"1,662342","61,406558","13,459744","40,797298","54,268742"
14/01/2006 18.00,"1,936675","86,789637","13,836163","65,620414","54,268742"
14/01/2006 19.00,"1,709579","105,195007","15,174356","81,985276","54,268742"
14/01/2006 20.00,"2,138336","124,265715","18,680559","95,689498","54,268742"
14/01/2006 21.00,"1,673244","116,306194","15,654813","92,366955","54,268742"
14/01/2006 22.00,"1,797692","100,934442","12,655304","81,586814","54,268742"
14/01/2006 23.00,"1,842203","53,12796","8,771","39,707094","54,268742"
15/01/2006 0.00,"1,699587","40,06225","7,928497","27,925008","54,268742"
15/01/2006 1.00,"1,504284","37,561659","7,519088","26,050884","37,65527"
15/01/2006 2.00,"1,261745","30,364758","7,626515","18,684164","37,65527"
15/01/2006 3.00,"1,450689","26,796775","7,968252","14,589378","37,65527"
15/01/2006 4.00,"1,611473","24,809825","8,352286","12,011803","37,65527"
15/01/2006 5.00,"1,557878","26,520529","8,535843","13,442056","37,65527"
15/01/2006 6.00,"1,553337","28,336298","8,606897","15,150061","37,65527"
15/01/2006 7.00,"1,638725","56,370403","13,944427","35,013977","37,65527"
15/01/2006 8.00,"1,589673","55,031929","8,481707","42,056235","37,65527"
15/01/2006 9.00,"1,600573","66,001743","11,002447","49,16597","37,65527"
15/01/2006 10.00,"1,740464","45,26438","10,061823","29,857543","37,65527"
15/01/2006 11.00,"3,67078","43,682106","11,818723","25,578448","37,65527"
15/01/2006 12.00,"4,203093","43,28003","14,183827","21,547265","37,65527"
15/01/2006 13.00,"7,063594","46,91935","17,357592","20,319474","37,65527"
15/01/2006 14.00,"4,663644","46,553603","17,876119","19,157876","37,65527"
15/01/2006 15.00,"3,995073","46,91675","19,30144","17,334372","37,65527"
15/01/2006 16.00,"3,029461","54,782889","21,866156","21,270808","37,65527"
15/01/2006 17.00,"2,531667","61,54015","23,036018","26,237782","37,65527"
15/01/2006 18.00,"2,406309","64,695674","21,428835","31,861453","37,65527"
15/01/2006 19.00,"1,957567","59,803497","18,801518","30,997055","37,65527"
15/01/2006 20.00,"2,273685","81,975276","17,924327","54,530086","37,65527"
15/01/2006 21.00,"1,67506","68,744831","15,939877","44,335301","37,65527"
15/01/2006 22.00,"1,670518","67,117125","15,067774","44,044581","37,65527"
15/01/2006 23.00,"1,834027","67,604782","14,379219","45,589037","37,65527"
16/01/2006 0.00,"2,06294","76,293235","14,74802","53,717619","37,65527"
16/01/2006 1.00,,"48,23188","14,897746","25,407133","39,362091"
16/01/2006 2.00,"1,795485",,,,"39,362091"
16/01/2006 3.00,"1,676589","38,892373","18,253387","10,912503","39,362091"
16/01/2006 4.00,"1,861047","38,649836","19,213464","9,196721","39,362091"
16/01/2006 5.00,"1,943409","40,82225","19,951925","10,237611","39,362091"
16/01/2006 6.00,"2,038936","44,816955","19,973073","14,202614","39,362091"
16/01/2006 7.00,"1,662907","52,802402","19,524753","22,881478","39,362091"
16/01/2006 8.00,"2,033337","76,197235","19,378405","46,517029","39,362091"
16/01/2006 9.00,"1,699411","72,175321","17,797446","44,918042","39,362091"
16/01/2006 10.00,"1,887169","61,944804","16,518472","36,64281","39,362091"
16/01/2006 11.00,"2,346891","66,083425","17,042062","39,980932","39,362091"
