"NetC","Comune Bari","","","","","","","","","","","","","",""
"Stat","Carbonara","","","","","","","","","","","","","",""
"Parm","SO2","NOX","NO2","PM10","NMHC","CH4","DV","VV","BENZENE","CO","RADS","TEMP","UMR","PRESS","PIOGGIA"
"PtId","1","2","4","5","6","7","9","10","14","20","21","22","23","24","25"
"Unit","ug/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3","ug-C/m3","ug-C/m3","SETTORE","m/s","ug/m3 293K","mg/m3 293K","W/m2","gradi C.","%","mbar","mm"
"Field","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver"
"2013-01-01 00:00:00","","","","","","","","","","","","","","",""
"2013-01-01 01:00:00","5.28769013","20.09077976","17.61341666","","439.18504","902.84019","357.62020874","0.83494502","","0.31598179","0","6.66313982","78.7579422","1011.14001465","0"
"2013-01-01 02:00:00","0.53410094","38.28084032","28.96850168","11.96580982","470.109724","907.50646","359.36300659","0.75295103","","0.45231824","0","6.334589","79.72263336","1011.00500488","0"
"2013-01-01 03:00:00","0.13555898","30.67601328","26.14692504","","457.73252","906.44855","359.43450928","0.79973698","","0.39937482","0","5.78225517","79.79553986","1010.93103027","0"
"2013-01-01 04:00:00","0.05286773","20.49283512","18.35645045","12.94260979","384.267604","894.83163","355.72689819","0.75323302","","0.33389949","0","5.24406481","78.35263062","1010.56500244","0"
"2013-01-01 05:00:00","","15.43075585","14.54200854","","386.888124","900.16136","355.85440063","0.51123202","","0.32438377","0","4.73253298","78.98870087","1010.23901367","0"
"2013-01-01 06:00:00","","14.87111154","14.45309671","6.34920597","383.0722","896.35357","359.96661377","0.66201198","","0.30480594","0","4.68447399","79.05754089","1009.97399902","0"
"2013-01-01 07:00:00","","20.70489504","18.39863108","","342.28852","889.92918","355.82971191","0.74393898","","0.32039481","0","4.03561306","79.22235107","1010.05700684","0"
"2013-01-01 08:00:00","","26.49978464","19.48819384","5.37240601","422.47996","886.50653","359.56570435","0.88303202","","0.36935044","5.10225916","3.37494993","81.50536346","1010.20800781","0"
"2013-01-01 09:00:00","","24.67233328","17.97358201","","457.646084","889.57932","0","1.03046501","","0.38874652","33.13695145","4.28388405","82.42282867","1010.38000488","0"
"2013-01-01 10:00:00","","28.77791352","19.65495848","4.39560509","479.529484","890.89644","0","0.72003001","","0.40194597","50.09513092","7.73395777","78.40950012","1010.44799805","0"
"2013-01-01 11:00:00","0.12019516","21.50189312","15.15459613","","463.196804","882.58653","243.27560425","0.85334003","","0.33746322","267.43380737","11.39916039","66.89064026","1010.30603027","0"
"2013-01-01 12:00:00","","18.5493311","14.01571715","3.90720391","446.038964","870.75842","245.73510742","1.01149201","","0.40141939","418.50869751","12.99683952","51.21763992","1009.73901367","0"
"2013-01-01 13:00:00","0.18074531","22.36760848","16.45896253","","414.34988","867.19367","243.67900085","0.79185498","","0.45912184","430.74530029","13.80259991","45.60618973","1009.03100586","0"
"2013-01-01 14:00:00","0.22638318","21.04664592","15.08451368","3.41880298","366.92572","857.72785","268.73120117","0.58335799","","0.33377833","391.53131104","14.52410984","37.86867142","1008.65002441","0"
"2013-01-01 15:00:00","0.60187992","21.10825056","13.80805866","","386.860684","869.75098","117.80889893","0.84296","","0.33854434","302.16320801","14.14332962","41.1964798","1008.45599365","0"
"2013-01-01 16:00:00","0.18887826","18.0260014","11.80284292","4.1514039","459.96496","883.97127","139.42320251","1.12110102","","0.27275679","166.32420349","12.64488983","58.76092148","1008.58001709","0"
"2013-01-01 17:00:00","0.73427603","40.65172032","25.05410232","","528.70216","887.00535","359.61120605","0.60050398","","0.52599401","14.84584045","11.25559044","69.44953156","1008.809021","0"
"2013-01-01 18:00:00","0.84814546","55.06045672","37.71680032","25.15262032","598.270204","933.32456","0.044861","0.23841301","","0.83227717","0","9.89750385","75.90028381","1009.25201416","0"
"2013-01-01 19:00:00","0.12426215","41.2833304","34.36051376","","499.93916","923.11394","0","1.17900801","","0.64392812","0","9.05623436","71.38519287","1009.61401367","0"
