"NetC","SIMAGE Brindisi","","","",""
"2013-01-04 18:00:00","0.64628316","16.61294927","2.45259586","12.8567182",""
"2013-01-04 19:00:00","0.58015782","16.10583334","2.05467192","12.96055127",""
"2013-01-04 20:00:00","0.57226895","15.3496947","1.84599396","12.52446422",""
"2013-01-04 21:00:00","0.57685155","14.7919968","1.72095727","12.15846154",""
"2013-01-04 22:00:00","0.6276924","14.20446597","1.56381531","11.81192683",""
"2013-01-04 23:00:00","0.54570389","14.02159273","1.44807002","11.80673958",""
"2013-01-05 00:00:00","0.43610486","14.07347102","1.3407744","12.02348198",""
"2013-01-05 01:00:00","0.3950089","12.69867802","0.75191481","11.5523518","17.7999897"
"2013-01-05 02:00:00","0.46284484","10.85308369","0.81950346","9.60165866","17.7999897"
"2013-01-05 03:00:00","0.54915458","10.18773637","1.15490905","8.42059522","17.7999897"
"2013-01-05 04:00:00","0.59987948","9.93482657","1.24023877","8.03642471","17.7999897"
"2013-01-05 05:00:00","0.29999771","9.96595393","1.35682703","7.8884665","17.7999897"
"2013-01-05 06:00:00","0.34292121","9.63003656","1.5992987","7.17982959","17.7999897"
"2013-01-05 07:00:00","0.37270609","10.72857425","1.58324732","8.30378732","17.7999897"
"2013-01-05 08:00:00","0.4733718","12.98920068","1.77418172","10.27265211","17.7999897"
"2013-01-05 09:00:00","0.62160159","15.16811779","1.86711564","12.3103164","17.7999897"
"2013-01-05 10:00:00","0.62400883","15.14347594","1.89752997","12.23892997","17.7999897"
"2013-01-05 11:00:00","0.67664773","16.01504393","2.09775952","12.80350724","17.7999897"
"2013-01-05 12:00:00","0.79010425","17.14470898","2.54215041","13.25127278","17.7999897"
"2013-01-05 13:00:00","0.58352206","17.58957019","2.96288572","13.05010553","17.7999897"
"2013-01-05 14:00:00","0.86475612","17.81784005","2.67563553","13.71979882","17.7999897"
"2013-01-05 15:00:00","0.67943228","14.9476336","2.39514657","11.2785056","17.7999897"
"2013-01-05 16:00:00","0.96991697","16.28351741","2.38247456","12.63477898","17.7999897"
"2013-01-05 17:00:00","0.75280781","16.86715541","2.20759029","13.48748318","17.7999897"
"2013-01-05 18:00:00","0.79216367","17.78411619","2.46526912","14.00922782","17.7999897"
"2013-01-05 19:00:00","0.63749526","17.77633435","2.40106109","14.10008224","17.7999897"
"2013-01-05 20:00:00","0.77560285","18.89432664","2.50835671","15.05401728","17.7999897"
"2013-01-05 21:00:00","1.00164533","19.48444632","2.47456176","15.69646075","17.7999897"
"2013-01-05 22:00:00","0.82690745","18.6919988","2.44668259","14.94628946","17.7999897"
"2013-01-05 23:00:00","0.79317864","18.40277438","2.45851038","14.63869073","17.7999897"
"2013-01-06 00:00:00","0.75138604","17.4015097","2.43992385","13.6652877","17.7999897"
"2013-01-06 01:00:00","","18.15245726","2.40190531","14.47515928","9"
"2013-01-06 02:00:00","","","","","9"
"2013-01-06 03:00:00","","14.83738959","2.40950952","11.14611872","9"
"2013-01-06 04:00:00","","11.90882126","2.01665464","8.81904264","9"
"2013-01-06 05:00:00","","12.94250964","1.99046389","9.89368033","9"
"2013-01-06 06:00:00","","11.89066299","2.02172369","8.79308342","9"
"2013-01-06 07:00:00","","11.19937557","2.04199991","8.0701696","9"
"2013-01-06 08:00:00","","11.87380298","1.92794555","8.92027539","9"
"2013-01-06 09:00:00","","12.13319828","1.92794555","9.17985042","9"
"2013-01-06 10:00:00","","12.08520899","1.81051182","9.31223348","9"
"2013-01-06 11:00:00","","10.8660547","1.74630254","8.19087034","9"
"2013-01-06 12:00:00","","11.38095247","1.87640829","8.50625282","9"
"2013-01-06 13:00:00","","12.77779466","2.43485479","9.04616912","9"
"2013-01-06 14:00:00","","12.47300466","2.38500846","8.81774439","9"
"2013-01-06 15:00:00","","11.6247841","2.10282857","8.40242358","9"
"2013-01-06 16:00:00","","13.70253729","1.99891232","10.64124938","9"
"2013-01-06 17:00:00","","14.9022389","2.21857386","11.50433192","9"
"2013-01-06 18:00:00","","15.49495507","2.44245775","11.75353053","9"
"2013-01-06 19:00:00","","15.48198789","2.57932348","11.53028923","9"
"2013-01-06 20:00:00","","16.14992788","2.43738869","12.4167345","9"
"2013-01-06 21:00:00","","15.24463986","2.31488591","11.69901941","9"
"2013-01-06 22:00:00","","15.38730756","2.27940252","11.89629192","9"
"2013-01-06 23:00:00","","14.43013933","2.15943364","11.12275408","9"
"2013-01-07 00:00:00","","14.50925598","2.02003401","11.41607974","9"
"2013-01-07 01:00:00","","14.1668531","1.97187736","11.14742079","9.30000019"
"2013-01-07 02:00:00","","12.88674042","1.82064993","10.09874233","9.30000019"
"2013-01-07 03:00:00","","11.61700226","1.71673368","8.98776517","9.30000019"
"2013-01-07 04:00:00","","11.13193359","1.73025116","8.48159567","9.30000019"
"2013-01-07 05:00:00","","11.00742415","1.688852","8.42059522","9.30000019"
"2013-01-07 06:00:00","","11.11766625","1.80037246","8.35959478","9.30000019"
"2013-01-07 07:00:00","","13.11241378","1.93892788","10.14287129","9.30000019"
"2013-01-07 08:00:00","","15.8101215","2.06396582","12.6503503","9.30000019"
"2013-01-07 09:00:00","","18.87746662","2.41288889","15.18380193","9.30000019"
"2013-01-07 10:00:00","","18.78148996","3.2399953","13.81714257","9.30000019"
"2013-01-07 11:00:00","","14.31081714","2.31066232","10.77103403","9.30000019"
"2013-01-07 12:00:00","","14.71158382","2.5970658","10.73209424","9.30000019"
"2013-01-07 13:00:00","","14.86592237","2.47709692","11.0708471","9.30000019"
"2013-01-07 14:00:00","","15.2718763","2.46526912","11.49524801","9.30000019"
"2013-01-07 15:00:00","","15.21740342","2.37824972","11.57441437","9.30000019"
"2013-01-07 16:00:00","","15.80752692","2.42387121","12.09486842","9.30000019"
"2013-01-07 17:00:00","","15.96964922","2.33093854","12.39986874","9.30000019"
"2013-01-07 18:00:00","","16.72967687","2.51849482","12.87228953","9.30000019"
"2013-01-07 19:00:00","","15.85810888","2.5514443","11.94950097","9.30000019"
"2013-01-07 20:00:00","","15.08251755","2.34445477","11.49135135","9.30000019"
"2013-01-07 21:00:00","","14.33546091","2.30136718","10.80997","9.30000019"
"2013-01-07 22:00:00","","12.7596364","2.26841895","9.28367967","9.30000019"
"2013-01-07 23:00:00","","13.19671769","1.85359816","10.35830971","9.30000019"
"2013-01-08 00:00:00","","11.14749727","1.80628698","8.38036101","9.30000019"
"2013-01-08 01:00:00","","11.60792408","1.70490464","8.99685099","23"
"2013-01-08 02:00:00","","","","","23"
"2013-01-08 03:00:00","","10.71171423","1.47932982","8.44655254","23"
"2013-01-08 04:00:00","","9.67024401","1.3264127","7.63927554","23"
"2013-01-08 05:00:00","","10.48214995","1.27572215","8.52961555","23"
"2013-01-08 06:00:00","","9.50941804","1.24530782","7.60293607","23"
"2013-01-08 07:00:00","","8.49648059","1.21911708","6.62953114","23"
"2013-01-08 08:00:00","","8.69102659","1.22925519","6.80863774","23"
"2013-01-08 09:00:00","","9.84922442","1.24699626","7.94038304","23"
"2013-01-08 10:00:00","","9.462727","1.20982319","7.61072174","23"
"2013-01-08 11:00:00","","8.90632544","1.05014733","7.29923208","23"
"2013-01-08 12:00:00","","7.7053275","0.64124107","6.72557472","23"
"2013-01-08 13:00:00","","8.62488095","0.99945678","7.09546642","23"
"2013-01-08 14:00:00","","9.77270426","1.56465953","7.37580768","23"
"2013-01-08 15:00:00","","10.87513287","1.98032578","7.84044662","23"
"2013-01-08 16:00:00","","13.23043772","2.24391914","9.79244566","23"
"2013-01-08 17:00:00","","14.830906","2.73477575","10.63994731","23"
"2013-01-08 18:00:00","","18.12522082","2.84038168","13.77430803","23"
"2013-01-08 19:00:00","","21.74896176","2.63677402","17.71335498","23"
"2013-01-08 20:00:00","","29.47502872","3.26449636","24.48044496","23"
"2013-01-08 21:00:00","","33.56309504","4.05611939","27.35525168","23"
"2013-01-08 22:00:00","","26.86553112","2.43569901","23.14235088","23"
"2013-01-08 23:00:00","","21.60240696","1.49707213","19.3175096","23"
"2013-01-09 00:00:00","","15.82438885","1.17602949","14.02869581","23"
"2013-01-09 01:00:00","","12.2538168","0.88286727","10.90601358","73.90000153"
"2013-01-09 02:00:00","","10.15271809","0.73755311","9.02670114","73.90000153"
"2013-01-09 03:00:00","","9.40695778","0.84569295","8.11429665","73.90000153"
"2013-01-09 04:00:00","","9.45883608","1.03240502","7.87938259","73.90000153"
"2013-01-09 05:00:00","","10.61833215","1.26727373","8.67887201","73.90000153"
"2013-01-09 06:00:00","","14.37437011","1.59338543","11.93652231","73.90000153"
"2013-01-09 07:00:00","","16.25627906","2.0656555","13.09423066","73.90000153"
"2013-01-09 08:00:00","","22.28590872","4.59090781","15.24869712","73.90000153"
"2013-01-09 09:00:00","","28.51138072","9.11845431","14.52318107","73.90000153"
"2013-01-09 10:00:00","","43.54851504","15.45735061","19.83277448","73.90000153"
"2013-01-09 11:00:00","","29.60213848","5.95702998","20.47132512","73.90000153"
"2013-01-09 12:00:00","","26.22091944","3.01779986","21.60305704","73.90000153"
"2013-01-09 13:00:00","","25.62821856","4.19552028","19.20070552","73.90000153"
"2013-01-09 14:00:00","","18.09668804","2.2709541","14.62052482","73.90000153"
"2013-01-09 15:00:00","0.13113198","14.22132598","1.73109538","11.5718217","73.90000153"
"2013-01-09 16:00:00","0.0805881","14.49498863","2.05382771","11.34989203","73.90000153"
"2013-01-09 17:00:00","0.08860409","18.1083608","2.39345688","14.4440128","73.90000153"
"2013-01-09 18:00:00","0.11069435","31.7447448","5.2786146","23.65759664","73.90000153"
"2013-01-09 19:00:00","0.14685785","39.33593928","7.86723322","27.27737592","73.90000153"
"2013-01-09 20:00:00","0.47379996","52.70644056","16.7465865","27.01648352","73.90000153"
"2013-01-09 21:00:00","0.38923438","57.54674504","18.72437838","28.82183216","73.90000153"
"2013-01-09 22:00:00","0.21624878","41.02719888","8.35977951","28.21312784","73.90000153"
"2013-01-09 23:00:00","0.17310866","35.76795608","6.44535269","25.89123328","73.90000153"
"2013-01-10 00:00:00","0.05176733","24.85909744","2.10451826","21.64330464","73.90000153"
"2013-01-10 01:00:00","","22.35464512","2.00820621","19.28506296","39.90000153"
"2013-01-10 02:00:00","0.36793738","","","","39.90000153"
"2013-01-10 03:00:00","0.52780673","20.24446632","2.30897139","16.71139815","39.90000153"
"2013-01-10 04:00:00","0.40031357","20.74120392","2.52863293","16.87103486","39.90000153"
"2013-01-10 05:00:00","0.30647702","18.33922142","1.87049501","15.47841818","39.90000153"
"2013-01-10 06:00:00","0.29852001","14.64024901","1.61028228","12.17662745","39.90000153"
"2013-01-10 07:00:00","0.29980041","14.39382471","1.80713245","11.62763298","39.90000153"
"2013-01-10 08:00:00","0.44768849","14.73103842","1.76911267","12.02348198","39.90000153"
"2013-01-10 09:00:00","0.29961735","20.7930956","3.19183866","15.90411925","39.90000153"
"2013-01-10 10:00:00","0.34004209","20.89814088","2.49652767","17.07740084","39.90000153"
"2013-01-10 11:00:00","0.62603266","21.3196604","1.88316827","18.4414637","39.90000153"
"2013-01-10 12:00:00","0.68548139","24.22358688","2.18731407","20.88014896","39.90000153"
"2013-01-10 13:00:00","0.59448023","22.73725544","2.48301019","18.93854355","39.90000153"
"2013-01-10 14:00:00","0.72288767","17.20047819","2.23377978","13.78079736","39.90000153"
"2013-01-10 15:00:00","0.68045131","16.40283959","2.3943011","12.73601938","39.90000153"
"2013-01-10 16:00:00","0.65731151","17.24846748","2.47794113","13.45374402","39.90000153"
"2013-01-10 17:00:00","0.56475536","17.31461121","2.52694325","13.44465055","39.90000153"
"2013-01-10 18:00:00","0.63563619","16.47028157","2.51342577","12.62050781","39.90000153"
"2013-01-10 19:00:00","0.51619157","16.61813653","2.42049184","12.91122932","39.90000153"
"2013-01-10 20:00:00","0.54728736","16.81916803","2.34783539","13.2240134","39.90000153"
"2013-01-10 21:00:00","0.55460366","18.07334252","2.65451509","14.00792575","39.90000153"
"2013-01-10 22:00:00","0.5153678","18.61158773","2.67648224","14.51280465","39.90000153"
"2013-01-10 23:00:00","0.39400309","15.62465368","2.35374866","12.01958533","39.90000153"
"2013-01-11 00:00:00","0.42381848","14.38344829","2.13746774","11.10978498","39.90000153"
"2013-01-11 01:00:00","0.39619778","13.66751901","2.19238312","10.30899732","20.10000038"
"2013-01-11 02:00:00","0.29156882","14.29525538","2.54215041","10.39984218","20.10000038"
"2013-01-11 03:00:00","0.31068435","14.05401834","2.28278189","10.5568843","20.10000038"
"2013-01-11 04:00:00","0.23221263","14.15907318","2.42387121","10.44526938","20.10000038"
"2013-01-11 05:00:00","0.32998192","12.9347278","2.46020007","9.16427527","20.10000038"
"2013-01-11 06:00:00","0.28278905","12.9606679","2.43992385","9.22138098","20.10000038"
"2013-01-11 07:00:00","0.22270063","14.57021245","2.58523676","10.60880083","20.10000038"
"2013-01-11 08:00:00","0.1343518","19.13426352","2.73730965","14.94240237","20.10000038"
"2013-01-11 09:00:00","0.33766434","25.19243552","5.14850885","17.30063258","20.10000038"
"2013-01-11 10:00:00","0.44311605","27.31687784","6.95986489","16.64390646","20.10000038"
"2013-01-11 11:00:00","0.52725755","24.2767596","4.56049348","17.28765201","20.10000038"
"2013-01-11 12:00:00","0.40259979","20.65430352","3.64467798","15.06959243","20.10000038"
"2013-01-11 13:00:00","0.35156571","18.31457956","3.34053219","13.1954615","20.10000038"
"2013-01-11 14:00:00","0.27711826","17.37038234","3.30335912","12.30771226","20.10000038"
"2013-01-11 15:00:00","0.43836056","15.50922242","3.20873676","10.59063492","20.10000038"
"2013-01-11 16:00:00","0.52433164","14.9800573","2.99583395","10.38816559","20.10000038"
"2013-01-11 17:00:00","0.69362044","16.99296118","3.07440493","12.2817645","20.10000038"
"2013-01-11 18:00:00","0.35696192","16.97610308","2.5995997","12.99429042","20.10000038"
"2013-01-11 19:00:00","0.56813993","17.36000591","2.76941367","13.11758574","20.10000038"
"2013-01-11 20:00:00","0.73962444","20.22242096","3.07102556","15.51865622","20.10000038"
"2013-01-11 21:00:00","0.56402413","21.2989152","3.50020929","15.9365678","20.10000038"
"2013-01-11 22:00:00","0.40561825","19.14722688","3.24759826","14.1714572","20.10000038"
"2013-01-11 23:00:00","0.48088845","19.01883608","3.44022485","13.74705821","20.10000038"
"2013-01-12 00:00:00","0.37287593","17.59735203","3.51964004","12.20258667","20.10000038"
"2013-01-12 01:00:00","","16.65445114","3.50696803","11.2785056","30.7999897"
"2013-01-12 02:00:00","0.38515824","","","","30.7999897"
"2013-01-12 03:00:00","0.23937332","14.6169054","3.07018134","9.91055182","30.7999897"
"2013-01-12 04:00:00","0.26637061","14.1279439","3.02878219","9.48484884","30.7999897"
"2013-01-12 05:00:00","0.39595675","15.09808123","3.09130302","10.35961178","30.7999897"
"2013-01-12 06:00:00","0.25917126","14.33675725","3.21971908","9.40048949","30.7999897"
"2013-01-12 07:00:00","0.35816096","16.37689949","3.47993182","11.04229521","30.7999897"
"2013-01-12 08:00:00","0.42835328","22.64775472","4.10680994","16.35447746","30.7999897"
"2013-01-12 09:00:00","0.44455104","23.04592872","4.56640801","16.04689211","30.7999897"
"2013-01-12 10:00:00","0.43375253","19.9669204","3.43600126","14.70228576","30.7999897"
"2013-01-12 11:00:00","0.3779589","16.08508049","2.91557329","11.6172489","30.7999897"
"2013-01-12 12:00:00","0.38335815","14.47942495","3.08792241","9.74572212","30.7999897"
"2013-01-12 13:00:00","0.62993082","15.81790334","3.84406206","9.92353047","30.7999897"
"2013-01-12 14:00:00","0.50394486","14.6687837","3.59483165","9.1564877","30.7999897"
"2013-01-12 15:00:00","0.43195244","14.61431082","3.33039408","9.50821157","30.7999897"
"2013-01-12 16:00:00","0.53994056","14.69472189","2.91050424","10.23371614","30.7999897"
"2013-01-12 17:00:00","0.40855534","15.20443432","2.97133414","10.6503333","30.7999897"
"2013-01-12 18:00:00","0.4373517","20.49866672","3.72240474","14.79444225","30.7999897"
"2013-01-12 19:00:00","0.69832305","36.0520028","8.40709194","23.16181504","30.7999897"
"2013-01-12 20:00:00","0.72172117","36.09609352","8.03197813","23.78220168","30.7999897"
"2013-01-12 21:00:00","1.05108476","37.20501528","8.3158477","24.45579928","30.7999897"
"2013-01-12 22:00:00","0.75591678","36.15186656","7.75317886","24.26630096","30.7999897"
"2013-01-12 23:00:00","1.16987137","34.62532576","7.13052432","23.69524392","30.7999897"
"2013-01-13 00:00:00","0.9844916","30.63582304","4.07386046","24.39868784","30.7999897"
"2013-01-13 01:00:00","0.91969954","25.2196624","3.33968797","20.10663024","20.89999962"
"2013-01-13 02:00:00","0.54174065","20.26133016","2.68323973","16.1533083","20.89999962"
"2013-01-13 03:00:00","0.51474336","18.53247108","2.55313399","14.6231194","20.89999962"
"2013-01-13 04:00:00","0.32936359","14.55724335","2.312352","11.01503582","20.89999962"
"2013-01-13 05:00:00","0.34736144","14.25504793","2.36980129","10.62437598","20.89999962"
"2013-01-13 06:00:00","0.41035543","13.73496098","2.38331877","10.08316909","20.89999962"
"2013-01-13 07:00:00","0.32936359","12.80632744","2.2320901","9.38621258","20.89999962"
"2013-01-13 08:00:00","0.53814047","14.71936566","2.46780427","10.93846214","20.89999962"
"2013-01-13 09:00:00","0.48774608","14.23689158","2.49652767","10.41152832","20.89999962"
"2013-01-13 10:00:00","0.35636087","14.15258767","2.52271841","10.28693475","20.89999962"
"2013-01-13 11:00:00","0.4985456","16.24590454","2.39599204","12.5763712","20.89999962"
"2013-01-13 12:00:00","0.66232735","15.45864046","2.74575932","11.2512443","20.89999962"
"2013-01-13 13:00:00","0.68212529","13.57413693","2.97217836","9.01761531","20.89999962"
"2013-01-13 14:00:00","0.62093138","14.24337517","2.94683309","9.72625414","20.89999962"
"2013-01-13 15:00:00","0.81531059","14.23299874","2.82601999","9.90146599","20.89999962"
"2013-01-13 16:00:00","0.67672604","14.07476927","2.8048983","9.77557418","20.89999962"
"2013-01-13 17:00:00","0.46074982","14.04364191","2.66211805","9.96376469","20.89999962"
"2013-01-13 18:00:00","0.50934411","14.05531467","2.73900058","9.85733894","20.89999962"
"2013-01-13 19:00:00","0.57233709","14.14740042","2.88431474","9.72625414","20.89999962"
"2013-01-13 20:00:00","0.48774608","14.30303722","2.88853833","9.87550868","20.89999962"
"2013-01-13 21:00:00","0.63533007","14.9216935","2.96964321","10.36999777","20.89999962"
"2013-01-13 22:00:00","0.55433924","16.10712967","3.04230091","11.44463163","20.89999962"
"2013-01-13 23:00:00","0.64612959","17.25624741","3.09383693","12.51538222","20.89999962"
"2013-01-14 00:00:00","1.36065142","16.33409937","3.2568934","11.34210063","20.89999962"
"2013-01-14 01:00:00","","16.94237922","3.3388425","11.8249074","17.60000038"
"2013-01-14 02:00:00","0.48042775","","","","17.60000038"
"2013-01-14 03:00:00","0.30541832","14.98265188","3.26787573","9.9728486","17.60000038"
"2013-01-14 04:00:00","0.24382168","13.78165202","3.04061123","9.12014822","17.60000038"
"2013-01-14 05:00:00","0.18783075","14.14610217","3.25604669","9.15389311","17.60000038"
"2013-01-14 06:00:00","0.17501045","14.40031022","3.34560124","9.27070102","17.60000038"
"2013-01-14 07:00:00","0.09594276","14.27580078","3.25858184","9.27978684","17.60000038"
"2013-01-14 08:00:00","0.14161827","15.71933401","3.43346611","10.45565537","17.60000038"
"2013-01-14 09:00:00","0.25407813","16.43007603","3.39460211","11.22658906","17.60000038"
"2013-01-14 10:00:00","0.12384823","18.2575121","3.65988514","12.64775763","17.60000038"
"2013-01-14 11:00:00","0.30935309","18.37553794","3.57455543","12.89694668","17.60000038"
"2013-01-14 12:00:00","0.3385115","19.2665548","3.41403411","14.03518705","17.60000038"
"2013-01-14 13:00:00","0.20583775","18.8735757","3.58300385","13.38235759","17.60000038"
"2013-01-14 14:00:00","0.23714304","19.90466568","3.61341818","14.36743911","17.60000038"
"2013-01-14 15:00:00","0.15718142","16.82565354","3.39037852","11.62892549","17.60000038"
"2013-01-14 16:00:00","0.23034542","17.11358162","3.32786017","12.013096","17.60000038"
"2013-01-14 17:00:00","0.14656699","15.83865428","3.07102556","11.13184755","17.60000038"
