"NetC","Provincia di Lecce","","","","","","","","","","","","",""
"Stat","Campi Salentina","","","","","","","","","","","","",""
"Parm","NOX","NO2","PM10","PM2.5","CO","O3","BENZENE","D.V.","V.V.","RADSG","PRESS","TEMP","UMR","PIOGGIA"
"PtId","1","3","4","5","6","7","8","11","12","15","16","17","18","19"
"Unit","ug/m3 293K","ug/m3 293K","ug/m3","ug/m3","mg/m3 293K","ug/m3 293K","ug/m3 293K","SETTORE","m/s","W/m2","mbar","gradi C.","%","mm"
"Field","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver"
"2013-01-01 00:00:00","","","","","","","","","","","","","",""
"2013-01-01 01:00:00","17.24084625","14.61809275","59.92673111","41.31623077","0.79792831","22.4450268","","262.85580444","0.69087398","","1014.52099609","5.85016108","84.39202881","0"
"2013-01-01 02:00:00","22.42953816","17.3858007","59.92673111","41.31623077","0.80069402","16.98254922","","267.12091064","0.74643201","","1014.17700195","5.46930885","86.02310181","0"
"2013-01-01 03:00:00","30.8939048","20.35224576","59.92673111","41.31623077","0.85322503","11.08787484","","290.24130249","0.55086398","","1014.08300781","4.92841482","86.83267975","0"
"2013-01-01 04:00:00","35.04181672","21.6071296","59.92673111","41.31623077","0.85247361","6.4855854","","777","0","","1013.78100586","4.32273579","87.93430328","0"
"2013-01-01 05:00:00","25.92733184","18.43546194","59.92673111","41.31623077","0.72837664","4.2376194","","777","0","","1013.43902588","3.60241294","89.00843048","0"
"2013-01-01 06:00:00","22.9037524","16.26882178","59.92673111","41.31623077","0.68295446","6.97603421","","777","0","","1013.21801758","3.39551497","90.15499115","0"
"2013-01-01 07:00:00","30.70018096","15.7910493","59.92673111","41.31623077","0.66976316","1.76089074","","777","0","","1013.32800293","2.53771591","90.33357239","0"
"2013-01-01 08:00:00","23.28636272","12.90571511","59.92673111","41.31623077","0.69043958","1.6123211","","777","0","","1013.44000244","2.10130906","90.06105042","0"
"2013-01-01 09:00:00","19.01932364","11.04731994","59.92673111","41.31623077","0.69223601","3.48717222","","777","0","","1013.61199951","1.53789198","89.44985962","0"
"2013-01-01 10:00:00","17.93553894","9.69348246","59.92673111","41.31623077","0.73066703","5.35442639","","777","0","","1013.81402588","3.245188","91.90628052","0"
