"NetC","SIMAGE Brindisi","","","",""
"Stat","P.za San Giusto Casale","","","",""
"Parm","SO2","NOX","NO","NO2","PM10"
"PtId","1","2","3","4","5"
"Unit","ug/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3"
"Arch","2","2","2","2","4"
"Field","Aver","Aver","Aver","Aver","Aver"
"2013-03-03 08:00:00","4.066093","2.395512","0.573935","2.449136","25.15262"
"2013-03-03 09:00:00","4.499232","1.661425","0.909258","1.280038",""
"2013-03-03 10:00:00","4.748288","2.365033","0.837041","2.021592","26.86202"
"2013-03-03 11:00:00","4.223107","1.662073","0.940087","1.209969",""
"2013-03-03 12:00:00","3.170939","2.847507","0.890676","2.414751","28.327221"
"2013-03-03 13:00:00","2.882378","1.242171","0.536519","1.352757",""
"2013-03-03 14:00:00","2.59342","0.996077","0.650375","1.002362","21.001221"
"2013-03-03 15:00:00","2.701705","","","",""
"2013-03-03 16:00:00","3.217862","1.99734","0.841686","1.684227","13.67521"
"2013-03-03 17:00:00","2.1675","","","",""
"2013-03-03 18:00:00","2.283004","3.462274","0.54226","3.565033","8.547009"
"2013-03-03 19:00:00","2.017707","4.375992","0.652909","4.309181",""
"2013-03-03 20:00:00","1.966271","4.164587","0.830706","3.824543","8.547009"
"2013-03-03 21:00:00","1.949126","1.806037","0.765668","1.599885",""
"2013-03-03 22:00:00","1.945517","2.079699","0.358128","2.464706","12.94261"
"2013-03-03 23:00:00","1.949126","3.40002","0.365309","3.774588",""
"2013-03-04 00:00:00","1.871522","1.846892","0.438369","2.108527","13.43101"
"2013-03-04 01:00:00","1.680219","3.563438","0.672758","3.46577",""
"2013-03-04 02:00:00","1.367997","5.580233","0.361507","5.961618","17.826611"
"2013-03-04 03:00:00","0.718289","5.786452","0.60054","5.800721",""
"2013-03-04 04:00:00","0.258079","5.22162","0.462442","5.447785","14.65201"
"2013-03-04 05:00:00","1.204668","4.914238","0.71499","4.752295",""
"2013-03-04 06:00:00","1.622467","10.329754","0.984009","9.756966","14.40781"
"2013-03-04 07:00:00","1.304831","16.742645","1.43716","15.476586",""
"2013-03-04 08:00:00","1.508768","17.912516","2.045725","15.712094","9.035409"
"2013-03-04 09:00:00","1.676609","11.882881","2.114563","9.574011",""
"2013-03-04 10:00:00","2.051997","4.555623","1.119996","3.771345","19.2918"
"2013-03-04 11:00:00","1.990635","3.192503","0.918126","2.71773",""
"2013-03-04 12:00:00","1.875131","4.447325","1.110283","3.677921","17.582411"
"2013-03-04 13:00:00","1.876936","2.661391","1.128864","1.862642",""
"2013-03-04 14:00:00","1.799332","3.75539","1.057915","3.066123","17.826611"
"2013-03-04 15:00:00","1.914836","2.604326","0.884763","2.18054",""
"2013-03-04 16:00:00","1.734361","1.479848","0.349682","1.877563","9.76801"
"2013-03-04 17:00:00","1.305734","3.124412","0.628414","3.094669",""
"2013-03-04 18:00:00","1.328293","3.693783","0.544794","3.792754","5.128205"
"2013-03-04 19:00:00","1.046753","13.740798","0.60392","13.753436",""
"2013-03-04 20:00:00","0.639782","21.388397","1.320176","20.304139","6.837607"
"2013-03-04 21:00:00","0.610005","22.956446","1.15885","22.120712",""
"2013-03-04 22:00:00","0.679487","18.487076","1.304973","17.424858","14.40781"
"2013-03-04 23:00:00","0.780553","14.518333","1.03342","13.87151",""
"2013-03-05 00:00:00","0.981782","15.743975","1.04609","15.078236","25.39682"
"2013-03-05 01:00:00","0.654221","11.401055","0.689651","11.280938",""
"2013-03-05 02:00:00","","7.080834","0.364886","7.457698","22.22221"
"2013-03-05 03:00:00","0.641588","","","",""
"2013-03-05 04:00:00","0.738142","6.740377","0.590406","6.770642","30.28083"
"2013-03-05 05:00:00","0.85545","7.656042","0.462442","7.883298",""
"2013-03-05 06:00:00","0.703851","12.580654","0.981475","12.012761","24.908421"
"2013-03-05 07:00:00","0.765212","27.703369","2.442707","24.897471",""
"2013-03-05 08:00:00","1.23986","73.719376","17.024181","48.533748","24.17581"
"2013-03-05 09:00:00","2.38407","99.892325","29.510118","55.537306",""
"2013-03-05 10:00:00","2.59342","38.465673","5.751172","30.582056","22.22221"
"2013-03-05 11:00:00","7.764921","27.801932","4.326259","22.102547",""
"2013-03-05 12:00:00","5.724655","20.89296","3.218088","16.892862","34.18803"
"2013-03-05 13:00:00","3.340586","15.065009","2.477336","12.200257",""
"2013-03-05 14:00:00","3.109578","14.171394","2.277579","11.613118","26.12941"
"2013-03-05 15:00:00","2.508597","12.984661","1.343826","11.860304",""
"2013-03-05 16:00:00","2.153803","15.628694","1.925052","13.612627","15.38461"
"2013-03-05 17:00:00","1.317464","14.724553","1.563856","13.262961",""
"2013-03-05 18:00:00","0.835598","14.520278","1.218398","13.589293","17.3382"
"2013-03-05 19:00:00","0.956516","23.60234","1.302862","22.545654",""
"2013-03-05 20:00:00","0.916811","25.781904","1.420688","24.545184","14.40781"
"2013-03-05 21:00:00","0.727313","28.662485","1.608199","27.139004",""
"2013-03-05 22:00:00","0.649708","21.073242","1.114929","20.304139","18.80341"
"2013-03-05 23:00:00","0.878912","15.405463","1.076498","14.692867",""
"2013-03-06 00:00:00","0.67678","9.76168","0.691339","9.638241","18.80341"
"2013-03-06 01:00:00","0.649708","5.531598","0.60054","5.545752",""
"2013-03-06 02:00:00","0.752579","3.531013","0.459486","3.760963","16.60561"
"2013-03-06 03:00:00","0.785065","6.40446","0.63686","6.36321",""
"2013-03-06 04:00:00","0.81755","2.27619","0.358973","2.659988","21.24542"
"2013-03-06 05:00:00","0.754384","4.252131","0.433301","4.522629",""
"2013-03-06 06:00:00","0.756188","4.933044","0.479757","5.132481","13.91941"
"2013-03-06 07:00:00","1.012462","7.859666","0.907991","7.402553",""
"2013-03-06 08:00:00","1.373412","16.439801","1.364942","15.284552","20.757021"
"2013-03-06 09:00:00","1.788503","19.494808","2.208319","17.045328",""
"2013-03-06 10:00:00","1.765042","17.050676","1.85948","15.135982","26.37361"
"2013-03-06 11:00:00","1.667585","15.439835","1.909315","13.447852",""
"2013-03-06 12:00:00","1.795722","12.305694","1.950279","10.249379","24.17581"
"2013-03-06 13:00:00","1.595395","11.180571","1.492062","9.827683",""
"2013-03-06 14:00:00","1.792113","13.295935","2.226056","10.816419","26.12941"
"2013-03-06 15:00:00","1.938297","12.153301","1.611578","10.617244",""
"2013-03-06 16:00:00","1.893179","12.511914","1.587929","11.012349","16.84981"
"2013-03-06 17:00:00","1.81016","14.443758","1.52458","13.042373",""
"2013-03-06 18:00:00","1.839036","16.515027","1.330312","15.413003","20.757021"
"2013-03-06 19:00:00","1.46004","16.660288","1.227688","15.715982",""
"2013-03-06 20:00:00","1.602615","12.627345","1.361142","11.476225","28.08301"
"2013-03-06 21:00:00","1.667585","12.452901","1.15336","11.620901",""
"2013-03-06 22:00:00","0.998025","9.490611","1.253872","8.50288","29.05983"
"2013-03-06 23:00:00","1.339122","5.277389","1.097613","4.527818",""
"2013-03-07 00:00:00","1.728947","1.914983","0.616166","1.903513","22.46641"
"2013-03-07 01:00:00","1.636905","2.220421","0.71499","2.061167",""
"2013-03-07 02:00:00","","1.205537","0.389381","1.544091","17.3382"
"2013-03-07 03:00:00","1.784894","","","",""
"2013-03-07 04:00:00","1.851669","","","","11.96581"
"2013-03-07 05:00:00","1.754213","1.237963","0.366997","1.608969",""
"2013-03-07 06:00:00","1.938297","7.196263","0.727659","7.015881","9.27961"
"2013-03-07 07:00:00","1.898592","10.09176","1.016528","9.46891",""
"2013-03-07 08:00:00","1.56291","16.836028","1.74841","15.091857","6.593407"
"2013-03-07 09:00:00","1.539448","24.595815","2.052904","22.387359",""
"2013-03-07 10:00:00","1.60081","26.181378","1.951969","24.128675","9.27961"
"2013-03-07 11:00:00","1.082848","21.440919","1.628893","19.882428",""
"2013-03-07 12:00:00","1.469064","21.033031","1.674504","19.404275","7.814408"
"2013-03-07 13:00:00","1.483501","22.58745","2.212541","20.132843",""
"2013-03-07 14:00:00","1.851669","21.317059","2.558845","18.329909","10.50061"
"2013-03-07 15:00:00","1.423944","16.775718","1.763613","15.008164",""
"2013-03-07 16:00:00","1.586371","17.029926","1.466723","15.718575","16.36141"
"2013-03-07 17:00:00","1.833622","13.283614","1.367054","12.123703",""
"2013-03-07 18:00:00","1.633296","14.531302","1.348895","13.399852","9.523809"
"2013-03-07 19:00:00","1.42335","17.028751","1.225953","16.087284",""
"2013-03-07 20:00:00","1.304831","25.136661","1.791909","23.329382","26.37361"
"2013-03-07 21:00:00","1.728947","24.717093","1.550342","23.280722",""
"2013-03-07 22:00:00","1.369802","11.700655","1.061716","11.009105","35.409031"
"2013-03-07 23:00:00","0.898764","7.063972","0.495383","7.240358",""
"2013-03-08 00:00:00","1.517791","4.49272","0.512698","4.641355","39.804642"
"2013-03-08 01:00:00","1.436578","2.034953","0.404161","2.349225",""
"2013-03-08 02:00:00","0.905982","1.066114","0.399094","1.387735","53.724041"
"2013-03-08 03:00:00","1.13338","","","",""
"2013-03-08 04:00:00","1.360778","","","","57.142841"
"2013-03-08 05:00:00","1.436578","","","",""
"2013-03-08 06:00:00","1.884155","2.403294","0.919816","1.945684","62.271061"
"2013-03-08 07:00:00","1.748799","7.312342","1.048202","6.63959",""
"2013-03-08 08:00:00","1.92025","12.652635","1.736586","10.924761","58.119652"
"2013-03-08 09:00:00","1.797527","16.025419","2.393716","13.28956",""
"2013-03-08 10:00:00","1.929273","10.505493","2.201138","8.063009","53.96825"
"2013-03-08 11:00:00","1.692852","7.384973","1.735318","5.656692",""
"2013-03-08 12:00:00","1.78309","6.918063","1.970973","4.827553","64.468849"
"2013-03-08 13:00:00","1.934688","6.698874","1.743765","4.957311",""
"2013-03-08 14:00:00","1.949126","7.927108","1.891999","5.958373","64.468849"
"2013-03-08 15:00:00","1.949126","6.347394","1.432091","5.08447",""
"2013-03-08 16:00:00","1.95815","6.543237","1.299482","5.484117","52.25885"
"2013-03-08 17:00:00","1.949126","11.022988","1.579483","9.535734",""
"2013-03-08 18:00:00","1.91664","11.063193","1.235289","10.104712","43.711842"
"2013-03-08 19:00:00","1.579153","17.86388","1.61918","16.318704",""
"2013-03-08 20:00:00","1.795722","18.420282","1.564278","16.959689","47.619041"
"2013-03-08 21:00:00","1.965369","19.132962","1.594686","17.625989",""
"2013-03-08 22:00:00","1.949126","11.008072","1.085788","10.279223","56.898651"
"2013-03-08 23:00:00","2.001463","7.805841","0.812124","7.495977",""
"2013-03-09 00:00:00","1.949126","6.049738","0.411763","6.354126","34.920631"
"2013-03-09 01:00:00","1.922055","4.538115","0.423587","4.82366",""
"2013-03-09 02:00:00","","1.873481","0.478913","2.072845","29.30402"
"2013-03-09 03:00:00","2.223448","","","",""
"2013-03-09 04:00:00","1.365291","1.586199","0.405428","1.898323","20.26862"
"2013-03-09 05:00:00","1.851669","1.803442","0.420632","2.092307",""
"2013-03-09 06:00:00","2.048387","3.407801","0.530014","3.529351","14.40781"
"2013-03-09 07:00:00","2.162086","8.145649","1.179544","7.2715",""
"2013-03-09 08:00:00","2.066434","15.188222","2.463401","12.344931","10.50061"
"2013-03-09 09:00:00","2.227057","12.879606","2.308408","10.273384",""
"2013-03-09 10:00:00","3.922616","15.300409","3.280169","11.20244","14.89621"
"2013-03-09 11:00:00","9.153673","15.943709","3.272991","11.85706",""
"2013-03-09 12:00:00","5.679537","9.829124","2.064729","7.595888","10.50061"
"2013-03-09 13:00:00","4.131064","10.296032","2.167775","7.904707",""
"2013-03-09 14:00:00","3.292759","4.384422","0.881807","3.965977","14.40781"
"2013-03-09 15:00:00","2.972417","6.433643","1.851034","4.527171",""
"2013-03-09 16:00:00","4.083239","9.050289","1.560477","7.591347","7.814408"
"2013-03-09 17:00:00","2.919177","11.99053","1.304129","10.926713",""
"2013-03-09 18:00:00","2.0917","22.737905","2.008983","20.596082","3.907204"
"2013-03-09 19:00:00","2.158477","33.662326","1.657611","32.065177",""
"2013-03-09 20:00:00","2.447235","42.892239","2.087957","40.638124","1.953602"
"2013-03-09 21:00:00","3.019341","52.841332","3.53145","48.374133",""
"2013-03-09 22:00:00","2.74734","42.209406","3.042016","38.489323","8.547009"
"2013-03-09 23:00:00","2.68095","18.183585","1.018639","17.561113",""
"2013-03-10 00:00:00","2.338951","11.225963","0.877161","10.817711","13.18681"
"2013-03-10 01:00:00","2.320904","4.495314","0.949379","3.973115",""
"2013-03-10 02:00:00","1.990635","4.691157","0.419365","4.983261","13.91941"
"2013-03-10 03:00:00","1.949126","2.722998","0.401628","3.04147",""
"2013-03-10 04:00:00","2.350682","2.127687","0.39318","2.458866","18.07081"
"2013-03-10 05:00:00","2.111553","2.565416","0.448083","2.812451",""
"2013-03-10 06:00:00","2.149453","3.803379","0.874206","3.396351","10.50061"
"2013-03-10 07:00:00","1.905812","4.331246","0.924884","3.846602",""
"2013-03-10 08:00:00","2.125991","3.971337","1.223043","3.028495","13.67521"
"2013-03-10 09:00:00","2.079067","5.469343","1.430825","4.207972",""
"2013-03-10 10:00:00","2.694486","5.473234","1.243737","4.499274","15.87301"
"2013-03-10 11:00:00","2.252323","4.96871","1.273299","3.94911",""
"2013-03-10 12:00:00","2.071849","5.391522","1.544007","3.956245","26.12941"
"2013-03-10 13:00:00","2.315489","5.834441","1.569346","4.360434",""
"2013-03-10 14:00:00","2.176523","3.751499","1.206994","2.833211","15.87301"
"2013-03-10 15:00:00","2.348877","3.227521","1.37001","2.063761",""
"2013-03-10 16:00:00","2.393093","2.889011","1.212063","1.962553","8.547009"
"2013-03-10 17:00:00","2.458064","3.359812","0.745819","3.149815",""
"2013-03-10 18:00:00","2.095311","6.706007","0.725126","6.529298","5.860806"
"2013-03-10 19:00:00","2.440017","13.303069","1.175743","12.437057",""
"2013-03-10 20:00:00","2.61237","16.721894","1.422378","15.47853","2.930403"
"2013-03-10 21:00:00","2.29654","13.563112","1.276677","12.542163",""
"2013-03-10 22:00:00","2.615077","9.318114","1.053693","8.637825","9.27961"
"2013-03-10 23:00:00","2.261347","5.247558","0.847598","4.882051",""
"2013-03-11 00:00:00","2.03034","3.843584","0.573935","3.897857","17.094"
"2013-03-11 01:00:00","2.068239","2.645827","0.534236","2.760549",""
"2013-03-11 02:00:00","","1.144581","0.378822","1.497379","9.035409"
"2013-03-11 03:00:00","2.499573","","","",""
"2013-03-11 04:00:00","2.13321","","","","7.570208"
"2013-03-11 05:00:00","2.189158","","","",""
"2013-03-11 06:00:00","2.131405","4.163288","0.882652","3.743447","10.98901"
"2013-03-11 07:00:00","2.732386","9.58529","1.209106","8.666371",""
"2013-03-11 08:00:00","2.959784","20.577784","2.497607","17.684375","9.523809"
"2013-03-11 09:00:00","3.237715","32.605279","5.491021","25.118707",""
"2013-03-11 10:00:00","2.979636","9.805127","1.71758","8.10518","17.094"
"2013-03-11 11:00:00","2.891204","6.167114","1.42829","4.909949",""
"2013-03-11 12:00:00","2.45987","4.525144","1.294837","3.472259","26.37361"
"2013-03-11 13:00:00","2.127796","4.713206","1.293569","3.66235",""
"2013-03-11 14:00:00","2.671024","5.669724","1.463343","4.358488","17.3382"
"2013-03-11 15:00:00","2.257738","11.66888","3.00566","7.990993",""
"2013-03-11 16:00:00","2.633125","5.426543","1.204883","4.512249","9.523809"
"2013-03-11 17:00:00","2.923689","6.111345","1.141956","5.294026",""
"2013-03-11 18:00:00","3.297272","11.010018","1.021595","10.379793","5.616606"
"2013-03-11 19:00:00","2.80999","25.110715","1.390703","23.919769",""
"2013-03-11 20:00:00","2.813599","8.469244","0.795653","8.184979","2.686203"
"2013-03-11 21:00:00","3.196205","5.511495","0.777072","5.254449",""
"2013-03-11 22:00:00","2.234276","9.965303","0.671914","9.871799","6.349206"
"2013-03-11 23:00:00","2.584396","22.599782","0.906724","22.151207",""
"2013-03-12 00:00:00","2.414751","9.862195","0.402473","10.18256","6.349206"
"2013-03-12 01:00:00","2.693506","6.060503","0.397464","6.386864",""
"2013-03-12 02:00:00","2.492355","3.927238","0.469621","4.141795","9.27961"
"2013-03-12 03:00:00","2.941737","1.737297","0.393603","2.067654",""
"2013-03-12 04:00:00","2.515816","","","","13.91941"
"2013-03-12 05:00:00","2.228861","","","",""
"2013-03-12 06:00:00","2.0917","4.095846","0.497072","4.268307","7.570208"
"2013-03-12 07:00:00","2.326318","11.345933","1.313842","10.266906",""
"2013-03-12 08:00:00","2.680048","20.610212","3.216399","16.612596","6.593407"
"2013-03-12 09:00:00","3.183573","18.960574","3.434807","14.626689",""
"2013-03-12 10:00:00","2.878571","","","","6.349206"
"2013-03-12 11:00:00","2.190962","5.679452","1.397039","4.470078",""
"2013-03-12 12:00:00","2.683657","2.826756","0.932907","2.333653","13.91941"
"2013-03-12 13:00:00","2.750434","3.878603","1.318487","2.789096",""
"2013-03-12 14:00:00","2.658391","5.818227","1.479814","4.481756","12.94261"
"2013-03-12 15:00:00","2.966101","5.994617","1.352273","4.854155",""
"2013-03-12 16:00:00","2.512206","4.989461","1.098035","4.239112","7.081807"
"2013-03-12 17:00:00","2.689072","7.757206","1.527959","6.347641",""
"2013-03-12 18:00:00","2.80277","7.646314","0.554086","7.73278","3.907204"
"2013-03-12 19:00:00","2.800966","12.26095","0.413874","12.564878",""
"2013-03-12 20:00:00","2.633125","13.038486","0.954446","12.512318","1.953602"
"2013-03-12 21:00:00","2.655684","17.807461","0.726392","17.633769",""
"2013-03-12 22:00:00","2.696291","12.639666","0.84591","12.280057","4.151404"
"2013-03-12 23:00:00","2.860523","2.1225","0.341658","2.532828",""
"2013-03-13 00:00:00","2.790137","","","","9.76801"
"2013-03-13 01:00:00","2.362413","","","",""
"2013-03-13 02:00:00","","","","","12.45421"
"2013-03-13 03:00:00","2.254129","","","",""
"2013-03-13 04:00:00","2.006878","","","","10.74481"
"2013-03-13 05:00:00","2.255933","","","",""
"2013-03-13 06:00:00","2.463479","","","","9.27961"
"2013-03-13 07:00:00","2.560935","2.16465","0.486515","2.352467",""
"2013-03-13 08:00:00","2.391288","12.748612","1.442649","11.472331","4.639805"
"2013-03-13 09:00:00","3.066264","15.575368","2.408075","12.81725",""
"2013-03-13 10:00:00","3.02295","7.34347","1.390281","6.145221","7.326007"
"2013-03-13 11:00:00","2.643953","6.379818","1.4739","5.05268",""
"2013-03-13 12:00:00","2.752238","3.636717","1.111127","2.86565","15.38461"
"2013-03-13 13:00:00","2.531156","6.24558","1.403796","5.02608",""
"2013-03-13 14:00:00","3.053631","8.976361","1.956614","6.908832","10.25641"
"2013-03-13 15:00:00","2.929103","12.660419","2.75269","9.371593",""
"2013-03-13 16:00:00","2.896617","9.894813","1.18686","9.010208","6.105006"
"2013-03-13 17:00:00","2.793747","","","",""
"2013-03-13 18:00:00","2.889399","9.443272","0.849288","9.077047","5.128205"
"2013-03-13 19:00:00","2.514012","9.041859","0.777072","8.786395",""
"2013-03-13 20:00:00","2.956175","11.443207","0.886874","11.020131","6.105006"
"2013-03-13 21:00:00","2.987758","6.923898","0.733573","6.734312",""
"2013-03-13 22:00:00","3.199815","5.646378","0.464975","5.868844","7.570208"
"2013-03-13 23:00:00","3.113187","1.515514","0.467932","1.731587",""
"2013-03-14 00:00:00","3.199815","","","","22.710621"
"2013-03-14 01:00:00","3.109578","","","",""
"2013-03-14 02:00:00","3.142063","","","","21.97802"
"2013-03-14 03:00:00","3.191694","","","",""
"2013-03-14 04:00:00","2.823448","","","","22.954821"
"2013-03-14 05:00:00","3.24313","","","",""
"2013-03-14 06:00:00","3.275614","1.138743","0.361929","1.517491","16.11721"
"2013-03-14 07:00:00","3.188986","3.471353","0.361507","3.851793",""
"2013-03-14 08:00:00","3.530084","10.828442","1.095079","10.085249","19.2918"
"2013-03-14 09:00:00","3.48677","24.185327","2.171577","21.794372",""
"2013-03-14 10:00:00","3.373071","24.523828","3.757393","19.696869","18.07081"
"2013-03-14 11:00:00","3.560764","17.428745","2.285181","14.860243",""
"2013-03-14 12:00:00","3.048216","11.502867","1.657189","9.896454","11.47741"
"2013-03-14 13:00:00","3.241324","5.604877","1.160116","4.759434",""
"2013-03-14 14:00:00","3.365852","6.827274","1.645363","5.236933","9.523809"
"2013-03-14 15:00:00","3.349609","5.32927","1.094656","4.584263",""
"2013-03-14 16:00:00","3.641978","1.887098","0.587448","1.92103","5.372406"
"2013-03-14 17:00:00","3.250348","2.734022","0.479757","2.932474",""
"2013-03-14 18:00:00","3.331562","3.33517","0.305339","3.801838","3.418803"
"2013-03-14 19:00:00","3.248543","4.158101","0.396137","4.485649",""
"2013-03-14 20:00:00","3.246739","6.986802","0.421899","7.276041","1.709402"
"2013-03-14 21:00:00","3.179963","9.800589","0.582804","9.843903",""
"2013-03-14 22:00:00","3.190792","7.028306","0.492005","7.209867","0.732601"
"2013-03-14 23:00:00","3.207034","2.785252","0.352216","3.17966",""
"2013-03-15 00:00:00","3.244934","","","","5.128205"
"2013-03-15 01:00:00","3.09153","","","",""
"2013-03-15 02:00:00","","","","","4.884005"
"2013-03-15 03:00:00","3.136649","","","",""
"2013-03-15 04:00:00","3.210643","0.645245","0.258883","1.182073","3.418803"
"2013-03-15 05:00:00","2.869547","1.0071","0.264373","1.535657",""
"2013-03-15 06:00:00","2.652977","3.639958","0.474689","3.846602","9.523809"
"2013-03-15 07:00:00","2.84067","8.716966","0.688807","8.596952",""
"2013-03-15 08:00:00","2.91647","13.653899","1.62298","12.101","12.94261"
"2013-03-15 09:00:00","2.921885","9.804479","2.038967","7.610811",""
"2013-03-15 10:00:00","3.033778","10.39201","2.145814","8.034461","12.45421"
"2013-03-15 11:00:00","2.73419","3.911677","0.582381","3.953003",""
"2013-03-15 12:00:00","2.223448","4.197658","0.985697","3.619531","16.60561"
"2013-03-15 13:00:00","3.028364","4.278071","1.022862","3.642887",""
"2013-03-15 14:00:00","2.732386","2.605622","0.943466","2.155239","16.11721"
"2013-03-15 15:00:00","3.264785","","","",""
"2013-03-15 16:00:00","3.560764","4.105572","0.895743","3.665593","9.523809"
"2013-03-15 17:00:00","3.138454","0.933821","0.570133","1.007551",""
"2013-03-15 18:00:00","2.925494","","","","10.98901"
"2013-03-15 19:00:00","2.696291","","","",""
"2013-03-15 20:00:00","2.755847","2.174378","0.817192","1.884698","9.27961"
"2013-03-15 21:00:00","2.185547","","","",""
"2013-03-15 22:00:00","1.674805","","","","11.72161"
"2013-03-15 23:00:00","1.716314","3.06994","1.1863","2.187678",""
"2013-03-16 00:00:00","2.454455","2.879933","1.43716","1.648544","7.814408"
"2013-03-16 01:00:00","2.761262","","","",""
"2013-03-16 02:00:00","2.163891","2.704191","1.53936","1.345564","14.89621"
"2013-03-16 03:00:00","1.949126","2.381893","1.568923","1.063995",""
"2013-03-16 04:00:00","1.947321","0.701664","1.027508","0.366559","11.72161"
"2013-03-16 05:00:00","2.039364","","","",""
"2013-03-16 06:00:00","2.207204","","","","13.67521"
"2013-03-16 07:00:00","2.06367","2.667194","1.319108","1.626819",""
"2013-03-16 08:00:00","2.068239","","","","12.45421"
"2013-03-16 09:00:00","1.994244","1.827438","1.144069","1.090595",""
"2013-03-16 10:00:00","1.976197","1.396842","0.769047","1.165853","14.89621"
"2013-03-16 11:00:00","2.310075","1.815115","0.954868","1.355296",""
"2013-03-16 12:00:00","2.041168","","","","14.16361"
"2013-03-16 13:00:00","1.880546","","","",""
"2013-03-16 14:00:00","1.774066","","","","7.570208"
"2013-03-16 15:00:00","1.956345","","","",""
"2013-03-16 16:00:00","1.932883","","","","4.639805"
"2013-03-16 17:00:00","1.885959","","","",""
"2013-03-16 18:00:00","1.766846","","","","6.837607"
"2013-03-16 19:00:00","1.288589","","","",""
"2013-03-16 20:00:00","1.820989","","","","9.27961"
"2013-03-16 21:00:00","1.144209","","","",""
"2013-03-16 22:00:00","1.216399","","","","6.593407"
"2013-03-16 23:00:00","1.449211","","","",""
"2013-03-17 00:00:00","0.649708","2.522616","0.328144","2.953885","14.16361"
"2013-03-17 01:00:00","0.925835","5.434325","0.368687","5.804614",""
"2013-03-17 02:00:00","","3.141921","0.326877","3.575413","12.45421"
"2013-03-17 03:00:00","0.768821","","","",""
"2013-03-17 04:00:00","0.645197","","","","13.91941"
"2013-03-17 05:00:00","0.649708","2.691222","0.340391","3.103751",""
"2013-03-17 06:00:00","0.682194","5.165849","0.267752","5.691077","18.55921"
"2013-03-17 07:00:00","0.704754","9.50358","0.788474","9.230807",""
"2013-03-17 08:00:00","0.747164","10.860217","1.407597","9.636943","12.94261"
"2013-03-17 09:00:00","1.506963","6.305242","0.80959","5.998598",""
"2013-03-17 10:00:00","1.449211","2.494081","0.552819","2.580188","20.02442"
"2013-03-17 11:00:00","1.802942","3.818293","0.818036","3.49756",""
"2013-03-17 12:00:00","1.746994","5.198923","0.940087","4.691312","21.48962"
"2013-03-17 13:00:00","0.788674","5.624331","1.06974","4.917735",""
"2013-03-17 14:00:00","1.429359","4.269641","0.776649","4.012689","16.60561"
"2013-03-17 15:00:00","2.342561","4.641223","0.497494","4.81328",""
"2013-03-17 16:00:00","2.60064","6.792904","0.716257","6.629858","9.035409"
"2013-03-17 17:00:00","1.714508","4.921369","0.409229","5.229148",""
"2013-03-17 18:00:00","1.719923","10.053499","0.626302","10.030103","4.395605"
"2013-03-17 19:00:00","1.56652","11.901039","0.703587","11.759734",""
"2013-03-17 20:00:00","1.584567","11.632566","0.657977","11.561212","8.791209"
"2013-03-17 21:00:00","1.79482","13.17402","0.344615","13.584746",""
"2013-03-17 22:00:00","1.330098","14.630522","0.364042","15.012058","9.523809"
"2013-03-17 23:00:00","1.472673","9.499042","0.371221","9.867258",""
"2013-03-18 00:00:00","1.680219","3.922051","0.334056","4.344863","11.96581"
"2013-03-18 01:00:00","1.23986","1.532376","0.210317","2.14421",""
"2013-03-18 02:00:00","1.392361","0.665997","0.322231","1.105517","15.62881"
"2013-03-18 03:00:00","1.658562","0.974028","0.290134","1.462994",""
"2013-03-18 04:00:00","1.949126","0.942253","0.328566","1.372164","16.84981"
"2013-03-18 05:00:00","1.898592","1.916281","0.3311","2.342737",""
"2013-03-18 06:00:00","1.902203","1.931843","0.29098","2.41994","11.96581"
"2013-03-18 07:00:00","1.927469","4.059532","0.354749","4.450614",""
"2013-03-18 08:00:00","1.867913","9.25067","0.832818","8.909661","11.47741"
"2013-03-18 09:00:00","1.88957","11.714275","1.183767","10.835227",""
"2013-03-18 10:00:00","1.960393","12.147104","1.54716","10.710001","10.50061"
"2013-03-18 11:00:00","1.925664","7.598326","1.977308","5.55678",""
"2013-03-18 12:00:00","1.949126","6.549722","1.209528","5.628794","10.50061"
"2013-03-18 13:00:00","1.919347","8.164456","1.733629","6.439119",""
"2013-03-18 14:00:00","1.938297","8.887519","1.962105","6.811517","10.74481"
"2013-03-18 15:00:00","2.003268","7.250736","1.829496","5.377718",""
"2013-03-18 16:00:00","1.949126","6.069841","1.216285","5.13832","6.105006"
"2013-03-18 17:00:00","1.949126","8.7883","1.446873","7.505061",""
"2013-03-18 18:00:00","1.976197","8.153431","1.135199","7.347407","11.72161"
"2013-03-18 19:00:00","1.931078","5.810445","0.700208","5.671613",""
"2013-03-18 20:00:00","1.91664","7.633344","1.366209","6.472206","17.3382"
"2013-03-18 21:00:00","2.019511","7.723483","1.803312","5.890901",""
"2013-03-18 22:00:00","1.959954","3.431795","0.864914","3.038875","20.02442"
"2013-03-18 23:00:00","1.98883","1.317077","0.530436","1.440935",""
"2013-03-19 00:00:00","1.959954","","","","19.0476"
"2013-03-19 01:00:00","1.768651","","","",""
"2013-03-19 02:00:00","","","","","23.44322"
"2013-03-19 03:00:00","1.990635","","","",""
"2013-03-19 04:00:00","1.974392","","","","25.88522"
"2013-03-19 05:00:00","1.956345","","","",""
"2013-03-19 06:00:00","1.98883","0.717228","0.238612","1.285227","32.47863"
"2013-03-19 07:00:00","2.113358","9.78243","0.848021","9.418305",""
