"NetC","SIMAGE Brindisi","","","","","","","","","","","","",""
"Stat","Francavilla F.na Via F.Filzi","","","","","","","","","","","","",""
"Parm","NOX","NO2","CO","O3","SO2","PM10","Benzene","Toluene","VV","DV","TEMP.","UMR","RADSG","PIOGGIA"
"PtId","1","3","4","5","6","7","8","9","11","12","15","16","18","19"
"Unit","ug/m3 293K","ug/m3 293K","mg/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3","ug/m3 293K","ug/m3 293K","m/s","SETTORE","gradi C.","%","W/m2","mm"
"Field","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver","Aver"
,,,,,,,
,,,,,,,
"2013-01-01 00:00:00","","","","","","","","","","","","","",""
"2013-01-01 01:00:00","73.24468568","42.4571072","1.18408736","18.9418088","6.22913009","","2.34290155","1.75409109","0.66488397","273.08230591","7.01546717","77.37931061","0","0"
"2013-01-01 02:00:00","69.06195624","46.05426752","1.12790291","23.18702715","3.40172974","","2.39822126","4.16551199","0.54552197","270.52340698","7.11399508","76.65866089","0","0"
"2013-01-01 03:00:00","39.46366088","31.73631288","0.71915334","34.82182725","4.1828549","","1.73163268","2.36199267","0.56212598","274.6427002","6.86575794","76.66538239","0","0"
"2013-01-01 04:00:00","31.66952672","27.5185556","0.65193051","35.45109015","4.14853928","48.5","0.98354985","1.51600224","0.50294203","272.16110229","6.58465719","77.58242035","0","0"
"2013-01-01 05:00:00","21.25352432","18.56748936","0.56865165","42.2871771","4.09977515","","0.69672229","1.20467616","0.35250899","238.5","6.35700798","79.51428223","0","0"
"2013-01-01 06:00:00","20.85988176","16.4910325","0.49031006","44.47335795","4.13770315","","0.49358976","0.98263252","0.41021201","254.35710144","6.63383579","79.94068146","0","0"
"2013-01-01 07:00:00","25.10423496","19.28469968","0.48254883","43.3528662","4.02843565","","0.55033938","1.0263686","0.030743","888","6.92453623","79.28833008","0","0"
"2013-01-01 08:00:00","26.64827056","24.99852048","0.55630964","39.48857115","4.22349116","","0.5558383","1.07450321","0.32313299","245","7.17585802","80.60971069","18.18111992","0"
"2013-01-01 09:00:00","60.05119736","35.10131816","0.82362122","31.4616288","4.37158874","","0.75743109","1.73286935","0.52447999","270.29150391","8.66375065","77.89508057","205.50720215","0"
"2013-01-01 10:00:00","83.06018624","42.483684","1.08423987","22.22958675","4.33456384","","1.78431328","4.36374665","0.45369199","247","9.68810272","76.34104919","248.27490234","0"
"2013-01-01 11:00:00","59.12777784","36.27700696","0.87115555","45.855075","4.67952312","","2.44122307","6.15122178","0.52498698","249.94270325","12.08471966","64.20319366","485.56600952","0"
"2013-01-01 12:00:00","43.07900432","26.04713776","0.68157277","63.65133285","4.87457863","","2.04947467","4.97786007","0.64459801","224.59080505","12.82509041","56.31959152","519.62200928","0"
"2013-01-01 13:00:00","49.15208992","28.05485248","0.62758084","64.8665871","4.88541477","","1.23815377","1.9709582","0.54701197","268.5151062","13.05920982","53.55548096","569.25402832","0.2"
"2013-01-01 14:00:00","34.6661852","23.45578504","0.62238727","68.66520675","2.50591953","","1.83952316","1.90781267","0.53268099","240.6000061","13.49853992","51.77103043","570.54022217","0"
"2013-01-01 15:00:00","20.8858276","15.70960575","0.55352529","77.4771018","","","0.99432802","0.99117227","0.62071598","255.40620422","13.08386993","49.96656036","175.89500427","0"
"2013-01-01 16:00:00","41.30017512","29.40954272","0.75357443","66.6292095","","","1.08781066","1.13273155","0.42672199","98.78945923","11.76990986","51.39838028","40.47182083","0"
"2013-01-01 17:00:00","82.81829912","53.26738312","1.13511193","41.62948545","","","2.45750016","4.30267275","0.48870599","95.18180084","10.55935001","58.48371124","7.61815882","0"
"2013-01-01 18:00:00","106.93489048","70.89587016","1.59836719","28.79569035","","","3.62614604","3.71832082","0.75537699","207.28570557","9.08241844","66.80628967","0","0"
"2013-01-01 19:00:00","130.45228016","89.94713376","2.12933807","17.07767082","","","6.35727615","5.89087792","0.53677499","259.27270508","8.08452129","73.96678162","0","0"
"2013-01-01 20:00:00","138.4643632","90.19032104","1.98802008","12.64230902","","","6.3113047","6.68278022","0.420441","258.67480469","7.66337681","76.0865097","0","0"
"2013-01-01 21:00:00","162.58288568","100.2593528","2.22717244","10.06228724","","","5.84059032","5.84998842","0.031783","888","7.35008907","77.43515015","0","0"
"2013-01-01 22:00:00","213.5065392","92.66752736","2.4800089","8.33279979","","","6.77992813","7.11522083","0.029539","888","6.88234282","79.81365967","0","0"
"2013-01-01 23:00:00","320.7766224","69.90239496","2.95669195","8.4315882","","","8.40246214","11.53330884","0.029376","888","6.22792101","83.0626297","0","0"
"2013-01-02 00:00:00","268.8289208","68.75391392","2.12313678","6.93080556","","","9.29197915","15.98970114","0.029376","888","6.09676504","84.35334015","0","0"
"2013-01-02 01:00:00","158.730894","70.70455544","1.3508408","3.48197924","","","5.01310217","9.46841543","0.029376","888","5.95580721","85.15605164","0","0"
"2013-01-02 02:00:00","151.85302848","48.95234328","1.5550187","3.82571175","0.65018437","","4.3147303","7.72467537","0.029376","888","5.56651115","85.86341095","0","0"
"2013-01-02 03:00:00","149.95747168","31.57937592","","3.65249388","3.90381654","","4.8278963","11.9147652","0.029376","888","5.26461887","86.6729126","0","0"
"2013-01-02 04:00:00","104.74821256","32.96519352","0.83318004","2.47717155","","85.19999695","4.05110865","12.69243459","0.029376","888","5.40140486","87.16262054","0","0"
"2013-01-02 05:00:00","47.98705096","38.52788984","0.07854197","11.54566151","3.97073717","85.19999695","2.25420796","6.41072561","0.029397","888","6.18238401","87.51522064","0","0"
"2013-01-02 06:00:00","34.91518496","31.22722376","0.04399972","14.07001481","3.40534212","","1.07296348","3.02061814","0.029376","888","5.94122314","87.38204193","0","0"
