, Brindisi,,,
,Quartiere Bozzano,,,
Parm,SO2,NO2,NOX,PM10



06/01/2009 13.00,,"42,1","52,9",
06/01/2009 14.00,,"40,1","47,6","6,8"
06/01/2009 15.00,,"5,1","8,1",
06/01/2009 16.00,,"17,2","23,3","24,9"
06/01/2009 17.00,,"70,9","93,1",
06/01/2009 18.00,,"128,5","307,0","35,2"
06/01/2009 19.00,,"102,5","240,7",
06/01/2009 20.00,,"100,4","212,4","65,9"
06/01/2009 21.00,,"110,1","258,3",
06/01/2009 22.00,,"104,3","201,3","65,0"
06/01/2009 23.00,,"92,5","245,6",
07/01/2009 0.00,,"77,8","169,4","98,2"
07/01/2009 1.00,,"67,3","122,9",
07/01/2009 2.00,,"53,4","76,7","96,7"
07/01/2009 3.00,,"15,0","23,4",
07/01/2009 4.00,,"22,4","34,9","61,1"
07/01/2009 5.00,,"37,2","57,5",
07/01/2009 6.00,,"77,3","124,5","37,1"
07/01/2009 7.00,,"79,8","198,2",
07/01/2009 8.00,,"104,7","263,0","37,6"
07/01/2009 9.00,,"110,5","270,5",
07/01/2009 10.00,,"81,3","136,9","33,2"
07/01/2009 11.00,"0,1",,,
07/01/2009 12.00,"0,5",,,"32,2"
07/01/2009 13.00,"0,6","23,9","30,7",
07/01/2009 14.00,"1,0","29,0","38,1","28,3"
07/01/2009 15.00,"0,7","4,8","10,7",
07/01/2009 16.00,"0,1","4,7","10,7","3,4"
07/01/2009 17.00,"0,1","3,9","7,9",
07/01/2009 18.00,"0,3","18,9","24,3","1,0"
07/01/2009 19.00,"0,6","55,5","67,2",
07/01/2009 20.00,"0,2","56,7","65,0","6,3"
07/01/2009 21.00,"0,8","54,4","62,9",
07/01/2009 22.00,"0,5","12,4","16,8","26,4"
07/01/2009 23.00,"0,2","5,2","7,7",
08/01/2009 0.00,"0,6","8,2","10,0","3,4"
08/01/2009 1.00,"0,9","4,1","5,7",
08/01/2009 2.00,"1,2",,,"3,4"
08/01/2009 3.00,"1,2","13,5","15,3",
08/01/2009 4.00,"0,6","11,5","14,4","2,0"
08/01/2009 5.00,"0,8","7,8","9,4",
08/01/2009 6.00,"0,9","36,6","45,9","3,9"
08/01/2009 7.00,"2,6","51,3","159,7",
08/01/2009 8.00,"5,2","86,7","326,3","2,0"
08/01/2009 9.00,"9,1","119,5","529,6",
08/01/2009 10.00,"4,5","80,8","262,2","30,8"
08/01/2009 11.00,"1,9","64,7","141,9",
08/01/2009 12.00,"2,3","78,8","168,4","36,6"
08/01/2009 13.00,"4,5","111,6","277,9",
08/01/2009 14.00,"1,8","96,4","183,7","32,2"
08/01/2009 15.00,"2,1","74,9","105,0",
08/01/2009 16.00,"2,0","56,0","65,4","35,2"
08/01/2009 17.00,"1,3","49,8","57,7",
08/01/2009 18.00,"1,6","67,0","75,4","33,2"
08/01/2009 19.00,"1,3","78,0","90,0",
08/01/2009 20.00,"1,6","93,4","123,6","30,3"
08/01/2009 21.00,"1,5","97,3","143,8",
08/01/2009 22.00,"0,9","68,7","81,2","29,3"
08/01/2009 23.00,"0,8","34,7","41,3",
09/01/2009 0.00,"0,1","16,4","19,8","33,2"
09/01/2009 1.00,"0,6","28,5","32,8",
09/01/2009 2.00,"1,0","27,1","31,1","6,3"
09/01/2009 3.00,"0,7","7,5","8,3",
09/01/2009 4.00,"1,0","8,7","8,6","1,0"
09/01/2009 5.00,"0,8","6,5","8,3",
09/01/2009 6.00,"0,8","3,2","5,0","6,8"
09/01/2009 7.00,"0,3","9,9","11,7",
09/01/2009 8.00,"1,0","53,0","66,7","3,4"
09/01/2009 9.00,"1,0","62,7","73,2",
09/01/2009 10.00,"0,3","38,6","46,8","3,4"
09/01/2009 11.00,"0,3","1,3","6,5",
09/01/2009 12.00,"0,6","15,3","23,5","1,5"
09/01/2009 13.00,"1,1","21,5","27,2",
09/01/2009 14.00,"1,1","11,2","18,4","2,0"
09/01/2009 15.00,"1,0","4,4","8,6",
09/01/2009 16.00,"1,1","4,8","9,0","25,4"
09/01/2009 17.00,"1,5","48,1","56,6",
09/01/2009 18.00,"1,3","16,9","22,2","23,9"
09/01/2009 19.00,"1,0","7,9","13,3",
09/01/2009 20.00,"1,5","36,9","43,4","25,9"
09/01/2009 21.00,"1,4","9,1","12,9",
09/01/2009 22.00,"1,2","35,7","42,3","26,4"
09/01/2009 23.00,"1,2","42,0","47,2",
10/01/2009 0.00,"1,2","11,2","13,3","30,8"
10/01/2009 1.00,"1,2","10,6","11,2",
10/01/2009 2.00,"1,5",,,"1,0"
10/01/2009 3.00,"1,6","5,6","7,5",
10/01/2009 4.00,"1,4","4,4","5,9","2,0"
10/01/2009 5.00,"1,3","7,1","8,4",
10/01/2009 6.00,"1,3","7,8","9,7","2,9"
10/01/2009 7.00,"1,2","9,1","11,9",
10/01/2009 8.00,"1,3","14,0","19,7","1,5"
10/01/2009 9.00,"1,2","27,2","38,3",
10/01/2009 10.00,"1,2","5,6","11,4","2,4"
10/01/2009 11.00,"0,6","9,1","14,6",
10/01/2009 12.00,"1,3","30,3","37,7","1,5"
10/01/2009 13.00,"1,2","10,9","19,4",
10/01/2009 14.00,"1,1","10,9","17,3","6,3"
10/01/2009 15.00,"1,2","1,9","5,1",
10/01/2009 16.00,"1,2","7,5","12,2","2,9"
10/01/2009 17.00,"1,2","48,4","57,4",
10/01/2009 18.00,"1,1","46,8","55,2","17,1"
10/01/2009 19.00,"0,8","39,7","50,0",
10/01/2009 20.00,"1,0","33,1","40,7","25,4"
10/01/2009 21.00,"0,4","21,0","29,4",
10/01/2009 22.00,"0,2","11,6","17,9","4,4"
10/01/2009 23.00,"0,2","6,1","9,4",
11/01/2009 0.00,"0,3","8,8","11,4","5,9"
11/01/2009 1.00,"0,0","4,2","6,6",
11/01/2009 2.00,"0,2","8,7","10,6","7,3"
11/01/2009 3.00,"0,0","4,9","7,4",
11/01/2009 4.00,"0,2","6,2","8,3","27,4"
11/01/2009 5.00,"0,3","5,0","5,6",
11/01/2009 6.00,"0,1","3,6","5,4","15,6"
11/01/2009 7.00,"0,1","9,9","12,4",
11/01/2009 8.00,"0,2","4,5","8,5","5,9"
11/01/2009 9.00,"0,1","5,4","11,3",
11/01/2009 10.00,"0,0","7,5","12,8","33,7"
11/01/2009 11.00,"0,0","4,3","11,0",
11/01/2009 12.00,"0,1","15,4","22,4","30,3"
11/01/2009 13.00,"0,2","31,7","39,9",
11/01/2009 14.00,"0,0","11,8","16,3","32,2"
11/01/2009 15.00,"0,2","6,5","12,3",
11/01/2009 16.00,"0,3","7,2","12,3","29,3"
11/01/2009 17.00,"0,0","32,6","39,7",
11/01/2009 18.00,"0,1","29,5","37,2","34,2"
11/01/2009 19.00,"0,2","45,0","53,3",
11/01/2009 20.00,"0,0","47,8","53,6","34,7"
11/01/2009 21.00,"0,0","44,8","52,0",
11/01/2009 22.00,"0,0","40,5","45,4","37,6"
11/01/2009 23.00,"0,0","24,8","28,3",
12/01/2009 0.00,"0,0","6,5","8,8","33,2"
12/01/2009 1.00,"0,0","7,5","9,8",
12/01/2009 2.00,"0,0",,,"6,3"
12/01/2009 3.00,"0,0","5,4","6,4",
12/01/2009 4.00,"0,0","13,0","16,1","27,4"
12/01/2009 5.00,"0,4","49,7","85,8",
12/01/2009 6.00,"0,7","47,1","128,7","28,3"
12/01/2009 7.00,"2,4","61,0","246,7",
12/01/2009 8.00,"6,9","97,2","490,4","38,1"
12/01/2009 9.00,"7,7","121,1","531,8",
12/01/2009 10.00,"0,6","70,0","118,8","55,2"
12/01/2009 11.00,"0,4","64,5","102,7",
12/01/2009 12.00,"0,4","54,0","60,3","35,7"
12/01/2009 13.00,"0,0","39,0","44,9",
12/01/2009 14.00,"0,6","47,9","57,4","36,1"
12/01/2009 15.00,"0,7","37,9","46,6",
12/01/2009 16.00,"1,1","26,7","33,8","28,3"
12/01/2009 17.00,"0,8","54,8","67,8",
12/01/2009 18.00,"1,0","88,4","109,8","36,6"
12/01/2009 19.00,"7,7","141,2","537,7",
12/01/2009 20.00,"11,6","162,8","749,6","59,1"
12/01/2009 21.00,"6,6","115,9","404,6",
12/01/2009 22.00,"1,9","92,6","172,9","69,4"
12/01/2009 23.00,"2,3","67,9","200,0",
13/01/2009 0.00,"1,1","52,4","109,9","61,1"
13/01/2009 1.00,"0,3","35,2","60,9",
13/01/2009 2.00,"0,4","32,2","40,3","35,7"
13/01/2009 3.00,"0,5","32,1","48,0",
13/01/2009 4.00,"0,4","6,0","9,7","35,2"
13/01/2009 5.00,"1,0","23,0","25,8",
13/01/2009 6.00,"0,4","11,1","13,1","31,7"
13/01/2009 7.00,"0,5","5,7","9,1",
13/01/2009 8.00,"0,6","31,1","42,9","28,3"
13/01/2009 9.00,"1,2","72,6","103,8",
13/01/2009 10.00,"2,2","79,7","160,7","26,9"
13/01/2009 11.00,"0,3","10,7","16,7",
13/01/2009 12.00,"0,1","3,8","7,7","5,9"
13/01/2009 13.00,"0,4","9,5","13,9",
13/01/2009 14.00,"0,9","5,7","10,1","1,5"
13/01/2009 15.00,"0,7","6,1","8,6",
13/01/2009 16.00,"1,0","1,5","5,2","3,9"
13/01/2009 17.00,"0,9","6,6","11,3",
13/01/2009 18.00,"1,3","3,8","8,5","5,4"
13/01/2009 19.00,"1,3","3,1","7,3",
13/01/2009 20.00,"1,3","5,8","8,3","25,4"
13/01/2009 21.00,"1,3","4,6","7,4",
13/01/2009 22.00,"1,4","5,5","5,7","25,9"
13/01/2009 23.00,"1,5","5,5","6,7",
14/01/2009 0.00,"2,3","2,8","2,3","25,4"
14/01/2009 1.00,"2,5","1,7","1,7",
14/01/2009 2.00,"2,4",,,"37,6"
14/01/2009 3.00,"2,4","8,8","8,9",
14/01/2009 4.00,"2,6","6,9","7,6","62,0"
14/01/2009 5.00,"2,6","7,1","8,0",
14/01/2009 6.00,"2,2","8,7","9,2","34,7"
14/01/2009 7.00,"2,2","5,5","7,0",
14/01/2009 8.00,"2,4","41,1","47,4","64,0"
14/01/2009 9.00,"1,9","25,6","32,8",
14/01/2009 10.00,"1,7","10,8","18,4","129,9"
14/01/2009 11.00,"2,0","2,3","9,4",
14/01/2009 12.00,"2,5","2,7","8,5","130,9"
14/01/2009 13.00,"2,3","8,9","15,7",
14/01/2009 14.00,"2,6","11,1","18,8","99,1"
14/01/2009 15.00,"2,6","3,4","10,0",
14/01/2009 16.00,"2,3","3,8","10,2","62,5"
14/01/2009 17.00,"2,3","13,5","18,4",
14/01/2009 18.00,"1,9","12,1","18,7","57,1"
14/01/2009 19.00,"2,4","3,9","9,0",
14/01/2009 20.00,"1,6","6,2","12,2","37,1"
14/01/2009 21.00,"1,4","4,7","9,3",
14/01/2009 22.00,"1,4","6,2","9,5","33,7"
14/01/2009 23.00,"1,3","6,2","7,8",
15/01/2009 0.00,"1,2","6,9","8,2","6,8"
15/01/2009 1.00,"1,3","5,3","6,1",
15/01/2009 2.00,"1,3","3,2","4,3","5,4"
15/01/2009 3.00,"1,3","3,2","3,5",
15/01/2009 4.00,"1,3","3,6","4,9","6,3"
15/01/2009 5.00,"1,1","5,9","6,7",
15/01/2009 6.00,"1,3","6,9","10,7","4,4"
15/01/2009 7.00,"0,9","45,3","59,8",
15/01/2009 8.00,"1,9","70,7","134,5","6,3"
15/01/2009 9.00,"2,2","65,8","148,1",
