,,Lecce,,,
,,SURBO,,,
Parm,SO2,NO2,NOX,CO,PM10
Unit,ug/m3 293K,ug/m3 293K,,mg/m3 293K,ug/m3
,,,,,

14/01/2009 21.00,,,,,
14/01/2009 22.00,,,,,
14/01/2009 23.00,,,,,
15/01/2009 0.00,,,,,
15/01/2009 1.00,,,,,
15/01/2009 2.00,,,,,
15/01/2009 3.00,,,,,
15/01/2009 4.00,,,,,
15/01/2009 5.00,,,,,
15/01/2009 6.00,,,,,
15/01/2009 7.00,,,,,
15/01/2009 8.00,,,,,
15/01/2009 9.00,,,,,
15/01/2009 10.00,,,,,
15/01/2009 11.00,,,,,
15/01/2009 12.00,,,,,
15/01/2009 13.00,,,,,
15/01/2009 14.00,,,,,
15/01/2009 15.00,,,,,
15/01/2009 16.00,,,,,
15/01/2009 17.00,,,,,
15/01/2009 18.00,,,,,
15/01/2009 19.00,,,,,
15/01/2009 20.00,,,,,
15/01/2009 21.00,,,,,
15/01/2009 22.00,,,,,
15/01/2009 23.00,,,,,
16/01/2009 0.00,,,,,
16/01/2009 1.00,,,,,
16/01/2009 2.00,,,,,
16/01/2009 3.00,,,,,
16/01/2009 4.00,,,,,
16/01/2009 5.00,,,,,
16/01/2009 6.00,,,,,
16/01/2009 7.00,,,,,
16/01/2009 8.00,,,,,
16/01/2009 9.00,,,,,
16/01/2009 10.00,,,,,
16/01/2009 11.00,,,,,
16/01/2009 12.00,,,,,
16/01/2009 13.00,,,,,
16/01/2009 14.00,,,,,
16/01/2009 15.00,,,,,
16/01/2009 16.00,,,,,
16/01/2009 17.00,,,,,
16/01/2009 18.00,,,,,
16/01/2009 19.00,,,,,
16/01/2009 20.00,,,,,
16/01/2009 21.00,,,,,
16/01/2009 22.00,,,,,
16/01/2009 23.00,,,,,
17/01/2009 0.00,,,,,
17/01/2009 1.00,,,,,
17/01/2009 2.00,,,,,
17/01/2009 3.00,,,,,
17/01/2009 4.00,,,,,
17/01/2009 5.00,,,,,
17/01/2009 6.00,,,,,
17/01/2009 7.00,,,,,
17/01/2009 8.00,,,,,
17/01/2009 9.00,,,,,
17/01/2009 10.00,,,,,
17/01/2009 11.00,,,,,
17/01/2009 12.00,,,,,
17/01/2009 13.00,,,,,
17/01/2009 14.00,,,,,
17/01/2009 15.00,,,,,
17/01/2009 16.00,,,,,
17/01/2009 17.00,,,,,
17/01/2009 18.00,,,,,
17/01/2009 19.00,,,,,
17/01/2009 20.00,,,,,
17/01/2009 21.00,,,,,
17/01/2009 22.00,,,,,
17/01/2009 23.00,,,,,
18/01/2009 0.00,,,,,
18/01/2009 1.00,,,,,
18/01/2009 2.00,,,,,
18/01/2009 3.00,,,,,
18/01/2009 4.00,,,,,
18/01/2009 5.00,,,,,
18/01/2009 6.00,,,,,
18/01/2009 7.00,,,,,
18/01/2009 8.00,,,,,
18/01/2009 9.00,,,,,
18/01/2009 10.00,,,,,
18/01/2009 11.00,,,,,
18/01/2009 12.00,,,,,
18/01/2009 13.00,,,,,
18/01/2009 14.00,,,,,
18/01/2009 15.00,,,,,
18/01/2009 16.00,,,,,
18/01/2009 17.00,,,,,
18/01/2009 18.00,,,,,
18/01/2009 19.00,,,,,
18/01/2009 20.00,,,,,
18/01/2009 21.00,,,,,
18/01/2009 22.00,,,,,
18/01/2009 23.00,,,,,
19/01/2009 0.00,,,,,
19/01/2009 1.00,,,,,
19/01/2009 2.00,,,,,
19/01/2009 3.00,,,,,
19/01/2009 4.00,,,,,
19/01/2009 5.00,,,,,
19/01/2009 6.00,,,,,
19/01/2009 7.00,,,,,
19/01/2009 8.00,,,,,
19/01/2009 9.00,,,,,
19/01/2009 10.00,,,,,
19/01/2009 11.00,,,,,
19/01/2009 12.00,,,,,
19/01/2009 13.00,,,,,
19/01/2009 14.00,,,,,
19/01/2009 15.00,,,,,
19/01/2009 16.00,,,,,
19/01/2009 17.00,,,,,
19/01/2009 18.00,,,,,
19/01/2009 19.00,,,,,
19/01/2009 20.00,,,,,
19/01/2009 21.00,,,,,
19/01/2009 22.00,,,,,
19/01/2009 23.00,,,,,
20/01/2009 0.00,,,,,
20/01/2009 1.00,,,,,
20/01/2009 2.00,,,,,
20/01/2009 3.00,,,,,
20/01/2009 4.00,,,,,
20/01/2009 5.00,,,,,
20/01/2009 6.00,,,,,
20/01/2009 7.00,,,,,
20/01/2009 8.00,,,,,
20/01/2009 9.00,,,,,
20/01/2009 10.00,,,,,
20/01/2009 11.00,,,,,
20/01/2009 12.00,,,,,
20/01/2009 13.00,,,,,
20/01/2009 14.00,,,,,
20/01/2009 15.00,,,,,
20/01/2009 16.00,,,,,
20/01/2009 17.00,,,,,
20/01/2009 18.00,,,,,
20/01/2009 19.00,,,,,
20/01/2009 20.00,,,,,
20/01/2009 21.00,,,,,
20/01/2009 22.00,,,,,
20/01/2009 23.00,,,,,
21/01/2009 0.00,,,,,
21/01/2009 1.00,,,,,
21/01/2009 2.00,,,,,
21/01/2009 3.00,,,,,
21/01/2009 4.00,,,,,
21/01/2009 5.00,,,,,
21/01/2009 6.00,,,,,
21/01/2009 7.00,,,,,
21/01/2009 8.00,,,,,
21/01/2009 9.00,,,,,
21/01/2009 10.00,,,,,
21/01/2009 11.00,,,,,
21/01/2009 12.00,,,,,
21/01/2009 13.00,,,,,
21/01/2009 14.00,,,,,
21/01/2009 15.00,,,,,
21/01/2009 16.00,,,,,
21/01/2009 17.00,,,,,
21/01/2009 18.00,,,,,
21/01/2009 19.00,,,,,
21/01/2009 20.00,,,,,
21/01/2009 21.00,,,,,
21/01/2009 22.00,,,,,
21/01/2009 23.00,,,,,
22/01/2009 0.00,,,,,
22/01/2009 1.00,,,,,
22/01/2009 2.00,,,,,
22/01/2009 3.00,,,,,
22/01/2009 4.00,,,,,
22/01/2009 5.00,,,,,
22/01/2009 6.00,,,,,
22/01/2009 7.00,,,,,
22/01/2009 8.00,,,,,
22/01/2009 9.00,,,,,
22/01/2009 10.00,,,,,
22/01/2009 11.00,,,,,
22/01/2009 12.00,,,,,
22/01/2009 13.00,,,,,
22/01/2009 14.00,,,,,
22/01/2009 15.00,,,,,
22/01/2009 16.00,,,,,
22/01/2009 17.00,,,,,
22/01/2009 18.00,,,,,
22/01/2009 19.00,,,,,
22/01/2009 20.00,,,,,
22/01/2009 21.00,,,,,
22/01/2009 22.00,,,,,
22/01/2009 23.00,,,,,
23/01/2009 0.00,,,,,
23/01/2009 1.00,,,,,
23/01/2009 2.00,,,,,
23/01/2009 3.00,,,,,
23/01/2009 4.00,,,,,
23/01/2009 5.00,,,,,
23/01/2009 6.00,,,,,
23/01/2009 7.00,,,,,
23/01/2009 8.00,,,,,
23/01/2009 9.00,,,,,
23/01/2009 10.00,,,,,
23/01/2009 11.00,,,,,
23/01/2009 12.00,,,,,
23/01/2009 13.00,,,,,
23/01/2009 14.00,,,,,
23/01/2009 15.00,,,,,
23/01/2009 16.00,,,,,
23/01/2009 17.00,,,,,
23/01/2009 18.00,,,,,
23/01/2009 19.00,,,,,
23/01/2009 20.00,,,,,
23/01/2009 21.00,,,,,
23/01/2009 22.00,,,,,
23/01/2009 23.00,,,,,
24/01/2009 0.00,,,,,
24/01/2009 1.00,,,,,
24/01/2009 2.00,,,,,
24/01/2009 3.00,,,,,
24/01/2009 4.00,,,,,
24/01/2009 5.00,,,,,
24/01/2009 6.00,,,,,
24/01/2009 7.00,,,,,
24/01/2009 8.00,,,,,
24/01/2009 9.00,,,,,
24/01/2009 10.00,,,,,
24/01/2009 11.00,,,,,
24/01/2009 12.00,,,,,
24/01/2009 13.00,,,,,
24/01/2009 14.00,,,,,
24/01/2009 15.00,,,,,
24/01/2009 16.00,,,,,
24/01/2009 17.00,,,,,
24/01/2009 18.00,,,,,
24/01/2009 19.00,,,,,
24/01/2009 20.00,,,,,
24/01/2009 21.00,,,,,
24/01/2009 22.00,,,,,
24/01/2009 23.00,,,,,
25/01/2009 0.00,,,,,
25/01/2009 1.00,,,,,
25/01/2009 2.00,,,,,
25/01/2009 3.00,,,,,
25/01/2009 4.00,,,,,
25/01/2009 5.00,,,,,
25/01/2009 6.00,,,,,
25/01/2009 7.00,,,,,
25/01/2009 8.00,,,,,
25/01/2009 9.00,,,,,
25/01/2009 10.00,,,,,
25/01/2009 11.00,,,,,
25/01/2009 12.00,,,,,
25/01/2009 13.00,,,,,
25/01/2009 14.00,,,,,
25/01/2009 15.00,,,,,
25/01/2009 16.00,,,,,
25/01/2009 17.00,,,,,
25/01/2009 18.00,,,,,
25/01/2009 19.00,,,,,
25/01/2009 20.00,,,,,
25/01/2009 21.00,,,,,
25/01/2009 22.00,,,,,
25/01/2009 23.00,,,,,
26/01/2009 0.00,,,,,
26/01/2009 1.00,,,,,
26/01/2009 2.00,,,,,
26/01/2009 3.00,,,,,
26/01/2009 4.00,,,,,
26/01/2009 5.00,,,,,
26/01/2009 6.00,,,,,
26/01/2009 7.00,,,,,
26/01/2009 8.00,,,,,
26/01/2009 9.00,,,,,
26/01/2009 10.00,,,,,
26/01/2009 11.00,,,,,
26/01/2009 12.00,,,,,
26/01/2009 13.00,,,,,
26/01/2009 14.00,,,,,
26/01/2009 15.00,,,,,
26/01/2009 16.00,,,,,
26/01/2009 17.00,"0,5","6,9","12,5","0,2",
26/01/2009 18.00,"0,7","7,7","13,5","0,3",
26/01/2009 19.00,"0,6","9,5","16,1","0,3",
26/01/2009 20.00,"0,8","10,3","17,0","0,4",
26/01/2009 21.00,"0,7","10,2","16,8","0,4",
26/01/2009 22.00,"0,8","9,3","15,8","0,4",
26/01/2009 23.00,"0,8","7,8","14,4","0,4",
27/01/2009 0.00,"0,8","6,7","13,2","0,4",
27/01/2009 1.00,"0,7","5,1","11,7","0,3",
27/01/2009 2.00,"0,8","4,7","11,6","0,3",
27/01/2009 3.00,"0,8","4,9","12,2","0,3",
27/01/2009 4.00,"0,6","5,3","12,3","0,3",
27/01/2009 5.00,"0,7","4,2","10,9","0,2",
27/01/2009 6.00,"0,8","3,9","10,5","0,2",
27/01/2009 7.00,"0,8","5,1","12,7","0,2",
27/01/2009 8.00,"0,9","7,9","16,0","0,3",
27/01/2009 9.00,"0,7","11,8","19,9","0,3",
27/01/2009 10.00,"1,0","18,4","26,0","0,3",
27/01/2009 11.00,"1,0","15,8","23,3","0,4",
27/01/2009 12.00,"0,9","14,0","20,6","0,4",
27/01/2009 13.00,"0,9","8,6","14,9","0,3",
27/01/2009 14.00,"1,0","6,2","11,9","0,3",
27/01/2009 15.00,"1,0","5,7","11,7","0,2",
27/01/2009 16.00,"0,9","5,2","11,3","0,2",
27/01/2009 17.00,"0,9","5,2","11,6","0,2",
27/01/2009 18.00,"0,7","6,1","12,7","0,2",
27/01/2009 19.00,"1,0","14,5","21,9","0,3",
27/01/2009 20.00,"0,9","28,6","36,2","0,4",
27/01/2009 21.00,"1,0","46,0","54,2","0,6",
27/01/2009 22.00,"1,0","93,1","101,4","1,0",
27/01/2009 23.00,"1,1","137,0","147,1","1,3",
28/01/2009 0.00,"1,2","142,7","152,8","1,5",
28/01/2009 1.00,,"117,4","126,4","1,4",
28/01/2009 2.00,"0,5",,,"1,1",
28/01/2009 3.00,"0,5","47,1","55,8",,
28/01/2009 4.00,"0,4","39,7","47,7","1,1",
28/01/2009 5.00,"0,4","28,7","36,3","1,1",
28/01/2009 6.00,"0,5","20,9","29,2","1,0",
28/01/2009 7.00,"0,4","15,4","23,5","0,8",
28/01/2009 8.00,"0,4","15,1","22,6","0,7",
28/01/2009 9.00,"0,5","24,6","32,8","0,7",
28/01/2009 10.00,"0,5","52,7","60,8","1,1",
28/01/2009 11.00,"0,5","44,1","51,9","1,0",
28/01/2009 12.00,"0,5","23,7","30,6","0,8",
28/01/2009 13.00,"0,5","18,2","25,1","0,7",
28/01/2009 14.00,"0,4","11,8","17,9","0,6",
28/01/2009 15.00,"0,3","7,5","13,1","0,5",
28/01/2009 16.00,"0,3","6,3","11,7","0,4",
28/01/2009 17.00,"0,2","6,1","11,3","0,4",
28/01/2009 18.00,"0,2","8,7","14,6","0,4",
28/01/2009 19.00,"0,4","10,0","17,0","0,4",
28/01/2009 20.00,"0,3","10,8","18,1","0,5",
28/01/2009 21.00,"0,5","12,5","19,6","0,6",
28/01/2009 22.00,"0,5","19,0","25,8","0,8",
28/01/2009 23.00,"0,4","20,3","27,7","0,9",
29/01/2009 0.00,"0,5","15,7","23,1","0,8",
29/01/2009 1.00,"0,5","12,0","19,4","0,7",
29/01/2009 2.00,"0,5","10,4","17,8","0,6",
29/01/2009 3.00,"0,5","8,0","15,4","0,6",
29/01/2009 4.00,"0,6","6,9","14,5","0,5",
29/01/2009 5.00,"0,5","6,0","14,3","0,5",
29/01/2009 6.00,"0,5","5,9","14,3","0,5",
29/01/2009 7.00,"0,5","9,4","18,0","0,4",
29/01/2009 8.00,"0,5","9,1","17,2","0,4",
29/01/2009 9.00,"0,5","12,0","19,9","0,4",
29/01/2009 10.00,"0,5","10,8","17,7","0,5",
29/01/2009 11.00,"0,6","10,4","16,5","0,5",
29/01/2009 12.00,"0,7","9,9","15,6","0,5",
29/01/2009 13.00,"0,7","10,1","15,9","0,5",
29/01/2009 14.00,"0,5","11,8","17,6","0,6",
29/01/2009 15.00,"0,5","10,5","16,2","0,6",
29/01/2009 16.00,"0,5","8,9","14,7","0,6",
29/01/2009 17.00,"0,4","7,5","13,3","0,6",
29/01/2009 18.00,"0,4","6,7","12,6","0,6",
29/01/2009 19.00,"0,5","7,3","14,0","0,6",
29/01/2009 20.00,"0,5","8,9","15,3","0,6",
29/01/2009 21.00,"0,5","11,5","17,6","0,7",
29/01/2009 22.00,"0,5","12,2","18,7","0,7",
29/01/2009 23.00,"0,5","12,6","19,5","0,7",
30/01/2009 0.00,"0,5","10,9","18,0","0,7",
30/01/2009 1.00,,"9,2","16,6","0,7",
30/01/2009 2.00,"0,8",,,"0,7",
30/01/2009 3.00,"0,9","6,5","13,5",,
30/01/2009 4.00,"0,8","5,8","12,7","0,4",
30/01/2009 5.00,"0,9","5,7","12,2","0,4",
30/01/2009 6.00,"1,0","5,9","12,5","0,4",
30/01/2009 7.00,"0,9","6,2","13,3","0,3",
30/01/2009 8.00,"0,9","7,0","14,1","0,4",
30/01/2009 9.00,"1,0","8,7","15,5","0,3",
30/01/2009 10.00,"1,1","13,6","20,4","0,4",
30/01/2009 11.00,"0,9","14,1","21,0","0,4",
30/01/2009 12.00,"0,9","10,4","16,2","0,4",
30/01/2009 13.00,"0,9","7,9","12,8","0,4",
