,Provincia di TARANTO,,,,
,STATTE sc.elementare,,,,
Parm,SO2,NOX,NO2,PM10,O3
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,ug/m3 293K
,,,,,
,,,,,
29/04/2009 19.00,"1,163108","5,027074","4,523084","12,5253",
29/04/2009 20.00,"1,043908","5,75338","4,655468","12,5253",
29/04/2009 21.00,"1,27689","10,972406","9,362849","12,5253",
29/04/2009 22.00,"1,329267","8,923185","7,018893","12,5253",
29/04/2009 23.00,"1,327461","5,359099","2,931893","12,5253",
30/04/2009 0.00,"1,141435","6,090594","3,314766","12,5253",
30/04/2009 1.00,,"3,330631","0,855299","8,845612",
30/04/2009 2.00,"1,271473",,,"8,845612",
30/04/2009 3.00,"1,313012","5,134722","1,862447","8,845612",
30/04/2009 4.00,"1,479171","3,079018","0,898128","8,845612",
30/04/2009 5.00,"1,345521","2,652313","0,735894","8,845612",
30/04/2009 6.00,"1,302175","2,368276","0,533425","8,845612",
30/04/2009 7.00,"1,508068","5,931064","3,813147","8,845612",
30/04/2009 8.00,"1,683256","41,133523","27,034666","8,845612",
30/04/2009 9.00,"1,61282","23,850057","16,916461","8,845612",
30/04/2009 10.00,"1,52974","10,642974","5,926085","8,845612",
30/04/2009 11.00,"1,542382","6,133394","3,30568","8,845612",
30/04/2009 12.00,"1,786202","8,375862","5,554893","8,845612",
30/04/2009 13.00,"2,017378","13,231735","9,639296","8,845612",
30/04/2009 14.00,"3,045031","10,971109","7,875488","8,845612",
30/04/2009 15.00,"4,796917","10,080087","7,523766","8,845612",
30/04/2009 16.00,"4,302055","4,51866","3,204445","8,845612",
30/04/2009 17.00,"2,817466","1,564152","1,605468","8,845612",
30/04/2009 18.00,"2,026409","8,401802","5,473127","8,845612",
30/04/2009 19.00,"1,845802","9,454945","5,653531","8,845612",
30/04/2009 20.00,"1,811486","6,562691","2,921509","8,845612",
30/04/2009 21.00,"1,712153","5,141207","1,849468","8,845612",
30/04/2009 22.00,"1,677837","3,084205","0,972107","8,845612",
30/04/2009 23.00,"1,291339","2,015498","0,607404","8,845612",
01/05/2009 0.00,"1,564055","1,948056","1,035702","8,845612",
01/05/2009 1.00,"1,685062","0,81061","0,189489","5,880206",
01/05/2009 2.00,"1,408733","0,937712","0,199873","5,880206",
01/05/2009 3.00,"1,536965","1,758698","0,347831","5,880206",
01/05/2009 4.00,"1,352745","1,016828","0,150553","5,880206",
01/05/2009 5.00,"1,551413","0,583638","0,195978","5,880206",
01/05/2009 6.00,"1,327461","0,216595","0,211553","5,880206",
01/05/2009 7.00,"1,499037","0,512305","0,403638","5,880206",
01/05/2009 8.00,"1,578504","0,178982","0,151851","5,880206",
01/05/2009 9.00,"1,659777","0,85341","0,166128","5,880206",
01/05/2009 10.00,"1,847608","1,057034","0,10902","5,880206",
01/05/2009 11.00,"1,771753","1,138743","0,07917","5,880206",
01/05/2009 12.00,"2,156446","3,116631","1,173276","5,880206",
01/05/2009 13.00,"1,880118","3,693783","1,460106","5,880206",
01/05/2009 14.00,"1,695898","2,841672","0,737191","5,880206",
01/05/2009 15.00,"1,654359","0,343699","0,050616","5,880206",
01/05/2009 16.00,"1,455691","0,247723","0,058404","5,880206",
01/05/2009 17.00,"1,854832","0,271068","0,055809","5,880206",
01/05/2009 18.00,"1,905402","0,730197","0,070084","5,880206",
01/05/2009 19.00,"1,748274","0,640705","0,062297","5,880206",
01/05/2009 20.00,"1,777171","1,76648","0,194682","5,880206",
01/05/2009 21.00,"1,816905","2,741804","0,81117","5,880206",
01/05/2009 22.00,"1,515291","2,608217","0,685276","5,880206",
01/05/2009 23.00,"1,650747","2,195777","0,442574","5,880206",
02/05/2009 0.00,"1,806069","2,557634","0,624276","5,880206",
02/05/2009 1.00,,"1,648456","0,180405","19,743311",
02/05/2009 2.00,"1,679644",,,"19,743311",
02/05/2009 3.00,"1,898178","7,059433","1,649595","19,743311",
02/05/2009 4.00,"1,856638","7,941375","1,563936","19,743311",
02/05/2009 5.00,"1,907208","9,723419","1,984448","19,743311",
02/05/2009 6.00,"1,903596","10,942575","2,053234","19,743311",
02/05/2009 7.00,"1,957778","10,582015","1,478276","19,743311",
02/05/2009 8.00,"1,780783","10,256474","3,059083","19,743311",
02/05/2009 9.00,"2,026409","9,963359","3,539297","19,743311",
02/05/2009 10.00,"1,847608","7,492623","2,748894","19,743311",
02/05/2009 11.00,"2,049887","6,488764","3,142148","19,743311",
02/05/2009 12.00,"2,033633","5,02448","2,54383","19,743311",
02/05/2009 13.00,"1,948748","3,273564","1,563936","19,743311",
02/05/2009 14.00,"1,914432","1,155605","0,362106","19,743311",
02/05/2009 15.00,"2,00293","0,237346","0,086958","19,743311",
02/05/2009 16.00,"1,905402","0,19325","0,09734","19,743311",
02/05/2009 17.00,"1,876505","0,875457","0,687873","19,743311",
02/05/2009 18.00,"1,815099","1,190623","1,049979","19,743311",
02/05/2009 19.00,"1,816905","0,961057","0,825447","19,743311",
02/05/2009 20.00,"1,69048","1,832625","1,112277","19,743311",
02/05/2009 21.00,"1,737438","3,090691","1,706701","19,743311",
02/05/2009 22.00,"1,526127","3,269673","1,343297","19,743311",
02/05/2009 23.00,"1,587534","4,34746","1,475682","19,743311",
03/05/2009 0.00,"1,788008","5,410977","2,181724","19,743311",
03/05/2009 1.00,"1,764529","7,097045","2,778744","18,04015",
03/05/2009 2.00,"1,643522","5,04134","1,033105","18,04015",
03/05/2009 3.00,"1,876505","4,115301","0,475021","18,04015",
03/05/2009 4.00,"1,701317","3,623747","0,394553","18,04015",
03/05/2009 5.00,"1,462916","2,158166","0,163531","18,04015",
03/05/2009 6.00,"1,726601","1,285302","0,114213","18,04015",
03/05/2009 7.00,"1,477364","0,897506","0,134978","18,04015",
03/05/2009 8.00,"1,715765","0,862488","0,096042","18,04015",
03/05/2009 9.00,"1,869281","2,274894","0,133681","18,04015",
03/05/2009 10.00,"2,118519","2,474627","0,150553","18,04015",
03/05/2009 11.00,"2,349695","2,386434","0,454255","18,04015",
03/05/2009 12.00,"2,378592","1,176356","0,147958","18,04015",
03/05/2009 13.00,"2,235913","0,308681","0,084361","18,04015",
03/05/2009 14.00,"1,995706","1,123179","0,534723","18,04015",
03/05/2009 15.00,"2,057112","0,778184","0,173916","18,04015",
03/05/2009 16.00,"2,230494","1,867643","0,420512","18,04015",
03/05/2009 17.00,"1,90179","1,062223","0,249191","18,04015",
03/05/2009 18.00,"1,836771","1,121883","0,373788","18,04015",
03/05/2009 19.00,"2,06253","2,6147","1,583404","18,04015",
03/05/2009 20.00,"1,856638","4,037482","1,876724","18,04015",
03/05/2009 21.00,"2,008348","5,558834","2,275169","18,04015",
03/05/2009 22.00,"2,107681","7,344768","3,293999","18,04015",
03/05/2009 23.00,"1,946942","6,765019","2,693084","18,04015",
04/05/2009 0.00,"1,764529","5,420057","1,631425","18,04015",
04/05/2009 1.00,,"4,748224","1,648299","19,25288",
04/05/2009 2.00,"1,556831",,,"19,25288",
04/05/2009 3.00,"1,85122",,,"19,25288",
04/05/2009 4.00,"1,634492",,,"19,25288",
04/05/2009 5.00,"1,782589",,,"19,25288",
04/05/2009 6.00,"1,804263",,,"19,25288",
04/05/2009 7.00,"1,661583",,,"19,25288",
04/05/2009 8.00,"1,616431",,,"19,25288",
04/05/2009 9.00,"1,706734",,,"19,25288",
04/05/2009 10.00,"2,156446",,,"19,25288",
04/05/2009 11.00,"2,080591",,,"19,25288",
04/05/2009 12.00,"2,1131",,,"19,25288",
04/05/2009 13.00,"2,28287",,,"19,25288",
04/05/2009 14.00,"2,286482",,,"19,25288",
04/05/2009 15.00,"2,382205",,,"19,25288",
04/05/2009 16.00,"2,331634",,,"19,25288",
04/05/2009 17.00,"2,36595",,,"19,25288",
04/05/2009 18.00,"2,537526",,,"19,25288",
04/05/2009 19.00,"2,197985",,,"19,25288",
04/05/2009 20.00,"2,313573",,,"19,25288",
04/05/2009 21.00,"2,369561",,,"19,25288",
04/05/2009 22.00,"2,131161",,,"19,25288",
04/05/2009 23.00,"2,290095",,,"19,25288",
05/05/2009 0.00,"2,118519",,,"19,25288",
05/05/2009 1.00,"2,212434",,,"22,40048",
05/05/2009 2.00,"2,066142",,,"22,40048",
05/05/2009 3.00,"2,089621",,,"22,40048",
05/05/2009 4.00,"1,856638",,,"22,40048",
05/05/2009 5.00,"2,082397",,,"22,40048",
05/05/2009 6.00,"2,279259",,,"22,40048",
05/05/2009 7.00,"2,134772",,,"22,40048",
05/05/2009 8.00,"2,290095",,,"22,40048",
05/05/2009 9.00,"2,551974",,,"22,40048",
05/05/2009 10.00,"2,667562",,,"22,40048",
05/05/2009 11.00,"2,718133",,,"22,40048",
05/05/2009 12.00,"2,721745",,,"22,40048",
05/05/2009 13.00,"2,703684",,,"22,40048",
05/05/2009 14.00,"2,709103",,,"22,40048",
05/05/2009 15.00,"3,095601",,,"22,40048",
05/05/2009 16.00,"2,990849",,,"22,40048",
05/05/2009 17.00,"2,909576",,,"22,40048",
05/05/2009 18.00,"2,855394",,,"22,40048",
05/05/2009 19.00,"2,561005",,,"22,40048",
05/05/2009 20.00,"2,658533",,,"22,40048",
05/05/2009 21.00,"2,696459",,,"22,40048",
05/05/2009 22.00,"2,65492",,,"22,40048",
05/05/2009 23.00,"2,642278",,,"22,40048",
06/05/2009 0.00,"2,700072",,,"22,40048",
06/05/2009 1.00,,,,"21,825121",
06/05/2009 2.00,"2,503211",,,"21,825121",
06/05/2009 3.00,"2,528496",,,"21,825121",
06/05/2009 4.00,"2,458059",,,"21,825121",
06/05/2009 5.00,"2,48515",,,"21,825121",
06/05/2009 6.00,"2,217852",,,"21,825121",
06/05/2009 7.00,"2,644084",,,"21,825121",
06/05/2009 8.00,"2,869843",,,"21,825121",
06/05/2009 9.00,"2,895127",,,"21,825121",
06/05/2009 10.00,"3,057673",,,"21,825121",
06/05/2009 11.00,"3,095601",,,"21,825121",
06/05/2009 12.00,"2,689236",,,"21,825121",
06/05/2009 13.00,"3,151589",,,"21,825121",
06/05/2009 14.00,"2,914994",,,"21,825121",
06/05/2009 15.00,,,,"21,825121",
06/05/2009 16.00,,,,"21,825121",
06/05/2009 17.00,,,,"21,825121",
06/05/2009 18.00,"2,943891","6,936219","3,550978","21,825121",
06/05/2009 19.00,"3,144366","8,091825","5,123999","21,825121",
06/05/2009 20.00,"2,732581","9,571672","5,950744","21,825121",
06/05/2009 21.00,"2,792181","17,68814","12,411547","21,825121",
06/05/2009 22.00,"2,871649","11,491194","6,092211","21,825121",
06/05/2009 23.00,"2,638665","9,914073","3,641828","21,825121",
07/05/2009 0.00,"2,822885","11,39522","3,534106","21,825121",
07/05/2009 1.00,"2,920412","12,609186","3,772915","18,71686",
07/05/2009 2.00,"2,656726","14,540383","4,411466","18,71686",
07/05/2009 3.00,"2,752448","16,83084","3,746956","18,71686",
07/05/2009 4.00,"2,824691","16,922925","2,503596","18,71686",
07/05/2009 5.00,"2,703684","16,21348","1,641808","18,71686",
07/05/2009 6.00,"2,853588","17,716673","1,987042","18,71686",
07/05/2009 7.00,"2,904158","20,401402","4,40368","18,71686",
07/05/2009 8.00,"3,203966","31,602071","14,59067","18,71686",
07/05/2009 9.00,"2,719939","24,83057","10,822951","18,71686",
07/05/2009 10.00,"3,138947","22,698346","10,617886","18,71686",
07/05/2009 11.00,"3,357481","15,731005","7,095466","18,71686",
07/05/2009 12.00,"3,034195","14,737524","7,624999","18,71686",
07/05/2009 13.00,"3,492936","9,69748","3,902702","18,71686",
07/05/2009 14.00,"3,630198","7,945266","2,943574","18,71686",
07/05/2009 15.00,,,,"18,71686",
07/05/2009 16.00,,,,"18,71686",
07/05/2009 17.00,,"3,867182","1,390221","18,71686",
07/05/2009 18.00,"3,554343","5,972568","1,984448","18,71686",
07/05/2009 19.00,"3,265371","9,729904","4,316722","18,71686",
07/05/2009 20.00,"2,928869",,,"18,71686",
07/05/2009 21.00,,,,"18,71686",
07/05/2009 22.00,,,,"18,71686",
07/05/2009 23.00,,,,"18,71686",
08/05/2009 0.00,,,,"18,71686",
08/05/2009 1.00,,,,"29,17758",
08/05/2009 2.00,,,,"29,17758",
08/05/2009 3.00,,,,"29,17758",
08/05/2009 4.00,,,,"29,17758",
08/05/2009 5.00,,,,"29,17758","62,414671"
08/05/2009 6.00,,,,"29,17758","57,95882"
08/05/2009 7.00,,,,"29,17758","53,792223"
08/05/2009 8.00,,,,"29,17758","47,383187"
08/05/2009 9.00,,,,"29,17758","30,741114"
08/05/2009 10.00,,,,"29,17758","36,352571"
08/05/2009 11.00,,,,"29,17758","45,293781"
08/05/2009 12.00,,,,"29,17758","50,802337"
08/05/2009 13.00,,,,"29,17758","66,794433"
08/05/2009 14.00,"17,276847",,,"29,17758","72,480363"
08/05/2009 15.00,"20,07805",,,"29,17758","89,156289"
08/05/2009 16.00,"8,483103",,,"29,17758","95,238967"
08/05/2009 17.00,"6,749277",,,"29,17758","87,601766"
08/05/2009 18.00,"15,745295",,,"29,17758","85,033024"
08/05/2009 19.00,"9,406003",,,"29,17758","84,431794"
08/05/2009 20.00,"5,470581",,,"29,17758","81,177849"
08/05/2009 21.00,"4,361654",,,"29,17758","80,05799"
08/05/2009 22.00,"3,597688",,,"29,17758","77,213001"
08/05/2009 23.00,"3,241893",,,"29,17758","57,696138"
09/05/2009 0.00,"3,26176",,,"29,17758","64,944714"
09/05/2009 1.00,"3,196741",,,"24,63328","63,218218"
09/05/2009 2.00,"2,817466",,,"24,63328","62,899996"
09/05/2009 3.00,"2,808436",,,"24,63328","67,703037"
09/05/2009 4.00,"2,929443",,,"24,63328","72,745781"
09/05/2009 5.00,"2,515853",,,"24,63328","70,273157"
09/05/2009 6.00,"2,752448",,,"24,63328","67,617733"
09/05/2009 7.00,"2,969176",,,"24,63328","58,392156"
09/05/2009 8.00,"2,667562",,,"24,63328","39,714845"
09/05/2009 9.00,"3,162426",,,"24,63328","45,121833"
09/05/2009 10.00,"3,500161",,,"24,63328","44,994532"
09/05/2009 11.00,"4,141315",,,"24,63328","59,024528"
09/05/2009 12.00,"12,243337",,,"24,63328","52,73196"
09/05/2009 13.00,"21,333262",,,"24,63328","65,078778"
09/05/2009 14.00,"18,156398",,,"24,63328","86,469724"
09/05/2009 15.00,"17,892711",,,"24,63328","97,715662"
09/05/2009 16.00,"36,506048",,,"24,63328","102,189603"
09/05/2009 17.00,"24,362052",,,"24,63328","91,391927"
09/05/2009 18.00,"14,757382",,,"24,63328","77,693722"
09/05/2009 19.00,"8,156204",,,"24,63328","69,65704"
09/05/2009 20.00,"5,132847",,,"24,63328","61,165383"
09/05/2009 21.00,"3,655482",,,"24,63328","51,712295"
09/05/2009 22.00,"3,216608",,,"24,63328","48,301285"
09/05/2009 23.00,"2,799406",,,"24,63328","26,267107"
10/05/2009 0.00,"2,703684",,,"24,63328","23,591373"
10/05/2009 1.00,,,,"25,463711","28,689636"
10/05/2009 2.00,"2,427356",,,"25,463711","31,980129"
10/05/2009 3.00,"2,859007",,,"25,463711","29,519695"
10/05/2009 4.00,"2,703684",,,"25,463711","37,139299"
10/05/2009 5.00,"2,804824",,,"25,463711","44,284991"
10/05/2009 6.00,"2,615187",,,"25,463711","43,109596"
10/05/2009 7.00,"2,651309",,,"25,463711","42,753467"
10/05/2009 8.00,"3,117274",,,"25,463711","51,888333"
10/05/2009 9.00,"4,697584",,,"25,463711","46,394682"
10/05/2009 10.00,"5,727043",,,"25,463711","50,860552"
10/05/2009 11.00,"14,220975",,,"25,463711","32,066792"
10/05/2009 12.00,"29,646596",,,"25,463711","45,789399"
10/05/2009 13.00,"22,884685",,,"25,463711","73,310444"
10/05/2009 14.00,"35,747507",,,"25,463711","85,297064"
10/05/2009 15.00,"39,896035",,,"25,463711","88,464328"
10/05/2009 16.00,"52,937656",,,"25,463711","82,389792"
10/05/2009 17.00,"48,438743",,,"25,463711","82,758109"
10/05/2009 18.00,"28,225227",,,"25,463711","83,148092"
10/05/2009 19.00,"15,329902",,,"25,463711","77,168313"
10/05/2009 20.00,"7,211631",,,"25,463711","71,253541"
10/05/2009 21.00,"4,535038",,,"25,463711",
10/05/2009 22.00,"3,888465",,,"25,463711","53,36972"
10/05/2009 23.00,"3,496549",,,"25,463711","40,911884"
11/05/2009 0.00,"3,32136",,,"25,463711","38,477167"
11/05/2009 1.00,"3,113662",,,"31,476641","28,29287"
11/05/2009 2.00,"4,233424",,,"31,476641","18,793766"
11/05/2009 3.00,"6,212875",,,"31,476641","21,603555"
11/05/2009 4.00,"4,735511",,,"31,476641","43,804274"
11/05/2009 5.00,"3,995023",,,"31,476641","55,005502"
11/05/2009 6.00,"3,397214",,,"31,476641","59,540435"
11/05/2009 7.00,"3,05045",,,"31,476641","56,107758"
11/05/2009 8.00,"3,689798",,,"31,476641","42,077762"
11/05/2009 9.00,"5,979892",,,"31,476641","40,512406"
11/05/2009 10.00,"8,185102",,,"31,476641","48,700743"
11/05/2009 11.00,,,,"31,476641",
11/05/2009 12.00,"22,4422",,,"31,476641","57,204592"
11/05/2009 13.00,"31,351537",,,"31,476641",
11/05/2009 14.00,"31,365988",,,"31,476641",
11/05/2009 15.00,"9,731097","6,958269","3,976681","31,476641","86,976175"
11/05/2009 16.00,"6,447664","8,47962","5,251189","31,476641","87,878014"
11/05/2009 17.00,"8,147175","10,659833","7,305723","31,476641","80,843383"
11/05/2009 18.00,"23,260355","18,136892","14,476461","31,476641","74,805377"
11/05/2009 19.00,"9,151349","12,763527","9,679531","31,476641","69,937336"
11/05/2009 20.00,"5,714401","13,628609","9,626318","31,476641","57,586455"
11/05/2009 21.00,"3,944454","23,65033","18,31038","31,476641","52,222796"
11/05/2009 22.00,"4,238842","34,128587","28,864659","31,476641","42,463697"
11/05/2009 23.00,"4,374298","33,257023","26,679052","31,476641","34,533989"
12/05/2009 0.00,"5,078664","43,356548","35,300816","31,476641","26,202111"
12/05/2009 1.00,,"44,090623","35,043822","30,815081","28,068093"
12/05/2009 2.00,"6,572283",,,"30,815081","35,129794"
12/05/2009 3.00,"5,082276","23,262519","11,700312","30,815081","41,54424"
12/05/2009 4.00,"4,081714","17,955318","5,854703","30,815081","45,337133"
12/05/2009 5.00,"3,500161","15,31727","2,968233","30,815081","51,972283"
12/05/2009 6.00,"3,17868","14,964494","2,133702","30,815081","53,400885"
12/05/2009 7.00,"3,527252","22,156218","7,990997","30,815081","46,131982"
12/05/2009 8.00,"4,842069","39,667956","21,86653","30,815081","27,697063"
12/05/2009 9.00,"5,250241","32,972955","17,660143","30,815081","42,053401"
12/05/2009 10.00,"7,695658","78,64983","50,818168","30,815081","34,16296"
12/05/2009 11.00,"25,723825","129,076173","79,309049","30,815081","30,03698"
12/05/2009 12.00,"41,967612","93,293955","65,168737","30,815081","44,836089"
12/05/2009 13.00,,,,"30,815081",
12/05/2009 14.00,"46,755668","46,421314","35,586353","30,815081","64,798474"
12/05/2009 15.00,"16,019824","12,705163","7,948168","30,815081","81,519073"
12/05/2009 16.00,"7,731779","10,545701","6,231083","30,815081","86,704"
12/05/2009 17.00,"5,638545","9,378425","5,601617","30,815081","89,458274"
12/05/2009 18.00,"4,572965","10,575532","8,4167","30,815081","87,302513"
12/05/2009 19.00,"3,944454","9,102168","7,945572","30,815081","82,13385"
12/05/2009 20.00,"3,574209","9,189064","6,501041","30,815081","76,85957"
12/05/2009 21.00,"2,846363","14,306928","9,623723","30,815081","59,35899"
12/05/2009 22.00,"2,584484","19,298981","13,778204","30,815081","59,524176"
12/05/2009 23.00,"2,510435","19,356036","13,231805","30,815081","55,012286"
13/05/2009 0.00,"2,353307","16,729677","9,593871","30,815081","59,019101"
13/05/2009 1.00,"2,120324","16,708924","8,359594","40,27187","62,101057"
13/05/2009 2.00,"1,784396","13,982683","4,202511","40,27187","62,631888"
13/05/2009 3.00,"1,446661","11,283679","1,014935","40,27187","65,681348"
13/05/2009 4.00,"1,273278","11,48082","0,861786","40,27187","68,537189"
13/05/2009 5.00,"1,289533","12,26938","1,600277","40,27187","68,491147"
13/05/2009 6.00,"1,320236","12,88674","2,176531","40,27187","61,400991"
13/05/2009 7.00,"1,3094","14,535194","3,265446","40,27187","55,021761"
13/05/2009 8.00,"1,721183","38,138835","22,031364","40,27187","42,683064"
13/05/2009 9.00,"2,564617","39,865105","24,510309","40,27187","34,035677"
13/05/2009 10.00,"3,613943","65,960234","43,960204","40,27187","38,010019"
13/05/2009 11.00,"9,691362","132,618228","79,127356","40,27187","23,577829"
13/05/2009 12.00,"49,621718","133,785527","85,623199","40,27187","28,653068"
13/05/2009 13.00,"20,280332","62,416896","47,307429","40,27187","62,320447"
13/05/2009 14.00,"16,456891","62,961626","50,119906","40,27187","66,927142"
13/05/2009 15.00,"23,937627","56,947561","47,422932","40,27187","77,351121"
13/05/2009 16.00,"25,982081","33,20255","27,446089","40,27187","84,471055"
13/05/2009 17.00,"23,68478","33,771903","28,71671","40,27187","83,678897"
13/05/2009 18.00,"20,255049","24,288442","20,993071","40,27187","89,570655"
13/05/2009 19.00,"12,93686","17,227714","15,578357","40,27187","75,235999"
13/05/2009 20.00,"8,596885","12,986608","10,726907","40,27187","69,83035"
13/05/2009 21.00,"5,347768","16,064327","11,943011","40,27187","69,907534"
13/05/2009 22.00,"3,420694","37,094767","31,910762","40,27187","57,895198"
13/05/2009 23.00,"2,965564","40,159493","33,830315","40,27187","43,788014"
14/05/2009 0.00,"2,207016","29,666992","22,871095","40,27187","47,235596"
14/05/2009 1.00,,"61,972031","53,739682","23,69175","25,473596"
14/05/2009 2.00,"1,999317",,,"23,69175","10,032642"
14/05/2009 3.00,"3,265371","65,633396","54,292578","23,69175","30,23197"
14/05/2009 4.00,"3,884853","41,028479","29,377324","23,69175","37,01473"
14/05/2009 5.00,"3,355675","31,063825","18,86976","23,69175","53,824723"
14/05/2009 6.00,"3,312329","27,589241","15,051413","23,69175","61,201932"
14/05/2009 7.00,"3,529058","39,435801","26,009338","23,69175","50,417761"
14/05/2009 8.00,"4,088939","31,321923","18,297401","23,69175","43,687805"
14/05/2009 9.00,"3,476681","25,586708","13,671776","23,69175","61,807234"
14/05/2009 10.00,"3,144366","22,876027","11,889802","23,69175","65,926453"
14/05/2009 11.00,"2,360531","16,921627","7,517276","23,69175","72,919083"
14/05/2009 12.00,"2,530302","34,122107","22,933387","23,69175","66,718604"
14/05/2009 13.00,"4,468213","20,905922","13,514735","23,69175","76,651055"
14/05/2009 14.00,"5,098531","13,661033","7,589955","23,69175","81,451379"
14/05/2009 15.00,"3,249116","12,356277","6,355679","23,69175","76,936754"
14/05/2009 16.00,"2,627829","11,248661","5,785915","23,69175","77,058633"
14/05/2009 17.00,"2,904158","8,234493","3,975382","23,69175","82,702569"
14/05/2009 18.00,"2,873455","6,530267","3,309574","23,69175","80,764844"
14/05/2009 19.00,"2,337053","7,068511","4,157084","23,69175","78,739099"
14/05/2009 20.00,"2,089621","8,488698","4,682723","23,69175","76,267829"
14/05/2009 21.00,"2,001123","15,915176","9,809317","23,69175","70,403149"
14/05/2009 22.00,"2,001123","15,558507","9,117551","23,69175","69,359127"
14/05/2009 23.00,"1,788008","12,138385","5,540616","23,69175","71,275208"
15/05/2009 0.00,"1,64894","11,886771","4,442616","23,69175","69,811416"
15/05/2009 1.00,"1,603789","10,829738","2,410149","16,41486","67,915647"
15/05/2009 2.00,"1,591146","10,526246","1,110979","16,41486","66,936617"
15/05/2009 3.00,"1,899984","10,917933","0,48151","16,41486","70,139116"
15/05/2009 4.00,"1,757305","11,502867","0,397149","16,41486","70,996267"
15/05/2009 5.00,"1,591146","11,920494","0,608702","16,41486","73,082956"
15/05/2009 6.00,"1,594759","11,766153","1,11617","16,41486","70,797203"
15/05/2009 7.00,"1,388867","17,440417","6,10519","16,41486","61,552653"
15/05/2009 8.00,"1,722989","18,177099","6,916361","16,41486","61,637958"
15/05/2009 9.00,"1,473752","21,081022","10,229819","16,41486","65,520207"
15/05/2009 10.00,"1,367194","18,471513","8,521828","16,41486","72,197358"
15/05/2009 11.00,"1,081835","18,902107","9,613339","16,41486","71,90487"
15/05/2009 12.00,"1,029459","15,432702","7,345955","16,41486","73,746454"
15/05/2009 13.00,"0,95541","12,793358","5,680787","16,41486","74,384252"
15/05/2009 14.00,"0,915676","16,479359","8,835914","16,41486","72,273187"
15/05/2009 15.00,"0,944573","14,185011","7,365424","16,41486","72,047054"
15/05/2009 16.00,"0,713397","11,889366","5,819659","16,41486","71,762687"
15/05/2009 17.00,"0,993337","8,807754","4,027297","16,41486","75,546082"
15/05/2009 18.00,"0,980695","6,706655","3,569147","16,41486","74,629343"
15/05/2009 19.00,"0,828985","7,26176","4,430936","16,41486","72,791808"
15/05/2009 20.00,"0,794671","11,403001","7,674318","16,41486","70,577836"
15/05/2009 21.00,"0,830791","12,008688","7,348552","16,41486","72,940749"
15/05/2009 22.00,"0,577942","12,633831","7,589955","16,41486","69,105901"
15/05/2009 23.00,"0,711591","8,64693","3,121382","16,41486","73,482414"
16/05/2009 0.00,"0,787446","9,429007","2,869594","16,41486","70,223066"
16/05/2009 1.00,,"13,354949","5,697659","23,39777","66,296125"
16/05/2009 2.00,"0,823568",,,"23,39777","69,647543"
16/05/2009 3.00,"0,921095","13,265456","2,91502","23,39777","67,4566"
16/05/2009 4.00,"1,042102","12,384812","2,058425","23,39777","68,795818"
16/05/2009 5.00,"1,072805","11,664989","1,182362","23,39777","73,024722"
16/05/2009 6.00,"1,040295","11,719462","1,175872","23,39777","75,684194"
16/05/2009 7.00,"0,966247","16,597384","5,451062","23,39777","67,229104"
16/05/2009 8.00,"1,011398","25,611353","13,438161","23,39777","53,436094"
16/05/2009 9.00,"1,087253","23,938258","12,655548","23,39777","59,899277"
16/05/2009 10.00,"1,013204","14,55465","5,656126","23,39777","69,313084"
16/05/2009 11.00,"1,054744","17,144708","9,252531","23,39777","67,290033"
16/05/2009 12.00,"1,139629","13,802405","6,931935","23,39777","71,183115"
16/05/2009 13.00,"1,126986","16,188838","9,474466","23,39777","65,950829"
16/05/2009 14.00,"1,011398","21,071941","14,172759","23,39777","56,765849"
16/05/2009 15.00,"1,161302","11,995717","5,37968","23,39777","57,20052"
16/05/2009 16.00,"1,181169","25,437553","15,571866","23,39777","45,469819"
16/05/2009 17.00,"3,128111","40,56805","29,60445","23,39777","37,759483"
16/05/2009 18.00,"3,514608","55,221274","44,618238","23,39777","38,309268"
16/05/2009 19.00,"26,608787","27,28703","19,339573","23,39777",
16/05/2009 20.00,"2,678399","13,100741","6,585404","23,39777",
16/05/2009 21.00,"1,885535","15,481985","8,846296","23,39777",
16/05/2009 22.00,"1,526127","21,219796","14,615337","23,39777","64,400356"
16/05/2009 23.00,"1,403316","18,922862","12,331076","23,39777","59,009627"
17/05/2009 0.00,"1,313012","10,688368","3,517233","23,39777","53,897839"
17/05/2009 1.00,"1,181169","11,880288","3,645723","30,01614","49,211243"
17/05/2009 2.00,"1,173944","14,597448","5,769041","30,01614","62,088888"
17/05/2009 3.00,"1,173944","12,654581","3,155127","30,01614","66,994836"
17/05/2009 4.00,"1,240769","12,921759","3,157723","30,01614","68,346269"
17/05/2009 5.00,"5,698146","11,20197","0,95134","30,01614",
17/05/2009 6.00,"1,193812","11,268115","0,385469","30,01614","80,747249"
17/05/2009 7.00,"1,159496","12,785576","0,978596","30,01614","57,107096"
17/05/2009 8.00,"1,405122","14,945038","2,166149","30,01614","61,419945"
17/05/2009 9.00,"1,345521","13,925615","2,321892","30,01614","64,820126"
17/05/2009 10.00,"1,435824","12,554714","2,791723","30,01614","65,298122"
17/05/2009 11.00,"1,721183","12,862096","4,486743","30,01614","58,637238"
17/05/2009 12.00,"1,397897","10,141045","3,143447","30,01614","58,843063"
17/05/2009 13.00,"1,464721","10,44324","4,338787","30,01614","68,32458"
