,Provincia di TARANTO,,,,
,Paolo VI -CISI,,,,
Parm,SO2,NOX,NO,NO2,PM10
,,,,,,,,
,,,,
,,,,,,
,,,,,,
,,,,,
01/01/2008 1.00,"7,486153","9,006191","1,095423","7,331681",
01/01/2008 2.00,"6,31221","8,230601","1,099653","6,549062","24,42001"
01/01/2008 3.00,"5,898619","8,510748","1,08612","6,85017",
01/01/2008 4.00,"5,88417","8,866118","1,07766","7,218765","22,46641"
01/01/2008 5.00,"6,286924","5,436917","1,100499","3,752149",
01/01/2008 6.00,"6,221905","5,675561","1,093731","4,00134","23,93162"
01/01/2008 7.00,"6,117154","6,576959","1,090348","4,908553",
01/01/2008 8.00,"5,858886","5,885671","1,092886","4,212893","14,65201"
01/01/2008 9.00,"5,907649","9,357672","1,699385","6,756723",
01/01/2008 10.00,"5,837212","5,79618","1,664705","3,245979","19,0476"
01/01/2008 11.00,"6,016013","2,957103","1,108957","1,257639",
01/01/2008 12.00,"5,927516","3,054376","1,109803","1,353681","10,74481"
01/01/2008 13.00,"6,411542","2,993418","1,114879","1,284893",
01/01/2008 14.00,"6,052135","2,341039","1,125875","0,615192","10,25641"
01/01/2008 15.00,"6,037687","2,329366","1,107266","0,632063",
01/01/2008 16.00,"5,557272","2,853344","1,111495","1,149915","8,791209"
01/01/2008 17.00,"5,775806","2,223015","1,114879","0,513957",
01/01/2008 18.00,"5,138264","3,654874","1,147022","1,897488","5,372406"
01/01/2008 19.00,"5,671055","5,189197","1,156327","3,418595",
01/01/2008 20.00,"5,380277","11,723353","1,30774","9,724956","8,302809"
01/01/2008 21.00,"5,521152","11,061897","1,4397","8,860573",
01/01/2008 22.00,"4,807753","12,138385","1,565737","9,744424","11,72161"
01/01/2008 23.00,"5,033512","11,041146","1,545434","8,677573",
02/01/2008 0.00,"4,471825","7,75072","1,41263","5,588638","15,62881"
02/01/2008 1.00,"4,962225","1,299282","2,972128",,
02/01/2008 2.00,"5,293587","15,14041",,,
02/01/2008 3.00,"4,495305","9,707855","1,447312","7,493913",
02/01/2008 4.00,"4,973912","10,106027","1,218923","8,242785","10,74481"
02/01/2008 5.00,"5,075053","4,80529","1,339038","2,754085",
02/01/2008 6.00,"5,224956","5,717064","1,686698","3,133062","8,302809"
02/01/2008 7.00,"5,317065","26,555537","4,711589","19,344755",
02/01/2008 8.00,"5,156325","29,31939","4,233663","22,843829","12,21001"
02/01/2008 9.00,"4,932373","24,591933","4,380848","17,887271",
02/01/2008 10.00,"6,120766","20,241884","4,48912","13,368077","16,60561"
02/01/2008 11.00,"6,462112","9,378425","2,634937","5,342042",
02/01/2008 12.00,"6,29776","5,809149","1,910858","2,881277","21,97802"
02/01/2008 13.00,"8,376545","6,993287","2,017439","3,902702",
02/01/2008 14.00,"9,691362","13,74015","3,693141","8,083147","24,908421"
02/01/2008 15.00,"8,206775","4,513471","1,572503","2,10385",
02/01/2008 16.00,"7,386819","4,263156","1,284057","2,295935","25,39682"
02/01/2008 17.00,"5,645769","9,715636","2,473373","5,927383",
02/01/2008 18.00,"5,869722","10,492524","1,56489","8,098723","17,582411"
02/01/2008 19.00,"4,652432","11,061897","1,766211","8,359594",
02/01/2008 20.00,"4,937791","9,365454","1,235841","7,475744","25,88522"
02/01/2008 21.00,"4,489886","7,973801","1,18255","6,164892",
02/01/2008 22.00,"4,293024","31,175371","5,220812","23,186478","21,48962"
02/01/2008 23.00,"4,621729","19,857974","1,299282","17,878188",
03/01/2008 0.00,"4,516977","18,500046","1,324659","16,480374","27,35042"
03/01/2008 1.00,"4,563935","13,41331","1,365262","11,32782",
03/01/2008 2.00,"4,898058","15,103268","1,699385","12,506287","35,653221"
03/01/2008 3.00,"3,310523","22,581617","2,014901","19,505707",
03/01/2008 4.00,"3,915557","14,256345","1,849108","11,429058","27,35042"
03/01/2008 5.00,"4,278576","17,174538","2,222991","13,775609",
03/01/2008 6.00,"4,695777","18,968254","3,260894","13,978081","19,0476"
03/01/2008 7.00,"5,840825","81,699013","28,428557","38,136654",
03/01/2008 8.00,"7,735391","130,872495","52,389136","50,58066","21,97802"
03/01/2008 9.00,"6,279699","105,169063","36,807064","48,767526",
03/01/2008 10.00,"7,883488","27,205331","6,191046","17,725032","30,76923"
03/01/2008 11.00,"11,526321","18,762036","4,866386","11,308359",
03/01/2008 12.00,"15,638744","16,41451","4,31656","9,802827","18,07081"
03/01/2008 13.00,"16,205843","14,94374","3,921531","8,937149",
03/01/2008 14.00,"12,622607","20,550559","4,069562","14,320719","23,93162"
03/01/2008 15.00,"12,212633","22,645173","4,443444","15,843118",
03/01/2008 16.00,"11,871288","40,730189","7,973328","28,52461","27,35042"
03/01/2008 17.00,"10,717207","43,081605","5,512643","34,653165",
03/01/2008 18.00,"11,092866","41,828708","5,133687","33,980868","35,164822"
03/01/2008 19.00,"10,865302","27,971852","3,787035","22,180615",
03/01/2008 20.00,"10,794865","20,527211","2,398935","16,860648","44,444431"
03/01/2008 21.00,"11,643714","21,930543","2,615483","17,932689",
03/01/2008 22.00,"12,564811","20,878695","3,194914","15,991078","42,490841"
03/01/2008 23.00,"12,929639","10,675397","1,368645","8,582828",
04/01/2008 0.00,"12,062728","8,291558","1,196084","6,462106","37,606831"
04/01/2008 1.00,"6,984209","1,084427","5,32517",,
04/01/2008 2.00,"11,60218","37,606831",,,
04/01/2008 3.00,"11,159693",,,,
04/01/2008 4.00,"9,45838","25,88522",,,
04/01/2008 5.00,"9,61912",,,,
04/01/2008 6.00,"9,165797","16,60561",,,
04/01/2008 7.00,"8,614946",,,,
04/01/2008 8.00,"6,920853","18,55921",,,
04/01/2008 9.00,"7,347087",,,,
04/01/2008 10.00,"7,453645","18,07081",,,
04/01/2008 11.00,"7,363341",,,,
