,Provincia di TARANTO,,,,
,STATTE sc.elementare,,,,
Parm,SO2,NOX,NO,NO2,PM10



10/03/2008 21.00,"1,274336","26,005627","10,488145","9,931317","22,371321"
10/03/2008 22.00,"0,880279","27,006884","10,271601","11,265527","22,371321"
10/03/2008 23.00,"0,875855","23,412975","10,241997","7,714553","22,371321"
11/03/2008 0.00,"0,726506","22,796909","9,925635","7,583468","22,371321"
11/03/2008 1.00,"1,02381","24,799442","10,215766","9,14221","15,8178"
11/03/2008 2.00,"1,119471","25,13018","10,829889","8,530913","15,8178"
11/03/2008 3.00,"0,804089","22,8462","10,96523","6,037702","15,8178"
11/03/2008 4.00,"0,742372","21,864389","11,009215","4,987721","15,8178"
11/03/2008 5.00,"0,670825","22,000581","10,96776","5,187594","15,8178"
11/03/2008 6.00,"0,775006","22,342982","10,689465","5,957234","15,8178"
11/03/2008 7.00,"0,812882","34,486551","11,314574","17,150078","15,8178"
11/03/2008 8.00,"0,849065","23,318292","10,662401","6,974766","15,8178"
11/03/2008 9.00,"0,710612","26,637256","10,568505","10,440081","15,8178"
11/03/2008 10.00,"0,652583","22,691863","10,04998","7,287551","15,8178"
11/03/2008 11.00,"0,74016","21,978516","10,455157","5,952042","15,8178"
11/03/2008 12.00,"0,836039","20,793094","9,594048","6,08702","15,8178"
11/03/2008 13.00,"0,832407","19,466282","8,953712","5,741786","15,8178"
11/03/2008 14.00,"0,610611","21,19255","9,369888","6,8307","15,8178"
11/03/2008 15.00,"0,770746","22,970711","10,217463","7,309616","15,8178"
11/03/2008 16.00,"0,679536","24,462223","10,245381","8,75934","15,8178"
11/03/2008 17.00,"0,822495","32,245383","10,901781","15,54072","15,8178"
11/03/2008 18.00,"0,718013","35,692718","10,829889","19,100782","15,8178"
11/03/2008 19.00,"0,891666","39,176401","9,852889","24,085903","15,8178"
11/03/2008 20.00,"0,785902","54,706371","11,233371","37,508488","15,8178"
11/03/2008 21.00,"0,802451","46,641766","10,722455","30,222238","15,8178"
11/03/2008 22.00,"0,9385","26,77603","7,415889","15,416125","15,8178"
11/03/2008 23.00,"0,713371","19,112219","6,75779","8,756744","15,8178"
12/03/2008 0.00,"0,518445","16,991665","7,354985","5,718425","15,8178"
12/03/2008 1.00,"17,564928","7,986863","5,322574","20,98588",
12/03/2008 2.00,"0,457868","20,98588",,,
12/03/2008 3.00,"0,710329","18,110954","8,715172","4,751509","20,98588"
12/03/2008 4.00,"0,63653","16,505299","8,534153","3,422488","20,98588"
12/03/2008 5.00,"0,699576","17,815244","8,247396","5,173317","20,98588"
12/03/2008 6.00,"0,625226","17,363897","7,938648","5,195382","20,98588"
12/03/2008 7.00,"0,402725","18,037027","7,59268","6,399808","20,98588"
12/03/2008 8.00,"0,535343","18,332737","7,521624","6,804743","20,98588"
12/03/2008 9.00,"0,514021","18,747769","8,145889","6,262234","20,98588"
12/03/2008 10.00,"0,738911","19,571346","9,712473","4,682723","20,98588"
12/03/2008 11.00,"0,682207","20,865712","9,665103","6,050681","20,98588"
12/03/2008 12.00,"0,561352","20,166647","8,910572","6,508828","20,98588"
12/03/2008 13.00,"0,478822","18,114845","8,186492","5,566574","20,98588"
12/03/2008 14.00,"0,518433","21,91626","7,946261","9,739232","20,98588"
12/03/2008 15.00,"4,508739","28,360943","8,262622","15,70295","20,98588"
12/03/2008 16.00,"12,723249","30,46074","8,095981","18,059887","20,98588"
12/03/2008 17.00,"12,035798","38,856047","8,600977","25,68617","20,98588"
12/03/2008 18.00,"4,810095","34,17658","7,903121","22,074193","20,98588"
12/03/2008 19.00,"1,760245","34,582514","8,544303","21,496634","20,98588"
12/03/2008 20.00,"1,224534","39,766501","9,901104","24,602448","20,98588"
12/03/2008 21.00,"1,337117","61,252202","13,087551","41,213925","20,98588"
12/03/2008 22.00,"1,350444","59,301538","13,745655","38,252179","20,98588"
12/03/2008 23.00,"0,894781","56,920316","13,38107","36,428667","20,98588"
13/03/2008 0.00,"1,088608","38,053236","10,998218","21,204634","20,98588"
13/03/2008 1.00,"0,933197","29,327173","10,317274","13,517337","26,94709"
13/03/2008 2.00,"0,874103","22,610145","9,965392","7,335573","26,94709"
13/03/2008 3.00,"0,713086","20,409185","10,181933","4,800829","26,94709"
13/03/2008 4.00,"0,567693","19,197818","10,330811","3,360191","26,94709"
13/03/2008 5.00,"0,779074","18,533768","10,177704","2,930595","26,94709"
13/03/2008 6.00,"0,840098","23,885085","10,220847","8,219424","26,94709"
13/03/2008 7.00,"0,681563","27,58404","10,481377","11,521205","26,94709"
13/03/2008 8.00,"0,788172","32,450292","11,484602","14,851548","26,94709"
13/03/2008 9.00,"0,792951","22,694445","10,630256","6,399808","26,94709"
13/03/2008 10.00,"0,782198","20,555739","10,122726","5,03834","26,94709"
13/03/2008 11.00,"0,672005","19,043479","8,876736","5,436787","26,94709"
13/03/2008 12.00,"0,849013","17,134331","7,851521","5,09934","26,94709"
13/03/2008 13.00,"0,864545","17,005931","7,289852","5,832638","26,94709"
13/03/2008 14.00,"0,765104","16,14474","6,888902","5,586042","26,94709"
13/03/2008 15.00,"1,073443","15,974837","6,874521","5,438084","26,94709"
13/03/2008 16.00,"0,918492","15,692097","6,911741","5,098042","26,94709"
13/03/2008 17.00,"0,711799","16,660937","7,282239","5,499084","26,94709"
13/03/2008 18.00,"0,968948","19,886502","7,481022","8,421893","26,94709"
13/03/2008 19.00,"0,903145","26,084745","8,030849","13,780797","26,94709"
13/03/2008 20.00,"0,983101","34,441162","9,510304","19,873003","26,94709"
13/03/2008 21.00,"1,188048","44,351343","10,9297","27,612205","26,94709"
13/03/2008 22.00,"2,022816","56,974789","11,887242","38,775225","26,94709"
13/03/2008 23.00,"1,185842","38,390435","11,652089","20,538818","26,94709"
14/03/2008 0.00,"1,283353","34,97939","12,185842","16,306454","26,94709"
14/03/2008 1.00,"31,320625","12,385464","12,338868","37,952641",
14/03/2008 2.00,"1,149734","37,952641",,,
14/03/2008 3.00,"1,012233","30,637122","12,385464","11,654885","37,952641"
14/03/2008 4.00,"0,829706","27,554213","11,831416","9,419955","37,952641"
14/03/2008 5.00,"0,8981","28,55029","11,267205","11,2824","37,952641"
14/03/2008 6.00,"0,750483","24,281959","10,523676","8,151934","37,952641"
14/03/2008 7.00,"0,674109","43,569258","13,49865","22,887958","37,952641"
14/03/2008 8.00,"0,835548","48,976356","13,304942","28,596005","37,952641"
14/03/2008 9.00,"0,663138","32,4944","11,290051","15,194186","37,952641"
14/03/2008 10.00,"0,833125","25,117198","9,953549","9,86253","37,952641"
14/03/2008 11.00,"0,745211","21,278151","8,781151","7,819678","37,952641"
14/03/2008 12.00,"3,377386","34,791344","9,967929","19,521271","37,952641"
14/03/2008 13.00,"9,017761","35,908028","9,436714","21,453825","37,952641"
14/03/2008 14.00,"6,906093","32,607209","8,891116","18,987865","37,952641"
14/03/2008 15.00,"3,918697","24,149668","7,972482","11,933927","37,952641"
14/03/2008 16.00,"2,416022","19,96172","7,442957","8,555572","37,952641"
14/03/2008 17.00,"1,436134","19,471463","7,297465","8,288212","37,952641"
14/03/2008 18.00,"0,795224","22,071899","7,121521","11,160399","37,952641"
14/03/2008 19.00,"0,867465","27,126213","8,027465","14,828182","37,952641"
14/03/2008 20.00,"0,894538","34,075376","9,394419","19,684804","37,952641"
14/03/2008 21.00,"0,571518","47,990645","10,679313","31,638226","37,952641"
14/03/2008 22.00,"0,703035","37,105132","10,84934","20,484306","37,952641"
14/03/2008 23.00,"0,406945","32,183127","10,94154","15,417416","37,952641"
15/03/2008 0.00,"0,556984","26,907021","11,482061","9,308339","37,952641"
15/03/2008 1.00,"0,412218","24,803342","12,399001","5,796297","31,18693"
15/03/2008 2.00,"0,520508","24,556905","12,54533","5,32517","31,18693"
15/03/2008 3.00,"0,589187","22,432463","11,439773","4,895574","31,18693"
15/03/2008 4.00,"0,596597","22,510281","12,096174","3,966297","31,18693"
15/03/2008 5.00,"0,549005","24,955079","12,34402","6,032509","31,18693"
15/03/2008 6.00,"0,412074","24,999169","12,419308","5,961126","31,18693"
15/03/2008 7.00,"0,369613","39,734113","14,358069","17,731519","31,18693"
15/03/2008 8.00,"0,482606","38,093425","13,82262","16,911273","31,18693"
15/03/2008 9.00,"0,286543","25,904463","11,313731","8,56336","31,18693"
15/03/2008 10.00,"1,069513","35,994928","11,620787","18,18967","31,18693"
15/03/2008 11.00,"4,109631","66,252041","18,122264","38,492288","31,18693"
15/03/2008 12.00,"7,319877","65,965413","16,890652","40,095155","31,18693"
15/03/2008 13.00,"4,614891","26,702112","8,586596","13,554975","31,18693"
15/03/2008 14.00,"4,340175","35,927473","9,168566","21,884713","31,18693"
15/03/2008 15.00,"5,782721","40,546004","9,880802","25,413615","31,18693"
15/03/2008 16.00,"7,227545","33,578638","9,225241","19,447295","31,18693"
15/03/2008 17.00,"3,017747","19,230225","7,853213","7,194105","31,18693"
15/03/2008 18.00,"1,71142","20,267811","7,844754","8,245381","31,18693"
15/03/2008 19.00,"1,15814","28,821353","8,738011","15,434292","31,18693"
15/03/2008 20.00,"0,968062","36,158347","10,386637","20,246798","31,18693"
15/03/2008 21.00,"0,649317","30,819986","10,923775","14,080614","31,18693"
15/03/2008 22.00,"0,607995","27,914779","10,598954","11,671758","31,18693"
15/03/2008 23.00,"0,557982","24,480386","10,578657","8,266147","31,18693"
16/03/2008 0.00,"0,454536","25,364915","11,796729","7,28236","31,18693"
16/03/2008 1.00,"25,926508","12,703526","6,453021","24,99674",
16/03/2008 2.00,"1,498641","24,99674",,,
16/03/2008 3.00,"1,406012","24,302705","13,008043","4,360849","24,99674"
16/03/2008 4.00,"1,231618","23,717766","12,674757","4,28687","24,99674"
16/03/2008 5.00,"1,126411","24,809825","13,72028","3,77551","24,99674"
16/03/2008 6.00,"1,364272","24,411651","13,001271","4,480256","24,99674"
16/03/2008 7.00,"1,261352","27,905696","12,926838","8,090933","24,99674"
16/03/2008 8.00,"1,567826","28,873246","12,052188","10,401144","24,99674"
16/03/2008 9.00,"1,657596","33,337421","12,366012","14,386909","24,99674"
16/03/2008 10.00,"1,837708","33,055994","11,806883","14,963162","24,99674"
16/03/2008 11.00,"2,721682","37,472158","11,890625","19,253915","24,99674"
16/03/2008 12.00,"2,225948","29,390728","10,487302","13,320055","24,99674"
16/03/2008 13.00,"1,396292","23,790404","9,610119","9,061744","24,99674"
16/03/2008 14.00,"1,639871","20,121257","9,214245","5,997468","24,99674"
16/03/2008 15.00,"1,096106","18,079825","9,565288","3,416","24,99674"
16/03/2008 16.00,"1,317958","18,279561","9,707396","3,405616","24,99674"
16/03/2008 17.00,"1,072663","20,033056","10,240299","4,334894","24,99674"
16/03/2008 18.00,"1,130985","21,328742","10,719913","4,895574","24,99674"
16/03/2008 19.00,"1,199598","23,598439","10,854412","6,960489","24,99674"
16/03/2008 20.00,"1,077809","24,318267","10,71907","7,888467","24,99674"
16/03/2008 21.00,"1,30938","23,125047","10,477149","7,065614","24,99674"
16/03/2008 22.00,"1,040072","20,817721","10,58627","4,589276","24,99674"
16/03/2008 23.00,"1,510648","26,082145","10,660704","9,743125","24,99674"
17/03/2008 0.00,"1,241911","21,188668","10,859493","4,541254","24,99674"
17/03/2008 1.00,"1,108114","20,573904","11,0532","3,62885","18,59544"
17/03/2008 2.00,"1,038928","20,889057","11,344179","3,497765","18,59544"
17/03/2008 3.00,"1,265925","22,231436","11,402545","4,751509","18,59544"
17/03/2008 4.00,"1,245341","23,000536","11,954065","4,674935","18,59544"
17/03/2008 5.00,"1,248772","25,524454","12,783022","5,92868","18,59544"
17/03/2008 6.00,"1,321388","27,757842","12,633307","8,393339","18,59544"
17/03/2008 7.00,"1,207031","32,688927","13,108689","12,598443","18,59544"
17/03/2008 8.00,"1,519225","44,932382","16,164038","20,162422","18,59544"
17/03/2008 9.00,"1,656453","35,70438","13,372616","15,211061","18,59544"
17/03/2008 10.00,"1,219611","25,104235","10,640408","8,79568","18,59544"
17/03/2008 11.00,"0,985753","20,409185","9,377501","6,035105","18,59544"
17/03/2008 12.00,"1,010339","20,847567","8,882656","7,23304","18,59544"
17/03/2008 13.00,"1,049792","16,564959","7,925112","4,416659","18,59544"
17/03/2008 14.00,"0,884547","17,384647","7,843063","5,362808","18,59544"
17/03/2008 15.00,"0,940582","18,008492","7,995321","5,753468","18,59544"
17/03/2008 16.00,"1,192737","20,468838","7,682344","8,695745","18,59544"
17/03/2008 17.00,"1,134987","29,093718","8,057071","16,751627","18,59544"
17/03/2008 18.00,"18,59544",,,,
17/03/2008 19.00,"1,142421","20,218538","7,637512","8,51404","18,59544"
17/03/2008 20.00,"1,134416","26,717674","8,812449","13,214929","18,59544"
17/03/2008 21.00,"1,126982","28,536025","9,211707","14,42195","18,59544"
17/03/2008 22.00,"1,002905","22,961628","9,050989","9,090296","18,59544"
17/03/2008 23.00,"1,074951","22,108225","8,833597","8,56985","18,59544"
18/03/2008 0.00,"1,005193","19,169272","8,650883","5,909212","18,59544"
18/03/2008 1.00,"19,068121","8,669493","5,779425","19,012751",
18/03/2008 2.00,"1,126114","19,012751",,,
18/03/2008 3.00,"1,233865","19,797019","8,752391","6,381638","19,012751"
18/03/2008 4.00,"1,032285","25,096452","8,67626","11,80155","19,012751"
18/03/2008 5.00,"1,198039","21,241841","8,529076","8,170104","19,012751"
18/03/2008 6.00,"1,028858","23,193783","8,494395","10,17661","19,012751"
18/03/2008 7.00,"1,310735","46,077613","11,531117","28,416888","19,012751"
18/03/2008 8.00,"2,365288","62,818932","18,282142","34,811514","19,012751"
18/03/2008 9.00,"2,087415","38,057117","12,065725","19,570601","19,012751"
18/03/2008 10.00,"5,567561","49,141037","15,180279","25,88345","19,012751"
18/03/2008 11.00,"1,870637","21,384515","9,290374","7,144786","19,012751"
18/03/2008 12.00,"1,812636","19,745128","8,79976","6,257041","19,012751"
18/03/2008 13.00,"1,804111","20,385839","8,601823","7,201892","19,012751"
18/03/2008 14.00,"1,632352","17,188804","8,02831","4,882594","19,012751"
18/03/2008 15.00,"1,524661","19,151127","8,122204","6,702212","19,012751"
18/03/2008 16.00,"1,475548","16,919034","8,17042","4,394594","19,012751"
18/03/2008 17.00,"1,354539","19,044776","8,454639","6,085722","19,012751"
18/03/2008 18.00,"1,571468","21,831962","8,475785","8,842403","19,012751"
18/03/2008 19.00,"1,566675","26,628175","8,813293","13,124075","19,012751"
18/03/2008 20.00,"1,28398","19,798301","9,391035","5,403041","19,012751"
18/03/2008 21.00,"1,050153","21,520688","10,235227","5,83134","19,012751"
18/03/2008 22.00,"1,782543","46,077613","11,909234","27,836751","19,012751"
18/03/2008 23.00,"1,133394","35,801682","12,354172","16,871034","19,012751"
19/03/2008 0.00,"1,31938","36,517613","12,470898","17,40835","19,012751"
19/03/2008 1.00,"1,029435","36,722541","13,028331","16,758117","22,56695"
19/03/2008 2.00,"1,41154","33,127311","13,314256","12,721736","22,56695"
19/03/2008 3.00,"1,471938","32,074181","13,815014","10,899524","22,56695"
19/03/2008 4.00,"1,23517","29,040545","14,018025","7,552317","22,56695"
19/03/2008 5.00,"0,974588","25,682691","13,961349","4,279084","22,56695"
19/03/2008 6.00,"1,369252","25,215781","13,756642","4,125935","22,56695"
19/03/2008 7.00,"1,512071","27,255904","13,880992","5,976702","22,56695"
19/03/2008 8.00,"1,684014","29,799283","13,708433","8,786596","22,56695"
19/03/2008 9.00,"1,508129","26,938148","12,854936","7,233042","22,56695"
19/03/2008 10.00,"1,475032","26,899238","12,864238","7,179829","22,56695"
19/03/2008 11.00,"1,453979","27,455649","12,431992","8,399829","22,56695"
19/03/2008 12.00,"1,347684","27,932942","12,61131","8,602296","22,56695"
19/03/2008 13.00,"1,608083","27,53865","12,838015","7,859915","22,56695"
19/03/2008 14.00,"1,239174","28,329816","12,143544","9,717168","22,56695"
19/03/2008 15.00,"1,397283","26,744902","11,945608","8,43487","22,56695"
19/03/2008 16.00,"1,265232","24,654188","11,116638","7,614616","22,56695"
19/03/2008 17.00,"1,293474","25,748827","11,146243","8,664595","22,56695"
19/03/2008 18.00,"1,411389","29,585273","12,031892","11,144828","22,56695"
19/03/2008 19.00,"1,456315","32,369871","11,893166","14,144207","22,56695"
19/03/2008 20.00,"1,243057","40,118003","11,537043","22,444087","22,56695"
19/03/2008 21.00,"1,581722","51,137107","11,149628","34,065241","22,56695"
19/03/2008 22.00,"1,76331","41,660088","11,075194","24,695888","22,56695"
19/03/2008 23.00,"1,691506","36,186855","10,377337","20,289626","22,56695"
20/03/2008 0.00,"1,849766","31,922407","10,480534","15,863889","22,56695"
20/03/2008 1.00,"26,901839","11,161468","9,79504","19,01071",
20/03/2008 2.00,"0,890123","19,01071",,,
20/03/2008 3.00,"1,158332","28,080798","12,293266","9,238254","19,01071"
20/03/2008 4.00,"0,950979","24,524477","12,447218","5,443276","19,01071"
20/03/2008 5.00,"0,860647","23,865622","12,267045","5,060404","19,01071"
20/03/2008 6.00,"0,730868","24,835752","12,167233","6,18436","19,01071"
20/03/2008 7.00,"0,972536","27,143076","12,060653","8,656807","19,01071"
20/03/2008 8.00,"0,803456","28,561971","12,014127","10,148062","19,01071"
20/03/2008 9.00,"0,92781","27,944606","11,191926","10,791804","19,01071"
20/03/2008 10.00,"0,847596","29,634566","10,831575","13,035825","19,01071"
20/03/2008 11.00,"0,826773","28,392071","10,771522","11,884615","19,01071"
20/03/2008 12.00,"1,022542","32,922402","10,905166","16,213018","19,01071"
20/03/2008 13.00,"1,913544","37,454033","10,750373","20,985289","19,01071"
20/03/2008 14.00,"2,653797","33,787486","9,880802","18,650415","19,01071"
20/03/2008 15.00,"2,048015","37,273751","9,725161","22,377895","19,01071"
20/03/2008 16.00,"1,719682","26,576302","9,334361","12,27267","19,01071"
20/03/2008 17.00,"0,797444","19,490928","9,572901","4,816405","19,01071"
20/03/2008 18.00,"0,864314","24,511514","9,47647","9,988425","19,01071"
20/03/2008 19.00,"0,729109","28,897891","10,095659","13,427785","19,01071"
20/03/2008 20.00,"0,714004","24,554304","10,3731","8,655509","19,01071"
20/03/2008 21.00,"0,406641","23,505056","9,418103","9,070828","19,01071"
20/03/2008 22.00,"0,627779","20,738621","8,321833","7,98451","19,01071"
20/03/2008 23.00,"0,409134","17,759474","7,911579","5,632765","19,01071"
21/03/2008 0.00,"0,511491","15,440482","7,344834","4,181743","19,01071"
21/03/2008 1.00,"0,526594","13,947665","7,052158","3,136957","13,08723"
21/03/2008 2.00,"0,519556","13,082582","6,755251","2,726829","13,08723"
21/03/2008 3.00,"0,506505","11,735026","6,091229","2,39717","13,08723"
21/03/2008 4.00,"0,474977","11,434129","5,561706","2,908532","13,08723"
21/03/2008 5.00,"0,592731","12,349791","5,642065","3,701532","13,08723"
21/03/2008 6.00,"0,707845","12,273271","5,511797","3,82483","13,08723"
21/03/2008 7.00,"0,420278","13,518365","5,49488","5,096744","13,08723"
21/03/2008 8.00,"0,596983","14,719365","5,620917","6,10519","13,08723"
21/03/2008 9.00,"0,934556","14,349728","6,265484","4,746318","13,08723"
21/03/2008 10.00,"0,890416","19,239308","8,87589","5,634064","13,08723"
21/03/2008 11.00,"0,874872","20,479221","9,964546","5,204468","13,08723"
21/03/2008 12.00,"0,868566","19,599874","9,780989","4,606148","13,08723"
21/03/2008 13.00,"1,401467","19,755511","9,424024","5,309595","13,08723"
21/03/2008 14.00,"11,568365","30,379021","10,157408","14,815204","13,08723"
21/03/2008 15.00,"15,00861","32,480119","10,203081","16,847671","13,08723"
21/03/2008 16.00,"15,020927","34,616244","10,308818","18,823029","13,08723"
21/03/2008 17.00,"13,632519","31,337488","9,87319","16,210413","13,08723"
21/03/2008 18.00,"4,236516","18,401477","9,357198","4,057147","13,08723"
21/03/2008 19.00,"1,991705","20,545356","10,750373","4,064937","13,08723"
21/03/2008 20.00,"1,413785","22,211971","10,696233","5,815765","13,08723"
21/03/2008 21.00,"1,208044","21,082324","9,860502","5,967616","13,08723"
21/03/2008 22.00,"1,038085","16,610354","8,913108","2,94617","13,08723"
21/03/2008 23.00,"1,079292","18,231572","8,606052","5,039636","13,08723"
22/03/2008 0.00,"0,926051","18,596022","9,103434","4,641191","13,08723"
22/03/2008 1.00,"18,701077","9,53399","4,085701","19,712111",
22/03/2008 2.00,"0,893002","19,712111",,,
22/03/2008 3.00,"1,027514","23,115965","11,514207","5,465339","19,712111"
22/03/2008 4.00,"1,108004","22,687963","12,333867","3,779404","19,712111"
22/03/2008 5.00,"0,86871","22,8488","12,789793","3,240786","19,712111"
22/03/2008 6.00,"1,058695","26,550357","13,002955","6,617851","19,712111"
22/03/2008 7.00,"1,14281","28,354443","13,620457","7,475744","19,712111"
22/03/2008 8.00,"0,809611","22,816374","12,824485","3,155127","19,712111"
22/03/2008 9.00,"0,932159","23,127647","12,81179","3,486085","19,712111"
22/03/2008 10.00,"1,187043","31,957435","13,238114","11,667863","19,712111"
22/03/2008 11.00,"1,141723","21,013568","11,101415","3,99485","19,712111"
22/03/2008 12.00,"1,228013","19,546701","10,350263","3,679468","19,712111"
22/03/2008 13.00,"0,911492","18,856715","10,370569","2,957851","19,712111"
22/03/2008 14.00,"1,052169","19,3768","10,536359","3,223915","19,712111"
22/03/2008 15.00,"0,816137","19,219863","10,306278","3,419893","19,712111"
22/03/2008 16.00,"0,933247","18,837259","9,813132","3,793679","19,712111"
22/03/2008 17.00,"1,159126","20,664685","9,621961","5,915701","19,712111"
22/03/2008 18.00,"4,275387","36,815922","10,187858","21,209816","19,712111"
22/03/2008 19.00,"2,907786","34,242715","10,550739","18,078056","19,712111"
22/03/2008 20.00,"6,590014","49,348586","11,748517","31,356569","19,712111"
22/03/2008 21.00,"4,445795","45,202146","12,353329","26,27931","19,712111"
22/03/2008 22.00,"4,615475","47,600253","11,672384","29,723855","19,712111"
22/03/2008 23.00,"4,611488","38,767844","11,890625","20,5505","19,712111"
23/03/2008 0.00,"4,129636","43,602988","12,053031","25,139779","19,712111"
23/03/2008 1.00,"5,377229","51,094297","12,757645","31,55515","23,75429"
23/03/2008 2.00,"2,767472","30,539858","12,491199","11,395307","23,75429"
23/03/2008 3.00,"1,670707","27,691686","13,704193","6,684042","23,75429"
23/03/2008 4.00,"1,335333","24,859097","13,646682","3,937745","23,75429"
23/03/2008 5.00,"1,123957","23,505056","13,403068","2,956552","23,75429"
23/03/2008 6.00,"1,14281","33,71223","14,83092","10,979992","23,75429"
23/03/2008 7.00,"0,961165","34,236213","14,645666","11,788574","23,75429"
23/03/2008 8.00,"1,485798","33,71223","14,336933","11,737947","23,75429"
23/03/2008 9.00,"1,352736","27,36615","12,640914","7,989701","23,75429"
23/03/2008 10.00,"1,224388","31,914624","12,397315","12,915124","23,75429"
23/03/2008 11.00,"2,062643","25,8059","10,614177","9,538061","23,75429"
23/03/2008 12.00,"6,707124","28,488034","10,159945","12,919009","23,75429"
23/03/2008 13.00,"9,510128","35,866537","10,712301","19,455096","23,75429"
23/03/2008 14.00,"3,884541","18,759441","8,05115","6,419276","23,75429"
23/03/2008 15.00,"1,936832","14,646734","7,579145","3,027937","23,75429"
23/03/2008 16.00,"2,072069","20,365094","8,777767","6,911169","23,75429"
23/03/2008 17.00,"6,849613","46,191719","10,374797","30,305295","23,75429"
23/03/2008 18.00,"7,82238","38,488998","9,090745","24,567402","23,75429"
23/03/2008 19.00,"2,172137","19,304164","10,056747","3,887126","23,75429"
23/03/2008 20.00,"1,737057","19,616737","10,735992","3,157723","23,75429"
23/03/2008 21.00,"1,280586","20,016193","10,862024","3,364086","23,75429"
23/03/2008 22.00,"1,155138","20,675068","10,960149","3,872851","23,75429"
23/03/2008 23.00,"1,063046","21,36117","11,354331","3,954616","23,75429"
24/03/2008 0.00,"0,934697","19,998048","11,517592","2,340062","23,75429"
24/03/2008 1.00,"18,749065","11,026126","1,844277","7,371184",
24/03/2008 2.00,"2,475024","7,371184",,,
24/03/2008 3.00,"2,187224","24,732006","13,297334","4,346574","7,371184"
24/03/2008 4.00,"2,481827","24,939516","13,797244","3,78719","7,371184"
24/03/2008 5.00,"2,320293","22,851382","13,333697","2,40885","7,371184"
24/03/2008 6.00,"2,044039","23,90065","13,947819","2,516574","7,371184"
24/03/2008 7.00,"2,123148","24,53616","13,703358","3,527617","7,371184"
24/03/2008 8.00,"1,888564","25,12758","13,79556","3,977977","7,371184"
24/03/2008 9.00,"2,104457","24,262496","13,434367","3,666489","7,371184"
24/03/2008 10.00,"1,848781","25,248189","13,200904","5,011084","7,371184"
24/03/2008 11.00,"1,805339","24,905788","12,434532","5,844319","7,371184"
24/03/2008 12.00,"1,690218","21,847524","11,593723","4,074021","7,371184"
24/03/2008 13.00,"1,931662","20,771049","11,240983","3,537999","7,371184"
24/03/2008 14.00,"2,190082","19,142045","10,769825","2,630786","7,371184"
24/03/2008 15.00,"1,987279","18,846338","10,766441","2,340062","7,371184"
24/03/2008 16.00,"2,084508","21,256106","11,760357","3,226509","7,371184"
24/03/2008 17.00,"2,047011","22,37799","12,712816","2,887764","7,371184"
24/03/2008 18.00,"2,004027","21,031731","12,00059","2,655447","7,371184"
24/03/2008 19.00,"1,936064","23,027784","12,16385","4,380319","7,371184"
24/03/2008 20.00,"2,118118","25,530935","11,01513","8,647722","7,371184"
24/03/2008 21.00,"1,795679","22,37539","9,549217","7,739212","7,371184"
24/03/2008 22.00,"1,717198","18,153754","8,287153","5,451062","7,371184"
24/03/2008 23.00,"1,889021","14,856844","7,887048","2,765765","7,371184"
25/03/2008 0.00,"1,748007","13,047564","7,43196","1,65349","7,371184"
25/03/2008 1.00,"1,589903","12,767417","6,888902","2,206383","11,59584"
25/03/2008 2.00,"1,888278","12,300508","6,646979","2,110339","11,59584"
25/03/2008 3.00,"1,465694","11,275898","6,203734","1,765107","11,59584"
25/03/2008 4.00,"1,711882","10,838818","6,021022","1,608063","11,59584"
25/03/2008 5.00,"1,930347","10,504197","5,713966","1,74434","11,59584"
25/03/2008 6.00,"1,605565","10,281118","5,318091","2,128511","11,59584"
25/03/2008 7.00,"1,774872","10,592392","4,876537","3,117489","11,59584"
25/03/2008 8.00,"1,817514","12,974935","4,967893","5,36151","11,59584"
25/03/2008 9.00,"2,02026","12,890631","5,788403","4,018213","11,59584"
25/03/2008 10.00,"2,391743","14,673971","7,555461","3,091532","11,59584"
25/03/2008 11.00,"2,443187","17,203073","9,617733","2,458168","11,59584"
25/03/2008 12.00,"2,178021","17,78282","10,14049","2,236233","11,59584"
25/03/2008 13.00,"2,214032","16,397651","9,3056","2,131106","11,59584"
25/03/2008 14.00,"2,270334","15,506629","8,552762","2,394574","11,59584"
25/03/2008 15.00,"2,255931","16,746536","9,099204","2,796914","11,59584"
25/03/2008 16.00,"2,313491","18,759441","9,951858","3,502956","11,59584"
25/03/2008 17.00,"2,653249","21,095287","10,905166","4,377723","11,59584"
25/03/2008 18.00,"2,676399","22,839719","10,968614","6,026022","11,59584"
25/03/2008 19.00,"2,623298","31,707115","10,73091","15,26427","11,59584"
25/03/2008 20.00,"2,412091","32,512547","10,018683","17,163058","11,59584"
25/03/2008 21.00,"2,726928","37,830144","9,042531","23,982063","11,59584"
25/03/2008 22.00,"2,757909","30,944515","8,230478","18,33763","11,59584"
25/03/2008 23.00,"2,561678","26,895358","7,94034","14,730849","11,59584"
26/03/2008 0.00,"2,405003","28,709827","7,791463","16,774991","11,59584"
26/03/2008 1.00,"22,901973","7,58422","11,281098","18,6824",
26/03/2008 2.00,"1,184677","18,6824",,,
26/03/2008 3.00,"1,144912","18,149862","7,446341","6,737255","18,6824"
26/03/2008 4.00,"1,212249","16,50919","7,465798","5,065595","18,6824"
26/03/2008 5.00,"1,268144","17,300345","7,325379","6,072743","18,6824"
26/03/2008 6.00,"1,217313","16,921627","7,273781","5,772936","18,6824"
26/03/2008 7.00,"1,179612","25,615235","7,426039","14,238948","18,6824"
