, Brindisi,,,,
,S.I.S.R.I.,,,,
Parm,SO2,NO2,PM10,CO,BENZENE



21/03/2008 4.00,"0,089177","7,156467","3,907204","0,248369","0,131949"
21/03/2008 5.00,"0,01862","7,700274",,"0,249686","0,106616"
21/03/2008 6.00,"0,993855","5,823552","4,884005","0,242096","0,105515"
21/03/2008 7.00,"1,562801","13,061782",,"0,276056","0,161907"
21/03/2008 8.00,"1,537404","24,838677","12,69841","0,314393","0,268304"
21/03/2008 9.00,"2,094864","15,501782",,"0,289493","0,429331"
21/03/2008 10.00,"2,327579","7,275871","17,094","0,248408","0,341878"
21/03/2008 11.00,"0,709631","6,31934",,"0,233964","0,282843"
21/03/2008 12.00,"3,475818","6,88002","14,65201","0,224594","0,270286"
21/03/2008 13.00,"6,320124","13,165605",,"0,230325","0,281521"
21/03/2008 14.00,"8,826343","13,070864","13,67521","0,238146","0,276895"
21/03/2008 15.00,"4,237671","6,358276",,"0,231835","0,441005"
21/03/2008 16.00,"3,929549","4,47117","12,69841","0,252087","0,197814"
21/03/2008 17.00,"2,30846","4,783956",,"0,239463","0,212132"
21/03/2008 18.00,"1,429964","4,809915","10,74481","0,2347","0,119173"
21/03/2008 19.00,"1,405066","6,138935",,"0,231486","0,133491"
21/03/2008 20.00,"0,626947","5,216148","11,72161","0,240624","0,178649"
21/03/2008 21.00,"0,45109","6,656787",,"0,224052","0,229755"
21/03/2008 22.00,"0,380748","7,814489","16,11721","0,248098","0,209489"
21/03/2008 23.00,"0,215166","5,576956",,"0,246782","0,198694"
22/03/2008 0.00,"0,502813","4,782657","12,21001","0,231835","0,172701"
22/03/2008 1.00,,"6,222",,"0,24136","0,212572"
22/03/2008 2.00,"0,368509",,"6,837607","0,222154","0,151554"
22/03/2008 3.00,"0,917762",,,,"0,011675"
22/03/2008 4.00,"0,354017","12,187013","3,907204","0,213427","0,061018"
22/03/2008 5.00,"0,828006","9,869019",,"0,227797","0,112784"
22/03/2008 6.00,"0,803332","8,244083","7,326007","0,232175","0,055732"
22/03/2008 7.00,"0,508854","10,488101",,"0,224041","0,072693"
22/03/2008 8.00,"0,998041","10,180507","15,14041","0,215481","0,154418"
22/03/2008 9.00,"1,463449","7,107149",,"0,233337","0,228653"
22/03/2008 10.00,"1,059011","6,680149","13,67521","0,229618","0,209708"
22/03/2008 11.00,"0,618814","4,724254",,"0,183679","0,096043"
22/03/2008 12.00,"0,670844","3,863766","13,18681","0,190342","0,041633"
22/03/2008 13.00,"0,559096","3,827424",,"0,188405","0,187461"
22/03/2008 14.00,"0,452175","3,735277","21,48962","0,18027","0,044717"
22/03/2008 15.00,"0,592353","3,880637",,"0,181742","0,022469"
22/03/2008 16.00,"0,354017","2,648957","13,67521","0,177715","0,041193"
22/03/2008 17.00,"1,296989","2,879979",,"0,179031","0,097365"
22/03/2008 18.00,"1,431086","3,536703","20,02442","0,167489","0,06256"
22/03/2008 19.00,"0,959064","3,977977",,"0,183796","0,064763"
22/03/2008 20.00,"1,253184","4,734638","20,51281","0,208315","0,107718"
22/03/2008 21.00,"1,028794","5,438084",,"0,215867","0,171159"
22/03/2008 22.00,"0,57483","4,109064","23,44322","0,212963","0,191426"
22/03/2008 23.00,"1,166109","3,37836",,"0,217844","0,100228"
23/03/2008 0.00,"1,31308","3,072064","24,42001","0,212537","0,075557"
23/03/2008 1.00,"0,622211","2,64117",,"0,212188","0,079081"
23/03/2008 2.00,"0,549262","2,632084","12,21001","0,213931","0,042734"
23/03/2008 3.00,"1,088333","3,062978",,"0,203744","0,107277"
23/03/2008 4.00,"0,457003","2,665829","8,302809","0,212924","0,058154"
23/03/2008 5.00,"1,167361","2,635979",,"0,216217","0,076658"
23/03/2008 6.00,"1,579487","2,642466","14,65201","0,213312","0,043616"
23/03/2008 7.00,"0,651355","2,717744",,"0,223382","0,094501"
23/03/2008 8.00,"0,99965","2,782639","20,02442","0,220516","0,087232"
23/03/2008 9.00,"0,924377","2,146681",,"0,232291","0,065204"
23/03/2008 10.00,"1,141615","2,46466","15,14041","0,20727","0,071812"
23/03/2008 11.00,"1,59987","2,146681",,"0,211336","0,032822"
23/03/2008 12.00,"1,283221","1,868936","15,14041","0,210523","0,027095"
23/03/2008 13.00,"1,597903","1,874127",,"0,197895","0,052647"
23/03/2008 14.00,"1,587891","2,181724","12,69841","0,204479","0,000221"
23/03/2008 15.00,"1,294485","1,649595",,"0,203588","0,012996"
23/03/2008 16.00,"1,578235","1,644404","14,16361","0,209361","0,025112"
23/03/2008 17.00,"1,198293","1,894893",,"0,224815","0,010353"
23/03/2008 18.00,"1,461124","2,241424","16,11721","0,213272","0,013438"
23/03/2008 19.00,"1,358316","2,676213",,"0,228727","0,051326"
23/03/2008 20.00,"1,569475","2,841043","24,42001","0,246197","0,027535"
23/03/2008 21.00,"0,933853","3,835212",,"0,262195","0,021147"
23/03/2008 22.00,"0,911862","3,443256","30,28083","0,254021","0,113225"
23/03/2008 23.00,"1,480971","3,805362",,"0,267926","0,058375"
24/03/2008 0.00,"1,00859","3,308276","31,25762","0,242053","0,083707"
24/03/2008 1.00,,"2,879979",,"0,227528","0,00044"
24/03/2008 2.00,"0,398383",,"16,60561","0,188173","0,000221"
24/03/2008 3.00,"0,455503",,,,"0,010793"
24/03/2008 4.00,"1,048472","11,208421","9,27961","0,167638",0
24/03/2008 5.00,"1,000606","7,225255",,"0,167794",0
24/03/2008 6.00,"1,139859","8,585425","9,76801","0,17329","0,000881"
24/03/2008 7.00,"0,649884","10,466041",,"0,186412","0,052207"
24/03/2008 8.00,"0,729602","9,135723","5,860806","0,201622","0,00771"
24/03/2008 9.00,"1,223148","9,291467",,"0,241374","0,025773"
24/03/2008 10.00,"0,952799","8,38685","6,837607","0,278262","0,079081"
24/03/2008 11.00,"0,297735","8,970891",,"0,260845","0,141201"
24/03/2008 12.00,"1,084253","9,268104","11,23321","0,278339","0,201339"
24/03/2008 13.00,"0,246713","7,257702",,"0,253065","0,196712"
24/03/2008 14.00,"0,57612","7,852127","6,349206","0,267928","0,201558"
24/03/2008 15.00,"1,181711","3,941638",,"0,244703","0,188122"
24/03/2008 16.00,"1,119497","3,400425","3,907204","0,252677","0,101109"
24/03/2008 17.00,"2,090635","7,587361",,"0,254883","0,107718"
24/03/2008 18.00,"1,684247","5,746979","5,372406","0,26545","0,153536"
24/03/2008 19.00,"1,264883","10,031254",,"0,257361","0,112784"
24/03/2008 20.00,"0,717755","14,257126","2,442003","0,298544","0,232618"
24/03/2008 21.00,"0,666852","15,073487",,"0,311318","0,158603"
24/03/2008 22.00,"1,236484","9,120148","4,884005","0,292041","0,275573"
24/03/2008 23.00,"1,311618","4,716468",,"0,243658","0,118732"
25/03/2008 0.00,"1,245116","3,270638","6,349206","0,227401","0,031941"
25/03/2008 1.00,"0,554628","4,655468",,"0,228291","0,022469"
25/03/2008 2.00,"4,740006","13,695142","3,418803","0,221169","0,005067"
25/03/2008 3.00,"2,36652","7,41734",,"0,211532","0,024671"
25/03/2008 4.00,"1,679842","2,951361","2,442003","0,212848",0
25/03/2008 5.00,"1,70568","3,957213",,"0,23162","0,000221"
25/03/2008 6.00,"1,341444","4,051956","1,953602","0,22744","0,047361"
25/03/2008 7.00,"1,419078","10,39206",,"0,260186",0
25/03/2008 8.00,"0,611365","7,96504","0,976801","0,268585","0,008591"
25/03/2008 9.00,"1,655671","7,975424",,"0,259257","0,042734"
25/03/2008 10.00,"1,610603","5,301808","2,442003","0,243155","0,010353"
25/03/2008 11.00,"1,645907","4,767084",,"0,242768","0,074015"
25/03/2008 12.00,"0,793126","4,225872","4,395605","0,234988","0,100889"
25/03/2008 13.00,"1,483376","4,525679",,"0,21606","0,07027"
25/03/2008 14.00,"1,641382","4,43483","7,326007","0,209325","0,010793"
25/03/2008 15.00,"3,598539","5,291426",,"0,214163","0,104855"
25/03/2008 16.00,"8,315863","22,588158","14,65201","0,24242","0,144946"
25/03/2008 17.00,"2,825536","10,111723",,"0,237582","0,158163"
25/03/2008 18.00,"2,17184","7,347254","17,094","0,225969","0,13261"
25/03/2008 19.00,"1,371986","4,255722",,"0,208513","0,065204"
25/03/2008 20.00,"0,694179","4,299851","18,07081","0,215634","0,163449"
25/03/2008 21.00,"0,53266","3,165511",,"0,206423","0,168737"
25/03/2008 22.00,"0,235044","2,321892","9,76801","0,202009","0,14076"
25/03/2008 23.00,"0,287971","3,347212",,"0,206693","0,135474"
26/03/2008 0.00,"0,348578","7,538041","6,837607","0,227749","0,099788"
26/03/2008 1.00,,"41,542273",,"0,361713","0,212132"
26/03/2008 2.00,"1,345394",,"5,372406","0,399762","0,442327"
26/03/2008 3.00,"0,859419",,,,"0,66283"
26/03/2008 4.00,"0,332268","27,917226","13,18681","0,363016","0,629787"
26/03/2008 5.00,"0,593111","26,725763",,"0,345194","0,636396"
26/03/2008 6.00,"0,737314","25,224136","11,23321","0,348055","0,556654"
26/03/2008 7.00,"1,393655","36,64281",,"0,470748","0,687501"
26/03/2008 8.00,"1,799602","43,840803","21,48962","0,572683","1,180273"
26/03/2008 9.00,"3,586594","32,930892",,"0,378593","1,011316"
26/03/2008 10.00,"5,206055","15,407032","23,44322","0,215196","0,38197"
26/03/2008 11.00,"3,031761","8,903402",,"0,202362","0,14825"
26/03/2008 12.00,"2,801182","9,261617","16,11721","0,191693","0,338354"
26/03/2008 13.00,"2,165286","5,245998",,"0,192853","0,154859"
26/03/2008 14.00,"1,388881","4,417957","8,302809","0,190766","0,101991"
26/03/2008 15.00,"1,360058","5,044829",,"0,200469","0,041413"
26/03/2008 16.00,"1,32256","5,109723","10,25641","0,225014","0,056612"
26/03/2008 17.00,"0,777155","6,371254",,"0,27028","0,064103"
26/03/2008 18.00,"0,355086","7,527659","10,74481","0,326254","0,105956"
26/03/2008 19.00,"0,425581","7,879382",,"0,332439","0,187461"
26/03/2008 20.00,"0,393966","10,192183","11,23321","0,364601","0,183716"
26/03/2008 21.00,"0,381687","10,963117",,"0,388102","0,307734"
26/03/2008 22.00,"0,317256","13,147439","12,21001","0,40198","0,403998"
26/03/2008 23.00,"0,662646","13,836612",,"0,463326","0,55335"
27/03/2008 0.00,"0,179119","10,950138","16,11721","0,444732","0,559297"
27/03/2008 1.00,"0,121384","6,717787",,"0,399312","0,386155"
27/03/2008 2.00,"0,367786","5,561383","7,814408","0,392741","0,329983"
27/03/2008 3.00,"0,200886","6,63602",,"0,405189","0,394305"
27/03/2008 4.00,"0,169872","7,706765","8,791209","0,402985","0,509734"
27/03/2008 5.00,"0,286663","9,187638",,"0,378284","0,692787"
27/03/2008 6.00,"0,176777","9,95987","12,21001","0,366339","0,240108"
27/03/2008 7.00,"0,130901","14,974839",,"0,372949","0,281521"
27/03/2008 8.00,"0,332299","13,42389","11,72161","0,370901","0,163449"
27/03/2008 9.00,"0,822611","10,114319",,"0,369895","0,274251"
27/03/2008 10.00,"1,370357","17,491414","12,21001","0,352463","0,131949"
27/03/2008 11.00,"1,379875","8,115594",,"0,300045","1,244595"
27/03/2008 12.00,"1,33695",,"12,69841",,
27/03/2008 13.00,"0,944849",,,,
27/03/2008 14.00,"0,123125",,"10,74481","0,248285",
27/03/2008 15.00,"0,106132",,,"0,30882",
27/03/2008 16.00,"0,165428","13,207147","16,60561","0,315507",
27/03/2008 17.00,"0,828044","11,789864",,"0,321538",
27/03/2008 18.00,"1,31037","9,548446","15,14041","0,331742",
27/03/2008 19.00,"1,042561","9,967659",,"0,333521",
27/03/2008 20.00,"0,77169","8,00268","18,07081","0,347437",
27/03/2008 21.00,"1,131131","5,504275",,"0,314426",
27/03/2008 22.00,"1,63207","8,188275","18,55921","0,324629",
27/03/2008 23.00,"1,195861","3,868957",,"0,311487",
28/03/2008 0.00,"0,920757","2,894255","17,094","0,310831",
28/03/2008 1.00,,"3,330339",,"0,316628",
28/03/2008 2.00,"0,670647",,"8,302809","0,314618",
28/03/2008 3.00,"1,098482",,,,
28/03/2008 4.00,"1,129394","11,566632","9,76801","0,170395",
28/03/2008 5.00,"0,559097","7,970233",,"0,177611",
28/03/2008 6.00,"1,433134","9,869019","14,16361","0,175951",
28/03/2008 7.00,"1,655787","11,199339",,"0,179616",
28/03/2008 8.00,"1,335023","5,749573","12,69841","0,175758",
28/03/2008 9.00,"1,490029","7,326487",,"0,180388",
28/03/2008 10.00,"1,537516","11,778187","13,18681","0,180812",
28/03/2008 11.00,"1,519149","10,357019",,"0,171977",
28/03/2008 12.00,"1,481965","7,901445","14,65201","0,163911",
28/03/2008 13.00,"1,634283","6,759317",,"0,162447",
28/03/2008 14.00,"7,268261","10,190893","8,302809","0,154844",
28/03/2008 15.00,"6,25221","13,147439",,"0,192273",
28/03/2008 16.00,"4,680646","9,684721","10,25641","0,19208",
28/03/2008 17.00,"5,080257","26,119658",,"0,223874",
28/03/2008 18.00,"5,72716","26,56743","20,02442","0,236222","0,157281"
28/03/2008 19.00,"5,938614","28,920471",,"0,22017","0,124239"
28/03/2008 20.00,"1,600235","11,569227","23,44322","0,231129","0,274472"
28/03/2008 21.00,"1,510636","7,552317",,"0,216504","0,204201"
28/03/2008 22.00,"3,370709","13,500464","26,86202","0,193315","0,154198"
28/03/2008 23.00,"6,675117","18,136462",,"0,195398","0,501803"
29/03/2008 0.00,"5,703865","17,747095","22,46641","0,188685","0,434617"
29/03/2008 1.00,"2,109157","7,400467",,"0,176645","0,244073"
29/03/2008 2.00,"1,485549","5,296616","15,14041","0,185944","0,010574"
29/03/2008 3.00,"1,198385","4,186936",,"0,203579","0,000221"
29/03/2008 4.00,"1,59262","5,292722","16,11721","0,204852","0,084148"
29/03/2008 5.00,"1,027699","4,046765",,"0,20543","0,134151"
29/03/2008 6.00,"0,370043","4,358255","18,55921","0,223142","0,072472"
29/03/2008 7.00,"0,694839","6,777489",,"0,240582","0,205303"
29/03/2008 8.00,"0,695735","7,510787","21,001221","0,251926","0,201339"
29/03/2008 9.00,"0,963636","6,998126",,"0,253971","0,244954"
29/03/2008 10.00,"1,524525","6,835893","23,44322","0,237418","0,305531"
29/03/2008 11.00,"1,508397","4,918935",,"0,246331","0,316105"
29/03/2008 12.00,"1,501677","4,571106","27,35042","0,251348","0,274251"
29/03/2008 13.00,"1,232881","5,868978",,"0,246909","0,347385"
29/03/2008 14.00,"1,236912","4,799531","28,81562","0,254473","0,274472"
29/03/2008 15.00,"1,371758","3,954616",,"0,264313","0,24143"
29/03/2008 16.00,"1,504813","4,210298","25,88522","0,263887","0,250902"
29/03/2008 17.00,"1,260207","3,605489",,"0,257058","0,308395"
29/03/2008 18.00,"0,814006","4,842361","26,86202","0,256633","0,307514"
29/03/2008 19.00,"1,086386","7,020191",,"0,257251","0,200897"
29/03/2008 20.00,"1,503469","7,396574","30,76923","0,273534","0,24143"
29/03/2008 21.00,"1,505261","8,798277",,"0,280557","0,24231"
29/03/2008 22.00,"1,137905","7,209679","21,97802","0,282717","0,203541"
29/03/2008 23.00,"0,649144","5,27585",,"0,273341","0,311699"
30/03/2008 0.00,"1,014259","8,966999","24,42001","0,269521","0,172481"
30/03/2008 1.00,,"16,638719",,"0,301277","0,437921"
30/03/2008 2.00,"1,030805",,"17,094","0,298847","0,305973"
30/03/2008 3.00,"0,382172",,,,"0,39805"
30/03/2008 4.00,"0,458558","19,265598","15,14041","0,235484","0,315885"
30/03/2008 5.00,"0,29541","13,146147",,"0,212772","0,242971"
30/03/2008 6.00,"0,301181","14,791849","17,094","0,218826","0,24187"
30/03/2008 7.00,"0,365716","9,915744",,"0,222951","0,235702"
30/03/2008 8.00,"0,294367","9,183743","21,001221","0,232205","0,241209"
30/03/2008 9.00,"0,509829","8,068871",,"0,218942","0,27293"
30/03/2008 10.00,"1,069611","9,134425","15,62881","0,243465","0,212793"
30/03/2008 11.00,"2,063144","7,763871",,"0,243118","0,391222"
30/03/2008 12.00,"1,862357","6,131147","20,51281","0,206603","0,317427"
30/03/2008 13.00,"1,602621","5,743084",,"0,206718","0,243192"
30/03/2008 14.00,"1,598936","4,667148","19,0476","0,185742","0,354654"
30/03/2008 15.00,"1,819989","6,421871",,"0,194803","0,461272"
30/03/2008 16.00,"1,972882","6,785275","16,60561","0,200085","0,198034"
30/03/2008 17.00,"2,326564","7,022786",,"0,195536","0,277996"
30/03/2008 18.00,"1,726041","5,779425","21,001221","0,180227","0,201999"
30/03/2008 19.00,"1,224163","4,721657",,"0,20637","0,136575"
30/03/2008 20.00,"1,003726","6,963083","21,001221","0,237681","0,165432"
30/03/2008 21.00,"1,609989","6,902083",,"0,254339","0,277115"
30/03/2008 22.00,"1,421942","7,748295","23,93162","0,260084","0,315885"
30/03/2008 23.00,"1,263062","8,889127",,"0,284492","0,397609"
31/03/2008 0.00,"1,243689","10,93716","22,46641","0,280983","0,473387"
31/03/2008 1.00,"1,606306","21,385031",,"0,268529","0,506209"
31/03/2008 2.00,"1,242032","19,235752","11,23321","0,252912","0,435498"
31/03/2008 3.00,"1,232821","12,507588",,"0,260046","0,514359"
31/03/2008 4.00,"1,035287","14,3947","10,74481","0,228851","0,50687"
31/03/2008 5.00,"1,220969","25,134578",,"0,237026","0,323595"
31/03/2008 6.00,"1,2494","37,723929","19,0476","0,278632","0,509513"
31/03/2008 7.00,"1,683489","40,807681",,"0,352706","0,833548"
31/03/2008 8.00,"3,120507",,"38,58363","0,42778","1,068589"
31/03/2008 9.00,"3,879449",,,"0,150537","1,554313"
31/03/2008 10.00,"6,191278","16,380436","33,699631","0,11992","0,74962"
31/03/2008 11.00,"5,972069","12,893061",,"0,093545","0,549825"
31/03/2008 12.00,"5,380756","13,68735","23,93162","0,115178","0,594983"
31/03/2008 13.00,"7,370218","14,264905",,"0,084638","0,393204"
31/03/2008 14.00,"6,397592","11,382329","26,86202","0,108584","0,278437"
31/03/2008 15.00,"4,257078","9,46538",,"0,090268","0,205083"
31/03/2008 16.00,"3,098401","5,413425","23,93162","0,111822","0,166974"
31/03/2008 17.00,"3,096559","4,671042",,"0,115062","0,127543"
31/03/2008 18.00,"2,372616","5,029254","26,86202","0,088379","0,064103"
31/03/2008 19.00,"1,412978","8,13636",,"0,121","0,168956"
31/03/2008 20.00,"1,414574","21,060565","26,86202","0,176718","0,20266"
31/03/2008 21.00,"0,566136","38,115889",,"0,224724","0,43682"
31/03/2008 22.00,"0,712429","29,625215","28,81562","0,207527","0,468981"
31/03/2008 23.00,"0,979563","11,608165",,"0,142633","0,481537"
01/04/2008 0.00,"0,651026","10,634759","25,39682","0,17186","0,352232"
01/04/2008 1.00,,"10,751563",,"0,242848","0,283944"
01/04/2008 2.00,"0,618427",,"14,65201","0,204173","0,463915"
01/04/2008 3.00,"0,570995","21,702996",,,"0,357078"
01/04/2008 4.00,"0,336832","13,007271","16,60561","0,215047","0,165652"
01/04/2008 5.00,"0,439504","19,584883",,"0,222311","0,1249"
01/04/2008 6.00,"1,338326","41,890121","19,0476","0,308934","0,391001"
01/04/2008 7.00,"1,918328","46,52611",,"0,360281","0,70975"
01/04/2008 8.00,"2,655038","60,055134","22,46641","0,450458","0,863286"
01/04/2008 9.00,"3,344917","49,720164",,"0,43964","0,984442"
01/04/2008 10.00,"1,900315",,"24,42001","0,172432","0,822314"
01/04/2008 11.00,"1,61412",,,"0,111866","1,068674"
01/04/2008 12.00,"1,561681",,"26,37361","0,128503","0,435057"
01/04/2008 13.00,"1,765222",,,"0,143262","0,507971"
01/04/2008 14.00,"3,996968","34,807616","16,11721","0,162504","0,65512"
01/04/2008 15.00,"4,875977","23,757537",,"0,166405","0,751823"
01/04/2008 16.00,"5,036289","22,274073","17,582411","0,158215","0,472286"
01/04/2008 17.00,"4,450882","20,097529",,"0,175562","0,545198"
01/04/2008 18.00,"3,245848","19,963861","21,001221","0,175832","0,276895"
01/04/2008 19.00,"2,563174","19,789926",,"0,169728","0,120054"
01/04/2008 20.00,"1,586898","17,805499","27,35042","0,196734","0,197814"
01/04/2008 21.00,"1,586898","15,610805",,"0,234636","0,231957"
01/04/2008 22.00,"1,307104","22,094976","23,93162","0,255423","0,279979"
01/04/2008 23.00,"1,37315","19,288963",,"0,261296","0,401795"
02/04/2008 0.00,"1,643338","17,788625","27,35042","0,179541","0,157502"
02/04/2008 1.00,"1,586898","17,452486",,"0,233285","0,194509"
02/04/2008 2.00,"1,144992","14,146801","22,46641","0,226562","0,432193"
02/04/2008 3.00,"1,385759","18,9035",,"0,201681","0,395407"
02/04/2008 4.00,"1,418782","14,571201","23,93162","0,20141","0,275573"
02/04/2008 5.00,"1,431991","14,886589",,"0,214816","0,190544"
02/04/2008 6.00,"1,383358","42,70257","27,83882","0,271804","0,357739"
02/04/2008 7.00,"1,421784","55,831851",,"0,346914","0,587052"
02/04/2008 8.00,"1,972366",,"40,537231","0,325007","0,856457"
02/04/2008 9.00,"1,481225",,,"0,213232","0,479995"
02/04/2008 10.00,"1,644539","14,194823","30,28083","0,203419","0,309937"
02/04/2008 11.00,"2,4551","13,867759",,"0,20821","0,385494"
02/04/2008 12.00,"2,015595","14,110459","26,86202","0,231275","0,430872"
02/04/2008 13.00,"1,929135","14,320719",,"0,259441","0,661288"
02/04/2008 14.00,"1,812055","8,019551","27,35042","0,233014","0,515901"
02/04/2008 15.00,"1,55988","7,016298",,"0,219376","0,275133"
02/04/2008 16.00,"1,567085","6,621743","29,79241","0,221539","0,31192"
02/04/2008 17.00,"1,601308","7,426424",,"0,209988","0,197814"
02/04/2008 18.00,"2,99007","10,08187","25,88522","0,21613","0,236363"
02/04/2008 19.00,"1,678762","10,575061",,"0,226639","0,310378"
02/04/2008 20.00,"1,583296","9,505617","30,28083","0,247","0,2031"
02/04/2008 21.00,"1,537064","34,34168",,"0,325045","0,469641"
02/04/2008 22.00,"1,24286","36,228786","35,653221","0,332155","0,985322"
02/04/2008 23.00,"0,546978","17,941782",,"0,249589","0,670099"
03/04/2008 0.00,"0,79555","17,987211","34,18803","0,23908","0,360822"
03/04/2008 1.00,,"17,836656",,"0,244335","0,583748"
03/04/2008 2.00,"1,55818",,"25,39682","0,262687","0,63992"
03/04/2008 3.00,"1,124696","31,137243",,,"0,632431"
03/04/2008 4.00,"1,665699","21,129339","32,722832",,"0,824297"
03/04/2008 5.00,"1,59929","19,758798",,,"0,715477"
03/04/2008 6.00,"1,231912","17,457674","34,67643",,"0,433736"
03/04/2008 7.00,"1,415692","24,690708",,,"0,270066"
03/04/2008 8.00,"1,472979","27,233246","25,39682",,"0,436159"
03/04/2008 9.00,"1,660226","23,649814",,,"0,592559"
03/04/2008 10.00,"1,438133","19,937895","23,93162",,"0,465677"
03/04/2008 11.00,"1,195605","20,070321",,,"0,381749"
03/04/2008 12.00,"0,713789",,"25,88522",,"0,42751"
03/04/2008 13.00,"1,392157","12,349784",,,"0,39034"
03/04/2008 14.00,"1,661381","5,547106","12,21001",,"0,203761"
03/04/2008 15.00,"1,214276","6,969573",,,"0,199796"
03/04/2008 16.00,"1,380663","10,484207","6,837607",,"0,161467"
03/04/2008 17.00,"1,597466","14,632201",,,"0,251562"
03/04/2008 18.00,"1,700363","10,13768","9,76801",,"0,278878"
03/04/2008 19.00,"1,716783","11,761312",,,"0,11763"
03/04/2008 20.00,"1,672996","11,972867","9,27961",,"0,239006"
03/04/2008 21.00,"1,66503","5,484807",,,"0,305752"
03/04/2008 22.00,"1,195241","7,025382","13,18681",,"0,240328"
03/04/2008 23.00,"1,525826","14,948881",,,"0,204201"
04/04/2008 0.00,"1,058287","8,407616","11,23321",,"0,235482"
04/04/2008 1.00,"1,040955","5,205766",,,"0,285486"
04/04/2008 2.00,"1,275637","2,812489","5,860806",,"0,220503"
04/04/2008 3.00,"0,741385","3,392637",,,"0,147149"
04/04/2008 4.00,"1,408151","2,831957","3,418803",,"0,083707"
04/04/2008 5.00,"1,571924","7,011105",,,"0,10926"
04/04/2008 6.00,"0,636602","17,390183","2,442003",,"0,092739"
04/04/2008 7.00,"0,872987","20,993071",,,"0,199355"
04/04/2008 8.00,"0,780427","19,164376","2,930403",,"0,261916"
04/04/2008 9.00,"1,067349","19,034585",,,"0,397609"
04/04/2008 10.00,"1,149387","17,32659","6,349206",,"0,339896"
04/04/2008 11.00,"1,452424","9,508212",,,"0,211031"
04/04/2008 12.00,"1,655361","9,657465","4,395605",,"0,157281"
04/04/2008 13.00,"2,315681","12,603632",,,"0,159484"
04/04/2008 14.00,"1,902874","9,222681","4,884005",,"0,115648"
04/04/2008 15.00,"2,891713","8,761935",,,"0,203321"
04/04/2008 16.00,"4,63039","14,137718","5,860806",,"0,091638"
04/04/2008 17.00,"3,506545","9,329105",,,"0,119393"
04/04/2008 18.00,"2,601629","12,819082","5,372406",,"0,03084"
04/04/2008 19.00,"2,198432","9,247338",,,"0,136354"
04/04/2008 20.00,"1,786111","3,736574","5,860806",,"0,063001"
04/04/2008 21.00,"1,590837","1,19534",,,"0,020266"
04/04/2008 22.00,"1,488608","0,899426","6,837607",,"0,106176"
04/04/2008 23.00,"1,727729","0,930574",,,"0,799624"
05/04/2008 0.00,"0,946147","1,69502","5,860806",,"0,650494"
05/04/2008 1.00,,"1,430256",,,"0,435498"
05/04/2008 2.00,"1,423599",,"2,930403",,"0,51458"
05/04/2008 3.00,"2,204442","16,210413",,,"0,590577"
05/04/2008 4.00,"3,128669","14,663357","3,907204","0,269891","0,2813"
05/04/2008 5.00,"1,672593","6,257041",,"0,258162","0,333287"
05/04/2008 6.00,"1,497575","11,361568","12,69841","0,268283","0,305752"
05/04/2008 7.00,"1,614855","20,213052",,"0,28315","0,462813"
05/04/2008 8.00,"2,165169","11,455017","15,14041","0,272324","0,473827"
05/04/2008 9.00,"3,038454","10,554292",,"0,262869","0,66371"
05/04/2008 10.00,"2,273427","7,985807","18,55921","0,267537","0,474488"
05/04/2008 11.00,"3,312709","8,308978",,"0,263143","0,470083"
05/04/2008 12.00,"3,076344","4,455595","22,954821","0,258005","0,509953"
05/04/2008 13.00,"2,051497","5,741786",,"0,262399","0,394085"
05/04/2008 14.00,"1,540878","7,978021","28,81562","0,282994","0,516562"
05/04/2008 15.00,"1,346013","1,230383",,"0,245295","0,356417"
05/04/2008 16.00,"1,687027","0,904617","20,02442","0,240548","0,323595"
05/04/2008 17.00,"3,157539","6,258339",,"0,241921","0,355536"
05/04/2008 18.00,"3,433597","6,707403","20,02442","0,258593","0,352232"
05/04/2008 19.00,"1,981129","4,140212",,"0,253219","0,471404"
05/04/2008 20.00,"1,002022","1,133042","16,11721","0,25726","0,322273"
05/04/2008 21.00,"0,81708","0,747575",,"0,250198","0,324036"
05/04/2008 22.00,"1,344208","0,909808","15,62881","0,253297","0,325577"
05/04/2008 23.00,"1,338796","0,279041",,"0,230898","0,282622"
06/04/2008 0.00,"1,254114","2,312809","12,69841","0,238273","0,204201"
06/04/2008 1.00,"1,018351","11,126648",,"0,27809","0,309717"
06/04/2008 2.00,"1,215381","3,374468","9,27961","0,260241","0,394526"
06/04/2008 3.00,"1,300695","2,057128",,"0,243687","0,277115"
06/04/2008 4.00,"1,314708","1,049979","8,791209","0,233095","0,205303"
06/04/2008 5.00,"1,780851","2,942275",,"0,236705","0,207947"
06/04/2008 6.00,"1,318948","2,373809","15,62881","0,238077","0,313241"
06/04/2008 7.00,"1,317144","4,526977",,"0,234193","0,28086"
06/04/2008 8.00,"1,36586","3,743063","11,23321","0,245844","0,470964"
06/04/2008 9.00,"1,331578","4,19602",,"0,231329","0,319409"
06/04/2008 10.00,"1,318948","1,287489","9,27961","0,212147","0,357739"
06/04/2008 11.00,"1,358643","0,869574",,"0,21909","0,196712"
06/04/2008 12.00,"1,259315","0,336149","13,18681","0,210263","0,154198"
06/04/2008 13.00,"4,882456","5,506871",,"0,208499","0,27359"
06/04/2008 14.00,"5,815284","5,669105","16,11721","0,232546","0,35091"
