,ARPA Puglia,,,,
15/02/2008 13.00,,"9,11400742","0,12691055",,"56,63518143"
15/02/2008 14.00,,"12,24606992","0,1124562",,"56,63518143"
15/02/2008 15.00,,"9,14337359","0,1277374",,"56,63518143"
15/02/2008 16.00,,"10,71514848","0,072105",,"56,63518143"
15/02/2008 17.00,,"9,82520035","0,08306795",,"56,63518143"
15/02/2008 18.00,,"23,76177012","0,2882222",,"56,63518143"
15/02/2008 19.00,,"11,60381376","0,10949495",,"56,63518143"
15/02/2008 20.00,,"12,75168837","0,1289357",,"56,63518143"
15/02/2008 21.00,,"15,67435043","0,17191005",,"56,63518143"
15/02/2008 22.00,,"15,31172749","0,42708355",,"56,63518143"
15/02/2008 23.00,,"12,19371229","0,21034535",,"56,63518143"
16/02/2008 0.00,,"7,53712374","0,1367948",,"56,63518143"
16/02/2008 1.00,,"7,54478505","0,18844475",,"22,39192963"
16/02/2008 2.00,,"7,15790473","0,11530245",,"22,39192963"
16/02/2008 3.00,,"4,0564856","0,1178612",,"22,39192963"
16/02/2008 4.00,,"2,8434983","0,11108655",,"22,39192963"
16/02/2008 5.00,,"2,44640415","0,127006",,"22,39192963"
16/02/2008 6.00,,"2,41448358","0,1705151",,"22,39192963"
16/02/2008 7.00,,"6,19006816","0,20705175",,"22,39192963"
16/02/2008 8.00,,"4,41910666","0,2222007",,"22,39192963"
16/02/2008 9.00,,"5,06390405","0,28605215",,"22,39192963"
16/02/2008 10.00,,"4,97580366","0,21553645",,"22,39192963"
16/02/2008 11.00,,"3,46276112","0,13828635",,"22,39192963"
16/02/2008 12.00,,"4,67574842","0,0734689",,"22,39192963"
16/02/2008 13.00,,"3,67343688","0,1311",,"22,39192963"
16/02/2008 14.00,,"3,6453479","0,0238142",,"22,39192963"
16/02/2008 15.00,,"3,65045482","0,0079718",,"22,39192963"
16/02/2008 16.00,,"2,63792945","0,01995825",,"22,39192963"
16/02/2008 17.00,,"3,06566697","0,11853625",,"22,39192963"
16/02/2008 18.00,,"4,29908381","0,4193222",,"22,39192963"
16/02/2008 19.00,,"7,62522413","0,1555743",,"22,39192963"
16/02/2008 20.00,,"13,18325748","0,27613455",,"22,39192963"
16/02/2008 21.00,,"11,69574764","0,20681945",,"22,39192963"
16/02/2008 22.00,,"9,47279688","0,19070105",,"22,39192963"
16/02/2008 23.00,,"6,85657229","0,20333265",,"22,39192963"
17/02/2008 0.00,,"6,26284593","0,2324679",,"22,39192963"
17/02/2008 1.00,,,"0,20298305",,"15,93432999"
17/02/2008 2.00,,,"0,20205385",,"15,93432999"
17/02/2008 3.00,,,,,"15,93432999"
17/02/2008 4.00,,,"0,22482385",,"15,93432999"
17/02/2008 5.00,,,"0,16013405",,"15,93432999"
17/02/2008 6.00,,,"0,1728933",,"15,93432999"
17/02/2008 7.00,,,"0,2046563",,"15,93432999"
17/02/2008 8.00,,,"0,2443704",,"15,93432999"
17/02/2008 9.00,,,"0,25914675",,"15,93432999"
17/02/2008 10.00,,,"0,29726925",,"15,93432999"
17/02/2008 11.00,,,"0,29730835",,"15,93432999"
17/02/2008 12.00,,,"0,25042055",,"15,93432999"
17/02/2008 13.00,,,"0,10431995",,"15,93432999"
17/02/2008 14.00,,,"0,0239384",,"15,93432999"
17/02/2008 15.00,,,"0,0268042",,"15,93432999"
17/02/2008 16.00,,,"0,0823147",,"15,93432999"
17/02/2008 17.00,,,"0,12431155",,"15,93432999"
17/02/2008 18.00,,,"0,1002225",,"15,93432999"
17/02/2008 19.00,,,"0,2432066",,"15,93432999"
17/02/2008 20.00,,,"0,4345988",,"15,93432999"
17/02/2008 21.00,,,"0,3708796",,"15,93432999"
17/02/2008 22.00,,,"0,3028939",,"15,93432999"
17/02/2008 23.00,,,"0,2721774",,"15,93432999"
18/02/2008 0.00,,,"0,2325806",,"15,93432999"
18/02/2008 1.00,,,"0,2519328",,"34,78319168"
18/02/2008 2.00,,,"0,27035465",,"34,78319168"
18/02/2008 3.00,,,"0,27784",,"34,78319168"
18/02/2008 4.00,,,"0,2640722",,"34,78319168"
18/02/2008 5.00,,,"0,25631545",,"34,78319168"
18/02/2008 6.00,,,"0,26884125",,"34,78319168"
18/02/2008 7.00,,,"0,33302735",,"34,78319168"
18/02/2008 8.00,,,"0,4317675",,"34,78319168"
18/02/2008 9.00,,"12,43375987","0,75835715",,"34,78319168"
18/02/2008 10.00,,"9,85073869","0,37654105",,"34,78319168"
18/02/2008 11.00,,"7,63288545","0,28699285",,"34,78319168"
18/02/2008 12.00,,"11,18757668","0,21194845",,"34,78319168"
18/02/2008 13.00,,"12,49248845","0,1309666",,"34,78319168"
18/02/2008 14.00,,"11,6970286","0,07895325",,"34,78319168"
18/02/2008 15.00,,"10,68322791","0,05526785",,"34,78319168"
18/02/2008 16.00,,"8,85991818","0,0230966",,"34,78319168"
18/02/2008 17.00,,"11,49784198","0,0283475",,"34,78319168"
18/02/2008 18.00,,"14,80610904","0,0161621",,"34,78319168"
18/02/2008 19.00,,"32,34334356","0,1631252",,"34,78319168"
18/02/2008 20.00,,"27,30753036","0,30145755",,"34,78319168"
18/02/2008 21.00,,"26,68698846","0,38394935",,"34,78319168"
18/02/2008 22.00,,"21,57202278","0,29226675",,"34,78319168"
18/02/2008 23.00,,"10,32188781","0,25848665",,"34,78319168"
19/02/2008 0.00,,"9,06804142","0,2518546",,"34,78319168"
19/02/2008 1.00,,"7,38518032","0,23800975",,"51,80247116"
19/02/2008 2.00,,,"0,32589045",,"51,80247116"
19/02/2008 3.00,,"6,12367262",,,"51,80247116"
19/02/2008 4.00,,"6,11473599","0,25522525",,"51,80247116"
19/02/2008 5.00,,"4,88642606","0,28118535",,"51,80247116"
19/02/2008 6.00,,"5,77892858","0,29201835",,"51,80247116"
19/02/2008 7.00,,"14,33878588","0,34552325",,"51,80247116"
19/02/2008 8.00,,"31,70239281","0,50758815",,"51,80247116"
19/02/2008 9.00,,"27,76591125","0,5379585",,"51,80247116"
19/02/2008 10.00,,"28,79504397","0,3119812",,"51,80247116"
19/02/2008 11.00,,"24,91858512","0,2423418",,"51,80247116"
19/02/2008 12.00,,"13,84082123","0,08444105",,"51,80247116"
19/02/2008 13.00,,"14,06682714","0,06261865",,"51,80247116"
19/02/2008 14.00,,"9,83541606","0,0326669",,"51,80247116"
19/02/2008 15.00,,"10,49680952","0,02591295",,"51,80247116"
19/02/2008 16.00,,"7,67885144","0,0111159",,"51,80247116"
19/02/2008 17.00,,"12,74785677","0,08160285",,"51,80247116"
19/02/2008 18.00,,"15,98972641","0,1282158",,"51,80247116"
19/02/2008 19.00,,"61,19075457","1,1230394",,"51,80247116"
19/02/2008 20.00,,"44,35320879","0,5552913",,"51,80247116"
19/02/2008 21.00,,"30,34000332","0,25220765",,"51,80247116"
19/02/2008 22.00,,"28,61501346","0,3494321",,"51,80247116"
19/02/2008 23.00,,"21,67544016","0,2871435",,"51,80247116"
20/02/2008 0.00,,"15,08956634","0,274183",,"51,80247116"
20/02/2008 1.00,,"14,59670484","0,21936135",,"51,80342102"
20/02/2008 2.00,,,,,"51,80342102"
20/02/2008 3.00,,"12,72998351","0,16233515",,"51,80342102"
20/02/2008 4.00,,"11,92813954","0,2128236",,"51,80342102"
20/02/2008 5.00,,"14,79844397","0,3368189",,"51,80342102"
20/02/2008 6.00,,"14,16131353","0,33155765",,"51,80342102"
20/02/2008 7.00,,"21,1915341","0,47926825",,"51,80342102"
20/02/2008 8.00,,"30,70899909","0,4435205",,"51,80342102"
20/02/2008 9.00,,"34,7144193","0,6600586",,"51,80342102"
20/02/2008 10.00,,"34,76548845","1,24583525",,"51,80342102"
20/02/2008 11.00,,"20,51990424","0,2635432",,"51,80342102"
20/02/2008 12.00,,"13,05940116","0,12535115",,"51,80342102"
20/02/2008 13.00,,"11,16714149","0,09181255",,"51,80342102"
20/02/2008 14.00,,"9,73582276","0,11718615",,"51,80342102"
20/02/2008 15.00,,"12,38141164","0,08036545",,"51,80342102"
20/02/2008 16.00,,"11,92430606","0,0683974",,"51,80342102"
20/02/2008 17.00,,"14,59543328","0,0861764",,"51,80342102"
20/02/2008 18.00,,"23,45917365","0,2002012",,"51,80342102"
20/02/2008 19.00,,"38,56789233","0,5306468",,"51,80342102"
20/02/2008 20.00,,"39,66468462","0,444521",,"51,80342102"
20/02/2008 21.00,,"41,39990712","0,54125325",,"51,80342102"
20/02/2008 22.00,,"18,1348","0,1844669",,"51,80342102"
20/02/2008 23.00,,"20,28370707","0,18746955",,"51,80342102"
21/02/2008 0.00,,"16,35361903","0,09186315",,"51,80342102"
21/02/2008 1.00,,"19,59420771","0,12879195",,"60,66151047"
21/02/2008 2.00,,,"0,06377555",,"60,66151047"
21/02/2008 3.00,,"11,42379077",,,"60,66151047"
21/02/2008 4.00,,"7,81674755","0,3875569",,"60,66151047"
21/02/2008 5.00,,"6,28072295","0,40696085",,"60,66151047"
21/02/2008 6.00,,"14,05533047","0,4158308",,"60,66151047"
21/02/2008 7.00,,"19,95426873","0,4669966",,"60,66151047"
21/02/2008 8.00,,"39,36080907","0,7371546",,"60,66151047"
21/02/2008 9.00,,"29,48964084","0,753733",,"60,66151047"
21/02/2008 10.00,,"28,81547163","0,71527125",,"60,66151047"
21/02/2008 11.00,,"31,45850235","0,6994691",,"60,66151047"
21/02/2008 12.00,,"22,25640582","0,53156335",,"60,66151047"
21/02/2008 13.00,,"19,96704072","0,41838725",,"60,66151047"
21/02/2008 14.00,,"22,42748277","0,35997875",,"60,66151047"
21/02/2008 15.00,,"24,65428581","0,48938365",,"60,66151047"
21/02/2008 16.00,,"24,83431632","0,5052249",,"60,66151047"
21/02/2008 17.00,,,"0,58691285",,"60,66151047"
21/02/2008 18.00,"7,53860378",,"0,6515946",,"60,66151047"
21/02/2008 19.00,"8,36971569","44,81158968","0,97260905",,"60,66151047"
21/02/2008 20.00,"8,49047565","42,24259512","0,9143558",,"60,66151047"
21/02/2008 21.00,"8,24717999","30,60686079","0,7534616",,"60,66151047"
21/02/2008 22.00,"8,54907894","27,69951195","0,5078975",,"60,66151047"
21/02/2008 23.00,"8,41944027","15,16106503","0,4565776",,"60,66151047"
22/02/2008 0.00,"8,61656284","13,24326703","0,45111625",,"60,66151047"
22/02/2008 1.00,"8,56861401","12,58697484","0,4780734",,"48,09740067"
22/02/2008 2.00,"8,34130096","7,97124537","0,41645065",,"48,09740067"
22/02/2008 3.00,"8,43009567","5,5082414","0,37570385",,"48,09740067"
22/02/2008 4.00,"8,3785944","5,81851047","0,4316732",,"48,09740067"
22/02/2008 5.00,"8,54552746","5,90405835","0,50557335",,"48,09740067"
22/02/2008 6.00,"8,47449207","10,8594287","0,5154116",,"48,09740067"
22/02/2008 7.00,"8,29868031","12,09922778","0,53322855",,"48,09740067"
22/02/2008 8.00,"8,53842354","42,0753366","1,11878555",,"48,09740067"
22/02/2008 9.00,"8,59525204","36,82501416","1,26465155",,"48,09740067"
22/02/2008 10.00,"8,18502426","40,59038115","1,1110771",,"48,09740067"
22/02/2008 11.00,"7,63982916","18,98260056","0,43585575",,"48,09740067"
22/02/2008 12.00,"7,98257399","12,17967251","0,42659825",,"48,09740067"
22/02/2008 13.00,"7,94528103","12,08645955","0,4877173",,"48,09740067"
22/02/2008 14.00,"8,30755997","10,93347991","0,4773765",,"48,09740067"
22/02/2008 15.00,"8,55618286","12,73764858","0,3079608",,"48,09740067"
22/02/2008 16.00,"8,79770184","23,93286588","0,41687615",,"48,09740067"
22/02/2008 17.00,"8,99482441","19,95300846","0,3712499",,"48,09740067"
22/02/2008 18.00,"9,21858501","19,46524635","0,4507287",,"48,09740067"
22/02/2008 19.00,"9,23101616","24,19974216","0,4757113",,"48,09740067"
22/02/2008 20.00,"9,29850006","29,08614753","0,5029778",,"48,09740067"
22/02/2008 21.00,"9,74246979","52,35637473","1,12486675",,"48,09740067"
22/02/2008 22.00,"9,13511944","33,96875328","0,88557705",,"48,09740067"
22/02/2008 23.00,"9,05165291","23,72858928","0,55844345",,"48,09740067"
23/02/2008 0.00,"8,43719864","18,70426523","0,59771825",,"48,09740067"
23/02/2008 1.00,"8,15660954","13,42585382","0,5728518",,"35,55080032"
23/02/2008 2.00,"7,654037",,"0,5054963",,"35,55080032"
23/02/2008 3.00,"7,60431194","7,78227447",,,"35,55080032"
23/02/2008 4.00,"7,124825","4,86599652","0,4160194",,"35,55080032"
23/02/2008 5.00,"6,95789194","4,68724133","0,3796794",,"35,55080032"
23/02/2008 6.00,"6,67730284","11,99963823","0,45928815",,"35,55080032"
23/02/2008 7.00,"6,35054207","16,31532375","0,6257035",,"35,55080032"
23/02/2008 8.00,"6,39671421","26,58357108","0,67747995",,"35,55080032"
23/02/2008 9.00,"6,32035208","29,38750254","0,6999613",,"35,55080032"
23/02/2008 10.00,"5,89769316","33,01241526","0,78145605",,"35,55080032"
23/02/2008 11.00,"5,57625914","23,40298818","0,28721365",,"35,55080032"
23/02/2008 12.00,"5,58158588","13,48076209","0,2242362",,"35,55080032"
23/02/2008 13.00,"5,90479612","9,44470603","0,28783005",,"35,55080032"
23/02/2008 14.00,"6,53523302","11,02414223","0,2760115",,"35,55080032"
23/02/2008 15.00,"6,68618202","9,39235592","0,23666885",,"35,55080032"
23/02/2008 16.00,"7,12127304","9,38341741","0,32224495",,"35,55080032"
23/02/2008 17.00,"7,20473909","10,49552856","0,25430065",,"35,55080032"
23/02/2008 18.00,"7,69310617","12,24095549","0,3703828",,"35,55080032"
23/02/2008 19.00,"8,29157639","43,52581332","0,70796875",,"35,55080032"
23/02/2008 20.00,"8,2329731","27,98297865","0,5538331",,"35,55080032"
23/02/2008 21.00,"8,38569832","15,02572144","0,44100315",,"35,55080032"
23/02/2008 22.00,"8,29512882","26,82744273","0,61823655",,"35,55080032"
23/02/2008 23.00,"8,01276398","22,22320617","0,433343",,"35,55080032"
24/02/2008 0.00,"7,94350386","22,4619615","0,55229325",,"35,55080032"
24/02/2008 1.00,"7,89910698","20,79443619","0,5139902",,"40,11911011"
24/02/2008 2.00,"7,52617311","14,18428806","0,6419484",,"40,11911011"
24/02/2008 3.00,"7,28820515","11,26929296","0,4010832",,"40,11911011"
24/02/2008 4.00,"7,03425503","19,67847651","0,4066262",,"40,11911011"
24/02/2008 5.00,"6,78208017","19,99002654","0,34137635",,"40,11911011"
24/02/2008 6.00,"6,53168106","10,38827394","0,3438408",,"40,11911011"
24/02/2008 7.00,"6,26174784","10,39593902","0,3637818",,"40,11911011"
24/02/2008 8.00,"5,72187996","10,39083586","0,54832805",,"40,11911011"
24/02/2008 9.00,"6,03265905","17,62789872","0,6713976",,"40,11911011"
24/02/2008 10.00,"5,99358988","22,63305726","0,4988999",,"40,11911011"
24/02/2008 11.00,"5,77870798","20,61950319","0,29337305",,"40,11911011"
24/02/2008 12.00,"6,05574608","15,21213982","0,31115895",,"40,11911011"
24/02/2008 13.00,"5,78403616","10,36146405","0,32382275",,"40,11911011"
24/02/2008 14.00,"6,32923079","11,36249651","0,26865955",,"40,11911011"
24/02/2008 15.00,"6,44466305","7,24345261","0,33059855",,"40,11911011"
24/02/2008 16.00,"6,66132021","7,73503127","0,29410445",,"40,11911011"
24/02/2008 17.00,"6,81582212","9,67708853","0,21811475",,"40,11911011"
24/02/2008 18.00,"7,08930683","16,91926206","0,23368575",,"40,11911011"
24/02/2008 19.00,"7,49420691","38,73642993","0,44423695",,"40,11911011"
24/02/2008 20.00,"7,82807302","43,54114347","0,72679195",,"40,11911011"
24/02/2008 21.00,"8,38392258","46,4548689","0,8326161",,"40,11911011"
24/02/2008 22.00,"7,6256218","28,98400923","0,42675925",,"40,11911011"
24/02/2008 23.00,"7,32549906","19,17412398","0,3973871",,"40,11911011"
25/02/2008 0.00,"7,09818602","14,31197787","0,31697105",,"40,11911011"
25/02/2008 1.00,"7,06799698","17,45808392","0,39804145",,"42,01858139"
25/02/2008 2.00,"6,40914488",,"0,35446565",,"42,01858139"
25/02/2008 3.00,"6,47130108","10,11376268",,,"42,01858139"
25/02/2008 4.00,"6,34876585","5,22095439","0,33146795",,"42,01858139"
25/02/2008 5.00,"5,78048515","7,99167491","0,356569",,"42,01858139"
25/02/2008 6.00,"5,86750317","8,33131015","0,42576105",,"42,01858139"
25/02/2008 7.00,"5,72898388","19,63378395","0,46539235",,"42,01858139"
25/02/2008 8.00,"6,10547018","32,29355349","0,61080985",,"42,01858139"
25/02/2008 9.00,"6,44288683","38,9190186","0,8483688",,"42,01858139"
25/02/2008 10.00,"5,49811983","38,57938524","0,6293007",,"42,01858139"
25/02/2008 11.00,"5,39156723","20,73185532","0,32020485",,"42,01858139"
25/02/2008 12.00,"5,62065601","12,0583687","0,26758085",,"42,01858139"
25/02/2008 13.00,"5,73431206","12,22946634","0,23217695",,"42,01858139"
25/02/2008 14.00,"6,33455801","10,88496704","0,3370029",,"42,01858139"
25/02/2008 15.00,"6,52280188","13,01343892","0,2297171",,"42,01858139"
25/02/2008 16.00,"6,96677208","13,51905925","0,1937382",,"42,01858139"
25/02/2008 17.00,"7,40186214","11,49018631","0,22272165",,"42,01858139"
25/02/2008 18.00,"7,83162403","12,91001778","0,2452743",,"42,01858139"
25/02/2008 19.00,"8,21343803","15,69350089","0,331775",,"42,01858139"
25/02/2008 20.00,"8,716012","27,64462437","0,47419445",,"42,01858139"
25/02/2008 21.00,"9,16530895","26,3894895","0,39381635",,"42,01858139"
25/02/2008 22.00,"9,07473946","14,42816724","0,32054985",,"42,01858139"
25/02/2008 23.00,"9,3571043","13,67994118","0,25670185",,"42,01858139"
26/02/2008 0.00,"9,12623978","9,29787141","0,25916285",,"42,01858139"
26/02/2008 1.00,"9,15465355","7,515417","0,2009257",,"51,22900009"
26/02/2008 2.00,"8,97884178","6,28966147","0,3076733",,"51,22900009"
26/02/2008 3.00,"9,07882595","4,95665132","0,3279938",,"51,22900009"
26/02/2008 4.00,"8,80577755","9,67070442","0,2942505",,"51,22900009"
26/02/2008 5.00,"8,8722887","20,33603649","0,35726015",,"51,22900009"
26/02/2008 6.00,"13,23917007","14,0374572","0,34695155",,"51,22900009"
26/02/2008 7.00,"8,84209919","20,38072905","0,4178042",,"51,22900009"
26/02/2008 8.00,"9,01080799","34,83316683","0,46139495",,"51,22900009"
26/02/2008 9.00,"9,03567028","28,81675071","0,4406754",,"51,22900009"
26/02/2008 10.00,"9,17951584","18,33782198","0,32620095",,"51,22900009"
26/02/2008 11.00,"9,32513809","14,67076545","0,2284107",,"51,22900009"
26/02/2008 12.00,"9,30382729","16,01654759","0,6926496",,"51,22900009"
26/02/2008 13.00,"9,6501236","18,84598353","0,2172626",,"51,22900009"
26/02/2008 14.00,"9,38551807","22,76713494","0,25524135",,"51,22900009"
26/02/2008 15.00,"9,46010494","12,30735102","0,27104005",,"51,22900009"
26/02/2008 16.00,"9,62703705","11,30887108","0,2747304",,"51,22900009"
26/02/2008 17.00,"9,48674297","10,42530895","0,1318107",,"51,22900009"
26/02/2008 18.00,"9,55067444","14,75758489","0,2590858",,"51,22900009"
26/02/2008 19.00,"9,71760654","14,83675053","0,30175425",,"51,22900009"
26/02/2008 20.00,"9,77798653","12,79766001","0,245824",,"51,22900009"
26/02/2008 21.00,"9,86500454","14,13577519","0,265006",,"51,22900009"
26/02/2008 22.00,"9,57198524","14,44732146","0,2806506",,"51,22900009"
26/02/2008 23.00,"9,55422688","19,38481479","0,2316008",,"51,22900009"
27/02/2008 0.00,"9,85257435","12,30863198","0,2476686",,"51,22900009"
27/02/2008 1.00,"9,78864193","13,17942401","0,2496282",,"58,98601151"
27/02/2008 2.00,"9,97333336",,"0,3479969",,"58,98601151"
27/02/2008 3.00,"10,03903961","9,48301071",,,"58,98601151"
27/02/2008 4.00,"10,09941959","5,82744898","0,3055136",,"58,98601151"
27/02/2008 5.00,"9,81528091","5,04858331","0,33046055",,"58,98601151"
27/02/2008 6.00,"10,09053993","6,18879096","0,37222855",,"58,98601151"
27/02/2008 7.00,"9,94669533","9,40512415","0,4785196",,"58,98601151"
27/02/2008 8.00,"9,8294878","14,92101745","0,41041775",,"58,98601151"
27/02/2008 9.00,"10,00174046","22,07379834","0,54026885",,"58,98601151"
27/02/2008 10.00,"9,7620039","19,77679638","0,4183102",,"58,98601151"
27/02/2008 11.00,"9,49562263","17,9892407","0,41646215",,"58,98601151"
27/02/2008 12.00,"9,82238388","14,72196063","0,4163851",,"58,98601151"
27/02/2008 13.00,"9,69984818","9,70645658","0,35990975",,"58,98601151"
27/02/2008 14.00,"9,99819565","11,82726904","0,4437183",,"58,98601151"
27/02/2008 15.00,"10,13315964","10,63215123","0,4958823",,"58,98601151"
27/02/2008 16.00,"10,19886971","14,73077687","0,4651612",,"58,98601151"
27/02/2008 17.00,"10,53806019","14,16513572","0,37342225",,"58,98601151"
27/02/2008 18.00,"10,51675034","14,44220702","0,46770155",,"58,98601151"
27/02/2008 19.00,"10,57180023","20,62461951","0,4196189",,"58,98601151"
27/02/2008 20.00,"10,50076962","23,32255662","0,49553615",,"58,98601151"
27/02/2008 21.00,"10,53983021","21,57456213","0,38062125",,"58,98601151"
27/02/2008 22.00,"10,71741962","20,84038902","0,34732185",,"58,98601151"
27/02/2008 23.00,"10,46347046","16,20040217","0,35771555",,"58,98601151"
28/02/2008 0.00,"10,73696041","13,73868104","0,42831865",,"58,98601151"
28/02/2008 1.00,"10,52385044","11,19139887","0,39636705",,"79,68308258"
28/02/2008 2.00,"10,63572979","8,07722091","0,35117205",,"79,68308258"
28/02/2008 3.00,"10,64993954","10,44446129","0,22436155",,"79,68308258"
28/02/2008 4.00,"10,54339027","8,23427312","0,24691995",,"79,68308258"
28/02/2008 5.00,"10,30718994","5,62443265","0,2442255",,"79,68308258"
28/02/2008 6.00,"9,660779","7,76695184","0,32156645",,"79,68308258"
28/02/2008 7.00,"9,42813873","22,09934232","0,6192658",,"79,68308258"
28/02/2008 8.00,"10,60731983","46,19056959","0,90556865",,"79,68308258"
28/02/2008 9.00,"9,8188324","46,50593805","0,7561227",,"79,68308258"
28/02/2008 10.00,"9,27718925","42,24259512","0,66353735",,"79,68308258"
28/02/2008 11.00,"11,05305958","26,48143278","0,5125136",,"79,68308258"
28/02/2008 12.00,"83,94338226","13,74633483","0,3649916",,"79,68308258"
28/02/2008 13.00,,"13,77953825","0,3880905",,"79,68308258"
28/02/2008 14.00,"2,72774911","15,15340936","0,41954185",,"79,68308258"
28/02/2008 15.00,"3,07226992","16,85286276","0,41161145",,"79,68308258"
28/02/2008 16.00,"3,54287791","17,58193836","0,3607573",,"79,68308258"
28/02/2008 17.00,"3,917588","14,43071975","0,3848176",,"79,68308258"
28/02/2008 18.00,"4,23014307","14,32218417","0,4388676",,"79,68308258"
28/02/2008 19.00,"4,76468182","25,18544259","0,37195945",,"79,68308258"
28/02/2008 20.00,"4,9919939","41,67697842","0,6690033",,"79,68308258"
28/02/2008 21.00,"5,14827204","39,12713244","0,8960984",,"79,68308258"
28/02/2008 22.00,"4,97778702","23,77582119","0,4469521",,"79,68308258"
28/02/2008 23.00,"4,68476677","30,9618243","0,31352105",,"79,68308258"
29/02/2008 0.00,"4,32781601","9,06931862","0,17228955",,"79,68308258"
29/02/2008 1.00,,"7,22685279","0,12753385",,"45,40468979"
29/02/2008 2.00,"3,76308703",,"0,1590703",,"45,40468979"
29/02/2008 3.00,"3,37061691","10,40615661",,,"45,40468979"
29/02/2008 4.00,"2,98347592","11,81193889","0,4651037",,"45,40468979"
29/02/2008 5.00,"2,56259298","7,40178014","0,4543075",,"45,40468979"
29/02/2008 6.00,"2,44183302","13,52800528","0,46679305",,"45,40468979"
29/02/2008 7.00,"1,97122502","16,21061977","0,59711105",,"45,40468979"
29/02/2008 8.00,"2,18255496","35,96571693","0,9328961",,"45,40468979"
29/02/2008 9.00,"2,77924991","38,61130581","2,67129015",,"45,40468979"
29/02/2008 10.00,"1,15964901","27,04578921","0,50333085",,"45,40468979"
29/02/2008 11.00,"0,82400799","11,82215648","0,41838495",,"45,40468979"
29/02/2008 12.00,"0,84886998","11,23864206","0,4229194",,"45,40468979"
29/02/2008 13.00,"1,09749305","9,86988915","0,4546157",,"45,40468979"
29/02/2008 14.00,"1,32125401","7,65586939","0,3034735",,"45,40468979"
29/02/2008 15.00,"1,46154797","9,17018725","0,33647505",,"45,40468979"
29/02/2008 16.00,"1,99253595","8,67605607","0,41465895",,"45,40468979"
29/02/2008 17.00,"2,48090196","11,66638899","0,4007888",,"45,40468979"
29/02/2008 18.00,"2,91599202","11,16075738","0,37036095",,"45,40468979"
29/02/2008 19.00,"3,16816711","17,38146891","0,40198135",,"45,40468979"
29/02/2008 20.00,"3,57484293","19,19457045","0,42929615",,"45,40468979"
29/02/2008 21.00,"3,71868896","31,10993424","0,61144235",,"45,40468979"
29/02/2008 22.00,"3,85365605","39,95836515","0,61974075",,"45,40468979"
29/02/2008 23.00,"4,01171017","26,49546504","0,5508937",,"45,40468979"
01/03/2008 0.00,"3,88917398","19,73849922","0,35845155",,"45,40468979"
01/03/2008 1.00,,"10,44956633","0,32929215",,"37,28570175"
01/03/2008 2.00,"3,85188007","7,29069581","0,23866065",,"37,28570175"
01/03/2008 3.00,"3,85720801","6,57567128","0,23005405",,"37,28570175"
01/03/2008 4.00,"3,9300189","5,89639703","0,23342585",,"37,28570175"
01/03/2008 5.00,"3,43454909","5,82744898","0,21793305",,"37,28570175"
01/03/2008 6.00,"3,15573597","7,76439744","0,31234805",,"37,28570175"
01/03/2008 7.00,"3,11666703","15,54794159","0,28341865",,"37,28570175"
01/03/2008 8.00,"3,12732196","20,39989644","0,4862338",,"37,28570175"
01/03/2008 9.00,"2,53950596","22,3176888","0,43371445",,"37,28570175"
01/03/2008 10.00,"2,41697097","15,53645432","0,43751865",,"37,28570175"
01/03/2008 11.00,"2,326401","7,23068438","0,26328675",,"37,28570175"
01/03/2008 12.00,"2,63362789","10,27591617","0,2231391",,"37,28570175"
01/03/2008 13.00,"2,67624903","8,01210257","0,2958283",,"37,28570175"
01/03/2008 14.00,"2,711766","9,98097537","0,2373531",,"37,28570175"
01/03/2008 15.00,"2,53950596","5,80446692","0,17676765",,"37,28570175"
01/03/2008 16.00,"2,72597289","7,2804801","0,29924725",,"37,28570175"
01/03/2008 17.00,"3,05451107","5,56186871","0,22917085",,"37,28570175"
01/03/2008 18.00,"2,77924991","10,01416561","0,18715215",,"37,28570175"
01/03/2008 19.00,"3,06871796","12,88192881","0,268617",,"37,28570175"
01/03/2008 20.00,"3,04030395","8,07339119","0,281405",,"37,28570175"
01/03/2008 21.00,"3,40968704","9,29914861","0,16567015",,"37,28570175"
01/03/2008 22.00,"3,23565102","12,34310507","0,1923007",,"37,28570175"
01/03/2008 23.00,"3,388376","13,76165746","0,18647365",,"37,28570175"
02/03/2008 0.00,"3,28182292","15,06913115","0,122912",,"37,28570175"
02/03/2008 1.00,,"14,70140694","0,1281698",,"19,61429977"
02/03/2008 2.00,"3,34753108",,"0,15460485",,"19,61429977"
02/03/2008 3.00,"3,16994309","12,05581618",,,"19,61429977"
02/03/2008 4.00,"3,20190907","10,23122549","0,3059851",,"19,61429977"
02/03/2008 5.00,"2,91066504","7,1923797","0,26936335",,"19,61429977"
02/03/2008 6.00,"2,70111108","8,0287024","0,43479315",,"19,61429977"
02/03/2008 7.00,"2,57502389","6,48246209","0,37248845",,"19,61429977"
02/03/2008 8.00,"2,18610597","6,11728851","0,4730709",,"19,61429977"
02/03/2008 9.00,"2,15236497","8,08105251","0,59460175",,"19,61429977"
02/03/2008 10.00,"1,92327595","5,50313448","0,4330601",,"19,61429977"
02/03/2008 11.00,"1,94281101","5,38821855","0,49871705",,"19,61429977"
02/03/2008 12.00,"1,96944904","7,53329214","0,5419996",,"19,61429977"
02/03/2008 13.00,"2,17012405","9,21870576","0,57365335",,"19,61429977"
