, Brindisi,,,,
,Torchiarolo,,,,
Parm,SO2,NOX,NO2,CO,PM10
,,,,
,,,,,
,,,,
,,,,,
,,,,,
04/03/2007 11.00,"4,15796891","26,7851124","12,14548288","0,24433509","26,17881012"
04/03/2007 12.00,"4,09952293","27,26498616","12,22076406","0,17144371","26,17881012"
04/03/2007 13.00,"4,30879611","32,80693728","18,69324925","0,19810798","26,17881012"
04/03/2007 14.00,"5,1402292","29,89136672","17,88337576","0,35810062","26,17881012"
04/03/2007 15.00,"4,46339333","23,07187456","22,54532888","0,2930804","26,17881012"
04/03/2007 16.00,"5,4550802","32,98853904","27,50580256","0,21963539","26,17881012"
04/03/2007 17.00,"5,08178323","29,7331296","21,76270904","0,22204848","26,17881012"
04/03/2007 18.00,"4,48224647","32,16754536","23,03332864","0,34677219","26,17881012"
04/03/2007 19.00,"4,83480376","40,4007512","29,88090808","0,68021283","26,17881012"
04/03/2007 20.00,"4,40306285","59,57650512","47,96544536","0,57589408","26,17881012"
04/03/2007 21.00,"4,46527783","40,43185944","29,194328","0,4733355","26,17881012"
04/03/2007 22.00,"4,92907153","28,50101768","17,43690464","0,27655904","26,17881012"
04/03/2007 23.00,"4,58782531","31,06124304","18,66469544","0,25149142","26,17881012"
05/03/2007 0.00,"4,42003048","27,8058336","14,85414062","0,09853248","26,17881012"
05/03/2007 1.00,,"26,2313016","12,79312317","0,05206594","41,7244606"
05/03/2007 2.00,"1,23725067",,,"0,09961522","41,7244606"
05/03/2007 3.00,"0,97958152","30,0923944","15,57576193",,"41,7244606"
05/03/2007 4.00,"0,87024487","27,91996088","13,20065641","0,30043997","41,7244606"
05/03/2007 5.00,"1,49082437","28,10024336","13,66918436","0,29528442","41,7244606"
05/03/2007 6.00,"1,72061348","21,46103368","13,99755124","0,37797414","41,7244606"
05/03/2007 7.00,"1,78239115","34,9651264","23,84839512","0,56667506","41,7244606"
05/03/2007 8.00,"1,79376528","59,09535032","44,55464768","0,54936763","41,7244606"
05/03/2007 9.00,"1,02479632","40,10502216","29,5525412","0,54801742","41,7244606"
05/03/2007 10.00,"0,91262834","29,80446632","14,22078106","0,3265436","41,7244606"
05/03/2007 11.00,"0,89946023","22,91105624","8,97478651","0,45591712","41,7244606"
05/03/2007 12.00,"1,22046407","21,68930736","9,77946701","0,53382038","41,7244606"
05/03/2007 13.00,"1,17081515","20,72564024","9,01761531","0,42887208","41,7244606"
05/03/2007 14.00,"1,00798633","23,2534572","9,24863654","0,50268267","41,7244606"
05/03/2007 15.00,"1,06303959","23,41687584","8,89691266","0,54024322","41,7244606"
05/03/2007 16.00,"0,96922541","23,0135012","8,70223282","0,56867934","41,7244606"
05/03/2007 17.00,"1,03589383","25,54649968","11,66396671","0,58574149","41,7244606"
05/03/2007 18.00,"1,05244754","27,6320328","14,15329129","0,72571227","41,7244606"
05/03/2007 19.00,"1,08478102","45,65869384","32,07041576","1,00864042","41,7244606"
05/03/2007 20.00,"1,69786523","135,79710408","83,6647224","1,90312635","41,7244606"
05/03/2007 21.00,"2,43559703","185,96930336","89,94512616","2,31358725","41,7244606"
05/03/2007 22.00,"2,09723299","110,84334352","80,83536392","2,20463037","41,7244606"
05/03/2007 23.00,"2,01580892","100,05899432","66,01105432","1,89731672","41,7244606"
06/03/2007 0.00,"1,82788766","104,18466968","74,73275704","1,46451666","41,7244606"
06/03/2007 1.00,"1,70407198","127,003644","68,61458648","1,61815304","42,10852051"
06/03/2007 2.00,"1,033571","99,80867528","49,201018","1,42978034","42,10852051"
06/03/2007 3.00,"1,01707424","64,51541144","43,987472","1,17283318","42,10852051"
06/03/2007 4.00,"0,79245962","46,03740368","33,41111016","0,92734178","42,10852051"
06/03/2007 5.00,"0,74233373","38,52920912","26,18065272","0,86891374","42,10852051"
06/03/2007 6.00,"1,10855644","43,24240384","29,63171712","1,17831461","42,10852051"
06/03/2007 7.00,"1,15869454","56,07077664","43,22431632","1,16751411","42,10852051"
06/03/2007 8.00,"0,77825722","70,9211468","58,2874156","0,95005003","42,10852051"
06/03/2007 9.00,"0,6914166","57,26531776","48,0134748","1,04329498","42,10852051"
06/03/2007 10.00,"0,50357365","34,99493448","28,5298124","0,89645051","42,10852051"
06/03/2007 11.00,"0,52631784","28,81099112","22,84253016","0,73843646","42,10852051"
06/03/2007 12.00,"0,51907578","25,34029048","17,66533319","0,66789861","42,10852051"
06/03/2007 13.00,"0,39066733","27,62166976","17,27726602","0,63897192","42,10852051"
06/03/2007 14.00,"0,41185042","24,77221616","15,7691397","0,69572154","42,10852051"
06/03/2007 15.00,"0,49478677","27,82527864","14,31812672","0,60885854","42,10852051"
06/03/2007 16.00,"0,49944056","29,04314616","16,28180043","0,70750432","42,10852051"
06/03/2007 17.00,"0,3945421","27,85122448","16,13254971","0,7313175","42,10852051"
06/03/2007 18.00,"0,341054","31,58390736","20,2883276","0,87214677","42,10852051"
06/03/2007 19.00,"0,54827182","48,98022024","38,50785208","1,17393694","42,10852051"
06/03/2007 20.00,"0,5444001","66,04321416","55,54631504","1,37487149","42,10852051"
06/03/2007 21.00,"0,68807067","64,81760304","54,4210648","1,20830534","42,10852051"
06/03/2007 22.00,"0,8007441","44,31631688","33,42149232","0,91265301","42,10852051"
06/03/2007 23.00,"0,82994014","36,12333952","24,26111944","0,78593902","42,10852051"
07/03/2007 0.00,"0,52682736","30,26489504","17,89635633","0,60579021","42,10852051"
07/03/2007 1.00,,"27,38819544","14,8762051","0,59490562","30,87803078"
07/03/2007 2.00,"1,34485944",,,"0,5542779","30,87803078"
07/03/2007 3.00,"1,31801064","25,99136472","13,28111719",,"30,87803078"
07/03/2007 4.00,"1,38950879","23,74889464","10,91380498","0,2602561","30,87803078"
07/03/2007 5.00,"1,43707185","22,19252664","10,53353113","0,15980226","30,87803078"
07/03/2007 6.00,"1,38705782","29,04702752","17,13969189","0,30544134","30,87803078"
07/03/2007 7.00,"1,65953857","31,86277256","20,38046688","0,41924192","30,87803078"
07/03/2007 8.00,"1,86021606","37,93520808","25,65762512","0,49099917","30,87803078"
07/03/2007 9.00,"1,56932456","38,69262776","27,51228424","0,45736544","30,87803078"
07/03/2007 10.00,"1,37524334","30,74736912","19,819792","0,2361731","30,87803078"
07/03/2007 11.00,"1,38920369","25,327308","14,54135654","0,24388774","30,87803078"
07/03/2007 12.00,"0,96037751","27,57755992","16,20003949","0,2364581","30,87803078"
07/03/2007 13.00,"0,92829929","28,44264432","16,96318178","0,25821443","30,87803078"
07/03/2007 14.00,"1,05611382","27,93034304","14,8839965","0,24396834","30,87803078"
07/03/2007 15.00,"0,76532098","27,21959528","14,00533308","0,25952142","30,87803078"
07/03/2007 16.00,"0,88271125","30,01975752","15,38108209","0,27874554","30,87803078"
07/03/2007 17.00,"0,75122637","34,32961584","20,2273348","0,45144718","30,87803078"
07/03/2007 18.00,"0,81610284","34,6240256","20,30131008","0,48969334","30,87803078"
07/03/2007 19.00,"0,98077548","35,47354632","23,03332864","0,65137374","30,87803078"
07/03/2007 20.00,"1,40207891","35,83411128","24,7153724","0,58737085","30,87803078"
07/03/2007 21.00,"1,3591249","33,17400304","22,8749768","0,61031037","30,87803078"
07/03/2007 22.00,"1,47282042","31,14942448","19,9820252","0,44785558","30,87803078"
07/03/2007 23.00,"1,6337627","27,73319672","15,04622588","0,2365819","30,87803078"
08/03/2007 0.00,"1,57853045","24,38312416","11,8132289","0,19481072","30,87803078"
08/03/2007 1.00,"1,47466119","22,19122648","9,94040387","0,06125109","52,68429184"
08/03/2007 2.00,"1,45149596","21,00190512","8,6334448","0,08820736","52,68429184"
08/03/2007 3.00,"1,39442192","21,61797064","8,88263576","0,10711261","52,68429184"
08/03/2007 4.00,"1,30052638","21,70615208","8,85408386","0,03733629","52,68429184"
08/03/2007 5.00,"1,32476556","20,68673104","7,71844573","0,08836154","52,68429184"
08/03/2007 6.00,"1,66137934","23,31441176","10,35830971","0,14037374","52,68429184"
08/03/2007 7.00,"2,57823941","27,3116772","13,99235251","0,23254062","52,68429184"
08/03/2007 8.00,"2,76602948","35,09353632","21,13972208","0,30577422","52,68429184"
08/03/2007 9.00,"2,89306499","37,3774968","24,28706528","0,37858618","52,68429184"
08/03/2007 10.00,"2,6610883","33,84714176","21,55374656","0,338136","52,68429184"
08/03/2007 11.00,"2,79180535","33,63443176","22,02876384","0,45234538","52,68429184"
08/03/2007 12.00,"4,06399404","31,02489592","18,69584192","0,28017517","52,68429184"
08/03/2007 13.00,"3,28153356","30,02753936","17,05144162","0,1674363","52,68429184"
08/03/2007 14.00,"2,82126275","29,93415728","16,42196915","0,13547515","52,68429184"
08/03/2007 15.00,"3,0992658","29,57619264","15,47452153","0,14666693","52,68429184"
08/03/2007 16.00,"2,87833577","37,10381312","22,32858456","0,19168165","52,68429184"
08/03/2007 17.00,"2,72736721","36,7614504","22,32468408","0,29548181","52,68429184"
08/03/2007 18.00,"2,74946052","41,32937136","27,0450488","0,27593066","52,68429184"
08/03/2007 19.00,"2,82678608","52,56118592","39,72396056","1,00212298","52,68429184"
08/03/2007 20.00,"3,0624443","56,156396","43,76034552","0,84170752","52,68429184"
08/03/2007 21.00,"3,39199908","45,9167756","35,11391824","1,18335453","52,68429184"
08/03/2007 22.00,"3,13976986","35,54874528","24,89706976","0,65888398","52,68429184"
08/03/2007 23.00,"3,31099097","34,11040504","21,86653064","0,72492738","52,68429184"
09/03/2007 0.00,"2,77891792","42,70287568","28,96978272","0,88848592","52,68429184"
09/03/2007 1.00,,"41,22432608","27,29163944","1,02179794","42,00556183"
09/03/2007 2.00,"1,28107015",,,"0,6907225","42,00556183"
09/03/2007 3.00,"1,42470106","53,51703296","37,62659216",,"42,00556183"
09/03/2007 4.00,"1,26019013","49,10084832","33,53569608","0,25359733","42,00556183"
09/03/2007 5.00,"1,09157864","43,52516952","27,20468168","0,24189864","42,00556183"
09/03/2007 6.00,"1,40681915","56,30685128","38,10811024","0,33532112","42,00556183"
09/03/2007 7.00,"1,23157988","65,6684048","46,33271208","0,3135204","42,00556183"
09/03/2007 8.00,"1,59636456","77,14533776","53,25428592","0,72017478","42,00556183"
09/03/2007 9.00,"1,65358607","65,48940336","48,20815464","0,74684373","42,00556183"
09/03/2007 10.00,"1,27807204","34,91065352","24,23645464","1,55295528","42,00556183"
09/03/2007 11.00,"2,11850762","43,094568","33,56426136","0,57112514","42,00556183"
09/03/2007 12.00,"2,94642698","45,7676396","36,51042392","0,53108142","42,00556183"
09/03/2007 13.00,"3,04656385","41,60305504","30,5596872","0,27731006","42,00556183"
09/03/2007 14.00,"3,15921795","47,88169976","35,76285104","0,20791918","42,00556183"
09/03/2007 15.00,"2,87132458","51,95290224","38,73757888","0,26472603","42,00556183"
09/03/2007 16.00,"2,20433936","30,9094876","18,52193405","0,26689034","42,00556183"
09/03/2007 17.00,"1,59042223","27,78248808","16,49335367","0,25695182","42,00556183"
09/03/2007 18.00,"1,41639217","27,39597728","16,789272","0,31536","42,00556183"
09/03/2007 19.00,"1,50159236","25,49592728","19,58876504","0,46040224","42,00556183"
09/03/2007 20.00,"1,51768537","27,10676816","19,24353432","0,38939485","42,00556183"
09/03/2007 21.00,"1,57490688","25,05106224","17,47714459","0,31000238","42,00556183"
09/03/2007 22.00,"1,41397171","22,96681016","14,50631532","0,23969229","42,00556183"
09/03/2007 23.00,"1,3865717","24,44407872","14,93461097","0,17788874","42,00556183"
10/03/2007 0.00,"1,22621521","24,89152496","14,85024588","0,22453632","42,00556183"
10/03/2007 1.00,"1,51053281","22,41171832","12,38040076","0,23412677","38,94301987"
10/03/2007 2.00,"1,44973553","22,71000944","11,67306018","0,17651984","38,94301987"
10/03/2007 3.00,"1,3406572","21,15106024","10,04034029","0,19289754","38,94301987"
10/03/2007 4.00,"1,35259678","19,65434664","9,92093398","0,16618771","38,94301987"
10/03/2007 5.00,"1,1689937","19,74772872","9,67563776","0,17291539","38,94301987"
10/03/2007 6.00,"1,18519553","21,58424296","9,85214786","0,11101022","38,94301987"
10/03/2007 7.00,"1,1332309","25,4414544","13,31746049","0,14982637","38,94301987"
10/03/2007 8.00,"0,77732564","28,11970752","14,64129678","0,18750838","38,94301987"
10/03/2007 9.00,"0,08173527","27,00688528","18,33244338","0,22411701","38,94301987"
10/03/2007 10.00,0,"30,60599584","22,18191504","0,26194152","38,94301987"
10/03/2007 11.00,"0,00057766","26,82272144","17,35384162","0,10341589","38,94301987"
10/03/2007 12.00,"0,4017211","23,58937648","14,30643866","0,28112475","38,94301987"
10/03/2007 13.00,"0,17938355","30,28954072","22,25849064","0,51639733","38,94301987"
10/03/2007 14.00,0,"29,70070208","19,6938868","0,37000605","38,94301987"
10/03/2007 15.00,0,"31,34008912","20,7166156","0,68917139","38,94301987"
10/03/2007 16.00,0,"28,68","20,2792456","0,66434322","38,94301987"
10/03/2007 17.00,0,"29,00683728","20,69585128","0,65043584","38,94301987"
10/03/2007 18.00,0,"26,59834824","17,88727242","0,58777381","38,94301987"
10/03/2007 19.00,0,"28,54770872","21,34608424","0,75277483","38,94301987"
10/03/2007 20.00,0,"25,07698896","18,00537857","0,65559022","38,94301987"
10/03/2007 21.00,0,"26,71247552","19,73543456","0,64250045","38,94301987"
10/03/2007 22.00,0,"27,03153096","19,9638612","0,48392109","38,94301987"
10/03/2007 23.00,0,"25,28321728","17,00211966","0,36914757","38,94301987"
11/03/2007 0.00,0,"25,52315416","15,60560634","0,39107093","38,94301987"
11/03/2007 1.00,,"26,80975808","15,55629394","0,37532395","44,7472496"
11/03/2007 2.00,0,,,"0,43009264","44,7472496"
11/03/2007 3.00,0,"29,85763904","20,0923476",,"44,7472496"
11/03/2007 4.00,0,"19,74124704","10,12599789","0,16588637","44,7472496"
11/03/2007 5.00,0,"21,40396048","10,99946067","0,1273377","44,7472496"
11/03/2007 6.00,0,"20,4519948","9,47317034","0,19559094","44,7472496"
11/03/2007 7.00,"1,14636342","23,91361344","13,21882423","0,25907758","44,7472496"
11/03/2007 8.00,"4,96526147","26,57760304","15,0799765","0,41465402","44,7472496"
11/03/2007 9.00,"4,11767231","36,24264832","23,93275256","0,59761538","44,7472496"
11/03/2007 10.00,"5,42303148","27,19624976","16,37135278","0,55474744","44,7472496"
11/03/2007 11.00,"5,31216526","19,51945504","11,02152515","0,45821458","44,7472496"
11/03/2007 12.00,"4,19456362","19,51427352","10,707439","0,442526","44,7472496"
11/03/2007 13.00,"4,09263886","21,41304248","12,36352736","0,39603259","44,7472496"
11/03/2007 14.00,"4,01932333","21,43120648","10,56857235","0,25170166","44,7472496"
11/03/2007 15.00,"3,80653235","21,45325184","9,96765943","0,36759062","44,7472496"
11/03/2007 16.00,"3,66348011","21,00320528","10,69446034","0,51481469","44,7472496"
11/03/2007 17.00,"3,73321784","20,50646768","10,81516682","0,49338072","44,7472496"
11/03/2007 18.00,"3,45962958","23,54526664","13,47840118","0,50988339","44,7472496"
11/03/2007 19.00,"3,59731715","33,2375388","23,03072832","0,73106522","44,7472496"
11/03/2007 20.00,"3,38989084","39,09080176","28,85817928","0,71859565","44,7472496"
11/03/2007 21.00,"3,53473198","35,46446432","24,9139336","0,76235944","44,7472496"
11/03/2007 22.00,"2,20343423","35,38794608","22,76985504","0,72344518","44,7472496"
11/03/2007 23.00,"0,90761453","31,24020624","17,87948102","0,5426855","44,7472496"
12/03/2007 0.00,"2,36987849","28,1741804","14,7827561","0,49012083","44,7472496"
12/03/2007 1.00,"0,25038337","25,34287168","11,51341392","0,44839403","51,25017166"
12/03/2007 2.00,"0,78271371","23,6062212","10,23761089","0,45760371","51,25017166"
12/03/2007 3.00,"1,18535825","23,44540288","10,17791251","0,36482013","51,25017166"
12/03/2007 4.00,"0,65718032","22,39355432","8,90080741","0,30879117","51,25017166"
12/03/2007 5.00,"0,63830581","23,47004856","9,54195646","0,28931243","51,25017166"
12/03/2007 6.00,"0,29289295","29,09243752","14,90865174","0,41123178","51,25017166"
12/03/2007 7.00,"1,86023538","33,99499672","19,69908744","0,53832653","51,25017166"
12/03/2007 8.00,"2,30447725","35,3684628","21,33440192","0,5292792","51,25017166"
12/03/2007 9.00,"1,99691306","33,90939648","22,00021768","0,57931866","51,25017166"
12/03/2007 10.00,"1,8574366","31,90036248","22,00021768","0,78163378","51,25017166"
12/03/2007 11.00,"2,03804054","26,06140128","19,12412992","0,72157171","51,25017166"
12/03/2007 12.00,"1,54808452","23,53100312","16,24935188","0,61146902","51,25017166"
12/03/2007 13.00,"1,39377816","20,33914856","13,8807376","0,54790179","51,25017166"
12/03/2007 14.00,"1,07958618","19,86575648","13,30448183","0,45234654","51,25017166"
12/03/2007 15.00,"1,12728857","22,45450888","12,6503503","0,26775699","51,25017166"
12/03/2007 16.00,"0,92238951","26,76046672","14,2636156","0,33592965","51,25017166"
12/03/2007 17.00,"1,03919806","29,32847392","15,19159333","0,39766312","51,25017166"
12/03/2007 18.00,"0,55651969","28,38298992","15,5043755","0,57463264","51,25017166"
12/03/2007 19.00,"0,67069218","42,86889464","31,38513584","1,05546203","51,25017166"
12/03/2007 20.00,"0,8865189","46,38628632","34,82838016","0,89548458","51,25017166"
12/03/2007 21.00,"1,01080444","39,52140328","28,49476544","1,07946326","51,25017166"
12/03/2007 22.00,"0,38550199","52,7712956","40,98937952","1,17656611","51,25017166"
12/03/2007 23.00,"0,17183537","39,3112936","25,86138696","0,85286192","51,25017166"
13/03/2007 0.00,"0,18103007","33,70704952","19,9664424","0,57459176","51,25017166"
13/03/2007 1.00,,"28,81357232","14,59067085","0,50605235","43,13470078"
13/03/2007 2.00,"1,00676288",,,"0,50201808","43,13470078"
13/03/2007 3.00,"0,78600981","28,83504408","14,33378026",,"43,13470078"
13/03/2007 4.00,"1,14021464","29,08465568","14,22727039","0,27312862","43,13470078"
13/03/2007 5.00,"0,60127888","28,05225216","12,13899164","0,2809297","43,13470078"
13/03/2007 6.00,"0,52956817","28,11450688","11,7197799","0,29940278","43,13470078"
13/03/2007 7.00,"0,83880126","30,63064152","14,07801967","0,36613763","43,13470078"
13/03/2007 8.00,"0,84344793","34,43077976","18,45832946","0,50142824","43,13470078"
13/03/2007 9.00,"0,54253187","33,24924024","21,15270456","0,48853469","43,13470078"
13/03/2007 10.00,"0,34672174","28,9160364","18,87105186","0,45280206","43,13470078"
13/03/2007 11.00,"0,35424958","26,30263832","18,42977756","0,5645271","43,13470078"
13/03/2007 12.00,"2,37872029","24,1094596","16,51412373","0,48218778","43,13470078"
13/03/2007 13.00,"6,29810404","23,59325784","14,95408086","0,38178182","43,13470078"
13/03/2007 14.00,"3,14434433","23,7112856","15,41482315","0,47232518","43,13470078"
13/03/2007 15.00,"1,68652059","20,5025672","12,18571136","0,44536307","43,13470078"
13/03/2007 16.00,"0,19627185","19,07849622","14,85285002","0,30163483","43,13470078"
13/03/2007 17.00,0,"24,91357032","14,5452532","0,13190341","43,13470078"
13/03/2007 18.00,0,"26,54387536","14,75679688","0,25780797","43,13470078"
13/03/2007 19.00,0,"28,9938548","18,8087589","0,49083798","43,13470078"
13/03/2007 20.00,0,"32,46583648","24,07682176","0,55834254","43,13470078"
13/03/2007 21.00,0,"32,5851644","23,4784996","0,44791165","43,13470078"
13/03/2007 22.00,0,"33,52160464","22,78283752","0,2966136","43,13470078"
13/03/2007 23.00,0,"29,829112","17,38758842","0,19086288","43,13470078"
14/03/2007 0.00,0,"26,24816544","13,66140061","0,12684013","43,13470078"
14/03/2007 1.00,0,"24,97324384","12,13121171","0,01540125","43,8989296"
14/03/2007 2.00,0,"26,84866728","13,46671312","0,12445974","43,8989296"
14/03/2007 3.00,0,"27,0094856","14,998206","0,2222377","43,8989296"
14/03/2007 4.00,"3,03153767","23,13282912","12,40375584","0,24131698","43,8989296"
14/03/2007 5.00,"4,02359676","24,42851504","11,71588325","0,29253027","43,8989296"
14/03/2007 6.00,"4,13164081","27,84214248","14,1338233","0,19080565","43,8989296"
14/03/2007 7.00,"4,96804805","36,56430408","21,50443608","0,08063989","43,8989296"
14/03/2007 8.00,"4,87863239","41,15297024","28,07555944","0,36973624","43,8989296"
14/03/2007 9.00,"5,05373844","37,2724324","27,19950016","0,38178182","43,8989296"
14/03/2007 10.00,"4,96245964","34,01186056","25,06060312","0,27620046","43,8989296"
14/03/2007 11.00,"5,63866395","21,34170576","15,85869204","0,31213515","43,8989296"
14/03/2007 12.00,"5,95720666","17,0746705","11,69771734","0,31480286","43,8989296"
14/03/2007 13.00,"5,88455625","19,40920912","12,52056757","0,2966136","43,8989296"
14/03/2007 14.00,"6,04662232","21,70227072","12,93847914","0,35118139","43,8989296"
14/03/2007 15.00,"7,74551777","19,93189256","10,88654369","0,33303301","43,8989296"
14/03/2007 16.00,"7,42138563","27,34540488","16,47518776","0,36266166","43,8989296"
14/03/2007 17.00,"5,83239737","25,2469084","14,46866995","0,4059127","43,8989296"
14/03/2007 18.00,"5,08168051","28,69814488","18,20264917","0,43137861","43,8989296"
14/03/2007 19.00,"5,18786141","31,64228072","21,98463488","0,56715394","43,8989296"
14/03/2007 20.00,"5,14501622","30,3829228","20,72959808","0,53089571","43,8989296"
14/03/2007 21.00,"5,17854671","29,89136672","21,03069984","0,6155395","43,8989296"
14/03/2007 22.00,"5,64239024","30,7810968","21,45900696","0,50332858","43,8989296"
14/03/2007 23.00,"5,47101049","26,91610352","17,75488745","0,41391701","43,8989296"
15/03/2007 0.00,"5,491501","25,22484392","14,51150258","0,28622541","43,8989296"
15/03/2007 1.00,,"24,17689584","13,55107821","0,13511891","55,83570099"
15/03/2007 2.00,"1,342799",,,"0,14602219","55,83570099"
15/03/2007 3.00,"1,95101585","29,13652824","14,12604146",,"55,83570099"
15/03/2007 4.00,"2,80504058","26,07956528","12,1143364","0,24581494","55,83570099"
15/03/2007 5.00,"3,62674607","27,74746024","11,51990325","0,36353066","55,83570099"
15/03/2007 6.00,"2,37823518","30,27267688","13,57573345","0,37942013","55,83570099"
15/03/2007 7.00,"1,14952629","38,93258376","21,73286272","0,45103955","55,83570099"
15/03/2007 8.00,"1,1210747","39,45914856","22,83474832","0,55031605","55,83570099"
15/03/2007 9.00,"1,72217051","35,95342008","24,3234124","0,52770707","55,83570099"
15/03/2007 10.00,"1,29751708","36,25173032","23,49018192","0,36068658","55,83570099"
15/03/2007 11.00,0,"36,50073008","23,6744796","0,34845294","55,83570099"
15/03/2007 12.00,"0,00855297","42,4901848","27,10864192","0,271706","55,83570099"
15/03/2007 13.00,"1,64103629","49,19683072","32,16773656","0,26823354","55,83570099"
15/03/2007 14.00,"1,94794655","45,88564824","28,72839272","0,34966416","55,83570099"
15/03/2007 15.00,"1,384795","32,54235472","14,57509761","0,44922331","55,83570099"
15/03/2007 16.00,"2,21416053","25,11719832","15,82754556","0,56626275","55,83570099"
15/03/2007 17.00,"1,1142791","32,6124104","19,20978752","0,55588741","55,83570099"
15/03/2007 18.00,"0,54459333","33,109148","20,09364776","0,59282774","55,83570099"
15/03/2007 19.00,"0,74072585","43,26184888","31,22550296","0,89323968","55,83570099"
15/03/2007 20.00,"0,62001914","52,65066752","41,28139928","1,16906288","55,83570099"
15/03/2007 21.00,"0,65361573","55,74265832","42,84663896","1,44149538","55,83570099"
15/03/2007 22.00,"0,42061595","44,08156152","30,40005432","1,24484155","55,83570099"
15/03/2007 23.00,"0,53938324","50,70130704","37,18012104","1,86144861","55,83570099"
16/03/2007 0.00,"0,48541003","43,07638488","27,39548016","1,14322438","55,83570099"
16/03/2007 1.00,"0,31432012","35,62918312","19,15397624","0,84337893",
16/03/2007 2.00,"0,36243032","33,57607752","16,87752418","0,88899984",
16/03/2007 3.00,"0,20206265","35,69661936","17,18122435","0,90329149",
16/03/2007 4.00,"0,0780456","37,07398592","17,55631095","0,71992016",
16/03/2007 5.00,"0,08789423","38,47993688","18,41030958","0,61454787",
16/03/2007 6.00,"0,18988102","36,75885008","16,46739445","0,71919366",
16/03/2007 7.00,"0,10904986","57,58567336","37,05813544","0,87636325",
16/03/2007 8.00,"0,05238669","57,58047272","37,10614576","0,74963408",
16/03/2007 9.00,"0,04490258","43,39027792","24,64397832","0,74095467",
16/03/2007 10.00,"0,07697673","38,6770832","22,29613792","0,91689635",
16/03/2007 11.00,"0,58838637","31,23114336","16,593292","0,98972816",
16/03/2007 12.00,"0,04496666","28,37260776","14,22337565","0,96344699",
16/03/2007 13.00,"0,94134029","32,91072064","17,66273861","0,76776144",
16/03/2007 14.00,"0,56989832","34,11432464","16,92425346","0,6037684",
16/03/2007 15.00,"0,50935225","29,17153696","12,27267103","0,67381453",
16/03/2007 16.00,,,,"0,70607235",
16/03/2007 17.00,,,,"0,83453717",
16/03/2007 18.00,"1,68772777","23,00961984","26,42856264","0,9721264",
16/03/2007 19.00,"0,57835163","36,04162064","36,88031944","1,26353422",
16/03/2007 20.00,"0,31235833","58,14206536","57,54244304","1,87630557",
16/03/2007 21.00,"1,03968622","66,25852448","64,22518896","2,39178018",
16/03/2007 22.00,"0,69221088","46,84931536","45,38009632","2,03242512",
16/03/2007 23.00,"0,28568547","39,9934952","40,14706704","1,87444845",
17/03/2007 0.00,"0,47602719","26,21573792","28,980184","1,51961589",
17/03/2007 1.00,,"29,42055584","29,818596","1,23906813","76,59828186"
17/03/2007 2.00,"3,37249099",,,"0,96397142","76,59828186"
17/03/2007 3.00,"3,2296808","32,14031848","28,43247248",,"76,59828186"
17/03/2007 4.00,"2,55617967","25,73196368","20,26236264","0,457272","76,59828186"
17/03/2007 5.00,"0,68975381","30,00809432","18,83600873","0,48279747","76,59828186"
17/03/2007 6.00,"0,78056682","35,887284","23,74195408","0,54880699","76,59828186"
17/03/2007 7.00,"1,33116656","56,25497872","42,61951248","0,56739688","76,59828186"
17/03/2007 8.00,"1,23251044","89,82197424","70,36414296","0,91571317","76,59828186"
17/03/2007 9.00,"0,25440764","80,83523008","65,83973912","1,05374157","76,59828186"
17/03/2007 10.00,"0,19886011","46,41481336","37,82257216","0,78329","76,59828186"
17/03/2007 11.00,"0,28418234","28,93160008","19,41096816","0,40888293","76,59828186"
17/03/2007 12.00,"0,02728509","27,81619664","17,52645507","0,36706736","76,59828186"
17/03/2007 13.00,"0,00784717","28,69426352","17,02028558","0,30371854","76,59828186"
17/03/2007 14.00,"0,17097092","27,04969496","14,82818331","0,23557158","76,59828186"
17/03/2007 15.00,"0,56897591","26,9705764","14,81650482","0,26319362","76,59828186"
17/03/2007 16.00,"0,38491721","27,32465968","14,64258738","0,27017008","76,59828186"
17/03/2007 17.00,"0,14895897","25,31044416","13,63024457","0,22899925","76,59828186"
17/03/2007 18.00,"0,14198337","27,2611048","15,68088942","0,30585598","76,59828186"
17/03/2007 19.00,"0,19139025","35,24139128","27,12810608","0,73603038","76,59828186"
17/03/2007 20.00,"0,35062804","58,46242096","52,5287584","1,4293984","76,59828186"
17/03/2007 21.00,"0,28331484","72,35432464","67,68271592","1,84203178","76,59828186"
17/03/2007 22.00,"0,4693516","64,8785576","58,23422376","1,67347886","76,59828186"
17/03/2007 23.00,"0,22075104","56,9644072","52,6209168","1,51359485","76,59828186"
18/03/2007 0.00,"0,22439495","40,06483192","34,84526312","0,90051048","76,59828186"
18/03/2007 1.00,"0,11054383","27,4374868","21,62512152","0,45916766","50,77452087"
18/03/2007 2.00,"0,26771406","22,196408","16,31555106","0,38751203","50,77452087"
18/03/2007 3.00,"0,23751018","20,18481192","14,01312448","0,26448426","50,77452087"
18/03/2007 4.00,"0,22915349","22,53752792","14,28827275","0,34335696","50,77452087"
18/03/2007 5.00,"0,28539359","21,01486848","12,60493266","0,24577406","50,77452087"
18/03/2007 6.00,"0,22911281","19,76977408","11,99882483","0,23089374","50,77452087"
18/03/2007 7.00,"0,3563151","23,29754792","16,05597411","0,15020597","50,77452087"
18/03/2007 8.00,"0,44060305","30,05088488","16,99173177","0,41400344","50,77452087"
