, Brindisi,,
,Mesagne,,
Parm,SO2,NOX,NO2



11/04/2007 4.00,"1,7919479","26,874594","16,48816642"
11/04/2007 5.00,"1,35460942","33,2375388","23,4265888"
11/04/2007 6.00,"1,58594743","51,29404616","39,14250224"
11/04/2007 7.00,"1,177985","70,28823656","48,5611672"
11/04/2007 8.00,"1,24004234","46,41871384","32,07041576"
11/04/2007 9.00,"1,12731094","35,90672904","23,90548744"
11/04/2007 10.00,"1,18643118","24,23266888","15,25388438"
11/04/2007 11.00,"1,67223988","21,51680672","12,24282662"
11/04/2007 12.00,"1,44640994","17,76595984","11,12146348"
11/04/2007 13.00,"1,28006739","14,14221125","8,55038178"
11/04/2007 14.00,"0,96757787","15,95149096","9,05006195"
11/04/2007 15.00,"0,78434396","13,81926489","9,0370833"
11/04/2007 16.00,"1,10197442","14,42884299","9,81191365"
11/04/2007 17.00,"1,3659927","17,51693905","11,16169196"
11/04/2007 18.00,"1,43025287","21,77100712","14,44531487"
11/04/2007 19.00,"0,94040566","29,96918512","21,96777104"
11/04/2007 20.00,"1,22535482","32,91588304","24,54143776"
11/04/2007 21.00,"1,08030927","27,13399504","18,04690912"
11/04/2007 22.00,"1,26317604","25,92650968","16,7931591"
11/04/2007 23.00,"1,20332254","21,427306","12,1714421"
12/04/2007 0.00,"1,58704884","23,70738512","14,12733206"
12/04/2007 1.00,,"17,05132498","7,1006575"
12/04/2007 2.00,"1,10224799",,
12/04/2007 3.00,"1,0683463","18,55192568","8,76842435"
12/04/2007 4.00,"1,06407083","18,35737968","8,29469958"
12/04/2007 5.00,"0,99657356","28,34278056","17,64845788"
12/04/2007 6.00,"1,07689825","40,44096056","29,73553872"
12/04/2007 7.00,"1,29313279","39,07265688","27,0969596"
12/04/2007 8.00,"1,07109525","40,77297936","26,03920296"
12/04/2007 9.00,"1,1202672","27,3480052","17,1280153"
12/04/2007 10.00,"0,89089912","23,16785696","13,68216302"
12/04/2007 11.00,"1,30626633","18,02146231","10,35571704"
12/04/2007 12.00,"1,74209456","20,16794808","12,12990964"
12/04/2007 13.00,"1,58083497","16,35355397","9,13961621"
12/04/2007 14.00,"1,14286799","14,09681846","8,11040382"
12/04/2007 15.00,"1,27694622","16,01244934","9,3187209"
12/04/2007 16.00,"1,37956559","17,27181109","10,64903122"
12/04/2007 17.00,"0,95137197","18,74258076","11,79635359"
12/04/2007 18.00,"1,19845416","21,16272344","14,20910448"
12/04/2007 19.00,"1,08056352","40,87026192","33,55776056"
12/04/2007 20.00,"1,45011691","67,93162008","58,93506736"
12/04/2007 21.00,"1,4085806","75,94175288","65,51397256"
12/04/2007 22.00,"1,67001672","74,41261176","56,08752576"
12/04/2007 23.00,"1,65260771","51,52360088","40,91930472"
13/04/2007 0.00,"1,40735918","35,80686528","24,86722344"
13/04/2007 1.00,"1,23999047","28,44782584","18,1922651"
13/04/2007 2.00,"1,34780264","24,11464112","13,85348586"
13/04/2007 3.00,"1,0744544","18,72572074","10,16104102"
13/04/2007 4.00,"1,28458084","19,80738312","11,99233359"
13/04/2007 5.00,"1,24945874","37,16868728","27,22804632"
13/04/2007 6.00,"1,49226444","75,84317016","46,76361952"
13/04/2007 7.00,"1,75858725","98,94747224","58,19787664"
13/04/2007 8.00,"1,68284414","67,29480936","50,85321544"
13/04/2007 9.00,"1,50020518","27,15474024","18,44665096"
13/04/2007 10.00,"1,49195934","18,68032604","10,46473737"
13/04/2007 11.00,"1,93023142","17,02408854","9,54844578"
13/04/2007 12.00,"1,90701941","15,52867893","8,82293356"
13/04/2007 13.00,"1,32092537","11,2940559","7,43810446"
13/04/2007 14.00,"1,33986191","8,18131607","5,45495703"
13/04/2007 15.00,"1,42232433","8,3667839","6,58410584"
13/04/2007 16.00,"1,91618258","11,58457665","8,19995616"
13/04/2007 17.00,"1,865178","13,73755557","8,18438292"
13/04/2007 18.00,"1,94733533","19,25229128","13,04101014"
13/04/2007 19.00,"1,40216638","26,63335696","20,17022336"
13/04/2007 20.00,"1,51578155","35,36068096","28,60508784"
13/04/2007 21.00,"1,58816551","26,72155752","19,47586144"
13/04/2007 22.00,"2,05148223","26,920004","18,49208008"
13/04/2007 23.00,"1,90213273","40,57065152","30,59861552"
14/04/2007 0.00,"2,1137867","44,43304448","33,19046536"
14/04/2007 1.00,,"27,485478","17,49271783"
14/04/2007 2.00,"0,91179644",,
14/04/2007 3.00,"0,78012951","25,04846192","16,68284626"
14/04/2007 4.00,"0,92279936","20,55443976","12,67242434"
14/04/2007 5.00,"0,67875089","41,05440664","22,09365712"
14/04/2007 6.00,"1,0264703","80,98826656","32,45327464"
14/04/2007 7.00,"1,01540636","87,28637544","47,96544536"
14/04/2007 8.00,"0,39692595","49,6676416","40,97639704"
14/04/2007 9.00,"0,42590028","25,41160808","16,98784658"
14/04/2007 10.00,"1,06360504","20,44939448","12,42712048"
14/04/2007 11.00,"2,17938117","19,84241096","12,53095355"
14/04/2007 12.00,"2,28308262","26,94853104","19,12024856"
14/04/2007 13.00,"2,37260303","21,32484192","14,10786408"
14/04/2007 14.00,"1,52370601","17,40410428","10,37128837"
14/04/2007 15.00,"1,21030933","16,59997826","9,75740253"
14/04/2007 16.00,"0,98673815","16,67001482","9,90276424"
14/04/2007 17.00,"0,91537221","18,30420314","11,26033969"
14/04/2007 18.00,"0,88150814","24,54524264","16,96838051"
14/04/2007 19.00,"0,68770659","27,03153096","19,54205488"
14/04/2007 20.00,"0,6684202","31,3349076","22,98399904"
14/04/2007 21.00,"0,79626727","36,61617664","28,03013032"
14/04/2007 22.00,"0,74317885","38,23348008","29,63689864"
14/04/2007 23.00,"0,60148736","23,13801064","14,50241866"
15/04/2007 0.00,"0,40242792","24,60359688","15,49788617"
15/04/2007 1.00,"0,75815519","25,17427152","15,68607668"
15/04/2007 2.00,"0,79027714","23,400012","13,60169267"
15/04/2007 3.00,"0,51309786","25,34935336","14,5296704"
15/04/2007 4.00,"0,61276487","24,25989576","13,71720424"
15/04/2007 5.00,"0,71875865","23,89804976","13,56275479"
15/04/2007 6.00,"0,49994398","28,11752784","17,89083256"
15/04/2007 7.00,"0,51309786","27,98091544","17,600438"
15/04/2007 8.00,"0,16009106","27,21571392","16,85805429"
15/04/2007 9.00,"0,20532518","23,7229488","14,1987185"
15/04/2007 10.00,"0,17054378","19,38198224","10,75416828"
15/04/2007 11.00,"0,35756093","17,4404189","9,1136589"
15/04/2007 12.00,"0,64653741","15,22129434","8,91508431"
15/04/2007 13.00,"0,93566644","13,03329714","6,66457427"
15/04/2007 14.00,"1,10168661","11,49508549","5,06299894"
15/04/2007 15.00,"1,2540149","12,44965914","5,89363675"
15/04/2007 16.00,"0,82230755","13,62082797","6,59967908"
15/04/2007 17.00,"0,65237499","14,58966705","6,92674389"
15/04/2007 18.00,"0,51242562","16,4326687","8,86057319"
15/04/2007 19.00,"0,37388174","17,855451","10,03125446"
15/04/2007 20.00,"0,30917919","22,59848248","14,49982599"
15/04/2007 21.00,"0,43445833","18,07852978","10,16104102"
15/04/2007 22.00,"0,28925209","19,04607252","10,36350844"
15/04/2007 23.00,"0,44848683","17,56752101","8,75025462"
16/04/2007 0.00,"0,30988193","17,51045546","8,28172284"
16/04/2007 1.00,,"15,80752692","6,19863708"
16/04/2007 2.00,"1,34579915",,
16/04/2007 3.00,"1,46562514","16,05265679","5,95593545"
16/04/2007 4.00,"1,55577609","19,75032904","9,27719034"
16/04/2007 5.00,"2,05315113","36,7160404","25,95872688"
16/04/2007 6.00,"2,36707869","25,87723744","15,65233562"
16/04/2007 7.00,"1,94300291","37,80939848","26,26372912"
16/04/2007 8.00,"2,01184567","30,40496816","19,10727182"
16/04/2007 9.00,"1,87324484","22,96811032","14,82559064"
16/04/2007 10.00,"1,64653826","18,27826494","11,16299403"
16/04/2007 11.00,"1,92957037","17,54677007","10,11431748"
16/04/2007 12.00,"2,48058402","18,54154926","11,15260805"
16/04/2007 13.00,"1,9441328","16,18754074","9,3070424"
16/04/2007 14.00,"1,83209194","14,23299874","7,99229575"
16/04/2007 15.00,"1,67206089","14,44700126","7,84953054"
16/04/2007 16.00,"1,50696111","15,05009386","8,13376463"
16/04/2007 17.00,"1,53068162","16,93330105","9,35506228"
16/04/2007 18.00,"1,29042045","21,55959728","13,38235759"
16/04/2007 19.00,"1,22511888","34,61234328","25,50707424"
16/04/2007 20.00,"1,0910976","38,11287112","31,30595992"
16/04/2007 21.00,"1,68607311","30,15724944","21,99891752"
16/04/2007 22.00,"1,16424533","22,04207136","13,31876256"
16/04/2007 23.00,"1,60981235","23,58937648","14,85024588"
17/04/2007 0.00,"1,77344663","22,5920008","13,50435849"
17/04/2007 1.00,"1,46690758","20,35341208","10,51016649"
17/04/2007 2.00,"1,7955491","20,77233128","9,46538086"
17/04/2007 3.00,"1,6957814","17,93067482","7,27327477"
17/04/2007 4.00,"1,50039739","17,70240687","7,31480723"
17/04/2007 5.00,"1,66937397","19,30934536","9,47576493"
17/04/2007 6.00,"1,70909189","33,081902","22,92818776"
17/04/2007 7.00,"1,36570388","58,436456","41,9666792"
17/04/2007 8.00,"1,26962992","34,68239896","23,2396908"
17/04/2007 9.00,"0,8806325","22,83323784","13,60040207"
17/04/2007 10.00,"0,9350654","17,89954746","9,22787222"
17/04/2007 11.00,"0,9854069","20,9124044","12,34405746"
17/04/2007 12.00,"0,8631401","16,30426834","8,25576362"
17/04/2007 13.00,"0,96006834","18,68810788","10,31677916"
17/04/2007 14.00,"1,84354031","14,91391166","10,36220637"
17/04/2007 15.00,"3,79900045","16,12658236","10,69057325"
17/04/2007 16.00,"3,02802699","15,51959884","9,0370833"
17/04/2007 17.00,"3,02619435","17,99682046","10,61139542"
17/04/2007 18.00,"2,20991659","20,18481192","12,52575674"
17/04/2007 19.00,"1,64110442","32,6189112","24,5284744"
17/04/2007 20.00,"1,51437911","41,24637144","32,22486712"
17/04/2007 21.00,"1,71278564","42,11405616","31,56165168"
17/04/2007 22.00,"1,91314582","46,1294856","34,85434512"
17/04/2007 23.00,"1,90600241","28,97180944","18,36489002"
18/04/2007 0.00,"1,69343111","18,18877378","11,30446482"
18/04/2007 1.00,,"19,31194568","11,88980259"
18/04/2007 2.00,"2,37610558",,
18/04/2007 3.00,"2,54270849","19,22244496","10,38426894"
18/04/2007 4.00,"2,00976184","19,13426352","10,40892418"
18/04/2007 5.00,"2,37015511","24,57765104","16,26492703"
18/04/2007 6.00,"2,45482952","36,31658536","26,45840896"
18/04/2007 7.00,"2,61584909","54,72321816","37,96144072"
18/04/2007 8.00,"2,37683782","55,4469484","39,50461592"
18/04/2007 9.00,"1,89890681","41,32418984","28,36887936"
18/04/2007 10.00,"2,61621521","30,43869584","19,63549432"
18/04/2007 11.00,"6,49385315","28,485454","18,40512041"
18/04/2007 12.00,"7,68936716","23,64643056","15,89114059"
18/04/2007 13.00,"6,99366187","19,32232784","14,25971894"
18/04/2007 14.00,"4,77473059","12,25511314","9,24863654"
18/04/2007 15.00,"4,92119486","13,32252346","8,49197783"
18/04/2007 16.00,"4,09184153","13,99954546","8,23759579"
18/04/2007 17.00,"3,29544307","15,00729374","8,99814733"
18/04/2007 18.00,"2,93660581","17,62847939","11,22269241"
18/04/2007 19.00,"3,12884016","21,60498816","15,01897606"
18/04/2007 20.00,"2,68395453","25,50370912","18,25456762"
18/04/2007 21.00,"2,67846273","21,9694536","14,13252123"
18/04/2007 22.00,"2,46975094","19,20818144","10,6879691"
18/04/2007 23.00,"2,76267948","17,4079952","8,42318981"
19/04/2007 0.00,"2,61804581","16,53772354","7,73791371"
19/04/2007 1.00,"2,60843414","17,4533899","6,72297822"
19/04/2007 2.00,"2,55634849","16,29908109","5,8209559"
19/04/2007 3.00,"2,6271083","15,95797646","5,42640514"
19/04/2007 4.00,"2,37875995","19,13556368","8,14933978"
19/04/2007 5.00,"2,06194004","20,42993032","9,49653116"
19/04/2007 6.00,"2,27065183","28,67869984","17,32918447"
19/04/2007 7.00,"2,17078142","32,51774728","20,62057584"
19/04/2007 8.00,"2,7754947","28,50229872","17,24612146"
19/04/2007 9.00,"2,16675308","26,07436464","15,00469533"
19/04/2007 10.00,"1,75949136","19,09146722","10,52703989"
19/04/2007 11.00,"1,15010903","13,58840236","7,32648764"
19/04/2007 12.00,"1,12383788","14,48591046","7,94946695"
19/04/2007 13.00,"0,69616193","12,10985276","7,04485004"
19/04/2007 14.00,"0,86139188","10,13974899","6,03770213"
19/04/2007 15.00,"1,38426921","10,05544509","6,62174356"
19/04/2007 16.00,"1,69660415","10,26296018","6,87872401"
19/04/2007 17.00,"2,07539597","13,52614955","7,40565974"
19/04/2007 18.00,"1,68671687","16,5065981","9,14610554"
19/04/2007 19.00,"1,28256819","19,50389136","11,89239718"
19/04/2007 20.00,"1,77651797","19,852774","12,99688501"
19/04/2007 21.00,"1,96216115","19,5804096","11,79245694"
19/04/2007 22.00,"1,85872107","17,76077067","9,36284986"
19/04/2007 23.00,"2,33024396","15,54553703","6,91636173"
20/04/2007 0.00,"1,79500907","15,28484539","5,82485064"
20/04/2007 1.00,,"14,47164311","4,61004232"
20/04/2007 2.00,"0,84367676",,
20/04/2007 3.00,"0,69609785","14,44440667","4,86312802"
20/04/2007 4.00,"0,79883011","16,07081314","6,3102539"
20/04/2007 5.00,"0,91886764","28,62680816","16,04818271"
20/04/2007 6.00,"1,0439027","51,48081032","34,07302544"
20/04/2007 7.00,"1,17113042","83,085482","44,58839448"
20/04/2007 8.00,"0,51524881","48,08530864","31,17099184"
20/04/2007 9.00,"0,5020868","32,38155552","20,817856"
20/04/2007 10.00,"0,30697942","20,65690384","11,71459265"
20/04/2007 11.00,"0,36218523","24,2080232","14,99042416"
20/04/2007 12.00,"0,35572626","22,61922768","14,48944001"
20/04/2007 13.00,"0,52889695","22,08746224","14,22078106"
20/04/2007 14.00,"0,5888552","28,89139072","20,93856056"
20/04/2007 15.00,"0,37059378","21,61797064","14,30125141"
20/04/2007 16.00,"0,42860245","17,06299966","11,46279946"
20/04/2007 17.00,"0,73923798","16,5104871","10,10133882"
20/04/2007 18.00,"0,95640307","21,5920248","14,45829353"
20/04/2007 19.00,"1,17149552","41,1011168","32,40526432"
20/04/2007 20.00,"1,11397502","44,26054384","35,71354056"
20/04/2007 21.00,"0,8145509","37,17258776","28,88932576"
20/04/2007 22.00,"1,00344339","38,06099856","30,22741984"
20/04/2007 23.00,"0,81345457","40,77687984","32,18980104"
21/04/2007 0.00,"0,85586347","39,85862272","29,15538056"
21/04/2007 1.00,"0,97492671","36,51501272","26,45192728"
21/04/2007 2.00,"0,89522645","33,11174832","22,20918016"
21/04/2007 3.00,"1,43911297","27,8058336","16,86584569"
21/04/2007 4.00,"1,37488942","36,18167464","20,72441656"
21/04/2007 5.00,"1,49297837","32,03267288","19,84185648"
21/04/2007 6.00,"1,58876452","45,1840016","27,30982256"
21/04/2007 7.00,"1,71696754","47,27469712","25,76274688"
21/04/2007 8.00,"1,47408862","41,35401704","24,72575456"
21/04/2007 9.00,"0,97797263","28,92381824","17,25261078"
21/04/2007 10.00,"0,45602178","30,34141328","19,13841256"
21/04/2007 11.00,"0,3029582","21,6011068","12,88137535"
21/04/2007 12.00,"0,35194811","16,17846066","10,92807424"
21/04/2007 13.00,"0,9387327","16,77247699","10,35442453"
21/04/2007 14.00,"0,71303701","13,60137337","7,79761591"
21/04/2007 15.00,"0,5017217","13,94377433","7,70157233"
21/04/2007 16.00,"0,93666005","13,6415789","7,29923208"
21/04/2007 17.00,"0,70109438","16,43655962","9,56791377"
21/04/2007 18.00,"0,70913681","18,96565954","11,18895326"
21/04/2007 19.00,"0,53962122","23,65033104","15,4758236"
21/04/2007 20.00,"0,85513225","27,59832424","19,34995624"
21/04/2007 21.00,"0,78176892","30,02235784","20,95024288"
21/04/2007 22.00,"0,67342994","27,47251464","18,34152729"
21/04/2007 23.00,"0,78822788","25,40902688","16,08581852"
22/04/2007 0.00,"0,60932843","21,74506128","12,05592862"
22/04/2007 1.00,,"22,5258456","12,46605836"
22/04/2007 2.00,"0,97861537",,
22/04/2007 3.00,"0,84356489","20,94353176","10,19218368"
22/04/2007 4.00,"0,85734524","21,43768816","10,74508437"
22/04/2007 5.00,"0,99533587","24,91228928","13,66399519"
22/04/2007 6.00,"1,28950922","30,18967696","18,12737755"
22/04/2007 7.00,"1,35179843","38,83660136","25,42011648"
22/04/2007 8.00,"1,05725795","28,92251808","17,2123823"
22/04/2007 9.00,"0,78880859","19,84371112","10,31548665"
22/04/2007 10.00,"0,61021017","16,78674242","8,48678484"
22/04/2007 11.00,"1,0890453","14,93725718","7,19929566"
22/04/2007 12.00,"1,083165","13,74663374","6,95140295"
22/04/2007 13.00,"0,94976816","9,85052266","4,78525418"
22/04/2007 14.00,"0,97053124","9,06325858","4,24923262"
22/04/2007 15.00,"1,12708008","9,39009777","5,22004106"
22/04/2007 16.00,"0,93194524","11,17603005","6,19863708"
22/04/2007 17.00,"1,08739166","14,75697661","7,8339573"
22/04/2007 18.00,"1,30126879","18,80094456","11,04618039"
22/04/2007 19.00,"1,30457607","22,44542688","14,7905475"
22/04/2007 20.00,"1,25845614","28,22605296","19,74839792"
22/04/2007 21.00,"1,1160558","26,7643672","20,67508696"
22/04/2007 22.00,"1,04127172","24,06276856","16,22469473"
22/04/2007 23.00,"0,95932288","36,3269484","26,7452472"
23/04/2007 0.00,"1,31835642","30,28305904","20,36750352"
23/04/2007 1.00,"0,97567624","27,40117792","16,4634997"
23/04/2007 2.00,"0,91724552","18,02275865","7,67431868"
23/04/2007 3.00,"0,92404417","17,5376919","7,57308402"
23/04/2007 4.00,"0,79119752","19,55706408","9,92353047"
23/04/2007 5.00,"1,36759956","34,42817944","24,21827152"
23/04/2007 6.00,"1,03980216","37,7250984","26,67905376"
23/04/2007 7.00,"1,06240295","73,47489048","54,45091112"
23/04/2007 8.00,"0,98008595","44,98035448","32,57917984"
23/04/2007 9.00,"0,77631475","21,32356088","12,5101835"
23/04/2007 10.00,"0,71347432","19,5985736","11,2707142"
23/04/2007 11.00,"1,02069273","18,28474854","10,85280454"
23/04/2007 12.00,"0,87571938","17,04095047","10,19867301"
23/04/2007 13.00,"1,0144453","17,57011559","10,63086531"
23/04/2007 14.00,"1,10797065","14,24726609","7,38748809"
23/04/2007 15.00,"0,84429916","15,7128485","8,80476382"
23/04/2007 16.00,"1,09841594","18,4844837","11,99882483"
23/04/2007 17.00,"0,76161503","19,13814488","11,95729237"
23/04/2007 18.00,"0,82169939","22,6334912","14,68801459"
23/04/2007 19.00,"0,73276782","29,5295016","21,29029208"
23/04/2007 20.00,"1,126896","31,29727944","23,224108"
23/04/2007 21.00,"0,65559481","35,76535576","27,18391736"
23/04/2007 22.00,"0,90934445","25,10033448","16,32463306"
23/04/2007 23.00,"0,61443682","20,68154952","16,2753111"
24/04/2007 0.00,"0,90144338","27,48157752","20,31817392"
24/04/2007 1.00,,"25,2196624","16,17797692"
24/04/2007 2.00,"0,44946213",,
24/04/2007 3.00,"0,70439454","21,0083868","10,98388934"
24/04/2007 4.00,"0,48663247","20,32098456","10,08576367"
24/04/2007 5.00,"0,54202032","28,38429008","17,27726602"
24/04/2007 6.00,"0,53994259","43,72229672","32,15737352"
24/04/2007 7.00,"0,84806105","59,95523408","44,18475216"
24/04/2007 8.00,"0,51475455","35,20896376","24,4609808"
24/04/2007 9.00,"0,38893945","21,76712576","12,70097624"
24/04/2007 10.00,"0,51072011","20,56094056","11,99882483"
24/04/2007 11.00,"0,90944106","19,69325584","11,82880214"
24/04/2007 12.00,"1,51871051","21,50772472","14,5569317"
24/04/2007 13.00,"1,7521232","23,97326784","16,72566741"
24/04/2007 14.00,"1,50000279","15,58444814","9,28757442"
24/04/2007 15.00,"1,10372671","13,83482857","8,23759579"
24/04/2007 16.00,"1,4411907","15,61946642","10,07278693"
24/04/2007 17.00,"0,97412125","15,96186738","9,54195646"
24/04/2007 18.00,"0,65927737","22,20418984","18,13127421"
24/04/2007 19.00,"0,53003803","37,1142144","34,40009216"
24/04/2007 20.00,"0,60755682","50,72075208","43,48258928"
24/04/2007 21.00,"1,0149599","43,62759536","36,63242864"
24/04/2007 22.00,"0,85503055","71,14812032","57,27508808"
24/04/2007 23.00,"1,21707136","61,27164608","51,84737896"
25/04/2007 0.00,"1,14811062","25,82924624","17,4382048"
25/04/2007 1.00,"1,05628671","29,38164664","20,00020832"
25/04/2007 2.00,"0,75745957","25,75142784","16,08063318"
25/04/2007 3.00,"0,85710929","23,02906488","13,701631"
25/04/2007 4.00,"0,97082006","20,87479536","11,72237449"
25/04/2007 5.00,"0,9968634","23,23399304","14,36094978"
25/04/2007 6.00,"1,03904653","47,72866328","32,74011288"
25/04/2007 7.00,"1,12218933","32,41010168","22,08199392"
25/04/2007 8.00,"1,25631942","27,84084232","18,03133588"
25/04/2007 9.00,"0,71332075","24,29880496","14,27788677"
25/04/2007 10.00,"1,09565783","19,25229128","9,57829784"
25/04/2007 11.00,"0,62907654","23,20286568","13,28890859"
25/04/2007 12.00,"0,42317472","19,4312736","10,37128837"
25/04/2007 13.00,"0,24025913","12,9930916","4,95397862"
25/04/2007 14.00,"0,33599646","11,92827586","4,45170195"
25/04/2007 15.00,"0,15833876","11,3783598","4,81510623"
25/04/2007 16.00,"0,4482397","11,20975199","4,77487202"
25/04/2007 17.00,"0,28378775","13,23692322","6,27780726"
25/04/2007 18.00,"0,17863605","16,21996635","8,70872215"
25/04/2007 19.00,"0,35042464","17,89954746","10,24410022"
25/04/2007 20.00,"0,73092705","28,83303648","20,16112224"
25/04/2007 21.00,"0,5930066","28,5930996","19,72375224"
25/04/2007 22.00,"0,76406193","24,49725144","15,41223048"
25/04/2007 23.00,"0,70366128","23,98495016","15,06310119"
26/04/2007 0.00,"0,87520478","21,50772472","12,209076"
26/04/2007 1.00,,"18,04091691","8,50365824"
26/04/2007 2.00,"0,32969208",,
26/04/2007 3.00,"0,18839518","19,19261776","8,55297828"
26/04/2007 4.00,"0,28488001","18,04610608","7,5951485"
26/04/2007 5.00,"0,1874809","26,96669504","16,08063318"
26/04/2007 6.00,"0,22314811","48,19557368","32,92571072"
26/04/2007 7.00,"0,38776583","80,38518352","50,80908648"
26/04/2007 8.00,"0,31277327","49,44975008","32,7608772"
26/04/2007 9.00,"0,09145373","29,14561024","18,99824958"
26/04/2007 10.00,"0,11706179","23,48301192","12,36352736"
26/04/2007 11.00,"0,07865071","23,31181144","12,45438178"
26/04/2007 12.00,"0,09877002","25,34807232","14,58807626"
26/04/2007 13.00,"0,13992496","26,6593028","15,37978002"
26/04/2007 14.00,"0,12071993","20,75288624","9,72106306"
26/04/2007 15.00,"0,20394308","22,61144584","12,11043974"
26/04/2007 16.00,"0,51031433","31,06902488","19,55113688"
26/04/2007 17.00,"0,30179882","29,21174632","17,54463437"
26/04/2007 18.00,"0,25058473","24,567288","13,20195083"
26/04/2007 19.00,"0,28396572","22,52066408","10,18959101"
26/04/2007 20.00,"0,26613161","21,16142328","8,99555274"
26/04/2007 21.00,"0,23320827","20,94353176","7,66134002"
26/04/2007 22.00,"0,32832014","18,43519808","5,74438221"
26/04/2007 23.00,"0,27344791","17,69073602","4,83197772"
27/04/2007 0.00,"0,17559217","17,58697752","4,28687034"
27/04/2007 1.00,"0,35895829","17,71148696","4,07012794"
27/04/2007 2.00,"0,39919793","17,13044163","3,5574672"
27/04/2007 3.00,"0,27710606","17,15119257","3,32644598"
27/04/2007 4.00,"0,26613161","18,439089","3,81185115"
27/04/2007 5.00,"0,35438484","21,14715976","6,86444519"
27/04/2007 6.00,"0,45407016","29,01720032","13,17339702"
27/04/2007 7.00,"0,34523997","37,2153592","21,19035184"
27/04/2007 8.00,"0,31917528","30,21302248","14,86971578"
27/04/2007 9.00,"0,47373284","27,85252464","13,76003878"
27/04/2007 10.00,"0,20714358","25,19243552","12,54522472"
27/04/2007 11.00,"0,30637125","21,33134272","10,35442453"
27/04/2007 12.00,"0,26750354","21,05897832","10,49459134"
27/04/2007 13.00,"0,40285607","29,94065808","18,41550639"
27/04/2007 14.00,"0,19342526","24,39218704","12,39077527"
27/04/2007 15.00,"0,18839518","19,79051928","7,51597831"
27/04/2007 16.00,"0,13809538","21,96815344","10,37518502"
27/04/2007 17.00,"0,24464037","28,45042616","16,72566741"
27/04/2007 18.00,"0,29311059","27,92126104","15,80678506"
27/04/2007 19.00,"0,3863939","32,03007256","19,66015912"
27/04/2007 20.00,"0,33335023","64,70995744","46,06147576"
27/04/2007 21.00,"0,21766139","58,81518496","38,96600552"
27/04/2007 22.00,"0,52403264","54,09032704","34,21967584"
27/04/2007 23.00,"0,30499932","30,81220504","16,15850702"
28/04/2007 0.00,"0,30088454","26,56462056","11,39660984"
28/04/2007 1.00,,"23,76445832","9,48095601"
28/04/2007 2.00,"0,61715526",,
28/04/2007 3.00,"0,70348433","19,71011968","6,20642466"
28/04/2007 4.00,"0,67335773","19,23282712","5,38357251"
28/04/2007 5.00,"0,88528325","20,26393048","7,06821086"
28/04/2007 6.00,"0,53950833","29,42315616","15,06959243"
28/04/2007 7.00,"0,96731752","35,68625632","21,37724984"
28/04/2007 8.00,"0,89028383","28,55807176","12,85931087"
28/04/2007 9.00,"0,41860534","22,60756448","8,72170081"
28/04/2007 10.00,"0,27358927","21,1043692","8,26484944"
28/04/2007 11.00,"0,28720995","20,57000344","8,31806231"
28/04/2007 12.00,"0,18996035","22,80599184","11,13573465"
28/04/2007 13.00,"0,29316144","18,26659218","7,60812715"
28/04/2007 14.00,"0,22214128","13,87373777","5,41342457"
28/04/2007 15.00,"0,16949729","13,72458647","5,94165854"
28/04/2007 16.00,"0,21898146","11,94124495","6,32842555"
28/04/2007 17.00,"0,41793005","14,28747354","7,79242292"
28/04/2007 18.00,"0,22855346","19,28599984","9,53027414"
28/04/2007 19.00,"0,2748473","25,61393592","14,30254392"
28/04/2007 20.00,"0,31896171","33,08062096","21,14622288"
28/04/2007 21.00,"0,66065744","41,76517352","27,31500408"
28/04/2007 22.00,"0,6531713","30,2571132","17,2409342"
28/04/2007 23.00,"0,63421239","29,8861852","16,48426976"
29/04/2007 0.00,"0,73480691","42,15814688","23,26305544"
29/04/2007 1.00,"0,54165623","36,29972152","21,52260008"
29/04/2007 2.00,"0,61666405","31,19353432","16,01444356"
29/04/2007 3.00,"0,60749173","27,85900632","14,40637699"
29/04/2007 4.00,"0,48539173","22,02262632","9,34597646"
29/04/2007 5.00,"0,64418306","21,436388","9,86642477"
29/04/2007 6.00,"0,45649265","23,20416584","11,43554963"
29/04/2007 7.00,"0,63528634","34,0494696","20,72829792"
29/04/2007 8.00,"0,44609281","26,44011112","13,35509821"
29/04/2007 9.00,"0,59543519","20,8229228","8,01306198"
29/04/2007 10.00,"0,32028178","23,72814944","11,41867432"
29/04/2007 11.00,"0,35964171","15,33413102","7,68470084"
29/04/2007 12.00,"0,12584256","11,53269835","6,6996155"
29/04/2007 13.00,"0,29923598","8,8531489","5,02017014"
29/04/2007 14.00,"0,39522857","8,21503802","4,47506277"
29/04/2007 15.00,"0,4292818","8,90891811","5,93646746"
29/04/2007 16.00,"0,62878262","9,04899314","5,45495703"
29/04/2007 17.00,"0,45388507","14,46126669","6,92804022"
29/04/2007 18.00,"0,88058979","16,92162829","8,37516993"
29/04/2007 19.00,"0,81285251","31,95485448","22,47265376"
29/04/2007 20.00,"0,7752713","31,5320348","21,30845608"
29/04/2007 21.00,"0,91611563","33,68500416","22,95545288"
29/04/2007 22.00,"0,80558096","29,37258376","18,20264917"
29/04/2007 23.00,"0,81533704","26,97447688","15,05141314"
30/04/2007 0.00,"1,27670824","26,36749336","13,87424827"
30/04/2007 1.00,,"24,13538632","10,98517994"
30/04/2007 2.00,"0,41581367",,
30/04/2007 3.00,"0,6511729","21,15106024","6,79176625"
