,Provincia di TARANTO,,,,,
17/02/2008 20.00,"2,680206","10,920527","0,974462","9,432934","0,54154","21,90502"
17/02/2008 21.00,"4,119642","12,754448","0,849271","11,460205","0,654283","21,90502"
17/02/2008 22.00,"3,370123","12,109852","0,776524","10,926784","0,63759","21,90502"
17/02/2008 23.00,"14,567742","37,942988","2,492829","34,1444","1,513691","21,90502"
18/02/2008 0.00,"12,297513","38,470855","1,181703","36,68434","1,734008","21,90502"
18/02/2008 1.00,"5,611454","27,397276","0,904253","26,028821","0,74698","48,34663"
18/02/2008 2.00,"11,652745","43,922043","1,942156","40,972515","1,019347","48,34663"
18/02/2008 3.00,"11,956167","36,066264","1,132643","34,353361","0,979491","48,34663"
18/02/2008 4.00,"9,89003","28,856381","0,982075","27,369514","1,04559","48,34663"
18/02/2008 5.00,"9,442126","26,028972","0,986303","24,533674","1,497117","48,34663"
18/02/2008 6.00,"8,580631","24,995289","0,805284","23,777","0,990185","48,34663"
18/02/2008 7.00,"7,310965","27,760442","1,027752","26,202736","0,828509","48,34663"
18/02/2008 8.00,"6,808878","36,092194","1,207081","34,265103","0,762173","48,34663"
18/02/2008 9.00,"5,401951","41,189316","2,048737","38,074363","0,582185","48,34663"
18/02/2008 10.00,"5,687309","48,44199","2,70007","44,332701","0,60531","48,34663"
18/02/2008 11.00,"6,852223","50,316114","3,042655","45,682477","0,798557","48,34663"
18/02/2008 12.00,"6,87209","26,349328","1,492144","24,078102","0,895397","48,34663"
18/02/2008 13.00,"6,183978","19,463682","1,641021","16,959295","0,852107","48,34663"
18/02/2008 14.00,"6,550611","20,308021","1,771286","17,604332","0,873022","48,34663"
18/02/2008 15.00,"6,185784","20,870912","1,849954","18,046908","0,77563","48,34663"
18/02/2008 16.00,"4,112417","16,177164","1,795818","13,432973","0,545249","48,34663"
18/02/2008 17.00,"3,39902","16,622027","1,711229","14,007926","0,555115","48,34663"
18/02/2008 18.00,"3,315942","20,463658","1,767903","17,765271","0,555588","48,34663"
18/02/2008 19.00,"3,189516","27,842143","1,965841","24,845159","0,612452","48,34663"
18/02/2008 20.00,"3,019746","31,55798","2,05043","28,433771","0,72279","48,34663"
18/02/2008 21.00,"3,140753","38,678365","2,13248","35,4332","0,748558","48,34663"
18/02/2008 22.00,"2,831915","59,630976","3,218599","54,733846","0,839085","48,34663"
18/02/2008 23.00,"3,64284","65,453111","3,997661","59,364654","0,750728","48,34663"
19/02/2008 0.00,"6,230936","48,998401","2,454763","45,265871","1,206084","48,34663"
19/02/2008 1.00,"9,73832","68,07171","4,184602","61,698233","1,805948","66,692581"
19/02/2008 2.00,"8,056871","1,396212","66,692581",,,
19/02/2008 3.00,"45,360383","1,815273","42,60653","66,692581",,
19/02/2008 4.00,"4,955852","36,134982","1,471844","33,901709","0,794335","66,692581"
19/02/2008 5.00,"3,962514","32,508645","1,5116","30,211855","0,779299","66,692581"
19/02/2008 6.00,"3,099213","44,03875","2,534277","40,180813","0,788296","66,692581"
19/02/2008 7.00,"2,799406","50,522343","4,165991","44,165267","0,741337","66,692581"
19/02/2008 8.00,"2,970982","102,381863","35,979777","47,247716","0,881467","66,692581"
19/02/2008 9.00,"3,106438","149,130029","61,920596","54,226384","1,001038","66,692581"
19/02/2008 10.00,"3,635615","91,039822","23,598539","54,894782","1,021202","66,692581"
19/02/2008 11.00,"6,292341","102,341674","23,688197","66,066861","1,16378","66,692581"
19/02/2008 12.00,"10,160941","74,14543","7,968252","61,970784","0,907631","66,692581"
19/02/2008 13.00,"8,741371","46,382384","2,37948","42,763581","0,898989","66,692581"
19/02/2008 14.00,"9,78889","44,702809","2,323651","41,168493","0,959326","66,692581"
19/02/2008 15.00,"12,797795","45,067253","2,20861","41,709704","1,190771","66,692581"
19/02/2008 16.00,"12,441998","41,07777","2,014056","38,015969","1,105691","66,692581"
19/02/2008 17.00,"9,142318","33,512521","1,812735","30,754368","1,028384","66,692581"
19/02/2008 18.00,"6,879314","32,867929","1,895632","29,982129","0,836282","66,692581"
19/02/2008 19.00,"5,441684","41,775536","2,156165","38,496168","0,884268","66,692581"
19/02/2008 20.00,"4,665074","101,996653","12,479352","82,91973","1,133156","66,692581"
19/02/2008 21.00,"3,852344","84,247556","8,298994","71,572431","1,13584","66,692581"
19/02/2008 22.00,"3,507385","52,863377","2,719525","48,727298","1,039316","66,692581"
19/02/2008 23.00,"3,220219","55,066917","3,118784","50,319786","1,024794","66,692581"
20/02/2008 0.00,"3,046837","81,740521","16,158115","57,005131","1,059125","66,692581"
20/02/2008 1.00,"2,905964","86,606754","17,213787","60,254996","1,085842","30,432911"
20/02/2008 2.00,"2,638665","49,004885","4,249735","42,518272","0,890859","30,432911"
20/02/2008 3.00,"2,467089","23,14191","1,690927","20,563483","0,690983","30,432911"
20/02/2008 4.00,"2,385817","21,599807","1,688389","19,024209","0,652863","30,432911"
20/02/2008 5.00,"2,382205","19,409209","1,578424","17,000826","0,604719","30,432911"
20/02/2008 6.00,"2,268422","20,332667","1,645249","17,822375","0,646587","30,432911"
20/02/2008 7.00,"2,127549","24,019959","1,755215","21,343484","0,600654","30,432911"
20/02/2008 8.00,"2,244943","47,556163","2,488599","43,770725","0,709332","30,432911"
20/02/2008 9.00,"2,197985","41,577108","2,358333","37,987403","0,7924","30,432911"
20/02/2008 10.00,"2,131161","29,74221","2,079189","26,572632","0,809211","30,432911"
20/02/2008 11.00,"2,284676","38,37099","2,58926","34,424755","0,846583","30,432911"
20/02/2008 12.00,"2,443611","34,009258","2,491982","30,209255","0,807199","30,432911"
20/02/2008 13.00,"2,270228","23,113383","2,116408","19,882084","0,714186","30,432911"
20/02/2008 14.00,"2,174507","18,812617","2,029283","15,712034","0,605152","30,432911"
20/02/2008 15.00,"2,261198","17,908625","2,085957","14,720463","0,677329","30,432911"
20/02/2008 16.00,"2,22327","16,928113","1,951461","13,945633","0,5078","30,432911"
20/02/2008 17.00,"1,972226","15,548132","1,954845","12,559505","0,593985","30,432911"
20/02/2008 18.00,"2,15464","15,925552","2,077498","12,748997","0,580567","30,432911"
20/02/2008 19.00,"2,010154","24,32605","2,293198","20,824337","0,641537","30,432911"
20/02/2008 20.00,"1,824129","29,089836","2,398935","25,429198","0,664543","30,432911"
20/02/2008 21.00,"1,986675","36,507231","2,418391","32,821869","0,588815","30,432911"
20/02/2008 22.00,"1,786202","55,266666","2,608715","51,302266","0,726183","30,432911"
20/02/2008 23.00,"1,719377","47,685852","2,530894","43,83562","0,686011","30,432911"
21/02/2008 0.00,"1,836771","47,908945","3,101866","43,182787","0,855895","30,432911"
21/02/2008 1.00,"1,701317","37,670605","2,475064","33,899109","0,743981","29,13376"
21/02/2008 2.00,"1,601982","0,742007","29,13376",,,
21/02/2008 3.00,"21,40656","2,551195","17,506987","29,13376",,
21/02/2008 4.00,"1,778977","21,516806","2,560499","17,603041","0,73222","29,13376"
21/02/2008 5.00,"1,686868","20,252248","2,520742","16,398614","0,649863","29,13376"
21/02/2008 6.00,"1,643522","25,600972","2,706838","21,465488","0,693233","29,13376"
21/02/2008 7.00,"1,730214","33,946985","3,325181","28,868561","0,68534","29,13376"
21/02/2008 8.00,"1,937912","85,73779","23,049561","50,431409","0,793506","29,13376"
21/02/2008 9.00,"2,1131","147,641078","61,020571","54,117361","1,108611","29,13376"
21/02/2008 10.00,"2,01196","101,156214","31,261416","53,260767","1,039158","29,13376"
21/02/2008 11.00,"2,066142","116,486458","38,234066","57,903255","1,119502","29,13376"
21/02/2008 12.00,"2,049887","98,114814","25,802923","58,592415","1,108375","29,13376"
21/02/2008 13.00,"1,831353","59,725677","6,41436","49,925226","1,08446","29,13376"
21/02/2008 14.00,"1,77356","70,67861","7,94203","58,541804","1,100679","29,13376"
21/02/2008 15.00,"1,939718","60,193889","3,961288","54,157589","1,061021","29,13376"
21/02/2008 16.00,"2,066142","63,542679","4,932365","56,018749","1,031502","29,13376"
21/02/2008 17.00,"2,035439","51,524899","3,113709","46,783082","0,804476","29,13376"
21/02/2008 18.00,"1,789814","35,684935","2,590105","31,735546","0,76233","29,13376"
21/02/2008 19.00,"1,80065","45,390211","3,012203","40,799898","0,739245","29,13376"
21/02/2008 20.00,"1,737438","49,247423","3,025737","44,639003","0,842202","29,13376"
21/02/2008 21.00,"1,923463","52,807602","3,995124","46,714287","0,890307","29,13376"
21/02/2008 22.00,"1,697704","36,63172","2,471681","32,864716","0,738574","29,13376"
21/02/2008 23.00,"1,804263","43,239802","2,756744","39,039979","0,92164","29,13376"
22/02/2008 0.00,"1,685062","29,48801","2,445458","25,756264","0,788178","29,13376"
22/02/2008 1.00,"1,536965","43,785852","4,605006","36,75053","0,856882","32,050331"
22/02/2008 2.00,"1,688674","46,286421","6,088693","36,976376","0,862407","32,050331"
22/02/2008 3.00,"1,547801","18,477997","2,277127","14,996913","0,740034","32,050331"
22/02/2008 4.00,"1,706734","15,724521","2,293198","12,216867","0,722513","32,050331"
22/02/2008 5.00,"1,621849","15,601308","2,334648","12,029971","0,688418","32,050331"
22/02/2008 6.00,"1,536965","15,862","2,286432","12,364827","0,771367","32,050331"
22/02/2008 7.00,"1,603789","22,997936","2,564729","19,078721","0,752544","32,050331"
22/02/2008 8.00,"1,547801","35,726447","2,738982","31,54867","0,79974","32,050331"
22/02/2008 9.00,"2,02099","112,390629","38,635862","53,188092","0,931111","32,050331"
22/02/2008 10.00,"2,035439","101,541424","26,862811","60,395162","1,083513","32,050331"
22/02/2008 11.00,"1,791619","52,741466","3,580638","47,284064","0,925429","32,050331"
22/02/2008 12.00,"1,932493","58,370318","4,366466","51,711111","0,813671","32,050331"
22/02/2008 13.00,"3,689798","44,653536","2,874323","40,274252","0,895555","32,050331"
22/02/2008 14.00,"18,593464","54,091607","3,425841","48,872669","1,029174","32,050331"
22/02/2008 15.00,"21,037082","64,883721","4,16007","58,545706","0,921678","32,050331"
22/02/2008 16.00,"23,825644","63,481689","3,665227","57,901953","0,931151","32,050331"
22/02/2008 17.00,"20,135836","53,029396","2,818496","48,741582","0,875152","32,050331"
22/02/2008 18.00,"16,36659","39,67444","2,450533","35,941965","0,75365","32,050331"
22/02/2008 19.00,"8,692607","41,265834","2,485215","37,481242","0,730248","32,050331"
22/02/2008 20.00,"6,019626","50,531424","2,908159","46,104304","0,768802","32,050331"
22/02/2008 21.00,"4,609087","45,045208","2,518204","41,212623","0,696627","32,050331"
22/02/2008 22.00,"4,246066","67,271481","6,304394","57,644981","0,912168","32,050331"
22/02/2008 23.00,"3,557955","50,47175","3,222829","45,561791","0,848398","32,050331"
23/02/2008 0.00,"3,214802","50,578115","4,627846","43,512455","0,846503","32,050331"
23/02/2008 1.00,"2,900546","74,015719","12,543648","54,820806","0,910708","38,880871"
23/02/2008 2.00,"2,573648","0,86146","38,880871",,,
23/02/2008 3.00,"43,872731","3,979896","37,796626","38,880871",,
23/02/2008 4.00,"2,515853","19,947455","2,445458","16,209122","0,775984","38,880871"
23/02/2008 5.00,"2,295513","21,516806","2,464915","17,749699","0,718922","38,880871"
23/02/2008 6.00,"2,18173","31,242805","2,686537","27,142388","0,69189","38,880871"
23/02/2008 7.00,"2,179924","46,183959","9,275149","31,984757","0,896108","38,880871"
23/02/2008 8.00,"2,297319","111,984654","42,462655","46,910287","0,883835","38,880871"
23/02/2008 9.00,"2,172701","87,342149","24,315004","50,095261","0,794571","38,880871"
23/02/2008 10.00,"2,228688","72,345242","16,570909","46,969979","1,023689","38,880871"
23/02/2008 11.00,"2,344276","81,988222","14,003636","60,558698","1,175382","38,880871"
23/02/2008 12.00,"2,28287","70,888719","6,435506","61,063561","0,94879","38,880871"
23/02/2008 13.00,"2,537526","39,942921","2,579109","36,013341","0,831152","38,880871"
23/02/2008 14.00,"2,387622","31,586506","2,357486","27,9912","0,936279","38,880871"
23/02/2008 15.00,"2,378592","28,454327","2,233141","25,047619","0,800609","38,880871"
23/02/2008 16.00,"2,234107","17,286079","2,080881","14,105269","0,739009","38,880871"
23/02/2008 17.00,"2,18173","20,835886","1,978529","17,814584","0,711069","38,880871"
23/02/2008 18.00,"2,208821","29,004237","2,145169","25,732899","0,74035","38,880871"
23/02/2008 19.00,"1,977645","30,551523","2,353257","26,961972","0,706689","38,880871"
23/02/2008 20.00,"2,075172","75,415168","6,149596","66,031837","0,970928","38,880871"
23/02/2008 21.00,"2,243137","59,071983","3,320106","54,018721","0,812369","38,880871"
23/02/2008 22.00,"2,076978","29,730547","2,216225","26,350686","0,798242","38,880871"
23/02/2008 23.00,"1,975839","33,083221","2,324497","29,539558","0,811303","38,880871"
24/02/2008 0.00,"1,955972","30,299903","2,347335","26,719281","0,759055","38,880871"
24/02/2008 1.00,"2,001123","32,402299","2,402318","28,738774","0,964574","46,47686"
24/02/2008 2.00,"1,905402","28,106723","2,436154","24,388305","0,902776","46,47686"
24/02/2008 3.00,"1,934299","30,009393","2,415853","26,323441","1,070688","46,47686"
24/02/2008 4.00,"1,907208","30,29342","2,626479","26,284492","0,924481","46,47686"
24/02/2008 5.00,"1,811486","23,528402","2,450533","19,784744","0,736995","46,47686"
24/02/2008 6.00,"1,838577","25,563362","2,398089","21,901576","0,784588","46,47686"
24/02/2008 7.00,"1,903596","31,703235","2,409086","28,028828","0,79027","46,47686"
24/02/2008 8.00,"1,903596","36,277676","2,583339","32,33907","0,955813","46,47686"
24/02/2008 9.00,"1,946942","39,64071","3,663535","34,047058","0,841453","46,47686"
24/02/2008 10.00,"1,90179","52,265476","3,833558","46,419687","0,933004","46,47686"
24/02/2008 11.00,"2,18173","41,208761","2,553732","37,319009","0,911498","46,47686"
24/02/2008 12.00,"4,879997","46,116521","2,770279","41,897885","1,897855","46,47686"
24/02/2008 13.00,"5,394726","26,31042","2,063118","23,163115","1,148823","46,47686"
24/02/2008 14.00,"3,655482","13,611747","1,894787","10,713928","0,74406","46,47686"
24/02/2008 15.00,"4,540456","20,68285","1,793281","17,945668","1,25403","46,47686"
24/02/2008 16.00,"4,058236","15,602605","1,768749","12,89955","0,928586","46,47686"
24/02/2008 17.00,"3,003492","11,735026","1,690927","9,1487","0,673304","46,47686"
24/02/2008 18.00,"2,631442","12,541745","1,693465","9,952084","0,726775","46,47686"
24/02/2008 19.00,"2,326217","18,563598","1,828808","15,77044","0,623423","46,47686"
24/02/2008 20.00,"2,51766","33,770623","2,002214","30,721918","0,918522","46,47686"
24/02/2008 21.00,"2,291901","46,291603","2,316883","42,768763","0,931465","46,47686"
24/02/2008 22.00,"2,290095","76,752344","7,555461","65,212871","1,011495","46,47686"
24/02/2008 23.00,"2,411102","76,747144","7,410814","65,42961","1,132683","46,47686"
25/02/2008 0.00,"2,138385","56,653133","4,134694","50,34833","0,955142","46,47686"
25/02/2008 1.00,"2,067948","37,338567","2,403163","33,677165","0,777326","62,669231"
25/02/2008 2.00,"1,876505","0,857395","62,669231",,,
25/02/2008 3.00,"43,52775","3,840326","37,665518","62,669231",,
25/02/2008 4.00,"2,098652","32,622792","2,663698","28,558377","0,813434","62,669231"
25/02/2008 5.00,"1,986675","26,399901","2,393014","22,74649","0,820853","62,669231"
25/02/2008 6.00,"2,017378","24,454441","2,443767","20,721816","0,834822","62,669231"
25/02/2008 7.00,"1,992093","34,289406","3,155157","29,472064","0,805858","62,669231"
25/02/2008 8.00,"2,546557","155,819812","71,377605","46,410607","0,958892","62,669231"
25/02/2008 9.00,"2,835527","227,94175","112,775294","55,064813","1,054627","62,669231"
25/02/2008 10.00,"2,427356","121,617307","43,097082","55,57616","1,012245","62,669231"
25/02/2008 11.00,"3,604912","159,953269","58,304432","70,605534","1,511718","62,669231"
25/02/2008 12.00,"4,049551","106,182763","21,746458","72,889892","1,025757","62,669231"
25/02/2008 13.00,"2,331634","32,096226","0,959235","30,646643","0,687984","62,669231"
25/02/2008 14.00,"1,535158","26,141819","0,356964","25,627758","0,54004","62,669231"
25/02/2008 15.00,"1,508068","21,739879","0,039757","21,884713","0,563205","62,669231"
25/02/2008 16.00,"1,370806","20,43513","2,733907","16,328529","0,657717","62,669231"
25/02/2008 17.00,"1,650747","27,484177","1,365262","25,408433","0,648601","62,669231"
25/02/2008 18.00,"1,775366","41,381261","1,317892","39,387812","0,799346","62,669231"
25/02/2008 19.00,"1,840383","54,292654","1,780591","51,598186","0,743704","62,669231"
25/02/2008 20.00,"1,654359","69,714981","1,668089","67,203796","0,676855","62,669231"
25/02/2008 21.00,"1,298564","75,849669","2,219608","72,496521","0,585816","62,669231"
25/02/2008 22.00,"1,177557","56,667414","1,185933","54,887","0,729655","62,669231"
25/02/2008 23.00,"1,022234","49,725995","1,36949","47,659143","0,81967","62,669231"
26/02/2008 0.00,"1,182974","92,692174","22,60124","58,078472","0,864499","62,669231"
26/02/2008 1.00,"1,370806","87,752004","19,765823","57,48533","0,934938","58,334011"
26/02/2008 2.00,"1,238963","59,493522","8,480861","46,522208","0,937543","58,334011"
26/02/2008 3.00,"1,361775","45,680737","2,213686","42,31581","0,882848","58,334011"
26/02/2008 4.00,"1,210066","35,193398","1,894787","32,310504","0,903251","58,334011"
26/02/2008 5.00,"1,363581","36,205038","1,899015","33,316368","0,772709","58,334011"
26/02/2008 6.00,"1,410539","34,429478","2,008981","31,370853","0,769473","58,334011"
26/02/2008 7.00,"1,52071","44,33188","5,658136","35,681073","0,714857","58,334011"
26/02/2008 8.00,"1,717571","79,542141","18,513909","51,190661","0,84011","58,334011"
26/02/2008 9.00,"1,441242","84,440802","22,278116","50,317186","0,917496","58,334011"
26/02/2008 10.00,"1,3094","53,034556","7,243329","41,957595","0,856487","58,334011"
26/02/2008 11.00,"1,152272","53,921707","5,373072","45,714945","0,923178","58,334011"
26/02/2008 12.00,"1,128793","37,89888","1,284903","35,975713","0,75507","58,334011"
26/02/2008 13.00,"0,99695","26,595747","0,537984","25,87955","0,698638","58,334011"
26/02/2008 14.00,"1,072805","27,882351","0,526987","27,152769","0,665964","58,334011"
26/02/2008 15.00,"1,372612","31,148144","6,885519","20,605012","0,774247","58,334011"
26/02/2008 16.00,"1,620043","28,729272","5,835773","19,795126","0,808344","58,334011"
26/02/2008 17.00,"1,777171","28,244197","2,729677","24,07552","0,784588","58,334011"
26/02/2008 18.00,"1,807874","25,951154","1,46","23,728989","0,75503","58,334011"
26/02/2008 19.00,"1,578504","31,529433","1,712075","28,924371","0,815131","58,334011"
26/02/2008 20.00,"1,726601","41,102415","2,171391","37,799226","0,82401","58,334011"
26/02/2008 21.00,"1,670614","72,92496","5,807013","64,065557","0,913945","58,334011"
26/02/2008 22.00,"1,845802","47,189115","2,649316","43,156821","0,9128","58,334011"
26/02/2008 23.00,"1,728408","40,932516","3,018969","36,328725","0,937897","58,334011"
27/02/2008 0.00,"1,867474","58,107056","6,175818","48,671486","1,28627","58,334011"
27/02/2008 1.00,"1,647134","40,889706","2,687382","36,794661","1,184734","62,674931"
27/02/2008 2.00,"1,471946","1,025426","62,674931",,,
27/02/2008 3.00,"32,963892","2,542735","29,085305","62,674931",,
27/02/2008 4.00,"1,699511","25,814982","2,289815","22,319483","1,101232","62,674931"
27/02/2008 5.00,"1,401509","18,218602","2,023362","15,126695","0,874758","62,674931"
27/02/2008 6.00,"1,383448","22,964228","2,130789","19,710769","1,041959","62,674931"
27/02/2008 7.00,"1,551413","22,774864","2,053813","19,639375","1,064137","62,674931"
27/02/2008 8.00,"1,517097","51,370564","5,482192","42,994587","1,050917","62,674931"
27/02/2008 9.00,"1,518904","76,717335","14,089079","55,153052","1,036316","62,674931"
27/02/2008 10.00,"1,706734","50,973688","4,413836","44,236661","0,967297","62,674931"
27/02/2008 11.00,"1,379836","30,866676","1,964995","27,873097","0,966943","62,674931"
27/02/2008 12.00,"1,58934","49,461412","2,370174","45,858995","1,014178","62,674931"
27/02/2008 13.00,"1,692286","36,542259","1,995447","33,505869","0,875824","62,674931"
27/02/2008 14.00,"1,733825","29,220827","1,891402","26,339004","0,905696","62,674931"
27/02/2008 15.00,"1,688674","29,2753","1,867718","26,429861","1,009917","62,674931"
27/02/2008 16.00,"1,670614","32,343946","1,816964","29,578486","0,887663","62,674931"
27/02/2008 17.00,"1,798844","31,164989","1,782283","28,451936","0,966508","62,674931"
27/02/2008 18.00,"1,719377","29,078153","1,767058","26,387033","1,051471","62,674931"
27/02/2008 19.00,"1,611013","29,119663","1,86095","26,284492","0,953683","62,674931"
27/02/2008 20.00,"1,556831","42,287857","2,195077","38,949122","1,07641","62,674931"
27/02/2008 21.00,"1,412345","48,783091","2,085957","45,616305","1,050602","62,674931"
27/02/2008 22.00,"1,533352","41,11798","2,160395","37,831654","1,123134","62,674931"
27/02/2008 23.00,"1,511679","59,407883","4,975506","51,814929","1,088999","62,674931"
28/02/2008 0.00,"1,621849","84,981667","18,273688","57,00253","1,18205","62,674931"
28/02/2008 1.00,"1,482782","61,031728","8,657651","47,790229","1,248821","61,603031"
28/02/2008 2.00,"1,609207","51,842656","6,752714","41,517606","1,196848","61,603031"
28/02/2008 3.00,"1,412345","40,535622","2,966526","36,012039","1,034106","61,603031"
28/02/2008 4.00,"1,531546","37,053259","2,788888","32,799806","0,907236","61,603031"
28/02/2008 5.00,"1,452079","23,450583","2,197614","20,094947","0,910234","61,603031"
28/02/2008 6.00,"1,477364","32,883494","2,660314","28,824431","0,895673","61,603031"
28/02/2008 7.00,"1,582116","26,993922","2,242445","23,571938","0,900447","61,603031"
28/02/2008 8.00,"1,4882","33,24404","2,593488","29,287767","0,903329","61,603031"
28/02/2008 9.00,"1,685062","44,663879","4,290337","38,112009","1,150639","61,603031"
28/02/2008 10.00,"1,80968","89,457527","22,931982","54,334104","1,130709","61,603031"
28/02/2008 11.00,"1,834966","101,052469","28,201004","57,852644","1,218119","61,603031"
28/02/2008 12.00,"1,932493","68,515276","7,291544","57,375027","1,092116","61,603031"
28/02/2008 13.00,"1,75008","32,373774","2,10795","29,161881","0,986989","61,603031"
28/02/2008 14.00,"1,735631","28,026325","1,974299","25,016473","1,03533","61,603031"
28/02/2008 15.00,"1,883729","31,603351","1,86941","28,756939","0,965837","61,603031"
28/02/2008 16.00,"1,618237","25,302662","1,822886","22,523264","0,939043","61,603031"
28/02/2008 17.00,"1,663389","27,233859","1,866027","24,389605","0,921087","61,603031"
28/02/2008 18.00,"1,739244","34,605861","1,856721","31,780974","0,932807","61,603031"
28/02/2008 19.00,"1,871087","36,524094","1,929467","33,588904","0,970493","61,603031"
28/02/2008 20.00,"1,733825","42,985602","2,088494","39,810916","1,034896","61,603031"
28/02/2008 21.00,"1,432213","51,042406","2,197614","47,70587","0,929334","61,603031"
28/02/2008 22.00,"1,462916","44,695026","2,370174","41,08932","0,994487","61,603031"
28/02/2008 23.00,"1,600176","47,215062","2,673002","43,146439","1,00747","61,603031"
29/02/2008 0.00,"1,578504","36,63304","2,182388","33,309887","0,954866","61,603031"
29/02/2008 1.00,"1,540576","57,100598","8,453793","44,169169","1,130946","45,266991"
29/02/2008 2.00,"1,596565","1,085329","45,266991",,,
29/02/2008 3.00,"43,431786","5,022029","35,75637","45,266991",,
29/02/2008 4.00,"1,558637","19,890402","2,051275","16,756826","0,934662","45,266991"
29/02/2008 5.00,"1,408733","23,134128","2,138402","19,869121","0,914852","45,266991"
29/02/2008 6.00,"1,591146","24,423313","2,267823","20,960625","0,887702","45,266991"
29/02/2008 7.00,"1,685062","51,305709","14,959499","28,388342","0,88269","45,266991"
29/02/2008 8.00,"1,838577","94,846441","34,104451","42,584463","0,989673","45,266991"
29/02/2008 9.00,"2,019184","138,505178","60,26519","46,13415","0,961971","45,266991"
29/02/2008 10.00,"1,912626","104,485541","36,592205","48,413216","1,003049","45,266991"
29/02/2008 11.00,"2,369561","93,317302","22,11062","59,456813","1,303238","45,266991"
29/02/2008 12.00,"2,974595","90,680556","13,959653","69,324527","1,280469","45,266991"
29/02/2008 13.00,"2,871649","63,524518","3,61955","58,01486","1,126684","45,266991"
29/02/2008 14.00,"3,20216","47,958217","2,276281","44,498837","1,14468","45,266991"
29/02/2008 15.00,"2,961952","36,997466","1,995447","33,961401","1,026767","45,266991"
29/02/2008 16.00,"2,671175","27,111948","1,772978","24,410369","0,813631","45,266991"
29/02/2008 17.00,"2,15464","23,361102","1,681623","20,797091","0,836519","45,266991"
29/02/2008 18.00,"2,172701","28,604763","1,816118","25,838021","0,797531","45,266991"
29/02/2008 19.00,"2,080591","31,548878","1,787359","28,829613","0,825194","45,266991"
29/02/2008 20.00,"1,815099","31,490543","1,900707","28,596005","0,943461","45,266991"
29/02/2008 21.00,"1,840383","42,269692","2,107104","39,065945","0,922507","45,266991"
29/02/2008 22.00,"1,522516","40,280142","2,098645","37,087981","0,874878","45,266991"
29/02/2008 23.00,"1,739244","42,378638","2,464914","38,625956","0,980754","45,266991"
01/03/2008 0.00,"1,762722","84,759858","16,368745","59,703402","1,080238","45,266991"
01/03/2008 1.00,"1,704928","88,338221","22,661293","53,629361","1,060349","40,56654"
01/03/2008 2.00,"1,596565","51,056691","4,372388","44,383312","1,105218","40,56654"
01/03/2008 3.00,"1,547801","35,815926","2,587567","31,870534","0,889636","40,56654"
01/03/2008 4.00,"1,63991","29,543783","2,787197","25,287728","0,942041","40,56654"
01/03/2008 5.00,"1,663389","27,122331","2,09526","23,926269","0,955262","40,56654"
01/03/2008 6.00,"1,448467","24,160031","2,133326","20,903514","1,022032","40,56654"
01/03/2008 7.00,"1,737438","39,544747","5,395066","31,294277","0,998117","40,56654"
01/03/2008 8.00,"1,880118","73,864002","18,022454","46,262636","0,997289","40,56654"
01/03/2008 9.00,"1,722989","55,466411","7,452263","44,070529","1,02724","40,56654"
01/03/2008 10.00,"1,697704","34,749835","2,785505","30,499974","1,022781","40,56654"
01/03/2008 11.00,"1,73202","48,364174","3,921531","42,380702","1,234417","40,56654"
01/03/2008 12.00,"1,797038","45,972547","2,962294","41,459212","1,155414","40,56654"
01/03/2008 13.00,"1,762722","42,730121","2,795655","38,470224","1,172698","40,56654"
01/03/2008 14.00,"1,883729","28,353161","2,019131","25,274747","0,848673","40,56654"
01/03/2008 15.00,"1,806069","26,328583","1,927776","23,388941","0,701045","40,56654"
01/03/2008 16.00,"1,80065","20,534994","1,847417","17,714656","0,559219","40,56654"
01/03/2008 17.00,"1,625462","16,326317","1,754369","13,645817","0,701875","40,56654"
01/03/2008 18.00,"1,744662","15,753054","1,731529","13,107209","0,686641","40,56654"
01/03/2008 19.00,"1,816905","17,034464","1,733221","14,386909","0,727288","40,56654"
01/03/2008 20.00,"1,899984","25,905763","2,15532","22,616704","0,719396","40,56654"
01/03/2008 21.00,"1,75008","33,54365","2,083419","30,370188","0,787231","40,56654"
01/03/2008 22.00,"2,167282","34,914553","2,030128","31,823807","0,788495","40,56654"
01/03/2008 23.00,"1,659777","66,205368","9,087361","52,308129","0,784034","40,56654"
02/03/2008 0.00,"1,73202","59,490922","7,492019","48,03684","0,688655","40,56654"
02/03/2008 1.00,"1,598371","35,828909","2,26021","32,385779","0,828312","36,408482"
02/03/2008 2.00,"1,533352","0,928704","36,408482",,,
02/03/2008 3.00,"30,629321","2,047892","27,508383","36,408482",,
02/03/2008 4.00,"1,843996","23,459666","1,935389","20,506371","0,937937","36,408482"
02/03/2008 5.00,"1,786202","22,354645","2,024208","19,264298","0,844649","36,408482"
02/03/2008 6.00,"1,811486","20,416967","1,713767","17,801605","1,024872","36,408482"
02/03/2008 7.00,"2,616993","28,185844","1,981913","25,164424","1,066781","36,408482"
02/03/2008 8.00,"2,716327","34,494333","2,125713","31,256648","0,968441","36,408482"
02/03/2008 9.00,"2,250362","20,162765","1,827962","17,372018","0,702072","36,408482"
02/03/2008 10.00,"2,449029","20,529813","1,768749","17,830167","0,75574","36,408482"
02/03/2008 11.00,"3,016134","28,228652","2,014901","25,156642","0,735377","36,408482"
