, Brindisi,,,
03/02/2008 10.00,"0,134553","38,132774","0,646896","38,5896"
03/02/2008 11.00,"0,136612","30,514257","0,443007","38,5896"
03/02/2008 12.00,"0,076638","27,616105","0,519386","38,5896"
03/02/2008 13.00,"0,098041","26,80624","0,550369","38,5896"
03/02/2008 14.00,"0,072404","22,015781","0,515373","38,5896"
03/02/2008 15.00,"0,026918","18,575142","0,411986","38,5896"
03/02/2008 16.00,"0,028744","25,861387","0,426133","38,5896"
03/02/2008 17.00,"0,042106","26,586895","0,54347","38,5896"
03/02/2008 18.00,"0,036824","35,797896","0,817387","38,5896"
03/02/2008 19.00,"0,028239","23,196843","0,582674","38,5896"
03/02/2008 20.00,"0,030065","28,512948","0,6619","38,5896"
03/02/2008 21.00,"0,054847","46,62863","1,050777","38,5896"
03/02/2008 22.00,"0,038649","33,765423","0,686373","38,5896"
03/02/2008 23.00,"0,052439","25,398051","0,50684","38,5896"
04/02/2008 0.00,"0,744897","23,069655","0,388527","38,5896"
04/02/2008 1.00,"0,895143","17,46806","0,311406","30,022921"
04/02/2008 2.00,"0,775778","14,716566","0,269319","30,022921"
04/02/2008 3.00,"0,782847","16,599781","0,241728","30,022921"
04/02/2008 4.00,"0,748354","16,019629","0,22014","30,022921"
04/02/2008 5.00,"0,716269","10,136382","0,196484","30,022921"
04/02/2008 6.00,"0,500728","10,301206","0,24239","30,022921"
04/02/2008 7.00,"0,738487","16,736053","0,429874","30,022921"
04/02/2008 8.00,"1,311387","42,314508","0,593546","30,022921"
04/02/2008 9.00,"1,706695","52,565105","0,772729","30,022921"
04/02/2008 10.00,"1,679698","54,432744","0,613147","30,022921"
04/02/2008 11.00,"1,283031","29,755001","0,58813","30,022921"
04/02/2008 12.00,"1,379362","22,406441","0,500214","30,022921"
04/02/2008 13.00,"1,34215","22,620604","0,544873","30,022921"
04/02/2008 14.00,"1,41335","21,751025","0,521141","30,022921"
04/02/2008 15.00,"1,333178","17,405757","0,532793","30,022921"
04/02/2008 16.00,"1,316319","18,179285","0,523869","30,022921"
04/02/2008 17.00,"1,416457","23,858777","0,673123","30,022921"
04/02/2008 18.00,"1,55439","38,841401","0,874246","30,022921"
04/02/2008 19.00,"1,465827","44,598775","0,75909","30,022921"
04/02/2008 20.00,"1,185418","37,309906","0,717158","30,022921"
04/02/2008 21.00,"1,035677","39,259323","0,689879","30,022921"
04/02/2008 22.00,"1,074986","33,547378","0,601652","30,022921"
04/02/2008 23.00,"0,876381","26,523301","0,519192","30,022921"
05/02/2008 0.00,"0,478704","19,552436","0,505436","30,022921"
05/02/2008 1.00,,"13,469315","0,333891","45,144482"
05/02/2008 2.00,"0,376882","10,41931",,"45,144482"
05/02/2008 3.00,"0,222034","9,888487","0,20571","45,144482"
05/02/2008 4.00,"0,206986",,"0,194276","45,144482"
05/02/2008 5.00,"0,266909","10,307695","0,178212","45,144482"
05/02/2008 6.00,"0,191686","9,652275","0,207966","45,144482"
05/02/2008 7.00,"0,495993","14,629609","0,34744","45,144482"
05/02/2008 8.00,"0,441325","17,688694","0,284316","45,144482"
05/02/2008 9.00,"0,31866","21,993736","0,415971","45,144482"
05/02/2008 10.00,"0,517725","27,980799","0,571625","45,144482"
05/02/2008 11.00,"0,572857","30,995756","0,72689","45,144482"
05/02/2008 12.00,"0,523926","19,252615","0,571469","45,144482"
05/02/2008 13.00,"0,860088","22,633567","0,750887","45,144482"
05/02/2008 14.00,"0,692876","25,276047","0,854462","45,144482"
05/02/2008 15.00,"0,758266","21,983333","0,703514","45,144482"
05/02/2008 16.00,"0,269825","16,543968","0,328304","45,144482"
05/02/2008 17.00,"0,284101","20,123494","0,433551","45,144482"
05/02/2008 18.00,"0,2858","38,240495","0,908407","45,144482"
05/02/2008 19.00,"0,377442","22,379195","0,454554","45,144482"
05/02/2008 20.00,"0,594589","27,979499","0,642762","45,144482"
05/02/2008 21.00,"0,499084","34,128835","0,91463","45,144482"
05/02/2008 22.00,"0,654589","46,712989","1,69566","45,144482"
05/02/2008 23.00,"0,942399","33,838115","1,453778","45,144482"
06/02/2008 0.00,"1,663325","28,143051","1,563654","45,144482"
06/02/2008 1.00,"1,463506","20,902213","1,402128","55,266041"
06/02/2008 2.00,"1,207839","16,061162","0,748125","55,266041"
06/02/2008 3.00,"1,294246","17,495311","0,455292","55,266041"
06/02/2008 4.00,"1,739184","16,616646","0,372021","55,266041"
06/02/2008 5.00,"1,302727","15,525148","0,639884","55,266041"
06/02/2008 6.00,"1,572958","17,112443","0,670765","55,266041"
06/02/2008 7.00,"1,499204","22,952852","0,944734","55,266041"
06/02/2008 8.00,"1,811895","32,32999","0,661976","55,266041"
06/02/2008 9.00,"1,329713","33,486384","0,526157","55,266041"
06/02/2008 10.00,"1,182109","31,709602","0,39069","55,266041"
06/02/2008 11.00,"0,81529","26,37015","0,345301","55,266041"
06/02/2008 12.00,"0,669483","20,438877","0,33966","55,266041"
06/02/2008 13.00,"0,808761","19,435612","0,386178","55,266041"
06/02/2008 14.00,"0,866637","14,577689","0,361636","55,266041"
06/02/2008 15.00,"0,949179","13,609483","0,333088","55,266041"
06/02/2008 16.00,"0,785465","15,988484","0,372059","55,266041"
06/02/2008 17.00,"0,706205","16,209122","0,412432","55,266041"
06/02/2008 18.00,"0,622155","23,375958","0,554161","55,266041"
06/02/2008 19.00,"0,752915","28,131371","0,73463","55,266041"
06/02/2008 20.00,"1,107176","50,812986","1,319711","55,266041"
06/02/2008 21.00,"1,513248","45,591637","1,52091","55,266041"
06/02/2008 22.00,"2,090008","52,210791","2,303612","55,266041"
06/02/2008 23.00,"2,216402","47,001127","1,991411","55,266041"
07/02/2008 0.00,"1,955559","38,737579","1,857187","55,266041"
07/02/2008 1.00,,"33,771903","1,552181","29,52162"
07/02/2008 2.00,"0,212298","29,20341",,"29,52162"
07/02/2008 3.00,"0,432958","31,719984","1,051359","29,52162"
07/02/2008 4.00,"0,316124",,"0,767217","29,52162"
07/02/2008 5.00,"0,397188","23,279918","0,721952","29,52162"
07/02/2008 6.00,"0,376284","27,482437","0,608496","29,52162"
07/02/2008 7.00,"0,394866","30,213155","0,543028","29,52162"
07/02/2008 8.00,"0,224841","32,464956","0,50767","29,52162"
07/02/2008 9.00,"0,34632","39,826481","0,55651","29,52162"
07/02/2008 10.00,"0,180709","34,614234","0,395693","29,52162"
07/02/2008 11.00,"0,083154","22,477835","0,252087","29,52162"
07/02/2008 12.00,"0,126589","20,429797","0,274933","29,52162"
07/02/2008 13.00,"0,120085","35,189193","0,578658","29,52162"
07/02/2008 14.00,"0,080135","36,239169","0,489371","29,52162"
07/02/2008 15.00,"0,103362","28,729691","0,451914","29,52162"
07/02/2008 16.00,"0,099181","19,975543","0,310874","29,52162"
07/02/2008 17.00,"0,102897","13,377158","0,241984","29,52162"
07/02/2008 18.00,"0,063411","11,057868","0,209929","29,52162"
07/02/2008 19.00,"0,027176","11,198035","0,251543","29,52162"
07/02/2008 20.00,"0,034144","13,255169","0,339431","29,52162"
07/02/2008 21.00,"0,047151","11,554955","0,25438","29,52162"
07/02/2008 22.00,"0,029963","10,632167","0,227686","29,52162"
07/02/2008 23.00,"0,065966","10,123403","0,216108","29,52162"
08/02/2008 0.00,"0,066895","9,837871","0,199672","29,52162"
08/02/2008 1.00,"0,053655","8,24668","0,195787","19,41107"
08/02/2008 2.00,"0,073631","8,124681","0,192096","19,41107"
08/02/2008 3.00,"0,072934","7,792422","0,17329","19,41107"
08/02/2008 4.00,"0,061553","8,333637","0,143101","19,41107"
08/02/2008 5.00,"0,092909","8,054594","0,154174","19,41107"
08/02/2008 6.00,"0,082224","8,238892","0,155223","19,41107"
08/02/2008 7.00,"0,104291","8,693147","0,168395","19,41107"
08/02/2008 8.00,"0,126822","12,611423","0,175194","19,41107"
08/02/2008 9.00,"0,099878","9,762593","0,191941","19,41107"
08/02/2008 10.00,"0,06643","11,19414","0,722612","19,41107"
08/02/2008 11.00,"0,107311","9,243445","0,760418","19,41107"
08/02/2008 12.00,"0,180709","8,872253","0,755288","19,41107"
08/02/2008 13.00,"0,129377","16,859355","0,35781","19,41107"
08/02/2008 14.00,"0,193716","8,633444","0,186307","19,41107"
08/02/2008 15.00,"0,270831","11,247359","0,141002","19,41107"
08/02/2008 16.00,"0,282909","10,113021","0,155728","19,41107"
08/02/2008 17.00,"0,221124","8,673679","0,1492","19,41107"
08/02/2008 18.00,"0,054353","9,869019","0,205811","19,41107"
08/02/2008 19.00,"0,053423","10,17661","0,217506","19,41107"
08/02/2008 20.00,"0,100807","10,411528","0,251853","19,41107"
08/02/2008 21.00,"0,106846","11,239568","0,209814","19,41107"
08/02/2008 22.00,"0,090354","9,593871","0,19532","19,41107"
08/02/2008 23.00,"0,091284","8,232405","0,198934","19,41107"
09/02/2008 0.00,"0,234596","6,791766","0,219799","19,41107"
09/02/2008 1.00,,"6,237573","0,223723","22,25559"
09/02/2008 2.00,"0,35943","5,730105",,"22,25559"
09/02/2008 3.00,"0,438373","5,552297","0,278823","22,25559"
09/02/2008 4.00,"0,52823",,"0,283545","22,25559"
09/02/2008 5.00,"0,454258","6,921553","0,27121","22,25559"
09/02/2008 6.00,"0,397829","6,237573","0,271834","22,25559"
09/02/2008 7.00,"0,413618","5,897531","0,290493","22,25559"
09/02/2008 8.00,"0,552888","10,328465","0,291938","22,25559"
09/02/2008 9.00,"0,922162","8,769723","0,281046","22,25559"
09/02/2008 10.00,"0,934734","8,783999","0,287448","22,25559"
09/02/2008 11.00,"0,702098","7,785936","0,221011","22,25559"
09/02/2008 12.00,"0,39588","6,700914","0,217421","22,25559"
09/02/2008 13.00,"0,392957","6,741148","0,191932","22,25559"
09/02/2008 14.00,"0,319179","8,748956","0,213166","22,25559"
09/02/2008 15.00,"0,197745","7,461467","0,22515","22,25559"
09/02/2008 16.00,"0,134884","7,166849","0,222691","22,25559"
09/02/2008 17.00,"0,099116","8,354404","0,257001","22,25559"
09/02/2008 18.00,"0,15077","9,676934","0,29424","22,25559"
09/02/2008 19.00,"0,18722","7,364127","0,29908","22,25559"
09/02/2008 20.00,"0,194237","8,687956","0,324491","22,25559"
09/02/2008 21.00,"0,312357","10,250589","0,302437","22,25559"
09/02/2008 22.00,"0,344617","9,554935","0,29303","22,25559"
09/02/2008 23.00,"0,431064","10,297311","0,305717","22,25559"
10/02/2008 0.00,"0,363036","8,539999","0,280031","22,25559"
10/02/2008 1.00,"0,408744","5,456253","0,275426","24,452721"
10/02/2008 2.00,"0,398122","5,721019","0,256142","24,452721"
10/02/2008 3.00,"0,422292","5,591233","0,246735","24,452721"
10/02/2008 4.00,"0,460984","4,802128","0,220778","24,452721"
10/02/2008 5.00,"0,401922","5,604211","0,224643","24,452721"
10/02/2008 6.00,"0,470437","5,183702","0,258679","24,452721"
10/02/2008 7.00,"0,466246","5,095446","0,291625","24,452721"
10/02/2008 8.00,"0,510396","5,27585","0,306692","24,452721"
10/02/2008 9.00,"0,489344","6,693126","0,324296","24,452721"
10/02/2008 10.00,"0,420148","6,690531","0,264808","24,452721"
10/02/2008 11.00,"0,310116","6,885211","0,261296","24,452721"
10/02/2008 12.00,"0,08362","8,37517","0,246735","24,452721"
10/02/2008 13.00,"0,073484","7,613318","0,218553","24,452721"
10/02/2008 14.00,"0,054188","7,335573","0,236158","24,452721"
10/02/2008 15.00,"0,019492","6,57502","0,208599","24,452721"
10/02/2008 16.00,"0,020661","6,107786","0,227296","24,452721"
10/02/2008 17.00,"0,015107","9,666552","0,318091","24,452721"
10/02/2008 18.00,"0,062277","12,193503","0,397994","24,452721"
10/02/2008 19.00,"0,144825","17,728927","0,473369","24,452721"
10/02/2008 20.00,"0,109935","23,324047","0,612018","24,452721"
10/02/2008 21.00,"0,191215","19,098178","0,63782","24,452721"
10/02/2008 22.00,"0,249497","10,693165","0,418798","24,452721"
10/02/2008 23.00,"0,397342","8,299893","0,364618","24,452721"
11/02/2008 0.00,"0,737184","6,608765","0,330815","24,452721"
11/02/2008 1.00,,"6,163596","0,327263","24,65934"
11/02/2008 2.00,"0,693348","5,91051",,"24,65934"
11/02/2008 3.00,"0,523568","6,654192","0,280941","24,65934"
11/02/2008 4.00,"0,715391",,"0,287877","24,65934"
11/02/2008 5.00,"0,764559","7,24083","0,31437","24,65934"
11/02/2008 6.00,"1,05636","9,027999","0,313669","24,65934"
11/02/2008 7.00,"1,044634","12,257097","0,44664","24,65934"
11/02/2008 8.00,"1,271399","10,253184","0,38294","24,65934"
11/02/2008 9.00,"1,468773","12,315503","0,386135","24,65934"
11/02/2008 10.00,"1,819746","14,494627","0,36007","24,65934"
11/02/2008 11.00,"1,85117",,"0,284371","24,65934"
11/02/2008 12.00,"1,306106",,"0,238047","24,65934"
11/02/2008 13.00,"1,290003","7,746999","0,239683","24,65934"
11/02/2008 14.00,"1,365357","8,750254","0,255968","24,65934"
11/02/2008 15.00,"0,829204","8,123382","0,24802","24,65934"
11/02/2008 16.00,"0,435629","8,088339","0,2518","24,65934"
11/02/2008 17.00,"0,107246","11,124055","0,327966","24,65934"
11/02/2008 18.00,"0,06488","12,32589","0,336032","24,65934"
11/02/2008 19.00,"0,175252","12,136398","0,419834","24,65934"
11/02/2008 20.00,"0,319237","17,439507","0,54778","24,65934"
11/02/2008 21.00,"0,476745","19,492724","0,583741","24,65934"
11/02/2008 22.00,"0,235832","16,952806","0,518249","24,65934"
11/02/2008 23.00,"0,175877","8,562062","0,375069","24,65934"
12/02/2008 0.00,"0,242164","10,151955","0,359057","24,65934"
12/02/2008 1.00,"0,227155","9,604253","0,341369","50,207291"
12/02/2008 2.00,"0,282655","8,88653","0,380602","50,207291"
12/02/2008 3.00,"0,517002","17,745802","1,010277","50,207291"
12/02/2008 4.00,"1,016963","21,648485","1,443046","50,207291"
12/02/2008 5.00,"1,192059","21,18255","1,331971","50,207291"
12/02/2008 6.00,"1,03033","11,384933","0,390732","50,207291"
12/02/2008 7.00,"0,720551","8,646424","0,386485","50,207291"
12/02/2008 8.00,"0,718127","9,09419","0,347641","50,207291"
12/02/2008 9.00,"0,373408",,"0,302331","50,207291"
12/02/2008 10.00,"0,516924","11,315816","0,277085","50,207291"
12/02/2008 11.00,"0,349331","9,595169","0,244749","50,207291"
12/02/2008 12.00,"0,162589","10,320673","0,263526","50,207291"
12/02/2008 13.00,"0,098413","11,683436","0,26341","50,207291"
12/02/2008 14.00,"0,137575","10,562083","0,259591","50,207291"
12/02/2008 15.00,"0,187211","9,330403","0,278878","50,207291"
12/02/2008 16.00,"0,174392","10,578949","0,271006","50,207291"
12/02/2008 17.00,"0,087","15,091655","0,482562","50,207291"
12/02/2008 18.00,"0,048386","31,054168","0,830241","50,207291"
12/02/2008 19.00,"0,102243","33,283922","0,854513","50,207291"
12/02/2008 20.00,"0,253967","36,153508","0,927797","50,207291"
12/02/2008 21.00,"0,248573","56,287405","0,995122","50,207291"
12/02/2008 22.00,"0,22481","56,672862","1,207337","50,207291"
12/02/2008 23.00,"0,164074","40,718121","1,273298","50,207291"
13/02/2008 0.00,"0,247245","27,412343","1,081924","50,207291"
13/02/2008 1.00,,"20,242897","0,862228","33,903"
13/02/2008 2.00,"0,588877","14,390803",,"33,903"
13/02/2008 3.00,"0,655241","13,670484","0,534213","33,903"
13/02/2008 4.00,"0,796869",,"0,565293","33,903"
13/02/2008 5.00,"0,938419","17,481039","0,425196","33,903"
13/02/2008 6.00,"1,013036","11,971563","0,344419","33,903"
13/02/2008 7.00,"1,227203","17,386289","0,464456","33,903"
13/02/2008 8.00,"1,008273","15,957329","0,325684","33,903"
13/02/2008 9.00,"1,361991","10,467332","0,281906","33,903"
13/02/2008 10.00,"1,604695","7,919614","0,209151","33,903"
13/02/2008 11.00,"0,986556","7,317404","0,20105","33,903"
13/02/2008 12.00,"0,514318","7,93519","0,14111","33,903"
13/02/2008 13.00,"0,239706","9,619828","0,140019","33,903"
13/02/2008 14.00,"0,142549","7,780744","0,112054","33,903"
13/02/2008 15.00,"0,489466","12,680206","0,119454","33,903"
13/02/2008 16.00,"1,02403","14,111761","0,155909","33,903"
13/02/2008 17.00,"0,22377","10,563373","0,1637","33,903"
13/02/2008 18.00,"0,021912","13,950821","0,256708","33,903"
13/02/2008 19.00,"0,06168","14,938505","0,305704","33,903"
13/02/2008 20.00,"0,092491","17,723739","0,361711","33,903"
13/02/2008 21.00,"0,160131","16,019629","0,32214","33,903"
13/02/2008 22.00,"0,210855","12,663331","0,259823","33,903"
13/02/2008 23.00,"0,208817","10,482905","0,200583","33,903"
14/02/2008 0.00,"0,282355","9,730146","0,186562","33,903"
14/02/2008 1.00,"0,221811","13,622464","0,262471","78,231171"
14/02/2008 2.00,"0,212266","10,66201","0,230494","78,231171"
14/02/2008 3.00,"0,236354","10,283038","0,245801","78,231171"
14/02/2008 4.00,"0,229513","8,443956","0,25694","78,231171"
14/02/2008 5.00,"0,252229","8,455636","0,261576","78,231171"
14/02/2008 6.00,"0,300054","8,913786","0,269677","78,231171"
14/02/2008 7.00,"0,30658","11,930032","0,315168","78,231171"
14/02/2008 8.00,"0,306305","17,375902","0,372967","78,231171"
14/02/2008 9.00,"0,288098","21,503136","0,351818","78,231171"
14/02/2008 10.00,"0,335196","18,778906","0,31657","78,231171"
14/02/2008 11.00,"0,345328","18,111806","0,290708","78,231171"
14/02/2008 12.00,"0,056957","18,776311","0,245218","78,231171"
14/02/2008 13.00,"0,097921","15,910609","0,282452","78,231171"
14/02/2008 14.00,"0,118305","14,855443","0,268391","78,231171"
14/02/2008 15.00,"0,090002","13,726288","0,216279","78,231171"
14/02/2008 16.00,"0,060504","16,298676","0,273376","78,231171"
14/02/2008 17.00,"0,010956","17,091672","0,331059","78,231171"
14/02/2008 18.00,"0,009271","27,241029","0,601359","78,231171"
14/02/2008 19.00,"0,087259","50,426227","1,27816","78,231171"
14/02/2008 20.00,"0,373435","66,691151","1,986159","78,231171"
14/02/2008 21.00,"0,76794","74,872925","2,2979","78,231171"
14/02/2008 22.00,"0,944573","56,840297","2,078232","78,231171"
14/02/2008 23.00,"0,656064","50,64685","2,097278","78,231171"
15/02/2008 0.00,"0,755494","41,443633","1,348851","78,231171"
15/02/2008 1.00,,"33,744658","1,143478","100,160599"
15/02/2008 2.00,"0,494855","26,66737",,"100,160599"
15/02/2008 3.00,"0,511216","22,788018","0,930723","100,160599"
15/02/2008 4.00,"0,604329",,"0,787605","100,160599"
15/02/2008 5.00,"0,733808","24,437616","0,635309","100,160599"
15/02/2008 6.00,"0,720367","28,371459","0,746741","100,160599"
15/02/2008 7.00,"0,975328","44,631203","0,987451","100,160599"
15/02/2008 8.00,"1,734296","68,913089","1,567161","100,160599"
15/02/2008 9.00,"1,962276","71,371271","1,364398","100,160599"
15/02/2008 10.00,"0,966177","37,190523","0,857979","100,160599"
15/02/2008 11.00,"1,283763","25,48891","0,632586","100,160599"
15/02/2008 12.00,"0,480277","18,190972","0,619135","100,160599"
15/02/2008 13.00,"0,072205","23,731571","0,395533","100,160599"
15/02/2008 14.00,"0,143646","30,027558","0,269559","100,160599"
15/02/2008 15.00,"0,005193","17,861314","0,255368","100,160599"
15/02/2008 16.00,"0,026237","23,33963","0,346543","100,160599"
15/02/2008 17.00,"0,035309","24,416851","0,402919","100,160599"
15/02/2008 18.00,"0,167355","60,097065","1,723149","100,160599"
15/02/2008 19.00,"1,285527","99,529901","2,485326","100,160599"
15/02/2008 20.00,"0,8936","69,31285","1,618716","100,160599"
15/02/2008 21.00,"0,581442","52,225054","1,429717","100,160599"
15/02/2008 22.00,"0,605289","57,49701","2,119188","100,160599"
15/02/2008 23.00,"0,467246","51,519009","1,792551","100,160599"
16/02/2008 0.00,"0,138316","33,460418","1,389515","100,160599"
16/02/2008 1.00,"0,184128",,"0,9086","23,65974"
16/02/2008 2.00,"0,212265",,"0,707355","23,65974"
16/02/2008 3.00,"0,125834",,"0,404047","23,65974"
16/02/2008 4.00,"0,083139",,"0,259023","23,65974"
16/02/2008 5.00,"0,031292",,"0,262871","23,65974"
16/02/2008 6.00,"0,015577",,"0,247125","23,65974"
16/02/2008 7.00,"0,027001",,"0,253424","23,65974"
16/02/2008 8.00,"0,024924",,"0,239115","23,65974"
16/02/2008 9.00,"0,00727",,"0,273875","23,65974"
16/02/2008 10.00,"0,01883",,"0,353385","23,65974"
16/02/2008 11.00,"0,101342",,"0,281924","23,65974"
16/02/2008 12.00,"0,076144",,"0,259101","23,65974"
16/02/2008 13.00,"0,027139",,"0,236434","23,65974"
16/02/2008 14.00,"0,013501",,"0,218004","23,65974"
16/02/2008 15.00,"0,003115",,"0,231651","23,65974"
16/02/2008 16.00,"0,167708",,"0,248525","23,65974"
16/02/2008 17.00,"1,192453",,"0,265516","23,65974"
16/02/2008 18.00,"1,51094",,"0,290555","23,65974"
16/02/2008 19.00,"1,785829",,"0,322592","23,65974"
16/02/2008 20.00,"1,527791",,"0,333401","23,65974"
16/02/2008 21.00,"1,760023",,"0,331962","23,65974"
16/02/2008 22.00,"1,250334",,"0,335618","23,65974"
16/02/2008 23.00,"0,835875",,"0,336667","23,65974"
17/02/2008 0.00,"1,401368",,"0,339505","23,65974"
17/02/2008 1.00,,,"0,349769","13,18342"
17/02/2008 2.00,"1,379499",,,"13,18342"
17/02/2008 3.00,"1,31793",,"0,225927","13,18342"
17/02/2008 4.00,"0,969143",,"0,23988","13,18342"
17/02/2008 5.00,"1,292638",,"0,240698","13,18342"
17/02/2008 6.00,"1,467705",,"0,242881","13,18342"
17/02/2008 7.00,"1,353734",,"0,229435","13,18342"
17/02/2008 8.00,"1,517813",,"0,241438","13,18342"
17/02/2008 9.00,"1,542078",,"0,232202","13,18342"
17/02/2008 10.00,"1,554407",,"0,222497","13,18342"
17/02/2008 11.00,"1,696278",,"0,304147","13,18342"
17/02/2008 12.00,"1,309078",,"0,268914","13,18342"
17/02/2008 13.00,"0,873114",,"0,228499","13,18342"
17/02/2008 14.00,"0,186842",,"0,186954","13,18342"
17/02/2008 15.00,"0,108833",,"0,164271","13,18342"
17/02/2008 16.00,"0,110177",,"0,15523","13,18342"
17/02/2008 17.00,"0,097373",,"0,185979","13,18342"
17/02/2008 18.00,"0,444184",,"0,358202","13,18342"
17/02/2008 19.00,"0,849087",,"0,275734","13,18342"
17/02/2008 20.00,"1,079003",,"0,308005","13,18342"
17/02/2008 21.00,"1,184438",,"0,330141","13,18342"
17/02/2008 22.00,"1,486436",,"0,279905","13,18342"
17/02/2008 23.00,"1,400761",,"0,19814","13,18342"
18/02/2008 0.00,"1,675412",,"0,181225","13,18342"
18/02/2008 1.00,"1,540813",,"0,178146","50,011532"
18/02/2008 2.00,"1,425499",,"0,166104","50,011532"
18/02/2008 3.00,"1,273038",,"0,170975","50,011532"
18/02/2008 4.00,"1,355947",,"0,164974","50,011532"
18/02/2008 5.00,"1,118126",,"0,166415","50,011532"
18/02/2008 6.00,"1,239764",,"0,161777","50,011532"
18/02/2008 7.00,"1,026366",,"0,216691","50,011532"
18/02/2008 8.00,"0,988033",,"0,298769","50,011532"
18/02/2008 9.00,"1,408269",,"0,330298","50,011532"
18/02/2008 10.00,"0,788466",,"0,229046","50,011532"
18/02/2008 11.00,"0,42158",,"0,215522","50,011532"
18/02/2008 12.00,"0,162578",,"0,187032","50,011532"
18/02/2008 13.00,"0,085122",,"0,172807","50,011532"
18/02/2008 14.00,"0,049793",,"0,166065","50,011532"
18/02/2008 15.00,"0,036989",,"0,154062","50,011532"
18/02/2008 16.00,"0,027899",,"0,131729","50,011532"
18/02/2008 17.00,"0,008219",,"0,242491","50,011532"
18/02/2008 18.00,"0,001027",,"0,297248","50,011532"
18/02/2008 19.00,"0,01881",,"0,443437","50,011532"
18/02/2008 20.00,"0,013515",,"0,953713","50,011532"
18/02/2008 21.00,"0,391783",,"2,245792","50,011532"
18/02/2008 22.00,"0,417312",,"1,966782","50,011532"
18/02/2008 23.00,"0,276864",,"1,839496","50,011532"
19/02/2008 0.00,"0,17135",,"1,475018","50,011532"
19/02/2008 1.00,,,"1,078622","112,125099"
19/02/2008 2.00,"0,34878",,,"112,125099"
19/02/2008 3.00,"0,325765",,"0,72573","112,125099"
19/02/2008 4.00,"0,270949",,"0,626734","112,125099"
19/02/2008 5.00,"0,393733",,"0,453154","112,125099"
19/02/2008 6.00,"0,236447",,"0,388012","112,125099"
19/02/2008 7.00,"0,314826",,"0,596923","112,125099"
19/02/2008 8.00,"0,274942",,"0,62409","112,125099"
19/02/2008 9.00,"0,215742",,"0,608543","112,125099"
19/02/2008 10.00,"0,352244",,"0,41102","112,125099"
19/02/2008 11.00,"0,220126",,"0,23884","112,125099"
19/02/2008 12.00,"0,065913",,"0,193909","112,125099"
19/02/2008 13.00,"0,009922","18,040419","0,152904","112,125099"
19/02/2008 14.00,"0,019297","15,774337","0,145013","112,125099"
19/02/2008 15.00,"0,020216","13,505648","0,130439","112,125099"
19/02/2008 16.00,"0,036322","18,281816","0,174553","112,125099"
19/02/2008 17.00,"0,123801","20,227335","0,145091","112,125099"
19/02/2008 18.00,"0,005753","20,503771","0,393259","112,125099"
19/02/2008 19.00,"0,060237","63,038925","1,728425","112,125099"
19/02/2008 20.00,"2,238929","119,749397","3,598678","112,125099"
19/02/2008 21.00,"3,777439","110,276258","4,141031","112,125099"
19/02/2008 22.00,"2,773488","94,142438","3,300721","112,125099"
19/02/2008 23.00,"1,562994","74,326532","2,746319","112,125099"
20/02/2008 0.00,"0,522662","68,338149","2,432817","112,125099"
20/02/2008 1.00,"0,206289","49,904461","1,597909","64,225342"
20/02/2008 2.00,"0,255802","46,401504","1,575873","64,225342"
20/02/2008 3.00,"0,103702","40,880355","1,295873","64,225342"
20/02/2008 4.00,"0,065306","31,823807","0,854341","64,225342"
20/02/2008 5.00,"0,127344","32,146991","0,639716","64,225342"
20/02/2008 6.00,"0,016341","28,633633","0,57955","64,225342"
20/02/2008 7.00,"0,130964","54,775377","1,000598","64,225342"
20/02/2008 8.00,"0,335159","82,366853","1,031497","64,225342"
20/02/2008 9.00,"0,443441","80,431718","0,778045","64,225342"
20/02/2008 10.00,"0,04871","37,494222","0,417435","64,225342"
20/02/2008 11.00,"0,003816","27,533048","0,243076","64,225342"
20/02/2008 12.00,"0,002289","25,869167","0,277512","64,225342"
20/02/2008 13.00,"0,000254","19,120247","0,218783","64,225342"
20/02/2008 14.00,"0,000509","19,408367","0,219134","64,225342"
20/02/2008 15.00,"0,000254","17,176037","0,310976","64,225342"
20/02/2008 16.00,"0,001018","20,148158","0,351165","64,225342"
20/02/2008 17.00,0,"18,656904","0,302853","64,225342"
20/02/2008 18.00,0,"34,605154","0,505274","64,225342"
20/02/2008 19.00,0,"53,448963","0,69273","64,225342"
20/02/2008 20.00,0,"37,021787","0,612819","64,225342"
20/02/2008 21.00,0,"34,638898","0,515534","64,225342"
20/02/2008 22.00,0,"29,971746","0,446662","64,225342"
20/02/2008 23.00,"0,000763","24,154677","0,372854","64,225342"
21/02/2008 0.00,"0,105112","22,222162","0,350738","64,225342"
21/02/2008 1.00,,"17,173442","0,291776","47,015862"
21/02/2008 2.00,"0,36397","12,99429",,"47,015862"
21/02/2008 3.00,"0,371883","10,397247","0,313953","47,015862"
21/02/2008 4.00,"0,322029",,"0,238807","47,015862"
21/02/2008 5.00,"0,43122","10,861886","0,224818","47,015862"
21/02/2008 6.00,"0,46272","13,883332","0,327125","47,015862"
21/02/2008 7.00,"0,723826","19,95736","0,608519","47,015862"
21/02/2008 8.00,"1,247628","50,318484","0,913689","47,015862"
21/02/2008 9.00,"1,398663","43,149039","0,583029","47,015862"
21/02/2008 10.00,"0,672326","33,840716","0,498478","47,015862"
21/02/2008 11.00,"0,49277","23,157933","0,528514","47,015862"
21/02/2008 12.00,"0,502956","29,255321","0,648111","47,015862"
