,Regione Puglia,,,,,,
,Liceo Scientifico Via dei Mandorli,,,,,,
Parm,SO2,NO2,NOX,CO,O3,PM10,BENZENE



02/03/2007 13.00,"1,59347999","14,47924203","14,14869022","0,12097655","61,87420098",,"0,80075002"
02/03/2007 14.00,"1,491539","15,21597142","14,74765968","0,1763203","63,1899378",,"0,84289998"
02/03/2007 15.00,"1,41627598","11,39186832","10,77939987","0,08339915","64,24465014",,"0,82800001"
02/03/2007 16.00,"1,493348","15,46367279","13,76813984","0,1079114","60,91270326",,"0,63080001"
02/03/2007 17.00,"1,57552004","16,54260122","14,44851017","0,1357759","58,86453222",,"0,6767"
02/03/2007 18.00,"1,62923801","23,7030453","20,59148979","0,25027795","51,24310398",,"0,72939998"
02/03/2007 19.00,"1,566993","43,22831436","33,69149017","0,33969045","42,0968682",,"1,22000003"
02/03/2007 20.00,"1,44932199","31,46361867","25,8716507","0,330441","46,60207146",,"1,39199996"
02/03/2007 21.00,"1,34298694","29,69521533","23,94585991","0,24048915","45,28900296",,"1,20650005"
02/03/2007 22.00,"1,19156098","23,5766421","18,55175018","0,23536245","34,5660255",,"1,06350005"
02/03/2007 23.00,"1,308038","21,08044224","17,28190994","0,19963655","38,96734086",,"1,22599995"
03/03/2007 0.00,"1,39398897","19,76402439","16,99156952","0,2337053","40,10329962",,"0,94389999"
03/03/2007 1.00,,"9,83669326","9,15276146","0,13273185","48,60631332",,"0,88559997"
03/03/2007 2.00,"1,42374003",,,"0,17030695","43,3287099",,"0,71934998"
03/03/2007 3.00,"1,41655302","6,07898382","6,31528997",,"43,5830832",,"0,72549999"
03/03/2007 4.00,"1,39528","5,06773565","5,68986607","0,09849175","46,01345184",,"0,58560002"
03/03/2007 5.00,"1,23893297","4,94388309","5,67155123","0,10364375",,,"0,50805002"
03/03/2007 6.00,"1,549878","8,15255496","7,77574301","0,10310555","37,94590404",,"0,52495003"
03/03/2007 7.00,"1,38113999","11,561685","9,93352318","0,12848835","32,21154702",,
03/03/2007 8.00,"1,26029801","23,36850945","19,33724976","0,2284406","25,33055796",,"0,64950001"
03/03/2007 9.00,"2,04741406","58,03441776","74,17989349","0,910685","14,76073618",,"1,49749994"
03/03/2007 10.00,"1,73633099","33,40567593","32,28395081","0,4115781","38,21226516",,"3,61249995"
03/03/2007 11.00,"1,75765395","19,85213043","19,53668976","0,26751415","47,53959354",,"1,50999999"
03/03/2007 12.00,"1,50897205","20,8174032","20,61726952","0,2536693","49,02180606",,"1,28349996"
03/03/2007 13.00,"1,77903295","20,78038512","19,4573307","0,2106731","53,62554096",,"1,16349995"
03/03/2007 14.00,"1,42724705","19,85085135","19,68931961","0,2017123","55,94274144",,"1,20449996"
03/03/2007 15.00,"1,46097398","11,19523235","11,61443043","0,1107979","61,67443014",,"1,0819"
03/03/2007 16.00,"1,49470401","13,8689102","13,17459965","0,1346029","59,16014676",,"0,79124999"
03/03/2007 17.00,"1,33667004","13,92381847","13,3129797","0,15340885","57,14927334",,"0,8258"
03/03/2007 18.00,"1,39357698","19,15881264","16,32205963","0,20605815","54,08898498",,"0,93005002"
03/03/2007 19.00,"1,49126101","22,02656643","20,23130989","0,23866985","48,01502538",,"1,08099997"
03/03/2007 20.00,"1,39880502","41,77911672","37,66788101","0,4776479","34,91893044",,"1,18099999"
03/03/2007 21.00,"1,36155701","21,1366089","19,10934067","0,21040285","50,53331124",,"1,79949999"
03/03/2007 22.00,"1,40058303","17,95221509","17,01395988","0,2058661","49,21757442",,"0,92820001"
03/03/2007 23.00,"1,10584998","17,93434183","15,22317028","0,19394405","49,49588412",,"0,96210003"
04/03/2007 0.00,"1,18571103","11,53998014","11,0120697","0,15052465","51,7185162",,"0,8312"
04/03/2007 1.00,"1,23014998","10,54788431","10,41580963","0,1422182","49,73026464",,"0,68330002"
04/03/2007 2.00,"1,34913397","8,28789855","9,02319908","0,13356445","50,24297448",,"0,71499997"
04/03/2007 3.00,"1,38638306","6,59482174","7,53018618","0,10560565","46,62204462",,"0,65170002"
04/03/2007 4.00,"1,12006199","5,89256732","6,98548412","0,10352875","47,91515958",,"0,58225"
04/03/2007 5.00,"1,36684895","8,2610849","8,1461134","0,1225647","40,89167046",,"0,55594999"
04/03/2007 6.00,"1,47526395","10,00395743","9,06118584","0,1453324","33,41142774",,"0,713"
04/03/2007 7.00,"1,29942596","11,37348531","13,12847042","0,14825455","34,27837668",,"0,6419"
04/03/2007 8.00,"1,32787502","21,637143","17,11639977","0,30289505","31,22874198",,"1,05649996"
04/03/2007 9.00,"1,62802398","30,42171396","28,32654953","0,4458044","25,71277518",,"1,58099997"
04/03/2007 10.00,"1,8484","44,45918433","49,98099136","0,7992339","21,32476218",,"1,61950004"
04/03/2007 11.00,"1,78437805","38,8590147","45,90692139","0,89503235","26,13360456",,"3,26049995"
04/03/2007 12.00,"1,764799","35,17280019","34,72663116","0,520375","37,87399674",,"3,36800003"
04/03/2007 13.00,"1,44137597","12,4031165","13,28719997","0,1866749","59,6861982",,"1,96000004"
04/03/2007 14.00,"1,60138702","12,04432891","12,03160954","0,1212606","63,94768182",,"1,17149997"
04/03/2007 15.00,"1,53918099","6,22326593","7,28666401","0,0837683","68,3356752",,"0,92799997"
04/03/2007 16.00,"1,39173496","7,26005244","7,66856623","0,0818846","72,55988082",,"0,70370001"
04/03/2007 17.00,"1,59071195","7,98528892","7,90530491","0,0986447","76,65891084",,"0,63365"
04/03/2007 18.00,"1,39173102","13,71697619","11,47130013","0,1541782","74,68131294",,"0,77894998"
04/03/2007 19.00,"1,39882398","25,6846788","18,36927986","0,2603991","58,03619544",,"0,80844998"
04/03/2007 20.00,"1,49120796","21,53116746","18,18272972","0,29712665","52,8065433",,"1,39699996"
04/03/2007 21.00,"1,53563201","31,88114424","24,86907959","0,3422377","40,5520875",,"1,58099997"
04/03/2007 22.00,"1,22828496","28,95720498","22,30701065","0,30608745","40,06733616",,"1,31550002"
04/03/2007 23.00,"1,52674305","50,85482886","36,2542305","0,42938355","35,44761096",,"1,31200004"
05/03/2007 0.00,"1,38822496","55,46544201","39,15478134","0,50760655","19,62947646",,"2,13800001"
05/03/2007 1.00,,"45,9671256","29,19346046","0,404386","22,9228308",,"2,0999999"
05/03/2007 2.00,"2,02613211",,,"0,31443185","24,54352128",,
05/03/2007 3.00,"1,84891796","17,19505052","12,44200039",,"26,52512166",,"1,44149995"
05/03/2007 4.00,"1,78879595","13,03642474","10,08139992","0,20883885","24,81386526",,"1,18900001"
05/03/2007 5.00,"1,65858805","12,81041883","10,42463017","0,2120002",,,"1,37950003"
05/03/2007 6.00,"1,82220697","15,91404626","12,66047001","0,1941039","24,40696608",,"1,27499998"
05/03/2007 7.00,"2,14714789","28,80779715","24,62284088","0,41261195","11,44876442",,"0,98414999"
05/03/2007 8.00,"2,57659888","50,76288558","74,24501038","0,89496335","4,69962569",,"2,13199997"
05/03/2007 9.00,"3,14533091","76,85871336","108,62349701","1,77038705","9,54973874",,"3,46399999"
05/03/2007 10.00,"2,81502795","78,69353481","79,70491028","1,14265265","24,45428952",,"7,06500101"
05/03/2007 11.00,"2,54793811","47,87342505","40,03594971","0,4906935","40,35367044",,"4,0539999"
05/03/2007 12.00,"2,40170407","25,63488873","21,93053055","0,34020565","56,52469026",,"2,22799993"
05/03/2007 13.00,"2,59097004","24,85730214","21,87220001","0,34896635","59,61160296",,"1,71449995"
05/03/2007 14.00,"2,54428506","31,27337433","28,06471062","0,537694","59,56498584",,"3,0085001"
05/03/2007 15.00,"2,18353605","14,83036642","13,79187965","0,1714742","68,4235728",,"2,30150008"
05/03/2007 16.00,"1,97550297","15,88502431","14,96337032","0,19912595","67,68847026",,"1,04649997"
05/03/2007 17.00,"2,127388","21,15449721","17,73637962","0,28771965","64,93182102",,"1,27649999"
05/03/2007 18.00,"1,96182501","26,97299451","20,85470009","0,36557235","62,2311084",,"1,61650002"
05/03/2007 19.00,"1,94636095","36,18150525","26,57102013","0,4881405","56,6298927",,"1,69599998"
05/03/2007 20.00,"2,12523007","49,91124402","36,74467087","0,6219844","43,6136904",,"2,18400002"
05/03/2007 21.00,"2,03140998","54,40824477","37,46303177","0,6918377","39,02459202",,"2,83699989"
05/03/2007 22.00,"2,11139202","45,57768336","30,65187073","0,48775985","39,30027264",,"2,83200002"
05/03/2007 23.00,"2,12344408","36,32066163","24,13714981","0,28627295","36,12946482",,"1,926"
06/03/2007 0.00,"1,81908298","51,57750906","32,18761063","0,3960807","21,72428424",,"1,52649999"
06/03/2007 1.00,"2,01338696","38,02907988","24,33794022","0,3475185","23,07863322",,"2,11549997"
06/03/2007 2.00,"2,02877092","20,17261521","13,59449005","0,2394231","29,03540256",,"1,47099996"
06/03/2007 3.00,"2,20707798","11,21821628","8,80206203","0,18830905","38,49857982",,"1,13"
06/03/2007 4.00,"2,05524397","7,78227447","7,06891918","0,16659935","40,77848268",,"0,94679999"
06/03/2007 5.00,"2,31782794","13,93148543","13,8088398","0,1726932","38,1323529",,"0,81160003"
06/03/2007 6.00,"2,24101806","21,15831564","16,01139069","0,1841955","35,65136466",,"0,91659999"
06/03/2007 7.00,"2,45225096","43,65733284","33,30144119","0,4853989","13,52624186",,"0,96469998"
06/03/2007 8.00,"2,36480403","65,62773261","59,97354126","0,49073145","9,25676113",,"2,14199996"
06/03/2007 9.00,"2,64261198","61,58401524","61,86745071","0,72764065","20,49110838",,"1,30700004"
06/03/2007 10.00,"3,02666306","72,82522863","74,99932098","1,0659419","22,77101124",,"3,25999999"
06/03/2007 11.00,"2,836303","46,3399398","38,58362961","0,42213395","40,5707265",,"3,21550012"
06/03/2007 12.00,"3,09896803","26,33458311","22,92090034","0,3216182","56,5113879",,"1,93200004"
06/03/2007 13.00,"2,91132689","30,98353104","25,42733955","0,4226296","60,89139594",,"1,77999997"
06/03/2007 14.00,"3,07209301","38,9675484","34,37456131","0,71804275","59,64222978",,"2,43149996"
06/03/2007 15.00,"2,62024307","27,95999283","22,65905952","0,48353245","69,17866812",,"3,273"
06/03/2007 16.00,"2,58358407","27,04578921","21,8111496","0,38705435","73,30165416",,"1,77049994"
06/03/2007 17.00,"2,51757097","25,30419012","21,33222961","0,35490725","79,38626742",,"1,72150004"
06/03/2007 18.00,"2,25957298","26,43034482","23,3706398","0,3773035","71,13229038",,"1,79550004"
06/03/2007 19.00,"2,33841109","35,3528307","30,24893951","0,49290265","57,12129522",,"1,89950001"
06/03/2007 20.00,"2,29903197","56,26091691","44,16904068","0,6041962","43,94397348",,"2,31500006"
06/03/2007 21.00,"2,43572307","81,48211731","65,66001129","0,84769605","18,95963789",,3
06/03/2007 22.00,"1,987445","56,76015312","42,877491","0,3981001","21,90937932",,"2,92849994"
06/03/2007 23.00,"1,80913794","45,61853868","33,19902039","0,3448528","21,99060612",,"1,82949996"
07/03/2007 0.00,"1,93697798","30,45363453","25,58267975","0,30783085","29,53479042",,"1,54499996"
07/03/2007 1.00,,"30,79966329","25,04544067","0,34332905","23,01737958",,"1,65849996"
07/03/2007 2.00,"0,99996603",,,"0,2324541","33,59785698",,"1,37750006"
07/03/2007 3.00,"0,870821","9,49577894","11,28746986",,"42,56164638",,"1,12849998"
07/03/2007 4.00,"0,99331701","16,5808965","15,51959991","0,1447643","29,1752343",,"0,83539999"
07/03/2007 5.00,"0,93222302","33,25500783","25,61931038","0,15035215",,,"0,87159997"
07/03/2007 6.00,"0,78313899","23,32125873","19,53532982","0,1859504","25,6648239",,"0,94195002"
07/03/2007 7.00,"0,95794201","29,15638407","27,33074951","0,48730445","31,46045418",,"0,95920002"
07/03/2007 8.00,"1,65352595","45,22911525","46,22710037","0,65155205","18,59874368",,"2,03550005"
07/03/2007 9.00,"1,71124399","53,41740921","56,55134964","1,07585145","22,70840382",,"2,37949991"
07/03/2007 10.00,"1,169451","42,23367918","48,17528152","0,5964705","25,34788242",,"5,31799984"
07/03/2007 11.00,"1,09557104","38,08268838","37,65296173","0,43222405","34,49144988",,"2,65249991"
07/03/2007 12.00,"1,17339003","49,47840711","48,63518143","0,5497345","35,62605486",,"2,16599989"
07/03/2007 13.00,"1,00252104","34,71953562","34,72866058","0,2727248","33,68442042",,"2,04349995"
07/03/2007 14.00,"0,91606897","37,33320393","38,05995178","0,5273049","38,9660067",,"1,472"
07/03/2007 15.00,"0,93508703","19,38735414","21,40480995","0,1487065","50,4933453",,"2,34050012"
07/03/2007 16.00,"0,92102599","28,62394821","28,04775047","0,33595755","48,6755523",,"0,92435002"
07/03/2007 17.00,"0,83048302","38,91773952","33,29059982","0,27329865","39,39482142",,"1,58350003"
07/03/2007 18.00,"1,40054405","69,97278618","62,86053085","0,9491548","23,8190724",,"1,96399999"
07/03/2007 19.00,"1,27487504","69,05346624","56,28612137","0,7503819","21,48856956",,"3,58949995"
07/03/2007 20.00,"1,09598303","53,04075777","47,36331177","0,62491","34,74313524",,"3,33899999"
07/03/2007 21.00,"0,85369498","39,77321832","40,28353119","0,48998395","38,14700904",,"2,34150004"
07/03/2007 22.00,"0,89285499","45,60832485","40,93405151","0,4628451","35,35839882",,"2,27049994"
07/03/2007 23.00,"0,78421402","24,84325107","25,01831055","0,24214055","37,70353818",,"1,76250005"
08/03/2007 0.00,"0,826087","27,40201299","24,76122093","0,2301219","35,7099696",,"1,13699996"
08/03/2007 1.00,"0,63083398","16,15189118","17,12928963","0,13224655","33,54859116",,"0,98715001"
08/03/2007 2.00,"0,71135801","11,60764724","14,30130959","0,10093665","29,3164002",,"0,77104998"
08/03/2007 3.00,"0,71355599","11,89110265","14,07678032","0,09569265","37,78876746",,"0,68470001"
08/03/2007 4.00,"0,654558","17,42999306","16,78265953","0,1288023","42,9718221",,"0,81314999"
08/03/2007 5.00,"0,66892201","14,23408378","14,83108997","0,12907025","43,48186362",,"0,65820003"
08/03/2007 6.00,"0,679865","8,80756807","11,6775198","0,14380635","45,61126146",,"0,70375001"
08/03/2007 7.00,"0,707627","15,91439612","16,37022972","0,2742175","48,9046158",,"1,11915004"
08/03/2007 8.00,"1,08928502","29,37089331","26,76909065","0,49387555","157,5179928",,"1,24749994"
08/03/2007 9.00,"1,20657003","52,95265173","52,34296036","1,0038902","35,4183183",,
08/03/2007 10.00,"0,88861197","46,37315826","39,40373993","0,5721273","45,5606811",,"4,49749994"
08/03/2007 11.00,"0,90594399","35,07703848","31,40480995","0,4145405","57,54479292",,"2,25300002"
08/03/2007 12.00,"0,85302901","32,86684467","29,23414993","0,4448936","57,33703674",,"1,82650006"
08/03/2007 13.00,"0,984887","44,26766091","40,26996994","0,6596653","50,42542086",,"2,27349997"
08/03/2007 14.00,"1,23596704","44,27147934","41,79758072","0,68630735","50,0512086",,"2,74900007"
08/03/2007 15.00,"0,79014301","27,24878673","25,31134987","0,2818719","62,16583266",,
08/03/2007 16.00,"0,85348898","20,13941556","21,78536987","0,2634995","66,69766026",,"1,39549994"
08/03/2007 17.00,"0,82071799","21,46348908","21,86609077","0,33871295","64,74005514",,"1,38049996"
08/03/2007 18.00,"0,835697","32,96900178","30,17906952","0,44336295","57,02407812",,"1,58350003"
08/03/2007 19.00,"0,975425","55,15645014","47,94057083","0,72695755","37,00571364",,"2,25349998"
08/03/2007 20.00,"0,949606","71,10915471","54,41865158","0,59964795","26,12960208",,"2,6335001"
08/03/2007 21.00,"1,03360796","54,98791254","50,36697006","0,6104798","22,35418434",,"2,37849998"
08/03/2007 22.00,"0,95073199","48,48247404","42,29684067","0,41817565","21,30078654",,"2,72149992"
08/03/2007 23.00,"0,80481601","22,1070168","21,94680977","0,2365527","36,0202599",,"1,68599999"
09/03/2007 0.00,"0,81248599","45,87008481","36,41703033","0,42315285","15,79282666",,"1,20305002"
09/03/2007 1.00,,"32,35995279","27,64414024","0,3602628","26,13625326",,"1,67850006"
09/03/2007 2.00,"1,851192",,,"0,4692","12,97491005",,"1,722"
09/03/2007 3.00,"1,96400499","21,77631819","19,88669968",,"29,40561234",,"1,74849999"
09/03/2007 4.00,"1,82794297","11,53486759","13,86174965","0,1865369","43,00643178",,"1,153"
09/03/2007 5.00,"1,68717206","11,23353891","13,64196968","0,15780415",,,"0,89574999"
09/03/2007 6.00,"1,73445499","6,82720612","10,46805","0,14627195","52,85316042",,"0,73745"
09/03/2007 7.00,"1,75071895","14,40391174","15,08479023","0,20741745","46,75920804",,"0,69835001"
09/03/2007 8.00,"2,00205112","45,66834756","41,63003159","0,62593005","20,10357414",,"1,14405"
09/03/2007 9.00,"2,45822811","53,53487766","57,86867142","1,1699111","19,72537902",,"2,84100008"
09/03/2007 10.00,"2,55284691","62,27477487","61,31800079","0,88740325","25,66082142",,"4,74300003"
09/03/2007 11.00,"2,02383304","37,81457064","39,38338089","0,3694352","33,66444726",,"2,71700001"
09/03/2007 12.00,"2,18364692","36,57220776","37,87612152","0,4466715","38,192292",,"1,90100002"
09/03/2007 13.00,"3,77957106","31,06014417","32,84832001","0,9366612","59,25204684",,
09/03/2007 14.00,"2,26754904","30,82774662","33,6534996","0,59938","149,78739888",,
09/03/2007 15.00,"2,04254103","8,38366026","13,58228016","0,15910595","62,19645948",,
09/03/2007 16.00,"1,89769197","7,33283021","12,24664021","0,1959623","60,59841048",,
09/03/2007 17.00,"1,83428597","8,83310452","11,41160965","0,16696045","61,50397158",,
09/03/2007 18.00,"1,93539","11,61531231","12,59461975","0,23285545","60,60906414",,
09/03/2007 19.00,"1,858989","7,11960005","9,39085674","0,17431585","64,6721307",,
09/03/2007 20.00,"1,83199501","9,72305453","10,38529015","0,18952575","65,59234794",,
09/03/2007 21.00,"1,94368899","6,48118489","8,4907074","0,1769597","65,82939678",,
09/03/2007 22.00,"1,74634504","8,28151444","8,69420719","0,1743538","65,3992479",,
09/03/2007 23.00,"1,90611804","5,56314403","6,45231295","0,1549303","64,25130132",,
10/03/2007 0.00,"2,14771104","4,4829478","5,68783092","0,14696195","62,84635236",,
10/03/2007 1.00,"1,95229602","3,99264446","5,34527206","0,13600475","62,9861841",,
10/03/2007 2.00,"1,98645699","4,08329925","5,42463684","0,14217335","61,78496922",,
10/03/2007 3.00,"2,21192694","3,88283732","5,2977891","0,15891505","59,03630532",,
10/03/2007 4.00,"2,18769908","3,63002528","5,00203514","0,15079375","59,67685908",,
10/03/2007 5.00,"2,44116807","4,07180822","5,35069895","0,1540885","56,94151716",,
10/03/2007 6.00,"2,495785","5,00261731","5,91168118","0,15385735","56,74443426",,
10/03/2007 7.00,"2,43693399","5,67167585","6,55338478","0,18113535","56,3728707",,
10/03/2007 8.00,"2,17015004","8,27257593","8,33604717","0,21921645","54,48050208",,
10/03/2007 9.00,"2,61820889","9,64772236","10,34934044","0,27599425","51,48280152",,
10/03/2007 10.00,"2,6824379","8,42324215","9,16225815","0,2655741","52,16730408",,
10/03/2007 11.00,"2,39125896","9,8009411","10,26387024","0,21190015","52,69733838",,
10/03/2007 12.00,"2,47481298","9,54812905","10,1553297","0,227493","52,7253165",,
10/03/2007 13.00,"2,86452389","11,51061021","11,83557034","0,26859975","51,02736246",,
10/03/2007 14.00,"2,8032279","17,40062313","18,41065979","0,39598525","47,3971131",,
10/03/2007 15.00,"2,63577199","9,76902053","9,47904015","0,19929615","52,20193338",,
10/03/2007 16.00,"2,580652","20,91828123","19,79784966","0,3928055","44,84419794",,
10/03/2007 17.00,"2,63496089","30,21613947","24,6235199","0,54800375","40,80777534",,
10/03/2007 18.00,"2,5700891","17,70451373","15,41378021","0,3828442","47,57955948",,
10/03/2007 19.00,"2,52245808","18,26504044","15,86079979","0,33629565","49,54915242",,
10/03/2007 20.00,"2,7949419","28,24983612","26,28610992","0,45509985","43,1595855",,
10/03/2007 21.00,"2,9053359","46,430604","40,28828049","0,59202345","32,25682998",,
10/03/2007 22.00,"2,8568809","47,58869808","41,77587128","0,5678493","30,36844422",,
10/03/2007 23.00,"2,76696992","19,89682299","16,81454086","0,34560605","44,22497112",,
11/03/2007 0.00,"2,68260598","29,56113765","21,62866974","0,35234965","34,69253526",,
11/03/2007 1.00,,"14,5098854","13,08302021","0,28128195","45,74444202",,
11/03/2007 2.00,"1,30171704",,,"0,24653355","53,45641656",,
11/03/2007 3.00,"1,60719097","16,31275995","13,34350014",,"44,51128578",,
11/03/2007 4.00,"1,30060005","12,1426375","10,19060993","0,2164254","47,47433742",,
11/03/2007 5.00,"1,55133605","12,63166552","10,59895992","0,22749415",,,
11/03/2007 6.00,"1,25299704","5,30394975","5,94424105","0,17413185","54,49782654",,
11/03/2007 7.00,"1,39182103","6,31519792","6,935287","0,18840795","53,16609942",,
11/03/2007 8.00,"1,19801795","5,81340355","6,44078207","0,1914612","54,36464598",,
11/03/2007 9.00,"1,26879001","6,04323354","6,67548513","0,19249275","53,33789214",,
11/03/2007 10.00,"1,48513603","6,47990957","6,98683977","0,2000494","55,66972914",,
11/03/2007 11.00,"1,57117295","7,58691945","7,62786579","0,2045919","59,4411444",,
11/03/2007 12.00,"1,60090899","9,19317119","8,9560442","0,2090194","60,19090308",,
11/03/2007 13.00,"1,65991497","8,40153729","8,8732872","0,2010039","61,97406678",,
11/03/2007 14.00,"1,84406495","15,45345519","13,86785984","0,28188685","57,62068308",,
11/03/2007 15.00,"1,78321099","20,41520778","16,90542984","0,303071","52,62941394",,
11/03/2007 16.00,"2,33308005","25,47144864","21,20878983","0,43388005","53,38717758",,
11/03/2007 17.00,"2,04386592","9,56728139","9,19617462","0,2081799","64,8066258",,
11/03/2007 18.00,"2,3351531","14,78185167","12,25477982","0,2452053","64,59357222",,
11/03/2007 19.00,"2,16480303","23,46045273","18,99945068","0,31444565","56,79103176",,
11/03/2007 20.00,"1,86538601","14,61713814","12,41961002","0,26829845","60,4945422",,
11/03/2007 21.00,"1,76300597","8,95567989","9,19346142","0,23509105","62,73447912",,
11/03/2007 22.00,"1,62582803","8,36833764","8,18002987","0,2069586","62,29236204",,
11/03/2007 23.00,"1,86416602","6,63185111","6,88576889","0,1965005","61,47601308",,
12/03/2007 0.00,"1,94435203","6,29604558","6,81522179","0,19436265","59,63958108",,
12/03/2007 1.00,"1,72627795","9,20721661","8,32654953","0,20909645","54,56573136",,
12/03/2007 2.00,"1,82272303","9,12805285","7,87478018","0,21230265","54,26876304",,
12/03/2007 3.00,"1,85258102","10,16866155","8,49681187","0,22466975","51,04068444",,
12/03/2007 4.00,"1,77949095","8,38110775","7,35110617","0,2211197","49,91537934",,
12/03/2007 5.00,"1,80455196","21,9563487","15,78551006","0,40467925","35,08805484",,
12/03/2007 6.00,"1,76121795","24,7870656","17,21272087","0,29406305","34,0453107",,
12/03/2007 7.00,"2,04315495","40,95301914","27,75810051","0,47766055","31,6069371",,
12/03/2007 8.00,"2,12738395","36,74841984","27,70450974","0,58972805","32,08902012",,
12/03/2007 9.00,"2,13947797","42,07277844","41,90882111","1,0184538","33,99604488",,
12/03/2007 10.00,"2,46090698","34,23688983","28,39031029","0,5636955","41,93308044",,
12/03/2007 11.00,"2,29153395","29,63775078","26,47944069","0,4005956","42,75872928",,
12/03/2007 12.00,"2,32990909","24,40913508","20,9713707","0,3158958","49,56114024",,
12/03/2007 13.00,"2,54099107","27,99956907","23,85700035","0,44681985","53,1008433",,
12/03/2007 14.00,"2,47342801","38,69045829","33,46628189","0,5648409","52,16730408",,
12/03/2007 15.00,"2,178828","16,70730158","15,33102036","0,25467095","63,85179888",,
12/03/2007 16.00,"2,13177395","26,87213529","20,44021988","0,31276665","62,89695234",,
12/03/2007 17.00,"2,09406996","30,16508913","23,08843994","0,34700445","63,27249876",,
12/03/2007 18.00,"1,858374","26,02431216","18,6392498","0,3278052","60,11101044",,
12/03/2007 19.00,"1,908741","34,64674092","25,24893951","0,4367424","54,86670216",,
12/03/2007 20.00,"1,79243803","33,28437024","24,95523071","0,3991834","46,4156226",,
12/03/2007 21.00,"1,63873601","27,40840839","20,6593399","0,30803325","56,61258786",,
12/03/2007 22.00,"1,59497499","11,53486759","10,15126038","0,2354717","70,0123023",,
12/03/2007 23.00,"1,47289896","9,92862526","9,31827354","0,20115685","69,73532676",,
13/03/2007 0.00,"1,60210896","8,87013201","7,86867523","0,20966915","68,21183376",,
13/03/2007 1.00,,"12,59080644","10,10921001","0,19543215","62,62660836",,
13/03/2007 2.00,"1,34688497",,,"0,2129892","55,9813536",,
13/03/2007 3.00,"1,35691202","10,82112214","8,74847412",,"63,9197037",,
13/03/2007 4.00,"1,44852197","5,73679418","5,9381361","0,13808855","69,25856076",,
13/03/2007 5.00,"1,32364202","5,40481838","6,01478815","0,141059",,,
13/03/2007 6.00,"1,20369697","6,64717373","6,66938019","0,15487395","64,92781854",,
13/03/2007 7.00,"1,414289","14,78185167","12,15709972","0,3973296","57,79116126",,
13/03/2007 8.00,"1,40481901","18,01860875","14,63504982","0,3519598","58,71404682",,
13/03/2007 9.00,"1,57669497","15,78798728","14,00148964","0,3368879","61,75965942",,
13/03/2007 10.00,"1,732391","14,97209413","14,07406998","0,25710895","59,49974934",,
13/03/2007 11.00,"1,64693499","13,17815245","12,74995995","0,21364125","62,11523268",,
13/03/2007 12.00,"1,90586197","16,74689099","15,56165981","0,1966661","63,51355008",,
13/03/2007 13.00,"1,88084495","12,78616145","11,79825974","0,1492033","68,98023144",,
13/03/2007 14.00,"2,08107901","16,85669624","14,61808968","0,21741095","70,14683664",,
13/03/2007 15.00,"1,82870996","10,18781577","9,59842682","0,11822115","72,18967104",,
13/03/2007 16.00,"1,89854395","13,92126783","12,25070953","0,18000145","70,43046336",,
13/03/2007 17.00,"1,90365899","13,34541849","12,01329041","0,15526035","66,81485052",,
13/03/2007 18.00,"2,04256701","14,89293036","12,70248032","0,20302215","68,4488826",,
13/03/2007 19.00,"1,74851894","13,15133503","11,31460953","0,1677022","71,45988552",,
13/03/2007 20.00,"1,50997496","20,01301236","16,13417053","0,21897035","66,45397986",,
13/03/2007 21.00,"1,62272894","14,50860444","12,33279037","0,20911255","68,86971198",,
13/03/2007 22.00,"1,51805305","15,88247179","12,83475018","0,21394715","66,76160184",,
13/03/2007 23.00,"1,64645302","20,73059505","15,45448017","0,23290145","61,49865456",,
14/03/2007 0.00,"1,55436206","23,56259103","16,36548042","0,2188565","57,57541974",,
14/03/2007 1.00,"1,56251597","16,8005183","11,8342104","0,18551455","57,08535138",,
14/03/2007 2.00,"1,75188804","8,14361645","7,24867678","0,1335219","62,18582544",,
14/03/2007 3.00,"1,60697806","7,11321593","6,7053318","0,12606185","59,92989822",,
14/03/2007 4.00,"1,48688304","7,4247622","6,91357994","0,12606185","55,55387304",,
14/03/2007 5.00,"1,46731102","9,29020821","8,49138546","0,15811005","58,56621012",,
14/03/2007 6.00,"1,64300895","8,90843857","8,22480011","0,15262915","62,37358884",,
14/03/2007 7.00,"1,50242996","13,47181605","11,10704041","0,275379","58,86051012",,
14/03/2007 8.00,"1,84916902","34,60206717","26,03446007","0,4529758","45,55267614",,
14/03/2007 9.00,"2,12630105","53,30249892","46,39262009","0,69779125","31,94785422",,
14/03/2007 10.00,"2,00266194","32,9255883","30,53791046","0,5354561","39,71178252",,
14/03/2007 11.00,"2,1621809","31,13164098","28,17527962","0,4390079","44,4886443",,
14/03/2007 12.00,"2,18555188","27,87444495","23,9099102","0,3468216","55,6803828",,
14/03/2007 13.00,"2,11164093","31,1303619","25,31406021","0,43580975","61,97940342",,
14/03/2007 14.00,"2,5687511","49,02256557","39,50616074","0,7097041","59,1907932",,
14/03/2007 15.00,"2,10645103","21,64351959","17,22697067","0,2175248","72,69971256",,
14/03/2007 16.00,"1,90441799","19,48951125","16,25966072","0,2655212","74,10734946",,
14/03/2007 17.00,"1,93386698","29,39260005","22,01531982","0,30974905","66,84282864",,
14/03/2007 18.00,"2,13645601","13,28922926","11,22439003","0,1696043","69,31182906",,
14/03/2007 19.00,"1,62348795","10,71770288","9,85551453","0,1687671","66,63640662",,
