,Regione Puglia,,,,,,
,ARNESANO,,,,,,
Parm,SO2,NO2,NOX,CO,O3,PM10,BENZENE


26/03/2007 1.00,"0,857409","7,82185635","13,9580698",,,,
26/03/2007 2.00,"0,634247","4,82769184","10,72988033",,,,
26/03/2007 3.00,"0,59446502","4,60424597","9,83041668",,,,
26/03/2007 4.00,"0,61497098","4,59275494","9,57400703",,,,
26/03/2007 5.00,"0,61707997","4,37824758","9,33794594",,,,
26/03/2007 6.00,"0,567339","7,45540745","10,61184978",,,"30,64929962",
26/03/2007 7.00,"0,541179","9,15997342","12,09401035",,,"30,63586998",
26/03/2007 8.00,"0,69974798","15,11382183","16,5655899",,,"30,64821053",
26/03/2007 9.00,"0,67930102","14,29027113","17,08992958",,,"30,65065002",
26/03/2007 10.00,"0,91377097","14,17535331","18,30076981",,,"30,65200996",
26/03/2007 11.00,"0,96008497","12,23457137","16,1592598",,,"30,65579987",
26/03/2007 12.00,"0,79003298","15,13170262","16,84642029",,,"30,65633965",
26/03/2007 13.00,"0,67985803","11,17480657","14,69746017",,,"30,63871956",
26/03/2007 14.00,"0,83420801","9,73965435","14,13918972",,,"30,64998055",
26/03/2007 15.00,"0,90498298","9,02462982","13,75457001",,,"30,63763046",
26/03/2007 16.00,"1,02450299","8,72712898","12,88630962",,,"30,64455032",
26/03/2007 17.00,"0,85137498","10,64747386","13,56328011",,,"30,63722038",
26/03/2007 18.00,"0,798235","10,91688949","14,65268993",,,"30,65011024",
26/03/2007 19.00,"0,82872999","13,89828013","18,62162018",,,"30,64808083",
26/03/2007 20.00,"0,841268","11,61147884","18,29397964",,,"30,65200996",
26/03/2007 21.00,"0,73326099","10,67684379","17,69976997",,,"30,65485954",
26/03/2007 22.00,"0,84211802","17,04566714","20,84045029",,,"30,65188026",
26/03/2007 23.00,"0,69884002","11,19651331","17,45487976",,,"30,65364075",
27/03/2007 0.00,"0,75725299","8,20235067","16,13960075",,,"30,65377045",
27/03/2007 1.00,,"5,06901285","15,15398026",,,,
27/03/2007 2.00,"0,31371599",,,,,,
27/03/2007 3.00,"0,374185","5,77382167","15,74073982",,,,
27/03/2007 4.00,"0,49289799","7,51924859","16,48554993",,,,
27/03/2007 5.00,"0,40652999","7,65331499","16,32139015",,,,
27/03/2007 6.00,"0,43652999","10,99860577","17,4562397",,,"19,45475006",
27/03/2007 7.00,"0,43629599","22,62030408","23,74575996",,,"19,45664978",
27/03/2007 8.00,"0,44778001","12,18605662","18,36520958",,,"19,46072006",
27/03/2007 9.00,"0,304575","13,4871462","18,33740044",,,"19,47266006",
27/03/2007 10.00,"0,35871601","20,15856414","21,67616081",,,"19,46409988",
27/03/2007 11.00,"0,45762399","27,58715982","28,34078979",,,"19,46043968",
27/03/2007 12.00,"0,58254802","9,27616467","15,97340965",,,"19,46289063",
27/03/2007 13.00,"0,63961899","7,10810902","13,41609001",,,"19,48188019",
27/03/2007 14.00,"0,742863","8,57646276","13,35097027",,,"19,46750069",
27/03/2007 15.00,"0,54118001","9,92223926","13,72404957",,,"19,46832085",
27/03/2007 16.00,"0,53157002","9,80349549","14,49328041",,,"19,46018028",
27/03/2007 17.00,"0,39516199","11,44676531","17,83204079",,,"19,44675064",
27/03/2007 18.00,"0,42199799","12,09284366","18,39845085",,,"19,47537041",
27/03/2007 19.00,"0,57715702","14,25323612","19,45256996",,,"19,44865036",
27/03/2007 20.00,"0,425163","9,99885051","16,44890976",,,"19,45462036",
27/03/2007 21.00,"0,41203699","7,02128394","14,33115959",,,"19,47619057",
27/03/2007 22.00,"0,49231201","7,59457888","14,72797966",,,"19,46099091",
27/03/2007 23.00,"0,43055299","11,81321985","17,07501984",,,"19,44944954",
28/03/2007 0.00,"0,59356397","9,39107872","16,58049965",,,"19,46886063",
28/03/2007 1.00,"0,56203997","6,05855428","15,48703957",,,,
28/03/2007 2.00,"0,478484","5,83255589","15,31406021",,,,
28/03/2007 3.00,"0,39926401","5,43418643","13,45882034",,,,
28/03/2007 4.00,"0,46278","5,62826237","11,04870033",,,,
28/03/2007 5.00,"0,39410701","5,43418643","8,53479862",,,,
28/03/2007 6.00,"0,291098","10,58490992","10,0156002",,,"22,05858994",
28/03/2007 7.00,"0,491375","15,77266654","22,37619972",,,"22,05858994",
28/03/2007 8.00,"0,55442202","17,74537281","27,13945961",,,"22,05858994",
28/03/2007 9.00,"0,42176399","28,46816379","26,14027977",,,"22,05858994",
28/03/2007 10.00,"0,32039499","21,12385572","12,56138992",,,"22,05858994",
28/03/2007 11.00,"0,219495","11,31270268","8,08709812",,,"22,05858994",
28/03/2007 12.00,"0,314302","9,61835431","10,6593399",,,"22,05858994",
28/03/2007 13.00,"0,34524","9,86861383","9,04287148",,,"22,05858994",
28/03/2007 14.00,"0,489968","8,03381119","8,49477673",,,"22,05858994",
28/03/2007 15.00,"0,29144999","8,79097012","9,19956589",,,"22,05858994",
28/03/2007 16.00,"0,380631","11,4774162","11,38786983",,,"22,05858994",
28/03/2007 17.00,"0,459499","10,85431614","11,67479992",,,"22,05858994",
28/03/2007 18.00,"0,467116","10,13674098","12,14828014",,,"22,05858994",
28/03/2007 19.00,"0,404654","9,91074823","12,74250031",,,"22,05858994",
28/03/2007 20.00,"0,41133401","12,74147266","15,80179024",,,"22,05858994",
28/03/2007 21.00,"0,34242699","13,97106167","17,71331978",,,"22,05858994",
28/03/2007 22.00,"0,36809099","17,29592103","20,56166077",,,"22,05858994",
28/03/2007 23.00,"0,42188099","20,09218365","22,55459976",,,"22,05858994",
29/03/2007 0.00,"0,330825","18,75023687","22,28598022",,,"22,05858994",
29/03/2007 1.00,,"12,9330036","20,21367073",,,,
29/03/2007 2.00,"0,29802099",,,,,,
29/03/2007 3.00,"0,44653499",,,,,,
29/03/2007 4.00,"0,28398001",,,,,,
29/03/2007 5.00,"0,274122",,,,,,
29/03/2007 6.00,"0,315514",,,,,"35,21096039",
29/03/2007 7.00,"0,484124",,,,,"35,21096039",
29/03/2007 8.00,"0,48625901",,,,,"35,21096039",
29/03/2007 9.00,"0,86846799",,,,,"35,21096039",
29/03/2007 10.00,"0,41070101",,,,,"35,21096039",
29/03/2007 11.00,"0,47330001",,,,,"35,21096039",
29/03/2007 12.00,"0,325138",,,,,"35,21096039",
29/03/2007 13.00,"0,37627101",,,,,"35,21096039",
29/03/2007 14.00,"0,546987",,,,,"35,21096039",
29/03/2007 15.00,"0,380629",,,,,"35,21096039",
29/03/2007 16.00,"0,61640197",,,,,"35,21096039",
29/03/2007 17.00,"0,32993501",,,,,"35,21096039",
29/03/2007 18.00,"0,465929",,,,,"35,21096039",
29/03/2007 19.00,"0,37746999",,,,,"35,21096039",
29/03/2007 20.00,"0,39355901",,,,,"35,21096039",
29/03/2007 21.00,"0,354507",,,,,"35,21096039",
29/03/2007 22.00,"0,347487",,,,,"35,21096039",
29/03/2007 23.00,"0,312121",,,,,"35,21096039",
30/03/2007 0.00,"0,461541",,,,,"35,21096039",
30/03/2007 1.00,"0,368139",,,,,,
30/03/2007 2.00,"0,49869099",,,,,,
30/03/2007 3.00,"0,439426",,,,,,
30/03/2007 4.00,"0,42503399",,,,,,
30/03/2007 5.00,"0,475348",,,,,,
30/03/2007 6.00,"0,44837701",,,,,"47,60316086",
30/03/2007 7.00,"0,38182899",,,,,"47,60316086",
30/03/2007 8.00,"0,39873701",,,,,"47,60316086",
30/03/2007 9.00,"0,343889",,,,,"47,60316086",
30/03/2007 10.00,"0,45270699",,,,,"47,60316086",
30/03/2007 11.00,"0,40008199",,,,,"47,60316086",
30/03/2007 12.00,"0,421027",,,,,"47,60316086",
30/03/2007 13.00,"0,313788",,,,,"47,60316086",
30/03/2007 14.00,"0,44238099",,,,,"47,60316086",
30/03/2007 15.00,"0,39215499",,,,,"47,60316086",
30/03/2007 16.00,"0,370186",,,,,"47,60316086",
30/03/2007 17.00,"0,51431203",,,,,"47,60316086",
30/03/2007 18.00,"0,48210499",,,,,"47,60316086",
30/03/2007 19.00,"0,44902101",,,,,"47,60316086",
30/03/2007 20.00,"0,49962699",,,,,"47,60316086",
30/03/2007 21.00,"0,440889",,,,,"47,60316086",
30/03/2007 22.00,"0,467976",,,,,"47,60316086",
30/03/2007 23.00,"0,489535",,,,,"47,60316086",
31/03/2007 0.00,"0,32908699",,,,,"47,60316086",
31/03/2007 1.00,,,,,,,
31/03/2007 2.00,"0,75648201",,,,,,
31/03/2007 3.00,"0,63866198",,,,,,
31/03/2007 4.00,"0,58349198",,,,,,
31/03/2007 5.00,"0,67618197",,,,,,
31/03/2007 6.00,"0,558478",,,,,"21,29220963",
31/03/2007 7.00,"0,62112898",,,,,"21,29220963",
31/03/2007 8.00,"0,54492003",,,,,"21,29220963",
31/03/2007 9.00,"0,72468901",,,,,"21,29220963",
31/03/2007 10.00,"0,680507",,,,,"21,29220963",
31/03/2007 11.00,"0,70785803",,,,,"21,29220963",
31/03/2007 12.00,"0,57344002",,,,,"21,29220963",
31/03/2007 13.00,"0,72071499",,,,,"21,29220963",
31/03/2007 14.00,"0,59763497",,,,,"21,29220963",
31/03/2007 15.00,"0,60254401",,,,,"21,29220963",
31/03/2007 16.00,"0,70411801",,,,,"21,29220963",
31/03/2007 17.00,"0,584427",,,,,"21,29220963",
31/03/2007 18.00,"0,72059798",,,,,"21,29220963",
31/03/2007 19.00,"0,97833103",,,,,"21,29220963",
31/03/2007 20.00,"0,849289",,,,,"21,29220963",
31/03/2007 21.00,"0,64918202",,,,,"21,29220963",
31/03/2007 22.00,"0,66519499",,,,,"21,29220963",
31/03/2007 23.00,"0,59997302",,,,,"21,29220963",
01/04/2007 0.00,"0,636792",,,,,"21,29220963",
01/04/2007 1.00,"0,72913098",,,,,,
01/04/2007 2.00,"0,47724301",,,,,,
01/04/2007 3.00,"0,59997302",,,,,,
01/04/2007 4.00,"0,68483198",,,,,,
01/04/2007 5.00,"0,61271298",,,,,,
01/04/2007 6.00,"0,494542",,,,,"14,2565403",
01/04/2007 7.00,"0,54842597",,,,,"14,2565403",
01/04/2007 8.00,"0,49687999",,,,,"14,2565403",
01/04/2007 9.00,"0,62498599",,,,,"14,2565403",
01/04/2007 10.00,"0,60920697",,,,,"14,2565403",
01/04/2007 11.00,"0,60745299",,,,,"14,2565403",
01/04/2007 12.00,"0,57975203",,,,,"14,2565403",
01/04/2007 13.00,"0,50821799",,,,,"14,2565403",
01/04/2007 14.00,"0,61844099",,,,,"14,2565403",
01/04/2007 15.00,"0,75776798",,,,,"14,2565403",
01/04/2007 16.00,"0,62147999",,,,,"14,2565403",
01/04/2007 17.00,"0,76419699",,,,,"14,2565403",
01/04/2007 18.00,"0,83082098",,,,,"14,2565403",
01/04/2007 19.00,"0,72656",,,,,"14,2565403",
01/04/2007 20.00,"0,78196299",,,,,"14,2565403",
01/04/2007 21.00,"0,773314",,,,,"14,2565403",
01/04/2007 22.00,"0,91252398",,,,,"14,2565403",
01/04/2007 23.00,"0,67407799",,,,,"14,2565403",
02/04/2007 0.00,"0,85303003",,,,,"14,2565403",
02/04/2007 1.00,,,,,,,
02/04/2007 2.00,"0,33534899",,,,,,
02/04/2007 3.00,"0,40941301",,,,,,
02/04/2007 4.00,"0,270376",,,,,,
02/04/2007 5.00,"0,30591199",,,,,,
02/04/2007 6.00,"0,264009",,,,,"30,17988968",
02/04/2007 7.00,"0,28752199",,,,,"30,17988968",
02/04/2007 8.00,"0,355012",,,,,"30,17988968",
02/04/2007 9.00,"0,351785",,,,,"30,17988968",
02/04/2007 10.00,"0,486617",,,,,"30,17988968",
02/04/2007 11.00,"0,372574",,,,,"30,17988968",
02/04/2007 12.00,"0,330403",,,,,"30,17988968",
02/04/2007 13.00,"0,35157701",,,,,"30,17988968",
02/04/2007 14.00,"0,44423899",,,,,"30,17988968",
02/04/2007 15.00,"0,377105",,,,,"30,17988968",
02/04/2007 16.00,"0,36987901",,,,,"30,17988968",
02/04/2007 17.00,"0,39434001",,,,,"30,17988968",
02/04/2007 18.00,"0,40656999",,,,,"30,17988968",
02/04/2007 19.00,"0,39199999",,,,,"30,17988968",
02/04/2007 20.00,"0,30795601",,,,,"30,17988968",
02/04/2007 21.00,"0,52846199",,,,,"30,17988968",
02/04/2007 22.00,"0,34337401",,,,,"30,17988968",
02/04/2007 23.00,"0,37728199",,,,,"30,17988968",
03/04/2007 0.00,"0,37467599",,,,,"30,17988968",
03/04/2007 1.00,"0,43843499",,,,,,
03/04/2007 2.00,"0,468997",,,,,,
03/04/2007 3.00,"0,549043",,,,,,
03/04/2007 4.00,"0,36040199",,,,,,
03/04/2007 5.00,"0,41584",,,,,,
03/04/2007 6.00,"0,28764099",,,,,"27,82621002",
03/04/2007 7.00,"0,36739099",,,,,"27,82621002",
03/04/2007 8.00,"0,52117699",,,,,"27,82621002",
03/04/2007 9.00,"0,75198799",,,,,"27,82621002",
03/04/2007 10.00,"0,51383197",,,,,"27,82621002",
03/04/2007 11.00,"0,39511001",,,,,"27,82621002",
03/04/2007 12.00,"0,40123999",,,,,"27,82621002",
03/04/2007 13.00,"0,46257001",,,,,"27,82621002",
03/04/2007 14.00,"0,347698",,,,,"27,82621002",
03/04/2007 15.00,"0,27147099",,,,,"27,82621002",
03/04/2007 16.00,"0,410864",,,,,"27,82621002",
03/04/2007 17.00,"0,38578099",,,,,"27,82621002",
03/04/2007 18.00,"0,432127",,,,,"27,82621002",
03/04/2007 19.00,"0,41841599",,,,,"27,82621002",
03/04/2007 20.00,"0,412819",,,,,"27,82621002",
03/04/2007 21.00,"0,44429901",,,,,"27,82621002",
03/04/2007 22.00,"0,43887901",,,,,"27,82621002",
03/04/2007 23.00,"0,27612099",,,,,"27,82621002",
04/04/2007 0.00,"0,374854",,,,,"27,82621002",
04/04/2007 1.00,,,,,,,
04/04/2007 2.00,"0,323688",,,,,,
04/04/2007 3.00,"0,36590299",,,,,,
04/04/2007 4.00,"0,282525",,,,,,
04/04/2007 5.00,"0,35163599",,,,,,
04/04/2007 6.00,"0,28615001",,,,,"17,67696953",
04/04/2007 7.00,"0,39385101",,,,,"17,67696953",
04/04/2007 8.00,"0,237387",,,,,"17,67696953",
04/04/2007 9.00,"0,27188399",,,,,"17,67696953",
04/04/2007 10.00,"0,25095201",,,,,"17,67696953",
04/04/2007 11.00,"0,43372801",,,,,"17,67696953",
04/04/2007 12.00,"0,285566",,,,,"17,67696953",
04/04/2007 13.00,"0,28369501",,,,,"17,67696953",
04/04/2007 14.00,"0,35187",,,,,"17,67696953",
04/04/2007 15.00,"0,34310001",,,,,"17,67696953",
04/04/2007 16.00,"0,25118601",,,,,"17,67696953",
04/04/2007 17.00,"0,29983199",,,,,"17,67696953",
04/04/2007 18.00,"0,43372801",,,,,"17,67696953",
04/04/2007 19.00,"0,385315",,,,,"17,67696953",
04/04/2007 20.00,"0,43173999",,,,,"17,67696953",
04/04/2007 21.00,"0,32205099",,,,,"17,67696953",
04/04/2007 22.00,"0,23762099",,,,,"17,67696953",
04/04/2007 23.00,"0,264166",,,,,"17,67696953",
05/04/2007 0.00,"25,13607979",,,,,"17,67696953",
05/04/2007 1.00,"0,21166",,,,,,
05/04/2007 2.00,"0,26042399",,,,,,
05/04/2007 3.00,"0,27866599",,,,,,
05/04/2007 4.00,"0,36368099",,,,,,
05/04/2007 5.00,"0,246391",,,,,,
05/04/2007 6.00,"0,30567899",,,,,"11,70722961",
05/04/2007 7.00,"0,27644399",,,,,"11,70722961",
05/04/2007 8.00,"0,29725999",,,,,"11,70722961",
05/04/2007 9.00,"0,40671501",,,,,"11,70722961",
05/04/2007 10.00,"0,319361",,,,,"11,70722961",
05/04/2007 11.00,"0,370464",,,,,"11,70722961",
05/04/2007 12.00,"0,39502099",,,,,"11,70722961",
05/04/2007 13.00,"0,259839",,,,,"11,70722961",
05/04/2007 14.00,"0,28650099",,,,,"11,70722961",
05/04/2007 15.00,"0,29129601",,,,,"11,70722961",
05/04/2007 16.00,"0,46424901",,,,,"11,70722961",
05/04/2007 17.00,"0,27398899",,,,,"11,70722961",
05/04/2007 18.00,"0,29421899",,,,,"11,70722961",
05/04/2007 19.00,"0,41185999",,,,,"11,70722961",
05/04/2007 20.00,"0,52844799",,,,,"11,70722961",
05/04/2007 21.00,"0,36800799",,,,,"11,70722961",
05/04/2007 22.00,"0,392331",,,,,"11,70722961",
05/04/2007 23.00,"0,32333699",,,,,"11,70722961",
06/04/2007 0.00,"0,45512801",,,,,"11,70722961",
06/04/2007 1.00,,,,,,,
06/04/2007 2.00,"0,452764",,,,,,
06/04/2007 3.00,"0,39569199",,,,,,
06/04/2007 4.00,"0,36087301",,,,,,
06/04/2007 5.00,"0,421644",,,,,,
06/04/2007 6.00,"0,27532199",,,,,"39,13660049",
06/04/2007 7.00,"0,47266901",,,,,"39,13660049",
06/04/2007 8.00,"0,56397301",,,,,"39,13660049",
06/04/2007 9.00,"0,490578",,,,,"39,13660049",
06/04/2007 10.00,"0,501499",,,,,"39,13660049",
06/04/2007 11.00,"0,36286899",,,,,"39,13660049",
06/04/2007 12.00,"0,53062201",,,,,"39,13660049",
06/04/2007 13.00,"0,51852697",,,,,"39,13660049",
06/04/2007 14.00,"0,48206401",,,,,"39,13660049",
06/04/2007 15.00,"0,502204",,,,,"39,13660049",
06/04/2007 16.00,"0,73771602",,,,,"39,13660049",
06/04/2007 17.00,"0,98156601",,,,,"39,13660049",
06/04/2007 18.00,"0,864016",,,,,"39,13660049",
06/04/2007 19.00,"0,52240199",,,,,"39,13660049",
06/04/2007 20.00,"0,75744498",,,,,"39,13660049",
06/04/2007 21.00,"0,59403598",,,,,"39,13660049",
06/04/2007 22.00,"0,75668198",,,,,"39,13660049",
06/04/2007 23.00,"0,63572502",,,,,"39,13660049",
07/04/2007 0.00,"0,468265",,,,,"39,13660049",
07/04/2007 1.00,"0,56579399",,,,,,
07/04/2007 2.00,"0,44342801",,,,,,
07/04/2007 3.00,"0,53937101",,,,,,
07/04/2007 4.00,"0,314897",,,,,,
07/04/2007 5.00,"0,464742",,,,,,
07/04/2007 6.00,"0,31536701",,,,,"36,07516098",
07/04/2007 7.00,"0,79948598",,,,,"36,07516098",
07/04/2007 8.00,"0,44477901",,,,,"36,07516098",
07/04/2007 9.00,"0,499268",,,,,"36,07516098",
07/04/2007 10.00,"0,50355399",,,,,"36,07516098",
07/04/2007 11.00,"0,332865",,,,,"36,07516098",
07/04/2007 12.00,"0,59368402",,,,,"36,07516098",
07/04/2007 13.00,"0,75873703",,,,,"36,07516098",
07/04/2007 14.00,"0,72885001",,,,,"36,07516098",
07/04/2007 15.00,"0,68258101",,,,,"36,07516098",
07/04/2007 16.00,"0,85350502",,,,,"36,07516098",
07/04/2007 17.00,"0,94715798",,,,,"36,07516098",
07/04/2007 18.00,"0,91504002",,,,,"36,07516098",
07/04/2007 19.00,"0,47178799",,,,,"36,07516098",
07/04/2007 20.00,"0,78703803",,,,,"36,07516098",
07/04/2007 21.00,"0,72973102",,,,,"36,07516098",
07/04/2007 22.00,"0,53209001",,,,,"36,07516098",
07/04/2007 23.00,"0,74987",,,,,"36,07516098",
08/04/2007 0.00,"0,73548502",,,,,"36,07516098",
08/04/2007 1.00,,,,,,,
08/04/2007 2.00,"0,80013001",,,,,,
08/04/2007 3.00,"0,77969301",,,,,,
08/04/2007 4.00,"0,78591299",,,,,,
08/04/2007 5.00,"0,60953802",,,,,,
08/04/2007 6.00,"0,69572598",,,,,"34,14311981",
08/04/2007 7.00,"0,62331003",,,,,"34,14311981",
08/04/2007 8.00,"0,78324699",,,,,"34,14311981",
08/04/2007 9.00,"0,78502399",,,,,"34,14311981",
08/04/2007 10.00,"0,63575",,,,,"34,14311981",
08/04/2007 11.00,"1,12888896",,,,,"34,14311981",
08/04/2007 12.00,"1,34524798",,,,,"34,14311981",
08/04/2007 13.00,"1,20041704",,,,,"34,14311981",
08/04/2007 14.00,"1,74908996",,,,,"34,14311981",
08/04/2007 15.00,"2,94373107",,,,,"34,14311981",
08/04/2007 16.00,"2,86554003",,,,,"34,14311981",
08/04/2007 17.00,"3,22184396",,,,,"34,14311981",
08/04/2007 18.00,"2,61808205",,,,,"34,14311981",
08/04/2007 19.00,"1,79795897",,,,,"34,14311981",
08/04/2007 20.00,"1,43321395",,,,,"34,14311981",
08/04/2007 21.00,"1,14488304",,,,,"34,14311981",
08/04/2007 22.00,"1,01115799",,,,,"34,14311981",
08/04/2007 23.00,"0,87476701",,,,,"34,14311981",
09/04/2007 0.00,"0,90942001",,,,,"34,14311981",
09/04/2007 1.00,"0,855663",,,,,,
09/04/2007 2.00,"0,83345002",,,,,,
09/04/2007 3.00,"0,87210101",,,,,,
09/04/2007 4.00,"0,669514",,,,,,
09/04/2007 5.00,"0,79524302",,,,,,
09/04/2007 6.00,"0,78991097",,,,,"26,0084095",
09/04/2007 7.00,"0,83345002",,,,,"26,0084095",
09/04/2007 8.00,"0,83433801",,,,,"26,0084095",
09/04/2007 9.00,"0,86810303",,,,,"26,0084095",
09/04/2007 10.00,"0,93829697",,,,,"26,0084095",
09/04/2007 11.00,"1,21463299",,,,,"26,0084095",
09/04/2007 12.00,"1,00671506",,,,,"26,0084095",
09/04/2007 13.00,"1,136886",,,,,"26,0084095",
09/04/2007 14.00,"1,283939",,,,,"26,0084095",
09/04/2007 15.00,"2,22490311",,,,,"26,0084095",
09/04/2007 16.00,"2,24222898",,,,,"26,0084095",
09/04/2007 17.00,"1,59537196",,,,,"26,0084095",
09/04/2007 18.00,"1,38034594",,,,,"26,0084095",
09/04/2007 19.00,"1,27771902",,,,,"26,0084095",
09/04/2007 20.00,"1,31948102",,,,,"26,0084095",
09/04/2007 21.00,"0,875655",,,,,"26,0084095",
09/04/2007 22.00,"1,023597",,,,,"26,0084095",
09/04/2007 23.00,"1,11733794",,,,,"26,0084095",
10/04/2007 0.00,"0,95429099",,,,,"26,0084095",
10/04/2007 1.00,,,,,,,
10/04/2007 2.00,"0,64836001",,,,,,
10/04/2007 3.00,"0,53598899",,,,,,
10/04/2007 4.00,"0,54710799",,,,,,
10/04/2007 5.00,"0,51608098",,,,,,
10/04/2007 6.00,"0,63240403",,,,,"37,86201096",
10/04/2007 7.00,"0,69501901",,,,,"37,86201096",
10/04/2007 8.00,"0,66732401",,,,,"37,86201096",
10/04/2007 9.00,"0,68145198",,,,,"37,86201096",
10/04/2007 10.00,"0,84472901",,,,,"37,86201096",
10/04/2007 11.00,"1,54617798",,,,,"37,86201096",
10/04/2007 12.00,"1,79846704",,,,,"37,86201096",
10/04/2007 13.00,"1,54550004",,,,,"37,86201096",
10/04/2007 14.00,"1,83556998",,,,,"37,86201096",
10/04/2007 15.00,"2,32849908",,,,,"37,86201096",
10/04/2007 16.00,"4,05942583",,,,,"37,86201096",
10/04/2007 17.00,"7,05725479",,,,,"37,86201096",
10/04/2007 18.00,"8,15073395",,,,,"37,86201096",
10/04/2007 19.00,"1,47220802",,,,,"37,86201096",
10/04/2007 20.00,"1,08436501",,,,,"37,86201096",
10/04/2007 21.00,"1,05212903",,,,,"37,86201096",
10/04/2007 22.00,"1,10200298",,,,,"37,86201096",
10/04/2007 23.00,"0,720649",,,,,"37,86201096",
11/04/2007 0.00,"0,80146199",,,,,"37,86201096",
11/04/2007 1.00,"0,70000398",,,,,,
11/04/2007 2.00,"0,77184999",,,,,,
11/04/2007 3.00,"0,50531602",,,,,,
11/04/2007 4.00,"0,76049501",,,,,,
11/04/2007 5.00,"0,68720299",,,,,,
11/04/2007 6.00,"0,66661698",,,,,"39,13674164",
11/04/2007 7.00,"0,732535",,,,,"39,13674164",
11/04/2007 8.00,"0,92964101",,,,,"39,13674164",
11/04/2007 9.00,"0,81771302",,,,,"39,13674164",
11/04/2007 10.00,"0,74681002",,,,,"39,13674164",
11/04/2007 11.00,"2,09069109",,,,,"39,13674164",
11/04/2007 12.00,"3,33535504",,,,,"39,13674164",
11/04/2007 13.00,"2,32460499",,,,,"39,13674164",
11/04/2007 14.00,"1,46459794",,,,,"39,13674164",
11/04/2007 15.00,"1,36193097",,,,,"39,13674164",
11/04/2007 16.00,"0,96237999",,,,,"39,13674164",
11/04/2007 17.00,"1,08548605",,,,,"39,13674164",
11/04/2007 18.00,"1,33205402",,,,,"39,13674164",
11/04/2007 19.00,"0,894131",,,,,"39,13674164",
11/04/2007 20.00,"0,66340202",,,,,"39,13674164",
11/04/2007 21.00,"0,79703802",,,,,"39,13674164",
11/04/2007 22.00,"0,71634299",,,,,"39,13674164",
11/04/2007 23.00,"0,65735602",,,,,"39,13674164",
12/04/2007 0.00,"0,52832103",,,,,"39,13674164",
12/04/2007 1.00,,,,,,,
12/04/2007 2.00,"1,09167004",,,,,,
12/04/2007 3.00,"1,23434603",,,,,,
12/04/2007 4.00,"1,23452199",,,,,,
12/04/2007 5.00,"1,28002298",,,,,,
12/04/2007 6.00,"1,28037596",,,,,"32,43006134",
12/04/2007 7.00,"1,07050705",,,,,"32,43006134",
12/04/2007 8.00,"1,29448497",,,,,"32,43006134",
12/04/2007 9.00,"1,21776795",,,,,"32,43006134",
12/04/2007 10.00,"1,22588098",,,,,"32,43006134",
12/04/2007 11.00,"1,49112701",,,,,"32,43006134",
12/04/2007 12.00,"1,36203098",,,,,"32,43006134",
12/04/2007 13.00,"1,37472904",,,,,"32,43006134",
12/04/2007 14.00,"1,44862401",,,,,"32,43006134",
12/04/2007 15.00,"1,44333303",,,,,"32,43006134",
12/04/2007 16.00,"1,62798202",,,,,"32,43006134",
12/04/2007 17.00,"3,12775111",,,,,"32,43006134",
12/04/2007 18.00,"2,12461305",,,,,"32,43006134",
12/04/2007 19.00,"1,57754302",,,,,"32,43006134",
12/04/2007 20.00,"1,41352797",,,,,"32,43006134",
12/04/2007 21.00,"1,25727296",,,,,"32,43006134",
12/04/2007 22.00,"1,27296901",,,,,"32,43006134",
12/04/2007 23.00,"1,68759203",,,,,"32,43006134",
13/04/2007 0.00,"1,26732504",,,,,"32,43006134",
13/04/2007 1.00,"1,27755404",,,,,,
13/04/2007 2.00,"1,24545705",,,,,,
13/04/2007 3.00,"1,32481897",,,,,,
13/04/2007 4.00,"1,26714897",,,,,,
13/04/2007 5.00,"1,132586",,,,,,
13/04/2007 6.00,"1,36661601",,,,,"42,05765152",
13/04/2007 7.00,"1,29783595",,,,,"42,05765152",
13/04/2007 8.00,"1,51828599",,,,,"42,05765152",
13/04/2007 9.00,"1,49853396",,,,,"42,05765152",
13/04/2007 10.00,"1,27790701",,,,,"42,05765152",
13/04/2007 11.00,"1,42499101",,,,,"42,05765152",
13/04/2007 12.00,"1,46202695",,,,,"42,05765152",
13/04/2007 13.00,"1,48636496",,,,,"42,05765152",
13/04/2007 14.00,"1,57348704",,,,,"42,05765152",
13/04/2007 15.00,"1,42199302",,,,,"42,05765152",
13/04/2007 16.00,"1,54597497",,,,,"42,05765152",
13/04/2007 17.00,"1,87947202",,,,,"42,05765152",
13/04/2007 18.00,"1,68441796",,,,,"42,05765152",
13/04/2007 19.00,"1,32605302",,,,,"42,05765152",
13/04/2007 20.00,"1,53186595",,,,,"42,05765152",
13/04/2007 21.00,"1,47490203",,,,,"42,05765152",
13/04/2007 22.00,"1,58935905",,,,,"42,05765152",
13/04/2007 23.00,"1,38954306",,,,,"42,05765152",
14/04/2007 0.00,"1,259565",,,,,"42,05765152",
14/04/2007 1.00,,,,,,,
14/04/2007 2.00,"0,64365798",,,,,,
14/04/2007 3.00,"0,791206",,,,,,
14/04/2007 4.00,"0,730717",,,,,,
14/04/2007 5.00,"0,85078102",,,,,,
14/04/2007 6.00,"0,82240999",,,,,"36,27621078",
14/04/2007 7.00,"0,80519903",,,,,"36,27621078",
14/04/2007 8.00,"0,91543299",,,,,"36,27621078",
14/04/2007 9.00,"0,69706202",,,,,"36,27621078",
14/04/2007 10.00,"0,600025",,,,,"36,27621078",
