,Regione Puglia,,,,,,
03/01/2007 17.00,"0,3308423","2,98770076",,"0,2614528",,"12,00107956",
03/01/2007 18.00,"0,2451865","3,3355318",,"0,19462257",,"12,00107956",
03/01/2007 19.00,"0,23730271","4,44650896",,"0,21800762",,"12,00107956",
03/01/2007 20.00,"0,27512596","6,56204136",,"0,24209632",,"12,00107956",
03/01/2007 21.00,"0,19859366","7,92610422",,"0,30004808",,"12,00107956",
03/01/2007 22.00,"0,23491175","9,06693535",,"0,28515006",,"12,00107956",
03/01/2007 23.00,"0,21613284","12,30122293",,"0,30736079",,"12,00107956",
04/01/2007 0.00,"0,1915072","14,58158694",,"0,28276531",,"12,00107956",
04/01/2007 1.00,,"3,57044586",,"0,17037892",,"26,21706009",
04/01/2007 2.00,"0,50704366",,,"0,14507745",,"26,21706009",
04/01/2007 3.00,"0,42096376","1,87931818",,,,"26,21706009",
04/01/2007 4.00,"0,55409313","1,58340368",,"0,19949577",,"26,21706009",
04/01/2007 5.00,"0,41730866","2,40236108",,"0,19542642",,"26,21706009",
04/01/2007 6.00,"0,46388624","6,65289386",,"0,21021493",,"26,21706009",
04/01/2007 7.00,"0,35009615","9,88070167",,"0,27019379",,"26,21706009",
04/01/2007 8.00,"0,24161174","12,6983721",,"0,2322812",,"26,21706009",
04/01/2007 9.00,"0,2536398","14,98393292",,"0,33071904",,"26,21706009",
04/01/2007 10.00,"0,3870041","14,67503594",,"0,42176029",,"26,21706009",
04/01/2007 11.00,"0,38429176","11,46799627",,"0,24444846",,"26,21706009",
04/01/2007 12.00,"0,69806982","11,30056817",,"0,28685912",,"26,21706009",
04/01/2007 13.00,"0,84393304","13,03971954",,"0,35059394",,"26,21706009",
04/01/2007 14.00,"0,77919692","13,43816122",,"0,31045153",,"26,21706009",
04/01/2007 15.00,"0,91786691","9,9442967",,"0,30583464",,"26,21706009",
04/01/2007 16.00,"0,94487029","18,96450086",,"0,4389755",,"26,21706009",
04/01/2007 17.00,"0,98071751","22,86459464",,"0,54289",,"26,21706009",
04/01/2007 18.00,"1,54094213","38,54548024",,"1,11203211",,"26,21706009",
04/01/2007 19.00,"1,2947305","28,06517728",,"0,66178757",,"26,21706009",
04/01/2007 20.00,"1,48162967","29,37862568",,"0,74930936",,"26,21706009",
04/01/2007 21.00,"1,06939076","20,15464056",,"0,47637782",,"26,21706009",
04/01/2007 22.00,"0,79629473","13,25386737",,"0,40102446",,"26,21706009",
04/01/2007 23.00,"1,08825814","17,76267885",,"0,47340474",,"26,21706009",
05/01/2007 0.00,"0,82766104","13,4277848",,"0,44288757",,"26,21706009",
05/01/2007 1.00,"0,91373992","12,49591233",,"0,37222915",,"23,13919067",
05/01/2007 2.00,"0,70986092","8,88523417",,"0,28893282",,"23,13919067",
05/01/2007 3.00,"0,82813191","11,67824935",,"0,35294141",,"23,13919067",
05/01/2007 4.00,"0,77506994","8,95921327",,"0,3624082",,"23,13919067",
05/01/2007 5.00,"0,82542059","4,70089291",,"0,24460573",,"23,13919067",
05/01/2007 6.00,"0,83909822","13,57444285",,"0,39304304",,"23,13919067",
05/01/2007 7.00,"0,9893254","17,06052553",,"0,53224773",,"23,13919067",
05/01/2007 8.00,"1,08082895","27,63557",,"0,59453445",,"23,13919067",
05/01/2007 9.00,"2,19573656","39,9277224",,"1,39286701",,"23,13919067",
05/01/2007 10.00,"1,8326696","30,3208784",,"1,346973",,"23,13919067",
05/01/2007 11.00,"1,68645245","32,97374016",,"0,91824834",,"23,13919067",
05/01/2007 12.00,"1,28187765","25,99247368",,"0,73281646",,"23,13919067",
05/01/2007 13.00,"1,38387665","29,42793616",,"0,48846703",,"23,13919067",
05/01/2007 14.00,"1,51933901","17,40575816",,"0,42870253",,"23,13919067",
05/01/2007 15.00,"1,47809255","13,84310179",,"0,37136822",,"23,13919067",
05/01/2007 16.00,"1,28482593","13,61207866",,"0,42285539",,"23,13919067",
05/01/2007 17.00,"1,33364397","13,99235251",,"0,49410213",,"23,13919067",
05/01/2007 18.00,"1,40250707","22,24940864",,"0,49578439",,"23,13919067",
05/01/2007 19.00,"1,63692659","28,38186184",,"0,62387731",,"23,13919067",
05/01/2007 20.00,"1,77819196","32,010704",,"0,7946931",,"23,13919067",
05/01/2007 21.00,"2,03607671","27,6693168",,"0,70858096",,"23,13919067",
05/01/2007 22.00,"1,64742101","22,30782024",,"0,56092537",,"23,13919067",
05/01/2007 23.00,"1,40899248","17,9729281",,"0,38103189",,"23,13919067",
06/01/2007 0.00,"1,50898697","22,90354208",,"0,56014365",,"23,13919067",
06/01/2007 1.00,,"14,9125484",,"0,40736322",,"19,7232399",
06/01/2007 2.00,"0,63254959",,,"0,29977081",,"19,7232399",
06/01/2007 3.00,"0,45968807","12,8567182",,,,"19,7232399",
06/01/2007 4.00,"0,54449875","8,54648895",,"0,20398451",,"19,7232399",
06/01/2007 5.00,"0,44687794","4,6606587",,"0,17581481",,"19,7232399",
06/01/2007 6.00,"0,37266846","4,76968094",,"0,22695715",,"19,7232399",
06/01/2007 7.00,"0,34675327","6,0714451",,"0,20121065",,"19,7232399",
06/01/2007 8.00,"0,36854555","6,45172278",,"0,24235029",,"19,7232399",
06/01/2007 9.00,"0,49105031","13,9547167",,"0,42609759",,"19,7232399",
06/01/2007 10.00,"0,5667324","11,98843885",,"1,00167632",,"19,7232399",
06/01/2007 11.00,"0,56113687","12,74510138",,"0,36745382",,"19,7232399",
06/01/2007 12.00,"0,74901745","16,50243567",,"0,40695314",,"19,7232399",
06/01/2007 13.00,"0,58705206","11,74963387",,"0,33807252",,"19,7232399",
06/01/2007 14.00,"0,69174103","14,40897158",,"0,31560782",,"19,7232399",
06/01/2007 15.00,"0,57851231","6,9527012",,"0,2578611",,"19,7232399",
06/01/2007 16.00,"0,69380147","9,3927",,"0,27743543",,"19,7232399",
06/01/2007 17.00,"0,67819459","17,73801214",,"0,38945018",,"19,7232399",
06/01/2007 18.00,"0,78995068","23,13196872",,"0,98518808",,"19,7232399",
06/01/2007 19.00,"0,6830528","17,36163302",,"0,49267268",,"19,7232399",
06/01/2007 20.00,"0,59029121","14,49333666",,"0,38265124",,"19,7232399",
06/01/2007 21.00,"0,55819265","19,3421744",,"0,45743143",,"19,7232399",
06/01/2007 22.00,"0,78671154","22,33896672",,"0,54572911",,"19,7232399",
06/01/2007 23.00,"0,57865876","17,15787118",,"0,39605224",,"19,7232399",
07/01/2007 0.00,"0,41845991","13,7301829",,"0,33592426",,"19,7232399",
07/01/2007 1.00,"0,37281491","9,71716831",,"0,32345992",,"24,42556953",
07/01/2007 2.00,"0,32761231","13,18767775",,"0,31341995",,"24,42556953",
07/01/2007 3.00,"0,30994295","8,62695547",,"0,30212877",,"24,42556953",
07/01/2007 4.00,"0,18964711","5,76514844",,"0,25239143",,"24,42556953",
07/01/2007 5.00,"0,16387938","6,20902115",,"0,22492539",,"24,42556953",
07/01/2007 6.00,"0,12294615","4,17785002",,"0,21340004",,"24,42556953",
07/01/2007 7.00,"0,10395266","4,74372362",,"0,24676564",,"24,42556953",
07/01/2007 8.00,"0,08083523","7,61980756",,"0,23832755",,"24,42556953",
07/01/2007 9.00,"0,1482725","8,06108378",,"0,32767955",,"24,42556953",
07/01/2007 10.00,"0,1816962","11,90927249",,"0,60917967",,"24,42556953",
07/01/2007 11.00,"0,35087619","13,0449068",,"0,33756458",,"24,42556953",
07/01/2007 12.00,"0,31215188","11,60557041",,"0,33104058",,"24,42556953",
07/01/2007 13.00,"0,45556515","6,31804148",,"0,30998087",,"24,42556953",
07/01/2007 14.00,"0,39122058","7,1772331",,"0,27786532",,"24,42556953",
07/01/2007 15.00,"0,49885376","5,47442502",,"0,27415363",,"24,42556953",
07/01/2007 16.00,"0,37738022","8,5477872",,"0,33197724",,"24,42556953",
07/01/2007 17.00,"0,63902788","14,76718286",,"0,45532161",,"24,42556953",
07/01/2007 18.00,"0,94573271","36,19373936",,"0,98042206",,"24,42556953",
07/01/2007 19.00,"0,8981727","28,67128128",,"1,00277026",,"24,42556953",
07/01/2007 20.00,"1,05704641","32,13270872",,"0,95217431",,"24,42556953",
07/01/2007 21.00,"0,8347119","27,09435928",,"0,67700364",,"24,42556953",
07/01/2007 22.00,"0,59146889","20,12739456",,"0,49833807",,"24,42556953",
07/01/2007 23.00,"0,66450068","15,36031203",,"0,33228946",,"24,42556953",
08/01/2007 0.00,"0,50076877","13,02284423",,"0,35405166",,"24,42556953",
08/01/2007 1.00,,"7,10844698",,"0,73908649",,"31,61198997",
08/01/2007 2.00,"0,90459811",,,"0,29513411",,"31,61198997",
08/01/2007 3.00,"0,80086513","6,30246633",,,,"31,61198997",
08/01/2007 4.00,"0,83935247","6,03899846",,"0,3775765",,"31,61198997",
08/01/2007 5.00,"0,84453917","7,34206279",,"0,34436352",,"31,61198997",
08/01/2007 6.00,"0,80186687","12,1883155",,"0,36916637",,"31,61198997",
08/01/2007 7.00,"1,02176871","16,07283986",,"0,43469878",,"31,61198997",
08/01/2007 8.00,"1,4145392","26,28967496",,"0,44081154",,"31,61198997",
08/01/2007 9.00,"1,55039413","33,92505576",,"0,67669491",,"31,61198997",
08/01/2007 10.00,"1,99838975","27,43830896",,"0,72766366",,"31,61198997",
08/01/2007 11.00,"1,70169017","24,28186464",,"0,70765013",,"31,61198997",
08/01/2007 12.00,"1,42290809","25,80687584",,"0,49571333",,"31,61198997",
08/01/2007 13.00,"1,12202457","19,79382704",,"0,48356471",,"31,61198997",
08/01/2007 14.00,"1,08778015","16,65299038",,"0,4644855",,"31,61198997",
08/01/2007 15.00,"1,08954871","17,46675861",,"0,42075839",,"31,61198997",
08/01/2007 16.00,"1,38872367","21,04628264",,"0,45619187",,"31,61198997",
08/01/2007 17.00,"1,36803586","24,6997896",,"0,52764248",,"31,61198997",
08/01/2007 18.00,"1,42402781","17,14877771",,"0,47850395",,"31,61198997",
08/01/2007 19.00,"1,31858627","13,88203967",,"0,46943093",,"31,61198997",
08/01/2007 20.00,"1,22469581","10,86188654",,"0,41254281",,"31,61198997",
08/01/2007 21.00,"1,2901184","17,00082524",,"0,52779743",,"31,61198997",
08/01/2007 22.00,"1,3678589","18,53101796",,"0,65714854",,"31,61198997",
08/01/2007 23.00,"1,34846776","15,5614812",,"0,54882451",,"31,61198997",
09/01/2007 0.00,"1,36744701","14,22986498",,"0,46623766",,"31,61198997",
09/01/2007 1.00,"1,18113973","12,17662745",,"0,44306931",,"92,02725983",
09/01/2007 2.00,"1,12897882","8,89301983",,"0,42951919",,"92,02725983",
09/01/2007 3.00,"1,17548216","8,88393592",,"0,38357392",,"92,02725983",
09/01/2007 4.00,"1,1286249","8,32195706",,"0,3613399",,"92,02725983",
09/01/2007 5.00,"1,12019702","5,62497781",,"0,37594201",,"92,02725983",
09/01/2007 6.00,"1,19799651","5,69116934",,"0,34767328",,"92,02725983",
09/01/2007 7.00,"0,99241708","14,96575745",,"0,51899818",,"92,02725983",
09/01/2007 8.00,"1,62442156","29,63299816",,"0,7055473",,"92,02725983",
09/01/2007 9.00,"1,83453986","26,83868664",,"1,01880066",,"92,02725983",
09/01/2007 10.00,"1,42214229","20,82045632",,"0,68911614",,"92,02725983",
09/01/2007 11.00,"1,08070793","23,4356708",,"0,51004166",,"92,02725983",
09/01/2007 12.00,"0,99282998","16,45312519",,"0,50918539",,"92,02725983",
09/01/2007 13.00,"1,10239749","14,06114436",,"0,65492922",,"92,02725983",
09/01/2007 14.00,"0,99713189","17,23444487",,"0,51269087",,"92,02725983",
09/01/2007 15.00,"1,1593322","13,30448183",,"0,41343753",,"92,02725983",
09/01/2007 16.00,"1,10269242","15,71203399",,"0,48056716",,"92,02725983",
09/01/2007 17.00,"1,04504988","22,9606344",,"0,58098667",,"92,02725983",
09/01/2007 18.00,"1,69326229","44,56112936",,"1,02522563",,"92,02725983",
09/01/2007 19.00,"1,66078643","44,593576",,"1,22746614",,"92,02725983",
09/01/2007 20.00,"1,02589468","19,7613804",,"0,59878088",,"92,02725983",
09/01/2007 21.00,"1,08618956","15,30320824",,"0,46506917",,"92,02725983",
09/01/2007 22.00,"0,94131689","13,74835072",,"0,50778389",,"92,02725983",
09/01/2007 23.00,"0,88172883","11,57831102",,"0,45704931",,"92,02725983",
10/01/2007 0.00,"0,936896","7,53804088",,"0,45019445",,"92,02725983",
10/01/2007 1.00,,"5,6872765",,"0,37800522",,"41,13689041",
10/01/2007 2.00,"0,88250175",,,"0,38964707",,"41,13689041",
10/01/2007 3.00,"0,77992713","9,03838154",,,,"41,13689041",
10/01/2007 4.00,"0,68973143","6,36476502",,"0,23367337",,"41,13689041",
10/01/2007 5.00,"0,74278731","8,15193437",,"0,26247334",,"41,13689041",
10/01/2007 6.00,"0,80645456","8,58412667",,"0,20237681",,"41,13689041",
10/01/2007 7.00,"0,87896462","10,93327297",,"0,21295152",,"41,13689041",
10/01/2007 8.00,"1,48734318","24,47409712",,"0,37267535",,"41,13689041",
10/01/2007 9.00,"1,78269015","18,50246606",,"0,68634694",,"41,13689041",
10/01/2007 10.00,"1,30164711","22,29871912",,"0,47335581",,"41,13689041",
10/01/2007 11.00,"0,98684595","23,83541264",,"0,62956717",,"41,13689041",
10/01/2007 12.00,"1,1407089","18,12088822",,"0,33162308",,"41,13689041",
10/01/2007 13.00,"1,27335011","12,03646064",,"0,26703781",,"41,13689041",
10/01/2007 14.00,"1,32817454","10,13897846",,"0,26430705",,"41,13689041",
10/01/2007 15.00,"1,38830467","13,81065324",,"0,2620819",,"41,13689041",
10/01/2007 16.00,"1,48734318","13,9547167",,"0,29915453",,"41,13689041",
10/01/2007 17.00,"1,67657738","27,71084544",,"0,63323575",,"41,13689041",
10/01/2007 18.00,"2,08157323","49,6942184",,"1,36617686",,"41,13689041",
10/01/2007 19.00,"2,91102012","46,50014592",,"1,53007605",,"41,13689041",
10/01/2007 20.00,"2,21244587","38,017252",,"1,12825008",,"41,13689041",
10/01/2007 21.00,"1,88172866","32,37021736",,"0,7296628",,"41,13689041",
10/01/2007 22.00,"1,86227447","34,0314968",,"0,66554703",,"41,13689041",
10/01/2007 23.00,"1,58638169","33,01396864",,"0,57766642",,"41,13689041",
11/01/2007 0.00,"1,4537415","24,418152",,"0,47722012",,"41,13689041",
11/01/2007 1.00,"1,41837024","16,52061497",,"0,40807038",,,
11/01/2007 2.00,"1,3299431","12,08448243",,"0,32284247",,,
11/01/2007 3.00,"1,21321998","7,07340385",,"0,30934012",,,
11/01/2007 4.00,"1,1407089","5,75606262",,"0,21982036",,,
11/01/2007 5.00,"0,74278731","8,1129984",,"0,21217097",,,
11/01/2007 6.00,"0,79053851","9,48614709",,"0,25583866",,,
11/01/2007 7.00,"0,75339869","18,82433406",,"0,32237414",,,
11/01/2007 8.00,"0,76401006","26,92952576",,"0,43710334",,,
11/01/2007 9.00,"1,3865361","28,30656728",,"0,97289733",,,
11/01/2007 10.00,"1,12656141","25,52523824",,"0,67225976",,,
11/01/2007 11.00,"1,14247746","25,49539192",,"0,61992912",,,
11/01/2007 12.00,"1,17608016","17,73801214",,"0,34020796",,,
11/01/2007 13.00,"1,01868008","15,49139684",,"0,34684147",,,
11/01/2007 14.00,"1,08765302","11,89239718",,"0,30005274",,,
11/01/2007 15.00,"0,91787301","14,57899235",,"0,28561373",,,
11/01/2007 16.00,"0,72333311","15,4018445",,"0,28854021",,,
11/01/2007 17.00,"1,10710722","29,24883912",,"0,56154864",,,
11/01/2007 18.00,"1,04697608","45,4384888",,"1,03272124",,,
11/01/2007 19.00,"1,46258431","48,43528112",,"1,25308682",,,
11/01/2007 20.00,"1,01160583","42,01860912",,"0,77309633",,,
11/01/2007 21.00,"0,80114887","28,81014984",,"0,56986208",,,
11/01/2007 22.00,"0,89488169","28,63753448",,"0,54668208",,,
11/01/2007 23.00,"0,66850868","14,73603638",,"0,40810882",,,
12/01/2007 0.00,"0,61014712","10,76584486",,"0,38801141",,,
12/01/2007 1.00,,"10,12080681",,"0,31070667",,"34,61484146",
12/01/2007 2.00,"0,42557484",,,"0,30528126",,"34,61484146",
12/01/2007 3.00,"0,49022553","6,23238197",,,,"34,61484146",
12/01/2007 4.00,"0,59239538","4,85663678",,"0,23850696",,"34,61484146",
12/01/2007 5.00,"0,64964943","5,22912689",,"0,22120438",,"34,61484146",
12/01/2007 6.00,"0,60112429","13,62895397",,"0,2679034",,"34,61484146",
12/01/2007 7.00,"0,66284602","19,4888248",,"0,33738633",,"34,61484146",
12/01/2007 8.00,"0,64319962","30,71153824",,"0,47510914",,"34,61484146",
12/01/2007 9.00,"0,75465977","33,58632584",,"0,4971556",,"34,61484146",
12/01/2007 10.00,"1,12369042","30,49349376",,"0,56613408",,"34,61484146",
12/01/2007 11.00,"0,89198121","14,03777972",,"0,27463011",,"34,61484146",
12/01/2007 12.00,"0,80312693","9,79374391",,"0,32813274",,"34,61484146",
12/01/2007 13.00,"0,74533998","6,01823414",,"0,31864381",,"34,61484146",
12/01/2007 14.00,"0,87035165","7,73531913",,"0,31265688",,"34,61484146",
12/01/2007 15.00,"1,0542161","11,29148426",,"0,35449552",,"34,61484146",
12/01/2007 16.00,"0,9528751","14,10396934",,"0,31883953",,"34,61484146",
12/01/2007 17.00,"0,97116076","19,38760352",,"0,35391186",,"34,61484146",
12/01/2007 18.00,"0,87017469","6,11557406",,"0,29084342",,"34,61484146",
12/01/2007 19.00,"0,86700877","17,25650553",,"0,36763789",,"34,61484146",
12/01/2007 20.00,"0,91115471","13,11369865",,"0,34862392",,"34,61484146",
12/01/2007 21.00,"0,86904989","11,24735912",,"0,31359004",,"34,61484146",
12/01/2007 22.00,"1,0722353","22,99568136",,"0,35002309",,"34,61484146",
12/01/2007 23.00,"1,02421358","7,91442382",,"0,26560835",,"34,61484146",
13/01/2007 0.00,"0,8530718","4,5529347",,"0,21136712",,"34,61484146",
13/01/2007 1.00,"0,92375941","4,02729722",,"0,23228586",,"43,3614006",
13/01/2007 2.00,"0,93322768","7,83006255",,"0,30161384",,"43,3614006",
13/01/2007 3.00,"1,0256923","5,60031874",,"0,26137008",,"43,3614006",
13/01/2007 4.00,"1,05291434","5,56008453",,"0,27229662",,"43,3614006",
13/01/2007 5.00,"0,980807","4,65936045",,"0,25927075",,"43,3614006",
13/01/2007 6.00,"0,75400889","5,47831785",,"0,24772211",,"43,3614006",
13/01/2007 7.00,"0,82602774","11,1642961",,"0,27182945",,"43,3614006",
13/01/2007 8.00,"1,08634923","26,70629976",,"0,50298759",,"43,3614006",
13/01/2007 9.00,"1,58281812","27,81208584",,"1,0620839",,"43,3614006",
13/01/2007 10.00,"1,36318172","32,11582576",,"0,57997545",,"43,3614006",
13/01/2007 11.00,"0,98776023","25,88085112",,"0,41099103",,"43,3614006",
13/01/2007 12.00,"0,90183492","12,06890919",,"0,42405651",,"43,3614006",
13/01/2007 13.00,"0,81620454","16,41159273",,"0,35814896",,"43,3614006",
13/01/2007 14.00,"0,87118051","15,32916555",,"0,36685967",,"43,3614006",
13/01/2007 15.00,"0,58985085","10,7359909",,"0,33194229",,"43,3614006",
13/01/2007 16.00,"0,7139757","10,31677916",,"0,31502882",,"43,3614006",
13/01/2007 17.00,"0,90186441","27,88606112",,"0,5251121",,"43,3614006",
13/01/2007 18.00,"2,58714833","58,13428352",,"2,45863697",,"43,3614006",
13/01/2007 19.00,"3,25659265","49,50341992",,"2,97185093",,"43,3614006",
13/01/2007 20.00,"2,2716729","42,94009752",,"1,64933128",,"43,3614006",
13/01/2007 21.00,"1,43283299","39,60455616",,"1,08992391",,"43,3614006",
13/01/2007 22.00,"1,35353547","33,96788456",,"0,7143547",,"43,3614006",
13/01/2007 23.00,"1,01737832","20,60111168",,"0,38657263",,"43,3614006",
14/01/2007 0.00,"0,77957423","14,45829353",,"0,51962961",,"43,3614006",
14/01/2007 1.00,,"14,61922274",,"0,44730758",,"36,35477066",
14/01/2007 2.00,"0,71594461",,,"0,55058017",,"36,35477066",
14/01/2007 3.00,"0,51152761","15,14357154",,,,"36,35477066",
14/01/2007 4.00,"0,45157343","6,60227558",,"0,26268187",,"36,35477066",
14/01/2007 5.00,"0,55547726","12,89045735",,"0,28018017",,"36,35477066",
14/01/2007 6.00,"0,3415686","7,5302533",,"0,19523536",,"36,35477066",
14/01/2007 7.00,"0,35845894","9,01242423",,"0,22034694",,"36,35477066",
14/01/2007 8.00,"0,24476953","11,60557041",,"0,23327494",,"36,35477066",
14/01/2007 9.00,"0,35044091","16,20003949",,"0,41097356",,"36,35477066",
14/01/2007 10.00,"0,64414136","29,24105728",,"1,10806296",,"36,35477066",
14/01/2007 11.00,"0,90898341","19,6640596",,"0,73391855",,"36,35477066",
14/01/2007 12.00,"0,65156851","13,38884692",,"0,4028104",,"36,35477066",
14/01/2007 13.00,"0,75122739","11,66657086",,"0,36887279",,"36,35477066",
14/01/2007 14.00,"0,7491639","10,61659223",,"0,39359409",,"36,35477066",
14/01/2007 15.00,"0,71461844","7,53155155",,"0,33266925",,"36,35477066",
14/01/2007 16.00,"0,80761496","8,75804028",,"0,34063552",,"36,35477066",
14/01/2007 17.00,"1,03861939","10,95274286",,"0,35711677",,"36,35477066",
14/01/2007 18.00,"1,28716198","34,76218672",,"0,88392744",,"36,35477066",
14/01/2007 19.00,"1,56547522","36,17167488",,"1,16758281",,"36,35477066",
14/01/2007 20.00,"1,52052382","36,48577824",,"1,12173307",,"36,35477066",
14/01/2007 21.00,"1,34646732","30,5596872",,"1,02151744",,"36,35477066",
14/01/2007 22.00,"1,29609328","17,10854923",,"0,41550308",,"36,35477066",
14/01/2007 23.00,"1,14541151","19,50310744",,"0,47877306",,"36,35477066",
15/01/2007 0.00,"1,12044517","17,55502035",,"0,50115155",,"36,35477066",
15/01/2007 1.00,"0,94267459","15,8418282",,"0,46279975",,"57,70722961",
15/01/2007 2.00,"0,80584639","10,98388934",,"0,38879079",,"57,70722961",
15/01/2007 3.00,"0,91962428","7,56140361",,"0,29259907",,"57,70722961",
15/01/2007 4.00,"0,80340051","6,41538331",,"0,2895526",,"57,70722961",
15/01/2007 5.00,"0,7171823","5,53802005",,"0,25358322",,"57,70722961",
15/01/2007 6.00,"0,71532526","7,43161514",,"0,24120277",,"57,70722961",
15/01/2007 7.00,"0,81690017","25,61089584",,"0,55203991",,"57,70722961",
15/01/2007 8.00,"1,11932444","39,1165564",,"0,58668119",,"57,70722961",
15/01/2007 9.00,"2,0418665","41,79016336",,"2,00800332",,"57,70722961",
