NetC,Regione-Provincia Lecce,,,
29/04/2013 16.00.00,"3,55067041","9,68583254","4,75123778","20,75702095"
29/04/2013 17.00.00,"3,22748713","9,77865632","4,86964603",
29/04/2013 18.00.00,"4,02119868","12,31058982","7,20853445","19,53602028"
29/04/2013 19.00.00,"4,58521874","17,96812707","12,27016822",
29/04/2013 20.00.00,"3,97231556","40,0714092","33,1786492","22,95482063"
29/04/2013 21.00.00,"3,58101158","36,23484736","29,62881088",
29/04/2013 22.00.00,"3,03779731","28,223032","18,12224766","28,08300972"
29/04/2013 23.00.00,"3,27943549","25,93457832","15,67506738",
30/04/2013 00.00.00,"3,1504209","22,5332068","15,34526842","30,03663063"
30/04/2013 01.00.00,"3,53916305",,,
30/04/2013 02.00.00,,"18,390333","12,77594385","17,58241081"
30/04/2013 03.00.00,"3,35043633","14,14087476","8,50460277",
30/04/2013 04.00.00,"3,8326723","14,6081427","9,13698338","21,0012207"
30/04/2013 05.00.00,"3,32093011","17,7461802","10,51731163",
30/04/2013 06.00.00,"3,4463079","33,09226504","22,12380936","32,96702957"
30/04/2013 07.00.00,"3,96455178","46,47146592","34,42487168",
30/04/2013 08.00.00,"4,30773741","22,287706","15,56465894","18,80340958"
30/04/2013 09.00.00,"3,75534979","15,6857287","9,67924953",
30/04/2013 10.00.00,"3,48696146","10,07693597","4,95894026","28,81562042"
30/04/2013 11.00.00,"3,56917777","10,32120353","5,05846559",
30/04/2013 12.00.00,"3,69807744","8,78395362","3,87064324","25,88521957"
30/04/2013 13.00.00,"3,58627253","8,70736081","3,89070586",
30/04/2013 14.00.00,"3,97625541","8,17820142","4,60804237","20,51280975"
30/04/2013 15.00.00,"3,86477899","3,43829224","3,19548736",
30/04/2013 16.00.00,"3,77501552","3,85673918","3,64884168","16,84980965"
30/04/2013 17.00.00,"3,17386479","4,17657662","3,99333054",
30/04/2013 18.00.00,"3,08447557","6,829903","6,48247922","19,78022003"
30/04/2013 19.00.00,"3,41568095","10,53859028","10,33167555",
30/04/2013 20.00.00,"3,55999731","12,10173823","11,71966901","14,16361046"
30/04/2013 21.00.00,"3,40783479","12,93907951","12,00425109",
30/04/2013 22.00.00,"3,76424041","15,25934505","14,12337231","20,26861954"
30/04/2013 23.00.00,"3,93042634","18,96545495","15,50041001",
01/05/2013 00.00.00,"3,21757952","22,1903852","17,55716179","24,90842056"
01/05/2013 01.00.00,"2,94286239","26,74105992","20,4723576",
01/05/2013 02.00.00,"2,95440737","25,17509368","18,66771449","15,62880993"
01/05/2013 03.00.00,"3,00835007","22,45339992","18,23361592",
01/05/2013 04.00.00,"2,87114558","28,05817936","22,33858432","7,81440783"
01/05/2013 05.00.00,"2,84584669","23,5970436","17,86566299",
01/05/2013 06.00.00,"2,87155747","40,66827824","27,84250576","3,90720391"
01/05/2013 07.00.00,"3,32217695","32,10332128","20,20412312",
01/05/2013 08.00.00,"4,62338065","15,00836828","11,99904662","4,1514039"
01/05/2013 09.00.00,"4,4020306","11,53017642","9,79695607",
01/05/2013 10.00.00,"4,38762378","7,08465406","6,17628962","42,24663162"
01/05/2013 11.00.00,"4,41895043","5,40248028","4,94925406",
01/05/2013 12.00.00,"6,4377473","8,24496464","7,48872084","41,02563095"
01/05/2013 13.00.00,"5,83599755","7,28805453","6,67350714",
01/05/2013 14.00.00,"4,68387791","5,37291694","4,89753638","21,73381996"
01/05/2013 15.00.00,"4,45675842","4,86893859","4,54849504",
01/05/2013 16.00.00,"4,09192798","4,17884808","4,08756346","29,7924099"
01/05/2013 17.00.00,"4,4553814","2,9940486","2,66828778",
01/05/2013 18.00.00,"3,7418003","3,4333306","3,18754874","24,17580986"
01/05/2013 19.00.00,"3,6006824","7,12624579","6,93801704",
01/05/2013 20.00.00,"3,53221592","13,42766434","12,69197454","17,58241081"
01/05/2013 21.00.00,"3,23606552","14,19033629","12,0934",
01/05/2013 22.00.00,"2,80556536","16,71357401","12,10276306","20,75702095"
01/05/2013 23.00.00,"2,83065678","18,65985043","12,78437386",
02/05/2013 00.00.00,"3,09695518","30,14761296","25,48168288",
02/05/2013 01.00.00,"2,76194521",,,
02/05/2013 02.00.00,,"42,596014","38,21204656",
02/05/2013 03.00.00,"2,79613472","31,77694288","28,57262208",
02/05/2013 04.00.00,"3,23104968","18,22544594","15,62185642",
02/05/2013 05.00.00,"3,50467251","19,10939605","17,22688865",
02/05/2013 06.00.00,"3,2465213","37,56146944","33,13488352",
02/05/2013 07.00.00,"3,67161713","27,5086132","23,67904928",
02/05/2013 08.00.00,"4,2067544","20,95278584","17,81075991",
02/05/2013 09.00.00,"5,09479269","13,88465146","11,55094457",
02/05/2013 10.00.00,"4,95352834","5,85594932","5,01042086",
02/05/2013 11.00.00,"5,00788598","8,44852572","7,45382302",
02/05/2013 12.00.00,"5,98918012","14,61059006","13,05221064",
02/05/2013 13.00.00,"6,28623565","10,47795885","9,37740018",
02/05/2013 14.00.00,"6,17102074","8,3431229","7,54100639",
02/05/2013 15.00.00,"5,56735598","5,4929217","5,16500988",
02/05/2013 16.00.00,"7,1288649","10,84415274","9,6035305",
02/05/2013 17.00.00,"7,22308893","9,72186036","8,34719928",
02/05/2013 18.00.00,"7,21371118","12,51115862","10,46852695",
02/05/2013 19.00.00,"7,35491247","21,35862696","18,86340769",
02/05/2013 20.00.00,"5,31670209","21,90304984","18,49277031","25,39682007"
02/05/2013 21.00.00,"4,05044353","29,0679448","25,65571312",
02/05/2013 22.00.00,"3,59505941","31,98081944","27,73329232","41,02563095"
02/05/2013 23.00.00,"3,78379935","20,04567568","17,20899998",
03/05/2013 00.00.00,"3,28206037","14,3174862","11,87756579","31,74603081"
03/05/2013 01.00.00,"3,36404989","10,65774038","7,9985327",
03/05/2013 02.00.00,"3,16795398","13,06743972","9,65044525","50,30524063"
03/05/2013 03.00.00,"2,74991613","10,17020524","7,28749814",
03/05/2013 04.00.00,"3,42461631","8,73157629","7,31895054","45,66543961"
03/05/2013 05.00.00,"3,23090323","8,08469506","7,05441386",
03/05/2013 06.00.00,"3,41060612","9,34106644","7,41470923","51,0378418"
03/05/2013 07.00.00,"3,3267209","19,16506584","16,39581299",
03/05/2013 08.00.00,"3,41298386","12,19016632","10,24618812","64,71305084"
03/05/2013 09.00.00,"3,66754608","17,65924538","15,43434276",
03/05/2013 10.00.00,"2,96914472","7,56728492","6,2292157","49,81684113"
03/05/2013 11.00.00,"3,51742874","9,49114123","7,58181612",
03/05/2013 12.00.00,"3,28794168","13,66003353","11,1114599","62,02685165"
03/05/2013 13.00.00,"5,39563045","13,91474443","11,43969294",
03/05/2013 14.00.00,"4,40916079","7,7429308","6,51216493","51,0378418"
03/05/2013 15.00.00,"4,49652007","6,7181466","5,57682982",
03/05/2013 16.00.00,"4,37713851","7,10544132","6,05929052","26,61782074"
03/05/2013 17.00.00,"5,9116237","12,26816636","10,53602055",
03/05/2013 18.00.00,"5,24779933","7,66044138","6,81608306","18,80340958"
03/05/2013 19.00.00,"3,56971271","6,45761557","5,75149294",
03/05/2013 20.00.00,"3,34119485","8,35893131","7,15819531","25,64101982"
03/05/2013 21.00.00,"3,47164951","14,66983721","9,8770249",
03/05/2013 22.00.00,"3,29087369","15,01051928","9,39813964","56,89865112"
03/05/2013 23.00.00,"2,73387194","13,88311613","8,0433691",
04/05/2013 00.00.00,"3,18105599","16,07492777","12,59981614","31,50181961"
04/05/2013 01.00.00,"3,2562662",,,
04/05/2013 02.00.00,,"20,07802672","13,60503294","36,63003159"
04/05/2013 03.00.00,"3,07691926","15,41985171","9,58398222",
04/05/2013 04.00.00,"3,47947736","16,83781959","10,70786155","21,0012207"
04/05/2013 05.00.00,"3,10817269","12,91460018","7,07473078",
04/05/2013 06.00.00,"3,22899941","12,31723593","5,30052479","11,96580982"
04/05/2013 07.00.00,"3,34333258","24,39103984","15,43238296",
04/05/2013 08.00.00,"3,35027361","22,05216672","13,27252275","7,32600689"
04/05/2013 09.00.00,"3,72793961","13,81453078","8,7866285",
04/05/2013 10.00.00,"4,63065932","10,90962726","7,76886134","55,18925095"
04/05/2013 11.00.00,"4,60628691","9,59857078","7,87974778",
04/05/2013 12.00.00,"4,94622323","6,72347917","5,81420271","30,28083038"
04/05/2013 13.00.00,"5,27804287","5,64683962","5,11319659",
04/05/2013 14.00.00,"5,07171493","5,57393888","5,06254389","15,62880993"
04/05/2013 15.00.00,"4,70594173","4,82755144","4,24330925",
04/05/2013 16.00.00,"4,86215903","4,374656","3,93439697","10,50061035"
04/05/2013 17.00.00,"4,73451332","5,19246811","4,77477068",
04/05/2013 18.00.00,"3,33679124","5,39718978","4,70107646","8,54700947"
04/05/2013 19.00.00,"3,90671092","12,88488387","10,61741822",
04/05/2013 20.00.00,"3,80643574","20,95970728","15,46026183","20,02441978"
04/05/2013 21.00.00,"3,7300987","24,93641872","18,30344407",
04/05/2013 22.00.00,"3,85537784","30,44360968","22,255202","32,72283173"
04/05/2013 23.00.00,"3,44321927","20,8401308","14,05040274",
05/05/2013 00.00.00,"3,43853599","20,06741512","12,26086443","54,45664978"
05/05/2013 01.00.00,"3,62534567","17,33072554","9,40783348",
05/05/2013 02.00.00,"3,77625931","19,7723744","14,04429964","27,10622025"
05/05/2013 03.00.00,"4,54443196","19,38450608","14,12535314",
05/05/2013 04.00.00,"4,23232991","13,2000656","9,1848656","76,19046021"
05/05/2013 05.00.00,"3,41230451","13,07569765","10,22953078",
05/05/2013 06.00.00,"3,70996007","14,48307114","9,72548742","107,2039032"
05/05/2013 07.00.00,"4,11294632","17,07161704","11,25735314",
05/05/2013 08.00.00,"5,90702788","15,52649734","12,46927817","73,99266052"
05/05/2013 09.00.00,"6,38310185","12,07856479","10,14942371",
05/05/2013 10.00.00,"6,09041027","8,24967007","7,20054611","52,7472496"
05/05/2013 11.00.00,"5,57281931","7,41338995","6,43982823",
05/05/2013 12.00.00,"4,51234052","5,41039787","4,77339595","27,35042"
05/05/2013 13.00.00,"4,93789705","5,42975305","4,50774458",
05/05/2013 14.00.00,"4,59311575","5,18005541","4,45955645","24,66422081"
05/05/2013 15.00.00,"4,27671993","5,26147984","4,15006674",
05/05/2013 16.00.00,"4,49271039","4,59075789","3,81584341","21,97801971"
05/05/2013 17.00.00,"5,66756506","7,56202692","6,6641173",
05/05/2013 18.00.00,"4,75240235","10,38119253","8,76950654","20,02441978"
05/05/2013 19.00.00,"4,36666137","12,62605261","11,22565983",
05/05/2013 20.00.00,"4,58137652","14,13261874","13,41074697","35,89743042"
05/05/2013 21.00.00,"4,43829885","15,20857571","13,88719251",
05/05/2013 22.00.00,"4,06021487","13,32549662","11,45565814","31,01342964"
05/05/2013 23.00.00,"4,14877828","8,93818701","7,93793759",
06/05/2013 00.00.00,"3,87528765","7,13535838","6,48880794","46,15383148"
06/05/2013 01.00.00,"3,57333323",,,
06/05/2013 02.00.00,,"5,34278955","3,79967745","41,02563095"
06/05/2013 03.00.00,"3,48564343","8,64814808","5,72239038",
06/05/2013 04.00.00,"3,49600055","10,88492996","6,63647934","39,56044006"
06/05/2013 05.00.00,"3,24262111","7,50138019","4,50096081",
06/05/2013 06.00.00,"3,33941612","9,56762123","6,6184358","50,06105042"
06/05/2013 07.00.00,"4,12627207","10,82060072","8,2077533",
06/05/2013 08.00.00,"4,35967052","14,98711258","11,3009085","42,97924042"
06/05/2013 09.00.00,"4,44383133","14,65657175","11,44752066",
06/05/2013 10.00.00,"3,72556695","7,16587199","5,97508222","26,37360954"
06/05/2013 11.00.00,"3,66520291","4,22159084","3,3669689",
06/05/2013 12.00.00,"2,87550648","5,20031305","4,61396574","28,57142067"
06/05/2013 13.00.00,"5,73981376","7,28094954","6,20148596",
06/05/2013 14.00.00,"4,92658394","2,73777177","2,4822865","23,44322014"
06/05/2013 15.00.00,"6,78497855","10,13588866","8,35233491",
06/05/2013 16.00.00,"5,52532032","4,34839659","3,74837849","24,90842056"
06/05/2013 17.00.00,"4,43328301","1,99927324","1,70814256",
06/05/2013 18.00.00,"4,07603633","2,74841778","2,48658659","39,07204056"
06/05/2013 19.00.00,"3,65014419","2,77800407","2,81591521",
06/05/2013 20.00.00,"3,84299689","8,08299721","7,80215118",
06/05/2013 21.00.00,"3,44196836","9,12971778","7,53770437",
06/05/2013 22.00.00,"3,41296047","10,78763593","8,34456072",
06/05/2013 23.00.00,"3,09265835","10,12732673","7,9521361",
07/05/2013 00.00.00,"3,55226506","12,48655118","8,37277419",
07/05/2013 01.00.00,"3,26216378","11,1533327","6,03683408",
07/05/2013 02.00.00,"3,66931973","8,34917629","5,48084742",
07/05/2013 03.00.00,"3,6832811","8,30959215","6,82431805",
07/05/2013 04.00.00,"3,99102429","10,00217103","8,64560703",
07/05/2013 05.00.00,"3,64865836","8,53168051","7,48288733",
07/05/2013 06.00.00,"3,54820723","8,61192524","8,03568477",
07/05/2013 07.00.00,"3,6956224","18,45459723","16,61887838",
07/05/2013 08.00.00,"3,56792279","13,59366036","11,81286371",
07/05/2013 09.00.00,"3,96041869","10,09317267","8,85186403",
07/05/2013 10.00.00,"3,62773358","5,61785752","4,87148538",
07/05/2013 11.00.00,"4,3898205","7,31645538","6,48197636",
07/05/2013 12.00.00,,"5,90355238","5,18064239",
07/05/2013 13.00.00,,,,
07/05/2013 14.00.00,,"13,73393233","9,05855123",
07/05/2013 15.00.00,,"7,54673666","6,1110713",
07/05/2013 16.00.00,"2,91015669","4,11145964","3,49005964",
07/05/2013 17.00.00,"0,57924964","2,27576947","1,87114438",
07/05/2013 18.00.00,"0,52026669","2,63769769","2,38254511",
07/05/2013 19.00.00,"2,14091314","9,2552119","8,59067718",
07/05/2013 20.00.00,"1,44382371","16,04259011","15,08626507",
07/05/2013 21.00.00,"0,27544123","19,88080392","18,26524422",
07/05/2013 22.00.00,"0,10896341","14,33667503","11,88798428",
07/05/2013 23.00.00,"0,09172628","18,51512924","13,63317949",
08/05/2013 00.00.00,"0,26610924","19,52861352","13,90747692",
08/05/2013 01.00.00,"0,27660468",,,
08/05/2013 02.00.00,,"13,47428846","7,85778846",
08/05/2013 03.00.00,"0,11794352","18,5480577","12,48466403",
08/05/2013 04.00.00,"0,17397311","27,27110456","21,61923256",
08/05/2013 05.00.00,"0,04557686","14,49993115","12,41366765",
08/05/2013 06.00.00,"0,30745334","17,96350577","13,11645193",
08/05/2013 07.00.00,"0,85355691","18,16499806","13,37036553",
08/05/2013 08.00.00,"2,1209657","9,8511976","8,27762351",
08/05/2013 09.00.00,"1,57851723","7,0336419","6,04351078",
08/05/2013 10.00.00,"0,90988448","6,18989159","5,22624359",
08/05/2013 11.00.00,"0,53962834","5,54278475","4,87946415",
08/05/2013 12.00.00,"0,42482124","4,41627833","3,81007682",
08/05/2013 13.00.00,"0,58183485","3,93974483","3,33575742",
08/05/2013 14.00.00,"0,63083595","3,52750616","2,90677536",
08/05/2013 15.00.00,"0,22588994","3,47101612","2,76253599",
08/05/2013 16.00.00,"2,04296486","7,89672634","6,799072",
08/05/2013 17.00.00,"3,90995413","13,31006105","11,57851178",
08/05/2013 18.00.00,"0,35808062","5,66322546","5,04827463",
08/05/2013 19.00.00,"0,54375329","9,40550466","9,01309534",
08/05/2013 20.00.00,"0,4271939","5,77899514","5,26630573",
08/05/2013 21.00.00,"0,27265363","6,47636273","5,61910032",
08/05/2013 22.00.00,"0,10715824","8,40045422","6,53683738","41,5140419"
08/05/2013 23.00.00,"0,00538095","5,80092961","4,41848095",
09/05/2013 00.00.00,"0,10438386","10,97619928","9,81581222","24,17580986"
09/05/2013 01.00.00,"0,19234521","9,40857725","8,01803318",
09/05/2013 02.00.00,"0,26138629","8,53972238","6,74616314","31,25761986"
09/05/2013 03.00.00,"0,41694559","6,62376072","5,68028814",
09/05/2013 04.00.00,"0,10314516","5,71527583","5,11125782","26,12940979"
09/05/2013 05.00.00,"0,1411179","6,84176314","5,985277",
09/05/2013 06.00.00,"0,12383806","9,32825222","7,8784285","21,73381996"
09/05/2013 07.00.00,"0,32830794","6,84776873","6,09299526",
09/05/2013 08.00.00,"0,49633363","6,23475476","5,57258136","25,15262032"
09/05/2013 09.00.00,"0,84164784","6,79221557","5,89819114",
09/05/2013 10.00.00,"0,45600958","3,19410498","2,63816039","15,87300968"
09/05/2013 11.00.00,"0,5167499","2,88140121","2,41010086",
09/05/2013 12.00.00,"0,5079315","2,66590351","2,21844771","10,98900986"
09/05/2013 13.00.00,"0,48365774","2,590043","2,34311776",
09/05/2013 14.00.00,"0,69105048","2,7029466","2,34832796","9,03540897"
09/05/2013 15.00.00,"1,10376536","3,11524072","2,76086299",
09/05/2013 16.00.00,"0,66084762","3,2610594","2,78572473","4,39560509"
09/05/2013 17.00.00,"1,84256297","8,37934765","7,32200974",
09/05/2013 18.00.00,"2,32843574","10,00866036","9,20594922","5,12820482"
09/05/2013 19.00.00,"3,34585474","15,91989707","15,13744358",
09/05/2013 20.00.00,"1,42307183","12,90501723","12,31668527","22,71062088"
09/05/2013 21.00.00,"0,66225006","8,06501294","7,31570778",
09/05/2013 22.00.00,"0,34299749","6,92050694","6,25197423","51,5262413"
09/05/2013 23.00.00,"0,24903788","7,10152746","5,96936151",
10/05/2013 00.00.00,"0,05177242","7,36153078","5,96115521","54,45664978"
10/05/2013 01.00.00,"0,1329575",,,
10/05/2013 02.00.00,,"7,08306136","6,43617822","46,39804077"
10/05/2013 03.00.00,"0,11270903","7,05000479","6,12763114",
10/05/2013 04.00.00,"0,02999336","6,94226168","5,90284112","36,63003159"
10/05/2013 05.00.00,"0,1472555","7,94019375","6,45373612",
10/05/2013 06.00.00,"0,05999385","9,66911593","8,32741964","34,67642975"
10/05/2013 07.00.00,"0,3196014","16,66381421","13,79380852",
10/05/2013 08.00.00,"2,49784048","21,86943688","17,39138183","63,98046112"
10/05/2013 09.00.00,"2,3247542","9,83224394","8,29735344",
10/05/2013 10.00.00,"1,32429062","5,71301585","4,92323366","33,21123123"
10/05/2013 11.00.00,"3,1656637","8,2809829","7,23949738",
10/05/2013 12.00.00,"1,74062093","5,17366742","4,72234173","18,07081032"
10/05/2013 13.00.00,"1,77195368","5,56275559","5,00578234",
10/05/2013 14.00.00,"1,58096108","5,74057542","4,8175861","12,69841003"
10/05/2013 15.00.00,"0,6842854","4,32528051","3,80814952",
10/05/2013 16.00.00,"0,8080604","4,5649","3,87345962","6,10500622"
10/05/2013 17.00.00,"1,05994893","4,60360844","4,08200528",
10/05/2013 18.00.00,"0,43109206","4,25848479","3,68125964","2,93040299"
10/05/2013 19.00.00,"0,89446879","7,67695915","7,10763821",
10/05/2013 20.00.00,"0,60120158","10,4507205","9,0321293","3,17460299"
10/05/2013 21.00.00,"0,16560523","13,29631186","11,7482515",
10/05/2013 22.00.00,"0,06261161","17,49693762","14,27023303","22,95482063"
10/05/2013 23.00.00,"0,42632538","18,94238476","13,90458024",
11/05/2013 00.00.00,"0,38196893","29,54072504","24,01537008","43,71184158"
11/05/2013 01.00.00,"0,62170024","22,24829968","18,89556179",
11/05/2013 02.00.00,"0,32613868","20,45010192","14,70152478","24,42000961"
11/05/2013 03.00.00,"0,48012468","20,22632144","15,71202634",
11/05/2013 04.00.00,"0,4716846","17,4163124","12,47769288","25,88521957"
11/05/2013 05.00.00,"0,46447712","14,32707679","9,2952358",
11/05/2013 06.00.00,"0,56386243","16,10596335","11,31508407","15,14041042"
11/05/2013 07.00.00,"0,55174081","25,90413928","17,04641688",
11/05/2013 08.00.00,"0,30526475","19,06035325","13,45690074","54,94504166"
11/05/2013 09.00.00,"0,91494405","17,17509066","13,34220559",
11/05/2013 10.00.00,"1,19695307","15,43181701","12,69502036","30,52503014"
11/05/2013 11.00.00,"1,7288105","16,98934368","14,19081046",
11/05/2013 12.00.00,"1,77027868","12,72189926","11,24150266","26,37360954"
11/05/2013 13.00.00,"2,32519863","9,02274138","8,18493166",
11/05/2013 14.00.00,"1,07594227","6,08102805","5,68494578","13,67521"
11/05/2013 15.00.00,"1,58293202","5,8995085","5,3641485",
11/05/2013 16.00.00,"1,23878126","6,13278015","5,4951205","10,50061035"
11/05/2013 17.00.00,"0,71073757","7,56353931","6,79408359",
11/05/2013 18.00.00,"0,81118056","9,37973473","8,55230717","6,34920597"
11/05/2013 19.00.00,"0,80982286","10,51795789","9,66408354",
11/05/2013 20.00.00,"0,75439433","12,63549406","10,76771862",
11/05/2013 21.00.00,"0,51767944","20,06307488","16,62213834",
11/05/2013 22.00.00,"0,32154794","33,41365312","27,81828072",
11/05/2013 23.00.00,"0,45451357","25,6383904","21,64177504",
12/05/2013 00.00.00,"0,24851615","15,57434896","11,02200124",
12/05/2013 01.00.00,"0,198375",,,
12/05/2013 02.00.00,,"29,06987592","22,68169272",
12/05/2013 03.00.00,"0,32588545","14,24373654","12,44160962",
12/05/2013 04.00.00,"0,76918151","6,24934141","5,67899754",
12/05/2013 05.00.00,"0,24779408","5,99126538","5,3874577",
12/05/2013 06.00.00,"0,27597414","6,06552938","5,16073847",
12/05/2013 07.00.00,"0,4281092","5,24774021","4,52365434",
12/05/2013 08.00.00,"0,82881127","6,10346346","5,14115577",
12/05/2013 09.00.00,"0,67550462","4,57184056","3,7039589",
12/05/2013 10.00.00,"0,50832609","5,59994208","4,6400263",
12/05/2013 11.00.00,"0,16999867","3,62848462","3,14982115",
12/05/2013 12.00.00,"0,3929566","6,01037391","5,34630954",
12/05/2013 13.00.00,"0,87931651","6,46582761","5,4689739",
12/05/2013 14.00.00,"0,80655016","4,47613349","3,84885218","63,73625183"
12/05/2013 15.00.00,"0,59731766","3,28132469","3,01630428",
12/05/2013 16.00.00,"1,10080283","5,87671364","5,23829302","31,74603081"
12/05/2013 17.00.00,"0,62640284","2,91812308","2,52609807",
12/05/2013 18.00.00,"1,81026203","7,28222675","6,55167641","15,87300968"
12/05/2013 19.00.00,"1,30533069","4,68163142","4,53473055",
12/05/2013 20.00.00,"0,69337535","5,4500279","5,06829136","23,44322014"
12/05/2013 21.00.00,"0,22254808","10,68259447","10,31781738",
12/05/2013 22.00.00,"0,29609447","13,30699802","12,68510855","15,14041042"
12/05/2013 23.00.00,"0,5379269","13,19014806","12,45550412",
13/05/2013 00.00.00,"0,37129145","16,45816331","15,61621985","18,80340958"
13/05/2013 01.00.00,"0,08337366","9,10875462","8,47250985",
13/05/2013 02.00.00,"0,27572599","6,51766958","5,89709747","16,36141014"
13/05/2013 03.00.00,"0,51290768","5,0105069","4,68006932",
13/05/2013 04.00.00,"0,45077813","3,9196","3,6915309","9,76801014"
13/05/2013 05.00.00,"0,01245825","5,20558443","4,93625629",
13/05/2013 06.00.00,"0,52382111","7,50928058","6,81868721","52,2588501"
13/05/2013 07.00.00,"0,48034232","8,35048027","6,82610194",
13/05/2013 08.00.00,"0,53839573","5,86434491","4,65231282",
13/05/2013 09.00.00,"0,51198119","5,79349384","5,08017062",
13/05/2013 10.00.00,"0,65596195","6,48549062","5,26891178",
13/05/2013 11.00.00,"0,53864388","3,62554778","2,86437294",
13/05/2013 12.00.00,"0,56048396","3,19758674","2,68348626",
13/05/2013 13.00.00,"0,58299017","3,9642127","3,15431053",
13/05/2013 14.00.00,"1,30591648","4,80604335","3,91300742",
13/05/2013 15.00.00,"1,65905549","4,54316438","3,55385543",
13/05/2013 16.00.00,"2,22754527","4,89426112","3,99031723","29,54821968"
13/05/2013 17.00.00,"1,05995401","2,27854952","1,84133248",
13/05/2013 18.00.00,"0,39383528","1,750675","1,47084615","14,65200996"
13/05/2013 19.00.00,"0,19493754","3,17418194","2,89329576",
13/05/2013 20.00.00,"0,01642455","2,24000742","2,14012072","23,44322014"
13/05/2013 21.00.00,"0,70014348","2,71484115","2,41580244",
13/05/2013 22.00.00,"0,56765991","1,5486875","1,44239177","15,38461018"
13/05/2013 23.00.00,"0,11607428","1,62684814","1,63970443",
14/05/2013 00.00.00,"0,02968928","1,74655846","1,7171672","13,43101025"
14/05/2013 01.00.00,"0,56474112",,,
14/05/2013 02.00.00,,"4,613417","4,51225308","21,0012207"
14/05/2013 03.00.00,"0,3599763","3,45048506","3,37742754",
14/05/2013 04.00.00,"0,44733864","4,40389622","4,11759334","21,48962021"
14/05/2013 05.00.00,"0,49141338","4,5686915","4,32375665",
14/05/2013 06.00.00,"0,76586405","12,43880471","11,19633166","16,60560989"
14/05/2013 07.00.00,"1,39460193","8,23194392","7,10509907",
14/05/2013 08.00.00,"5,82518175","10,86048886","8,99563114","9,76801014"
14/05/2013 09.00.00,"3,36909014","8,24476579","6,70766119",
14/05/2013 10.00.00,"4,35967255","6,9162929","5,82625214","8,54700947"
14/05/2013 11.00.00,"2,8356116","4,64253294","3,93608335",
14/05/2013 12.00.00,"2,94068703","5,75688095","4,7786941","7,81440783"
14/05/2013 13.00.00,"0,72641462","2,12021871","1,75683738",
14/05/2013 14.00.00,"1,36158197","3,85707951","3,35096164","11,23320961"
14/05/2013 15.00.00,"2,29869052","6,94519278","5,75459802",
14/05/2013 16.00.00,"2,72367448","5,61030703","4,90635834",
14/05/2013 17.00.00,"2,47936769","4,76904615","4,12208654",
14/05/2013 18.00.00,"3,25184326","6,95334937","6,35756252","5,86080599"
14/05/2013 19.00.00,"4,24065812","11,80071869","11,21021852",
14/05/2013 20.00.00,"0,53762078","7,6869723","7,36952676","8,79120922"
14/05/2013 21.00.00,"0,09082115","8,43433486","7,47409213",
14/05/2013 22.00.00,"0,29497882","34,97766912","32,52918104","17,33819962"
14/05/2013 23.00.00,"0,31484693","39,87019032","35,79002056",
15/05/2013 00.00.00,"0,20871891","20,34322112","17,75517234","11,72161007"
15/05/2013 01.00.00,"0,25276721","8,71533958","7,79645342",
15/05/2013 02.00.00,"0,29624396","6,35656637","5,7146812","9,27960968"
15/05/2013 03.00.00,"0,10597038","11,25861315","8,87415986",
15/05/2013 04.00.00,"0,17415413","21,02735384","19,16663368","15,87300968"
15/05/2013 05.00.00,"0,22598045","42,99592792","36,13442912",
15/05/2013 06.00.00,"0,46047014","61,2844756","34,32005584","9,27960968"
15/05/2013 07.00.00,"0,37929218","91,59896792","50,34261584",
15/05/2013 08.00.00,"0,92282682","28,1057308","19,57480744","8,05860806"
15/05/2013 09.00.00,"1,32996751","13,54709169","10,39735849",
15/05/2013 10.00.00,"1,13710363","7,98556742","6,76650108","25,64101982"
15/05/2013 11.00.00,"0,53307072","5,53316166","4,77933462",
15/05/2013 12.00.00,"0,72873338","4,82673119","4,18533741","18,31501007"
15/05/2013 13.00.00,"0,7393651","3,53307199","3,11798062",
15/05/2013 14.00.00,"0,46134069","2,29898306","1,93786362","10,25640965"
15/05/2013 15.00.00,"0,64745983","2,77773066","2,29873068",
15/05/2013 16.00.00,"0,46556328","3,37532626","2,91472354","8,30280876"
15/05/2013 17.00.00,"0,62829548","4,5760527","4,25085018",
15/05/2013 18.00.00,"1,03052305","7,09991564","6,60021062","5,86080599"
15/05/2013 19.00.00,"0,3676333","5,88922577","5,62774256",
15/05/2013 20.00.00,"0,35238236","5,27692498","5,2805138","15,62880993"
15/05/2013 21.00.00,"0,03021914","5,21053078","4,94219114",
15/05/2013 22.00.00,"0,23897568","8,1895109","7,72220663","26,12940979"
15/05/2013 23.00.00,"0,49607836","5,80256054","4,92910923",
16/05/2013 00.00.00,"0,33499675","4,63635144","4,48279872","25,39682007"
16/05/2013 01.00.00,"0,46857156",,,
16/05/2013 02.00.00,,"7,64096766","6,83397747","49,08423996"
16/05/2013 03.00.00,"0,01535162","6,50212119","5,84167242",
16/05/2013 04.00.00,"0,38516333","4,40820395","4,00525951","30,28083038"
16/05/2013 05.00.00,"0,20498347","6,93543584","6,18870424",
16/05/2013 06.00.00,"0,06429677","7,73980277","7,0275082","22,22220993"
16/05/2013 07.00.00,"0,53745908","9,97047007","8,99597721",
16/05/2013 08.00.00,"0,43486717","8,64289964","7,98391928","11,96580982"
